company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otherincome,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2010.0,Q4,2010-07-03,2010-10-01,,0.61,0.61,,0.61,43308000.0,77079000.0,77079000.0,,76994000.0,85000.0,1995006000.0,2343033000.0,,72000.0,228512000.0,1995006000.0,348027000.0,383000.0,1183000.0,228512000.0,119515000.0,872000.0,120387000.0,2343033000.0,124134000.0,124134000.0,124134000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2010.0,FY,2009-10-03,2010-10-01,2012-11-20 17:04:40+00:00,1.98,1.98,,1.96,145647000.0,246287000.0,246287000.0,,245974000.0,313000.0,8582912000.0,9915517000.0,,-3066000.0,932522000.0,8582912000.0,1332605000.0,9874000.0,4791000.0,932522000.0,400083000.0,-8149000.0,391934000.0,9915517000.0,124134000.0,124134000.0,124134000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2010.0,Q3YTD,2009-10-03,2010-07-02,,1.37,1.37,,1.35,102339000.0,169208000.0,169208000.0,,168980000.0,228000.0,6587906000.0,7572484000.0,,-3138000.0,704010000.0,6587906000.0,984578000.0,9491000.0,3608000.0,704010000.0,280568000.0,-9021000.0,271547000.0,7572484000.0,124328000.0,124328000.0,124328000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2010.0,Q3TTM,2009-07-01,2010-07-02,,2.02,2.02,,1.98,146955000.0,248449000.0,248449000.0,,248297000.0,152000.0,8792476000.0,10125031000.0,,-4425000.0,929844000.0,8792476000.0,1332555000.0,9979000.0,7097000.0,929844000.0,402711000.0,-7307000.0,395404000.0,10125031000.0,124328000.0,124328000.0,124328000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2010.0,Q3,2010-04-03,2010-07-02,2011-07-29 13:50:39+00:00,0.15,0.15,,0.15,17999000.0,19240000.0,19240000.0,,19043000.0,197000.0,2235537000.0,2507725000.0,,-1644000.0,227105000.0,2235537000.0,272188000.0,8174000.0,1974000.0,227105000.0,45083000.0,-7844000.0,37239000.0,2507725000.0,124328000.0,124328000.0,124328000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2010.0,Q2YTD,2009-10-03,2010-04-02,,1.22,1.22,,1.2,84340000.0,149968000.0,149968000.0,,149937000.0,31000.0,4352369000.0,5064759000.0,,-1494000.0,476905000.0,4352369000.0,712390000.0,1317000.0,1634000.0,476905000.0,235485000.0,-1177000.0,234308000.0,5064759000.0,123911000.0,123911000.0,123911000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2010.0,Q2TTM,2009-04-01,2010-04-02,,2.64,2.64,,2.59,182337000.0,323895000.0,323895000.0,,324154000.0,-259000.0,8891800000.0,10324030000.0,,-3451000.0,927928000.0,8891800000.0,1432230000.0,2207000.0,7588000.0,927928000.0,504302000.0,1930000.0,506232000.0,10324030000.0,123911000.0,123911000.0,123911000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2010.0,Q2,2010-01-02,2010-04-02,2011-04-29 13:52:06+00:00,0.63,0.63,,0.62,43593000.0,77567000.0,77567000.0,,77500000.0,67000.0,2223793000.0,2586974000.0,,-935000.0,241177000.0,2223793000.0,363181000.0,705000.0,796000.0,241177000.0,122004000.0,-844000.0,121160000.0,2586974000.0,123911000.0,123911000.0,123911000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2010.0,Q1TTM,2009-01-03,2010-01-01,,2.9,2.9,,2.85,200201000.0,355498000.0,355498000.0,,355941000.0,-443000.0,9239835000.0,10712508000.0,,-4369000.0,919687000.0,9239835000.0,1472673000.0,2299000.0,9381000.0,919687000.0,552986000.0,2713000.0,555699000.0,10712508000.0,123622000.0,123622000.0,123622000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2010.0,Q1,2009-10-03,2010-01-01,2011-01-26 17:19:14+00:00,0.59,0.59,,0.58,40747000.0,72401000.0,72401000.0,,72437000.0,-36000.0,2128576000.0,2477785000.0,,-559000.0,235728000.0,2128576000.0,349209000.0,612000.0,838000.0,235728000.0,113481000.0,-333000.0,113148000.0,2477785000.0,123622000.0,123622000.0,123622000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2011.0,Q4,2011-07-02,2011-09-30,,1.38,0.74,,0.74,49909000.0,95247000.0,95247000.0,,94280000.0,967000.0,2296733000.0,2723295000.0,,-1591000.0,278658000.0,2296733000.0,426562000.0,2684000.0,1527000.0,278658000.0,147904000.0,-2748000.0,145156000.0,2723295000.0,125686000.0,125686000.0,125686000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2011.0,FY,2010-10-02,2011-09-30,2013-11-22 15:56:16+00:00,2.63,2.63,,2.6,181440000.0,335221000.0,335221000.0,,331029000.0,4192000.0,8822171000.0,10381664000.0,,1625000.0,1040575000.0,8822171000.0,1559493000.0,8799000.0,4917000.0,1040575000.0,518918000.0,-2257000.0,516661000.0,10381664000.0,125686000.0,125686000.0,125686000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2011.0,Q3TTM,2010-07-03,2011-07-01,,1.86,2.5,,2.47,174839000.0,317053000.0,317053000.0,,313743000.0,3310000.0,8520444000.0,10001402000.0,,3288000.0,990429000.0,8520444000.0,1480958000.0,6498000.0,4573000.0,990429000.0,490529000.0,1363000.0,491892000.0,10001402000.0,125903000.0,125903000.0,125903000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2011.0,Q3YTD,2010-10-02,2011-07-01,,1.25,1.89,,1.86,131531000.0,239974000.0,239974000.0,,236749000.0,3225000.0,6525438000.0,7658369000.0,,3216000.0,761917000.0,6525438000.0,1132931000.0,6115000.0,3390000.0,761917000.0,371014000.0,491000.0,371505000.0,7658369000.0,125903000.0,125903000.0,125903000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2011.0,Q3,2011-04-02,2011-07-01,2012-08-02 14:12:33+00:00,0.72,0.72,,0.71,49365000.0,91936000.0,91936000.0,,90676000.0,1260000.0,2331466000.0,2744178000.0,,3172000.0,273332000.0,2331466000.0,412712000.0,2568000.0,1317000.0,273332000.0,139380000.0,1921000.0,141301000.0,2744178000.0,125903000.0,125903000.0,125903000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2011.0,Q2TTM,2010-04-03,2011-04-01,,1.29,1.93,,1.91,143473000.0,244357000.0,244357000.0,,242110000.0,2247000.0,8424515000.0,9764949000.0,,-1528000.0,944202000.0,8424515000.0,1340434000.0,12104000.0,5230000.0,944202000.0,396232000.0,-8402000.0,387830000.0,9764949000.0,,125400000.0,127400000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2011.0,Q2YTD,2010-10-02,2011-04-01,,0.53,1.17,,1.15,82166000.0,148038000.0,148038000.0,,146073000.0,1965000.0,4193972000.0,4914191000.0,,44000.0,488585000.0,4193972000.0,720219000.0,3547000.0,2073000.0,488585000.0,231634000.0,-1430000.0,230204000.0,4914191000.0,,125400000.0,127400000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2011.0,Q2,2011-01-01,2011-04-01,2012-05-01 20:23:19+00:00,,0.64,,0.63,45140000.0,81341000.0,81341000.0,,80250000.0,1091000.0,2168835000.0,2558016000.0,,37000.0,261166000.0,2168835000.0,389181000.0,2720000.0,1149000.0,261166000.0,128015000.0,-1534000.0,126481000.0,2558016000.0,,125400000.0,127400000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2011.0,Q1TTM,2010-01-02,2010-12-31,,1.92,1.92,,1.9,141926000.0,240583000.0,240583000.0,,239360000.0,1223000.0,8479473000.0,9793907000.0,,-2500000.0,924213000.0,8479473000.0,1314434000.0,10089000.0,4877000.0,924213000.0,390221000.0,-7712000.0,382509000.0,9793907000.0,124988000.0,124988000.0,124988000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2011.0,Q1,2010-10-02,2010-12-31,2012-01-27 14:35:23+00:00,0.53,0.53,,0.52,37026000.0,66697000.0,66697000.0,,65823000.0,874000.0,2025137000.0,2356175000.0,,7000.0,227419000.0,2025137000.0,331038000.0,827000.0,924000.0,227419000.0,103619000.0,104000.0,103723000.0,2356175000.0,124988000.0,124988000.0,124988000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2012.0,Q4,2012-06-30,2012-09-28,,0.83,0.83,,0.83,59014000.0,111082000.0,111082000.0,,107411000.0,3671000.0,2339623000.0,2786285000.0,,4251000.0,279045000.0,2339623000.0,446662000.0,2538000.0,766000.0,279045000.0,167617000.0,2479000.0,170096000.0,2786285000.0,127644000.0,127644000.0,127644000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2012.0,FY,2011-10-01,2012-09-28,2014-11-21 17:54:08+00:00,2.97,2.97,,2.94,202382000.0,390954000.0,390954000.0,,378954000.0,12000000.0,9166789000.0,10893778000.0,,2900000.0,1130916000.0,9166789000.0,1726989000.0,11686000.0,6049000.0,1130916000.0,596073000.0,-2737000.0,593336000.0,10893778000.0,127644000.0,127644000.0,127644000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2012.0,Q3TTM,2011-07-02,2012-06-29,,3.52,2.88,,2.85,193277000.0,375119000.0,375119000.0,,365823000.0,9296000.0,9123899000.0,10830788000.0,,-2942000.0,1130529000.0,9123899000.0,1706889000.0,11832000.0,6810000.0,1130529000.0,576360000.0,-7964000.0,568396000.0,10830788000.0,127922000.0,127922000.0,127922000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2012.0,Q3YTD,2011-10-01,2012-06-29,,2.14,2.14,,2.11,143368000.0,279872000.0,279872000.0,,271543000.0,8329000.0,6827166000.0,8107493000.0,,-1351000.0,851871000.0,6827166000.0,1280327000.0,9148000.0,5283000.0,851871000.0,428456000.0,-5216000.0,423240000.0,8107493000.0,127922000.0,127922000.0,127922000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2012.0,Q3,2012-03-31,2012-06-29,2013-08-01 15:40:58+00:00,0.77,0.77,,0.76,50381000.0,100990000.0,100990000.0,,97900000.0,3090000.0,2339793000.0,2772874000.0,,-1330000.0,279715000.0,2339793000.0,433081000.0,2990000.0,2325000.0,279715000.0,153366000.0,-1995000.0,151371000.0,2772874000.0,127922000.0,127922000.0,127922000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2012.0,Q2TTM,2011-04-02,2012-03-30,,3.47,2.83,,2.8,192261000.0,366065000.0,366065000.0,,358599000.0,7466000.0,9115572000.0,10802092000.0,,1560000.0,1124146000.0,9115572000.0,1686520000.0,11410000.0,5802000.0,1124146000.0,562374000.0,-4048000.0,558326000.0,10802092000.0,127412000.0,127412000.0,127412000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2012.0,Q2YTD,2011-10-01,2012-03-30,,1.37,1.37,,1.35,92987000.0,178882000.0,178882000.0,,173643000.0,5239000.0,4487373000.0,5334619000.0,,-21000.0,572156000.0,4487373000.0,847246000.0,6158000.0,2958000.0,572156000.0,275090000.0,-3221000.0,271869000.0,5334619000.0,127412000.0,127412000.0,127412000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2012.0,Q2,2011-12-31,2012-03-30,2013-05-01 16:28:14+00:00,0.66,0.66,,0.65,44869000.0,87446000.0,87446000.0,,83933000.0,3513000.0,2276647000.0,2702851000.0,,110000.0,293066000.0,2276647000.0,426204000.0,2496000.0,1563000.0,293066000.0,133138000.0,-823000.0,132315000.0,2702851000.0,127412000.0,127412000.0,127412000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2012.0,Q1TTM,2011-01-01,2011-12-30,,2.81,2.81,,2.78,192532000.0,359960000.0,359960000.0,,354916000.0,5044000.0,9007760000.0,10657257000.0,,1487000.0,1092246000.0,9007760000.0,1649497000.0,11634000.0,5388000.0,1092246000.0,557251000.0,-4759000.0,552492000.0,10657257000.0,126921000.0,126921000.0,126921000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2012.0,Q1,2011-10-01,2011-12-30,2013-01-24 14:34:26+00:00,0.71,0.71,,0.7,48118000.0,91436000.0,91436000.0,,89710000.0,1726000.0,2210726000.0,2631768000.0,,-131000.0,279090000.0,2210726000.0,421042000.0,3662000.0,1395000.0,279090000.0,141952000.0,-2398000.0,139554000.0,2631768000.0,126921000.0,126921000.0,126921000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2013.0,FY,2012-09-29,2013-09-27,2015-11-23 21:36:08+00:00,3.27,3.27,,3.23,221366000.0,440182000.0,440182000.0,,423093000.0,17089000.0,9976057000.0,11818376000.0,,80000.0,1173340000.0,9976057000.0,1842319000.0,12906000.0,5395000.0,1173340000.0,668979000.0,-7431000.0,661548000.0,11818376000.0,129288000.0,129288000.0,129288000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2013.0,Q4,2013-06-29,2013-09-27,,0.85,0.85,,0.84,58425000.0,116481000.0,116481000.0,,110811000.0,5670000.0,2667965000.0,3142656000.0,,1275000.0,299543000.0,2667965000.0,474691000.0,3391000.0,1874000.0,299543000.0,175148000.0,-242000.0,174906000.0,3142656000.0,129288000.0,129288000.0,129288000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2013.0,Q3TTM,2012-06-30,2013-06-28,,3.25,3.25,,3.22,221955000.0,434783000.0,434783000.0,,419693000.0,15090000.0,9647715000.0,11462005000.0,,3056000.0,1152842000.0,9647715000.0,1814290000.0,12053000.0,4287000.0,1152842000.0,661448000.0,-4710000.0,656738000.0,11462005000.0,129536000.0,129536000.0,129536000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2013.0,Q3YTD,2012-09-29,2013-06-28,,2.42,2.42,,2.39,162941000.0,323701000.0,323701000.0,,312282000.0,11419000.0,7308092000.0,8675720000.0,,-1195000.0,873797000.0,7308092000.0,1367628000.0,9515000.0,3521000.0,873797000.0,493831000.0,-7189000.0,486642000.0,8675720000.0,129536000.0,129536000.0,129536000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2013.0,Q3,2013-03-30,2013-06-28,2014-08-01 13:22:07+00:00,0.84,0.84,,0.83,56334000.0,112089000.0,112089000.0,,108871000.0,3218000.0,2613991000.0,3080995000.0,,1518000.0,298645000.0,2613991000.0,467004000.0,2786000.0,1332000.0,298645000.0,168359000.0,64000.0,168423000.0,3080995000.0,129536000.0,129536000.0,129536000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2013.0,Q2TTM,2012-03-31,2013-03-29,,3.18,3.18,,3.15,216002000.0,423684000.0,423684000.0,,408722000.0,14962000.0,9373517000.0,11153884000.0,,208000.0,1133912000.0,9373517000.0,1780367000.0,12257000.0,5280000.0,1133912000.0,646455000.0,-6769000.0,639686000.0,11153884000.0,129096000.0,129096000.0,129096000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2013.0,Q2YTD,2012-09-29,2013-03-29,,1.58,1.58,,1.56,106607000.0,211612000.0,211612000.0,,203411000.0,8201000.0,4694101000.0,5594725000.0,,-2713000.0,575152000.0,4694101000.0,900624000.0,6729000.0,2189000.0,575152000.0,325472000.0,-7253000.0,318219000.0,5594725000.0,129096000.0,129096000.0,129096000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2013.0,Q2,2012-12-29,2013-03-29,2014-05-02 15:05:25+00:00,0.81,0.81,,0.8,54819000.0,107089000.0,107089000.0,,104401000.0,2688000.0,2370183000.0,2835084000.0,,-1359000.0,299698000.0,2370183000.0,464901000.0,3035000.0,1099000.0,299698000.0,165203000.0,-3295000.0,161908000.0,2835084000.0,129096000.0,129096000.0,129096000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2013.0,Q1TTM,2011-12-31,2012-12-28,,3.03,3.03,,3.0,206052000.0,404041000.0,404041000.0,,388254000.0,15787000.0,9279981000.0,11021651000.0,,1677000.0,1127280000.0,9279981000.0,1741670000.0,11718000.0,5744000.0,1127280000.0,614390000.0,-4297000.0,610093000.0,11021651000.0,128644000.0,128644000.0,128644000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2013.0,Q1,2012-09-29,2012-12-28,2014-01-24 15:24:43+00:00,0.77,0.77,,0.76,51788000.0,104523000.0,104523000.0,,99010000.0,5513000.0,2323918000.0,2759641000.0,,-1354000.0,275454000.0,2323918000.0,435723000.0,3694000.0,1090000.0,275454000.0,160269000.0,-3958000.0,156311000.0,2759641000.0,128644000.0,128644000.0,128644000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2014.0,FY,2013-09-28,2014-09-26,2016-11-22 09:46:55+00:00,2.51,2.51,,2.48,190054000.0,352112000.0,352112000.0,,328108000.0,24004000.0,10621373000.0,12695157000.0,,15842000.0,1545716000.0,10621373000.0,2073784000.0,11437000.0,9693000.0,1545716000.0,528068000.0,14098000.0,542166000.0,12695157000.0,130483000.0,130483000.0,130483000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2014.0,Q4,2014-06-28,2014-09-26,,0.65,0.65,,0.65,53751000.0,91054000.0,91054000.0,,86074000.0,4980000.0,2676641000.0,3218442000.0,,6833000.0,405151000.0,2676641000.0,541801000.0,947000.0,2269000.0,405151000.0,136650000.0,8155000.0,144805000.0,3218442000.0,130483000.0,130483000.0,130483000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2014.0,Q3TTM,2013-06-29,2014-06-27,,2.71,2.71,,2.67,194728000.0,377539000.0,377539000.0,,352845000.0,24694000.0,10612697000.0,12619371000.0,,10284000.0,1440108000.0,10612697000.0,2006674000.0,13881000.0,9298000.0,1440108000.0,566566000.0,5701000.0,572267000.0,12619371000.0,130738000.0,130738000.0,130738000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2014.0,Q3,2014-03-29,2014-06-27,2015-07-30 19:51:18+00:00,0.5,0.5,,0.49,46737000.0,71309000.0,71309000.0,,64842000.0,6467000.0,2670052000.0,3231791000.0,,-2950000.0,437802000.0,2670052000.0,561739000.0,5565000.0,2624000.0,437802000.0,123937000.0,-5891000.0,118046000.0,3231791000.0,130738000.0,130738000.0,130738000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2014.0,Q3YTD,2013-09-28,2014-06-27,,1.86,1.86,,1.83,136303000.0,261058000.0,261058000.0,,242034000.0,19024000.0,7944732000.0,9476715000.0,,9009000.0,1140565000.0,7944732000.0,1531983000.0,10490000.0,7424000.0,1140565000.0,391418000.0,5943000.0,397361000.0,9476715000.0,130738000.0,130738000.0,130738000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2014.0,Q2TTM,2013-03-30,2014-03-28,,3.05,3.05,,3.01,204325000.0,418319000.0,418319000.0,,396874000.0,21445000.0,10556636000.0,12468575000.0,,14752000.0,1300951000.0,10556636000.0,1911939000.0,11102000.0,8006000.0,1300951000.0,610988000.0,11656000.0,622644000.0,12468575000.0,130384000.0,130384000.0,130384000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2014.0,Q2,2013-12-28,2014-03-28,2015-05-01 15:52:11+00:00,0.64,0.64,,0.63,41594000.0,90800000.0,90800000.0,,83460000.0,7340000.0,2659480000.0,3176033000.0,,12072000.0,394119000.0,2659480000.0,516553000.0,5116000.0,3004000.0,394119000.0,122434000.0,9960000.0,132394000.0,3176033000.0,130384000.0,130384000.0,130384000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2014.0,Q2YTD,2013-09-28,2014-03-28,,1.36,1.36,,1.34,89566000.0,189749000.0,189749000.0,,177192000.0,12557000.0,5274680000.0,6244924000.0,,11959000.0,702763000.0,5274680000.0,970244000.0,4925000.0,4800000.0,702763000.0,267481000.0,11834000.0,279315000.0,6244924000.0,130384000.0,130384000.0,130384000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2014.0,Q1TTM,2012-12-29,2013-12-27,,3.22,3.22,,3.18,217550000.0,434608000.0,434608000.0,,417815000.0,16793000.0,10267339000.0,12127626000.0,,1321000.0,1206530000.0,10267339000.0,1860287000.0,9021000.0,6101000.0,1206530000.0,653757000.0,-1599000.0,652158000.0,12127626000.0,130121000.0,130121000.0,130121000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2014.0,Q1,2013-09-28,2013-12-27,2015-01-30 18:28:48+00:00,0.72,0.72,,0.71,47972000.0,98949000.0,98949000.0,,93732000.0,5217000.0,2615200000.0,3068891000.0,,-113000.0,308644000.0,2615200000.0,453691000.0,-191000.0,1796000.0,308644000.0,145047000.0,1874000.0,146921000.0,3068891000.0,130121000.0,130121000.0,130121000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2015.0,FY,2014-09-27,2015-10-02,2017-11-21 17:06:49+00:00,2.42,2.42,,2.4,101255000.0,328882000.0,328882000.0,,302971000.0,25911000.0,10146494000.0,12114832000.0,,-3149000.0,1522811000.0,10146494000.0,1968338000.0,19503000.0,7262000.0,1522811000.0,445527000.0,-15390000.0,430137000.0,12114832000.0,125007000.0,125007000.0,125007000.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2015.0,Q4,2015-06-27,2015-10-02,,0.25,0.25,,0.26,12023000.0,37269000.0,37269000.0,,29863000.0,7406000.0,2643603000.0,3116954000.0,,-2114000.0,419526000.0,2643603000.0,473351000.0,4128000.0,1709000.0,419526000.0,53825000.0,-4533000.0,49292000.0,3116954000.0,125007000.0,125007000.0,125007000.0
