company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,intangibleassets,longtermdebt,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,prepaidexpenses,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2011.0,Q1,,2010-12-31,2011-01-26 17:19:14+00:00,283083000.0,1617830000.0,660300000.0,-281271000.0,1039683000.0,,911448000.0,210268000.0,118366000.0,30687000.0,1161262000.0,,11837000.0,207092000.0,7552000.0,,,,,701073000.0,684963000.0,,,61330000.0,,2317182000.0,70587000.0,4906636000.0,2947359000.0,2837209000.0,1254925000.0,2947359000.0,2954911000.0,1951725000.0,4906636000.0,1862335000.0,696800000.0,0.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2012.0,FY,,2012-09-28,2013-11-22 15:56:16+00:00,376694000.0,2348892000.0,1061969000.0,-281887000.0,1032457000.0,0.0,1083919000.0,263275000.0,142369000.0,45114000.0,2010340000.0,,528260000.0,331131000.0,36416000.0,,,,,885885000.0,796338000.0,,,88359000.0,8894000.0,2920441000.0,0.0,6839433000.0,3722473000.0,3612077000.0,1747052000.0,3722473000.0,3758889000.0,3071650000.0,6839433000.0,2896225000.0,1324598000.0,0.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2012.0,Q3,,2012-06-29,2012-08-02 14:12:33+00:00,345340000.0,2208374000.0,954762000.0,-220423000.0,898588000.0,0.0,1064803000.0,235674000.0,138137000.0,33600000.0,1993090000.0,,510645000.0,311311000.0,33723000.0,,,,,872697000.0,701867000.0,,,60370000.0,8470000.0,2812306000.0,1800000.0,6482567000.0,3656686000.0,3305469000.0,1571176000.0,3656686000.0,3690409000.0,2783688000.0,6482567000.0,2865787000.0,1212512000.0,0.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2012.0,Q2,,2012-03-30,2012-05-01 20:23:19+00:00,345656000.0,2146879000.0,965434000.0,-217505000.0,921507000.0,0.0,1044411000.0,254941000.0,135498000.0,7162000.0,1877585000.0,,285385000.0,297403000.0,17001000.0,,,,,891560000.0,654999000.0,,,61338000.0,,2718508000.0,255778000.0,6331770000.0,3545414000.0,3265222000.0,1828971000.0,3545414000.0,3562415000.0,2769355000.0,6331770000.0,2769145000.0,940384000.0,0.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2012.0,Q1,,2011-12-30,2012-01-27 14:35:23+00:00,307055000.0,2026973000.0,821785000.0,-223756000.0,959237000.0,0.0,1014481000.0,296431000.0,113719000.0,62350000.0,1780745000.0,,0.0,291429000.0,13564000.0,,,,,895580000.0,650187000.0,,,58592000.0,,2648454000.0,535724000.0,6126275000.0,3439179000.0,3158521000.0,2023345000.0,3439179000.0,3452743000.0,2673532000.0,6126275000.0,2676325000.0,650187000.0,0.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2013.0,FY,,2013-09-27,2014-11-21 17:54:08+00:00,457893000.0,2548990000.0,1029816000.0,-304127000.0,1256405000.0,0.0,1216263000.0,345097000.0,131086000.0,32030000.0,2022831000.0,217904000.0,415086000.0,379296000.0,35238000.0,,,,,614555000.0,723104000.0,,,103077000.0,,3300961000.0,22783000.0,7274144000.0,4213097000.0,4039558000.0,1887619000.0,4213097000.0,4248335000.0,3025809000.0,7274144000.0,2855290000.0,1138190000.0,0.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2013.0,Q3,,2013-06-28,2013-08-01 15:40:58+00:00,344524000.0,2317917000.0,1082571000.0,-300705000.0,1295517000.0,0.0,1201330000.0,289207000.0,107523000.0,4746000.0,2015371000.0,,432701000.0,361266000.0,30235000.0,,,,,872855000.0,761884000.0,,,79300000.0,0.0,3190981000.0,12275000.0,7049749000.0,4091606000.0,3800257000.0,1733323000.0,4091606000.0,4121841000.0,2927908000.0,7049749000.0,2888226000.0,1194585000.0,0.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2013.0,Q2,,2013-03-29,2013-05-01 16:28:14+00:00,350777000.0,2274362000.0,1038333000.0,-287689000.0,1166207000.0,0.0,1157914000.0,257775000.0,116537000.0,3759000.0,2005235000.0,,447213000.0,358846000.0,33821000.0,,,,,866149000.0,772248000.0,,,84395000.0,8658000.0,3085322000.0,3600000.0,6871731000.0,3955547000.0,3641501000.0,1654244000.0,3955547000.0,3989368000.0,2873705000.0,6871731000.0,2871384000.0,1219461000.0,0.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2013.0,Q1,,2012-12-28,2013-01-24 14:34:26+00:00,343569000.0,2223859000.0,1038153000.0,-291605000.0,1241745000.0,0.0,1103064000.0,296165000.0,142815000.0,67789000.0,2011523000.0,,513113000.0,340956000.0,39245000.0,,,,,888827000.0,795833000.0,,,86953000.0,8611000.0,3017617000.0,5124000.0,6936678000.0,3829076000.0,3695372000.0,1750800000.0,3829076000.0,3868321000.0,3059746000.0,6936678000.0,2900350000.0,1308946000.0,0.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2014.0,FY,,2014-09-26,2015-11-23 21:36:08+00:00,622875000.0,2867555000.0,1279556000.0,-363549000.0,732647000.0,0.0,1305611000.0,410683000.0,169893000.0,,3026349000.0,440192000.0,764075000.0,456797000.0,36405000.0,,,,,638250000.0,834078000.0,,,121976000.0,,3527193000.0,36732000.0,8453659000.0,4469255000.0,3892071000.0,2349846000.0,4469255000.0,4505660000.0,3947999000.0,8453659000.0,4104791000.0,1598153000.0,0.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2014.0,Q3,,2014-06-27,2014-08-01 13:22:07+00:00,421132000.0,2736010000.0,1319652000.0,-303992000.0,772613000.0,0.0,1300231000.0,366980000.0,147956000.0,20823000.0,2938686000.0,478122000.0,789416000.0,455626000.0,31631000.0,,,,,707029000.0,840567000.0,,,96537000.0,,3504788000.0,41351000.0,8332579000.0,4501027000.0,3753116000.0,2169938000.0,4501027000.0,4532658000.0,3799921000.0,8332579000.0,4123837000.0,1629983000.0,0.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2014.0,Q2,,2014-03-28,2014-05-02 15:05:25+00:00,321388000.0,2718216000.0,1214384000.0,-319513000.0,691256000.0,0.0,1278373000.0,378504000.0,134533000.0,4344000.0,2910998000.0,486225000.0,932154000.0,471902000.0,44355000.0,,,,,718151000.0,857258000.0,,,104768000.0,,3460619000.0,64183000.0,8236049000.0,4419479000.0,3648773000.0,1982803000.0,4419479000.0,4463834000.0,3772215000.0,8236049000.0,4115374000.0,1789412000.0,0.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2014.0,Q1,,2013-12-27,2014-01-24 15:24:43+00:00,406630000.0,2690289000.0,1188781000.0,-314766000.0,1011236000.0,0.0,1243143000.0,449928000.0,132079000.0,63705000.0,2778981000.0,569160000.0,1041480000.0,468335000.0,38086000.0,,,,,680432000.0,876474000.0,,,110640000.0,,3394616000.0,53075000.0,8441152000.0,4322993000.0,3944244000.0,2162119000.0,4322993000.0,4361079000.0,4080073000.0,8441152000.0,4028573000.0,1917954000.0,0.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2015.0,FY,,2015-10-02,2016-11-22 09:46:55+00:00,566866000.0,2548743000.0,1090985000.0,-464764000.0,460859000.0,0.0,1260297000.0,309951000.0,,,3048778000.0,353419000.0,584434000.0,381238000.0,64713000.0,,,,,879813000.0,863868000.0,,,113076000.0,,3496212000.0,13364000.0,7785926000.0,4291745000.0,3122678000.0,1981166000.0,4291745000.0,4356458000.0,3429468000.0,7785926000.0,4282010000.0,1448302000.0,0.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2015.0,Q3,,2015-06-26,2015-07-30 19:51:18+00:00,510748000.0,2679176000.0,1167448000.0,-420966000.0,553561000.0,0.0,1260086000.0,376083000.0,158861000.0,,3033786000.0,382966000.0,646391000.0,421314000.0,46544000.0,,,,,647154000.0,820501000.0,,,82243000.0,,3513867000.0,38359000.0,7959061000.0,4352987000.0,3473841000.0,2092638000.0,4352987000.0,4399531000.0,3559530000.0,7959061000.0,4063906000.0,1466892000.0,0.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2015.0,Q2,,2015-03-27,2015-05-01 15:52:11+00:00,470817000.0,2700104000.0,1148007000.0,-428902000.0,464950000.0,0.0,1282983000.0,343000000.0,156979000.0,,3046547000.0,396402000.0,712712000.0,433836000.0,40240000.0,,,,,638575000.0,805182000.0,,,93917000.0,,3514557000.0,42714000.0,7931310000.0,4368638000.0,3415950000.0,2004538000.0,4368638000.0,4408878000.0,3522432000.0,7931310000.0,4081524000.0,1517894000.0,0.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2015.0,Q1,,2014-12-26,2015-01-30 18:28:48+00:00,532964000.0,2733511000.0,1226985000.0,-401504000.0,670081000.0,0.0,1300197000.0,417407000.0,168426000.0,16967000.0,3046706000.0,414114000.0,706610000.0,447144000.0,34480000.0,,,,,648900000.0,824700000.0,,,113766000.0,,3539510000.0,44332000.0,8242648000.0,4438203000.0,3685784000.0,2238655000.0,4438203000.0,4472683000.0,3769965000.0,8242648000.0,4109720000.0,1531310000.0,0.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2016.0,FY,,2016-09-30,2017-11-21 17:06:49+00:00,522427000.0,2115663000.0,938378000.0,-610594000.0,655716000.0,0.0,1289223000.0,319460000.0,,,3079628000.0,336922000.0,385330000.0,319673000.0,64906000.0,,,,,759329000.0,861824000.0,,,93091000.0,,3586647000.0,2421000.0,7360022000.0,4265276000.0,2864470000.0,1782686000.0,4265276000.0,4330182000.0,3029840000.0,7360022000.0,4175879000.0,1247154000.0,0.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2016.0,Q3,,2016-07-01,2016-08-09 09:46:15+00:00,479217000.0,2234178000.0,1020762000.0,-453263000.0,616391000.0,0.0,1277768000.0,297520000.0,,,3079821000.0,333608000.0,479000000.0,325130000.0,64656000.0,356444000.0,,,,397200000.0,646070000.0,,,78020000.0,,3600121000.0,8941000.0,7420792000.0,4424626000.0,2928589000.0,1806440000.0,4424626000.0,4489282000.0,2931510000.0,7420792000.0,4167073000.0,1125070000.0,0.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2016.0,Q2,,2016-04-01,2016-05-05 10:46:16+00:00,487810000.0,2415092000.0,1054229000.0,-450196000.0,559722000.0,0.0,1271923000.0,373649000.0,,,3054798000.0,342367000.0,530000000.0,343550000.0,62956000.0,375244000.0,,,,528018000.0,829416000.0,,,98014000.0,,3554291000.0,2727000.0,7716805000.0,4376018000.0,3072828000.0,1918415000.0,4376018000.0,4438974000.0,3277831000.0,7716805000.0,4300427000.0,1359416000.0,0.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2016.0,Q1,,2016-01-01,2016-02-03 10:47:47+00:00,421206000.0,2424447000.0,1033906000.0,-470476000.0,443725000.0,0.0,1264787000.0,327031000.0,139720000.0,,3059279000.0,345770000.0,621899000.0,361006000.0,64751000.0,,,,,737500000.0,838717000.0,,,104404000.0,,3511197000.0,2833000.0,7615851000.0,4305508000.0,3112296000.0,1784976000.0,4305508000.0,4370259000.0,3245592000.0,7615851000.0,4142549000.0,1460616000.0,0.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2017.0,FY,,2017-09-29,2018-11-21 17:08:45+00:00,683605000.0,2102543000.0,939687000.0,-653514000.0,774151000.0,0.0,1360168000.0,299864000.0,,,3009826000.0,332920000.0,235000000.0,349911000.0,58999000.0,,,,,692022000.0,732281000.0,,,119486000.0,,3721698000.0,3071000.0,7380859000.0,4428352000.0,2996180000.0,1926227000.0,4428352000.0,4487351000.0,2893508000.0,7380859000.0,4034768000.0,967281000.0,0.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2017.0,Q3,,2017-06-30,2017-08-08 11:43:24+00:00,553744000.0,2086331000.0,886215000.0,-783387000.0,758296000.0,0.0,1344072000.0,396823000.0,,,2900819000.0,310416000.0,282000000.0,329128000.0,59274000.0,,,,,764161000.0,838028000.0,,,95608000.0,,3664970000.0,3020000.0,7244759000.0,4225655000.0,2940235000.0,1839802000.0,4225655000.0,4284929000.0,2959830000.0,7244759000.0,3975396000.0,1120028000.0,0.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2017.0,Q2,,2017-03-31,2017-05-09 10:46:43+00:00,468138000.0,2058005000.0,872858000.0,-835008000.0,674596000.0,0.0,1337702000.0,389279000.0,,,2862364000.0,319821000.0,334925000.0,316077000.0,59609000.0,,,,,766595000.0,843606000.0,,,88545000.0,,3611953000.0,2941000.0,7086003000.0,4114647000.0,2821146000.0,1733216000.0,4114647000.0,4174256000.0,2911747000.0,7086003000.0,3948780000.0,1178531000.0,0.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2017.0,Q1,,2016-12-30,2017-02-08 10:46:21+00:00,502832000.0,2092854000.0,834028000.0,-878911000.0,736546000.0,0.0,1327609000.0,409907000.0,,,2821995000.0,318266000.0,387000000.0,314406000.0,65467000.0,,,,,731968000.0,837674000.0,,,93998000.0,,3621528000.0,2899000.0,7110033000.0,4070226000.0,2923398000.0,1749666000.0,4070226000.0,4135693000.0,2974340000.0,7110033000.0,3872229000.0,1224674000.0,0.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2018.0,FY,,2018-09-28,2019-11-25 07:28:00+00:00,776189000.0,2513934000.0,1167002000.0,-806703000.0,634870000.0,0.0,2851057000.0,,,,4795856000.0,572952000.0,2144167000.0,257859000.0,90009000.0,,442760000.0,1236684000.0,756570000.0,760854000.0,1260977000.0,1701690000.0,150604000.0,171096000.0,,3809991000.0,3172000.0,12645795000.0,5854345000.0,4556584000.0,3145693000.0,5854345000.0,5944354000.0,6701441000.0,12645795000.0,7831352000.0,3555748000.0,0.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2018.0,Q3,,2018-06-29,2018-08-06 09:42:05+00:00,1072057000.0,3463697000.0,1455266000.0,-728176000.0,824370000.0,0.0,2812481000.0,559898000.0,,,5955048000.0,680664000.0,2336473000.0,471104000.0,87726000.0,,,,,968951000.0,1066237000.0,,,187978000.0,,3880886000.0,8964000.0,12551812000.0,5965191000.0,4476045000.0,3096185000.0,5965191000.0,6052917000.0,6498895000.0,12551812000.0,7604663000.0,3402710000.0,0.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2018.0,Q2,,2018-03-30,2018-05-08 09:47:41+00:00,964280000.0,3421230000.0,1431032000.0,-617064000.0,835415000.0,0.0,2797980000.0,582362000.0,,,5916800000.0,745947000.0,2511800000.0,504412000.0,88909000.0,,,,,977409000.0,1081357000.0,,,200626000.0,,3755651000.0,5559000.0,12601866000.0,5936567000.0,4457271000.0,2983233000.0,5936567000.0,6025476000.0,6576390000.0,12601866000.0,7640156000.0,3593157000.0,0.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2018.0,Q1,,2017-12-29,2018-02-07 09:46:36+00:00,947199000.0,3293502000.0,1472865000.0,-628985000.0,1059839000.0,0.0,2769569000.0,637542000.0,,,5720875000.0,921000000.0,2587933000.0,574034000.0,92636000.0,,,,,928893000.0,1079021000.0,,,193614000.0,,3728527000.0,5450000.0,12691757000.0,5869111000.0,4546955000.0,3063056000.0,5869111000.0,5961747000.0,6730010000.0,12691757000.0,7570768000.0,3666954000.0,0.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2019.0,FY,,2019-09-27,2020-05-06 16:28:26+00:00,1072645000.0,2840209000.0,1384379000.0,-916812000.0,631068000.0,0.0,2692329000.0,,,,5432544000.0,665076000.0,1201245000.0,308143000.0,53967000.0,,414208000.0,952000.0,2573000.0,918202000.0,1419005000.0,26978000.0,97000.0,639539000.0,,3939174000.0,199901000.0,11462711000.0,5714691000.0,4111768000.0,3073706000.0,5714691000.0,5768658000.0,5694053000.0,11462711000.0,7042800000.0,2620347000.0,0.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2019.0,Q3,,2019-06-28,2019-08-05 09:02:59+00:00,884992000.0,2779189000.0,1673272000.0,-763589000.0,998242000.0,0.0,2770026000.0,,,,5371000000.0,694117000.0,1025198000.0,305266000.0,48054000.0,,506394000.0,2704000.0,2103000.0,768102000.0,1218499000.0,27091000.0,0.0,695810000.0,,4053626000.0,222687000.0,11641262000.0,6060063000.0,4475945000.0,3289448000.0,6060063000.0,6108117000.0,5533145000.0,11641262000.0,6860310000.0,2243697000.0,0.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2019.0,Q2,,2019-03-29,2019-05-07 09:46:51+00:00,828522000.0,2747172000.0,1177632000.0,-860260000.0,674548000.0,0.0,2705241000.0,,,,4775000000.0,533638000.0,2841536000.0,268800000.0,89727000.0,,450864000.0,1297430000.0,731158000.0,847076000.0,1237535000.0,1675012000.0,122993000.0,127320000.0,,3620873000.0,24000.0,12945845000.0,5465854000.0,4846470000.0,3188200000.0,5465854000.0,5555581000.0,7390264000.0,12945845000.0,7830726000.0,4202064000.0,0.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2019.0,Q1,,2018-12-28,2019-02-06 09:48:40+00:00,895434000.0,2681908000.0,994111000.0,-856552000.0,886707000.0,0.0,2812790000.0,,,,4771000000.0,552030000.0,2668993000.0,256488000.0,87932000.0,,409764000.0,1201270000.0,792279000.0,785884000.0,1201786000.0,1680909000.0,138722000.0,128977000.0,,3796864000.0,3136000.0,12945259000.0,5753102000.0,4898862000.0,3094724000.0,5753102000.0,5841034000.0,7104225000.0,12945259000.0,7789823000.0,4009501000.0,0.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2020.0,Q2,,2020-03-27,2020-05-06 16:28:26+00:00,1030263000.0,3178580000.0,1178612000.0,-946317000.0,1655879000.0,0.0,2699402000.0,,,,5596156000.0,689795000.0,3099456000.0,330505000.0,51200000.0,,416009000.0,,0.0,1351303000.0,1797290000.0,0.0,0.0,332395000.0,,3808698000.0,0.0,13134613000.0,5561783000.0,5166854000.0,2624884000.0,5561783000.0,5612983000.0,7521630000.0,13134613000.0,7637254000.0,4896746000.0,0.0
Jacobs Engineering Group Inc,J,549300CZ8QS1GE53O776,52988,2020.0,Q1,,2019-12-27,2020-02-04 08:58:45+00:00,1032820000.0,3056115000.0,1162872000.0,-880166000.0,619212000.0,0.0,2738766000.0,,,,5437422000.0,645468000.0,1414903000.0,308672000.0,57746000.0,,435211000.0,4022000.0,797000.0,1403881000.0,1891797000.0,26530000.0,52000.0,699237000.0,,4145825000.0,199936000.0,12200559000.0,6004425000.0,4378586000.0,2831636000.0,6004425000.0,6062171000.0,6138388000.0,12200559000.0,7513301000.0,3306752000.0,0.0
