company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,longtermdebt,longterminvestments,netinventory,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2012.0,Q2,,2012-06-30,2012-07-25 07:00:24+00:00,126768000.0,435380000.0,,-2371000.0,159558000.0,171943000.0,0.0,1775957000.0,55269000.0,,285491000.0,296462000.0,,372278000.0,227312000.0,,,19567000.0,7262000.0,,32791000.0,-1178929000.0,1183000.0,129079000.0,1457500000.0,594657000.0,769193000.0,183220000.0,594657000.0,594657000.0,862843000.0,1457500000.0,316029000.0,679623000.0,0.0,
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2012.0,Q1,,2012-03-31,2012-04-26 07:31:17+00:00,106723000.0,238347000.0,,-1337000.0,159534000.0,394585000.0,0.0,1761033000.0,52570000.0,,280206000.0,262892000.0,,369959000.0,238554000.0,,,20393000.0,7455000.0,,26270000.0,-1255672000.0,1093000.0,37713000.0,1350159000.0,504024000.0,696915000.0,160386000.0,504024000.0,504024000.0,846135000.0,1350159000.0,283285000.0,685749000.0,0.0,
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2013.0,FY,,2013-12-31,2015-02-12 16:39:16+00:00,250896000.0,954967000.0,,-1188000.0,184258000.0,535608000.0,0.0,2045857000.0,47000000.0,44677000.0,320315000.0,389891000.0,70354000.0,526983000.0,184199000.0,231878000.0,939000.0,5327000.0,11330000.0,,32952000.0,-92692000.0,,158376000.0,2951013000.0,1951977000.0,1796934000.0,298835000.0,1952076000.0,1952076000.0,998937000.0,2951013000.0,627096000.0,700102000.0,0.0,0.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2013.0,Q3,,2013-09-30,2013-11-05 07:14:08+00:00,219138000.0,992824000.0,,-2851000.0,167219000.0,263211000.0,0.0,1882520000.0,48795000.0,39174000.0,314162000.0,329863000.0,,453891000.0,189563000.0,218092000.0,,4409000.0,10573000.0,,156839000.0,-189498000.0,794000.0,182112000.0,2640415000.0,1690171000.0,1634160000.0,268727000.0,1690171000.0,1690171000.0,950244000.0,2640415000.0,552364000.0,681517000.0,0.0,
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2013.0,Q2,,2013-06-30,2013-08-06 07:10:00+00:00,153826000.0,876016000.0,,-3429000.0,164392000.0,381675000.0,0.0,1827570000.0,49182000.0,38927000.0,308116000.0,173328000.0,,419651000.0,198412000.0,208707000.0,,15211000.0,10200000.0,,108913000.0,-330804000.0,794000.0,155831000.0,2378259000.0,1493337000.0,1561362000.0,203802000.0,1493337000.0,1493337000.0,884922000.0,2378259000.0,397246000.0,681120000.0,0.0,
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2013.0,Q1,,2013-03-31,2013-05-03 10:20:35+00:00,145413000.0,802638000.0,,-1644000.0,159007000.0,180362000.0,0.0,1826172000.0,50358000.0,99632000.0,302268000.0,355101000.0,,392378000.0,202345000.0,201319000.0,,20078000.0,8786000.0,,97142000.0,-418180000.0,1473000.0,127348000.0,2275998000.0,1406348000.0,1307122000.0,197244000.0,1406348000.0,1406348000.0,869650000.0,2275998000.0,576498000.0,672406000.0,0.0,
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2014.0,FY,,2014-12-31,2016-02-11 16:45:24+00:00,483489000.0,976372000.0,,52251000.0,310938000.0,648719000.0,0.0,2450782000.0,74025000.0,,146773000.0,460154000.0,128861000.0,974309000.0,135249000.0,315416000.0,97146000.0,3034000.0,39801000.0,,79046000.0,216644000.0,,251761000.0,3837672000.0,2550147000.0,2084759000.0,654660000.0,2550251000.0,2550251000.0,1287421000.0,3837672000.0,778604000.0,632761000.0,0.0,-169530000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2014.0,Q3,,2014-09-30,2014-11-04 07:06:24+00:00,337976000.0,927254000.0,,26895000.0,276112000.0,646554000.0,,2423434000.0,70972000.0,49005000.0,287950000.0,453443000.0,120317000.0,818967000.0,189622000.0,263081000.0,,3416000.0,23747000.0,,61732000.0,145206000.0,1252000.0,395650000.0,3739419000.0,2551686000.0,2200512000.0,410200000.0,2551788000.0,2551788000.0,1187631000.0,3739419000.0,719940000.0,777431000.0,0.0,-43849000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2014.0,Q2,,2014-06-30,2014-08-05 06:52:44+00:00,283385000.0,893924000.0,,4263000.0,234525000.0,600135000.0,,2342941000.0,67133000.0,37291000.0,282261000.0,550818000.0,109897000.0,707321000.0,203904000.0,270367000.0,,8877000.0,14968000.0,,60674000.0,65486000.0,1060000.0,216774000.0,3456078000.0,2368842000.0,1918695000.0,351578000.0,2368842000.0,2368842000.0,1087236000.0,3456078000.0,830062000.0,735658000.0,0.0,-43848000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2014.0,Q1,,2014-03-31,2014-05-08 06:57:11+00:00,237935000.0,1047496000.0,,1465000.0,203380000.0,461858000.0,,2237032000.0,66073000.0,36623000.0,326673000.0,534689000.0,86545000.0,600864000.0,202233000.0,248454000.0,,5340000.0,11794000.0,,52252000.0,-27249000.0,1060000.0,186275000.0,3260396000.0,2211248000.0,1871049000.0,305068000.0,2211248000.0,2211248000.0,1049148000.0,3260396000.0,788483000.0,744080000.0,0.0,
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2015.0,FY,,2015-12-31,2017-02-09 16:05:36+00:00,644112000.0,1467793000.0,,8572000.0,362919000.0,809102000.0,0.0,3099526000.0,153487000.0,,,632162000.0,238578000.0,1594120000.0,664679000.0,461945000.0,13563000.0,5810000.0,115535000.0,,163501000.0,852700000.0,0.0,236121000.0,5609132000.0,3654729000.0,2915095000.0,811162000.0,3654837000.0,3654837000.0,1954295000.0,5609132000.0,1099917000.0,1143133000.0,0.0,-306069000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2015.0,Q3,,2015-09-30,2015-11-04 07:24:05+00:00,577428000.0,1439315000.0,,7721000.0,364144000.0,654587000.0,,2880109000.0,155056000.0,60521000.0,30723000.0,681326000.0,190668000.0,1475123000.0,678281000.0,346243000.0,2506000.0,4583000.0,77910000.0,,89494000.0,697706000.0,,241055000.0,5182915000.0,3296759000.0,2675640000.0,734990000.0,3296867000.0,3296867000.0,1886048000.0,5182915000.0,1032152000.0,1151058000.0,0.0,-288777000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2015.0,Q2,,2015-06-30,2015-08-04 07:21:24+00:00,529505000.0,1395125000.0,,19153000.0,357687000.0,390554000.0,,3118969000.0,69746000.0,69603000.0,30360000.0,589595000.0,171266000.0,1326112000.0,122843000.0,323784000.0,2291000.0,4138000.0,76080000.0,,43099000.0,487308000.0,,213694000.0,4526970000.0,3338351000.0,2283341000.0,601542000.0,3338458000.0,3338458000.0,1188512000.0,4526970000.0,917517000.0,586970000.0,0.0,-287079000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2015.0,Q1,,2015-03-31,2015-05-07 07:30:44+00:00,462762000.0,1338462000.0,,47904000.0,328394000.0,507907000.0,,2812573000.0,71187000.0,62126000.0,144082000.0,483305000.0,133863000.0,1110597000.0,162974000.0,289484000.0,2185000.0,4473000.0,55559000.0,,34099000.0,292665000.0,,234257000.0,4198573000.0,2971325000.0,2310714000.0,536134000.0,2971430000.0,2971430000.0,1227143000.0,4198573000.0,777262000.0,691009000.0,0.0,-181817000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2016.0,FY,,2016-12-31,2018-02-08 16:22:58+00:00,879096000.0,1611620000.0,,-12840000.0,351569000.0,535203000.0,0.0,3029993000.0,231664000.0,,,864260000.0,399356000.0,2083421000.0,830772000.0,825303000.0,1178000.0,20294000.0,100385000.0,,130528000.0,1748222000.0,129557000.0,503481000.0,6973466000.0,4449135000.0,3180188000.0,1241495000.0,4449245000.0,4449245000.0,2524221000.0,6973466000.0,1709857000.0,1282726000.0,0.0,-316240000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2016.0,Q3,,2016-09-30,2016-11-04 07:32:27+00:00,714916000.0,1643872000.0,,-2899000.0,382228000.0,920359000.0,,3314982000.0,242683000.0,,,777906000.0,345620000.0,1872167000.0,857659000.0,655552000.0,3586000.0,20705000.0,135700000.0,,103806000.0,1495107000.0,,488032000.0,6828019000.0,4491138000.0,3501689000.0,961185000.0,4491247000.0,4491247000.0,2336772000.0,6828019000.0,1454163000.0,1375587000.0,0.0,-316052000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2016.0,Q2,,2016-06-30,2016-08-04 07:31:35+00:00,759643000.0,1751971000.0,,5204000.0,361523000.0,646508000.0,,3156942000.0,188225000.0,,,589852000.0,316073000.0,1772923000.0,695791000.0,626191000.0,3695000.0,6715000.0,119523000.0,,96017000.0,1230303000.0,,398656000.0,6204906000.0,4076397000.0,3209225000.0,951563000.0,4076506000.0,4076506000.0,2128400000.0,6204906000.0,1222758000.0,1176837000.0,0.0,-316052000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2016.0,Q1,,2016-03-31,2016-05-05 07:35:22+00:00,733276000.0,1865221000.0,,4364000.0,362230000.0,604214000.0,,3049651000.0,172940000.0,,,555210000.0,303294000.0,1666391000.0,736431000.0,543689000.0,13508000.0,5791000.0,120993000.0,,115685000.0,1018436000.0,,244965000.0,5904460000.0,3764973000.0,3133379000.0,919724000.0,3765082000.0,3765082000.0,2139378000.0,5904460000.0,1104690000.0,1219654000.0,0.0,-307478000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2017.0,FY,,2017-12-31,2018-08-02 16:11:08+00:00,178183000.0,1974340000.0,637162000.0,640000.0,703453000.0,812733000.0,,3512833000.0,320138000.0,,,1486494000.0,726138000.0,2358605000.0,629199000.0,506291000.0,,77866000.0,152073000.0,,224972000.0,2946733000.0,,596847000.0,8764286000.0,6143966000.0,4335030000.0,1135483000.0,6144078000.0,6144078000.0,2620208000.0,8764286000.0,2070651000.0,1484725000.0,0.0,-316240000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2017.0,Q3,,2017-09-30,2017-11-08 07:54:13+00:00,818426000.0,1971449000.0,,23835000.0,702317000.0,792065000.0,,3570673000.0,319868000.0,,,1327303000.0,641588000.0,2274529000.0,683452000.0,927023000.0,334000.0,36618000.0,125225000.0,,143761000.0,2773214000.0,0.0,586879000.0,8701215000.0,6051482000.0,4135742000.0,1138628000.0,6051593000.0,6051593000.0,2649622000.0,8701215000.0,2290944000.0,1510994000.0,0.0,-316240000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2017.0,Q2,,2017-06-30,2017-08-03 07:46:53+00:00,716364000.0,1844547000.0,,2348000.0,701173000.0,744313000.0,,3449622000.0,312256000.0,,,1064677000.0,554320000.0,2261702000.0,739525000.0,882980000.0,397000.0,36963000.0,115920000.0,,193334000.0,2384897000.0,0.0,523537000.0,8106373000.0,5520627000.0,3860051000.0,1029017000.0,5520738000.0,5520738000.0,2585635000.0,8106373000.0,1984620000.0,1556618000.0,0.0,-316240000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2017.0,Q1,,2017-03-31,2017-05-04 07:43:33+00:00,1061777000.0,1749548000.0,,-5884000.0,700407000.0,811773000.0,,3190882000.0,238418000.0,,,967695000.0,466576000.0,2277029000.0,836418000.0,866291000.0,876000.0,37087000.0,106248000.0,,146055000.0,1997153000.0,7200000.0,495311000.0,7817365000.0,4865911000.0,3669263000.0,1308271000.0,4866021000.0,4866021000.0,2951344000.0,7817365000.0,1871073000.0,1643073000.0,0.0,-316240000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2018.0,FY,,2018-12-31,2020-02-07 09:04:34+00:00,218200000.0,2243200000.0,772100000.0,-12300000.0,708500000.0,1467700000.0,0.0,3911600000.0,452500000.0,,,1755000000.0,1151200000.0,2575800000.0,464200000.0,828700000.0,,127400000.0,361700000.0,,243300000.0,5254300000.0,,1342200000.0,11734500000.0,8757200000.0,6447600000.0,1442800000.0,8757300000.0,8757300000.0,2977200000.0,11734500000.0,2711100000.0,1534400000.0,0.0,-396400000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2018.0,Q3,,2018-09-30,2018-11-06 07:56:51+00:00,172361000.0,2202945000.0,781924000.0,-10519000.0,707203000.0,1087843000.0,,3841174000.0,462945000.0,,,1873569000.0,1039679000.0,2524446000.0,618847000.0,562818000.0,,125197000.0,194033000.0,,284807000.0,4433904000.0,,1104309000.0,10805613000.0,7868188000.0,5719583000.0,1417230000.0,7868300000.0,7868300000.0,2937313000.0,10805613000.0,2561584000.0,1520083000.0,0.0,-396371000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2018.0,Q2,,2018-06-30,2018-08-02 16:11:08+00:00,171906000.0,2039247000.0,670709000.0,-11612000.0,705903000.0,917876000.0,,3712599000.0,488575000.0,,,2044703000.0,928553000.0,2461614000.0,538441000.0,545077000.0,,85669000.0,190020000.0,,163599000.0,3839179000.0,,765642000.0,9951980000.0,7186314000.0,4814917000.0,1331190000.0,7186426000.0,7186426000.0,2765554000.0,9951980000.0,2675449000.0,1434364000.0,0.0,-353852000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2018.0,Q1,,2018-03-31,2018-05-03 16:02:59+00:00,207611000.0,1943932000.0,666216000.0,-15594000.0,704645000.0,1019491000.0,,3611599000.0,391913000.0,,,1821985000.0,820397000.0,2394727000.0,664745000.0,532268000.0,,78984000.0,169922000.0,,155451000.0,3287767000.0,,605461000.0,9372696000.0,6567532000.0,4544732000.0,1265740000.0,6567644000.0,6567644000.0,2805052000.0,9372696000.0,2433237000.0,1539312000.0,0.0,-316240000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2019.0,FY,,2019-12-31,2020-05-05 07:51:29+00:00,418100000.0,2785600000.0,1211400000.0,21100000.0,713900000.0,1617800000.0,,4428600000.0,382100000.0,,,3256800000.0,1415500000.0,2890400000.0,105300000.0,824200000.0,85000000.0,144700000.0,799700000.0,,273700000.0,7379800000.0,,1596500000.0,14805200000.0,11089600000.0,7689100000.0,2096600000.0,11089700000.0,11089700000.0,3715500000.0,14805200000.0,4225700000.0,1618900000.0,0.0,-739900000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2019.0,Q3,,2019-09-30,2019-11-05 07:47:53+00:00,335600000.0,2660000000.0,821100000.0,16500000.0,712700000.0,1384800000.0,,4388400000.0,608700000.0,,,3112600000.0,1344300000.0,2771400000.0,683800000.0,808300000.0,,137900000.0,273000000.0,,226900000.0,6587800000.0,,1493100000.0,13939300000.0,10504300000.0,7109100000.0,1765400000.0,10504500000.0,10504500000.0,3434900000.0,13939300000.0,4058800000.0,1669500000.0,0.0,-488400000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2019.0,Q2,,2019-06-30,2019-08-06 07:55:20+00:00,244000000.0,2455900000.0,876700000.0,15800000.0,711300000.0,1045500000.0,,4263600000.0,592400000.0,,,2884600000.0,1317200000.0,2676600000.0,725400000.0,821600000.0,,139800000.0,267900000.0,,208200000.0,5918200000.0,,1624200000.0,13173600000.0,9755800000.0,6651000000.0,1713100000.0,9756000000.0,9756000000.0,3417700000.0,13173600000.0,3846000000.0,1704600000.0,0.0,-441800000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2019.0,Q1,,2019-03-31,2019-05-07 07:50:15+00:00,239600000.0,2305200000.0,741100000.0,2800000.0,709900000.0,1708500000.0,,4160900000.0,530700000.0,,,2339800000.0,1208800000.0,2612800000.0,812500000.0,829300000.0,,144300000.0,376300000.0,,182200000.0,5725100000.0,,1523900000.0,12854800000.0,9444600000.0,6928600000.0,1511400000.0,9444800000.0,9444800000.0,3410100000.0,12854800000.0,3313400000.0,1898700000.0,0.0,-444200000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2020.0,Q1,,2020-03-31,2020-05-05 07:51:29+00:00,347800000.0,2933200000.0,1143200000.0,-9100000.0,715200000.0,2208200000.0,,5211400000.0,479200000.0,,,3236400000.0,1480900000.0,2944600000.0,82100000.0,771200000.0,85000000.0,161200000.0,772000000.0,,226600000.0,8004400000.0,,1795200000.0,15757500000.0,12132900000.0,8644100000.0,2055200000.0,12133000000.0,12133000000.0,3624500000.0,15757500000.0,4168800000.0,1569300000.0,0.0,-1073800000.0
