company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherrevenue,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2010.0,Q1,2010-01-01,2010-03-31,2011-05-03 07:30:45+00:00,-0.38,-0.38,-0.38,0.0,-30522000.0,-30522000.0,-30522000.0,717000.0,103534000.0,,,,117471000.0,14223000.0,717000.0,102817000.0,2084000.0,439000.0,131694000.0,-28877000.0,-1645000.0,-30522000.0,103534000.0,81169000.0,80300000.0,80300000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2011.0,Q4,2011-10-01,2011-12-31,,-0.59,-0.59,-0.59,-615000.0,-53443000.0,-53443000.0,-53443000.0,2989000.0,122977000.0,,,,129041000.0,36349000.0,2989000.0,119988000.0,9455000.0,799000.0,165390000.0,-45402000.0,-8656000.0,-54058000.0,122977000.0,90500000.0,90610000.0,90610000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2011.0,FY,2011-01-01,2011-12-31,2014-02-13 16:07:14+00:00,-2.45,-2.45,-2.45,-1132000.0,-221760000.0,-221760000.0,-221760000.0,4216000.0,445824000.0,,,,529506000.0,117261000.0,4216000.0,441608000.0,21282000.0,3549000.0,646767000.0,-205159000.0,-17733000.0,-222892000.0,445824000.0,90500000.0,90610000.0,90610000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2011.0,Q3,2011-07-01,2011-09-30,2012-10-24 07:29:40+00:00,-0.68,-0.68,-0.68,562000.0,-62365000.0,-62365000.0,-62365000.0,450000.0,102833000.0,,,,127924000.0,32916000.0,450000.0,102383000.0,4061000.0,715000.0,160840000.0,-58457000.0,-3346000.0,-61803000.0,102833000.0,91700000.0,91046000.0,91046000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2011.0,Q3YTD,2011-01-01,2011-09-30,,-1.86,-1.86,-1.86,-517000.0,-168317000.0,-168317000.0,-168317000.0,1227000.0,322847000.0,,,,400465000.0,80912000.0,1227000.0,321620000.0,11827000.0,2750000.0,481377000.0,-159757000.0,-9077000.0,-168834000.0,322847000.0,91700000.0,91046000.0,91046000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2011.0,Q3TTM,2010-10-01,2011-09-30,,-2.02,-2.02,-2.02,-517000.0,-182914000.0,-182914000.0,-182914000.0,1826000.0,456522000.0,,,,525677000.0,101553000.0,1826000.0,454696000.0,14285000.0,3388000.0,627230000.0,-172534000.0,-10897000.0,-183431000.0,456522000.0,91700000.0,91046000.0,91046000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2011.0,Q2,2011-04-01,2011-06-30,2012-07-25 07:00:24+00:00,-0.69,-0.69,-0.69,-863000.0,-62505000.0,-62505000.0,-62505000.0,395000.0,107810000.0,,,,143149000.0,24585000.0,395000.0,107415000.0,4047000.0,998000.0,167734000.0,-60319000.0,-3049000.0,-63368000.0,107810000.0,90600000.0,90436000.0,90436000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2011.0,Q2YTD,2011-01-01,2011-06-30,,-1.18,-1.18,-1.18,-1079000.0,-105952000.0,-105952000.0,-105952000.0,777000.0,220014000.0,,,,272541000.0,47996000.0,777000.0,219237000.0,7766000.0,2035000.0,320537000.0,-101300000.0,-5731000.0,-107031000.0,220014000.0,90600000.0,90436000.0,90436000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2011.0,Q2TTM,2010-07-01,2011-06-30,,-1.75,-1.75,-1.75,-1079000.0,-154424000.0,-154424000.0,-154424000.0,1748000.0,459668000.0,,,,519796000.0,84295000.0,1748000.0,457920000.0,12458000.0,3126000.0,604091000.0,-146171000.0,-9332000.0,-155503000.0,459668000.0,90600000.0,90436000.0,90436000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2011.0,Q1,2011-01-01,2011-03-31,2012-04-26 07:31:17+00:00,-0.49,-0.49,-0.49,-216000.0,-43447000.0,-43447000.0,-43447000.0,382000.0,112204000.0,,,,129392000.0,23411000.0,382000.0,111822000.0,3719000.0,1037000.0,152803000.0,-40981000.0,-2682000.0,-43663000.0,112204000.0,88700000.0,89162000.0,89162000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2011.0,Q1TTM,2010-04-01,2011-03-31,,-1.37,-1.37,-1.37,-216000.0,-117393000.0,-117393000.0,-117393000.0,1758000.0,467744000.0,,,,501173000.0,74389000.0,1758000.0,465986000.0,10753000.0,2720000.0,575562000.0,-109576000.0,-8033000.0,-117609000.0,467744000.0,88700000.0,89162000.0,89162000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2012.0,Q4,2012-10-01,2012-12-31,,4.97,4.97,4.22,-335848000.0,470407000.0,470407000.0,470407000.0,30169000.0,414602000.0,2012000.0,,,181024000.0,57739000.0,30169000.0,384433000.0,11495000.0,-1628000.0,238763000.0,145670000.0,-11111000.0,134559000.0,414602000.0,94700000.0,94685000.0,115382000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2012.0,FY,2012-01-01,2012-12-31,2015-02-12 16:39:16+00:00,7.92,7.92,6.75,-335848000.0,750269000.0,750269000.0,750269000.0,84455000.0,1378477000.0,2012000.0,,,625554000.0,210755000.0,84455000.0,1294022000.0,45304000.0,,836309000.0,457713000.0,-43292000.0,414421000.0,1378477000.0,94700000.0,94685000.0,115382000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2012.0,Q3,2012-07-01,2012-09-30,2013-11-05 07:14:08+00:00,2.02,2.02,1.72,0.0,191468000.0,191468000.0,191468000.0,20145000.0,427687000.0,,,,158295000.0,46883000.0,20145000.0,407542000.0,11413000.0,517000.0,205178000.0,202364000.0,-10896000.0,191468000.0,427687000.0,94800000.0,95012000.0,115830000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2012.0,Q3YTD,2012-01-01,2012-09-30,,2.95,2.95,2.53,,279862000.0,279862000.0,279862000.0,54286000.0,963875000.0,,,,444530000.0,153016000.0,54286000.0,909589000.0,33809000.0,1628000.0,597546000.0,312043000.0,-32181000.0,279862000.0,963875000.0,94800000.0,95012000.0,115830000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2012.0,Q3TTM,2011-10-01,2012-09-30,,2.36,2.36,1.94,-615000.0,226419000.0,226419000.0,226419000.0,57275000.0,1086852000.0,,,,573571000.0,189365000.0,57275000.0,1029577000.0,43264000.0,2427000.0,762936000.0,266641000.0,-40837000.0,225804000.0,1086852000.0,94800000.0,95012000.0,115830000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2012.0,Q2,2012-04-01,2012-06-30,2013-08-06 07:10:00+00:00,0.81,0.81,0.7,0.0,76743000.0,76743000.0,76743000.0,21843000.0,304399000.0,,,,147373000.0,47705000.0,21843000.0,282556000.0,11236000.0,501000.0,195078000.0,87478000.0,-10735000.0,76743000.0,304399000.0,94700000.0,94589000.0,110167000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.93,0.93,0.81,,88394000.0,88394000.0,88394000.0,34141000.0,536188000.0,,,,286235000.0,106133000.0,34141000.0,502047000.0,22396000.0,1111000.0,392368000.0,109679000.0,-21285000.0,88394000.0,536188000.0,94700000.0,94589000.0,110167000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2012.0,Q2TTM,2011-07-01,2012-06-30,,-0.34,-0.34,-0.46,-53000.0,-27414000.0,-27414000.0,-27414000.0,37580000.0,761998000.0,,,,543200000.0,175398000.0,37580000.0,724418000.0,35912000.0,2625000.0,718598000.0,5820000.0,-33287000.0,-27467000.0,761998000.0,94700000.0,94589000.0,110167000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2012.0,Q1,2012-01-01,2012-03-31,2013-05-03 10:20:35+00:00,0.12,0.12,0.11,0.0,11651000.0,11651000.0,11651000.0,12298000.0,231789000.0,,,,138862000.0,58428000.0,12298000.0,219491000.0,11160000.0,610000.0,197290000.0,22201000.0,-10550000.0,11651000.0,231789000.0,97100000.0,93446000.0,107734000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2012.0,Q1TTM,2011-04-01,2012-03-31,,-1.84,-1.84,-1.85,-916000.0,-166662000.0,-166662000.0,-166662000.0,16132000.0,565409000.0,,,,538976000.0,152278000.0,16132000.0,549277000.0,28723000.0,3122000.0,691254000.0,-141977000.0,-25601000.0,-167578000.0,565409000.0,97100000.0,93446000.0,107734000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2013.0,FY,2013-01-01,2013-12-31,2016-02-11 16:45:24+00:00,4.33,4.23,3.72,282644000.0,413738000.0,413738000.0,413738000.0,155355000.0,2104745000.0,-231000.0,,,859947000.0,346393000.0,155355000.0,1949390000.0,46437000.0,,1206340000.0,743050000.0,-46668000.0,696382000.0,2104745000.0,95600000.0,97917000.0,111290000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2013.0,Q4,2013-10-01,2013-12-31,,0.98,0.88,0.78,94993000.0,86182000.0,86182000.0,86182000.0,48114000.0,610412000.0,-849000.0,,,268140000.0,99063000.0,48114000.0,562298000.0,11661000.0,-1410000.0,367203000.0,195095000.0,-13920000.0,181175000.0,610412000.0,95600000.0,97917000.0,111290000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2013.0,Q3YTD,2013-01-01,2013-09-30,,3.35,3.35,2.94,187651000.0,327556000.0,327556000.0,327556000.0,107241000.0,1494333000.0,618000.0,,,591807000.0,247330000.0,107241000.0,1387092000.0,34776000.0,1410000.0,839137000.0,547955000.0,-32748000.0,515207000.0,1494333000.0,98100000.0,98226000.0,116713000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2013.0,Q3TTM,2012-10-01,2013-09-30,,8.32,8.32,7.16,-148197000.0,797963000.0,797963000.0,797963000.0,137410000.0,1908935000.0,2630000.0,,,772831000.0,305069000.0,137410000.0,1771525000.0,46271000.0,-218000.0,1077900000.0,693625000.0,-43859000.0,649766000.0,1908935000.0,98100000.0,98226000.0,116713000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2013.0,Q3,2013-07-01,2013-09-30,2014-11-04 07:06:24+00:00,1.44,1.44,1.25,84378000.0,141306000.0,141306000.0,141306000.0,38573000.0,597027000.0,618000.0,,,224045000.0,97607000.0,38573000.0,558454000.0,11736000.0,,321652000.0,236802000.0,-11118000.0,225684000.0,597027000.0,98100000.0,98226000.0,116713000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.91,1.91,1.69,103273000.0,186250000.0,186250000.0,186250000.0,68668000.0,897306000.0,,,,367762000.0,149723000.0,68668000.0,828638000.0,23040000.0,1410000.0,517485000.0,311153000.0,-21630000.0,289523000.0,897306000.0,98200000.0,97700000.0,111060000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2013.0,Q2TTM,2012-07-01,2013-06-30,,8.9,8.9,7.63,-232575000.0,848125000.0,848125000.0,848125000.0,118982000.0,1739595000.0,2012000.0,,,707081000.0,254345000.0,118982000.0,1620613000.0,45948000.0,299000.0,961426000.0,659187000.0,-43637000.0,615550000.0,1739595000.0,98200000.0,97700000.0,111060000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2013.0,Q2,2013-04-01,2013-06-30,2014-08-05 06:52:44+00:00,0.89,0.89,0.79,60316000.0,87376000.0,87376000.0,87376000.0,39613000.0,457642000.0,,,,187463000.0,72463000.0,39613000.0,418029000.0,11365000.0,954000.0,259926000.0,158103000.0,-10411000.0,147692000.0,457642000.0,98200000.0,97700000.0,111060000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 06:57:11+00:00,1.02,1.02,0.9,42957000.0,98874000.0,98874000.0,98874000.0,29055000.0,439664000.0,,,,180299000.0,77260000.0,29055000.0,410609000.0,11675000.0,456000.0,257559000.0,153050000.0,-11219000.0,141831000.0,439664000.0,96900000.0,96878000.0,109369000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2013.0,Q1TTM,2012-04-01,2013-03-31,,8.82,8.82,7.54,-292891000.0,837492000.0,837492000.0,837492000.0,101212000.0,1586352000.0,2012000.0,,,666991000.0,229587000.0,101212000.0,1485140000.0,45819000.0,-154000.0,896578000.0,588562000.0,-43961000.0,544601000.0,1586352000.0,96900000.0,96878000.0,109369000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2014.0,FY,2014-01-01,2014-12-31,2017-02-09 16:05:36+00:00,3.36,3.36,2.98,423109000.0,338126000.0,338126000.0,338126000.0,205018000.0,2787616000.0,-25312000.0,,31941000.0,1271353000.0,519267000.0,205018000.0,2614539000.0,,-37372000.0,1790620000.0,823919000.0,-62684000.0,761235000.0,2819557000.0,100600000.0,100612000.0,113413000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2014.0,Q4,2014-10-01,2014-12-31,,0.99,0.88,0.79,99628000.0,90095000.0,90095000.0,90095000.0,59474000.0,770388000.0,-30517000.0,,31941000.0,351745000.0,175307000.0,59474000.0,742855000.0,-41809000.0,-37372000.0,527052000.0,215803000.0,-26080000.0,189723000.0,802329000.0,100600000.0,100612000.0,113413000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2014.0,Q3,2014-07-01,2014-09-30,2015-11-04 07:24:05+00:00,0.79,0.83,0.73,98448000.0,83375000.0,83375000.0,83375000.0,55593000.0,725788000.0,2591000.0,,,337728000.0,144003000.0,55593000.0,670195000.0,9232000.0,,481731000.0,188464000.0,-6641000.0,181823000.0,725788000.0,105500000.0,100796000.0,117423000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2014.0,Q3YTD,2014-01-01,2014-09-30,,2.37,2.48,2.19,323481000.0,248031000.0,248031000.0,248031000.0,145544000.0,2017228000.0,5205000.0,,,919608000.0,343960000.0,145544000.0,1871684000.0,41809000.0,,1263568000.0,608116000.0,-36604000.0,571512000.0,2017228000.0,105500000.0,100796000.0,117423000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2014.0,Q3TTM,2013-10-01,2014-09-30,,3.35,3.36,2.97,418474000.0,334213000.0,334213000.0,334213000.0,193658000.0,2627640000.0,4356000.0,,,1187748000.0,443023000.0,193658000.0,2433982000.0,53470000.0,-1410000.0,1630771000.0,803211000.0,-50524000.0,752687000.0,2627640000.0,105500000.0,100796000.0,117423000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.58,1.65,1.46,225033000.0,164656000.0,164656000.0,164656000.0,89951000.0,1291440000.0,2614000.0,,,581880000.0,199957000.0,89951000.0,1201489000.0,32577000.0,,781837000.0,419652000.0,-29963000.0,389689000.0,1291440000.0,104700000.0,100391000.0,113032000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2014.0,Q2TTM,2013-07-01,2014-06-30,,4.0,3.97,3.49,404404000.0,392144000.0,392144000.0,392144000.0,176638000.0,2498879000.0,2383000.0,,,1074065000.0,396627000.0,176638000.0,2322241000.0,55974000.0,-1410000.0,1470692000.0,851549000.0,-55001000.0,796548000.0,2498879000.0,104700000.0,100391000.0,113032000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2014.0,Q2,2014-04-01,2014-06-30,2015-08-04 07:21:24+00:00,0.92,0.96,0.85,112452000.0,96351000.0,96351000.0,96351000.0,46379000.0,665700000.0,1677000.0,,,294501000.0,96730000.0,46379000.0,619321000.0,20964000.0,,391231000.0,228090000.0,-19287000.0,208803000.0,665700000.0,104700000.0,100391000.0,113032000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2014.0,Q1TTM,2013-04-01,2014-03-31,,3.97,3.9,3.43,352268000.0,383169000.0,383169000.0,383169000.0,169872000.0,2290821000.0,706000.0,,,967027000.0,372360000.0,169872000.0,2120949000.0,46375000.0,-456000.0,1339387000.0,781562000.0,-46125000.0,735437000.0,2290821000.0,103500000.0,98709000.0,112151000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2014.0,Q1,2014-01-01,2014-03-31,2015-05-07 07:30:44+00:00,0.66,0.69,0.61,112581000.0,68305000.0,68305000.0,68305000.0,43572000.0,625740000.0,937000.0,,,287379000.0,103227000.0,43572000.0,582168000.0,11613000.0,,390606000.0,191562000.0,-10676000.0,180886000.0,625740000.0,103500000.0,98709000.0,112151000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2015.0,FY,2015-01-01,2015-12-31,2018-02-08 16:22:58+00:00,6.17,6.17,5.52,589041000.0,636056000.0,636056000.0,636056000.0,392709000.0,4028839000.0,-12578000.0,,74889000.0,1620577000.0,838526000.0,392709000.0,3711019000.0,,-14241000.0,2459103000.0,1251916000.0,-26819000.0,1225097000.0,4103728000.0,103100000.0,103061000.0,115230000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2015.0,Q4,2015-10-01,2015-12-31,,1.5,1.5,1.35,72295000.0,154994000.0,154994000.0,154994000.0,110831000.0,1080005000.0,14421000.0,,18072000.0,461210000.0,294954000.0,110831000.0,987246000.0,,-18214000.0,756164000.0,231082000.0,-3793000.0,227289000.0,1098077000.0,103100000.0,103061000.0,115230000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2015.0,Q3,2015-07-01,2015-09-30,2016-11-04 07:32:27+00:00,2.04,2.04,1.82,182891000.0,210398000.0,210398000.0,210398000.0,109083000.0,1119893000.0,-1273000.0,,17529000.0,425924000.0,209993000.0,109083000.0,1028339000.0,,2140000.0,635917000.0,392422000.0,867000.0,393289000.0,1137422000.0,103100000.0,103348000.0,115944000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2015.0,Q3YTD,2015-01-01,2015-09-30,,4.67,4.67,4.17,516746000.0,481062000.0,481062000.0,481062000.0,281878000.0,2948834000.0,-26999000.0,,56817000.0,1159367000.0,543572000.0,281878000.0,2723773000.0,,3973000.0,1702939000.0,1020834000.0,-23026000.0,997808000.0,3005651000.0,103100000.0,103348000.0,115944000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2015.0,Q3TTM,2014-10-01,2015-09-30,,5.66,5.55,4.96,616374000.0,571157000.0,571157000.0,571157000.0,341352000.0,3719222000.0,-57516000.0,,88758000.0,1511112000.0,718879000.0,341352000.0,3466628000.0,-41809000.0,-33399000.0,2229991000.0,1236637000.0,-49106000.0,1187531000.0,3807980000.0,103100000.0,103348000.0,115944000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2015.0,Q2,2015-04-01,2015-06-30,2016-08-04 07:31:35+00:00,1.89,1.89,1.69,133353000.0,194643000.0,194643000.0,194643000.0,88840000.0,987166000.0,-18516000.0,,11451000.0,390330000.0,174588000.0,88840000.0,909777000.0,,1653000.0,564918000.0,344859000.0,-16863000.0,327996000.0,998617000.0,103000000.0,102886000.0,115259000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2015.0,Q2YTD,2015-01-01,2015-06-30,,2.63,2.63,2.35,333855000.0,270664000.0,270664000.0,270664000.0,172795000.0,1828941000.0,-25726000.0,,39288000.0,733443000.0,333579000.0,172795000.0,1695434000.0,,1833000.0,1067022000.0,628412000.0,-23893000.0,604519000.0,1868229000.0,103000000.0,102886000.0,115259000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2015.0,Q2TTM,2014-07-01,2015-06-30,,4.41,4.34,3.87,531931000.0,444134000.0,444134000.0,444134000.0,287862000.0,3325117000.0,-53652000.0,,71229000.0,1422916000.0,652889000.0,287862000.0,3108484000.0,-32577000.0,-35539000.0,2075805000.0,1032679000.0,-56614000.0,976065000.0,3396346000.0,103000000.0,102886000.0,115259000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 07:35:22+00:00,0.74,0.74,0.66,200502000.0,76021000.0,76021000.0,76021000.0,83955000.0,841775000.0,-7210000.0,,27837000.0,343113000.0,158991000.0,83955000.0,785657000.0,,180000.0,502104000.0,283553000.0,-7030000.0,276523000.0,869612000.0,102700000.0,102227000.0,114519000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2015.0,Q1TTM,2014-04-01,2015-03-31,,3.44,3.41,3.03,511030000.0,345842000.0,345842000.0,345842000.0,245401000.0,3003651000.0,-33459000.0,,59778000.0,1327087000.0,575031000.0,245401000.0,2818028000.0,-11613000.0,-37192000.0,1902118000.0,915910000.0,-59038000.0,856872000.0,3063429000.0,102700000.0,102227000.0,114519000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2016.0,FY,2016-01-01,2016-12-31,2018-02-08 16:22:58+00:00,8.55,8.55,7.7,434293000.0,895522000.0,895522000.0,895522000.0,299694000.0,4741325000.0,6269000.0,,119102000.0,2052295000.0,1177697000.0,299694000.0,4560733000.0,,-7195000.0,3229992000.0,1330741000.0,-926000.0,1329815000.0,4860427000.0,104700000.0,104719000.0,116367000.0
