company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,assetretirementandlitigationobligation,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,grossppe,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2014.0,Q1,,2014-03-31,2014-05-09 16:31:43+00:00,24800000.0,56578000.0,46649000.0,243131000.0,,5147000.0,25314000.0,0.0,1056807000.0,12645000.0,1377000.0,,2076709000.0,587000000.0,,5889000.0,1833578000.0,,,106630000.0,0.0,71117000.0,12666000.0,,1495000.0,,26102000.0,,1936897000.0,1082909000.0,90653000.0,155211000.0,1082909000.0,1082909000.0,853988000.0,1936897000.0,12666000.0,698777000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2015.0,FY,,2015-12-31,2017-02-15 17:26:25+00:00,20225000.0,78904000.0,104230000.0,1413543000.0,,12518000.0,20115000.0,,2230332000.0,16966000.0,,,4011168000.0,487807000.0,,1728000.0,2597625000.0,233001000.0,,,4623000.0,0.0,44349000.0,,2875000.0,500000.0,-354360000.0,,2750719000.0,1875972000.0,108745000.0,141421000.0,1875972000.0,2108973000.0,641746000.0,2750719000.0,44349000.0,500325000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2015.0,Q3,,2015-09-30,2015-11-05 17:38:53+00:00,32010000.0,83242000.0,135345000.0,1147936000.0,,12662000.0,43827000.0,0.0,2223362000.0,20421000.0,,12396000.0,3906153000.0,489000000.0,,2602000.0,2758217000.0,233309000.0,5641000.0,0.0,40009000.0,,54257000.0,,3259000.0,500000.0,-166951000.0,,2991554000.0,2056411000.0,173439000.0,200172000.0,2056411000.0,2289720000.0,701834000.0,2991554000.0,59898000.0,501662000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2015.0,Q2,,2015-06-30,2015-08-10 11:34:18+00:00,23309000.0,70411000.0,85217000.0,822243000.0,,11851000.0,44678000.0,0.0,2020258000.0,19108000.0,,15005000.0,3768640000.0,718000000.0,,2658000.0,2946397000.0,233531000.0,,55349000.0,47910000.0,,54699000.0,,4205000.0,500000.0,-10170000.0,,3171458000.0,2010088000.0,170362000.0,142639000.0,2010088000.0,2243619000.0,927839000.0,3171458000.0,54699000.0,785200000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2015.0,Q1,,2015-03-31,2015-05-06 20:18:05+00:00,8801000.0,83210000.0,126224000.0,441821000.0,,8844000.0,31643000.0,0.0,1680984000.0,16546000.0,,32459000.0,3267493000.0,611579000.0,,2847000.0,2825672000.0,233416000.0,,171511000.0,92335000.0,,51437000.0,,4837000.0,500000.0,202117000.0,,3092481000.0,1883101000.0,215372000.0,184030000.0,1883101000.0,2116517000.0,975964000.0,3092481000.0,51437000.0,791934000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2016.0,FY,,2016-12-31,2018-02-14 21:06:11+00:00,47649000.0,120122000.0,115680000.0,1836056000.0,,16134000.0,1666574000.0,0.0,4216856000.0,23405000.0,,,5226913000.0,1105912000.0,,1983000.0,3390857000.0,320830000.0,,0.0,0.0,22608000.0,166657000.0,0.0,2987000.0,500000.0,-519394000.0,,5349680000.0,3697462000.0,1792166000.0,209342000.0,3697462000.0,4018292000.0,1331388000.0,5349680000.0,166657000.0,1122046000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2016.0,Q3,,2016-09-30,2016-11-08 17:30:39+00:00,38836000.0,85514000.0,112200000.0,1784780000.0,,15740000.0,167269000.0,,3059861000.0,17561000.0,,,5008760000.0,497813000.0,,1969000.0,3223980000.0,320426000.0,,,0.0,6428000.0,43430000.0,1807000.0,3018000.0,500000.0,-544992000.0,,3525680000.0,2514869000.0,258270000.0,175025000.0,2514869000.0,2835295000.0,690385000.0,3525680000.0,43430000.0,515360000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2016.0,Q2,,2016-06-30,2016-08-09 09:44:57+00:00,28898000.0,74914000.0,93342000.0,1693791000.0,,13787000.0,218794000.0,0.0,2502226000.0,12641000.0,,,4190164000.0,494475000.0,,1494000.0,2496373000.0,227088000.0,,,0.0,6824000.0,46032000.0,3836000.0,2248000.0,500000.0,-542762000.0,,2840355000.0,1959464000.0,297950000.0,141705000.0,1959464000.0,2186552000.0,653803000.0,2840355000.0,46032000.0,512098000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2016.0,Q1,,2016-03-31,2016-05-05 14:58:07+00:00,7337000.0,49064000.0,86365000.0,1485931000.0,,13562000.0,235810000.0,0.0,2495184000.0,12998000.0,,,4093377000.0,485641000.0,,1591000.0,2607446000.0,229144000.0,,,821000.0,,44449000.0,,3278000.0,500000.0,-387272000.0,,2942959000.0,2107912000.0,291064000.0,106700000.0,2107912000.0,2337056000.0,605903000.0,2942959000.0,44449000.0,499203000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2017.0,FY,,2017-12-31,2019-02-25 06:35:46+00:00,94590000.0,231613000.0,313768000.0,2161372000.0,0.0,20122000.0,112446000.0,0.0,5291993000.0,68703000.0,,,9504989000.0,1477347000.0,,9108000.0,7343617000.0,326877000.0,0.0,108048000.0,531000.0,100367000.0,68767000.0,6303000.0,4903000.0,,-37133000.0,,7770985000.0,5254860000.0,358601000.0,577428000.0,5254860000.0,5581737000.0,2189248000.0,7770985000.0,68767000.0,1611820000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2017.0,Q3,,2017-09-30,2017-11-07 16:58:35+00:00,74700000.0,153692000.0,279852000.0,2056796000.0,,19982000.0,30205000.0,,5050192000.0,53062000.0,,,9105403000.0,1256388000.0,,4834000.0,7048607000.0,687623000.0,,3313000.0,1614000.0,10003000.0,45107000.0,4145000.0,3509000.0,0.0,-151692000.0,,7287568000.0,4898500000.0,193854000.0,417617000.0,4898500000.0,5586123000.0,1701445000.0,7287568000.0,45107000.0,1283828000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2017.0,Q2,,2017-06-30,2017-08-02 14:45:03+00:00,27764000.0,154635000.0,243354000.0,1969816000.0,,19539000.0,16588000.0,,5042340000.0,52048000.0,,,8478563000.0,1151515000.0,,4925000.0,6508747000.0,469310000.0,321000.0,2655000.0,41732000.0,0.0,53404000.0,,3457000.0,0.0,-224716000.0,,6783809000.0,4817624000.0,221337000.0,323166000.0,4817624000.0,5286934000.0,1496875000.0,6783809000.0,53725000.0,1173709000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2017.0,Q1,,2017-03-31,2017-05-03 17:53:52+00:00,19689000.0,139476000.0,175573000.0,1894897000.0,,18939000.0,37440000.0,,5034988000.0,48807000.0,,,7997994000.0,985786000.0,,3027000.0,6103097000.0,467491000.0,123000.0,1548000.0,14374000.0,0.0,67706000.0,,4457000.0,0.0,-383121000.0,,6369700000.0,4651867000.0,198774000.0,244069000.0,4651867000.0,5119358000.0,1250342000.0,6369700000.0,67829000.0,1006273000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2018.0,FY,,2018-12-31,2020-02-26 18:38:37+00:00,128000000.0,392000000.0,748000000.0,2774000000.0,,136000000.0,215000000.0,0.0,12938000000.0,143000000.0,,,23146000000.0,4474000000.0,1000000.0,37000000.0,20372000000.0,467000000.0,97000000.0,1785000000.0,231000000.0,0.0,201000000.0,15000000.0,50000000.0,0.0,762000000.0,,21596000000.0,13700000000.0,925000000.0,1019000000.0,13700000000.0,14167000000.0,7429000000.0,21596000000.0,299000000.0,6410000000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2018.0,Q3,,2018-09-30,2018-11-07 17:32:16+00:00,85869000.0,264317000.0,436492000.0,2545412000.0,,23897000.0,508446000.0,,5465529000.0,75600000.0,,,11260018000.0,2332366000.0,,14815000.0,8714606000.0,496438000.0,95551000.0,292795000.0,0.0,123826000.0,200727000.0,5931000.0,8111000.0,,467830000.0,,9806573000.0,5933359000.0,795689000.0,721787000.0,5933359000.0,6429797000.0,3376776000.0,9806573000.0,296278000.0,2654989000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2018.0,Q2,,2018-06-30,2018-08-09 17:26:36+00:00,73974000.0,258890000.0,464223000.0,2401240000.0,,21780000.0,113927000.0,,5308344000.0,77550000.0,,,10744284000.0,1967081000.0,,13264000.0,8343044000.0,381018000.0,72049000.0,217476000.0,0.0,111330000.0,145955000.0,8514000.0,7266000.0,,323105000.0,,8954395000.0,5631449000.0,393347000.0,727077000.0,5631449000.0,6012467000.0,2941928000.0,8954395000.0,218004000.0,2214851000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2018.0,Q1,,2018-03-31,2018-05-10 17:20:05+00:00,63129000.0,236280000.0,362799000.0,2274909000.0,,21258000.0,72487000.0,,5300797000.0,82055000.0,,,10026081000.0,1701919000.0,,8963000.0,7751172000.0,318099000.0,,152369000.0,0.0,99685000.0,149249000.0,6492000.0,6737000.0,,116286000.0,,8224888000.0,5417083000.0,324467000.0,607668000.0,5417083000.0,5735182000.0,2489706000.0,8224888000.0,149249000.0,1882038000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2019.0,FY,,2019-12-31,2020-05-07 20:17:36+00:00,179000000.0,615000000.0,779000000.0,5003000000.0,,94000000.0,123000000.0,0.0,12359000000.0,278000000.0,,,26838000000.0,5371000000.0,479000000.0,37000000.0,21835000000.0,1657000000.0,142000000.0,1886000000.0,46000000.0,27000000.0,206000000.0,11000000.0,43000000.0,5000000.0,890000000.0,,23531000000.0,13249000000.0,869000000.0,1263000000.0,13249000000.0,14906000000.0,8625000000.0,23531000000.0,827000000.0,7362000000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2019.0,Q3,,2019-09-30,2019-11-06 16:35:44+00:00,233000000.0,538000000.0,731000000.0,3815000000.0,,90000000.0,100000000.0,0.0,12643000000.0,207000000.0,,,25858000000.0,4772000000.0,225000000.0,45000000.0,22043000000.0,1439000000.0,158000000.0,2019000000.0,140000000.0,10000000.0,282000000.0,2000000.0,22000000.0,,1407000000.0,,23553000000.0,14050000000.0,845000000.0,1181000000.0,14050000000.0,15489000000.0,8064000000.0,23553000000.0,665000000.0,6883000000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2019.0,Q2,,2019-06-30,2019-08-08 19:22:52+00:00,204000000.0,517000000.0,812000000.0,3451000000.0,,142000000.0,326000000.0,0.0,12935000000.0,139000000.0,,,25054000000.0,4482000000.0,187000000.0,44000000.0,21603000000.0,1446000000.0,150000000.0,1909000000.0,29000000.0,25000000.0,259000000.0,8000000.0,56000000.0,,1069000000.0,,23171000000.0,14004000000.0,972000000.0,1180000000.0,14004000000.0,15450000000.0,7721000000.0,23171000000.0,596000000.0,6541000000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2020.0,Q1,,2020-03-31,2020-05-07 20:17:36+00:00,245000000.0,403000000.0,777000000.0,6416000000.0,,99000000.0,149000000.0,0.0,12267000000.0,292000000.0,,,27836000000.0,5677000000.0,502000000.0,36000000.0,21420000000.0,1490000000.0,0.0,1888000000.0,534000000.0,16000000.0,196000000.0,76000000.0,140000000.0,6000000.0,559000000.0,,23386000000.0,12826000000.0,1268000000.0,1330000000.0,12826000000.0,14316000000.0,9070000000.0,23386000000.0,698000000.0,7740000000.0
