company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2010.0,FY,2010-01-01,2010-12-31,2013-03-01 16:52:42+00:00,0.0,163000.0,,600000.0,8145000.0,1250000.0,-11528000.0,0.0,61066000.0,51733000.0,-55236000.0,5192000.0,51733000.0,-55236000.0,5192000.0,1689000.0,8231000.0,8231000.0,181000.0,20914000.0,,-5579000.0,-3963000.0,-56315000.0,-24668000.0,0.0,3772000.0,20000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2011.0,Q4,2011-10-01,2011-12-31,,,15000.0,,282000.0,4480000.0,,7982000.0,,5000000.0,17372000.0,-30618000.0,16958000.0,17372000.0,-30618000.0,16958000.0,3712000.0,-8798000.0,-8798000.0,13279000.0,12807000.0,-7022000.0,,-1036000.0,-23611000.0,-405000.0,-30000.0,1051000.0,
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2011.0,FY,2011-01-01,2011-12-31,2014-02-19 17:29:30+00:00,-10000.0,250000.0,,2265000.0,16104000.0,6010000.0,1435000.0,0.0,40233000.0,52950000.0,-81108000.0,30998000.0,52950000.0,-81108000.0,30998000.0,2840000.0,-386000.0,-386000.0,13595000.0,13517000.0,-22014000.0,,-4127000.0,-65225000.0,-770000.0,-30000.0,4203000.0,55000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-12-14 16:43:22+00:00,-10000.0,235000.0,,1983000.0,11624000.0,6010000.0,-6547000.0,,35233000.0,35578000.0,-50490000.0,14040000.0,35578000.0,-50490000.0,14040000.0,-872000.0,8412000.0,8412000.0,316000.0,710000.0,-14992000.0,,-3091000.0,-41614000.0,-365000.0,0.0,3152000.0,55000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2012.0,FY,2012-01-01,2012-12-31,2014-02-19 17:29:30+00:00,0.0,494000.0,,3017000.0,26273000.0,0.0,58453000.0,237164000.0,45000000.0,152785000.0,-183078000.0,49692000.0,152785000.0,-183078000.0,49692000.0,19399000.0,-36521000.0,-36521000.0,993000.0,4008000.0,-9675000.0,,-8963000.0,-166814000.0,-130500000.0,-2887000.0,2326000.0,48000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2012.0,Q4,2012-10-01,2012-12-31,,,147000.0,,239000.0,9971000.0,,57655000.0,237164000.0,-45000.0,104813000.0,-97797000.0,17910000.0,104813000.0,-97797000.0,17910000.0,24926000.0,-51897000.0,-51897000.0,2034000.0,,-3083000.0,,-1938000.0,-92799000.0,-130428000.0,-1878000.0,1000.0,22000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2012.0,Q3YTD,2012-01-01,2012-09-30,2012-12-14 16:43:22+00:00,0.0,347000.0,,2778000.0,16302000.0,0.0,798000.0,,45045000.0,47972000.0,-85281000.0,31782000.0,47972000.0,-85281000.0,31782000.0,-5527000.0,15376000.0,15376000.0,-1041000.0,4008000.0,-6592000.0,,-7025000.0,-74015000.0,-72000.0,-1009000.0,2325000.0,26000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2012.0,Q3TTM,2011-10-01,2012-09-30,,,362000.0,,3060000.0,20782000.0,,8780000.0,,50045000.0,65344000.0,-115899000.0,48740000.0,65344000.0,-115899000.0,48740000.0,-1815000.0,6578000.0,6578000.0,12238000.0,16815000.0,-13614000.0,,-8061000.0,-97626000.0,-477000.0,-1039000.0,3376000.0,26000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2012.0,Q3,2012-07-01,2012-09-30,,,135000.0,,1902000.0,5886000.0,,4546000.0,,15945000.0,15635000.0,-25665000.0,9121000.0,15635000.0,-25665000.0,9121000.0,-909000.0,275000.0,275000.0,-1721000.0,,-6592000.0,,-1762000.0,-18173000.0,-30000.0,-280000.0,846000.0,16000.0
Diamondback Energy Inc,FANG,549300R22LSX6OHWEN64,1539838,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-07 19:53:22+00:00,0.0,212000.0,,876000.0,10416000.0,,-3748000.0,0.0,29100000.0,32337000.0,-59616000.0,22661000.0,32337000.0,-59616000.0,22661000.0,-4618000.0,15101000.0,15101000.0,680000.0,4008000.0,,,-5263000.0,-55842000.0,-42000.0,-729000.0,1479000.0,10000.0
