company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
DISH Network Corp,DISH,,1001082,2009.0,Q1,2009-01-01,2009-03-31,2010-05-10 06:07:29+00:00,0.7,0.7,,223293000.0,0.7,,186903000.0,312684000.0,312684000.0,,312684000.0,0.0,1970558000.0,2905321000.0,4177000.0,,0.0,136907000.0,1970558000.0,934763000.0,83937000.0,4784000.0,360200000.0,574563000.0,-74976000.0,499587000.0,2905321000.0,446700000.0,446874000.0,448033000.0
DISH Network Corp,DISH,,1001082,2010.0,Q4,2010-10-01,2010-12-31,,0.57,0.57,,236998000.0,0.56,,147550000.0,251855000.0,251855000.0,,251828000.0,27000.0,2228160000.0,3206579000.0,7742000.0,,73457000.0,164582000.0,2228160000.0,978419000.0,118521000.0,6802000.0,475037000.0,503382000.0,-103977000.0,399405000.0,3206579000.0,445600000.0,445865000.0,446597000.0
DISH Network Corp,DISH,,1001082,2010.0,FY,2010-01-01,2010-12-31,2013-02-20 06:02:41+00:00,2.21,2.21,,983965000.0,2.2,,557473000.0,984732000.0,984732000.0,,984729000.0,3000.0,8864652000.0,12640744000.0,30996000.0,,225456000.0,625843000.0,8864652000.0,3776092000.0,454777000.0,25158000.0,1835264000.0,1940828000.0,-398623000.0,1542205000.0,12640744000.0,445600000.0,445865000.0,446597000.0
DISH Network Corp,DISH,,1001082,2010.0,Q3YTD,2010-01-01,2010-09-30,,1.64,1.64,,746967000.0,1.64,,409923000.0,732877000.0,732877000.0,,732901000.0,-24000.0,6636492000.0,9434165000.0,23254000.0,,151999000.0,461261000.0,6636492000.0,2797673000.0,336256000.0,18356000.0,1360227000.0,1437446000.0,-294646000.0,1142800000.0,9434165000.0,445400000.0,445662000.0,446332000.0
DISH Network Corp,DISH,,1001082,2010.0,Q3TTM,2009-10-01,2010-09-30,,2.04,2.04,2.0,990012000.0,2.04,,504325000.0,911683000.0,911683000.0,,911780000.0,-97000.0,8816618000.0,12397147000.0,49619000.0,,184688000.0,613438000.0,8816618000.0,3580529000.0,450755000.0,24753000.0,1788138000.0,1792391000.0,-376383000.0,1416008000.0,12397147000.0,445400000.0,445662000.0,446332000.0
DISH Network Corp,DISH,,1001082,2010.0,Q3,2010-07-01,2010-09-30,2011-11-07 06:04:42+00:00,0.55,0.55,,242859000.0,0.55,,129652000.0,244978000.0,244978000.0,,244964000.0,14000.0,2263690000.0,3207728000.0,22327000.0,,91097000.0,155425000.0,2263690000.0,944038000.0,108619000.0,6265000.0,489381000.0,454657000.0,-80027000.0,374630000.0,3207728000.0,445400000.0,445662000.0,446332000.0
DISH Network Corp,DISH,,1001082,2010.0,Q2YTD,2010-01-01,2010-06-30,,1.09,1.09,,504108000.0,1.09,,280271000.0,487899000.0,487899000.0,,487937000.0,-38000.0,4372802000.0,6226437000.0,927000.0,,60902000.0,305836000.0,4372802000.0,1853635000.0,227637000.0,12091000.0,870846000.0,982789000.0,-214619000.0,768170000.0,6226437000.0,450900000.0,447986000.0,448868000.0
DISH Network Corp,DISH,,1001082,2010.0,Q2TTM,2009-07-01,2010-06-30,,1.67,1.67,2.0,975548000.0,1.67,,395662000.0,747198000.0,747198000.0,,747378000.0,-180000.0,8732439000.0,12081566000.0,25377000.0,,225521000.0,615661000.0,8732439000.0,3349127000.0,440993000.0,26079000.0,1816730000.0,1532397000.0,-389537000.0,1142860000.0,12081566000.0,450900000.0,447986000.0,448868000.0
DISH Network Corp,DISH,,1001082,2010.0,Q2,2010-04-01,2010-06-30,2011-08-09 06:01:42+00:00,0.57,0.57,,264446000.0,0.57,,156722000.0,256984000.0,256984000.0,,256990000.0,-6000.0,2193061000.0,3169042000.0,-3728000.0,,30709000.0,155016000.0,2193061000.0,975981000.0,114690000.0,6314000.0,450171000.0,525810000.0,-112104000.0,413706000.0,3169042000.0,450900000.0,447986000.0,448868000.0
DISH Network Corp,DISH,,1001082,2010.0,Q1TTM,2009-04-01,2010-03-31,,1.24,1.24,2.0,956402000.0,1.24,,314075000.0,553634000.0,553634000.0,,553808000.0,-174000.0,8582736000.0,11816225000.0,-15229000.0,,391217000.0,616524000.0,8582736000.0,3233489000.0,417435000.0,31027000.0,1964143000.0,1269346000.0,-401637000.0,867709000.0,11816225000.0,444100000.0,446732000.0,447530000.0
DISH Network Corp,DISH,,1001082,2010.0,Q1,2010-01-01,2010-03-31,2011-05-02 06:05:15+00:00,0.52,0.52,,239662000.0,0.52,,123549000.0,230915000.0,230915000.0,,230947000.0,-32000.0,2179741000.0,3057395000.0,4655000.0,,30193000.0,150820000.0,2179741000.0,877654000.0,112947000.0,5777000.0,420675000.0,456979000.0,-102515000.0,354464000.0,3057395000.0,444100000.0,446732000.0,447530000.0
DISH Network Corp,DISH,,1001082,2011.0,Q4,2011-10-01,2011-12-31,,0.69,0.69,2.0,216311000.0,0.71,,151726000.0,312436000.0,319232000.0,-6796000.0,312654000.0,440000.0,2070101000.0,2657120000.0,-3897000.0,,,-232301000.0,2070101000.0,587019000.0,138622000.0,10468000.0,-15990000.0,603009000.0,-132051000.0,470958000.0,2657120000.0,445900000.0,445434000.0,446865000.0
DISH Network Corp,DISH,,1001082,2011.0,FY,2011-01-01,2011-12-31,2014-02-21 06:05:59+00:00,3.4,3.4,2.0,912203000.0,3.39,,890765000.0,1515578000.0,1522374000.0,-6796000.0,1515907000.0,329000.0,8912461000.0,13074063000.0,8240000.0,,-316949000.0,637365000.0,8912461000.0,4161602000.0,557966000.0,33882000.0,1232619000.0,2928983000.0,-515844000.0,2413139000.0,13074063000.0,445900000.0,445434000.0,446865000.0
DISH Network Corp,DISH,,1001082,2011.0,Q3YTD,2011-01-01,2011-09-30,,2.71,2.71,,695892000.0,2.68,,739039000.0,1203142000.0,1203142000.0,,1203253000.0,-111000.0,6842360000.0,10416943000.0,12137000.0,,-316949000.0,869666000.0,6842360000.0,3574583000.0,419344000.0,23414000.0,1248609000.0,2325974000.0,-383793000.0,1942181000.0,10416943000.0,443200000.0,446133000.0,447731000.0
DISH Network Corp,DISH,,1001082,2011.0,Q3TTM,2010-10-01,2011-09-30,,3.28,3.28,,932890000.0,3.24,,886589000.0,1454997000.0,1454997000.0,,1455081000.0,-84000.0,9070520000.0,13623522000.0,19879000.0,,-243492000.0,1034248000.0,9070520000.0,4553002000.0,537865000.0,30216000.0,1723646000.0,2829356000.0,-487770000.0,2341586000.0,13623522000.0,443200000.0,446133000.0,447731000.0
DISH Network Corp,DISH,,1001082,2011.0,Q3,2011-07-01,2011-09-30,2012-11-06 06:02:58+00:00,0.72,0.72,,229146000.0,0.71,,179085000.0,318978000.0,318978000.0,,319099000.0,-121000.0,2366046000.0,3602651000.0,20298000.0,,,382620000.0,2366046000.0,1236605000.0,155601000.0,8527000.0,611766000.0,624839000.0,-126776000.0,498063000.0,3602651000.0,443200000.0,446133000.0,447731000.0
DISH Network Corp,DISH,,1001082,2011.0,Q2YTD,2011-01-01,2011-06-30,,1.99,1.99,,466746000.0,1.97,,559954000.0,884164000.0,884164000.0,,884154000.0,10000.0,4476314000.0,6814292000.0,-8161000.0,,-316949000.0,487046000.0,4476314000.0,2337978000.0,263743000.0,14887000.0,636843000.0,1701135000.0,-257017000.0,1444118000.0,6814292000.0,446300000.0,445579000.0,447297000.0
DISH Network Corp,DISH,,1001082,2011.0,Q2TTM,2010-07-01,2011-06-30,,3.11,3.11,,946603000.0,3.08,,837156000.0,1380997000.0,1380997000.0,,1380946000.0,51000.0,8968164000.0,13228599000.0,21908000.0,,-152395000.0,807053000.0,8968164000.0,4260435000.0,490883000.0,27954000.0,1601261000.0,2659174000.0,-441021000.0,2218153000.0,13228599000.0,446300000.0,445579000.0,447297000.0
DISH Network Corp,DISH,,1001082,2011.0,Q2,2011-04-01,2011-06-30,2012-08-10 13:09:49+00:00,0.75,0.75,,237049000.0,0.75,,228187000.0,334838000.0,334838000.0,,334760000.0,78000.0,2286340000.0,3590161000.0,-19794000.0,,23728000.0,325262000.0,2286340000.0,1303821000.0,143564000.0,8601000.0,586039000.0,717782000.0,-154757000.0,563025000.0,3590161000.0,446300000.0,445579000.0,447297000.0
DISH Network Corp,DISH,,1001082,2011.0,Q1TTM,2010-04-01,2011-03-31,,2.93,2.93,,974000000.0,2.9,,765691000.0,1303143000.0,1303143000.0,,1303176000.0,-33000.0,8874885000.0,12807480000.0,37974000.0,,-145414000.0,636807000.0,8874885000.0,3932595000.0,462009000.0,25667000.0,1465393000.0,2467202000.0,-398368000.0,2068834000.0,12807480000.0,443100000.0,443360000.0,448850000.0
DISH Network Corp,DISH,,1001082,2011.0,Q1,2011-01-01,2011-03-31,2012-05-07 06:07:38+00:00,1.24,1.24,,229697000.0,1.22,,331767000.0,549326000.0,549326000.0,,549394000.0,-68000.0,2189974000.0,3224131000.0,11633000.0,,-340677000.0,161784000.0,2189974000.0,1034157000.0,120179000.0,6286000.0,50804000.0,983353000.0,-102260000.0,881093000.0,3224131000.0,443100000.0,443360000.0,448850000.0
DISH Network Corp,DISH,,1001082,2012.0,Q4,2012-10-01,2012-12-31,,0.45,0.45,1.0,221264000.0,0.46,,143520000.0,203347000.0,240526000.0,-37179000.0,209106000.0,-5759000.0,1638385000.0,2504352000.0,1032000.0,466240000.0,,-312161000.0,1638385000.0,865967000.0,145104000.0,37494000.0,375343000.0,490624000.0,-106578000.0,384046000.0,2504352000.0,451600000.0,450264000.0,452899000.0
DISH Network Corp,DISH,,1001082,2012.0,FY,2012-01-01,2012-12-31,2015-02-23 06:05:52+00:00,1.41,1.41,1.0,964484000.0,1.41,,331991000.0,625740000.0,662919000.0,-37179000.0,636687000.0,-10947000.0,9039750000.0,13181334000.0,173697000.0,466240000.0,730457000.0,722045000.0,9039750000.0,4141584000.0,536236000.0,99091000.0,2883226000.0,1258358000.0,-263448000.0,994910000.0,13181334000.0,451600000.0,450264000.0,452899000.0
DISH Network Corp,DISH,,1001082,2012.0,Q3YTD,2012-01-01,2012-09-30,,0.96,0.96,,743220000.0,0.95,,188471000.0,422393000.0,422393000.0,,427581000.0,-5188000.0,7401365000.0,10676982000.0,172665000.0,,730457000.0,1034206000.0,7401365000.0,3275617000.0,391132000.0,61597000.0,2507883000.0,767734000.0,-156870000.0,610864000.0,10676982000.0,452700000.0,451042000.0,451042000.0
DISH Network Corp,DISH,,1001082,2012.0,Q3TTM,2011-10-01,2012-09-30,,1.65,1.65,2.0,959531000.0,1.66,,340197000.0,734829000.0,741625000.0,-6796000.0,740235000.0,-4748000.0,9471466000.0,13334102000.0,168768000.0,,730457000.0,801905000.0,9471466000.0,3862636000.0,529754000.0,72065000.0,2491893000.0,1370743000.0,-288921000.0,1081822000.0,13334102000.0,452700000.0,451042000.0,451042000.0
DISH Network Corp,DISH,,1001082,2012.0,Q3,2012-07-01,2012-09-30,2013-11-12 06:14:32+00:00,-0.35,-0.35,,235403000.0,-0.35,,-149383000.0,-163329000.0,-163329000.0,,-158461000.0,-4868000.0,2500152000.0,3523347000.0,69831000.0,,730457000.0,330364000.0,2500152000.0,1023195000.0,143818000.0,34304000.0,1296224000.0,-273029000.0,-39683000.0,-312712000.0,3523347000.0,452700000.0,451042000.0,451042000.0
DISH Network Corp,DISH,,1001082,2012.0,Q2YTD,2012-01-01,2012-06-30,,1.31,1.31,,507817000.0,1.3,,337854000.0,585722000.0,585722000.0,,586042000.0,-320000.0,4901213000.0,7153635000.0,102834000.0,,,703842000.0,4901213000.0,2252422000.0,247314000.0,27293000.0,1211659000.0,1040763000.0,-117187000.0,923576000.0,7153635000.0,451500000.0,450292000.0,453077000.0
DISH Network Corp,DISH,,1001082,2012.0,Q2TTM,2011-07-01,2012-06-30,,2.72,2.72,2.0,953274000.0,2.72,,668665000.0,1217136000.0,1223932000.0,-6796000.0,1217795000.0,-1000.0,9337360000.0,13413406000.0,119235000.0,,,854161000.0,9337360000.0,4076046000.0,541537000.0,46288000.0,1807435000.0,2268611000.0,-376014000.0,1892597000.0,13413406000.0,451500000.0,450292000.0,453077000.0
DISH Network Corp,DISH,,1001082,2012.0,Q2,2012-04-01,2012-06-30,2013-08-06 06:06:53+00:00,0.5,0.5,,299119000.0,0.5,,146211000.0,225596000.0,225596000.0,,225732000.0,-136000.0,2476628000.0,3571766000.0,-7448000.0,,,327667000.0,2476628000.0,1095138000.0,109301000.0,20204000.0,626786000.0,468352000.0,-96545000.0,371807000.0,3571766000.0,451500000.0,450292000.0,453077000.0
DISH Network Corp,DISH,,1001082,2012.0,Q1TTM,2011-04-01,2012-03-31,,2.97,2.97,2.0,891204000.0,2.97,,750641000.0,1326378000.0,1333174000.0,-6796000.0,1326823000.0,213000.0,9147072000.0,13431801000.0,106889000.0,,23728000.0,851756000.0,9147072000.0,4284729000.0,575800000.0,34685000.0,1766688000.0,2518041000.0,-434226000.0,2083815000.0,13431801000.0,444800000.0,447289000.0,449880000.0
DISH Network Corp,DISH,,1001082,2012.0,Q1,2012-01-01,2012-03-31,2013-05-09 06:02:58+00:00,0.81,0.81,,208698000.0,0.8,,191643000.0,360126000.0,360126000.0,,360310000.0,-184000.0,2424585000.0,3581869000.0,110282000.0,,,376175000.0,2424585000.0,1157284000.0,138013000.0,7089000.0,584873000.0,572411000.0,-20642000.0,551769000.0,3581869000.0,444800000.0,447289000.0,449880000.0
DISH Network Corp,DISH,,1001082,2013.0,FY,2013-01-01,2013-12-31,2016-02-18 06:16:43+00:00,1.77,1.77,,1054026000.0,1.76,437575000.0,299826000.0,789746000.0,837089000.0,-47343000.0,807492000.0,-17746000.0,9752833000.0,13904865000.0,384856000.0,535541000.0,,776711000.0,9752833000.0,4152032000.0,744985000.0,148865000.0,2803853000.0,1348179000.0,-211264000.0,1136915000.0,13904865000.0,456200000.0,456044000.0,459166000.0
DISH Network Corp,DISH,,1001082,2013.0,Q4,2013-10-01,2013-12-31,,0.62,0.62,,266178000.0,0.63,,175624000.0,283154000.0,290251000.0,-7097000.0,288038000.0,-4884000.0,2076049000.0,3538540000.0,166261000.0,535541000.0,,209815000.0,2076049000.0,1462491000.0,179304000.0,27961000.0,1011534000.0,450957000.0,14918000.0,465875000.0,3538540000.0,456200000.0,456044000.0,459166000.0
DISH Network Corp,DISH,,1001082,2013.0,Q3YTD,2013-01-01,2013-09-30,,1.15,1.15,,787848000.0,1.13,437575000.0,124202000.0,506592000.0,546838000.0,-40246000.0,519454000.0,-12862000.0,7676784000.0,10366325000.0,218595000.0,,,566896000.0,7676784000.0,2689541000.0,565681000.0,120904000.0,1792319000.0,897222000.0,-226182000.0,671040000.0,10366325000.0,456400000.0,457377000.0,460715000.0
DISH Network Corp,DISH,,1001082,2013.0,Q3TTM,2012-10-01,2013-09-30,,1.6,1.6,1.0,1009112000.0,1.59,437575000.0,267722000.0,709939000.0,787364000.0,-77425000.0,728560000.0,-18621000.0,9315169000.0,12870677000.0,219627000.0,466240000.0,,254735000.0,9315169000.0,3555508000.0,710785000.0,158398000.0,2167662000.0,1387846000.0,-332760000.0,1055086000.0,12870677000.0,456400000.0,457377000.0,460715000.0
DISH Network Corp,DISH,,1001082,2013.0,Q3,2013-07-01,2013-09-30,2014-11-04 06:05:58+00:00,0.69,0.69,,253036000.0,0.68,,38140000.0,310990000.0,343324000.0,-32334000.0,314908000.0,-3918000.0,2640164000.0,3505021000.0,110497000.0,,,191427000.0,2640164000.0,864857000.0,189384000.0,39957000.0,444463000.0,420394000.0,-38930000.0,381464000.0,3505021000.0,456400000.0,457377000.0,460715000.0
DISH Network Corp,DISH,,1001082,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.46,0.46,,534812000.0,0.45,437575000.0,86062000.0,195602000.0,203514000.0,-7912000.0,204546000.0,-8944000.0,5036620000.0,6861304000.0,108098000.0,,,375469000.0,5036620000.0,1824684000.0,376297000.0,80947000.0,1347856000.0,476828000.0,-187252000.0,289576000.0,6861304000.0,552600000.0,455452000.0,455452000.0
DISH Network Corp,DISH,,1001082,2013.0,Q2TTM,2012-07-01,2013-06-30,,0.56,0.56,1.0,991479000.0,0.56,437575000.0,80199000.0,235620000.0,280711000.0,-45091000.0,255191000.0,-19571000.0,9175157000.0,12889003000.0,178961000.0,466240000.0,730457000.0,393672000.0,9175157000.0,3713846000.0,665219000.0,152745000.0,3019423000.0,694423000.0,-333513000.0,360910000.0,12889003000.0,552600000.0,455452000.0,455452000.0
DISH Network Corp,DISH,,1001082,2013.0,Q2,2013-04-01,2013-06-30,2014-08-06 06:06:41+00:00,-0.02,-0.02,,304642000.0,-0.02,437575000.0,-40357000.0,-15074000.0,-8720000.0,-6354000.0,-11052000.0,-4022000.0,2516146000.0,3485774000.0,96698000.0,,,202200000.0,2516146000.0,969628000.0,214781000.0,43795000.0,944417000.0,25211000.0,-74288000.0,-49077000.0,3485774000.0,552600000.0,455452000.0,455452000.0
DISH Network Corp,DISH,,1001082,2013.0,Q1TTM,2012-04-01,2013-03-31,,1.08,1.08,1.0,985956000.0,1.08,,266767000.0,476290000.0,515027000.0,-38737000.0,491975000.0,-15685000.0,9135639000.0,12974995000.0,74815000.0,466240000.0,730457000.0,519139000.0,9135639000.0,3839356000.0,559739000.0,129154000.0,2701792000.0,1137564000.0,-355770000.0,781794000.0,12974995000.0,449200000.0,453242000.0,456192000.0
DISH Network Corp,DISH,,1001082,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 06:02:08+00:00,0.48,0.48,,230170000.0,0.47,,126419000.0,210676000.0,212234000.0,-1558000.0,215598000.0,-4922000.0,2520474000.0,3375530000.0,11400000.0,,,173269000.0,2520474000.0,855056000.0,161516000.0,37152000.0,403439000.0,451617000.0,-112964000.0,338653000.0,3375530000.0,449200000.0,453242000.0,456192000.0
DISH Network Corp,DISH,,1001082,2014.0,FY,2014-01-01,2014-12-31,2017-02-22 06:24:19+00:00,2.05,2.05,,1077936000.0,2.04,,276840000.0,928902000.0,928902000.0,,944693000.0,-15791000.0,10232141000.0,14643387000.0,-69341000.0,693114000.0,,815745000.0,10232141000.0,4411246000.0,611209000.0,61841000.0,2586795000.0,1824451000.0,-618709000.0,1205742000.0,14643387000.0,460800000.0,460126000.0,462927000.0
DISH Network Corp,DISH,,1001082,2014.0,Q4,2014-10-01,2014-12-31,,0.89,0.89,,286931000.0,0.89,,-13603000.0,407921000.0,407921000.0,,409930000.0,-2009000.0,2451861000.0,3681719000.0,-16897000.0,181431000.0,,226596000.0,2451861000.0,1229858000.0,139041000.0,15356000.0,694958000.0,534900000.0,-140582000.0,394318000.0,3681719000.0,460800000.0,460126000.0,462927000.0
DISH Network Corp,DISH,,1001082,2014.0,Q3,2014-07-01,2014-09-30,2015-11-09 06:07:42+00:00,0.32,0.32,,269890000.0,0.31,,60089000.0,143035000.0,143035000.0,,145519000.0,-2484000.0,2643346000.0,3679351000.0,-56089000.0,181230000.0,,196376000.0,2643346000.0,1036005000.0,143405000.0,14109000.0,647496000.0,388509000.0,-185385000.0,203124000.0,3679351000.0,454700000.0,460754000.0,463202000.0
DISH Network Corp,DISH,,1001082,2014.0,Q3YTD,2014-01-01,2014-09-30,,1.16,1.16,,791005000.0,1.15,,290443000.0,520981000.0,520981000.0,,534763000.0,-13782000.0,7780280000.0,10961668000.0,-52444000.0,511683000.0,,589149000.0,7780280000.0,3181388000.0,472168000.0,46485000.0,1891837000.0,1289551000.0,-478127000.0,811424000.0,10961668000.0,454700000.0,460754000.0,463202000.0
DISH Network Corp,DISH,,1001082,2014.0,Q3TTM,2013-10-01,2014-09-30,,1.78,1.78,,1057183000.0,1.78,,466067000.0,804135000.0,811232000.0,-7097000.0,822801000.0,-18666000.0,9856329000.0,14500208000.0,113817000.0,1047224000.0,,798964000.0,9856329000.0,4643879000.0,651472000.0,74446000.0,2903371000.0,1740508000.0,-463209000.0,1277299000.0,14500208000.0,454700000.0,460754000.0,463202000.0
DISH Network Corp,DISH,,1001082,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.84,0.84,,521115000.0,0.84,,230354000.0,377946000.0,377946000.0,,389244000.0,-11298000.0,5136934000.0,7282317000.0,3645000.0,330453000.0,,392773000.0,5136934000.0,2145383000.0,328763000.0,32376000.0,1244341000.0,901042000.0,-292742000.0,608300000.0,7282317000.0,463700000.0,459863000.0,462607000.0
DISH Network Corp,DISH,,1001082,2014.0,Q2TTM,2013-07-01,2014-06-30,,2.15,2.15,,1040329000.0,2.15,,444118000.0,972090000.0,1011521000.0,-39431000.0,992190000.0,-20100000.0,9853147000.0,14325878000.0,280403000.0,865994000.0,,794015000.0,9853147000.0,4472731000.0,697451000.0,100294000.0,2700338000.0,1772393000.0,-316754000.0,1455639000.0,14325878000.0,463700000.0,459863000.0,462607000.0
DISH Network Corp,DISH,,1001082,2014.0,Q2,2014-04-01,2014-06-30,2015-08-05 06:04:52+00:00,0.46,0.46,,271895000.0,0.46,,121892000.0,207129000.0,207129000.0,,213313000.0,-6184000.0,2590863000.0,3688119000.0,8834000.0,180957000.0,,189660000.0,2590863000.0,1097256000.0,152769000.0,18212000.0,642512000.0,454744000.0,-125723000.0,329021000.0,3688119000.0,463700000.0,459863000.0,462607000.0
DISH Network Corp,DISH,,1001082,2014.0,Q1TTM,2013-04-01,2014-03-31,,1.67,1.67,,1073076000.0,1.67,437575000.0,281869000.0,749887000.0,795672000.0,-45785000.0,767825000.0,-17938000.0,9778430000.0,14123533000.0,368267000.0,685037000.0,,806555000.0,9778430000.0,4345103000.0,759463000.0,125877000.0,3002243000.0,1342860000.0,-265319000.0,1077541000.0,14123533000.0,463000000.0,458422000.0,461361000.0
DISH Network Corp,DISH,,1001082,2014.0,Q1,2014-01-01,2014-03-31,2015-05-11 06:06:01+00:00,0.38,0.38,,249220000.0,0.38,,108462000.0,170817000.0,170817000.0,,175931000.0,-5114000.0,2546071000.0,3594198000.0,-5189000.0,149496000.0,,203113000.0,2546071000.0,1048127000.0,175994000.0,14164000.0,601829000.0,446298000.0,-167019000.0,279279000.0,3594198000.0,463000000.0,458422000.0,461361000.0
DISH Network Corp,DISH,,1001082,2015.0,FY,2015-01-01,2015-12-31,2018-02-21 06:24:28+00:00,1.73,1.73,,963357000.0,1.73,125752000.0,393170000.0,842026000.0,842026000.0,,802374000.0,39652000.0,10671286000.0,15225493000.0,281379000.0,1256841000.0,20900000.0,758985000.0,10671286000.0,4554207000.0,494081000.0,19526000.0,3125835000.0,1428372000.0,-193176000.0,1235196000.0,15225493000.0,463800000.0,462995000.0,464697000.0
