company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
DISH Network Corp,DISH,,1001082,2012.0,Q3,,2012-09-30,2012-11-06 06:02:58+00:00,480456000.0,821210000.0,1826380000.0,57809000.0,,3087639000.0,0.0,2405224000.0,851410000.0,82023000.0,3272665000.0,10356799000.0,248564000.0,628817000.0,4368488000.0,40419000.0,1623021000.0,403792000.0,746999000.0,,202888000.0,288622000.0,242788000.0,,,,-784409000.0,33932000.0,3312437000.0,16514257000.0,109165000.0,8335918000.0,4142065000.0,109165000.0,149584000.0,16364673000.0,16514257000.0,3809851000.0,12222608000.0,-1569459000.0
DISH Network Corp,DISH,,1001082,2012.0,Q2,,2012-06-30,2012-08-10 13:09:49+00:00,465258000.0,830826000.0,2174571000.0,-19063000.0,,2595694000.0,0.0,2385752000.0,841370000.0,44417000.0,3272665000.0,9364972000.0,240488000.0,647222000.0,4347672000.0,1096000.0,1259928000.0,135376000.0,,,,163310000.0,208188000.0,,,,-625948000.0,34498000.0,2243493000.0,14521163000.0,171282000.0,6497028000.0,3515697000.0,171282000.0,172378000.0,14348785000.0,14521163000.0,3676463000.0,10833088000.0,-1569459000.0
DISH Network Corp,DISH,,1001082,2012.0,Q1,,2012-03-31,2012-05-07 06:07:38+00:00,523765000.0,776567000.0,2178698000.0,55430000.0,,1358668000.0,0.0,2308943000.0,832676000.0,73014000.0,3340441000.0,7474426000.0,255221000.0,670008000.0,4313678000.0,1183000.0,1188206000.0,136674000.0,,,,150695000.0,231344000.0,,,,-851680000.0,35980000.0,1334546000.0,12409512000.0,-56766000.0,4349477000.0,3571119000.0,-56766000.0,-55583000.0,12465095000.0,12409512000.0,3746357000.0,8893976000.0,-1569459000.0
DISH Network Corp,DISH,,1001082,2013.0,FY,,2013-12-31,2015-02-23 06:05:52+00:00,636955000.0,957518000.0,1754210000.0,173872000.0,,4700022000.0,0.0,2593368000.0,843386000.0,247885000.0,3296665000.0,12596793000.0,246134000.0,512707000.0,4097711000.0,19925000.0,1945690000.0,787693000.0,,68239000.0,282205000.0,392509000.0,245489000.0,9965000.0,19804000.0,,-220701000.0,1034893000.0,5039382000.0,20356430000.0,977080000.0,12313446000.0,4551649000.0,977080000.0,997005000.0,19359425000.0,20356430000.0,3945273000.0,14807776000.0,-1569459000.0
DISH Network Corp,DISH,,1001082,2013.0,Q3,,2013-09-30,2013-11-12 06:14:32+00:00,601541000.0,928851000.0,1739150000.0,205081000.0,,4793453000.0,0.0,2574181000.0,862942000.0,234736000.0,3296665000.0,13624285000.0,237114000.0,580714000.0,4055871000.0,24772000.0,1801081000.0,292497000.0,,,232400000.0,416602000.0,270966000.0,,,,-508739000.0,487039000.0,5508737000.0,20345240000.0,701064000.0,12338988000.0,3923072000.0,701064000.0,725836000.0,19619404000.0,20345240000.0,3950381000.0,15696332000.0,-1569459000.0
DISH Network Corp,DISH,,1001082,2013.0,Q2,,2013-06-30,2013-08-06 06:06:53+00:00,616101000.0,902227000.0,1711136000.0,214533000.0,,4093822000.0,0.0,2522488000.0,887338000.0,191313000.0,3296665000.0,13633032000.0,225153000.0,577288000.0,3990025000.0,25773000.0,1664891000.0,963901000.0,,,261488000.0,392067000.0,386290000.0,,,,-823647000.0,535837000.0,5433340000.0,20065801000.0,343915000.0,12161891000.0,4011900000.0,343915000.0,369688000.0,19696113000.0,20065801000.0,3913885000.0,15684213000.0,-1569459000.0
DISH Network Corp,DISH,,1001082,2013.0,Q1,,2013-03-31,2013-05-09 06:02:58+00:00,576926000.0,876460000.0,1658315000.0,203689000.0,,2930842000.0,0.0,2468301000.0,903359000.0,119737000.0,3296665000.0,11343229000.0,216330000.0,571383000.0,4455415000.0,30018000.0,1715917000.0,673911000.0,,,197556000.0,349428000.0,402739000.0,,,,-812595000.0,536404000.0,4164228000.0,17654399000.0,289936000.0,9336561000.0,3872560000.0,289936000.0,319954000.0,17334445000.0,17654399000.0,3862423000.0,13461885000.0,-1569459000.0
DISH Network Corp,DISH,,1001082,2014.0,FY,,2014-12-31,2016-02-18 06:16:43+00:00,416993000.0,951493000.0,1895534000.0,174507000.0,,7104496000.0,0.0,2683969000.0,891373000.0,,4968171000.0,13746059000.0,414234000.0,493754000.0,3773539000.0,-875000.0,1857044000.0,1870579000.0,,,227158000.0,337530000.0,276281000.0,,,41498000.0,723992000.0,681467000.0,2131745000.0,22045541000.0,2013009000.0,12552067000.0,4112525000.0,2013009000.0,2012134000.0,19991909000.0,22045541000.0,5719935000.0,15879384000.0,-1569459000.0
DISH Network Corp,DISH,,1001082,2014.0,Q3,,2014-09-30,2014-11-04 06:05:58+00:00,545476000.0,1027793000.0,2237219000.0,166832000.0,,4750556000.0,0.0,2632268000.0,898691000.0,190115000.0,4968171000.0,11789609000.0,557932000.0,528011000.0,3802802000.0,1194000.0,1976738000.0,395763000.0,,,203960000.0,380739000.0,324032000.0,,,21408000.0,314062000.0,1581401000.0,4521549000.0,21123431000.0,1543703000.0,11413787000.0,5466747000.0,1543703000.0,1544897000.0,19557126000.0,21123431000.0,5906842000.0,14090379000.0,-1569459000.0
DISH Network Corp,DISH,,1001082,2014.0,Q2,,2014-06-30,2014-08-06 06:06:41+00:00,500205000.0,972784000.0,2035291000.0,190129000.0,,4127359000.0,0.0,2638031000.0,878763000.0,230000000.0,4968171000.0,11795566000.0,566616000.0,528336000.0,3746741000.0,8687000.0,1988315000.0,459416000.0,,,227953000.0,393501000.0,240693000.0,,,,168543000.0,1665979000.0,4775772000.0,20768696000.0,1427244000.0,11093667000.0,5308191000.0,1427244000.0,1435931000.0,19332765000.0,20768696000.0,5928288000.0,14024574000.0,-1569459000.0
DISH Network Corp,DISH,,1001082,2014.0,Q1,,2014-03-31,2014-05-08 06:02:08+00:00,543813000.0,939813000.0,1975964000.0,184397000.0,,4168687000.0,0.0,2559672000.0,876026000.0,178498000.0,3296665000.0,12570232000.0,565199000.0,522890000.0,3703846000.0,14843000.0,1951987000.0,1986099000.0,,,210565000.0,396297000.0,247263000.0,,,,-44770000.0,1030253000.0,4792792000.0,20550786000.0,1129840000.0,12588779000.0,4636621000.0,1129840000.0,1144683000.0,19406103000.0,20550786000.0,4258161000.0,14769482000.0,-1569459000.0
DISH Network Corp,DISH,,1001082,2015.0,FY,,2015-12-31,2017-02-22 06:24:19+00:00,470226000.0,864028000.0,2064542000.0,61981000.0,,1053158000.0,0.0,2785181000.0,869659000.0,,15667604000.0,12221925000.0,409624000.0,390328000.0,2924180000.0,-1000000.0,2084789000.0,677818000.0,,,224513000.0,342059000.0,385026000.0,,,284243000.0,1471084000.0,1534000000.0,557911000.0,22886710000.0,2748787000.0,3543243000.0,5162940000.0,2748787000.0,2747787000.0,19854680000.0,22886710000.0,16419287000.0,14691740000.0,-1569459000.0
DISH Network Corp,DISH,,1001082,2015.0,Q3,,2015-09-30,2015-11-09 06:07:42+00:00,444984000.0,905141000.0,2191389000.0,72200000.0,,1244381000.0,0.0,2756792000.0,894720000.0,25667000.0,4968171000.0,12228276000.0,409745000.0,408624000.0,3754714000.0,-394000.0,2071574000.0,10673349000.0,,,201479000.0,344516000.0,407336000.0,,,274344000.0,1596379000.0,1533339000.0,368651000.0,23102959000.0,2855912000.0,13625813000.0,5265911000.0,2855912000.0,2855518000.0,19973097000.0,23102959000.0,5722432000.0,14707186000.0,-1569459000.0
DISH Network Corp,DISH,,1001082,2015.0,Q2,,2015-06-30,2015-08-05 06:04:52+00:00,447141000.0,1018709000.0,2173002000.0,82165000.0,,694249000.0,0.0,2755252000.0,931555000.0,25667000.0,4968171000.0,12235118000.0,414234000.0,466200000.0,3770469000.0,-1178000.0,2000991000.0,10672197000.0,,,224981000.0,331531000.0,294910000.0,,,255754000.0,1399900000.0,1532556000.0,401261000.0,22762688000.0,2667858000.0,13278283000.0,5309235000.0,2667858000.0,2666680000.0,19840254000.0,22762688000.0,5713936000.0,14531019000.0,-1569459000.0
DISH Network Corp,DISH,,1001082,2015.0,Q1,,2015-03-31,2015-05-11 06:06:01+00:00,468602000.0,928511000.0,2139576000.0,79031000.0,,1049897000.0,0.0,2705560000.0,917144000.0,25667000.0,4968171000.0,12240749000.0,414234000.0,484747000.0,3786400000.0,-2228000.0,1938598000.0,10575632000.0,,,217166000.0,342800000.0,283977000.0,,,248837000.0,1075477000.0,2182175000.0,349146000.0,22925205000.0,2290609000.0,13413600000.0,5924663000.0,2290609000.0,2288381000.0,20387987000.0,22925205000.0,5725205000.0,14463324000.0,-1569459000.0
DISH Network Corp,DISH,,1001082,2016.0,FY,,2016-12-31,2018-02-21 06:24:28+00:00,524704000.0,777908000.0,2046504000.0,781000.0,,5324503000.0,0.0,3076077000.0,773982000.0,,16498733000.0,15541736000.0,115608000.0,422349000.0,2654271000.0,-2226000.0,2385525000.0,1720011000.0,,,305739000.0,365293000.0,463242000.0,,,319634000.0,1536691000.0,941903000.0,35616000.0,27914292000.0,4613549000.0,8280387000.0,4592832000.0,4613549000.0,4611323000.0,22983335000.0,27914292000.0,16979634000.0,18390503000.0,
DISH Network Corp,DISH,,1001082,2016.0,Q3,,2016-09-30,2016-11-09 06:07:37+00:00,610931000.0,815873000.0,1980628000.0,657000.0,,4784300000.0,0.0,3282528000.0,815943000.0,,16265914000.0,15534244000.0,406731000.0,479404000.0,2666352000.0,-535000.0,2382554000.0,1644475000.0,,,245153000.0,336524000.0,460731000.0,,,316822000.0,1009367000.0,937486000.0,176936000.0,27576509000.0,4292552000.0,7900988000.0,4590141000.0,4292552000.0,4292017000.0,22967670000.0,27576509000.0,17009169000.0,18377529000.0,
DISH Network Corp,DISH,,1001082,2016.0,Q2,,2016-06-30,2016-07-21 06:16:51+00:00,575202000.0,861176000.0,2106760000.0,2390000.0,,3349364000.0,0.0,2816607000.0,855174000.0,,16040767000.0,14201560000.0,406745000.0,475193000.0,2750804000.0,-1353000.0,2233378000.0,89409000.0,,,188144000.0,338408000.0,429262000.0,,,305217000.0,701941000.0,35513000.0,137929000.0,24449795000.0,3520938000.0,4913071000.0,3760793000.0,3520938000.0,3519585000.0,20624993000.0,24449795000.0,16785920000.0,16864200000.0,
DISH Network Corp,DISH,,1001082,2016.0,Q1,,2016-03-31,2016-04-20 06:09:40+00:00,561347000.0,806091000.0,2194988000.0,19607000.0,,708972000.0,0.0,2811950000.0,869367000.0,,15854769000.0,12215940000.0,406745000.0,455257000.0,2845840000.0,-1455000.0,2137747000.0,425547000.0,,,184072000.0,344519000.0,390375000.0,,,298760000.0,291477000.0,35199000.0,161634000.0,22009374000.0,3123034000.0,2557501000.0,3844973000.0,3123034000.0,3121579000.0,18589035000.0,22009374000.0,16606033000.0,14744062000.0,
DISH Network Corp,DISH,,1001082,2017.0,FY,,2017-12-31,2019-02-13 06:33:09+00:00,393305000.0,653948000.0,2375095000.0,882000.0,,1479508000.0,0.0,3296488000.0,709074000.0,,23725789000.0,15134441000.0,185867000.0,321008000.0,2183661000.0,492000.0,2019538000.0,329394000.0,,,282006000.0,393426000.0,470487000.0,,,383390000.0,3635380000.0,1068524000.0,501165000.0,29773766000.0,6932750000.0,3285023000.0,4828004000.0,6937414000.0,6937906000.0,22452470000.0,29773766000.0,24305082000.0,17624466000.0,
DISH Network Corp,DISH,,1001082,2017.0,Q3,,2017-09-30,2017-11-09 06:12:41+00:00,374130000.0,703631000.0,2395863000.0,6174000.0,,1582850000.0,0.0,3295739000.0,715405000.0,,23462765000.0,15119419000.0,184703000.0,318892000.0,2378811000.0,1425000.0,3062592000.0,249379000.0,,,227773000.0,372025000.0,464442000.0,,,366809000.0,2249897000.0,1241187000.0,267799000.0,29520855000.0,5551810000.0,3122551000.0,4954358000.0,5551810000.0,5553235000.0,23600811000.0,29520855000.0,24019493000.0,18646453000.0,
DISH Network Corp,DISH,,1001082,2017.0,Q2,,2017-06-30,2017-08-03 06:11:21+00:00,328098000.0,737029000.0,2385743000.0,5632000.0,,2365893000.0,,3279720000.0,743128000.0,,23198010000.0,15107048000.0,201183000.0,373676000.0,2447945000.0,51000.0,2851441000.0,215874000.0,,,303656000.0,357389000.0,468897000.0,,,350643000.0,1952522000.0,2140980000.0,20560000.0,29917559000.0,5237874000.0,3713032000.0,5901605000.0,5237874000.0,5237925000.0,24328991000.0,29917559000.0,23756582000.0,18427386000.0,
DISH Network Corp,DISH,,1001082,2017.0,Q1,,2017-03-31,2017-05-01 06:44:17+00:00,556319000.0,704246000.0,2080641000.0,4884000.0,,6782252000.0,0.0,3241188000.0,753562000.0,,16735303000.0,16292666000.0,204972000.0,421512000.0,2550259000.0,-2440000.0,2630735000.0,1667970000.0,,,237156000.0,361034000.0,464144000.0,,,334487000.0,1912406000.0,942451000.0,20651000.0,29448199000.0,5158478000.0,9596631000.0,4570129000.0,5158478000.0,5156038000.0,23957674000.0,29448199000.0,17301309000.0,19387545000.0,
DISH Network Corp,DISH,,1001082,2018.0,FY,,2018-12-31,2020-02-19 06:14:12+00:00,233753000.0,639855000.0,2276595000.0,-874000.0,,887346000.0,0.0,3383772000.0,655312000.0,,24736961000.0,13810784000.0,186589000.0,290733000.0,1928180000.0,-1499000.0,2474907000.0,289800000.0,,,268479000.0,446077000.0,470932000.0,,,460068000.0,5212790000.0,1341993000.0,1181471000.0,30587012000.0,8595688000.0,3289205000.0,4776132000.0,8595688000.0,8594189000.0,21532755000.0,30587012000.0,25369627000.0,16756623000.0,
DISH Network Corp,DISH,,1001082,2018.0,Q3,,2018-09-30,2018-11-07 06:11:37+00:00,269515000.0,670826000.0,2353442000.0,-537000.0,,1229717000.0,0.0,3369671000.0,685683000.0,,24487077000.0,13790114000.0,176745000.0,304944000.0,1990034000.0,-1807000.0,2329011000.0,197990000.0,,,201841000.0,444645000.0,457479000.0,,,440171000.0,4875711000.0,1367116000.0,635432000.0,30137410000.0,8244845000.0,3038909000.0,4877597000.0,8244845000.0,8243038000.0,21454201000.0,30137410000.0,25108467000.0,16576604000.0,
DISH Network Corp,DISH,,1001082,2018.0,Q2,,2018-06-30,2018-08-03 06:10:01+00:00,284767000.0,641888000.0,2332690000.0,735000.0,,1007784000.0,0.0,3358975000.0,709050000.0,,24237651000.0,15109600000.0,188842000.0,329507000.0,2047928000.0,2440000.0,2217077000.0,217527000.0,,,270185000.0,431881000.0,465112000.0,,,420580000.0,4443977000.0,34824000.0,547004000.0,29650012000.0,7803687000.0,2743710000.0,3631516000.0,7803687000.0,7806127000.0,21423305000.0,29650012000.0,24858374000.0,17791789000.0,
DISH Network Corp,DISH,,1001082,2018.0,Q1,,2018-03-31,2018-05-08 06:14:20+00:00,331388000.0,601673000.0,2385619000.0,1359000.0,,2115349000.0,0.0,3318203000.0,742838000.0,,23987355000.0,15152076000.0,188067000.0,347746000.0,2106931000.0,441000.0,2112421000.0,237079000.0,,,223590000.0,407019000.0,471634000.0,,,401202000.0,4005260000.0,1008902000.0,163714000.0,30154933000.0,7324822000.0,3465561000.0,4692337000.0,7324822000.0,7325263000.0,22428468000.0,30154933000.0,24582441000.0,17736131000.0,
DISH Network Corp,DISH,,1001082,2019.0,FY,,2019-12-31,2020-05-07 06:11:06+00:00,280645000.0,588358000.0,2126509000.0,-18000.0,84795000.0,2443643000.0,0.0,4952237000.0,,,25779503000.0,12968229000.0,221141000.0,322898000.0,2706182000.0,-449000.0,2870655000.0,243497000.0,681484000.0,,236087000.0,509009000.0,695018000.0,,,552075000.0,6612302000.0,1171366000.0,416704000.0,33230935000.0,11564521000.0,4015100000.0,4496091000.0,11564521000.0,11564072000.0,21114788000.0,33230935000.0,26509653000.0,16618697000.0,
DISH Network Corp,DISH,,1001082,2019.0,Q3,,2019-09-30,2019-11-07 06:13:12+00:00,317690000.0,577797000.0,2190061000.0,-252000.0,,1403358000.0,0.0,3947104000.0,690315000.0,,25544863000.0,12960779000.0,220441000.0,314620000.0,2758024000.0,-722000.0,2817260000.0,244583000.0,,,195161000.0,516720000.0,729514000.0,,,528205000.0,6222898000.0,1173427000.0,191034000.0,31771440000.0,10169750000.0,2731392000.0,4566654000.0,10169750000.0,10169028000.0,21074207000.0,31771440000.0,26282024000.0,16507553000.0,
DISH Network Corp,DISH,,1001082,2019.0,Q2,,2019-06-30,2019-07-29 16:02:46+00:00,361048000.0,584116000.0,2481886000.0,149000.0,,1901064000.0,0.0,3461834000.0,667190000.0,,25236938000.0,12747010000.0,232332000.0,331138000.0,1895338000.0,-1066000.0,2589197000.0,270219000.0,,,268924000.0,1001653000.0,917201000.0,,,504696000.0,5869594000.0,2416453000.0,831318000.0,32284116000.0,9331577000.0,3917855000.0,6195501000.0,9331577000.0,9330511000.0,22448909000.0,32284116000.0,26470923000.0,16253408000.0,
DISH Network Corp,DISH,,1001082,2019.0,Q1,,2019-03-31,2019-05-03 06:10:31+00:00,277367000.0,581685000.0,2512710000.0,-57000.0,,1576672000.0,0.0,3400058000.0,646375000.0,,24976019000.0,13825418000.0,229716000.0,309251000.0,1863167000.0,-1335000.0,2529065000.0,308234000.0,,,202190000.0,1025258000.0,944179000.0,,,481442000.0,5552551000.0,1316414000.0,816375000.0,31686377000.0,8952552000.0,3592217000.0,4955056000.0,8952552000.0,8951217000.0,22253718000.0,31686377000.0,26230993000.0,17298662000.0,
DISH Network Corp,DISH,,1001082,2020.0,Q1,,2020-03-31,2020-05-07 06:11:06+00:00,356555000.0,544106000.0,2224260000.0,198000.0,82904000.0,2827051000.0,0.0,4974180000.0,,,26008056000.0,12978580000.0,223010000.0,329386000.0,2320095000.0,-186000.0,2899549000.0,381026000.0,683055000.0,,195376000.0,479845000.0,843695000.0,,,577987000.0,6685401000.0,1171741000.0,560720000.0,33673295000.0,11659779000.0,4642289000.0,4630987000.0,11659779000.0,11659593000.0,21435715000.0,33673295000.0,26710911000.0,16804728000.0,
