company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2009.0,Q1,2009-01-01,2009-03-31,2010-04-26 14:04:42+00:00,-11000000.0,,,,,-31000000.0,,,27000000.0,-80000000.0,-88000000.0,,,,,-80000000.0,-88000000.0,-291000000.0,-490000000.0,,,,,,17000000.0,-87000000.0,-44000000.0,-51000000.0,-20000000.0,,,1000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2010.0,Q4,2010-10-01,2010-12-31,,-16000000.0,,,0.0,,6000000.0,0.0,146000000.0,1034000000.0,590000000.0,-797000000.0,612000000.0,,,,590000000.0,-797000000.0,612000000.0,411000000.0,880000000.0,880000000.0,,-268000000.0,-69000000.0,-7000000.0,-146000000.0,-624000000.0,-149000000.0,-64000000.0,-311000000.0,,-1000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2010.0,FY,2010-01-01,2010-12-31,2013-02-21 10:37:46+00:00,-34000000.0,,,470000000.0,,27000000.0,-119000000.0,146000000.0,1045000000.0,-104000000.0,-949000000.0,1310000000.0,,,,-104000000.0,-949000000.0,1310000000.0,284000000.0,880000000.0,880000000.0,,79000000.0,0.0,-6000000.0,-447000000.0,-633000000.0,-307000000.0,-262000000.0,-586000000.0,5000000.0,26000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2010.0,Q3YTD,2010-01-01,2010-09-30,2010-11-01 13:31:56+00:00,-18000000.0,,,,,21000000.0,,,11000000.0,-694000000.0,-152000000.0,,,,,-694000000.0,-152000000.0,698000000.0,-127000000.0,,,,,69000000.0,1000000.0,-301000000.0,-9000000.0,-158000000.0,-198000000.0,-275000000.0,5000000.0,27000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2010.0,Q3,2010-07-01,2010-09-30,,,,,,,38000000.0,,-42000000.0,11000000.0,-218000000.0,-5000000.0,,,,,-218000000.0,-5000000.0,331000000.0,146000000.0,,,,,69000000.0,6000000.0,-93000000.0,36000000.0,-65000000.0,7000000.0,-170000000.0,,18000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2010.0,Q2YTD,2010-01-01,2010-06-30,2010-07-26 13:34:32+00:00,-18000000.0,,,,,-17000000.0,,42000000.0,,-476000000.0,-147000000.0,,,,,-476000000.0,-147000000.0,367000000.0,-273000000.0,,,,,,-5000000.0,-208000000.0,-45000000.0,-93000000.0,-205000000.0,-105000000.0,5000000.0,9000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2010.0,Q2,2010-04-01,2010-06-30,,-2000000.0,,,,,-21000000.0,,42000000.0,-2000000.0,-251000000.0,-54000000.0,,,,,-251000000.0,-54000000.0,421000000.0,95000000.0,,,,,-20000000.0,-10000000.0,-118000000.0,,-48000000.0,-48000000.0,-105000000.0,5000000.0,1000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2010.0,Q1,2010-01-01,2010-03-31,2010-04-26 14:04:42+00:00,-16000000.0,,,,,4000000.0,,,2000000.0,-225000000.0,-93000000.0,,,,,-225000000.0,-93000000.0,-54000000.0,-368000000.0,,,,,20000000.0,5000000.0,-90000000.0,-45000000.0,-45000000.0,-157000000.0,,,8000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2011.0,Q4,2011-10-01,2011-12-31,,25000000.0,,,73000000.0,,,304000000.0,11000000.0,7000000.0,-354000000.0,-55000000.0,399000000.0,-8000000.0,-86000000.0,260000000.0,-362000000.0,-141000000.0,659000000.0,156000000.0,239000000.0,-11000000.0,250000000.0,33000000.0,402000000.0,-609000000.0,-149000000.0,-125000000.0,-91000000.0,-400000000.0,-225000000.0,749000000.0,-4000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2011.0,FY,2011-01-01,2011-12-31,2014-02-20 11:41:47+00:00,-31000000.0,,,425000000.0,0.0,-41000000.0,-303000000.0,81000000.0,9000000.0,-1624000000.0,439000000.0,1176000000.0,-8000000.0,-86000000.0,260000000.0,-1632000000.0,353000000.0,1436000000.0,116000000.0,1212000000.0,962000000.0,250000000.0,92000000.0,19000000.0,155000000.0,-453000000.0,-135000000.0,-326000000.0,-422000000.0,-858000000.0,749000000.0,27000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2011.0,Q3YTD,2011-01-01,2011-09-30,2011-10-31 13:33:06+00:00,-56000000.0,,,352000000.0,,-41000000.0,-607000000.0,70000000.0,2000000.0,-1270000000.0,494000000.0,777000000.0,,,,-1270000000.0,494000000.0,777000000.0,-40000000.0,973000000.0,973000000.0,,59000000.0,-383000000.0,764000000.0,-304000000.0,-10000000.0,-235000000.0,-22000000.0,-633000000.0,,31000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2011.0,Q3TTM,2010-10-01,2011-09-30,,-72000000.0,,,0.0,,-35000000.0,0.0,216000000.0,1036000000.0,-680000000.0,-303000000.0,1389000000.0,,,,-680000000.0,-303000000.0,1389000000.0,371000000.0,1853000000.0,1853000000.0,,-464000000.0,-452000000.0,757000000.0,-450000000.0,-634000000.0,-384000000.0,-86000000.0,-944000000.0,,30000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2011.0,Q3,2011-07-01,2011-09-30,,-4000000.0,,,116000000.0,,-66000000.0,101000000.0,9000000.0,-10000000.0,-309000000.0,169000000.0,525000000.0,,,,-309000000.0,169000000.0,525000000.0,319000000.0,342000000.0,342000000.0,,-34000000.0,58000000.0,225000000.0,-94000000.0,36000000.0,-101000000.0,-22000000.0,-250000000.0,,13000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2011.0,Q2YTD,2011-01-01,2011-06-30,2011-08-01 15:26:18+00:00,-52000000.0,,,236000000.0,,25000000.0,-708000000.0,61000000.0,12000000.0,-961000000.0,325000000.0,252000000.0,,,,-961000000.0,325000000.0,252000000.0,-359000000.0,631000000.0,631000000.0,,93000000.0,-441000000.0,539000000.0,-210000000.0,-46000000.0,-134000000.0,,-383000000.0,,18000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2011.0,Q2TTM,2010-07-01,2011-06-30,,-68000000.0,,,0.0,,69000000.0,0.0,165000000.0,1057000000.0,-589000000.0,-477000000.0,1195000000.0,,,,-589000000.0,-477000000.0,1195000000.0,198000000.0,1511000000.0,1511000000.0,,-316000000.0,-441000000.0,538000000.0,-449000000.0,-634000000.0,-348000000.0,-57000000.0,-864000000.0,,35000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2011.0,Q2,2011-04-01,2011-06-30,,-42000000.0,,,119000000.0,,16000000.0,-116000000.0,24000000.0,10000000.0,-608000000.0,370000000.0,408000000.0,,,,-608000000.0,370000000.0,408000000.0,186000000.0,372000000.0,372000000.0,,33000000.0,-144000000.0,489000000.0,-121000000.0,,-80000000.0,6000000.0,-383000000.0,,3000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2011.0,Q1,2011-01-01,2011-03-31,2011-05-02 13:50:15+00:00,-10000000.0,,,117000000.0,,9000000.0,-592000000.0,37000000.0,2000000.0,-353000000.0,-45000000.0,-156000000.0,,,,-353000000.0,-45000000.0,-156000000.0,-545000000.0,259000000.0,259000000.0,,60000000.0,-297000000.0,50000000.0,-89000000.0,-46000000.0,-54000000.0,-6000000.0,,,15000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2011.0,Q1TTM,2010-04-01,2011-03-31,,-28000000.0,,,0.0,,32000000.0,0.0,183000000.0,1045000000.0,-232000000.0,-901000000.0,1208000000.0,,,,-232000000.0,-901000000.0,1208000000.0,107000000.0,1139000000.0,1139000000.0,,69000000.0,-317000000.0,39000000.0,-446000000.0,-634000000.0,-316000000.0,-111000000.0,-586000000.0,5000000.0,33000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2012.0,Q4,2012-10-01,2012-12-31,,-69000000.0,503000000.0,219000000.0,51000000.0,,11000000.0,356000000.0,12000000.0,,-9000000.0,-653000000.0,371000000.0,-101000000.0,-82000000.0,377000000.0,-110000000.0,-735000000.0,748000000.0,-86000000.0,253000000.0,-131000000.0,384000000.0,95000000.0,,35000000.0,-17000000.0,-656000000.0,-104000000.0,-4000000.0,,183000000.0,-42000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2012.0,FY,2012-01-01,2012-12-31,2015-02-19 11:42:21+00:00,-122000000.0,503000000.0,219000000.0,399000000.0,0.0,24000000.0,-202000000.0,122000000.0,397000000.0,-250000000.0,-1529000000.0,1410000000.0,-101000000.0,-82000000.0,377000000.0,-351000000.0,-1611000000.0,1787000000.0,-151000000.0,1064000000.0,680000000.0,384000000.0,533000000.0,-92000000.0,28000000.0,-358000000.0,-1409000000.0,-330000000.0,-227000000.0,-92000000.0,304000000.0,
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2012.0,Q3YTD,2012-01-01,2012-09-30,2012-10-29 13:37:25+00:00,-53000000.0,,,348000000.0,,13000000.0,-558000000.0,110000000.0,397000000.0,-241000000.0,-876000000.0,1039000000.0,,,,-241000000.0,-876000000.0,1039000000.0,-65000000.0,811000000.0,811000000.0,,438000000.0,-92000000.0,-7000000.0,-341000000.0,-753000000.0,-226000000.0,-223000000.0,-92000000.0,121000000.0,42000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2012.0,Q3TTM,2011-10-01,2012-09-30,,-28000000.0,,,421000000.0,,13000000.0,-254000000.0,121000000.0,404000000.0,-595000000.0,-931000000.0,1438000000.0,-8000000.0,-86000000.0,260000000.0,-603000000.0,-1017000000.0,1698000000.0,91000000.0,1050000000.0,800000000.0,250000000.0,471000000.0,310000000.0,-616000000.0,-490000000.0,-878000000.0,-317000000.0,-623000000.0,-317000000.0,870000000.0,38000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2012.0,Q3,2012-07-01,2012-09-30,,-1000000.0,,,116000000.0,,14000000.0,109000000.0,39000000.0,387000000.0,202000000.0,-446000000.0,605000000.0,,,,202000000.0,-446000000.0,605000000.0,375000000.0,364000000.0,364000000.0,,16000000.0,96000000.0,-1000000.0,-112000000.0,-462000000.0,-80000000.0,-208000000.0,,96000000.0,2000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2012.0,Q2YTD,2012-01-01,2012-06-30,2012-07-30 14:47:23+00:00,-52000000.0,,,232000000.0,,-1000000.0,-667000000.0,71000000.0,10000000.0,-443000000.0,-430000000.0,434000000.0,,,,-443000000.0,-430000000.0,434000000.0,-440000000.0,447000000.0,447000000.0,,422000000.0,-188000000.0,-6000000.0,-229000000.0,-291000000.0,-146000000.0,-15000000.0,-92000000.0,25000000.0,40000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2012.0,Q2TTM,2011-07-01,2012-06-30,,-31000000.0,,,421000000.0,,-67000000.0,-262000000.0,91000000.0,7000000.0,-1106000000.0,-316000000.0,1358000000.0,-8000000.0,-86000000.0,260000000.0,-1114000000.0,-402000000.0,1618000000.0,35000000.0,1028000000.0,778000000.0,250000000.0,421000000.0,272000000.0,-390000000.0,-472000000.0,-380000000.0,-338000000.0,-437000000.0,-567000000.0,774000000.0,49000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2012.0,Q2,2012-04-01,2012-06-30,,-8000000.0,,,114000000.0,,-17000000.0,-444000000.0,21000000.0,-11000000.0,-131000000.0,-249000000.0,436000000.0,,,,-131000000.0,-249000000.0,436000000.0,39000000.0,396000000.0,396000000.0,,370000000.0,2000000.0,1000000.0,-142000000.0,-200000000.0,-78000000.0,-1000000.0,,25000000.0,11000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2012.0,Q1,2012-01-01,2012-03-31,2012-04-30 13:40:09+00:00,-44000000.0,,,118000000.0,,16000000.0,-223000000.0,50000000.0,21000000.0,-312000000.0,-181000000.0,-2000000.0,,,,-312000000.0,-181000000.0,-2000000.0,-479000000.0,51000000.0,51000000.0,,52000000.0,-190000000.0,-7000000.0,-87000000.0,-91000000.0,-68000000.0,-14000000.0,-92000000.0,,29000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2012.0,Q1TTM,2011-04-01,2012-03-31,,-65000000.0,,,426000000.0,,-34000000.0,66000000.0,94000000.0,28000000.0,-1583000000.0,303000000.0,1330000000.0,-8000000.0,-86000000.0,260000000.0,-1591000000.0,217000000.0,1590000000.0,182000000.0,1004000000.0,754000000.0,250000000.0,84000000.0,126000000.0,98000000.0,-451000000.0,-180000000.0,-340000000.0,-430000000.0,-950000000.0,749000000.0,41000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2013.0,Q4,2013-10-01,2013-12-31,,-5000000.0,88000000.0,35000000.0,102000000.0,,2000000.0,61000000.0,9000000.0,-11000000.0,-706000000.0,-147000000.0,284000000.0,-86000000.0,-18000000.0,225000000.0,-792000000.0,-165000000.0,509000000.0,-446000000.0,282000000.0,99000000.0,183000000.0,22000000.0,,-7000000.0,-28000000.0,-201000000.0,-235000000.0,4000000.0,-680000000.0,301000000.0,
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2013.0,FY,2013-01-01,2013-12-31,2015-02-19 11:42:21+00:00,-983000000.0,319000000.0,201000000.0,452000000.0,940000000.0,-5000000.0,-319000000.0,68000000.0,0.0,-1893000000.0,22000000.0,1562000000.0,-86000000.0,-19000000.0,229000000.0,-1979000000.0,3000000.0,1791000000.0,-190000000.0,3353000000.0,973000000.0,2380000000.0,456000000.0,0.0,-5000000.0,-345000000.0,-1269000000.0,-494000000.0,-616000000.0,-1000000000.0,1833000000.0,
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2013.0,Q3YTD,2013-01-01,2013-09-30,2013-10-28 13:32:34+00:00,-978000000.0,231000000.0,166000000.0,350000000.0,940000000.0,-7000000.0,-380000000.0,59000000.0,11000000.0,-1187000000.0,169000000.0,1278000000.0,0.0,-1000000.0,4000000.0,-1187000000.0,168000000.0,1282000000.0,256000000.0,3071000000.0,874000000.0,2197000000.0,434000000.0,0.0,2000000.0,-317000000.0,-1068000000.0,-259000000.0,-620000000.0,-320000000.0,1532000000.0,0.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2013.0,Q3TTM,2012-10-01,2013-09-30,,-1047000000.0,734000000.0,385000000.0,401000000.0,940000000.0,4000000.0,-24000000.0,71000000.0,11000000.0,-1196000000.0,-484000000.0,1649000000.0,-101000000.0,-83000000.0,381000000.0,-1297000000.0,-567000000.0,2030000000.0,170000000.0,3324000000.0,743000000.0,2581000000.0,529000000.0,,37000000.0,-334000000.0,-1724000000.0,-363000000.0,-624000000.0,-320000000.0,1715000000.0,-42000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2013.0,Q3,2013-07-01,2013-09-30,,-3000000.0,231000000.0,166000000.0,119000000.0,,20000000.0,147000000.0,14000000.0,10000000.0,-263000000.0,-226000000.0,788000000.0,,,,-263000000.0,-226000000.0,788000000.0,319000000.0,255000000.0,249000000.0,6000000.0,273000000.0,,6000000.0,-108000000.0,-481000000.0,-104000000.0,1000000.0,-180000000.0,358000000.0,-2000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2013.0,Q2YTD,2013-01-01,2013-06-30,2013-07-29 14:02:32+00:00,-975000000.0,,,231000000.0,940000000.0,-27000000.0,-527000000.0,45000000.0,1000000.0,-924000000.0,395000000.0,490000000.0,0.0,-1000000.0,4000000.0,-924000000.0,394000000.0,494000000.0,-63000000.0,2816000000.0,625000000.0,2191000000.0,161000000.0,,-4000000.0,-209000000.0,-587000000.0,-155000000.0,-621000000.0,-140000000.0,1174000000.0,2000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2013.0,Q2TTM,2012-07-01,2013-06-30,,-1045000000.0,503000000.0,219000000.0,398000000.0,940000000.0,-2000000.0,-62000000.0,96000000.0,388000000.0,-731000000.0,-704000000.0,1466000000.0,-101000000.0,-83000000.0,381000000.0,-832000000.0,-787000000.0,1847000000.0,226000000.0,3433000000.0,858000000.0,2575000000.0,272000000.0,96000000.0,30000000.0,-338000000.0,-1705000000.0,-339000000.0,-833000000.0,-140000000.0,1453000000.0,-38000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2013.0,Q2,2013-04-01,2013-06-30,,-975000000.0,,,124000000.0,,-17000000.0,10000000.0,13000000.0,-10000000.0,-124000000.0,-1220000000.0,583000000.0,,,,-124000000.0,-1220000000.0,583000000.0,-778000000.0,371000000.0,371000000.0,,78000000.0,,-4000000.0,-107000000.0,-339000000.0,-90000000.0,-20000000.0,,187000000.0,1000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2013.0,Q1,2013-01-01,2013-03-31,2013-04-29 13:52:51+00:00,0.0,,,107000000.0,940000000.0,-10000000.0,-537000000.0,32000000.0,11000000.0,-800000000.0,1615000000.0,-93000000.0,0.0,-1000000.0,4000000.0,-800000000.0,1614000000.0,-89000000.0,715000000.0,2445000000.0,254000000.0,2191000000.0,83000000.0,,0.0,-102000000.0,-248000000.0,-65000000.0,-601000000.0,-140000000.0,987000000.0,1000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2013.0,Q1TTM,2012-04-01,2013-03-31,,-78000000.0,503000000.0,219000000.0,388000000.0,940000000.0,-2000000.0,-516000000.0,104000000.0,387000000.0,-738000000.0,267000000.0,1319000000.0,-101000000.0,-83000000.0,381000000.0,-839000000.0,184000000.0,1700000000.0,1043000000.0,3458000000.0,883000000.0,2575000000.0,564000000.0,98000000.0,35000000.0,-373000000.0,-1566000000.0,-327000000.0,-814000000.0,-140000000.0,1291000000.0,-28000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2014.0,FY,2014-01-01,2014-12-31,2017-02-16 16:25:25+00:00,-2113000000.0,642000000.0,218000000.0,450000000.0,1625000000.0,-132000000.0,-366000000.0,57000000.0,2184000000.0,-929000000.0,-889000000.0,1718000000.0,-40000000.0,32000000.0,-190000000.0,-969000000.0,-857000000.0,1528000000.0,-430000000.0,2159000000.0,1109000000.0,1050000000.0,525000000.0,-222000000.0,28000000.0,-361000000.0,-1249000000.0,-564000000.0,-1837000000.0,-750000000.0,1384000000.0,
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2014.0,Q4,2014-10-01,2014-12-31,,-1999000000.0,138000000.0,58000000.0,97000000.0,,-43000000.0,33000000.0,5000000.0,2184000000.0,-153000000.0,-2110000000.0,474000000.0,,33000000.0,17000000.0,-153000000.0,-2077000000.0,491000000.0,-1782000000.0,89000000.0,44000000.0,45000000.0,300000000.0,-183000000.0,32000000.0,-92000000.0,-268000000.0,-206000000.0,-1767000000.0,-300000000.0,387000000.0,-56000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-26 17:09:02+00:00,-114000000.0,504000000.0,160000000.0,353000000.0,1625000000.0,-89000000.0,-399000000.0,52000000.0,0.0,-776000000.0,1221000000.0,1244000000.0,-40000000.0,-1000000.0,-207000000.0,-816000000.0,1220000000.0,1037000000.0,1352000000.0,2070000000.0,1065000000.0,1005000000.0,225000000.0,-39000000.0,-4000000.0,-269000000.0,-981000000.0,-358000000.0,-70000000.0,-450000000.0,997000000.0,56000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2014.0,Q3TTM,2013-10-01,2014-09-30,,-119000000.0,592000000.0,195000000.0,455000000.0,1625000000.0,-87000000.0,-338000000.0,61000000.0,-11000000.0,-1482000000.0,1074000000.0,1528000000.0,-126000000.0,-19000000.0,18000000.0,-1608000000.0,1055000000.0,1546000000.0,906000000.0,2352000000.0,1164000000.0,1188000000.0,247000000.0,-39000000.0,-11000000.0,-297000000.0,-1182000000.0,-593000000.0,-66000000.0,-1130000000.0,1298000000.0,56000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2014.0,Q3,2014-07-01,2014-09-30,,-90000000.0,196000000.0,54000000.0,119000000.0,,-82000000.0,158000000.0,11000000.0,-2000000.0,-270000000.0,198000000.0,732000000.0,,,-96000000.0,-270000000.0,198000000.0,636000000.0,482000000.0,377000000.0,383000000.0,-6000000.0,72000000.0,-4000000.0,-4000000.0,-92000000.0,-98000000.0,-126000000.0,-33000000.0,-150000000.0,469000000.0,47000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2014.0,Q2TTM,2013-07-01,2014-06-30,,-32000000.0,627000000.0,307000000.0,455000000.0,1625000000.0,15000000.0,-349000000.0,64000000.0,1000000.0,-1475000000.0,650000000.0,1584000000.0,-126000000.0,-19000000.0,114000000.0,-1601000000.0,631000000.0,1698000000.0,743000000.0,2230000000.0,1030000000.0,1200000000.0,448000000.0,-35000000.0,-1000000.0,-313000000.0,-1565000000.0,-571000000.0,-32000000.0,-1160000000.0,1187000000.0,7000000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2014.0,Q2,2014-04-01,2014-06-30,,-2000000.0,249000000.0,53000000.0,115000000.0,1625000000.0,5000000.0,-230000000.0,6000000.0,,-243000000.0,-573000000.0,382000000.0,,,-144000000.0,-243000000.0,-573000000.0,238000000.0,-573000000.0,392000000.0,399000000.0,-7000000.0,98000000.0,-35000000.0,-1625000000.0,-92000000.0,-706000000.0,-129000000.0,-22000000.0,-100000000.0,259000000.0,5000000.0
