company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othercostofrevenue,othergains,otherincome,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2010.0,FY,2010-01-01,2010-12-31,2012-02-27 14:25:06+00:00,1.5,1.5,0.4,1456000000.0,1.48,,221000000.0,665000000.0,665000000.0,0.0,644000000.0,21000000.0,19800000000.0,25179000000.0,192000000.0,64000000.0,23000000.0,,394000000.0,1930000000.0,19992000000.0,5187000000.0,608000000.0,3780000000.0,1407000000.0,-585000000.0,822000000.0,25179000000.0,429800000.0,429800000.0,429800000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2010.0,Q4,2010-10-01,2010-12-31,,0.74,0.74,0.13,360000000.0,0.74,,50000000.0,319000000.0,319000000.0,,316000000.0,3000000.0,5102000000.0,6531000000.0,42000000.0,37000000.0,23000000.0,,35000000.0,533000000.0,5144000000.0,1387000000.0,150000000.0,928000000.0,459000000.0,-127000000.0,332000000.0,6531000000.0,429800000.0,429800000.0,429800000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2010.0,Q3,2010-07-01,2010-09-30,2010-11-05 15:14:48+00:00,0.92,0.92,0.125,362000000.0,0.91,,170000000.0,399000000.0,399000000.0,,397000000.0,2000000.0,5097000000.0,6720000000.0,58000000.0,22000000.0,0.0,,0.0,504000000.0,5155000000.0,1565000000.0,152000000.0,866000000.0,699000000.0,-152000000.0,547000000.0,6720000000.0,430100000.0,430100000.0,433800000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2010.0,Q3YTD,2010-01-01,2010-09-30,,0.76,0.76,0.28,1096000000.0,0.74,,171000000.0,346000000.0,346000000.0,,328000000.0,18000000.0,14698000000.0,18648000000.0,150000000.0,27000000.0,,,359000000.0,1397000000.0,14848000000.0,3800000000.0,458000000.0,2852000000.0,948000000.0,-458000000.0,490000000.0,18648000000.0,430100000.0,430100000.0,433800000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2010.0,Q3TTM,2009-10-01,2010-09-30,,0.84,0.52,0.3,1480000000.0,0.49,-48000000.0,-150000000.0,249000000.0,249000000.0,,227000000.0,22000000.0,18966000000.0,24625000000.0,193000000.0,37000000.0,-59000000.0,,1399000000.0,1893000000.0,19159000000.0,5466000000.0,621000000.0,4724000000.0,742000000.0,-680000000.0,62000000.0,24625000000.0,430100000.0,430100000.0,433800000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2010.0,Q2,2010-04-01,2010-06-30,2010-08-06 12:24:55+00:00,0.22,0.22,0.125,363000000.0,0.21,,25000000.0,100000000.0,100000000.0,,93000000.0,7000000.0,4820000000.0,6121000000.0,47000000.0,7000000.0,0.0,,144000000.0,472000000.0,4867000000.0,1254000000.0,157000000.0,979000000.0,275000000.0,-157000000.0,118000000.0,6121000000.0,429600000.0,429600000.0,433400000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2010.0,Q2YTD,2010-01-01,2010-06-30,,-0.16,-0.16,0.15,734000000.0,-0.17,,1000000.0,-53000000.0,-53000000.0,,-69000000.0,16000000.0,9601000000.0,11928000000.0,92000000.0,5000000.0,,,359000000.0,893000000.0,9693000000.0,2235000000.0,306000000.0,1986000000.0,249000000.0,-306000000.0,-57000000.0,11928000000.0,429600000.0,429600000.0,433400000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2010.0,Q2TTM,2009-07-01,2010-06-30,,0.79,0.47,0.2,1496000000.0,0.45,-48000000.0,-108000000.0,227000000.0,227000000.0,,201000000.0,26000000.0,17926000000.0,23824000000.0,183000000.0,15000000.0,-59000000.0,,1550000000.0,1916000000.0,18109000000.0,5715000000.0,638000000.0,4914000000.0,801000000.0,-697000000.0,104000000.0,23824000000.0,429600000.0,429600000.0,433400000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2010.0,Q1,2010-01-01,2010-03-31,2010-05-07 14:47:38+00:00,-0.38,-0.38,0.025,371000000.0,-0.38,,-24000000.0,-153000000.0,-153000000.0,,-162000000.0,9000000.0,4781000000.0,5807000000.0,45000000.0,-2000000.0,,,215000000.0,421000000.0,4826000000.0,981000000.0,149000000.0,1007000000.0,-26000000.0,-149000000.0,-175000000.0,5807000000.0,426300000.0,426300000.0,428800000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2010.0,Q1TTM,2009-04-01,2010-03-31,,0.57,0.57,0.1,1500000000.0,0.56,,215000000.0,267000000.0,267000000.0,,244000000.0,23000000.0,17166000000.0,23505000000.0,183000000.0,-24000000.0,-59000000.0,,1485000000.0,1952000000.0,17349000000.0,6156000000.0,654000000.0,4937000000.0,1219000000.0,-713000000.0,506000000.0,23505000000.0,426300000.0,426300000.0,428800000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2011.0,Q4,2011-10-01,2011-12-31,,-2.55,0.55,-0.71,321000000.0,0.54,7000000.0,154000000.0,242000000.0,242000000.0,,238000000.0,4000000.0,4999000000.0,6367000000.0,35000000.0,-20000000.0,8000000.0,,18000000.0,441000000.0,5034000000.0,1333000000.0,138000000.0,787000000.0,546000000.0,-130000000.0,416000000.0,6367000000.0,-33050000000.0,432200000.0,432200000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 14:31:09+00:00,-0.04,3.06,,1332000000.0,3.03,218000000.0,311000000.0,1336000000.0,1287000000.0,49000000.0,1322000000.0,14000000.0,20350000000.0,26034000000.0,146000000.0,140000000.0,0.0,,102000000.0,1887000000.0,20496000000.0,5538000000.0,541000000.0,3539000000.0,1999000000.0,-541000000.0,1458000000.0,26034000000.0,-33050000000.0,432200000.0,432200000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2011.0,Q3,2011-07-01,2011-09-30,2011-11-07 12:52:49+00:00,1.2,1.2,0.2625,335000000.0,1.19,82000000.0,-84000000.0,515000000.0,515000000.0,0.0,518000000.0,-3000000.0,5145000000.0,6632000000.0,33000000.0,50000000.0,,,49000000.0,477000000.0,5178000000.0,1454000000.0,130000000.0,943000000.0,511000000.0,-130000000.0,381000000.0,6632000000.0,432300000.0,432300000.0,435200000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2011.0,Q3YTD,2011-01-01,2011-09-30,,2.51,2.51,0.71,1011000000.0,2.49,211000000.0,157000000.0,1094000000.0,1045000000.0,49000000.0,1084000000.0,10000000.0,15351000000.0,19667000000.0,111000000.0,160000000.0,-8000000.0,,84000000.0,1446000000.0,15462000000.0,4205000000.0,403000000.0,2752000000.0,1453000000.0,-411000000.0,1042000000.0,19667000000.0,432300000.0,432300000.0,435200000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2011.0,Q3TTM,2010-10-01,2011-09-30,,3.25,3.25,0.84,1371000000.0,3.23,211000000.0,207000000.0,1413000000.0,1364000000.0,49000000.0,1400000000.0,13000000.0,20453000000.0,26198000000.0,153000000.0,197000000.0,15000000.0,,119000000.0,1979000000.0,20606000000.0,5592000000.0,553000000.0,3680000000.0,1912000000.0,-538000000.0,1374000000.0,26198000000.0,432300000.0,432300000.0,435200000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2011.0,Q2,2011-04-01,2011-06-30,2011-08-09 10:46:53+00:00,0.52,0.52,0.2625,336000000.0,0.52,129000000.0,118000000.0,232000000.0,232000000.0,0.0,224000000.0,8000000.0,5241000000.0,6648000000.0,38000000.0,57000000.0,,,-10000000.0,484000000.0,5279000000.0,1369000000.0,137000000.0,939000000.0,430000000.0,-137000000.0,293000000.0,6648000000.0,428600000.0,428600000.0,430500000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2011.0,Q2YTD,2011-01-01,2011-06-30,,1.31,1.31,0.45,676000000.0,1.3,129000000.0,241000000.0,579000000.0,530000000.0,49000000.0,566000000.0,13000000.0,10206000000.0,13035000000.0,78000000.0,110000000.0,-8000000.0,,35000000.0,969000000.0,10284000000.0,2751000000.0,273000000.0,1809000000.0,942000000.0,-281000000.0,661000000.0,13035000000.0,428600000.0,428600000.0,430500000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2011.0,Q2TTM,2010-07-01,2011-06-30,,2.97,2.97,0.7,1398000000.0,2.95,129000000.0,461000000.0,1297000000.0,1248000000.0,49000000.0,1279000000.0,18000000.0,20405000000.0,26286000000.0,178000000.0,169000000.0,15000000.0,,70000000.0,2006000000.0,20583000000.0,5703000000.0,575000000.0,3603000000.0,2100000000.0,-560000000.0,1540000000.0,26286000000.0,428600000.0,428600000.0,430500000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2011.0,Q1,2011-01-01,2011-03-31,2011-05-06 15:21:40+00:00,0.79,0.79,0.1875,340000000.0,0.78,,123000000.0,347000000.0,298000000.0,49000000.0,342000000.0,5000000.0,4965000000.0,6387000000.0,40000000.0,53000000.0,-8000000.0,,45000000.0,485000000.0,5005000000.0,1382000000.0,136000000.0,870000000.0,512000000.0,-144000000.0,368000000.0,6387000000.0,430200000.0,430200000.0,433800000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2011.0,Q1TTM,2010-04-01,2011-03-31,,2.67,2.67,0.56,1425000000.0,2.64,,368000000.0,1165000000.0,1116000000.0,49000000.0,1148000000.0,17000000.0,19984000000.0,25759000000.0,187000000.0,119000000.0,15000000.0,,224000000.0,1994000000.0,20171000000.0,5588000000.0,595000000.0,3643000000.0,1945000000.0,-580000000.0,1365000000.0,25759000000.0,430200000.0,430200000.0,433800000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2012.0,Q4,2012-10-01,2012-12-31,,0.54,0.54,-0.79,362000000.0,0.52,,49000000.0,232000000.0,190000000.0,42000000.0,235000000.0,-3000000.0,165000000.0,1094000000.0,35000000.0,9000000.0,3000000.0,,-23000000.0,160000000.0,200000000.0,894000000.0,168000000.0,499000000.0,395000000.0,-165000000.0,230000000.0,1094000000.0,435200000.0,435200000.0,435200000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2012.0,FY,2012-01-01,2012-12-31,2015-02-26 14:50:59+00:00,1.82,1.82,,1473000000.0,1.8,0.0,306000000.0,799000000.0,722000000.0,77000000.0,794000000.0,5000000.0,16757000000.0,21852000000.0,159000000.0,61000000.0,-86000000.0,,65000000.0,1674000000.0,16916000000.0,4936000000.0,671000000.0,3212000000.0,1724000000.0,-757000000.0,967000000.0,21852000000.0,435200000.0,435200000.0,435200000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2012.0,Q3,2012-07-01,2012-09-30,2012-11-07 10:07:52+00:00,0.54,0.54,0.2625,383000000.0,0.54,,130000000.0,238000000.0,224000000.0,14000000.0,237000000.0,1000000.0,5543000000.0,7026000000.0,39000000.0,34000000.0,-18000000.0,,33000000.0,527000000.0,5582000000.0,1444000000.0,163000000.0,943000000.0,501000000.0,-181000000.0,320000000.0,7026000000.0,435100000.0,435100000.0,439800000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2012.0,Q3YTD,2012-01-01,2012-09-30,,1.28,1.28,0.79,1111000000.0,1.28,,257000000.0,567000000.0,532000000.0,35000000.0,559000000.0,8000000.0,16592000000.0,20758000000.0,124000000.0,52000000.0,-89000000.0,,88000000.0,1514000000.0,16716000000.0,4042000000.0,503000000.0,2713000000.0,1329000000.0,-592000000.0,737000000.0,20758000000.0,435100000.0,435100000.0,439800000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2012.0,Q3TTM,2011-10-01,2012-09-30,,-1.27,1.83,0.08,1432000000.0,1.82,7000000.0,411000000.0,809000000.0,774000000.0,35000000.0,797000000.0,12000000.0,21591000000.0,27125000000.0,159000000.0,32000000.0,-81000000.0,,106000000.0,1955000000.0,21750000000.0,5375000000.0,641000000.0,3500000000.0,1875000000.0,-722000000.0,1153000000.0,27125000000.0,435100000.0,435100000.0,439800000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2012.0,Q2,2012-04-01,2012-06-30,2012-08-07 11:12:48+00:00,0.31,0.31,0.2625,366000000.0,0.31,,57000000.0,137000000.0,121000000.0,16000000.0,134000000.0,3000000.0,5718000000.0,7077000000.0,44000000.0,-26000000.0,-78000000.0,,21000000.0,474000000.0,5762000000.0,1315000000.0,172000000.0,861000000.0,454000000.0,-250000000.0,204000000.0,7077000000.0,434800000.0,434800000.0,438200000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.74,0.74,0.53,728000000.0,0.74,,127000000.0,329000000.0,308000000.0,21000000.0,322000000.0,7000000.0,11049000000.0,13732000000.0,85000000.0,18000000.0,-71000000.0,,55000000.0,987000000.0,11134000000.0,2598000000.0,340000000.0,1770000000.0,828000000.0,-411000000.0,417000000.0,13732000000.0,434800000.0,434800000.0,438200000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2012.0,Q2TTM,2011-07-01,2012-06-30,,-0.61,2.49,0.08,1384000000.0,2.47,89000000.0,197000000.0,1086000000.0,1065000000.0,21000000.0,1078000000.0,8000000.0,21193000000.0,26731000000.0,153000000.0,48000000.0,-63000000.0,,122000000.0,1905000000.0,21346000000.0,5385000000.0,608000000.0,3500000000.0,1885000000.0,-671000000.0,1214000000.0,26731000000.0,434800000.0,434800000.0,438200000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2012.0,Q1,2012-01-01,2012-03-31,2012-05-07 13:15:58+00:00,0.43,0.43,0.2625,362000000.0,0.43,,70000000.0,192000000.0,187000000.0,5000000.0,188000000.0,4000000.0,5331000000.0,6655000000.0,41000000.0,44000000.0,7000000.0,,34000000.0,513000000.0,5372000000.0,1283000000.0,168000000.0,909000000.0,374000000.0,-161000000.0,213000000.0,6655000000.0,434100000.0,434100000.0,438600000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2012.0,Q1TTM,2011-04-01,2012-03-31,,-0.4,2.7,0.08,1354000000.0,2.68,218000000.0,258000000.0,1181000000.0,1176000000.0,5000000.0,1168000000.0,13000000.0,20716000000.0,26302000000.0,147000000.0,131000000.0,15000000.0,,91000000.0,1915000000.0,20863000000.0,5439000000.0,573000000.0,3578000000.0,1861000000.0,-558000000.0,1303000000.0,26302000000.0,434100000.0,434100000.0,438600000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2013.0,Q4,2013-10-01,2013-12-31,,0.99,0.99,0.35,355000000.0,0.98,127000000.0,-564000000.0,430000000.0,779000000.0,-349000000.0,436000000.0,-6000000.0,609000000.0,1652000000.0,35000000.0,-9000000.0,-2000000.0,,25000000.0,142000000.0,644000000.0,1008000000.0,133000000.0,649000000.0,359000000.0,-135000000.0,224000000.0,1652000000.0,443300000.0,443300000.0,443300000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2013.0,FY,2013-01-01,2013-12-31,2015-02-26 14:50:59+00:00,3.15,3.15,1.25,1531000000.0,3.11,127000000.0,-498000000.0,1378000000.0,1687000000.0,-309000000.0,1395000000.0,-17000000.0,17865000000.0,23483000000.0,178000000.0,-39000000.0,10000000.0,,156000000.0,1796000000.0,18043000000.0,5440000000.0,612000000.0,3610000000.0,1830000000.0,-602000000.0,1228000000.0,23483000000.0,443300000.0,443300000.0,443300000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2013.0,Q3,2013-07-01,2013-09-30,2013-11-06 14:33:56+00:00,0.86,0.86,0.3,401000000.0,0.85,,41000000.0,376000000.0,386000000.0,-10000000.0,382000000.0,-6000000.0,5751000000.0,7406000000.0,47000000.0,16000000.0,-1000000.0,,76000000.0,572000000.0,5798000000.0,1608000000.0,147000000.0,1049000000.0,559000000.0,-148000000.0,411000000.0,7406000000.0,445900000.0,445900000.0,449700000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2013.0,Q3YTD,2013-01-01,2013-09-30,,2.16,2.16,0.9,1176000000.0,2.13,,66000000.0,948000000.0,908000000.0,40000000.0,959000000.0,-11000000.0,17256000000.0,21831000000.0,143000000.0,-30000000.0,12000000.0,,131000000.0,1654000000.0,17399000000.0,4432000000.0,479000000.0,2961000000.0,1471000000.0,-467000000.0,1004000000.0,21831000000.0,445900000.0,445900000.0,449700000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2013.0,Q3TTM,2012-10-01,2013-09-30,,2.7,2.7,0.11,1538000000.0,2.65,,115000000.0,1180000000.0,1098000000.0,82000000.0,1194000000.0,-14000000.0,17421000000.0,22925000000.0,178000000.0,-21000000.0,15000000.0,,108000000.0,1814000000.0,17599000000.0,5326000000.0,647000000.0,3460000000.0,1866000000.0,-632000000.0,1234000000.0,22925000000.0,445900000.0,445900000.0,449700000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2013.0,Q2,2013-04-01,2013-06-30,2013-08-07 13:51:04+00:00,0.58,0.58,0.3,396000000.0,0.57,,94000000.0,257000000.0,233000000.0,24000000.0,259000000.0,-2000000.0,5863000000.0,7335000000.0,47000000.0,-36000000.0,13000000.0,,-4000000.0,515000000.0,5910000000.0,1425000000.0,168000000.0,907000000.0,518000000.0,-155000000.0,363000000.0,7335000000.0,444900000.0,444900000.0,448500000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.3,1.3,0.6,775000000.0,1.28,,25000000.0,572000000.0,522000000.0,50000000.0,577000000.0,-5000000.0,11505000000.0,14425000000.0,96000000.0,-46000000.0,13000000.0,,55000000.0,1082000000.0,11601000000.0,2824000000.0,332000000.0,1912000000.0,912000000.0,-319000000.0,593000000.0,14425000000.0,444900000.0,444900000.0,448500000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2013.0,Q2TTM,2012-07-01,2013-06-30,,2.38,2.38,0.07,1520000000.0,2.34,,204000000.0,1042000000.0,936000000.0,106000000.0,1049000000.0,-7000000.0,17213000000.0,22545000000.0,170000000.0,-3000000.0,-2000000.0,,65000000.0,1769000000.0,17383000000.0,5162000000.0,663000000.0,3354000000.0,1808000000.0,-665000000.0,1143000000.0,22545000000.0,444900000.0,444900000.0,448500000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2013.0,Q1,2013-01-01,2013-03-31,2013-05-08 15:00:13+00:00,0.72,0.72,0.3,379000000.0,0.71,,-69000000.0,315000000.0,289000000.0,26000000.0,318000000.0,-3000000.0,5642000000.0,7090000000.0,49000000.0,-10000000.0,0.0,,59000000.0,567000000.0,5691000000.0,1399000000.0,164000000.0,1005000000.0,394000000.0,-164000000.0,230000000.0,7090000000.0,441500000.0,441500000.0,446100000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2013.0,Q1TTM,2012-04-01,2013-03-31,,2.11,2.11,0.04,1490000000.0,2.08,,167000000.0,922000000.0,824000000.0,98000000.0,924000000.0,-2000000.0,17068000000.0,22287000000.0,167000000.0,7000000.0,-93000000.0,,90000000.0,1728000000.0,17235000000.0,5052000000.0,667000000.0,3308000000.0,1744000000.0,-760000000.0,984000000.0,22287000000.0,441500000.0,441500000.0,446100000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2014.0,FY,2014-01-01,2014-12-31,2017-02-22 16:55:20+00:00,1.3,1.3,,1406000000.0,1.29,100000000.0,123000000.0,536000000.0,549000000.0,-13000000.0,555000000.0,-19000000.0,17775000000.0,23617000000.0,180000000.0,-200000000.0,-38000000.0,,846000000.0,1793000000.0,17955000000.0,5662000000.0,607000000.0,4145000000.0,1517000000.0,-645000000.0,872000000.0,23617000000.0,427700000.0,427700000.0,427700000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2014.0,Q4,2014-10-01,2014-12-31,,0.3,0.3,-1.05,341000000.0,0.3,100000000.0,37000000.0,128000000.0,142000000.0,-14000000.0,134000000.0,-6000000.0,3314000000.0,4653000000.0,42000000.0,-136000000.0,-38000000.0,,-2000000.0,362000000.0,3356000000.0,1297000000.0,143000000.0,801000000.0,496000000.0,-181000000.0,315000000.0,4653000000.0,427700000.0,427700000.0,427700000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2014.0,Q3,2014-07-01,2014-09-30,2015-11-05 14:44:31+00:00,0.84,0.84,0.35,358000000.0,0.83,0.0,147000000.0,349000000.0,333000000.0,16000000.0,355000000.0,-6000000.0,4449000000.0,6051000000.0,43000000.0,-72000000.0,,,24000000.0,467000000.0,4492000000.0,1559000000.0,158000000.0,849000000.0,710000000.0,-158000000.0,552000000.0,6051000000.0,425300000.0,425300000.0,428600000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2014.0,Q3YTD,2014-01-01,2014-09-30,,1.0,1.0,1.05,1065000000.0,0.99,,86000000.0,408000000.0,407000000.0,1000000.0,421000000.0,-13000000.0,14461000000.0,18964000000.0,138000000.0,-64000000.0,,,848000000.0,1431000000.0,14599000000.0,4365000000.0,464000000.0,3344000000.0,1021000000.0,-464000000.0,557000000.0,18964000000.0,425300000.0,425300000.0,428600000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2014.0,Q3TTM,2013-10-01,2014-09-30,,1.99,1.99,1.4,1420000000.0,1.97,127000000.0,-478000000.0,838000000.0,1186000000.0,-348000000.0,857000000.0,-19000000.0,15070000000.0,20616000000.0,173000000.0,-73000000.0,-2000000.0,,873000000.0,1573000000.0,15243000000.0,5373000000.0,597000000.0,3993000000.0,1380000000.0,-599000000.0,781000000.0,20616000000.0,425300000.0,425300000.0,428600000.0
