company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accruedexpenses,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentemployeebenefitliabilities,goodwill,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,noncurrentnotereceivables,notereceivable,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2014.0,Q3,,2014-09-30,2014-11-06 11:46:35+00:00,2619000000.0,1078000000.0,-3065000000.0,,1718000000.0,,6607000000.0,334000000.0,449000000.0,3931000000.0,11037000000.0,530000000.0,2493000000.0,12897000000.0,161000000.0,3600000000.0,2335000000.0,2141000000.0,3293000000.0,301000000.0,,,,1765000000.0,584000000.0,,,0.0,4446000000.0,724000000.0,29403000000.0,6816000000.0,8139000000.0,4870000000.0,6816000000.0,6977000000.0,22426000000.0,29403000000.0,8367000000.0,17556000000.0,-1172000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2014.0,Q2,,2014-06-30,2014-08-06 16:31:18+00:00,2918000000.0,1069000000.0,-2628000000.0,,1293000000.0,,6883000000.0,307000000.0,454000000.0,4007000000.0,11044000000.0,727000000.0,2798000000.0,13204000000.0,169000000.0,3587000000.0,2488000000.0,2136000000.0,3969000000.0,384000000.0,,,,1977000000.0,599000000.0,,,0.0,4235000000.0,952000000.0,30802000000.0,7522000000.0,8751000000.0,5393000000.0,7522000000.0,7691000000.0,23111000000.0,30802000000.0,8847000000.0,17718000000.0,-968000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2014.0,Q1,,2014-03-31,2014-05-07 17:20:27+00:00,2954000000.0,1102000000.0,-2778000000.0,,1341000000.0,,6831000000.0,303000000.0,411000000.0,3996000000.0,10912000000.0,659000000.0,2809000000.0,13194000000.0,173000000.0,3540000000.0,2727000000.0,2132000000.0,3933000000.0,347000000.0,,,,1981000000.0,574000000.0,,,168000000.0,4193000000.0,561000000.0,30695000000.0,7573000000.0,8733000000.0,5028000000.0,7573000000.0,7746000000.0,22781000000.0,30695000000.0,8768000000.0,17753000000.0,-673000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2015.0,FY,,2015-12-31,2017-02-22 16:55:20+00:00,2078000000.0,986000000.0,-5708000000.0,,1050000000.0,0.0,6692000000.0,312000000.0,434000000.0,3335000000.0,15121000000.0,228000000.0,2228000000.0,11980000000.0,25000000.0,3231000000.0,3912000000.0,7014000000.0,2675000000.0,212000000.0,,,,1497000000.0,434000000.0,,,,4649000000.0,426000000.0,30531000000.0,3884000000.0,6477000000.0,3924000000.0,3884000000.0,3909000000.0,26622000000.0,30531000000.0,12074000000.0,22698000000.0,-1749000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2015.0,Q3,,2015-09-30,2015-11-05 14:44:31+00:00,2096000000.0,1113000000.0,-5358000000.0,,1104000000.0,,6700000000.0,326000000.0,422000000.0,3472000000.0,10943000000.0,260000000.0,2340000000.0,11832000000.0,121000000.0,3191000000.0,3380000000.0,2159000000.0,7677000000.0,212000000.0,,1095000000.0,943000000.0,1504000000.0,450000000.0,,,,4656000000.0,4973000000.0,31981000000.0,4349000000.0,12754000000.0,9547000000.0,4349000000.0,4470000000.0,27511000000.0,31981000000.0,7395000000.0,17964000000.0,-1649000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2015.0,Q2,,2015-06-30,2015-08-06 10:53:47+00:00,2744000000.0,1061000000.0,-4886000000.0,,1590000000.0,,6672000000.0,330000000.0,390000000.0,3686000000.0,11071000000.0,335000000.0,2424000000.0,12561000000.0,136000000.0,3078000000.0,3419000000.0,2155000000.0,3140000000.0,243000000.0,,,,1714000000.0,478000000.0,,,,4604000000.0,909000000.0,28178000000.0,4892000000.0,7727000000.0,5104000000.0,4892000000.0,5028000000.0,23150000000.0,28178000000.0,7890000000.0,18046000000.0,-1498000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2015.0,Q1,,2015-03-31,2015-05-07 11:56:26+00:00,2678000000.0,1065000000.0,-5042000000.0,,1576000000.0,,6639000000.0,333000000.0,369000000.0,3677000000.0,10513000000.0,272000000.0,2437000000.0,12488000000.0,145000000.0,3000000000.0,4181000000.0,2150000000.0,3074000000.0,240000000.0,,,,1720000000.0,494000000.0,,,,4548000000.0,664000000.0,27967000000.0,4858000000.0,7660000000.0,4776000000.0,4858000000.0,5003000000.0,22964000000.0,27967000000.0,7819000000.0,18188000000.0,-1287000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2016.0,FY,,2016-12-31,2018-02-22 16:39:45+00:00,2199000000.0,1069000000.0,-5362000000.0,,1033000000.0,0.0,6638000000.0,,401000000.0,3364000000.0,17359000000.0,360000000.0,2233000000.0,13003000000.0,18000000.0,3127000000.0,3730000000.0,7033000000.0,2852000000.0,191000000.0,,361000000.0,161000000.0,1645000000.0,441000000.0,1018000000.0,8000000.0,,4818000000.0,239000000.0,33093000000.0,4341000000.0,6670000000.0,4069000000.0,4341000000.0,4359000000.0,28734000000.0,33093000000.0,13420000000.0,24665000000.0,-1753000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2016.0,Q3,,2016-09-30,2016-11-03 11:29:17+00:00,2031000000.0,1038000000.0,-5458000000.0,,2562000000.0,,6629000000.0,287000000.0,394000000.0,3362000000.0,17105000000.0,325000000.0,2222000000.0,12205000000.0,20000000.0,3273000000.0,4029000000.0,7028000000.0,2807000000.0,225000000.0,,,,1578000000.0,424000000.0,,,,4793000000.0,78000000.0,32601000000.0,4209000000.0,8103000000.0,3541000000.0,4209000000.0,4229000000.0,28372000000.0,32601000000.0,12293000000.0,24831000000.0,-1755000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2016.0,Q2,,2016-06-30,2016-08-04 17:46:39+00:00,2016000000.0,1025000000.0,-5481000000.0,,1254000000.0,,6603000000.0,297000000.0,415000000.0,3367000000.0,15101000000.0,279000000.0,2165000000.0,12233000000.0,22000000.0,3256000000.0,4478000000.0,7023000000.0,2837000000.0,318000000.0,,,,1619000000.0,429000000.0,,,,4657000000.0,626000000.0,31392000000.0,4024000000.0,6871000000.0,4082000000.0,4024000000.0,4046000000.0,27346000000.0,31392000000.0,12288000000.0,23264000000.0,-1755000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2016.0,Q1,,2016-03-31,2016-05-05 11:43:29+00:00,2065000000.0,1022000000.0,-5389000000.0,,1155000000.0,,6579000000.0,295000000.0,362000000.0,3354000000.0,15103000000.0,287000000.0,2217000000.0,12037000000.0,26000000.0,3277000000.0,3871000000.0,7019000000.0,2641000000.0,268000000.0,,216000000.0,98000000.0,1554000000.0,434000000.0,,,,4800000000.0,551000000.0,31043000000.0,4234000000.0,6792000000.0,4098000000.0,4234000000.0,4260000000.0,26783000000.0,31043000000.0,12214000000.0,22685000000.0,-1756000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2017.0,FY,,2017-12-31,2019-02-20 16:24:56+00:00,2458000000.0,1043000000.0,-4633000000.0,,1018000000.0,0.0,6655000000.0,,485000000.0,3411000000.0,17137000000.0,390000000.0,2313000000.0,13265000000.0,19000000.0,2291000000.0,2265000000.0,7051000000.0,3287000000.0,282000000.0,,1377000000.0,805000000.0,1509000000.0,567000000.0,,,,6180000000.0,311000000.0,33903000000.0,6522000000.0,8277000000.0,5102000000.0,6522000000.0,6541000000.0,27362000000.0,33903000000.0,12361000000.0,22260000000.0,-1680000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2017.0,Q3,,2017-09-30,2017-11-03 16:20:51+00:00,2408000000.0,1056000000.0,-4949000000.0,,998000000.0,,6625000000.0,,447000000.0,3420000000.0,17662000000.0,336000000.0,2465000000.0,14065000000.0,19000000.0,3505000000.0,2384000000.0,7047000000.0,3343000000.0,405000000.0,,,,1734000000.0,460000000.0,,,,4918000000.0,958000000.0,33813000000.0,4914000000.0,7211000000.0,4869000000.0,4914000000.0,4933000000.0,28880000000.0,33813000000.0,12537000000.0,24011000000.0,-1680000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2017.0,Q2,,2017-06-30,2017-08-04 14:47:12+00:00,2362000000.0,1407000000.0,-5108000000.0,,1041000000.0,,6617000000.0,,409000000.0,3409000000.0,16679000000.0,325000000.0,2361000000.0,14040000000.0,20000000.0,3499000000.0,3675000000.0,7042000000.0,3283000000.0,552000000.0,,,,1824000000.0,457000000.0,,,,4717000000.0,824000000.0,33877000000.0,4545000000.0,7237000000.0,5002000000.0,4545000000.0,4565000000.0,29312000000.0,33877000000.0,12600000000.0,24310000000.0,-1681000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2017.0,Q1,,2017-03-31,2017-05-05 12:35:43+00:00,2380000000.0,1074000000.0,-5152000000.0,,998000000.0,,6577000000.0,,359000000.0,3402000000.0,17109000000.0,311000000.0,2394000000.0,14049000000.0,19000000.0,3185000000.0,3700000000.0,7037000000.0,3078000000.0,251000000.0,,,,1781000000.0,446000000.0,,,,4832000000.0,454000000.0,33301000000.0,4575000000.0,6721000000.0,4267000000.0,4575000000.0,4594000000.0,28707000000.0,33301000000.0,12531000000.0,24440000000.0,-1682000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2018.0,FY,,2018-12-31,2020-02-19 14:44:30+00:00,2413000000.0,1107000000.0,-4500000000.0,0.0,589000000.0,0.0,6729000000.0,,535000000.0,3374000000.0,16313000000.0,1648000000.0,2241000000.0,13067000000.0,21000000.0,2600000000.0,2026000000.0,7070000000.0,3521000000.0,645000000.0,,,,1421000000.0,560000000.0,,,,7465000000.0,639000000.0,33576000000.0,7362000000.0,6996000000.0,4694000000.0,7362000000.0,7383000000.0,26193000000.0,33576000000.0,13513000000.0,21499000000.0,-2332000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2018.0,Q3,,2018-09-30,2018-11-02 12:16:58+00:00,2510000000.0,1054000000.0,-4887000000.0,,1026000000.0,,6705000000.0,,484000000.0,3371000000.0,16996000000.0,1615000000.0,2130000000.0,13088000000.0,18000000.0,2512000000.0,2090000000.0,7065000000.0,3580000000.0,582000000.0,,0.0,0.0,1346000000.0,544000000.0,,,,7353000000.0,555000000.0,33803000000.0,7040000000.0,7318000000.0,4603000000.0,7040000000.0,7058000000.0,26745000000.0,33803000000.0,13397000000.0,22142000000.0,-2131000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2018.0,Q2,,2018-06-30,2018-08-03 12:59:14+00:00,2478000000.0,1032000000.0,-4881000000.0,,1073000000.0,,6668000000.0,,424000000.0,3378000000.0,17100000000.0,1538000000.0,2050000000.0,13193000000.0,20000000.0,2502000000.0,2155000000.0,7061000000.0,3526000000.0,623000000.0,,0.0,0.0,1354000000.0,557000000.0,,,,6988000000.0,684000000.0,33796000000.0,6844000000.0,7272000000.0,4618000000.0,6844000000.0,6864000000.0,26932000000.0,33796000000.0,13331000000.0,22314000000.0,-1931000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2018.0,Q1,,2018-03-31,2018-05-07 18:22:13+00:00,2534000000.0,992000000.0,-4530000000.0,,1141000000.0,,6624000000.0,,352000000.0,3414000000.0,17052000000.0,1490000000.0,2057000000.0,13335000000.0,20000000.0,2480000000.0,2210000000.0,7056000000.0,3416000000.0,646000000.0,,0.0,0.0,1475000000.0,558000000.0,,,,6783000000.0,587000000.0,34030000000.0,7245000000.0,7260000000.0,4465000000.0,7245000000.0,7265000000.0,26765000000.0,34030000000.0,13435000000.0,22300000000.0,-1632000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2019.0,FY,,2019-12-31,2020-05-01 14:43:04+00:00,2423000000.0,1369000000.0,-4739000000.0,304000000.0,511000000.0,,6746000000.0,,466000000.0,3347000000.0,11682000000.0,1721000000.0,2208000000.0,13004000000.0,5000000.0,2633000000.0,1848000000.0,7088000000.0,3280000000.0,640000000.0,4220000000.0,0.0,0.0,1672000000.0,640000000.0,,,,8408000000.0,168000000.0,33471000000.0,7713000000.0,6639000000.0,8646000000.0,7713000000.0,7718000000.0,25753000000.0,33471000000.0,13828000000.0,17107000000.0,-2702000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2019.0,Q3,,2019-09-30,2019-11-01 14:08:00+00:00,2349000000.0,1288000000.0,-5014000000.0,292000000.0,697000000.0,,6710000000.0,,442000000.0,3412000000.0,16260000000.0,1651000000.0,2194000000.0,12845000000.0,15000000.0,2643000000.0,1901000000.0,7084000000.0,3305000000.0,577000000.0,,278000000.0,248000000.0,1805000000.0,567000000.0,,,,8447000000.0,402000000.0,33848000000.0,7441000000.0,7051000000.0,4729000000.0,7441000000.0,7456000000.0,26392000000.0,33848000000.0,13952000000.0,21663000000.0,-2702000000.0
International Paper Co,IP,824LMFJDH41EY779Q875,51434,2019.0,Q2,,2019-06-30,2019-07-31 15:53:31+00:00,2498000000.0,1221000000.0,-4870000000.0,281000000.0,787000000.0,,6678000000.0,,404000000.0,3441000000.0,16352000000.0,1646000000.0,2224000000.0,12962000000.0,17000000.0,2624000000.0,1951000000.0,7079000000.0,3477000000.0,614000000.0,,286000000.0,250000000.0,1831000000.0,591000000.0,,,,8302000000.0,676000000.0,34347000000.0,7482000000.0,7388000000.0,5049000000.0,7482000000.0,7499000000.0,26848000000.0,34347000000.0,13997000000.0,21799000000.0,-2628000000.0
