company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,longtermdebtinterestexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,otheradjustmentstoconsolidatednetincome,othergains,otherinterestexpense,otherinterestincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,preferreddividends,provisionforcreditlosses,restructuringcharge,servicechargesondepositsincome,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2011.0,FY,2011-01-01,2011-12-31,2014-02-21 16:43:00+00:00,0.9,0.9,2.835,386478000.0,0.9,,1388000.0,290981000.0,212716000.0,116587000.0,96129000.0,157108000.0,-4894000.0,-249911000.0,375064000.0,,,5772000.0,,41070000.0,804732000.0,77201000.0,11295000.0,-979000.0,60502000.0,2010000.0,70224000.0,456085000.0,290981000.0,41070000.0,907988000.0,1272112000.0,112203000.0,1022201000.0,174600000.0,173741000.0,174401000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2011.0,Q3YTD,2011-01-01,2011-09-30,,0.61,0.61,1.43,218837000.0,0.6,,434000.0,165913000.0,138561000.0,94752000.0,43809000.0,106454000.0,-2480000.0,-145189000.0,202935000.0,,,2613000.0,,20724000.0,464184000.0,39297000.0,255424000.0,,34587000.0,300000.0,20477000.0,,165913000.0,20724000.0,481546000.0,719608000.0,92573000.0,574419000.0,174300000.0,177272000.0,177849000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2011.0,Q3TTM,2010-10-01,2011-09-30,,0.91,0.91,2.12,250350000.0,0.89,,474000.0,193053000.0,184593000.0,83739000.0,100854000.0,146441000.0,-1740000.0,-159911000.0,235912000.0,,,4791000.0,,33142000.0,521628000.0,53596000.0,245058000.0,-1000.0,39892000.0,1066000.0,37436000.0,51006000.0,193053000.0,33142000.0,577293000.0,817692000.0,79422000.0,657781000.0,174300000.0,177272000.0,177849000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2011.0,Q3,2011-07-01,2011-09-30,2012-11-08 16:38:07+00:00,0.21,0.21,0.715,111582000.0,0.21,,223000.0,84429000.0,52353000.0,46405000.0,5948000.0,36607000.0,-1488000.0,-76571000.0,103127000.0,,,1642000.0,,7858000.0,235938000.0,19735000.0,126934000.0,0.0,17234000.0,132000.0,6739000.0,,84429000.0,7858000.0,241183000.0,362872000.0,44986000.0,286301000.0,174300000.0,177272000.0,177849000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2011.0,Q2YTD,2011-01-01,2011-06-30,,0.4,0.4,0.72,107255000.0,0.39,,211000.0,81484000.0,86208000.0,48347000.0,37861000.0,69847000.0,-992000.0,-68618000.0,99808000.0,,,971000.0,,12866000.0,228246000.0,19562000.0,128490000.0,,17353000.0,168000.0,13738000.0,,81484000.0,12866000.0,240363000.0,356736000.0,47587000.0,288118000.0,174600000.0,176445000.0,177488000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2011.0,Q2TTM,2010-07-01,2011-06-30,,0.66,0.66,2.09,187731000.0,0.64,,303000.0,151559000.0,132334000.0,25019000.0,107315000.0,105271000.0,-942000.0,-116221000.0,153112000.0,,,5048000.0,,35338000.0,430614000.0,45489000.0,132089000.0,9098000.0,28005000.0,29852000.0,51932000.0,51006000.0,151559000.0,35338000.0,447362000.0,613709000.0,20274000.0,497488000.0,174600000.0,176445000.0,177488000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2011.0,Q2,2011-04-01,2011-06-30,2012-08-06 07:50:57+00:00,0.4,0.4,0.715,107255000.0,0.39,,211000.0,81484000.0,86208000.0,48347000.0,37861000.0,69847000.0,-992000.0,-68618000.0,99808000.0,,,971000.0,,12866000.0,228246000.0,19562000.0,128490000.0,0.0,17353000.0,168000.0,13738000.0,,81484000.0,12866000.0,240363000.0,356736000.0,47587000.0,288118000.0,174600000.0,176445000.0,177488000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2011.0,Q1TTM,2010-04-01,2011-03-31,,0.63,0.63,2.06,124513000.0,0.62,,280000.0,105553000.0,97190000.0,20911000.0,76279000.0,81070000.0,-16000.0,-73746000.0,65274000.0,,,5905000.0,,31807000.0,344132000.0,37805000.0,6249000.0,16133000.0,16136000.0,29684000.0,38946000.0,51006000.0,105553000.0,31807000.0,282671000.0,401387000.0,15286000.0,327641000.0,,,
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2012.0,Q4,2012-10-01,2012-12-31,,0.36,0.36,0.74,129870000.0,0.38,,3859000.0,89537000.0,107001000.0,67094000.0,39907000.0,90573000.0,-173000.0,-74603000.0,158932000.0,,,233000.0,,14934000.0,271596000.0,21753000.0,-497528000.0,-3391000.0,16601000.0,,19075000.0,697494000.0,89537000.0,14934000.0,326239000.0,471562000.0,70720000.0,396959000.0,224100000.0,224343000.0,225953000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2012.0,FY,2012-01-01,2012-12-31,2015-02-20 16:36:34+00:00,0.99,0.99,2.96,506220000.0,0.98,,7612000.0,361565000.0,294840000.0,180782000.0,114058000.0,221884000.0,-2415000.0,-322500000.0,567989000.0,,0.0,2482000.0,,39065000.0,1063214000.0,97341000.0,5271000.0,-2600000.0,75371000.0,27008000.0,61609000.0,697494000.0,361565000.0,39065000.0,1230559000.0,1765979000.0,185912000.0,1443479000.0,224100000.0,224343000.0,225953000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2012.0,Q3YTD,2012-01-01,2012-09-30,,0.63,0.63,2.22,376350000.0,0.6,,3753000.0,272028000.0,187839000.0,113688000.0,74151000.0,131311000.0,-2242000.0,-247897000.0,409057000.0,,,2249000.0,,24131000.0,791618000.0,75588000.0,502799000.0,791000.0,58770000.0,27008000.0,42534000.0,,272028000.0,24131000.0,904320000.0,1294417000.0,115192000.0,1046520000.0,219200000.0,224391000.0,226258000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2012.0,Q3TTM,2011-10-01,2012-09-30,,0.92,0.92,3.63,543991000.0,0.9,,4707000.0,397096000.0,261994000.0,135523000.0,126471000.0,181965000.0,-4656000.0,-352619000.0,581186000.0,,,5408000.0,,44477000.0,1132166000.0,113492000.0,258670000.0,-188000.0,84685000.0,28718000.0,92281000.0,456085000.0,397096000.0,44477000.0,1330762000.0,1846921000.0,134822000.0,1494302000.0,219200000.0,224391000.0,226258000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2012.0,Q3,2012-07-01,2012-09-30,2013-11-05 16:33:11+00:00,0.17,0.17,0.74,127844000.0,0.16,,836000.0,91915000.0,53506000.0,36507000.0,16999000.0,37269000.0,-365000.0,-83804000.0,144417000.0,,,-739000.0,,8111000.0,277919000.0,24088000.0,175803000.0,215000.0,16602000.0,27008000.0,8264000.0,,91915000.0,8111000.0,304828000.0,453722000.0,38082000.0,369918000.0,219200000.0,224391000.0,226258000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.46,0.46,1.48,248506000.0,0.44,,2917000.0,180113000.0,134333000.0,77181000.0,57152000.0,94042000.0,-1877000.0,-164093000.0,264640000.0,,,2988000.0,,16020000.0,513699000.0,51500000.0,326996000.0,576000.0,42168000.0,,34270000.0,,180113000.0,16020000.0,599492000.0,840695000.0,77110000.0,676602000.0,210500000.0,213498000.0,215138000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2012.0,Q2TTM,2011-07-01,2012-06-30,,0.96,0.96,3.6,527729000.0,0.95,,4094000.0,389610000.0,260841000.0,145421000.0,115420000.0,181303000.0,-5779000.0,-345386000.0,539896000.0,,,7789000.0,,44224000.0,1090185000.0,109139000.0,209801000.0,-403000.0,85317000.0,1842000.0,90756000.0,456085000.0,389610000.0,44224000.0,1267117000.0,1756071000.0,141726000.0,1410685000.0,210500000.0,213498000.0,215138000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2012.0,Q2,2012-04-01,2012-06-30,2013-08-06 16:38:20+00:00,0.26,0.26,0.74,127599000.0,0.25,,1447000.0,91299000.0,76875000.0,31530000.0,45345000.0,54735000.0,-821000.0,-83420000.0,135839000.0,,,1456000.0,,7879000.0,263704000.0,23194000.0,167136000.0,576000.0,22961000.0,,28691000.0,,91299000.0,7879000.0,315899000.0,430840000.0,31521000.0,347420000.0,210500000.0,213498000.0,215138000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2012.0,Q1TTM,2011-04-01,2012-03-31,,1.1,1.1,3.58,507385000.0,1.09,,2858000.0,379795000.0,270174000.0,162238000.0,107936000.0,196415000.0,-5950000.0,-330584000.0,503865000.0,,,7304000.0,,49211000.0,1054727000.0,105507000.0,171155000.0,-979000.0,79709000.0,2010000.0,75803000.0,456085000.0,379795000.0,49211000.0,1191581000.0,1681967000.0,157792000.0,1351383000.0,196500000.0,199661000.0,201658000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2012.0,Q1,2012-01-01,2012-03-31,2013-05-07 08:04:15+00:00,0.2,0.2,0.74,120907000.0,0.19,,1470000.0,88814000.0,57458000.0,45651000.0,11807000.0,39307000.0,-1056000.0,-80673000.0,128801000.0,,,1532000.0,,8141000.0,249995000.0,28306000.0,159860000.0,0.0,19207000.0,0.0,5579000.0,,88814000.0,8141000.0,283593000.0,409855000.0,45589000.0,329182000.0,196500000.0,199661000.0,201658000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2013.0,FY,2013-01-01,2013-12-31,2016-02-18 17:23:14+00:00,0.28,0.28,3.06,865800000.0,0.28,0.0,7491000.0,458360000.0,138280000.0,86567000.0,51713000.0,78714000.0,-6770000.0,-425697000.0,1206813000.0,,0.0,-8187000.0,,32663000.0,1227589000.0,108318000.0,4066000.0,3561000.0,66336000.0,2110000.0,133401000.0,1616290000.0,458360000.0,32663000.0,2317893000.0,2847945000.0,102245000.0,2422248000.0,281100000.0,276929000.0,278761000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2013.0,Q4,2013-10-01,2013-12-31,,0.03,0.03,0.76,242023000.0,0.03,,436000.0,124037000.0,25695000.0,33581000.0,-7886000.0,11473000.0,-2308000.0,-115700000.0,334111000.0,,,-4657000.0,,8337000.0,327561000.0,24054000.0,-1163548000.0,7937000.0,16530000.0,2110000.0,15694000.0,1616290000.0,124037000.0,8337000.0,623819000.0,780303000.0,38674000.0,664603000.0,281100000.0,276929000.0,278761000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2013.0,Q3YTD,2013-01-01,2013-09-30,,0.25,0.25,2.3,623777000.0,0.25,,7055000.0,334323000.0,112585000.0,52986000.0,59599000.0,67241000.0,-4462000.0,-309997000.0,872702000.0,,,-3530000.0,,24326000.0,900028000.0,84264000.0,1167614000.0,-4376000.0,49806000.0,,117707000.0,,334323000.0,24326000.0,1694074000.0,2067642000.0,63571000.0,1757645000.0,295600000.0,286020000.0,288029000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2013.0,Q3TTM,2012-10-01,2013-09-30,,0.61,0.61,3.03,753647000.0,0.63,,10914000.0,423860000.0,219586000.0,120080000.0,99506000.0,157814000.0,-4635000.0,-384600000.0,1031634000.0,,,-3297000.0,,39260000.0,1171624000.0,106017000.0,670086000.0,-7767000.0,66407000.0,,136782000.0,697494000.0,423860000.0,39260000.0,2020313000.0,2539204000.0,134291000.0,2154604000.0,295600000.0,286020000.0,288029000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2013.0,Q3,2013-07-01,2013-09-30,2014-11-04 16:16:36+00:00,0.07,0.07,0.765,241027000.0,0.07,,3077000.0,116020000.0,33605000.0,28222000.0,5383000.0,20691000.0,-3688000.0,-108391000.0,341921000.0,,0.0,-331000.0,,7629000.0,308512000.0,33590000.0,467570000.0,-4068000.0,16602000.0,,23591000.0,,116020000.0,7629000.0,636061000.0,776082000.0,31630000.0,667691000.0,295600000.0,286020000.0,288029000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.18,0.18,1.53,382750000.0,0.18,,3978000.0,218303000.0,78980000.0,24764000.0,54216000.0,46550000.0,-774000.0,-201606000.0,530781000.0,,,-3199000.0,,16697000.0,591516000.0,50674000.0,700044000.0,-308000.0,33204000.0,,94116000.0,,218303000.0,16697000.0,1058013000.0,1291560000.0,31941000.0,1089954000.0,283600000.0,273091000.0,276481000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2013.0,Q2TTM,2012-07-01,2013-06-30,,0.71,0.71,3.01,640464000.0,0.72,,8673000.0,399755000.0,239487000.0,128365000.0,111122000.0,174392000.0,-1312000.0,-360013000.0,834130000.0,,,-3705000.0,,39742000.0,1141031000.0,96515000.0,378319000.0,-3484000.0,66407000.0,27008000.0,121455000.0,697494000.0,399755000.0,39742000.0,1689080000.0,2216844000.0,140743000.0,1856831000.0,283600000.0,273091000.0,276481000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2013.0,Q2,2013-04-01,2013-06-30,2014-08-01 16:37:08+00:00,-0.03,-0.03,0.765,198062000.0,-0.03,,1215000.0,109465000.0,7181000.0,37050000.0,-29869000.0,-8508000.0,-913000.0,-101825000.0,277958000.0,0.0,,-5461000.0,,7640000.0,298873000.0,21186000.0,372020000.0,0.0,16602000.0,,28136000.0,,109465000.0,7640000.0,525342000.0,670893000.0,43726000.0,569068000.0,283600000.0,273091000.0,276481000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2013.0,Q1TTM,2012-04-01,2013-03-31,,1.0,1.0,2.99,570001000.0,1.0,,8905000.0,381589000.0,309181000.0,122845000.0,186336000.0,237635000.0,-1220000.0,-341608000.0,692011000.0,,,3212000.0,,39981000.0,1105862000.0,98523000.0,173435000.0,-2908000.0,72766000.0,27008000.0,122010000.0,697494000.0,381589000.0,39981000.0,1479637000.0,1976791000.0,128538000.0,1635183000.0,262200000.0,260036000.0,260036000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 16:36:45+00:00,0.21,0.21,0.765,184688000.0,0.21,,2763000.0,108838000.0,71799000.0,-12286000.0,84085000.0,55058000.0,139000.0,-99781000.0,252823000.0,,,2262000.0,,9057000.0,292643000.0,29488000.0,328024000.0,-308000.0,16602000.0,,65980000.0,,108838000.0,9057000.0,532671000.0,620667000.0,-11785000.0,520886000.0,262200000.0,260036000.0,260036000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2014.0,FY,2014-01-01,2014-12-31,2017-02-22 16:34:03+00:00,1.46,1.46,3.18,844130000.0,1.45,0.0,-1267000.0,481039000.0,512300000.0,358054000.0,7135000.0,446745000.0,147000.0,-443372000.0,1403358000.0,,147111000.0,-27426000.0,,37667000.0,1405767000.0,153205000.0,7875000.0,8063000.0,65408000.0,0.0,69538000.0,1892237000.0,481039000.0,37667000.0,2478294000.0,3305879000.0,384213000.0,2862507000.0,306000000.0,306272000.0,307747000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2014.0,Q3,2014-07-01,2014-09-30,2015-10-30 16:23:25+00:00,0.44,0.44,0.795,200970000.0,0.44,0.0,-10198000.0,118435000.0,152771000.0,123167000.0,0.0,136255000.0,164000.0,-109091000.0,355157000.0,,29604000.0,-2632000.0,,9344000.0,354148000.0,41065000.0,484031000.0,2741000.0,16352000.0,,13554000.0,,118435000.0,9344000.0,613487000.0,838179000.0,115601000.0,729088000.0,309700000.0,311117000.0,312812000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2014.0,Q2,2014-04-01,2014-06-30,2015-08-04 16:25:20+00:00,0.24,0.24,0.795,214449000.0,0.24,0.0,1569000.0,121065000.0,87854000.0,74511000.0,6675000.0,71829000.0,-327000.0,-112132000.0,343754000.0,,6668000.0,-11516000.0,,8933000.0,347847000.0,51660000.0,469666000.0,882000.0,16352000.0,,7040000.0,,121065000.0,8933000.0,617785000.0,817513000.0,87596000.0,705381000.0,299300000.0,296256000.0,297995000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 17:14:51+00:00,2.35,2.35,3.3,826240000.0,2.34,2220000.0,6451000.0,,888549000.0,608162000.0,,818344000.0,4799000.0,84141000.0,1622257000.0,,280387000.0,-21504000.0,,84141000.0,1598948000.0,193647000.0,18706000.0,468419000.0,65406000.0,,110926000.0,2158031000.0,,84141000.0,3223709000.0,3775685000.0,636117000.0,3859826000.0,348200000.0,348240000.0,349424000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2015.0,Q4,2015-10-01,2015-12-31,,0.37,0.37,0.82,222810000.0,0.37,,2682000.0,-361071000.0,149411000.0,118026000.0,,132929000.0,132000.0,385262000.0,438739000.0,,31385000.0,-3273000.0,,24191000.0,413445000.0,72502000.0,-1020929000.0,491974000.0,16350000.0,,40548000.0,1612776000.0,-361071000.0,24191000.0,1266573000.0,1005292000.0,123981000.0,1390554000.0,348200000.0,348240000.0,349424000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2015.0,Q3,2015-07-01,2015-09-30,2016-11-02 16:17:44+00:00,0.52,0.52,0.825,205799000.0,0.52,0.0,-3344000.0,121130000.0,199257000.0,197211000.0,,182043000.0,862000.0,-98750000.0,408703000.0,,2046000.0,-2631000.0,,22380000.0,409290000.0,36950000.0,2072000.0,584000.0,16352000.0,,9333000.0,545255000.0,121130000.0,22380000.0,661369000.0,956617000.0,196498000.0,857867000.0,350100000.0,351765000.0,353107000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2015.0,Q3YTD,2015-01-01,2015-09-30,,1.98,1.98,2.47,603430000.0,1.97,2220000.0,3769000.0,361071000.0,739138000.0,490136000.0,,685415000.0,4667000.0,-301121000.0,1183518000.0,,249002000.0,-18231000.0,,59950000.0,1185503000.0,121145000.0,1039635000.0,-23555000.0,49056000.0,,70378000.0,545255000.0,361071000.0,59950000.0,1957136000.0,2770393000.0,512136000.0,2469272000.0,350100000.0,351765000.0,353107000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2015.0,Q2,2015-04-01,2015-06-30,2016-08-02 16:18:30+00:00,0.89,0.89,0.825,208802000.0,0.89,0.0,7417000.0,118861000.0,330459000.0,140348000.0,,312573000.0,1534000.0,-98285000.0,398354000.0,,190111000.0,-2952000.0,,20576000.0,396626000.0,49057000.0,539967000.0,18887000.0,16352000.0,,12491000.0,,118861000.0,20576000.0,687591000.0,936593000.0,150717000.0,838308000.0,351200000.0,350399000.0,351366000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2015.0,Q2YTD,2015-01-01,2015-06-30,,1.46,1.46,1.65,397631000.0,1.45,2220000.0,7113000.0,239941000.0,539881000.0,292925000.0,,503372000.0,3805000.0,-202371000.0,774815000.0,,246956000.0,-15600000.0,,37570000.0,776213000.0,84195000.0,1037563000.0,-24139000.0,32704000.0,,61045000.0,,239941000.0,37570000.0,1295767000.0,1813776000.0,315638000.0,1611405000.0,351200000.0,350399000.0,351366000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 08:30:52+00:00,0.57,0.57,0.825,188829000.0,0.56,2220000.0,-304000.0,121080000.0,209422000.0,152577000.0,,190799000.0,2271000.0,-104086000.0,376461000.0,,56845000.0,-12648000.0,,16994000.0,379587000.0,35138000.0,497596000.0,-43026000.0,16352000.0,,48554000.0,,121080000.0,16994000.0,608176000.0,877183000.0,164921000.0,773097000.0,334700000.0,336754000.0,337812000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2016.0,FY,2016-01-01,2016-12-31,2019-02-25 08:41:38+00:00,2.83,2.83,3.44,901242000.0,2.81,37207000.0,-19128000.0,,1082070000.0,1082070000.0,,1012397000.0,4267000.0,97963000.0,1876983000.0,,,353689000.0,,97963000.0,1648815000.0,167239000.0,29651000.0,546326000.0,65406000.0,,42910000.0,2504731000.0,,97963000.0,3571907000.0,4183197000.0,709253000.0,4281160000.0,357700000.0,358275000.0,360227000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2016.0,Q4,2016-10-01,2016-12-31,,0.93,0.93,0.86,227916000.0,0.92,13188000.0,-16585000.0,,351106000.0,514987000.0,,333044000.0,1712000.0,97963000.0,494835000.0,,-163881000.0,361217000.0,,97963000.0,315097000.0,41645000.0,7915000.0,153848000.0,16350000.0,,9703000.0,657345000.0,,97963000.0,941135000.0,980357000.0,137185000.0,1078320000.0,357700000.0,358275000.0,360227000.0
