company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,allowanceforloanandleaselosses,aoci,capitalleaseobligations,cashandequivalents,commonequity,deferredacquisitioncost,goodwill,intangibleassets,loansandleases,longtermdebt,mortgageservicingrights,netloansandleases,netpremisesandequipment,noncontrollinginterests,otherassets,otherequity,otherlongtermliabilities,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalpreferredequity,treasurystock
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2009.0,FY,,2009-12-31,2011-03-24 16:35:16+00:00,5183000.0,-2891000.0,0.0,35476000.0,4024051000.0,22698000.0,0.0,127390000.0,427363000.0,2274022000.0,,422180000.0,5531050000.0,10412000.0,205155000.0,4804000.0,145713000.0,,23237000.0,-509989000.0,140000000.0,6367186000.0,3508356000.0,3797039000.0,3807451000.0,2559735000.0,6367186000.0,288683000.0,-7619000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2010.0,Q2,,2010-06-30,2010-08-06 13:59:46+00:00,5025000.0,-8526000.0,,55423000.0,4062005000.0,31568000.0,,147861000.0,471805000.0,2948763000.0,,466780000.0,5928449000.0,10396000.0,389594000.0,5755000.0,187443000.0,,59656000.0,-607600000.0,206000000.0,7079331000.0,3440319000.0,3726729000.0,3737125000.0,3342206000.0,7079331000.0,286410000.0,-11315000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2011.0,FY,,2011-12-31,2013-02-26 16:33:51+00:00,,-11928000.0,83996000.0,163482000.0,7212013000.0,58584000.0,68321000.0,428199000.0,292507000.0,6546756000.0,,292507000.0,13221644000.0,153883000.0,622249000.0,6120000.0,371557000.0,33650000.0,69620000.0,-1078323000.0,610000000.0,14924606000.0,6114347000.0,7124764000.0,7278647000.0,7612309000.0,14924606000.0,1010417000.0,-13535000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2011.0,Q3,,2011-09-30,2011-11-03 15:20:04+00:00,1823000.0,-10354000.0,82872000.0,136676000.0,6563483000.0,59446000.0,68321000.0,361832000.0,320611000.0,6320175000.0,,318788000.0,12282208000.0,114373000.0,577143000.0,6292000.0,374876000.0,,56675000.0,-977510000.0,390000000.0,13861089000.0,5568376000.0,6578793000.0,6693166000.0,7135060000.0,13861089000.0,1010417000.0,-13535000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2011.0,Q2,,2011-06-30,2011-08-09 16:59:19+00:00,1692000.0,-10145000.0,83794000.0,328758000.0,6491982000.0,48808000.0,51207000.0,347662000.0,326651000.0,6319865000.0,,324959000.0,11743683000.0,134852000.0,593087000.0,6460000.0,343960000.0,,42497000.0,-887031000.0,0.0,13480661000.0,5587773000.0,6598190000.0,6733042000.0,6729209000.0,13480661000.0,1010417000.0,-13493000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2011.0,Q1,,2011-03-31,2011-05-10 17:12:40+00:00,1524000.0,-10295000.0,8813000.0,2667995000.0,6457469000.0,48620000.0,51207000.0,347620000.0,447351000.0,6139823000.0,,445827000.0,9085483000.0,150462000.0,572570000.0,6383000.0,338805000.0,,38722000.0,-830353000.0,0.0,13258044000.0,5609724000.0,6620141000.0,6770603000.0,6482895000.0,13258044000.0,1010417000.0,-13480000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2012.0,FY,,2012-12-31,2014-02-21 16:43:00+00:00,,-11028000.0,81552000.0,1033764000.0,10804086000.0,66327000.0,68321000.0,673684000.0,895665000.0,8450347000.0,,895665000.0,15853660000.0,225718000.0,850031000.0,6461000.0,462099000.0,34592000.0,107657000.0,-1509760000.0,0.0,19549109000.0,9271884000.0,10294801000.0,10520519000.0,8993998000.0,19549109000.0,1022917000.0,-17875000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2012.0,Q3,,2012-09-30,2012-11-08 16:38:07+00:00,0.0,-10432000.0,82596000.0,1382252000.0,10761579000.0,57539000.0,68321000.0,572765000.0,284908000.0,7236429000.0,,284908000.0,14928184000.0,166378000.0,847902000.0,7445000.0,405798000.0,35047000.0,140404000.0,-1407951000.0,0.0,18282275000.0,9333110000.0,10356027000.0,10522405000.0,7724823000.0,18282275000.0,1022917000.0,-17531000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2012.0,Q2,,2012-06-30,2012-08-06 07:50:57+00:00,0.0,-13590000.0,81955000.0,204895000.0,8344505000.0,60597000.0,68321000.0,524145000.0,300000000.0,7210545000.0,,300000000.0,14241810000.0,169720000.0,868039000.0,7302000.0,434133000.0,,79619000.0,-1285789000.0,393000000.0,16347426000.0,7035156000.0,8058073000.0,8227793000.0,8085565000.0,16347426000.0,1022917000.0,-17272000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2013.0,FY,,2013-12-31,2015-02-20 16:36:34+00:00,,-24531000.0,84458000.0,158780000.0,12707981000.0,70875000.0,68321000.0,1070754000.0,332146000.0,10437556000.0,,332146000.0,20277321000.0,341748000.0,1032939000.0,6020000.0,640573000.0,35039000.0,72821000.0,-2270985000.0,130000000.0,23083957000.0,10397222000.0,11414583000.0,11756331000.0,11292587000.0,23083957000.0,1017361000.0,-21263000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2013.0,Q3,,2013-09-30,2013-11-05 16:33:11+00:00,,-23475000.0,84069000.0,164838000.0,12637927000.0,68569000.0,68321000.0,1050542000.0,307377000.0,9511500000.0,,307377000.0,20248624000.0,353956000.0,1060644000.0,5864000.0,660441000.0,31706000.0,80890000.0,-2061507000.0,847670000.0,23049805000.0,10537546000.0,11560463000.0,11914419000.0,11103680000.0,23049805000.0,1022917000.0,-21263000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2013.0,Q2,,2013-06-30,2013-08-06 16:38:20+00:00,0.0,-49174000.0,79481000.0,512472000.0,12549012000.0,71218000.0,68321000.0,928910000.0,312356000.0,9480585000.0,,312356000.0,18722850000.0,419995000.0,1367454000.0,5678000.0,539361000.0,32810000.0,212812000.0,-1863024000.0,0.0,22196393000.0,10621244000.0,11644161000.0,12064156000.0,10099427000.0,22196393000.0,1022917000.0,-21248000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2013.0,Q1,,2013-03-31,2013-05-07 08:04:15+00:00,,-33091000.0,80560000.0,269842000.0,10860539000.0,73735000.0,68321000.0,811495000.0,276876000.0,9063368000.0,,276876000.0,17790881000.0,202375000.0,1272462000.0,5893000.0,518170000.0,33727000.0,225360000.0,-1654248000.0,710000000.0,20788972000.0,9157855000.0,10180772000.0,10383147000.0,10372098000.0,20788972000.0,1022917000.0,-21238000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2014.0,FY,,2014-12-31,2016-02-18 17:23:14+00:00,,-77009000.0,84049000.0,473726000.0,15069547000.0,,68321000.0,1135936000.0,380169000.0,10692591000.0,,380169000.0,21335091000.0,297896000.0,1489983000.0,5507000.0,626825000.0,86409000.0,79697000.0,-2793901000.0,0.0,24962923000.0,12168903000.0,13175153000.0,13473049000.0,11403465000.0,24962923000.0,1006250000.0,-35241000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2014.0,Q3,,2014-09-30,2014-11-04 16:16:36+00:00,,-52704000.0,83614000.0,998678000.0,14992882000.0,72083000.0,68321000.0,1092367000.0,318221000.0,10199228000.0,,318221000.0,20548684000.0,309813000.0,1325201000.0,6223000.0,677042000.0,76416000.0,118167000.0,-2721801000.0,0.0,24541722000.0,12189359000.0,13195609000.0,13505422000.0,10959884000.0,24541722000.0,1006250000.0,-35241000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2014.0,Q2,,2014-06-30,2014-08-01 16:37:08+00:00,,-18642000.0,83850000.0,207354000.0,13832976000.0,65479000.0,68321000.0,1084703000.0,367186000.0,10261346000.0,,367186000.0,20460423000.0,332121000.0,1255285000.0,6159000.0,678400000.0,35404000.0,65139000.0,-2611685000.0,0.0,23573890000.0,11176519000.0,12182769000.0,12514890000.0,11023596000.0,23573890000.0,1006250000.0,-32289000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2014.0,Q1,,2014-03-31,2014-05-08 16:36:45+00:00,,-25419000.0,84371000.0,185928000.0,12785501000.0,68842000.0,68321000.0,1066626000.0,351401000.0,10295103000.0,,351401000.0,20199272000.0,328371000.0,1202855000.0,6241000.0,612671000.0,34171000.0,67797000.0,-2451764000.0,562000000.0,23211042000.0,10288105000.0,11294355000.0,11622726000.0,11554145000.0,23211042000.0,1006250000.0,-26454000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2015.0,FY,,2015-12-31,2017-02-22 16:34:03+00:00,0.0,-88243000.0,75489000.0,360908000.0,16833111000.0,,68321000.0,1350585000.0,819492000.0,12057197000.0,,819492000.0,24718608000.0,585325000.0,1644149000.0,4098000.0,697191000.0,183083000.0,61782000.0,-3120284000.0,835000000.0,29023845000.0,13584310000.0,14590560000.0,15175885000.0,13664877000.0,29023845000.0,1006250000.0,-44372000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2015.0,Q3,,2015-09-30,2015-10-30 16:23:25+00:00,,-94359000.0,75379000.0,292042000.0,16734592000.0,64190000.0,68321000.0,1208510000.0,752912000.0,10902396000.0,,752912000.0,23388370000.0,492082000.0,1607263000.0,3997000.0,686651000.0,164765000.0,74758000.0,-2961051000.0,490000000.0,27456366000.0,13638843000.0,14645093000.0,15137175000.0,12154426000.0,27456366000.0,1006250000.0,-44336000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2015.0,Q2,,2015-06-30,2015-08-04 16:25:20+00:00,0.0,-81670000.0,75240000.0,217942000.0,16652492000.0,65727000.0,68321000.0,1214628000.0,760543000.0,11127126000.0,,760543000.0,23489642000.0,358106000.0,1517973000.0,4238000.0,650437000.0,159400000.0,72706000.0,-2852444000.0,350000000.0,27407482000.0,13680923000.0,14687173000.0,15045279000.0,12202803000.0,27407482000.0,1006250000.0,-41693000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2015.0,Q1,,2015-03-31,2015-05-08 16:28:18+00:00,0.0,-107496000.0,75622000.0,202273000.0,16569228000.0,63378000.0,68321000.0,1187094000.0,745267000.0,10529167000.0,,745267000.0,22613386000.0,362562000.0,1664499000.0,4449000.0,604149000.0,92508000.0,85177000.0,-2875671000.0,410000000.0,26629395000.0,13549137000.0,14555387000.0,14917949000.0,11618938000.0,26629395000.0,1006250000.0,-41373000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2016.0,FY,,2016-12-31,2018-02-28 17:14:51+00:00,6563000.0,-169531000.0,73927000.0,419378000.0,17362762000.0,,68321000.0,1402884000.0,622628000.0,11639318000.0,,616065000.0,24544680000.0,475079000.0,1626014000.0,3059000.0,827034000.0,398433000.0,187842000.0,-3341406000.0,645000000.0,28865184000.0,13800143000.0,14806393000.0,15281472000.0,13185279000.0,28865184000.0,1006250000.0,-54741000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2016.0,Q3,,2016-09-30,2016-11-02 16:17:44+00:00,,-151184000.0,74370000.0,428617000.0,17346265000.0,,68321000.0,1423032000.0,,12006518000.0,630020000.0,,25475093000.0,474393000.0,1748119000.0,3020000.0,767683000.0,393530000.0,83137000.0,-3362312000.0,1350000000.0,29856339000.0,13783595000.0,14789845000.0,15264238000.0,14198571000.0,29856339000.0,1006250000.0,-52194000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2016.0,Q2,,2016-06-30,2016-08-02 16:18:30+00:00,,-159638000.0,74759000.0,466585000.0,16983136000.0,,68321000.0,1345424000.0,,12153968000.0,647677000.0,,24697325000.0,475194000.0,1680729000.0,3917000.0,728080000.0,394126000.0,58440000.0,-3389003000.0,745000000.0,28964501000.0,13387124000.0,14393374000.0,14868568000.0,13701807000.0,28964501000.0,1006250000.0,-51288000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2016.0,Q1,,2016-03-31,2016-05-05 08:30:52+00:00,,-109053000.0,75092000.0,355949000.0,16946691000.0,,68321000.0,1346064000.0,,12343106000.0,725291000.0,,24867269000.0,480200000.0,1663223000.0,4062000.0,665645000.0,359656000.0,62176000.0,-3277085000.0,645000000.0,29088293000.0,13513344000.0,14519594000.0,14999794000.0,13728843000.0,29088293000.0,1006250000.0,-51271000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2017.0,FY,,2017-12-31,2019-02-25 08:41:38+00:00,68372000.0,-111465000.0,72238000.0,243777000.0,18035130000.0,,68321000.0,1502471000.0,495871000.0,10940698000.0,,427499000.0,24241107000.0,502305000.0,1395744000.0,670000.0,911863000.0,375194000.0,65526000.0,-4155132000.0,719000000.0,27944445000.0,13704644000.0,14423147000.0,14925452000.0,12643799000.0,27944445000.0,718503000.0,-64559000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2017.0,Q3,,2017-09-30,2017-11-07 16:35:11+00:00,5406000.0,-141240000.0,72684000.0,236247000.0,17935817000.0,,68321000.0,1492279000.0,496850000.0,11028908000.0,,491444000.0,24406269000.0,514739000.0,1426755000.0,1127000.0,1027375000.0,386748000.0,59064000.0,-3721919000.0,420000000.0,28180379000.0,14011422000.0,14729925000.0,15244664000.0,12548967000.0,28180379000.0,718503000.0,-62363000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2017.0,Q2,,2017-06-30,2017-07-28 16:16:44+00:00,5811000.0,-163624000.0,73092000.0,442284000.0,17809502000.0,,68321000.0,1436041000.0,520479000.0,10921854000.0,,514668000.0,24040227000.0,484691000.0,1428888000.0,1173000.0,893441000.0,388876000.0,45357000.0,-3474634000.0,385000000.0,27975786000.0,14110082000.0,14828832000.0,15313523000.0,12273387000.0,27975786000.0,718750000.0,-62335000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2017.0,Q1,,2017-03-31,2017-05-05 16:17:30+00:00,6196000.0,-177200000.0,73470000.0,380360000.0,17499677000.0,,68321000.0,1421277000.0,574080000.0,10858715000.0,,567884000.0,23814225000.0,474060000.0,1472433000.0,1464000.0,817411000.0,385418000.0,42777000.0,-3344182000.0,522000000.0,27767277000.0,13917453000.0,14636203000.0,15110263000.0,12271596000.0,27767277000.0,718750000.0,-62306000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2018.0,FY,,2018-12-31,2020-02-14 07:36:55+00:00,,-129769000.0,,215376000.0,18808833000.0,,68321000.0,1581159000.0,,12079476000.0,,,26509271000.0,954265000.0,1867192000.0,294000.0,1104951000.0,424046000.0,100753000.0,-4697023000.0,1147000000.0,30342072000.0,13913836000.0,14632334000.0,15586599000.0,14331427000.0,30342072000.0,718498000.0,-68499000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2018.0,Q3,,2018-09-30,2018-10-30 16:23:30+00:00,68372000.0,-138491000.0,71377000.0,191199000.0,18265867000.0,,68321000.0,1562650000.0,409196000.0,12120683000.0,,340824000.0,26534595000.0,961516000.0,1461444000.0,489000.0,1074994000.0,400864000.0,90086000.0,-4469925000.0,1312000000.0,30249119000.0,13589187000.0,14307685000.0,15269201000.0,14579054000.0,30249119000.0,718498000.0,-68753000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2018.0,Q2,,2018-06-30,2018-08-02 16:20:50+00:00,68372000.0,-132631000.0,71302000.0,215120000.0,18034185000.0,,68321000.0,1534755000.0,449467000.0,10824257000.0,,381095000.0,23823114000.0,458564000.0,1539314000.0,659000.0,984779000.0,398157000.0,57263000.0,-4210127000.0,540000000.0,27618982000.0,13623425000.0,14341923000.0,14800487000.0,12420338000.0,27618982000.0,718498000.0,-68661000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2018.0,Q1,,2018-03-31,2018-05-04 16:16:22+00:00,68372000.0,-91253000.0,71848000.0,202824000.0,18040403000.0,,68321000.0,1548621000.0,436194000.0,10412992000.0,,367822000.0,24024682000.0,500891000.0,1473094000.0,670000.0,948618000.0,388875000.0,61295000.0,-4041187000.0,865000000.0,27746659000.0,13839937000.0,14558435000.0,15059326000.0,12298458000.0,27746659000.0,718498000.0,-68696000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2019.0,FY,,2019-12-31,2020-05-07 08:54:22+00:00,,-112157000.0,,284917000.0,20601112000.0,,68321000.0,1617051000.0,,13327475000.0,,,28695405000.0,966183000.0,2614208000.0,12000.0,1483175000.0,475877000.0,100849000.0,-4869568000.0,1587597000.0,33380751000.0,15540444000.0,15540444000.0,16506627000.0,16398247000.0,33380751000.0,,-78955000.0
Welltower Inc,WELL,T6IZ0MBEG5ACZDTR7D06,766704,2019.0,Q3,,2019-09-30,2019-10-30 17:33:17+00:00,,-117676000.0,,265788000.0,20203174000.0,,68321000.0,1604982000.0,,12353057000.0,361530000.0,,27202174000.0,959664000.0,2296213000.0,12000.0,1480242000.0,470341000.0,64947000.0,-4740602000.0,1334586000.0,31863955000.0,15266065000.0,15266065000.0,16225729000.0,15167885000.0,31863955000.0,0.0,-78843000.0
