company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2007.0,FY,2007-01-01,2007-12-31,2010-02-26 15:55:06+00:00,9.24,9.24,0.48,1244000000.0,8.88,0.0,2059000000.0,5234000000.0,4377000000.0,857000000.0,5234000000.0,,77809000000.0,89987000000.0,167000000.0,,0.0,4304000000.0,77809000000.0,12178000000.0,361000000.0,5548000000.0,6630000000.0,-194000000.0,6436000000.0,89987000000.0,566500000.0,565000000.0,579000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2008.0,FY,2008-01-01,2008-12-31,2010-02-26 15:55:06+00:00,-2.16,-2.16,0.57,1363000000.0,-2.16,4114000000.0,1539000000.0,-1131000000.0,-1012000000.0,-119000000.0,-1131000000.0,,102598000000.0,113136000000.0,113000000.0,,-305000000.0,4605000000.0,102598000000.0,10538000000.0,347000000.0,9777000000.0,761000000.0,-234000000.0,527000000.0,113136000000.0,523600000.0,524000000.0,524000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2008.0,Q3,2008-07-01,2008-09-30,2009-11-05 17:03:36+00:00,2.2,2.2,0.15,370000000.0,2.18,43000000.0,643000000.0,1152000000.0,1152000000.0,,1152000000.0,,32707000000.0,35960000000.0,36000000.0,,-305000000.0,1305000000.0,32707000000.0,3253000000.0,81000000.0,1413000000.0,1840000000.0,-45000000.0,1795000000.0,35960000000.0,523600000.0,522000000.0,529000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2008.0,Q2,2008-04-01,2008-06-30,2009-08-07 13:15:54+00:00,1.39,1.39,0.15,369000000.0,1.37,,356000000.0,734000000.0,734000000.0,,734000000.0,,33863000000.0,36640000000.0,15000000.0,,,1250000000.0,33863000000.0,2777000000.0,83000000.0,1619000000.0,1158000000.0,-68000000.0,1090000000.0,36640000000.0,528100000.0,526000000.0,534000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2009.0,Q4,2009-10-01,2009-12-31,,-2.67,-2.67,0.15,289000000.0,-2.66,23000000.0,-65000000.0,-1408000000.0,-103000000.0,-1305000000.0,-1408000000.0,,16578000000.0,15322000000.0,33000000.0,,,-1488000000.0,16578000000.0,-1256000000.0,121000000.0,-1176000000.0,-80000000.0,-88000000.0,-168000000.0,15322000000.0,540100000.0,541000000.0,541000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2009.0,FY,2009-01-01,2009-12-31,2012-02-24 09:40:24+00:00,-3.67,-3.67,0.6,1361000000.0,-3.67,222000000.0,-43000000.0,-1982000000.0,-273000000.0,-1709000000.0,-1982000000.0,0.0,62361000000.0,64599000000.0,17000000.0,,,572000000.0,62361000000.0,2238000000.0,416000000.0,2155000000.0,83000000.0,-399000000.0,-316000000.0,64599000000.0,540100000.0,541000000.0,541000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2009.0,Q3YTD,2009-01-01,2009-09-30,,-1.0,-1.0,0.45,1072000000.0,-1.01,199000000.0,22000000.0,-574000000.0,-170000000.0,-404000000.0,-574000000.0,,45783000000.0,49277000000.0,-16000000.0,,,2060000000.0,45783000000.0,3494000000.0,295000000.0,3331000000.0,163000000.0,-311000000.0,-148000000.0,49277000000.0,561600000.0,561000000.0,561000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2009.0,Q3,2009-07-01,2009-09-30,2010-11-03 16:44:00+00:00,-1.12,-1.12,0.15,361000000.0,-1.12,58000000.0,-18000000.0,-629000000.0,-343000000.0,-286000000.0,-629000000.0,,18225000000.0,18573000000.0,8000000.0,,,167000000.0,18225000000.0,348000000.0,131000000.0,586000000.0,-238000000.0,-123000000.0,-361000000.0,18573000000.0,561600000.0,561000000.0,561000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2009.0,Q2YTD,2009-01-01,2009-06-30,,0.12,0.12,0.3,711000000.0,0.11,141000000.0,40000000.0,55000000.0,173000000.0,-118000000.0,55000000.0,,27558000000.0,30704000000.0,-24000000.0,,,1893000000.0,27558000000.0,3146000000.0,164000000.0,2745000000.0,401000000.0,-188000000.0,213000000.0,30704000000.0,529200000.0,525000000.0,525000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2009.0,Q2,2009-04-01,2009-06-30,2010-08-06 09:50:33+00:00,-0.48,-0.48,0.15,361000000.0,-0.48,119000000.0,-108000000.0,-254000000.0,-191000000.0,-63000000.0,-254000000.0,,16185000000.0,17376000000.0,-23000000.0,,,903000000.0,16185000000.0,1191000000.0,84000000.0,1383000000.0,-192000000.0,-107000000.0,-299000000.0,17376000000.0,529200000.0,525000000.0,525000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2009.0,Q1,2009-01-01,2009-03-31,2010-05-07 14:03:48+00:00,0.6,0.6,0.15,350000000.0,0.59,22000000.0,148000000.0,309000000.0,364000000.0,-55000000.0,309000000.0,,11373000000.0,13328000000.0,-1000000.0,,,990000000.0,11373000000.0,1955000000.0,80000000.0,1362000000.0,593000000.0,-81000000.0,512000000.0,13328000000.0,515000000.0,514000000.0,519000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2010.0,Q4,2010-10-01,2010-12-31,,-0.78,-0.78,0.05,362000000.0,-0.77,,154000000.0,-438000000.0,180000000.0,-618000000.0,-438000000.0,,21260000000.0,22164000000.0,77000000.0,,,164000000.0,21260000000.0,904000000.0,121000000.0,526000000.0,378000000.0,-44000000.0,334000000.0,22164000000.0,568400000.0,563000000.0,568000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2010.0,FY,2010-01-01,2010-12-31,2013-02-28 14:42:22+00:00,0.57,0.57,0.2,1405000000.0,0.57,2000000.0,575000000.0,324000000.0,923000000.0,-599000000.0,324000000.0,0.0,78419000000.0,82233000000.0,106000000.0,,,531000000.0,78419000000.0,3814000000.0,484000000.0,1938000000.0,1876000000.0,-378000000.0,1498000000.0,82233000000.0,568400000.0,563000000.0,568000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2010.0,Q3YTD,2010-01-01,2010-09-30,,1.35,1.35,0.15,1043000000.0,1.34,2000000.0,421000000.0,762000000.0,743000000.0,19000000.0,762000000.0,,57159000000.0,60069000000.0,29000000.0,,,367000000.0,57159000000.0,2910000000.0,363000000.0,1412000000.0,1498000000.0,-334000000.0,1164000000.0,60069000000.0,561500000.0,564000000.0,568000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2010.0,Q3TTM,2009-10-01,2010-09-30,,-1.32,-1.32,0.3,1332000000.0,-1.32,25000000.0,356000000.0,-646000000.0,640000000.0,-1286000000.0,-646000000.0,,73737000000.0,75391000000.0,62000000.0,,,-1121000000.0,73737000000.0,1654000000.0,484000000.0,236000000.0,1418000000.0,-422000000.0,996000000.0,75391000000.0,561500000.0,564000000.0,568000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2010.0,Q3,2010-07-01,2010-09-30,2011-11-09 10:18:02+00:00,0.52,0.52,0.05,353000000.0,0.51,0.0,185000000.0,292000000.0,303000000.0,-11000000.0,292000000.0,0.0,19933000000.0,21015000000.0,17000000.0,,,139000000.0,19933000000.0,1082000000.0,119000000.0,492000000.0,590000000.0,-102000000.0,488000000.0,21015000000.0,561500000.0,564000000.0,568000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2010.0,Q2YTD,2010-01-01,2010-06-30,,0.83,0.83,0.1,690000000.0,0.83,2000000.0,236000000.0,470000000.0,440000000.0,30000000.0,470000000.0,,37226000000.0,39054000000.0,12000000.0,,,228000000.0,37226000000.0,1828000000.0,244000000.0,920000000.0,908000000.0,-232000000.0,676000000.0,39054000000.0,566000000.0,563000000.0,567000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2010.0,Q2TTM,2009-07-01,2010-06-30,,-2.96,-2.96,0.4,1340000000.0,-2.95,83000000.0,153000000.0,-1567000000.0,-6000000.0,-1561000000.0,-1567000000.0,,72029000000.0,72949000000.0,53000000.0,,,-1093000000.0,72029000000.0,920000000.0,496000000.0,330000000.0,590000000.0,-443000000.0,147000000.0,72949000000.0,566000000.0,563000000.0,567000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2010.0,Q2,2010-04-01,2010-06-30,2011-08-09 08:46:56+00:00,1.03,1.03,0.05,350000000.0,1.03,2000000.0,268000000.0,583000000.0,520000000.0,63000000.0,583000000.0,0.0,19174000000.0,20561000000.0,1000000.0,,,131000000.0,19174000000.0,1387000000.0,117000000.0,483000000.0,904000000.0,-116000000.0,788000000.0,20561000000.0,566000000.0,563000000.0,567000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2010.0,Q1TTM,2009-04-01,2010-03-31,,-4.47,-4.47,0.5,1351000000.0,-4.46,200000000.0,-223000000.0,-2404000000.0,-717000000.0,-1687000000.0,-2404000000.0,,69040000000.0,69764000000.0,29000000.0,,,-321000000.0,69040000000.0,724000000.0,463000000.0,1230000000.0,-506000000.0,-434000000.0,-940000000.0,69764000000.0,565000000.0,562000000.0,562000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2010.0,Q1,2010-01-01,2010-03-31,2011-05-09 16:53:31+00:00,-0.2,-0.2,0.05,340000000.0,-0.2,,-32000000.0,-113000000.0,-80000000.0,-33000000.0,-113000000.0,,18052000000.0,18493000000.0,11000000.0,,,97000000.0,18052000000.0,441000000.0,127000000.0,437000000.0,4000000.0,-116000000.0,-112000000.0,18493000000.0,565000000.0,562000000.0,562000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2011.0,Q4,2011-10-01,2011-12-31,,0.09,0.09,0.15,393000000.0,0.1,,48000000.0,45000000.0,45000000.0,,45000000.0,,33984000000.0,34673000000.0,15000000.0,,,129000000.0,33984000000.0,689000000.0,89000000.0,522000000.0,167000000.0,-74000000.0,93000000.0,34673000000.0,566400000.0,563000000.0,569000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 15:12:04+00:00,3.69,3.69,0.3,1534000000.0,3.68,0.0,1226000000.0,2089000000.0,2096000000.0,-7000000.0,2090000000.0,-1000000.0,120202000000.0,125987000000.0,43000000.0,,,571000000.0,120202000000.0,5785000000.0,401000000.0,2105000000.0,3680000000.0,-358000000.0,3322000000.0,125987000000.0,566400000.0,563000000.0,569000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2011.0,Q3YTD,2011-01-01,2011-09-30,,3.6,3.6,0.15,1141000000.0,3.58,,1178000000.0,2044000000.0,2051000000.0,-7000000.0,2045000000.0,-1000000.0,86218000000.0,91314000000.0,28000000.0,,,442000000.0,86218000000.0,5096000000.0,312000000.0,1583000000.0,3513000000.0,-284000000.0,3229000000.0,91314000000.0,567500000.0,564000000.0,569000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2011.0,Q3TTM,2010-10-01,2011-09-30,,2.82,2.82,0.2,1503000000.0,2.81,,1332000000.0,1606000000.0,2231000000.0,-625000000.0,1607000000.0,-1000000.0,107478000000.0,113478000000.0,105000000.0,,,606000000.0,107478000000.0,6000000000.0,433000000.0,2109000000.0,3891000000.0,-328000000.0,3563000000.0,113478000000.0,567500000.0,564000000.0,569000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2011.0,Q3,2011-07-01,2011-09-30,2012-11-06 10:18:03+00:00,2.12,2.12,0.05,390000000.0,2.11,0.0,689000000.0,1203000000.0,1203000000.0,0.0,1203000000.0,0.0,31183000000.0,33713000000.0,1000000.0,,,161000000.0,31183000000.0,2530000000.0,88000000.0,551000000.0,1979000000.0,-87000000.0,1892000000.0,33713000000.0,567500000.0,564000000.0,569000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2011.0,Q2YTD,2011-01-01,2011-06-30,,1.48,1.48,0.1,751000000.0,1.47,,489000000.0,841000000.0,848000000.0,-7000000.0,842000000.0,-1000000.0,55035000000.0,57601000000.0,27000000.0,,,281000000.0,55035000000.0,2566000000.0,224000000.0,1032000000.0,1534000000.0,-197000000.0,1337000000.0,57601000000.0,567900000.0,567000000.0,574000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2011.0,Q2TTM,2010-07-01,2011-06-30,,1.22,1.22,0.2,1466000000.0,1.21,,828000000.0,695000000.0,1331000000.0,-636000000.0,696000000.0,-1000000.0,96228000000.0,100780000000.0,121000000.0,,,584000000.0,96228000000.0,4552000000.0,464000000.0,2050000000.0,2502000000.0,-343000000.0,2159000000.0,100780000000.0,567900000.0,567000000.0,574000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2011.0,Q2,2011-04-01,2011-06-30,2012-08-08 09:22:45+00:00,1.31,1.31,0.05,386000000.0,1.3,0.0,449000000.0,743000000.0,744000000.0,-1000000.0,744000000.0,-1000000.0,29466000000.0,31293000000.0,10000000.0,,,151000000.0,29466000000.0,1827000000.0,107000000.0,537000000.0,1290000000.0,-97000000.0,1193000000.0,31293000000.0,567900000.0,567000000.0,574000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2011.0,Q1TTM,2010-04-01,2011-03-31,,0.94,0.94,0.2,1430000000.0,0.94,2000000.0,647000000.0,535000000.0,1107000000.0,-572000000.0,535000000.0,,85936000000.0,90048000000.0,112000000.0,,,564000000.0,85936000000.0,4112000000.0,474000000.0,1996000000.0,2116000000.0,-362000000.0,1754000000.0,90048000000.0,576500000.0,566000000.0,573000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2011.0,Q1,2011-01-01,2011-03-31,2012-05-08 09:38:21+00:00,0.17,0.17,0.05,365000000.0,0.17,0.0,40000000.0,98000000.0,104000000.0,-6000000.0,98000000.0,0.0,25569000000.0,26308000000.0,17000000.0,,,130000000.0,25569000000.0,739000000.0,117000000.0,495000000.0,244000000.0,-100000000.0,144000000.0,26308000000.0,576500000.0,566000000.0,573000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2012.0,Q4,2012-10-01,2012-12-31,,1.83,1.83,0.18,377000000.0,1.82,-870000000.0,515000000.0,1009000000.0,2043000000.0,-1034000000.0,1010000000.0,-1000000.0,31524000000.0,33838000000.0,11000000.0,,,189000000.0,31524000000.0,2314000000.0,71000000.0,-304000000.0,2618000000.0,-60000000.0,2558000000.0,33838000000.0,552500000.0,550000000.0,556000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2012.0,FY,2012-01-01,2012-12-31,2015-02-26 14:18:54+00:00,3.77,3.77,0.65,1549000000.0,3.75,86000000.0,1626000000.0,2080000000.0,3114000000.0,-1034000000.0,2083000000.0,-3000000.0,131016000000.0,138393000000.0,10000000.0,,,698000000.0,131016000000.0,7377000000.0,314000000.0,2333000000.0,5044000000.0,-304000000.0,4740000000.0,138393000000.0,552500000.0,550000000.0,556000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2012.0,Q3,2012-07-01,2012-09-30,2013-11-05 16:12:19+00:00,1.22,1.22,0.175,402000000.0,1.21,345000000.0,564000000.0,673000000.0,673000000.0,,674000000.0,-1000000.0,32496000000.0,34726000000.0,-2000000.0,,,174000000.0,32496000000.0,2230000000.0,70000000.0,921000000.0,1309000000.0,-72000000.0,1237000000.0,34726000000.0,552500000.0,549000000.0,556000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2012.0,Q3YTD,2012-01-01,2012-09-30,,1.94,1.94,0.48,1172000000.0,1.93,956000000.0,1111000000.0,1071000000.0,1071000000.0,,1073000000.0,-2000000.0,99492000000.0,104555000000.0,-1000000.0,,,509000000.0,99492000000.0,5063000000.0,243000000.0,2637000000.0,2426000000.0,-244000000.0,2182000000.0,104555000000.0,552500000.0,549000000.0,556000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2012.0,Q3TTM,2011-10-01,2012-09-30,,2.03,2.03,0.62,1565000000.0,2.03,956000000.0,1159000000.0,1116000000.0,1116000000.0,,1118000000.0,-2000000.0,133476000000.0,139228000000.0,14000000.0,,,638000000.0,133476000000.0,5752000000.0,332000000.0,3159000000.0,2593000000.0,-318000000.0,2275000000.0,139228000000.0,552500000.0,549000000.0,556000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2012.0,Q2,2012-04-01,2012-06-30,2013-08-07 09:59:35+00:00,1.5,1.5,0.15,386000000.0,1.5,0.0,452000000.0,830000000.0,830000000.0,,831000000.0,-1000000.0,32744000000.0,34662000000.0,-5000000.0,,,171000000.0,32744000000.0,1918000000.0,74000000.0,557000000.0,1361000000.0,-79000000.0,1282000000.0,34662000000.0,554000000.0,550000000.0,555000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.72,0.72,0.3,770000000.0,0.72,611000000.0,547000000.0,398000000.0,398000000.0,,399000000.0,-1000000.0,66996000000.0,69829000000.0,1000000.0,,,335000000.0,66996000000.0,2833000000.0,173000000.0,1716000000.0,1117000000.0,-172000000.0,945000000.0,69829000000.0,554000000.0,550000000.0,555000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2012.0,Q2TTM,2011-07-01,2012-06-30,,2.93,2.93,0.5,1553000000.0,2.93,611000000.0,1284000000.0,1646000000.0,1646000000.0,,1647000000.0,-1000000.0,132163000000.0,138215000000.0,17000000.0,,,625000000.0,132163000000.0,6052000000.0,350000000.0,2789000000.0,3263000000.0,-333000000.0,2930000000.0,138215000000.0,554000000.0,550000000.0,555000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2012.0,Q1,2012-01-01,2012-03-31,2013-05-08 10:02:23+00:00,-0.78,-0.78,0.15,384000000.0,-0.78,611000000.0,95000000.0,-432000000.0,-432000000.0,,-432000000.0,0.0,34252000000.0,35167000000.0,6000000.0,,,164000000.0,34252000000.0,915000000.0,99000000.0,1159000000.0,-244000000.0,-93000000.0,-337000000.0,35167000000.0,553800000.0,551000000.0,551000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2012.0,Q1TTM,2011-04-01,2012-03-31,,2.74,2.74,0.4,1553000000.0,2.73,611000000.0,1281000000.0,1559000000.0,1560000000.0,-1000000.0,1560000000.0,-1000000.0,128885000000.0,134846000000.0,32000000.0,,,605000000.0,128885000000.0,5961000000.0,383000000.0,2769000000.0,3192000000.0,-351000000.0,2841000000.0,134846000000.0,553800000.0,551000000.0,551000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2013.0,FY,2013-01-01,2013-12-31,2016-02-25 14:49:47+00:00,4.99,4.99,0.85,1720000000.0,4.97,,1254000000.0,2728000000.0,2722000000.0,6000000.0,2720000000.0,8000000.0,127316000000.0,138074000000.0,384000000.0,0.0,,5081000000.0,127316000000.0,10758000000.0,365000000.0,6801000000.0,3957000000.0,19000000.0,3976000000.0,138074000000.0,545100000.0,542000000.0,548000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2013.0,Q4,2013-10-01,2013-12-31,,2.37,2.37,0.22,437000000.0,2.37,,515000000.0,1287000000.0,1284000000.0,3000000.0,1288000000.0,-1000000.0,27931000000.0,34429000000.0,342000000.0,,,4502000000.0,27931000000.0,6498000000.0,102000000.0,4939000000.0,1559000000.0,240000000.0,1799000000.0,34429000000.0,545100000.0,542000000.0,548000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2013.0,Q3YTD,2013-01-01,2013-09-30,,2.62,2.62,0.63,1283000000.0,2.6,,739000000.0,1441000000.0,1438000000.0,3000000.0,1432000000.0,9000000.0,99385000000.0,103645000000.0,42000000.0,,,579000000.0,99385000000.0,4260000000.0,263000000.0,1862000000.0,2398000000.0,-221000000.0,2177000000.0,103645000000.0,537900000.0,540000000.0,545000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2013.0,Q3TTM,2012-10-01,2013-09-30,,4.45,4.45,0.8,1660000000.0,4.42,-870000000.0,1254000000.0,2450000000.0,3481000000.0,-1031000000.0,2442000000.0,8000000.0,130909000000.0,137483000000.0,53000000.0,,,768000000.0,130909000000.0,6574000000.0,334000000.0,1558000000.0,5016000000.0,-281000000.0,4735000000.0,137483000000.0,537900000.0,540000000.0,545000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2013.0,Q3,2013-07-01,2013-09-30,2014-11-06 15:48:36+00:00,0.58,0.58,0.225,448000000.0,0.57,,123000000.0,324000000.0,324000000.0,0.0,312000000.0,12000000.0,34987000000.0,36137000000.0,17000000.0,,,170000000.0,34987000000.0,1150000000.0,102000000.0,618000000.0,532000000.0,-85000000.0,447000000.0,36137000000.0,537900000.0,540000000.0,545000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2013.0,Q2YTD,2013-01-01,2013-06-30,,2.04,2.04,0.4,835000000.0,2.03,,616000000.0,1117000000.0,1114000000.0,3000000.0,1120000000.0,-3000000.0,64398000000.0,67508000000.0,25000000.0,,,409000000.0,64398000000.0,3110000000.0,161000000.0,1244000000.0,1866000000.0,-136000000.0,1730000000.0,67508000000.0,541900000.0,543000000.0,548000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2013.0,Q2TTM,2012-07-01,2013-06-30,,5.09,5.09,0.75,1614000000.0,5.06,-525000000.0,1695000000.0,2799000000.0,3830000000.0,-1031000000.0,2804000000.0,-5000000.0,128418000000.0,136072000000.0,34000000.0,,,772000000.0,128418000000.0,7654000000.0,302000000.0,1861000000.0,5793000000.0,-268000000.0,5525000000.0,136072000000.0,541900000.0,543000000.0,548000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2013.0,Q2,2013-04-01,2013-06-30,2014-08-07 16:20:32+00:00,0.86,0.86,0.2,405000000.0,0.85,,276000000.0,465000000.0,462000000.0,3000000.0,466000000.0,-1000000.0,32591000000.0,34034000000.0,11000000.0,,,233000000.0,32591000000.0,1443000000.0,78000000.0,638000000.0,805000000.0,-67000000.0,738000000.0,34034000000.0,541900000.0,543000000.0,548000000.0
Valero Energy Corp,VLO,549300XTO5VR8SKV1V74,1035002,2013.0,Q1TTM,2012-04-01,2013-03-31,,5.73,5.73,0.7,1595000000.0,5.71,-525000000.0,1871000000.0,3164000000.0,4198000000.0,-1034000000.0,3169000000.0,-5000000.0,128571000000.0,136700000000.0,18000000.0,,,710000000.0,128571000000.0,8129000000.0,298000000.0,1780000000.0,6349000000.0,-280000000.0,6069000000.0,136700000000.0,554200000.0,550000000.0,556000000.0
