company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Norfolk Southern Corp,NSC,,702165,2010.0,Q2,2010-04-01,2010-06-30,2011-07-29 08:38:02+00:00,1.06,1.06,0.34,204000000.0,1.04,243000000.0,392000000.0,392000000.0,392000000.0,1493000000.0,2430000000.0,17000000.0,,,,1493000000.0,937000000.0,115000000.0,204000000.0,733000000.0,-98000000.0,635000000.0,2430000000.0,369700000.0,369700000.0,369700000.0
Norfolk Southern Corp,NSC,,702165,2010.0,Q2YTD,2010-01-01,2010-06-30,,1.75,1.75,0.68,408000000.0,1.72,442000000.0,649000000.0,649000000.0,649000000.0,2972000000.0,4668000000.0,37000000.0,,,,2972000000.0,1696000000.0,234000000.0,408000000.0,1288000000.0,-197000000.0,1091000000.0,4668000000.0,369700000.0,369700000.0,369700000.0
Norfolk Southern Corp,NSC,,702165,2010.0,Q2TTM,2009-07-01,2010-06-30,,3.87,3.39,1.36,831000000.0,3.35,780000000.0,1259000000.0,1259000000.0,1259000000.0,5607000000.0,8837000000.0,111000000.0,,,,5607000000.0,3230000000.0,471000000.0,831000000.0,2399000000.0,-360000000.0,2039000000.0,8837000000.0,369700000.0,369700000.0,369700000.0
Norfolk Southern Corp,NSC,,702165,2010.0,Q1TTM,2009-04-01,2010-03-31,,3.48,3.0,1.36,834000000.0,2.97,681000000.0,1114000000.0,1114000000.0,1114000000.0,5296000000.0,8264000000.0,130000000.0,,,,5296000000.0,2968000000.0,469000000.0,834000000.0,2134000000.0,-339000000.0,1795000000.0,8264000000.0,369500000.0,369500000.0,369500000.0
Norfolk Southern Corp,NSC,,702165,2010.0,Q1,2010-01-01,2010-03-31,2011-04-29 09:34:04+00:00,0.69,0.69,0.34,204000000.0,0.68,199000000.0,257000000.0,257000000.0,257000000.0,1479000000.0,2238000000.0,20000000.0,,,,1479000000.0,759000000.0,119000000.0,204000000.0,555000000.0,-99000000.0,456000000.0,2238000000.0,369500000.0,369500000.0,369500000.0
Norfolk Southern Corp,NSC,,702165,2011.0,Q4,2011-10-01,2011-12-31,,1.42,1.42,0.43,221000000.0,1.4,243000000.0,480000000.0,480000000.0,480000000.0,1776000000.0,2797000000.0,39000000.0,,,,1776000000.0,1021000000.0,116000000.0,221000000.0,800000000.0,-77000000.0,723000000.0,2797000000.0,345500000.0,345500000.0,345500000.0
Norfolk Southern Corp,NSC,,702165,2011.0,FY,2011-01-01,2011-12-31,2014-02-14 10:35:57+00:00,5.52,5.52,1.66,862000000.0,5.45,1002000000.0,1916000000.0,1916000000.0,1916000000.0,7097000000.0,11172000000.0,160000000.0,,,,7097000000.0,4075000000.0,455000000.0,862000000.0,3213000000.0,-295000000.0,2918000000.0,11172000000.0,345500000.0,345500000.0,345500000.0
Norfolk Southern Corp,NSC,,702165,2011.0,Q3YTD,2011-01-01,2011-09-30,,4.1,4.1,1.23,641000000.0,4.05,759000000.0,1436000000.0,1436000000.0,1436000000.0,5321000000.0,8375000000.0,121000000.0,,,,5321000000.0,3054000000.0,339000000.0,641000000.0,2413000000.0,-218000000.0,2195000000.0,8375000000.0,343200000.0,343200000.0,343200000.0
Norfolk Southern Corp,NSC,,702165,2011.0,Q3TTM,2010-10-01,2011-09-30,,5.2,5.2,1.59,848000000.0,5.14,919000000.0,1838000000.0,1838000000.0,1838000000.0,6864000000.0,10767000000.0,156000000.0,,,,6864000000.0,3903000000.0,454000000.0,848000000.0,3055000000.0,-298000000.0,2757000000.0,10767000000.0,343200000.0,343200000.0,343200000.0
Norfolk Southern Corp,NSC,,702165,2011.0,Q3,2011-07-01,2011-09-30,2012-10-25 12:22:51+00:00,1.61,1.61,0.43,217000000.0,1.59,330000000.0,554000000.0,554000000.0,554000000.0,1734000000.0,2889000000.0,60000000.0,,,,1734000000.0,1155000000.0,114000000.0,217000000.0,938000000.0,-54000000.0,884000000.0,2889000000.0,343200000.0,343200000.0,343200000.0
Norfolk Southern Corp,NSC,,702165,2011.0,Q2YTD,2011-01-01,2011-06-30,,2.49,2.49,0.8,424000000.0,2.46,429000000.0,882000000.0,882000000.0,882000000.0,3587000000.0,5486000000.0,61000000.0,,,,3587000000.0,1899000000.0,225000000.0,424000000.0,1475000000.0,-164000000.0,1311000000.0,5486000000.0,351000000.0,351000000.0,351000000.0
Norfolk Southern Corp,NSC,,702165,2011.0,Q2TTM,2010-07-01,2011-06-30,,4.8,4.8,1.52,835000000.0,4.74,858000000.0,1729000000.0,1729000000.0,1729000000.0,6636000000.0,10334000000.0,177000000.0,,,,6636000000.0,3698000000.0,453000000.0,835000000.0,2863000000.0,-276000000.0,2587000000.0,10334000000.0,351000000.0,351000000.0,351000000.0
Norfolk Southern Corp,NSC,,702165,2011.0,Q2,2011-04-01,2011-06-30,2012-07-27 10:10:31+00:00,1.58,1.58,0.4,213000000.0,1.56,239000000.0,557000000.0,557000000.0,557000000.0,1778000000.0,2866000000.0,34000000.0,,,,1778000000.0,1088000000.0,113000000.0,213000000.0,875000000.0,-79000000.0,796000000.0,2866000000.0,351000000.0,351000000.0,351000000.0
Norfolk Southern Corp,NSC,,702165,2011.0,Q1TTM,2010-04-01,2011-03-31,,4.28,4.28,1.46,826000000.0,4.22,862000000.0,1564000000.0,1564000000.0,1564000000.0,6351000000.0,9898000000.0,160000000.0,,,,6351000000.0,3547000000.0,455000000.0,826000000.0,2721000000.0,-295000000.0,2426000000.0,9898000000.0,355200000.0,355200000.0,355200000.0
Norfolk Southern Corp,NSC,,702165,2011.0,Q1,2011-01-01,2011-03-31,2012-04-27 09:18:36+00:00,0.91,0.91,0.4,211000000.0,0.9,190000000.0,325000000.0,325000000.0,325000000.0,1809000000.0,2620000000.0,27000000.0,,,,1809000000.0,811000000.0,112000000.0,211000000.0,600000000.0,-85000000.0,515000000.0,2620000000.0,355200000.0,355200000.0,355200000.0
Norfolk Southern Corp,NSC,,702165,2012.0,Q4,2012-10-01,2012-12-31,,1.3,1.3,0.5,233000000.0,1.3,208000000.0,413000000.0,413000000.0,413000000.0,1737000000.0,2684000000.0,36000000.0,,,,1737000000.0,947000000.0,129000000.0,233000000.0,714000000.0,-93000000.0,621000000.0,2684000000.0,320900000.0,320900000.0,320900000.0
Norfolk Southern Corp,NSC,,702165,2012.0,FY,2012-01-01,2012-12-31,2015-02-11 13:03:35+00:00,5.42,5.42,1.94,916000000.0,5.37,1009000000.0,1749000000.0,1749000000.0,1749000000.0,7000000000.0,11040000000.0,129000000.0,,,,7000000000.0,4040000000.0,495000000.0,916000000.0,3124000000.0,-366000000.0,2758000000.0,11040000000.0,320900000.0,320900000.0,320900000.0
Norfolk Southern Corp,NSC,,702165,2012.0,Q3YTD,2012-01-01,2012-09-30,,4.12,4.12,1.44,683000000.0,4.07,801000000.0,1336000000.0,1336000000.0,1336000000.0,5263000000.0,8356000000.0,93000000.0,,,,5263000000.0,3093000000.0,366000000.0,683000000.0,2410000000.0,-273000000.0,2137000000.0,8356000000.0,317700000.0,317700000.0,317700000.0
Norfolk Southern Corp,NSC,,702165,2012.0,Q3TTM,2011-10-01,2012-09-30,,5.54,5.54,1.87,904000000.0,5.47,1044000000.0,1816000000.0,1816000000.0,1816000000.0,7039000000.0,11153000000.0,132000000.0,,,,7039000000.0,4114000000.0,482000000.0,904000000.0,3210000000.0,-350000000.0,2860000000.0,11153000000.0,317700000.0,317700000.0,317700000.0
Norfolk Southern Corp,NSC,,702165,2012.0,Q3,2012-07-01,2012-09-30,2013-10-23 10:33:27+00:00,1.26,1.26,0.5,230000000.0,1.24,238000000.0,402000000.0,402000000.0,402000000.0,1732000000.0,2693000000.0,33000000.0,,,,1732000000.0,961000000.0,124000000.0,230000000.0,731000000.0,-91000000.0,640000000.0,2693000000.0,317700000.0,317700000.0,317700000.0
Norfolk Southern Corp,NSC,,702165,2012.0,Q2YTD,2012-01-01,2012-06-30,,2.86,2.86,0.94,453000000.0,2.83,563000000.0,934000000.0,934000000.0,934000000.0,3531000000.0,5663000000.0,60000000.0,,,,3531000000.0,2132000000.0,242000000.0,453000000.0,1679000000.0,-182000000.0,1497000000.0,5663000000.0,322700000.0,322700000.0,322700000.0
Norfolk Southern Corp,NSC,,702165,2012.0,Q2TTM,2011-07-01,2012-06-30,,5.89,5.89,1.8,891000000.0,5.82,1136000000.0,1968000000.0,1968000000.0,1968000000.0,7041000000.0,11349000000.0,159000000.0,,,,7041000000.0,4308000000.0,472000000.0,891000000.0,3417000000.0,-313000000.0,3104000000.0,11349000000.0,322700000.0,322700000.0,322700000.0
Norfolk Southern Corp,NSC,,702165,2012.0,Q2,2012-04-01,2012-06-30,2013-07-24 12:46:47+00:00,1.62,1.62,0.47,229000000.0,1.6,319000000.0,524000000.0,524000000.0,524000000.0,1711000000.0,2874000000.0,31000000.0,,,,1711000000.0,1163000000.0,122000000.0,229000000.0,934000000.0,-91000000.0,843000000.0,2874000000.0,322700000.0,322700000.0,322700000.0
Norfolk Southern Corp,NSC,,702165,2012.0,Q1TTM,2011-04-01,2012-03-31,,5.85,5.85,1.73,875000000.0,5.78,1056000000.0,2001000000.0,2001000000.0,2001000000.0,7108000000.0,11341000000.0,162000000.0,,,,7108000000.0,4233000000.0,463000000.0,875000000.0,3358000000.0,-301000000.0,3057000000.0,11341000000.0,328300000.0,328300000.0,328300000.0
Norfolk Southern Corp,NSC,,702165,2012.0,Q1,2012-01-01,2012-03-31,2013-04-24 11:55:23+00:00,1.24,1.24,0.47,224000000.0,1.23,244000000.0,410000000.0,410000000.0,410000000.0,1820000000.0,2789000000.0,29000000.0,,,,1820000000.0,969000000.0,120000000.0,224000000.0,745000000.0,-91000000.0,654000000.0,2789000000.0,328300000.0,328300000.0,328300000.0
Norfolk Southern Corp,NSC,,702165,2013.0,FY,2013-01-01,2013-12-31,2016-02-08 17:11:14+00:00,6.1,6.1,2.04,916000000.0,6.04,1055000000.0,1910000000.0,1910000000.0,1910000000.0,7072000000.0,11245000000.0,233000000.0,,,,7072000000.0,4173000000.0,525000000.0,916000000.0,3257000000.0,-292000000.0,2965000000.0,11245000000.0,311900000.0,311900000.0,311900000.0
Norfolk Southern Corp,NSC,,702165,2013.0,Q4,2013-10-01,2013-12-31,,1.65,1.65,0.52,233000000.0,1.64,270000000.0,513000000.0,513000000.0,513000000.0,1767000000.0,2881000000.0,39000000.0,,,,1767000000.0,1114000000.0,137000000.0,233000000.0,881000000.0,-98000000.0,783000000.0,2881000000.0,311900000.0,311900000.0,311900000.0
Norfolk Southern Corp,NSC,,702165,2013.0,Q3YTD,2013-01-01,2013-09-30,,4.45,4.45,1.52,683000000.0,4.4,785000000.0,1397000000.0,1397000000.0,1397000000.0,5305000000.0,8364000000.0,194000000.0,,,,5305000000.0,3059000000.0,388000000.0,683000000.0,2376000000.0,-194000000.0,2182000000.0,8364000000.0,310400000.0,310400000.0,310400000.0
Norfolk Southern Corp,NSC,,702165,2013.0,Q3TTM,2012-10-01,2013-09-30,,5.75,5.75,2.02,916000000.0,5.7,993000000.0,1810000000.0,1810000000.0,1810000000.0,7042000000.0,11048000000.0,230000000.0,,,,7042000000.0,4006000000.0,517000000.0,916000000.0,3090000000.0,-287000000.0,2803000000.0,11048000000.0,310400000.0,310400000.0,310400000.0
Norfolk Southern Corp,NSC,,702165,2013.0,Q3,2013-07-01,2013-09-30,2014-10-22 11:52:11+00:00,1.55,1.55,0.52,230000000.0,1.53,266000000.0,482000000.0,482000000.0,482000000.0,1745000000.0,2824000000.0,30000000.0,,,,1745000000.0,1079000000.0,131000000.0,230000000.0,849000000.0,-101000000.0,748000000.0,2824000000.0,310400000.0,310400000.0,310400000.0
Norfolk Southern Corp,NSC,,702165,2013.0,Q2YTD,2013-01-01,2013-06-30,,2.9,2.9,1.0,453000000.0,2.87,519000000.0,915000000.0,915000000.0,915000000.0,3560000000.0,5540000000.0,164000000.0,,,,3560000000.0,1980000000.0,257000000.0,453000000.0,1527000000.0,-93000000.0,1434000000.0,5540000000.0,314100000.0,314100000.0,314100000.0
Norfolk Southern Corp,NSC,,702165,2013.0,Q2TTM,2012-07-01,2013-06-30,,5.46,5.46,2.0,916000000.0,5.41,965000000.0,1730000000.0,1730000000.0,1730000000.0,7029000000.0,10917000000.0,233000000.0,,,,7029000000.0,3888000000.0,510000000.0,916000000.0,2972000000.0,-277000000.0,2695000000.0,10917000000.0,314100000.0,314100000.0,314100000.0
Norfolk Southern Corp,NSC,,702165,2013.0,Q2,2013-04-01,2013-06-30,2014-07-23 14:27:39+00:00,1.47,1.47,0.5,226000000.0,1.46,272000000.0,465000000.0,465000000.0,465000000.0,1740000000.0,2802000000.0,29000000.0,,,,1740000000.0,1062000000.0,128000000.0,226000000.0,836000000.0,-99000000.0,737000000.0,2802000000.0,314100000.0,314100000.0,314100000.0
Norfolk Southern Corp,NSC,,702165,2013.0,Q1TTM,2012-04-01,2013-03-31,,5.61,5.61,1.97,919000000.0,5.55,1012000000.0,1789000000.0,1789000000.0,1789000000.0,7000000000.0,10989000000.0,235000000.0,,,,7000000000.0,3989000000.0,504000000.0,919000000.0,3070000000.0,-269000000.0,2801000000.0,10989000000.0,314500000.0,314500000.0,314500000.0
Norfolk Southern Corp,NSC,,702165,2013.0,Q1,2013-01-01,2013-03-31,2014-04-23 17:19:13+00:00,1.43,1.43,0.5,227000000.0,1.41,247000000.0,450000000.0,450000000.0,450000000.0,1820000000.0,2738000000.0,135000000.0,,,,1820000000.0,918000000.0,129000000.0,227000000.0,691000000.0,6000000.0,697000000.0,2738000000.0,314500000.0,314500000.0,314500000.0
Norfolk Southern Corp,NSC,,702165,2014.0,FY,2014-01-01,2014-12-31,2017-02-06 12:30:52+00:00,6.44,6.44,2.22,951000000.0,6.39,1134000000.0,2000000000.0,2000000000.0,2000000000.0,6158000000.0,11624000000.0,104000000.0,,,940000000.0,6158000000.0,5466000000.0,545000000.0,1891000000.0,3575000000.0,-441000000.0,3134000000.0,11624000000.0,309400000.0,309400000.0,309400000.0
Norfolk Southern Corp,NSC,,702165,2014.0,Q4,2014-10-01,2014-12-31,,1.65,1.65,0.57,240000000.0,1.64,279000000.0,511000000.0,511000000.0,511000000.0,799000000.0,2870000000.0,28000000.0,,,940000000.0,799000000.0,2071000000.0,129000000.0,1180000000.0,891000000.0,-101000000.0,790000000.0,2870000000.0,309400000.0,309400000.0,309400000.0
Norfolk Southern Corp,NSC,,702165,2014.0,Q3,2014-07-01,2014-09-30,2015-10-28 11:53:09+00:00,1.8,1.8,0.57,236000000.0,1.79,333000000.0,559000000.0,559000000.0,559000000.0,1789000000.0,3023000000.0,32000000.0,,,,1789000000.0,1234000000.0,138000000.0,236000000.0,998000000.0,-106000000.0,892000000.0,3023000000.0,309400000.0,309400000.0,309400000.0
Norfolk Southern Corp,NSC,,702165,2014.0,Q3YTD,2014-01-01,2014-09-30,,4.79,4.79,1.65,711000000.0,4.75,855000000.0,1489000000.0,1489000000.0,1489000000.0,5359000000.0,8754000000.0,76000000.0,,,,5359000000.0,3395000000.0,416000000.0,711000000.0,2684000000.0,-340000000.0,2344000000.0,8754000000.0,309400000.0,309400000.0,309400000.0
Norfolk Southern Corp,NSC,,702165,2014.0,Q3TTM,2013-10-01,2014-09-30,,6.44,6.44,2.17,944000000.0,6.39,1125000000.0,2002000000.0,2002000000.0,2002000000.0,7126000000.0,11635000000.0,115000000.0,,,,7126000000.0,4509000000.0,553000000.0,944000000.0,3565000000.0,-438000000.0,3127000000.0,11635000000.0,309400000.0,309400000.0,309400000.0
Norfolk Southern Corp,NSC,,702165,2014.0,Q2,2014-04-01,2014-06-30,2015-07-27 13:07:17+00:00,1.81,1.81,0.54,238000000.0,1.79,336000000.0,562000000.0,562000000.0,562000000.0,1785000000.0,3042000000.0,18000000.0,,,,1785000000.0,1257000000.0,139000000.0,238000000.0,1019000000.0,-121000000.0,898000000.0,3042000000.0,309500000.0,309500000.0,309500000.0
Norfolk Southern Corp,NSC,,702165,2014.0,Q2YTD,2014-01-01,2014-06-30,,2.99,2.99,1.08,475000000.0,2.96,522000000.0,930000000.0,930000000.0,930000000.0,3570000000.0,5731000000.0,44000000.0,,,,3570000000.0,2161000000.0,278000000.0,475000000.0,1686000000.0,-234000000.0,1452000000.0,5731000000.0,309500000.0,309500000.0,309500000.0
Norfolk Southern Corp,NSC,,702165,2014.0,Q2TTM,2013-07-01,2014-06-30,,6.19,6.19,2.12,938000000.0,6.13,1058000000.0,1925000000.0,1925000000.0,1925000000.0,7082000000.0,11436000000.0,113000000.0,,,,7082000000.0,4354000000.0,546000000.0,938000000.0,3416000000.0,-433000000.0,2983000000.0,11436000000.0,309500000.0,309500000.0,309500000.0
Norfolk Southern Corp,NSC,,702165,2014.0,Q1,2014-01-01,2014-03-31,2015-04-29 13:05:18+00:00,1.18,1.18,0.54,237000000.0,1.17,186000000.0,368000000.0,368000000.0,368000000.0,1785000000.0,2689000000.0,26000000.0,,,,1785000000.0,904000000.0,139000000.0,237000000.0,667000000.0,-113000000.0,554000000.0,2689000000.0,309500000.0,309500000.0,309500000.0
Norfolk Southern Corp,NSC,,702165,2014.0,Q1TTM,2013-04-01,2014-03-31,,5.85,5.85,2.08,926000000.0,5.8,994000000.0,1828000000.0,1828000000.0,1828000000.0,7037000000.0,11196000000.0,124000000.0,,,,7037000000.0,4159000000.0,535000000.0,926000000.0,3233000000.0,-411000000.0,2822000000.0,11196000000.0,309500000.0,309500000.0,309500000.0
Norfolk Southern Corp,NSC,,702165,2015.0,FY,2015-01-01,2015-12-31,2018-02-05 11:35:19+00:00,5.13,5.13,2.36,1054000000.0,5.1,886000000.0,1556000000.0,1556000000.0,1556000000.0,5597000000.0,10511000000.0,103000000.0,,,976000000.0,5597000000.0,4914000000.0,545000000.0,2030000000.0,2884000000.0,-442000000.0,2442000000.0,10511000000.0,301900000.0,301900000.0,301900000.0
Norfolk Southern Corp,NSC,,702165,2015.0,Q4,2015-10-01,2015-12-31,,1.19,1.19,0.59,287000000.0,1.2,163000000.0,361000000.0,361000000.0,361000000.0,613000000.0,2518000000.0,24000000.0,,,976000000.0,613000000.0,1905000000.0,142000000.0,1263000000.0,642000000.0,-118000000.0,524000000.0,2518000000.0,301900000.0,301900000.0,301900000.0
Norfolk Southern Corp,NSC,,702165,2015.0,Q3,2015-07-01,2015-09-30,2016-10-26 11:18:57+00:00,1.5,1.5,0.59,275000000.0,1.49,272000000.0,452000000.0,452000000.0,452000000.0,1616000000.0,2713000000.0,39000000.0,,,,1616000000.0,1097000000.0,137000000.0,275000000.0,822000000.0,-98000000.0,724000000.0,2713000000.0,300100000.0,300100000.0,300100000.0
Norfolk Southern Corp,NSC,,702165,2015.0,Q3YTD,2015-01-01,2015-09-30,,3.94,3.94,1.77,767000000.0,3.9,723000000.0,1195000000.0,1195000000.0,1195000000.0,4984000000.0,7993000000.0,79000000.0,,,,4984000000.0,3009000000.0,403000000.0,767000000.0,2242000000.0,-324000000.0,1918000000.0,7993000000.0,300100000.0,300100000.0,300100000.0
Norfolk Southern Corp,NSC,,702165,2015.0,Q3TTM,2014-10-01,2015-09-30,,5.59,5.59,2.34,1007000000.0,5.54,1002000000.0,1706000000.0,1706000000.0,1706000000.0,5783000000.0,10863000000.0,107000000.0,,,940000000.0,5783000000.0,5080000000.0,532000000.0,1947000000.0,3133000000.0,-425000000.0,2708000000.0,10863000000.0,300100000.0,300100000.0,300100000.0
Norfolk Southern Corp,NSC,,702165,2015.0,Q2,2015-04-01,2015-06-30,2016-07-27 12:04:49+00:00,1.43,1.43,0.59,247000000.0,1.41,266000000.0,433000000.0,433000000.0,433000000.0,1652000000.0,2713000000.0,19000000.0,,,,1652000000.0,1061000000.0,134000000.0,247000000.0,814000000.0,-115000000.0,699000000.0,2713000000.0,302900000.0,302900000.0,302900000.0
Norfolk Southern Corp,NSC,,702165,2015.0,Q2YTD,2015-01-01,2015-06-30,,2.44,2.44,1.18,492000000.0,2.41,451000000.0,743000000.0,743000000.0,743000000.0,3368000000.0,5280000000.0,40000000.0,,,,3368000000.0,1912000000.0,266000000.0,492000000.0,1420000000.0,-226000000.0,1194000000.0,5280000000.0,302900000.0,302900000.0,302900000.0
Norfolk Southern Corp,NSC,,702165,2015.0,Q2TTM,2014-07-01,2015-06-30,,5.89,5.89,2.32,968000000.0,5.84,1063000000.0,1813000000.0,1813000000.0,1813000000.0,5956000000.0,11173000000.0,100000000.0,,,940000000.0,5956000000.0,5217000000.0,533000000.0,1908000000.0,3309000000.0,-433000000.0,2876000000.0,11173000000.0,302900000.0,302900000.0,302900000.0
Norfolk Southern Corp,NSC,,702165,2015.0,Q1,2015-01-01,2015-03-31,2016-04-22 10:04:18+00:00,1.01,1.01,0.59,245000000.0,1.0,185000000.0,310000000.0,310000000.0,310000000.0,1716000000.0,2567000000.0,21000000.0,,,,1716000000.0,851000000.0,132000000.0,245000000.0,606000000.0,-111000000.0,495000000.0,2567000000.0,306800000.0,306800000.0,306800000.0
