company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofplantpropertyandequipment
Norfolk Southern Corp,NSC,,702165,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-07-30 11:53:02+00:00,222000000.0,224000000.0,418000000.0,-134000000.0,990000000.0,110000000.0,-649000000.0,643000000.0,110000000.0,-649000000.0,643000000.0,104000000.0,424000000.0,424000000.0,-65000000.0,24000000.0,9000000.0,-250000000.0,-119000000.0,-566000000.0,-654000000.0,0.0,27000000.0
Norfolk Southern Corp,NSC,,702165,2009.0,Q1,2009-01-01,2009-03-31,2010-04-30 11:19:56+00:00,23000000.0,49000000.0,209000000.0,-14000000.0,500000000.0,156000000.0,-244000000.0,354000000.0,156000000.0,-244000000.0,354000000.0,266000000.0,177000000.0,177000000.0,-18000000.0,6000000.0,-2000000.0,-125000000.0,0.0,-243000000.0,-225000000.0,,1000000.0
Norfolk Southern Corp,NSC,,702165,2010.0,Q4,2010-10-01,2010-12-31,,104000000.0,157000000.0,209000000.0,-21000000.0,100000000.0,-438000000.0,-450000000.0,586000000.0,-438000000.0,-450000000.0,586000000.0,-302000000.0,402000000.0,402000000.0,-4000000.0,30000000.0,160000000.0,-130000000.0,-63000000.0,-563000000.0,-12000000.0,-426000000.0,16000000.0
Norfolk Southern Corp,NSC,,702165,2010.0,FY,2010-01-01,2010-12-31,2013-02-15 11:49:47+00:00,602000000.0,453000000.0,826000000.0,434000000.0,350000000.0,-1427000000.0,-1456000000.0,2714000000.0,-1427000000.0,-1456000000.0,2714000000.0,-169000000.0,1496000000.0,1496000000.0,-42000000.0,89000000.0,421000000.0,-514000000.0,-504000000.0,-1470000000.0,-489000000.0,-863000000.0,97000000.0
Norfolk Southern Corp,NSC,,702165,2010.0,Q3TTM,2009-10-01,2010-09-30,,645000000.0,466000000.0,832000000.0,358000000.0,350000000.0,-993000000.0,-1490000000.0,2613000000.0,-993000000.0,-1490000000.0,2613000000.0,130000000.0,1401000000.0,1401000000.0,22000000.0,93000000.0,281000000.0,-510000000.0,-588000000.0,-1287000000.0,-489000000.0,-437000000.0,104000000.0
Norfolk Southern Corp,NSC,,702165,2010.0,Q3,2010-07-01,2010-09-30,,245000000.0,64000000.0,206000000.0,130000000.0,250000000.0,-197000000.0,-275000000.0,746000000.0,-197000000.0,-275000000.0,746000000.0,274000000.0,445000000.0,445000000.0,-35000000.0,17000000.0,184000000.0,-132000000.0,-181000000.0,-338000000.0,-9000000.0,-323000000.0,60000000.0
Norfolk Southern Corp,NSC,,702165,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-10-28 09:07:38+00:00,498000000.0,296000000.0,617000000.0,455000000.0,250000000.0,-989000000.0,-1006000000.0,2128000000.0,-989000000.0,-1006000000.0,2128000000.0,133000000.0,1094000000.0,1094000000.0,-38000000.0,59000000.0,261000000.0,-384000000.0,-441000000.0,-907000000.0,-477000000.0,-437000000.0,81000000.0
Norfolk Southern Corp,NSC,,702165,2010.0,Q2TTM,2009-07-01,2010-06-30,,412000000.0,466000000.0,838000000.0,458000000.0,100000000.0,-933000000.0,-1533000000.0,2599000000.0,-933000000.0,-1533000000.0,2599000000.0,133000000.0,1259000000.0,1259000000.0,44000000.0,84000000.0,98000000.0,-502000000.0,-407000000.0,-1302000000.0,-501000000.0,-114000000.0,78000000.0
Norfolk Southern Corp,NSC,,702165,2010.0,Q2,2010-04-01,2010-06-30,,253000000.0,182000000.0,205000000.0,176000000.0,,-559000000.0,-371000000.0,624000000.0,-559000000.0,-371000000.0,624000000.0,-306000000.0,392000000.0,392000000.0,-149000000.0,21000000.0,26000000.0,-126000000.0,-105000000.0,-313000000.0,-340000000.0,-114000000.0,21000000.0
Norfolk Southern Corp,NSC,,702165,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-07-29 08:38:02+00:00,253000000.0,232000000.0,411000000.0,325000000.0,,-792000000.0,-731000000.0,1382000000.0,-792000000.0,-731000000.0,1382000000.0,-141000000.0,649000000.0,649000000.0,-3000000.0,42000000.0,77000000.0,-252000000.0,-260000000.0,-569000000.0,-468000000.0,-114000000.0,21000000.0
Norfolk Southern Corp,NSC,,702165,2010.0,Q1TTM,2009-04-01,2010-03-31,,358000000.0,459000000.0,842000000.0,162000000.0,590000000.0,-420000000.0,-1567000000.0,2264000000.0,-420000000.0,-1567000000.0,2264000000.0,277000000.0,1114000000.0,1114000000.0,146000000.0,81000000.0,83000000.0,-501000000.0,-421000000.0,-1312000000.0,-590000000.0,,83000000.0
Norfolk Southern Corp,NSC,,702165,2010.0,Q1,2010-01-01,2010-03-31,2011-04-29 09:34:04+00:00,0.0,50000000.0,206000000.0,149000000.0,,-233000000.0,-360000000.0,758000000.0,-233000000.0,-360000000.0,758000000.0,165000000.0,257000000.0,257000000.0,146000000.0,21000000.0,51000000.0,-126000000.0,-155000000.0,-256000000.0,-128000000.0,0.0,0.0
Norfolk Southern Corp,NSC,,702165,2011.0,Q4,2011-10-01,2011-12-31,,168000000.0,139000000.0,223000000.0,-238000000.0,705000000.0,138000000.0,-567000000.0,463000000.0,138000000.0,-567000000.0,463000000.0,34000000.0,480000000.0,480000000.0,-2000000.0,25000000.0,193000000.0,-144000000.0,-47000000.0,-727000000.0,-8000000.0,-440000000.0,14000000.0
Norfolk Southern Corp,NSC,,702165,2011.0,FY,2011-01-01,2011-12-31,2014-02-14 10:35:57+00:00,289000000.0,435000000.0,869000000.0,474000000.0,1101000000.0,-2006000000.0,-1772000000.0,3227000000.0,-2006000000.0,-1772000000.0,3227000000.0,-551000000.0,1916000000.0,1916000000.0,-32000000.0,120000000.0,439000000.0,-576000000.0,-135000000.0,-2160000000.0,-600000000.0,-2051000000.0,84000000.0
Norfolk Southern Corp,NSC,,702165,2011.0,Q3TTM,2010-10-01,2011-09-30,,225000000.0,453000000.0,855000000.0,691000000.0,496000000.0,-2582000000.0,-1655000000.0,3350000000.0,-2582000000.0,-1655000000.0,3350000000.0,-887000000.0,1838000000.0,1838000000.0,-34000000.0,125000000.0,406000000.0,-562000000.0,-151000000.0,-1996000000.0,-604000000.0,-2037000000.0,86000000.0
Norfolk Southern Corp,NSC,,702165,2011.0,Q3,2011-07-01,2011-09-30,,76000000.0,77000000.0,218000000.0,322000000.0,,-1096000000.0,-404000000.0,1064000000.0,-1096000000.0,-404000000.0,1064000000.0,-436000000.0,554000000.0,554000000.0,-30000000.0,26000000.0,112000000.0,-149000000.0,-21000000.0,-545000000.0,-154000000.0,-819000000.0,50000000.0
Norfolk Southern Corp,NSC,,702165,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-10-25 12:22:51+00:00,121000000.0,296000000.0,646000000.0,712000000.0,396000000.0,-2144000000.0,-1205000000.0,2764000000.0,-2144000000.0,-1205000000.0,2764000000.0,-585000000.0,1436000000.0,1436000000.0,-30000000.0,95000000.0,246000000.0,-432000000.0,-88000000.0,-1433000000.0,-592000000.0,-1611000000.0,70000000.0
Norfolk Southern Corp,NSC,,702165,2011.0,Q2TTM,2010-07-01,2011-06-30,,394000000.0,440000000.0,843000000.0,499000000.0,746000000.0,-1683000000.0,-1526000000.0,3032000000.0,-1683000000.0,-1526000000.0,3032000000.0,-177000000.0,1729000000.0,1729000000.0,-39000000.0,116000000.0,478000000.0,-545000000.0,-311000000.0,-1789000000.0,-459000000.0,-1541000000.0,96000000.0
Norfolk Southern Corp,NSC,,702165,2011.0,Q2,2011-04-01,2011-06-30,,42000000.0,147000000.0,215000000.0,276000000.0,396000000.0,-187000000.0,-419000000.0,1048000000.0,-187000000.0,-419000000.0,1048000000.0,442000000.0,557000000.0,557000000.0,,37000000.0,79000000.0,-141000000.0,-63000000.0,-455000000.0,-30000000.0,-449000000.0,20000000.0
Norfolk Southern Corp,NSC,,702165,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-07-27 10:10:31+00:00,45000000.0,219000000.0,428000000.0,390000000.0,396000000.0,-1048000000.0,-801000000.0,1700000000.0,-1048000000.0,-801000000.0,1700000000.0,-149000000.0,882000000.0,882000000.0,0.0,69000000.0,134000000.0,-283000000.0,-67000000.0,-888000000.0,-438000000.0,-792000000.0,20000000.0
Norfolk Southern Corp,NSC,,702165,2011.0,Q1TTM,2010-04-01,2011-03-31,,605000000.0,475000000.0,833000000.0,399000000.0,350000000.0,-2055000000.0,-1478000000.0,2608000000.0,-2055000000.0,-1478000000.0,2608000000.0,-925000000.0,1564000000.0,1564000000.0,-188000000.0,100000000.0,425000000.0,-530000000.0,-353000000.0,-1647000000.0,-769000000.0,-1206000000.0,97000000.0
Norfolk Southern Corp,NSC,,702165,2011.0,Q1,2011-01-01,2011-03-31,2012-04-27 09:18:36+00:00,3000000.0,72000000.0,213000000.0,114000000.0,0.0,-861000000.0,-382000000.0,652000000.0,-861000000.0,-382000000.0,652000000.0,-591000000.0,325000000.0,325000000.0,0.0,32000000.0,55000000.0,-142000000.0,-4000000.0,-433000000.0,-408000000.0,-343000000.0,
Norfolk Southern Corp,NSC,,702165,2012.0,Q4,2012-10-01,2012-12-31,,82000000.0,176000000.0,234000000.0,-56000000.0,200000000.0,-87000000.0,-542000000.0,589000000.0,-87000000.0,-542000000.0,589000000.0,-40000000.0,413000000.0,413000000.0,-2000000.0,12000000.0,41000000.0,-157000000.0,-9000000.0,-719000000.0,-4000000.0,-138000000.0,145000000.0
Norfolk Southern Corp,NSC,,702165,2012.0,FY,2012-01-01,2012-12-31,2015-02-11 13:03:35+00:00,618000000.0,473000000.0,922000000.0,400000000.0,1491000000.0,-694000000.0,-1994000000.0,3065000000.0,-694000000.0,-1994000000.0,3065000000.0,377000000.0,1749000000.0,1749000000.0,-6000000.0,89000000.0,78000000.0,-624000000.0,-23000000.0,-2241000000.0,-362000000.0,-1288000000.0,192000000.0
Norfolk Southern Corp,NSC,,702165,2012.0,Q3TTM,2011-10-01,2012-09-30,,704000000.0,436000000.0,911000000.0,218000000.0,1996000000.0,-469000000.0,-2019000000.0,2939000000.0,-469000000.0,-2019000000.0,2939000000.0,451000000.0,1816000000.0,1816000000.0,-6000000.0,102000000.0,230000000.0,-611000000.0,-61000000.0,-2249000000.0,-366000000.0,-1590000000.0,61000000.0
Norfolk Southern Corp,NSC,,702165,2012.0,Q3,2012-07-01,2012-09-30,,272000000.0,65000000.0,232000000.0,181000000.0,595000000.0,44000000.0,-520000000.0,813000000.0,44000000.0,-520000000.0,813000000.0,337000000.0,402000000.0,402000000.0,-2000000.0,30000000.0,4000000.0,-159000000.0,-2000000.0,-554000000.0,-122000000.0,-300000000.0,32000000.0
Norfolk Southern Corp,NSC,,702165,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-23 10:33:27+00:00,536000000.0,297000000.0,688000000.0,456000000.0,1291000000.0,-607000000.0,-1452000000.0,2476000000.0,-607000000.0,-1452000000.0,2476000000.0,417000000.0,1336000000.0,1336000000.0,-4000000.0,77000000.0,37000000.0,-467000000.0,-14000000.0,-1522000000.0,-358000000.0,-1150000000.0,47000000.0
Norfolk Southern Corp,NSC,,702165,2012.0,Q2TTM,2011-07-01,2012-06-30,,508000000.0,448000000.0,897000000.0,359000000.0,1401000000.0,-1609000000.0,-1903000000.0,3190000000.0,-1609000000.0,-1903000000.0,3190000000.0,-322000000.0,1968000000.0,1968000000.0,-34000000.0,98000000.0,338000000.0,-601000000.0,-80000000.0,-2240000000.0,-398000000.0,-2109000000.0,79000000.0
Norfolk Southern Corp,NSC,,702165,2012.0,Q2,2012-04-01,2012-06-30,,262000000.0,172000000.0,230000000.0,-125000000.0,,-605000000.0,-496000000.0,628000000.0,-605000000.0,-496000000.0,628000000.0,-473000000.0,524000000.0,524000000.0,-1000000.0,16000000.0,6000000.0,-153000000.0,-8000000.0,-507000000.0,-18000000.0,-450000000.0,13000000.0
Norfolk Southern Corp,NSC,,702165,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-24 12:46:47+00:00,264000000.0,232000000.0,456000000.0,275000000.0,696000000.0,-651000000.0,-932000000.0,1663000000.0,-651000000.0,-932000000.0,1663000000.0,80000000.0,934000000.0,934000000.0,-2000000.0,47000000.0,33000000.0,-308000000.0,-12000000.0,-968000000.0,-236000000.0,-850000000.0,15000000.0
Norfolk Southern Corp,NSC,,702165,2012.0,Q1TTM,2011-04-01,2012-03-31,,288000000.0,423000000.0,882000000.0,760000000.0,1797000000.0,-1191000000.0,-1826000000.0,3610000000.0,-1191000000.0,-1826000000.0,3610000000.0,593000000.0,2001000000.0,2001000000.0,-33000000.0,119000000.0,411000000.0,-589000000.0,-135000000.0,-2188000000.0,-410000000.0,-2108000000.0,86000000.0
Norfolk Southern Corp,NSC,,702165,2012.0,Q1,2012-01-01,2012-03-31,2013-04-24 11:55:23+00:00,2000000.0,60000000.0,226000000.0,400000000.0,696000000.0,-46000000.0,-436000000.0,1035000000.0,-46000000.0,-436000000.0,1035000000.0,553000000.0,410000000.0,410000000.0,-1000000.0,31000000.0,27000000.0,-155000000.0,-4000000.0,-461000000.0,-218000000.0,-400000000.0,2000000.0
Norfolk Southern Corp,NSC,,702165,2013.0,FY,2013-01-01,2013-12-31,2016-02-08 17:11:14+00:00,735000000.0,492000000.0,922000000.0,350000000.0,989000000.0,-394000000.0,-1894000000.0,3078000000.0,-394000000.0,-1894000000.0,3078000000.0,790000000.0,1910000000.0,1910000000.0,-104000000.0,131000000.0,63000000.0,-637000000.0,-130000000.0,-1971000000.0,-250000000.0,-627000000.0,144000000.0
Norfolk Southern Corp,NSC,,702165,2013.0,Q4,2013-10-01,2013-12-31,,250000000.0,187000000.0,235000000.0,-70000000.0,497000000.0,310000000.0,-525000000.0,674000000.0,310000000.0,-525000000.0,674000000.0,459000000.0,513000000.0,513000000.0,-4000000.0,39000000.0,42000000.0,-161000000.0,-101000000.0,-501000000.0,-2000000.0,-63000000.0,35000000.0
Norfolk Southern Corp,NSC,,702165,2013.0,Q3TTM,2012-10-01,2013-09-30,,567000000.0,481000000.0,921000000.0,364000000.0,692000000.0,-791000000.0,-1911000000.0,2993000000.0,-791000000.0,-1911000000.0,2993000000.0,291000000.0,1810000000.0,1810000000.0,-102000000.0,104000000.0,62000000.0,-633000000.0,-38000000.0,-2189000000.0,-252000000.0,-702000000.0,254000000.0
Norfolk Southern Corp,NSC,,702165,2013.0,Q3,2013-07-01,2013-09-30,,247000000.0,61000000.0,231000000.0,186000000.0,492000000.0,61000000.0,-562000000.0,898000000.0,61000000.0,-562000000.0,898000000.0,397000000.0,482000000.0,482000000.0,-1000000.0,12000000.0,5000000.0,-161000000.0,-22000000.0,-586000000.0,-32000000.0,-250000000.0,41000000.0
Norfolk Southern Corp,NSC,,702165,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-22 11:52:11+00:00,485000000.0,305000000.0,687000000.0,420000000.0,492000000.0,-704000000.0,-1369000000.0,2404000000.0,-704000000.0,-1369000000.0,2404000000.0,331000000.0,1397000000.0,1397000000.0,-100000000.0,92000000.0,21000000.0,-476000000.0,-29000000.0,-1470000000.0,-248000000.0,-564000000.0,109000000.0
Norfolk Southern Corp,NSC,,702165,2013.0,Q2TTM,2012-07-01,2013-06-30,,592000000.0,485000000.0,922000000.0,359000000.0,795000000.0,-808000000.0,-1869000000.0,2908000000.0,-808000000.0,-1869000000.0,2908000000.0,231000000.0,1730000000.0,1730000000.0,-103000000.0,122000000.0,61000000.0,-631000000.0,-18000000.0,-2157000000.0,-342000000.0,-752000000.0,245000000.0
Norfolk Southern Corp,NSC,,702165,2013.0,Q2,2013-04-01,2013-06-30,,215000000.0,182000000.0,228000000.0,90000000.0,,-427000000.0,-441000000.0,783000000.0,-427000000.0,-441000000.0,783000000.0,-85000000.0,465000000.0,465000000.0,,25000000.0,17000000.0,-158000000.0,-2000000.0,-505000000.0,-13000000.0,-281000000.0,49000000.0
Norfolk Southern Corp,NSC,,702165,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-23 14:27:39+00:00,238000000.0,244000000.0,456000000.0,234000000.0,,-765000000.0,-807000000.0,1506000000.0,-765000000.0,-807000000.0,1506000000.0,-66000000.0,915000000.0,915000000.0,-99000000.0,80000000.0,16000000.0,-315000000.0,-7000000.0,-884000000.0,-216000000.0,-314000000.0,68000000.0
Norfolk Southern Corp,NSC,,702165,2013.0,Q1TTM,2012-04-01,2013-03-31,,639000000.0,475000000.0,924000000.0,144000000.0,795000000.0,-986000000.0,-1924000000.0,2753000000.0,-986000000.0,-1924000000.0,2753000000.0,-157000000.0,1789000000.0,1789000000.0,-104000000.0,113000000.0,50000000.0,-626000000.0,-24000000.0,-2159000000.0,-347000000.0,-921000000.0,209000000.0
Norfolk Southern Corp,NSC,,702165,2013.0,Q1,2013-01-01,2013-03-31,2014-04-23 17:19:13+00:00,23000000.0,62000000.0,228000000.0,144000000.0,,-338000000.0,-366000000.0,723000000.0,-338000000.0,-366000000.0,723000000.0,19000000.0,450000000.0,450000000.0,-99000000.0,55000000.0,-1000000.0,-157000000.0,-5000000.0,-379000000.0,-203000000.0,-33000000.0,19000000.0
Norfolk Southern Corp,NSC,,702165,2014.0,FY,2014-01-01,2014-12-31,2017-02-06 12:30:52+00:00,1102000000.0,522000000.0,956000000.0,-28000000.0,200000000.0,-1383000000.0,-2002000000.0,2915000000.0,-1383000000.0,-2002000000.0,2915000000.0,-470000000.0,2000000000.0,2000000000.0,-13000000.0,67000000.0,106000000.0,-687000000.0,-104000000.0,-2118000000.0,-645000000.0,-318000000.0,114000000.0
Norfolk Southern Corp,NSC,,702165,2014.0,Q4,2014-10-01,2014-12-31,,369000000.0,182000000.0,241000000.0,-183000000.0,100000000.0,-280000000.0,-748000000.0,569000000.0,-280000000.0,-748000000.0,569000000.0,-459000000.0,511000000.0,511000000.0,,-52000000.0,46000000.0,-176000000.0,-100000000.0,-739000000.0,,-152000000.0,45000000.0
Norfolk Southern Corp,NSC,,702165,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-28 11:53:09+00:00,733000000.0,340000000.0,715000000.0,155000000.0,100000000.0,-1103000000.0,-1254000000.0,2346000000.0,-1103000000.0,-1254000000.0,2346000000.0,-11000000.0,1489000000.0,1489000000.0,-13000000.0,119000000.0,60000000.0,-511000000.0,-4000000.0,-1379000000.0,-645000000.0,-166000000.0,69000000.0
Norfolk Southern Corp,NSC,,702165,2014.0,Q3TTM,2013-10-01,2014-09-30,,983000000.0,527000000.0,950000000.0,85000000.0,597000000.0,-793000000.0,-1779000000.0,3020000000.0,-793000000.0,-1779000000.0,3020000000.0,448000000.0,2002000000.0,2002000000.0,-17000000.0,158000000.0,102000000.0,-672000000.0,-105000000.0,-1880000000.0,-647000000.0,-229000000.0,104000000.0
Norfolk Southern Corp,NSC,,702165,2014.0,Q3,2014-07-01,2014-09-30,,420000000.0,85000000.0,237000000.0,123000000.0,100000000.0,-537000000.0,-607000000.0,909000000.0,-537000000.0,-607000000.0,909000000.0,-235000000.0,559000000.0,559000000.0,-10000000.0,37000000.0,-61000000.0,-176000000.0,-1000000.0,-570000000.0,-432000000.0,-66000000.0,25000000.0
Norfolk Southern Corp,NSC,,702165,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-27 13:07:17+00:00,313000000.0,255000000.0,478000000.0,32000000.0,0.0,-566000000.0,-647000000.0,1437000000.0,-566000000.0,-647000000.0,1437000000.0,224000000.0,930000000.0,930000000.0,-3000000.0,82000000.0,121000000.0,-335000000.0,-3000000.0,-809000000.0,-213000000.0,-100000000.0,44000000.0
Norfolk Southern Corp,NSC,,702165,2014.0,Q2TTM,2013-07-01,2014-06-30,,810000000.0,503000000.0,944000000.0,148000000.0,989000000.0,-195000000.0,-1734000000.0,3009000000.0,-195000000.0,-1734000000.0,3009000000.0,1080000000.0,1925000000.0,1925000000.0,-8000000.0,133000000.0,168000000.0,-657000000.0,-126000000.0,-1896000000.0,-247000000.0,-413000000.0,120000000.0
Norfolk Southern Corp,NSC,,702165,2014.0,Q2,2014-04-01,2014-06-30,,253000000.0,180000000.0,240000000.0,48000000.0,,-311000000.0,-393000000.0,849000000.0,-311000000.0,-393000000.0,849000000.0,145000000.0,562000000.0,562000000.0,-1000000.0,20000000.0,13000000.0,-168000000.0,,-428000000.0,-113000000.0,-50000000.0,22000000.0
Norfolk Southern Corp,NSC,,702165,2014.0,Q1,2014-01-01,2014-03-31,2015-04-29 13:05:18+00:00,60000000.0,75000000.0,238000000.0,-16000000.0,,-255000000.0,-254000000.0,588000000.0,-255000000.0,-254000000.0,588000000.0,79000000.0,368000000.0,368000000.0,-2000000.0,62000000.0,108000000.0,-167000000.0,-3000000.0,-381000000.0,-100000000.0,-50000000.0,22000000.0
Norfolk Southern Corp,NSC,,702165,2014.0,Q1TTM,2013-04-01,2014-03-31,,772000000.0,505000000.0,932000000.0,190000000.0,989000000.0,-311000000.0,-1782000000.0,2943000000.0,-311000000.0,-1782000000.0,2943000000.0,850000000.0,1828000000.0,1828000000.0,-7000000.0,138000000.0,172000000.0,-647000000.0,-128000000.0,-1973000000.0,-147000000.0,-644000000.0,147000000.0
Norfolk Southern Corp,NSC,,702165,2015.0,FY,2015-01-01,2015-12-31,2018-02-05 11:35:19+00:00,386000000.0,518000000.0,1059000000.0,323000000.0,1185000000.0,-693000000.0,-2087000000.0,2908000000.0,-693000000.0,-2087000000.0,2908000000.0,128000000.0,1556000000.0,1556000000.0,-30000000.0,12000000.0,240000000.0,-713000000.0,-5000000.0,-2385000000.0,-102000000.0,-1075000000.0,63000000.0
Norfolk Southern Corp,NSC,,702165,2015.0,Q4,2015-10-01,2015-12-31,,36000000.0,198000000.0,289000000.0,60000000.0,591000000.0,348000000.0,-380000000.0,700000000.0,348000000.0,-380000000.0,700000000.0,668000000.0,361000000.0,361000000.0,-10000000.0,11000000.0,208000000.0,-176000000.0,,-608000000.0,,-78000000.0,20000000.0
Norfolk Southern Corp,NSC,,702165,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-26 11:18:57+00:00,350000000.0,320000000.0,770000000.0,263000000.0,594000000.0,-1041000000.0,-1707000000.0,2208000000.0,-1041000000.0,-1707000000.0,2208000000.0,-540000000.0,1195000000.0,1195000000.0,-20000000.0,1000000.0,32000000.0,-537000000.0,-5000000.0,-1777000000.0,-102000000.0,-997000000.0,43000000.0
