company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,longtermdebtinterestexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netrealizedcapitalgains,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,restructuringcharge,salariesandemployeebenefitsexpense,totalinterestexpense,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,trustfeeincome,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2010.0,Q1,2010-01-01,2010-03-31,2011-04-29 15:32:02+00:00,13900000.0,0.28,0.28,0.32,7700000.0,0.28,13700000.0,8600000.0,29200000.0,29200000.0,,29200000.0,,-8600000.0,2300000.0,62700000.0,145200000.0,4800000.0,1900000.0,262200000.0,8600000.0,430900000.0,482400000.0,42900000.0,473800000.0,412600000.0,104300000.0,104300000.0,104300000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2011.0,FY,2011-01-01,2011-12-31,2014-02-07 16:39:18+00:00,79300000.0,1.29,1.29,1.32,35900000.0,1.28,63700000.0,,144100000.0,144100000.0,,144100000.0,,,13600000.0,29200000.0,491800000.0,200000.0,-6200000.0,1326100000.0,,1926900000.0,2134700000.0,207800000.0,2134700000.0,2091700000.0,111700000.0,111700000.0,111700000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2011.0,Q4,2011-10-01,2011-12-31,,24600000.0,0.36,0.36,0.33,9300000.0,0.36,6900000.0,-30400000.0,40500000.0,40500000.0,,40500000.0,,30400000.0,2500000.0,19200000.0,166700000.0,100000.0,-200000.0,361000000.0,-30400000.0,561400000.0,578400000.0,47400000.0,608800000.0,556600000.0,111700000.0,111700000.0,111700000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2011.0,Q3YTD,2011-01-01,2011-09-30,,54700000.0,0.93,0.93,0.99,26600000.0,0.92,56800000.0,30400000.0,103600000.0,103600000.0,,103600000.0,,-30400000.0,11100000.0,10000000.0,325100000.0,100000.0,-6000000.0,965100000.0,30400000.0,1365500000.0,1556300000.0,160400000.0,1525900000.0,1535100000.0,112600000.0,112600000.0,112600000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2011.0,Q3TTM,2010-10-01,2011-09-30,,70500000.0,1.45,1.45,1.31,34900000.0,1.44,36600000.0,39100000.0,158300000.0,149600000.0,8700000.0,158300000.0,,-39100000.0,13500000.0,9500000.0,426300000.0,-7000000.0,-5700000.0,1264100000.0,39100000.0,1790100000.0,2015400000.0,186200000.0,1976300000.0,1999400000.0,112600000.0,112600000.0,112600000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2011.0,Q3,2011-07-01,2011-09-30,2012-10-31 16:53:53+00:00,20000000.0,0.41,0.41,0.33,9400000.0,0.41,24300000.0,10300000.0,46700000.0,46700000.0,,46700000.0,,-10300000.0,3400000.0,1900000.0,111200000.0,,-4300000.0,345200000.0,10300000.0,481500000.0,562800000.0,71000000.0,552500000.0,557500000.0,112600000.0,112600000.0,112600000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2011.0,Q2YTD,2011-01-01,2011-06-30,,34700000.0,0.52,0.52,0.66,17200000.0,0.51,32500000.0,20100000.0,56900000.0,56900000.0,,56900000.0,,-20100000.0,7700000.0,8100000.0,213900000.0,100000.0,-1700000.0,619900000.0,20100000.0,884000000.0,993500000.0,89400000.0,973400000.0,977600000.0,111000000.0,111000000.0,111000000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2011.0,Q2TTM,2010-07-01,2011-06-30,,65000000.0,1.48,1.48,1.3,33800000.0,1.47,36500000.0,37400000.0,157800000.0,149100000.0,8700000.0,157800000.0,,-37400000.0,15500000.0,8600000.0,399900000.0,-7500000.0,-5300000.0,1199400000.0,37400000.0,1692800000.0,1915800000.0,185600000.0,1878400000.0,1899200000.0,111000000.0,111000000.0,111000000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2011.0,Q2,2011-04-01,2011-06-30,2012-08-01 15:02:03+00:00,18300000.0,0.38,0.38,0.33,9100000.0,0.37,24200000.0,10600000.0,41700000.0,41700000.0,,41700000.0,,-10600000.0,4700000.0,9200000.0,119900000.0,-400000.0,-2500000.0,324800000.0,10600000.0,469600000.0,546100000.0,65900000.0,535500000.0,532600000.0,111000000.0,111000000.0,111000000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2011.0,Q1TTM,2010-04-01,2011-03-31,,63300000.0,1.52,1.52,1.29,32700000.0,1.52,34300000.0,35500000.0,160100000.0,149300000.0,10800000.0,160100000.0,,-35500000.0,13500000.0,1800000.0,367400000.0,-8400000.0,-3700000.0,1150400000.0,35500000.0,1610100000.0,1829200000.0,183600000.0,1793700000.0,1822300000.0,109300000.0,109300000.0,109300000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2011.0,Q1,2011-01-01,2011-03-31,2012-05-02 16:27:24+00:00,16400000.0,0.14,0.14,0.33,8100000.0,0.14,8300000.0,9500000.0,15200000.0,15200000.0,,15200000.0,,-9500000.0,3000000.0,-1100000.0,94000000.0,500000.0,800000.0,295100000.0,9500000.0,414400000.0,447400000.0,23500000.0,437900000.0,445000000.0,109300000.0,109300000.0,109300000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2012.0,FY,2012-01-01,2012-12-31,2015-02-12 18:52:49+00:00,99000000.0,1.61,1.61,1.36,41400000.0,1.59,50300000.0,,195000000.0,195000000.0,,195000000.0,,,14300000.0,119600000.0,637800000.0,1400000.0,3400000.0,1493400000.0,,2275000000.0,2520300000.0,245300000.0,2520300000.0,2385000000.0,121000000.0,121000000.0,121000000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2012.0,Q4,2012-10-01,2012-12-31,,25900000.0,0.27,0.27,0.34,10800000.0,0.26,11900000.0,-32100000.0,33500000.0,33500000.0,,33500000.0,,32100000.0,4900000.0,39300000.0,209800000.0,,2400000.0,411000000.0,-32100000.0,659900000.0,673200000.0,45400000.0,705300000.0,629000000.0,121000000.0,121000000.0,121000000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2012.0,Q3YTD,2012-01-01,2012-09-30,,73100000.0,1.34,1.34,1.02,30600000.0,1.33,38400000.0,32100000.0,161500000.0,161500000.0,,161500000.0,,-32100000.0,9400000.0,80300000.0,428000000.0,1400000.0,1000000.0,1082400000.0,32100000.0,1615100000.0,1847100000.0,199900000.0,1815000000.0,1756000000.0,123100000.0,123100000.0,123100000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2012.0,Q3TTM,2011-10-01,2012-09-30,,97700000.0,1.7,1.7,1.35,39900000.0,1.69,45300000.0,1700000.0,202000000.0,202000000.0,,202000000.0,,-1700000.0,11900000.0,99500000.0,594700000.0,1500000.0,800000.0,1443400000.0,1700000.0,2176500000.0,2425500000.0,247300000.0,2423800000.0,2312600000.0,123100000.0,123100000.0,123100000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2012.0,Q3,2012-07-01,2012-09-30,2013-10-30 16:12:04+00:00,25800000.0,0.5,0.5,0.34,10700000.0,0.5,14600000.0,10700000.0,61700000.0,61700000.0,,61700000.0,,-10700000.0,3400000.0,28400000.0,149300000.0,100000.0,3700000.0,373900000.0,10700000.0,563400000.0,650400000.0,76300000.0,639700000.0,618500000.0,123100000.0,123100000.0,123100000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2012.0,Q2YTD,2012-01-01,2012-06-30,,47300000.0,0.84,0.84,0.68,19900000.0,0.83,23800000.0,21400000.0,99800000.0,99800000.0,,99800000.0,,-21400000.0,6000000.0,51900000.0,278700000.0,1300000.0,-2700000.0,708500000.0,21400000.0,1051700000.0,1196700000.0,123600000.0,1175300000.0,1137500000.0,119700000.0,119700000.0,119700000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2012.0,Q2TTM,2011-07-01,2012-06-30,,91900000.0,1.61,1.61,1.34,38600000.0,1.6,55000000.0,1300000.0,187000000.0,187000000.0,,187000000.0,,-1300000.0,11900000.0,73000000.0,556600000.0,1400000.0,-7200000.0,1414700000.0,1300000.0,2094600000.0,2337900000.0,242000000.0,2336600000.0,2251600000.0,119700000.0,119700000.0,119700000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2012.0,Q2,2012-04-01,2012-06-30,2013-07-31 16:49:07+00:00,26200000.0,0.6,0.6,0.34,10200000.0,0.59,19400000.0,10800000.0,71700000.0,71700000.0,,71700000.0,,-10800000.0,3100000.0,31800000.0,152700000.0,1200000.0,-5200000.0,364100000.0,10800000.0,548000000.0,649900000.0,91100000.0,639100000.0,613800000.0,119700000.0,119700000.0,119700000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2012.0,Q1TTM,2011-04-01,2012-03-31,,84000000.0,1.39,1.39,1.33,37500000.0,1.38,59800000.0,1100000.0,157000000.0,157000000.0,,157000000.0,,-1100000.0,13500000.0,50400000.0,523800000.0,-200000.0,-4500000.0,1375400000.0,1100000.0,2016200000.0,2234100000.0,216800000.0,2233000000.0,2170400000.0,116400000.0,116400000.0,116400000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2012.0,Q1,2012-01-01,2012-03-31,2013-05-01 16:59:45+00:00,21100000.0,0.24,0.24,0.34,9700000.0,0.24,4400000.0,10600000.0,28100000.0,28100000.0,,28100000.0,,-10600000.0,2900000.0,20100000.0,126000000.0,100000.0,2500000.0,344400000.0,10600000.0,503700000.0,546800000.0,32500000.0,536200000.0,523700000.0,116400000.0,116400000.0,116400000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2013.0,FY,2013-01-01,2013-12-31,2016-02-10 17:02:26+00:00,125200000.0,2.08,2.08,1.4,53400000.0,2.06,6400000.0,,284600000.0,284600000.0,,268600000.0,16000000.0,,13300000.0,412500000.0,1023300000.0,11800000.0,1700000.0,1685000000.0,,2888600000.0,3179600000.0,291000000.0,3179600000.0,2742000000.0,128900000.0,128900000.0,128900000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2013.0,Q4,2013-10-01,2013-12-31,,35100000.0,0.46,0.46,0.35,15200000.0,0.44,-10200000.0,-36200000.0,76000000.0,76000000.0,,60000000.0,16000000.0,36200000.0,4500000.0,148400000.0,337000000.0,-2400000.0,200000.0,473100000.0,-36200000.0,860600000.0,890200000.0,65800000.0,926400000.0,739700000.0,128900000.0,128900000.0,128900000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2013.0,Q3YTD,2013-01-01,2013-09-30,,90100000.0,1.62,1.62,1.05,38200000.0,1.62,16600000.0,36200000.0,208600000.0,208600000.0,,208600000.0,,-36200000.0,8800000.0,264100000.0,686300000.0,14200000.0,1500000.0,1211900000.0,36200000.0,2028000000.0,2289400000.0,225200000.0,2253200000.0,2002300000.0,129800000.0,129800000.0,129800000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2013.0,Q3TTM,2012-10-01,2013-09-30,,116000000.0,1.89,1.89,1.39,49000000.0,1.88,28500000.0,4100000.0,242100000.0,242100000.0,,242100000.0,,-4100000.0,13700000.0,303400000.0,896100000.0,14200000.0,3900000.0,1622900000.0,4100000.0,2687900000.0,2962600000.0,270600000.0,2958500000.0,2631300000.0,129800000.0,129800000.0,129800000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2013.0,Q3,2013-07-01,2013-09-30,2014-10-29 17:09:13+00:00,30800000.0,0.57,0.57,0.35,14300000.0,0.57,10900000.0,13100000.0,74600000.0,74600000.0,,74600000.0,,-13100000.0,2600000.0,134900000.0,280000000.0,4900000.0,-400000.0,412500000.0,13100000.0,737200000.0,835800000.0,85500000.0,822700000.0,693400000.0,129800000.0,129800000.0,129800000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2013.0,Q2YTD,2013-01-01,2013-06-30,,59300000.0,1.05,1.05,0.7,23900000.0,1.05,5700000.0,23100000.0,134000000.0,134000000.0,,134000000.0,,-23100000.0,6200000.0,129200000.0,406300000.0,9300000.0,1900000.0,799400000.0,23100000.0,1290800000.0,1453600000.0,139700000.0,1430500000.0,1308900000.0,127300000.0,127300000.0,127300000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2013.0,Q2TTM,2012-07-01,2013-06-30,,111000000.0,1.82,1.82,1.38,45400000.0,1.81,32200000.0,1700000.0,229200000.0,229200000.0,,229200000.0,,-1700000.0,14500000.0,196900000.0,765400000.0,9400000.0,8000000.0,1584300000.0,1700000.0,2514100000.0,2777200000.0,261400000.0,2775500000.0,2556400000.0,127300000.0,127300000.0,127300000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2013.0,Q2,2013-04-01,2013-06-30,2014-07-31 21:02:40+00:00,29700000.0,0.73,0.73,0.35,13100000.0,0.73,3900000.0,11900000.0,93500000.0,93500000.0,,93500000.0,,-11900000.0,4500000.0,72200000.0,214400000.0,200000.0,-2500000.0,415500000.0,11900000.0,670200000.0,779500000.0,97400000.0,767600000.0,702600000.0,127300000.0,127300000.0,127300000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2013.0,Q1TTM,2012-04-01,2013-03-31,,107500000.0,1.69,1.69,1.37,42500000.0,1.67,47700000.0,600000.0,207400000.0,207400000.0,,207400000.0,,-600000.0,13100000.0,156500000.0,703700000.0,10400000.0,5300000.0,1532900000.0,600000.0,2391900000.0,2647600000.0,255100000.0,2647000000.0,2467600000.0,126100000.0,126100000.0,126100000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2013.0,Q1,2013-01-01,2013-03-31,2014-04-24 09:46:01+00:00,29600000.0,0.32,0.32,0.35,10800000.0,0.32,1800000.0,11200000.0,40500000.0,40500000.0,,40500000.0,,-11200000.0,1700000.0,57000000.0,191900000.0,9100000.0,4400000.0,383900000.0,11200000.0,620600000.0,674100000.0,42300000.0,662900000.0,606300000.0,126100000.0,126100000.0,126100000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2014.0,FY,2014-01-01,2014-12-31,2017-02-10 17:54:38+00:00,189500000.0,1.98,1.98,1.44,69400000.0,1.97,-36000000.0,,327500000.0,327500000.0,,303400000.0,24100000.0,,48600000.0,1029500000.0,1891000000.0,18400000.0,17500000.0,2167600000.0,,4335000000.0,4626500000.0,291500000.0,4626500000.0,3530000000.0,152900000.0,152900000.0,152900000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2014.0,Q4,2014-10-01,2014-12-31,,54200000.0,0.32,0.32,0.36,19400000.0,0.33,-25200000.0,-37400000.0,54700000.0,54700000.0,,51500000.0,3200000.0,37400000.0,22900000.0,279100000.0,572100000.0,-4900000.0,900000.0,606700000.0,-37400000.0,1253300000.0,1245400000.0,29500000.0,1282800000.0,948300000.0,152900000.0,152900000.0,152900000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2014.0,Q3YTD,2014-01-01,2014-09-30,,135300000.0,1.66,1.66,1.08,50000000.0,1.64,-10800000.0,37400000.0,272800000.0,272800000.0,,251900000.0,20900000.0,-37400000.0,25700000.0,750400000.0,1318900000.0,23300000.0,16600000.0,1560900000.0,37400000.0,3081700000.0,3381100000.0,262000000.0,3343700000.0,2581700000.0,160200000.0,160200000.0,160200000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2014.0,Q3TTM,2013-10-01,2014-09-30,,170400000.0,2.12,2.12,1.43,65200000.0,2.08,-21000000.0,1200000.0,348800000.0,348800000.0,,311900000.0,36900000.0,-1200000.0,30200000.0,898800000.0,1655900000.0,20900000.0,16800000.0,2034000000.0,1200000.0,3942300000.0,4271300000.0,327800000.0,4270100000.0,3321400000.0,160200000.0,160200000.0,160200000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2014.0,Q3,2014-07-01,2014-09-30,2015-10-28 16:44:42+00:00,54300000.0,0.58,0.58,0.36,18600000.0,0.58,-5900000.0,,101300000.0,101300000.0,,93600000.0,7700000.0,,19300000.0,321200000.0,549400000.0,-2500000.0,4500000.0,564600000.0,,1191400000.0,1286800000.0,95400000.0,1286800000.0,948800000.0,160200000.0,160200000.0,160200000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2014.0,Q2YTD,2014-01-01,2014-06-30,,81000000.0,1.08,1.08,0.72,31400000.0,1.06,-4900000.0,37400000.0,171500000.0,171500000.0,,158300000.0,13200000.0,-37400000.0,6400000.0,429200000.0,769500000.0,25800000.0,12100000.0,996300000.0,37400000.0,1890300000.0,2094300000.0,166600000.0,2056900000.0,1632900000.0,154300000.0,154300000.0,154300000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2014.0,Q2TTM,2013-07-01,2014-06-30,,146900000.0,2.11,2.11,1.42,60900000.0,2.07,-4200000.0,14300000.0,322100000.0,322100000.0,,292900000.0,29200000.0,-14300000.0,13500000.0,712500000.0,1386500000.0,28300000.0,11900000.0,1881900000.0,14300000.0,3488100000.0,3820300000.0,317900000.0,3806000000.0,3066000000.0,154300000.0,154300000.0,154300000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2014.0,Q2,2014-04-01,2014-06-30,2015-07-31 16:02:09+00:00,42900000.0,0.71,0.71,0.36,16600000.0,0.7,-1800000.0,21200000.0,113700000.0,113700000.0,,109000000.0,4700000.0,-21200000.0,4100000.0,262800000.0,449700000.0,5800000.0,7000000.0,530000000.0,21200000.0,1046200000.0,1179300000.0,111900000.0,1158100000.0,906600000.0,154300000.0,154300000.0,154300000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2014.0,Q1TTM,2013-04-01,2014-03-31,,133700000.0,2.13,2.13,1.41,57400000.0,2.1,1500000.0,5000000.0,301900000.0,301900000.0,,277400000.0,24500000.0,-5000000.0,13900000.0,521900000.0,1151200000.0,22700000.0,2400000.0,1767400000.0,5000000.0,3112100000.0,3420500000.0,303400000.0,3415500000.0,2862000000.0,134200000.0,134200000.0,134200000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2014.0,Q1,2014-01-01,2014-03-31,2015-04-28 16:29:25+00:00,38100000.0,0.37,0.37,0.36,14800000.0,0.36,-3100000.0,16200000.0,57800000.0,57800000.0,,49300000.0,8500000.0,-16200000.0,2300000.0,166400000.0,319800000.0,20000000.0,5100000.0,466300000.0,16200000.0,844100000.0,915000000.0,54700000.0,898800000.0,726300000.0,134200000.0,134200000.0,134200000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2015.0,FY,2015-01-01,2015-12-31,2018-02-09 17:42:22+00:00,240300000.0,2.07,2.07,1.48,93900000.0,2.06,-95600000.0,,389100000.0,389100000.0,,356800000.0,32300000.0,,60900000.0,1530000000.0,2295200000.0,30500000.0,40600000.0,2428900000.0,,5098900000.0,5392400000.0,293500000.0,5392400000.0,3771000000.0,172200000.0,172200000.0,172200000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2015.0,Q4,2015-10-01,2015-12-31,,68000000.0,0.36,0.36,0.37,25800000.0,0.37,-39800000.0,,68200000.0,68200000.0,,62300000.0,5900000.0,,15400000.0,521000000.0,564300000.0,,14700000.0,633700000.0,,1306500000.0,1334900000.0,28400000.0,1334900000.0,798500000.0,172200000.0,172200000.0,172200000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2015.0,Q3,2015-07-01,2015-09-30,2016-10-28 13:58:25+00:00,58100000.0,0.76,0.76,0.37,23800000.0,0.75,-35200000.0,,140900000.0,140900000.0,,133300000.0,7600000.0,,15700000.0,408100000.0,652600000.0,32000000.0,9700000.0,604900000.0,,1349100000.0,1454800000.0,105700000.0,1454800000.0,999000000.0,176000000.0,176000000.0,176000000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2015.0,Q3YTD,2015-01-01,2015-09-30,,172300000.0,1.71,1.71,1.11,68100000.0,1.69,-55800000.0,,320900000.0,320900000.0,,294500000.0,26400000.0,,45500000.0,1009000000.0,1730900000.0,30500000.0,25900000.0,1795200000.0,,3792400000.0,4057500000.0,265100000.0,4057500000.0,2972500000.0,176000000.0,176000000.0,176000000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2015.0,Q3TTM,2014-10-01,2015-09-30,,226500000.0,2.03,2.03,1.47,87500000.0,2.02,-81000000.0,-37400000.0,375600000.0,375600000.0,,346000000.0,29600000.0,37400000.0,68400000.0,1288100000.0,2303000000.0,25600000.0,26800000.0,2401900000.0,-37400000.0,5045700000.0,5302900000.0,294600000.0,5340300000.0,3920800000.0,176000000.0,176000000.0,176000000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2015.0,Q2,2015-04-01,2015-06-30,2016-07-29 14:08:17+00:00,59500000.0,0.82,0.82,0.37,22800000.0,0.81,-19100000.0,,147600000.0,147600000.0,,139300000.0,8300000.0,,15800000.0,297000000.0,539900000.0,-600000.0,5600000.0,615100000.0,,1242900000.0,1371400000.0,128500000.0,1371400000.0,1059200000.0,170600000.0,170600000.0,170600000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2015.0,Q2YTD,2015-01-01,2015-06-30,,114200000.0,0.95,0.95,0.74,44300000.0,0.94,-20600000.0,,180000000.0,180000000.0,,161200000.0,18800000.0,,29800000.0,600900000.0,1078300000.0,-1500000.0,16200000.0,1190300000.0,,2443300000.0,2602700000.0,159400000.0,2602700000.0,1973500000.0,170600000.0,170600000.0,170600000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2015.0,Q2TTM,2014-07-01,2015-06-30,,222700000.0,1.85,1.85,1.46,82300000.0,1.85,-51700000.0,-37400000.0,336000000.0,336000000.0,,306300000.0,29700000.0,37400000.0,72000000.0,1201200000.0,2199800000.0,-8900000.0,21600000.0,2361600000.0,-37400000.0,4888000000.0,5134900000.0,284300000.0,5172300000.0,3870600000.0,170600000.0,170600000.0,170600000.0
