company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accruedinterestpayable,aoci,cashandequivalents,commonequity,goodwill,intangibleassets,longtermdebt,netpremisesandequipment,noncontrollinginterests,otherassets,otherlongtermliabilities,othershorttermpayables,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,unearnedpremiumsdebit
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2012.0,Q2,,2012-06-30,2012-08-01 15:02:03+00:00,244200000.0,-48100000.0,282100000.0,1020300000.0,1285900000.0,644900000.0,675000000.0,100900000.0,,628000000.0,543700000.0,111600000.0,824200000.0,500700000.0,2086200000.0,5133600000.0,1472900000.0,1472900000.0,1472900000.0,3660700000.0,5133600000.0,1367600000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2012.0,Q1,,2012-03-31,2012-05-02 16:27:24+00:00,214600000.0,-36000000.0,301800000.0,922100000.0,1195600000.0,598400000.0,675000000.0,95700000.0,,653300000.0,526900000.0,99500000.0,677800000.0,470500000.0,1730100000.0,4602700000.0,1356600000.0,1356600000.0,1356600000.0,3246100000.0,4602700000.0,1080100000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2013.0,FY,,2013-12-31,2015-02-12 18:52:49+00:00,370600000.0,-2600000.0,298100000.0,1491700000.0,2145200000.0,1078800000.0,825000000.0,160400000.0,,861800000.0,665200000.0,129000000.0,1027400000.0,596400000.0,2785200000.0,6860500000.0,2085500000.0,2085500000.0,2085500000.0,4775000000.0,6860500000.0,1288800000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2013.0,Q3,,2013-09-30,2013-10-30 16:12:04+00:00,361300000.0,-41800000.0,286900000.0,1390800000.0,1771500000.0,918000000.0,825000000.0,148100000.0,,846400000.0,635100000.0,105200000.0,924200000.0,583200000.0,2111400000.0,5970200000.0,1932200000.0,1932200000.0,1932200000.0,4038000000.0,5970200000.0,1075100000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2013.0,Q2,,2013-06-30,2013-07-31 16:49:07+00:00,284100000.0,-72600000.0,240000000.0,1219700000.0,1506100000.0,784700000.0,925000000.0,123000000.0,,749600000.0,591400000.0,112000000.0,913500000.0,554900000.0,1947600000.0,5562100000.0,1702000000.0,1702000000.0,1702000000.0,3860100000.0,5562100000.0,1245200000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2013.0,Q1,,2013-03-31,2013-05-01 16:59:45+00:00,343400000.0,-55000000.0,224000000.0,1213300000.0,1468300000.0,768800000.0,725000000.0,108500000.0,,805800000.0,620300000.0,93400000.0,799100000.0,506400000.0,1778300000.0,5225100000.0,1664700000.0,1664700000.0,1664700000.0,3560400000.0,5225100000.0,1050600000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2014.0,FY,,2014-12-31,2016-02-10 17:02:26+00:00,623700000.0,-260600000.0,314400000.0,2814000000.0,3449600000.0,1776000000.0,2252900000.0,195400000.0,75700000.0,1444500000.0,937200000.0,127800000.0,1367600000.0,676000000.0,2763300000.0,10010000000.0,3229400000.0,3229400000.0,3305100000.0,6704900000.0,10010000000.0,1462500000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2014.0,Q3,,2014-09-30,2014-10-29 17:09:13+00:00,560900000.0,-83700000.0,290500000.0,2656000000.0,3296200000.0,1771100000.0,2274200000.0,196600000.0,,1422500000.0,837200000.0,157300000.0,1342100000.0,683700000.0,2902400000.0,9988000000.0,3256000000.0,3256000000.0,3256000000.0,6732000000.0,9988000000.0,1669000000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2014.0,Q2,,2014-06-30,2014-07-31 21:02:40+00:00,491500000.0,54200000.0,973500000.0,2547000000.0,3027600000.0,1631500000.0,2264000000.0,193700000.0,,1086400000.0,769700000.0,172100000.0,1109000000.0,648400000.0,3072400000.0,10019300000.0,3249600000.0,3249600000.0,3249600000.0,6769700000.0,10019300000.0,1997600000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2014.0,Q1,,2014-03-31,2014-04-24 09:46:01+00:00,471900000.0,6900000.0,739200000.0,1540400000.0,2142000000.0,1093800000.0,1425000000.0,165900000.0,,965400000.0,672800000.0,119600000.0,915900000.0,596900000.0,2442100000.0,7275600000.0,2144200000.0,2144200000.0,2144200000.0,5131400000.0,7275600000.0,1253400000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2015.0,FY,,2015-12-31,2017-02-10 17:54:38+00:00,812700000.0,-522500000.0,480400000.0,3386300000.0,3662900000.0,1698800000.0,2208700000.0,249000000.0,49900000.0,1673300000.0,963500000.0,115300000.0,1412100000.0,774500000.0,3122100000.0,10910500000.0,3638300000.0,3638300000.0,3688200000.0,7222300000.0,10910500000.0,1734000000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2015.0,Q3,,2015-09-30,2015-10-28 16:44:42+00:00,648300000.0,-496300000.0,369700000.0,3370300000.0,3579600000.0,1741800000.0,2239600000.0,200700000.0,55500000.0,1668200000.0,948300000.0,106200000.0,1349600000.0,778400000.0,2860100000.0,10510400000.0,3652400000.0,3652400000.0,3707900000.0,6802500000.0,10510400000.0,1600800000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2015.0,Q2,,2015-06-30,2015-07-31 16:02:09+00:00,633100000.0,-338700000.0,321700000.0,3266400000.0,3569400000.0,1761500000.0,2216600000.0,198200000.0,73000000.0,1657000000.0,974200000.0,124600000.0,1443800000.0,710800000.0,3056100000.0,10716100000.0,3638500000.0,3638500000.0,3711500000.0,7004600000.0,10716100000.0,1764500000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2015.0,Q1,,2015-03-31,2015-04-28 16:29:25+00:00,654100000.0,-380200000.0,276800000.0,2889400000.0,3418000000.0,1723600000.0,2220800000.0,190600000.0,74400000.0,1391700000.0,947600000.0,126800000.0,1186600000.0,636000000.0,2562000000.0,9730900000.0,3145200000.0,3145200000.0,3219600000.0,6511300000.0,9730900000.0,1543600000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2016.0,FY,,2016-12-31,2018-02-09 17:42:22+00:00,772100000.0,-763600000.0,545500000.0,3443800000.0,3767800000.0,1627300000.0,2270200000.0,377600000.0,59200000.0,1934500000.0,1077500000.0,139900000.0,1392100000.0,916400000.0,3574100000.0,11489600000.0,3596600000.0,3596600000.0,3655800000.0,7833800000.0,11489600000.0,1844800000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2016.0,Q3,,2016-09-30,2016-10-28 13:58:25+00:00,651300000.0,-620500000.0,531800000.0,3417200000.0,3762600000.0,1629900000.0,2177700000.0,213900000.0,54700000.0,1981300000.0,1015600000.0,139600000.0,1397100000.0,889800000.0,3474900000.0,11200300000.0,3686500000.0,3686500000.0,3741200000.0,7459100000.0,11200300000.0,1683700000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2016.0,Q2,,2016-06-30,2016-07-29 14:08:17+00:00,658500000.0,-603500000.0,411100000.0,3368200000.0,3716100000.0,1659800000.0,2445600000.0,213900000.0,55900000.0,1914100000.0,1000400000.0,122500000.0,1430900000.0,835200000.0,3501500000.0,11384300000.0,3599900000.0,3599900000.0,3655800000.0,7728500000.0,11384300000.0,2038400000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2016.0,Q1,,2016-03-31,2016-05-02 17:19:55+00:00,728800000.0,-535400000.0,425400000.0,3379100000.0,3693400000.0,1672900000.0,2168000000.0,218200000.0,55200000.0,1692400000.0,966100000.0,119500000.0,1303500000.0,753400000.0,3077900000.0,10712600000.0,3597100000.0,3597100000.0,3652300000.0,7060300000.0,10712600000.0,1706800000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2017.0,FY,,2017-12-31,2019-02-08 16:36:10+00:00,947800000.0,-555400000.0,681200000.0,3569200000.0,4164800000.0,1644600000.0,2843000000.0,412200000.0,64100000.0,2300300000.0,1187900000.0,355300000.0,1623800000.0,1221800000.0,5276000000.0,14909700000.0,4235600000.0,4235600000.0,4299700000.0,10610000000.0,14909700000.0,4082800000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2017.0,Q3,,2017-09-30,2017-10-30 13:23:17+00:00,768100000.0,-498900000.0,564900000.0,3546800000.0,4160400000.0,1671200000.0,2898100000.0,413400000.0,62200000.0,2157600000.0,1191300000.0,147200000.0,1615600000.0,1062100000.0,3633500000.0,12810400000.0,4110000000.0,4110000000.0,4172200000.0,8638200000.0,12810400000.0,2227300000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2017.0,Q2,,2017-06-30,2017-07-28 15:24:18+00:00,711100000.0,-661900000.0,587800000.0,3503700000.0,3989000000.0,1662600000.0,2744800000.0,387600000.0,65300000.0,2087300000.0,1156800000.0,132500000.0,1481100000.0,1002900000.0,3914400000.0,12569600000.0,3844700000.0,3844700000.0,3910000000.0,8659600000.0,12569600000.0,2374200000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2017.0,Q1,,2017-03-31,2017-04-28 16:28:15+00:00,818100000.0,-699100000.0,564000000.0,3459800000.0,3896900000.0,1682100000.0,2249100000.0,375500000.0,64800000.0,1937300000.0,1123900000.0,139000000.0,1258000000.0,901800000.0,3723200000.0,11780600000.0,3662500000.0,3662500000.0,3727300000.0,8053300000.0,11780600000.0,2066800000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2018.0,FY,,2018-12-31,2020-02-07 16:20:36+00:00,1055100000.0,-785600000.0,607200000.0,3725900000.0,4625600000.0,1773000000.0,3245400000.0,436900000.0,70800000.0,2404200000.0,979300000.0,379300000.0,1629600000.0,1558600000.0,6105200000.0,16334000000.0,4498900000.0,4498900000.0,4569700000.0,11764300000.0,16334000000.0,4857500000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2018.0,Q3,,2018-09-30,2018-10-26 15:33:39+00:00,943100000.0,-673400000.0,605000000.0,3700300000.0,4501300000.0,1772100000.0,3300500000.0,429300000.0,68200000.0,2279500000.0,938200000.0,396600000.0,1655500000.0,1517600000.0,5923600000.0,16114700000.0,4544500000.0,4544500000.0,4612700000.0,11502000000.0,16114700000.0,4872000000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2018.0,Q2,,2018-06-30,2018-07-27 15:45:37+00:00,844600000.0,-651400000.0,652200000.0,3629000000.0,4403900000.0,1731000000.0,3252100000.0,427600000.0,69500000.0,2181100000.0,1007800000.0,395200000.0,1692500000.0,1466000000.0,6217700000.0,16230500000.0,4443600000.0,4443600000.0,4513100000.0,11717400000.0,16230500000.0,5142200000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2018.0,Q1,,2018-03-31,2018-05-07 16:20:21+00:00,799700000.0,-499500000.0,697900000.0,3587400000.0,4236300000.0,1639600000.0,2913100000.0,424200000.0,69900000.0,2043300000.0,1008500000.0,390400000.0,1410800000.0,1426700000.0,6431300000.0,16127500000.0,4514600000.0,4514600000.0,4584500000.0,11543000000.0,16127500000.0,5675400000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2019.0,FY,,2019-12-31,2020-05-05 16:31:26+00:00,1347800000.0,-759600000.0,604800000.0,4013800000.0,5618500000.0,2318700000.0,3986700000.0,467400000.0,60000000.0,3187100000.0,1682200000.0,434100000.0,2019100000.0,1901300000.0,6968500000.0,19634800000.0,5155500000.0,5155500000.0,5215500000.0,14419300000.0,19634800000.0,5419200000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2019.0,Q3,,2019-09-30,2019-10-25 13:28:40+00:00,1255700000.0,-925100000.0,578900000.0,3884200000.0,5314800000.0,2073500000.0,3985900000.0,458800000.0,68700000.0,3034700000.0,1535100000.0,421200000.0,2028400000.0,1884200000.0,7063900000.0,19173800000.0,4843300000.0,4843300000.0,4912000000.0,14261800000.0,19173800000.0,5684700000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2019.0,Q2,,2019-06-30,2019-07-26 13:44:22+00:00,1067400000.0,-802500000.0,512300000.0,3842600000.0,5241900000.0,2008800000.0,3952900000.0,458000000.0,68400000.0,2937400000.0,1504400000.0,429000000.0,2034300000.0,1839300000.0,7298800000.0,19200300000.0,4879400000.0,4879400000.0,4947800000.0,14252500000.0,19200300000.0,6007600000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2019.0,Q1,,2019-03-31,2019-04-29 09:58:14+00:00,999600000.0,-721500000.0,871500000.0,3791600000.0,4800900000.0,1841400000.0,3825100000.0,450200000.0,77900000.0,2744900000.0,1345000000.0,402100000.0,1669300000.0,1810200000.0,7101400000.0,18631400000.0,4880300000.0,4880300000.0,4958200000.0,13673200000.0,18631400000.0,6253200000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2020.0,Q1,,2020-03-31,2020-05-05 16:31:26+00:00,1058200000.0,-1231100000.0,352800000.0,4099200000.0,5555200000.0,2246800000.0,4437700000.0,454300000.0,40600000.0,2852700000.0,1613500000.0,423300000.0,2280400000.0,2161400000.0,8233700000.0,20836500000.0,5029500000.0,5029500000.0,5070100000.0,15766400000.0,20836500000.0,7094300000.0
