company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2010.0,Q1,2010-01-01,2010-03-31,2011-04-29 15:32:02+00:00,,1400000.0,3900000.0,12800000.0,21600000.0,,-46200000.0,13100000.0,35000000.0,15100000.0,2600000.0,3500000.0,,15100000.0,2600000.0,3500000.0,21200000.0,29200000.0,29200000.0,,-2500000.0,,-32800000.0,-4300000.0,-6000000.0,,-200000.0,12900000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2011.0,Q4,2011-10-01,2011-12-31,,,1500000.0,1000000.0,4600000.0,33900000.0,1200000.0,21200000.0,20600000.0,49000000.0,-6700000.0,-43100000.0,98400000.0,,-6700000.0,-43100000.0,98400000.0,49800000.0,40500000.0,40500000.0,,1300000.0,,-37200000.0,-33800000.0,-10600000.0,-39000000.0,-100000.0,1300000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2011.0,FY,2011-01-01,2011-12-31,2014-02-07 16:39:18+00:00,,6800000.0,32000000.0,38400000.0,115200000.0,3000000.0,12900000.0,77600000.0,276000000.0,65600000.0,-311200000.0,284000000.0,,65600000.0,-311200000.0,284000000.0,41400000.0,144100000.0,144100000.0,,5000000.0,,-145800000.0,-279300000.0,-45900000.0,-141000000.0,-1200000.0,14000000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2011.0,Q3,2011-07-01,2011-09-30,,,1500000.0,9800000.0,16400000.0,29400000.0,-4100000.0,15200000.0,8300000.0,17000000.0,-63700000.0,-43300000.0,89300000.0,,-63700000.0,-43300000.0,89300000.0,-21800000.0,46700000.0,46700000.0,,-3500000.0,,-37000000.0,-31000000.0,-13000000.0,-52000000.0,,700000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-10-31 16:53:53+00:00,,5300000.0,31000000.0,33800000.0,81300000.0,1800000.0,-8300000.0,57000000.0,227000000.0,72300000.0,-268100000.0,185600000.0,,72300000.0,-268100000.0,185600000.0,-8400000.0,103600000.0,103600000.0,,3700000.0,,-108600000.0,-245500000.0,-35300000.0,-102000000.0,-1100000.0,12700000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2011.0,Q2,2011-04-01,2011-06-30,,,2200000.0,13400000.0,4200000.0,27400000.0,5900000.0,27500000.0,20700000.0,85000000.0,18000000.0,-198600000.0,104700000.0,,18000000.0,-198600000.0,104700000.0,-70000000.0,41700000.0,41700000.0,,5900000.0,,-36900000.0,-195400000.0,-14000000.0,-50000000.0,-800000.0,10800000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-01 15:02:03+00:00,,3800000.0,21200000.0,17400000.0,51900000.0,5900000.0,-23500000.0,48700000.0,210000000.0,136000000.0,-224800000.0,96300000.0,,136000000.0,-224800000.0,96300000.0,13400000.0,56900000.0,56900000.0,,7200000.0,,-71600000.0,-214500000.0,-22300000.0,-50000000.0,-1100000.0,12000000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2011.0,Q1,2011-01-01,2011-03-31,2012-05-02 16:27:24+00:00,,1600000.0,7800000.0,13200000.0,24500000.0,,-51000000.0,28000000.0,125000000.0,118000000.0,-26200000.0,-8400000.0,,118000000.0,-26200000.0,-8400000.0,83400000.0,15200000.0,15200000.0,,1300000.0,,-34700000.0,-19100000.0,-8300000.0,,-300000.0,1200000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2012.0,Q4,2012-10-01,2012-12-31,,,1900000.0,23000000.0,4200000.0,36700000.0,100000.0,78800000.0,18200000.0,141000000.0,61000000.0,-227800000.0,163600000.0,,61000000.0,-227800000.0,163600000.0,-3100000.0,33500000.0,33500000.0,,12700000.0,,-84700000.0,-206200000.0,-14900000.0,-12000000.0,-1500000.0,-6700000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2012.0,FY,2012-01-01,2012-12-31,2015-02-12 18:52:49+00:00,,8300000.0,47500000.0,42200000.0,140400000.0,4200000.0,-10500000.0,82800000.0,353000000.0,45900000.0,-382200000.0,343000000.0,,45900000.0,-382200000.0,343000000.0,10900000.0,195000000.0,195000000.0,,9800000.0,,-204400000.0,-344100000.0,-51000000.0,-184000000.0,-1500000.0,12900000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2012.0,Q3TTM,2011-10-01,2012-09-30,,,7900000.0,25500000.0,42600000.0,137600000.0,5300000.0,-68100000.0,85200000.0,261000000.0,-21800000.0,-197500000.0,277800000.0,,-21800000.0,-197500000.0,277800000.0,63800000.0,202000000.0,202000000.0,,-1600000.0,,-156900000.0,-171700000.0,-46700000.0,-211000000.0,-100000.0,20900000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2012.0,Q3,2012-07-01,2012-09-30,,,2000000.0,12300000.0,16600000.0,36500000.0,4100000.0,20900000.0,13800000.0,50000000.0,-25300000.0,-72100000.0,116400000.0,,-25300000.0,-72100000.0,116400000.0,23100000.0,61700000.0,61700000.0,,-4700000.0,,-41100000.0,-60800000.0,-9500000.0,-48000000.0,,-1800000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-30 16:12:04+00:00,,6400000.0,24500000.0,38000000.0,103700000.0,4100000.0,-89300000.0,64600000.0,212000000.0,-15100000.0,-154400000.0,179400000.0,,-15100000.0,-154400000.0,179400000.0,14000000.0,161500000.0,161500000.0,,-2900000.0,,-119700000.0,-137900000.0,-36100000.0,-172000000.0,,19600000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2012.0,Q2TTM,2011-07-01,2012-06-30,,,7400000.0,23000000.0,42400000.0,130500000.0,-2900000.0,-73800000.0,79700000.0,228000000.0,-60200000.0,-168700000.0,250700000.0,,-60200000.0,-168700000.0,250700000.0,18900000.0,187000000.0,187000000.0,,-400000.0,,-152800000.0,-141900000.0,-50200000.0,-215000000.0,-100000.0,23400000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2012.0,Q2,2012-04-01,2012-06-30,,,2700000.0,7300000.0,5000000.0,36400000.0,-2800000.0,-5500000.0,24100000.0,5000000.0,-59500000.0,-70000000.0,112600000.0,,-59500000.0,-70000000.0,112600000.0,-19700000.0,71700000.0,71700000.0,,7300000.0,,-39800000.0,-59900000.0,-13600000.0,-49000000.0,200000.0,3500000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-31 16:49:07+00:00,,4400000.0,12200000.0,21400000.0,67200000.0,,-110200000.0,50800000.0,162000000.0,10200000.0,-82300000.0,63000000.0,,10200000.0,-82300000.0,63000000.0,-9100000.0,99800000.0,99800000.0,,1800000.0,,-78600000.0,-77100000.0,-26600000.0,-124000000.0,,21400000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2012.0,Q1TTM,2011-04-01,2012-03-31,,,6900000.0,29100000.0,41600000.0,121500000.0,5800000.0,-40800000.0,76300000.0,308000000.0,17300000.0,-297300000.0,242800000.0,,17300000.0,-297300000.0,242800000.0,-31400000.0,157000000.0,157000000.0,,-1800000.0,,-149900000.0,-277400000.0,-50600000.0,-216000000.0,-1100000.0,30700000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2012.0,Q1,2012-01-01,2012-03-31,2013-05-01 16:59:45+00:00,,1700000.0,4900000.0,16400000.0,30800000.0,2800000.0,-104700000.0,26700000.0,157000000.0,69700000.0,-12300000.0,-49600000.0,,69700000.0,-12300000.0,-49600000.0,10600000.0,28100000.0,28100000.0,,-5500000.0,,-38800000.0,-17200000.0,-13000000.0,-75000000.0,-200000.0,17900000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2013.0,FY,2013-01-01,2013-12-31,2016-02-10 17:02:26+00:00,,19000000.0,49200000.0,49200000.0,178600000.0,-4800000.0,-103700000.0,83700000.0,1090500000.0,480000000.0,-851700000.0,372500000.0,,480000000.0,-851700000.0,372500000.0,-4000000.0,268600000.0,268600000.0,,10000000.0,-22600000.0,-182600000.0,-763600000.0,-93600000.0,-489000000.0,,5500000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2013.0,Q4,2013-10-01,2013-12-31,,,8400000.0,12100000.0,8800000.0,50300000.0,-200000.0,-58300000.0,12900000.0,445000000.0,338700000.0,-421200000.0,93900000.0,,338700000.0,-421200000.0,93900000.0,11200000.0,60000000.0,60000000.0,,33500000.0,-22600000.0,-46600000.0,-399600000.0,-23800000.0,-50000000.0,,2200000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2013.0,Q3TTM,2012-10-01,2013-09-30,,,12500000.0,60100000.0,44600000.0,165000000.0,-4500000.0,33400000.0,89000000.0,786500000.0,202300000.0,-658300000.0,442200000.0,,202300000.0,-658300000.0,442200000.0,-18300000.0,242100000.0,242100000.0,,-10800000.0,,-220700000.0,-570200000.0,-84700000.0,-451000000.0,-1500000.0,-3400000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2013.0,Q3,2013-07-01,2013-09-30,,,4900000.0,13400000.0,17100000.0,45100000.0,3200000.0,84000000.0,14500000.0,217500000.0,104100000.0,-265200000.0,204800000.0,,104100000.0,-265200000.0,204800000.0,46900000.0,74600000.0,74600000.0,,-3800000.0,,-45900000.0,-231700000.0,-33900000.0,-82000000.0,,400000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-29 17:09:13+00:00,,10600000.0,37100000.0,40400000.0,128300000.0,-4600000.0,-45400000.0,70800000.0,645500000.0,141300000.0,-430500000.0,278600000.0,,141300000.0,-430500000.0,278600000.0,-15200000.0,208600000.0,208600000.0,,-23500000.0,,-136000000.0,-364000000.0,-69800000.0,-439000000.0,,3300000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2013.0,Q2TTM,2012-07-01,2013-06-30,,,9600000.0,59000000.0,44100000.0,156400000.0,-3600000.0,-29700000.0,88300000.0,619000000.0,72900000.0,-465200000.0,353800000.0,,72900000.0,-465200000.0,353800000.0,-42100000.0,229200000.0,229200000.0,,-11700000.0,,-215900000.0,-399300000.0,-60300000.0,-417000000.0,-1500000.0,-5600000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2013.0,Q2,2013-04-01,2013-06-30,,,3500000.0,13900000.0,5700000.0,42800000.0,-3500000.0,-114100000.0,25300000.0,410000000.0,129400000.0,-132500000.0,22600000.0,,129400000.0,-132500000.0,22600000.0,16000000.0,93500000.0,93500000.0,,-3100000.0,,-45900000.0,-108400000.0,-26600000.0,-260000000.0,,2500000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-31 21:02:40+00:00,,5700000.0,23700000.0,23300000.0,83200000.0,-7800000.0,-129400000.0,56300000.0,428000000.0,37200000.0,-165300000.0,73800000.0,,37200000.0,-165300000.0,73800000.0,-62100000.0,134000000.0,134000000.0,,-19700000.0,,-90100000.0,-132300000.0,-35900000.0,-357000000.0,,2900000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2013.0,Q1TTM,2012-04-01,2013-03-31,,,8800000.0,52400000.0,43400000.0,150000000.0,-2900000.0,78900000.0,87100000.0,214000000.0,-116000000.0,-402700000.0,443800000.0,,-116000000.0,-402700000.0,443800000.0,-77800000.0,207400000.0,207400000.0,,-1300000.0,,-209800000.0,-350800000.0,-47300000.0,-206000000.0,-1300000.0,-4600000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2013.0,Q1,2013-01-01,2013-03-31,2014-04-24 09:46:01+00:00,,2200000.0,9800000.0,17600000.0,40400000.0,-4300000.0,-15300000.0,31000000.0,18000000.0,-92200000.0,-32800000.0,51200000.0,,-92200000.0,-32800000.0,51200000.0,-78100000.0,40500000.0,40500000.0,,-16600000.0,,-44200000.0,-23900000.0,-9300000.0,-97000000.0,,400000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2014.0,FY,2014-01-01,2014-12-31,2017-02-10 17:54:38+00:00,,22900000.0,72900000.0,82500000.0,258900000.0,27900000.0,7700000.0,1003900000.0,2417400000.0,1563500000.0,-2011700000.0,436600000.0,,1563500000.0,-2011700000.0,436600000.0,16300000.0,327500000.0,327500000.0,,-180400000.0,-34300000.0,-223100000.0,-1938400000.0,-81500000.0,-1600400000.0,,8200000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2014.0,Q4,2014-10-01,2014-12-31,,,5600000.0,21300000.0,22800000.0,73600000.0,13800000.0,152200000.0,36600000.0,163700000.0,-67300000.0,-101000000.0,178400000.0,,-67300000.0,-101000000.0,178400000.0,23900000.0,75600000.0,75600000.0,,-128600000.0,-9300000.0,-58800000.0,-84300000.0,-21800000.0,-199500000.0,,5100000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2014.0,Q3TTM,2013-10-01,2014-09-30,,,25700000.0,63700000.0,68500000.0,235600000.0,13900000.0,-202800000.0,980200000.0,2698700000.0,1969500000.0,-2331900000.0,352100000.0,,1969500000.0,-2331900000.0,352100000.0,3600000.0,311900000.0,311900000.0,,-18300000.0,-47600000.0,-210900000.0,-2253700000.0,-83500000.0,-1450900000.0,,5300000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2014.0,Q3,2014-07-01,2014-09-30,,,6100000.0,17900000.0,31900000.0,72900000.0,-4800000.0,-92000000.0,11600000.0,-55700000.0,-264300000.0,-449300000.0,35400000.0,,-264300000.0,-449300000.0,35400000.0,-683000000.0,93600000.0,93600000.0,,-45200000.0,-9000000.0,-58200000.0,-432100000.0,-17600000.0,-153000000.0,,400000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-28 16:44:42+00:00,,17300000.0,51600000.0,59700000.0,185300000.0,14100000.0,-144500000.0,967300000.0,2253700000.0,1630800000.0,-1910700000.0,258200000.0,,1630800000.0,-1910700000.0,258200000.0,-7600000.0,251900000.0,251900000.0,,-51800000.0,-25000000.0,-164300000.0,-1854100000.0,-59700000.0,-1400900000.0,,3100000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2014.0,Q2TTM,2013-07-01,2014-06-30,,,24500000.0,59200000.0,53700000.0,207800000.0,21900000.0,-26800000.0,983100000.0,2971900000.0,2337900000.0,-2147800000.0,521500000.0,,2337900000.0,-2147800000.0,521500000.0,733500000.0,292900000.0,292900000.0,,23100000.0,-38600000.0,-198600000.0,-2053300000.0,-99800000.0,-1379900000.0,,5300000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2014.0,Q2,2014-04-01,2014-06-30,,,6400000.0,18500000.0,8300000.0,59500000.0,18900000.0,-48700000.0,933800000.0,1342000000.0,1493600000.0,-1416900000.0,138700000.0,,1493600000.0,-1416900000.0,138700000.0,234300000.0,109000000.0,109000000.0,,12500000.0,-8000000.0,-56800000.0,-1395300000.0,-22300000.0,-717400000.0,,700000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-31 16:02:09+00:00,,11200000.0,33700000.0,27800000.0,112400000.0,18900000.0,-52500000.0,955700000.0,2309400000.0,1895100000.0,-1461400000.0,222800000.0,,1895100000.0,-1461400000.0,222800000.0,675400000.0,158300000.0,158300000.0,,-6600000.0,-16000000.0,-106100000.0,-1422000000.0,-42100000.0,-1247900000.0,,2700000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2014.0,Q1TTM,2013-04-01,2014-03-31,,,21600000.0,54600000.0,51100000.0,191100000.0,-500000.0,-92200000.0,74600000.0,2039900000.0,973700000.0,-863400000.0,405400000.0,,973700000.0,-863400000.0,405400000.0,515200000.0,277400000.0,277400000.0,,7500000.0,-30600000.0,-187700000.0,-766400000.0,-104100000.0,-922500000.0,,7100000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2014.0,Q1,2014-01-01,2014-03-31,2015-04-28 16:29:25+00:00,,4800000.0,15200000.0,19500000.0,52900000.0,0.0,-3800000.0,21900000.0,967400000.0,401500000.0,-44500000.0,84100000.0,,401500000.0,-44500000.0,84100000.0,441100000.0,49300000.0,49300000.0,,-19100000.0,-8000000.0,-49300000.0,-26700000.0,-19800000.0,-530500000.0,,2000000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2015.0,FY,2015-01-01,2015-12-31,2018-02-09 17:42:22+00:00,-249600000.0,22700000.0,78300000.0,103900000.0,334200000.0,-75000000.0,-2600000.0,208600000.0,872900000.0,-31700000.0,-368900000.0,686100000.0,,-31700000.0,-368900000.0,686100000.0,210500000.0,389100000.0,389100000.0,,-57300000.0,-61700000.0,-257500000.0,-29500000.0,-99000000.0,-794000000.0,,9200000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2015.0,Q4,2015-10-01,2015-12-31,,-249600000.0,5900000.0,22500000.0,22900000.0,93800000.0,-62800000.0,44600000.0,2200000.0,334500000.0,-32900000.0,-108700000.0,359600000.0,,-32900000.0,-108700000.0,359600000.0,155200000.0,68200000.0,68200000.0,,147100000.0,-31600000.0,-65000000.0,167600000.0,-27200000.0,-273000000.0,,500000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-28 13:58:25+00:00,,16800000.0,55800000.0,81000000.0,240400000.0,-12200000.0,-47200000.0,206400000.0,538400000.0,1200000.0,-260200000.0,326500000.0,,1200000.0,-260200000.0,326500000.0,55300000.0,320900000.0,320900000.0,,-204400000.0,-30100000.0,-192500000.0,-197100000.0,-71800000.0,-521000000.0,,8700000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2015.0,Q3TTM,2014-10-01,2015-09-30,,,22400000.0,77100000.0,103800000.0,314000000.0,1600000.0,105000000.0,243000000.0,702100000.0,-66100000.0,-361200000.0,504900000.0,,-66100000.0,-361200000.0,504900000.0,79200000.0,396500000.0,396500000.0,,-333000000.0,-39400000.0,-251300000.0,-281400000.0,-93600000.0,-720500000.0,,13800000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2015.0,Q3,2015-07-01,2015-09-30,,,5500000.0,7400000.0,28900000.0,81900000.0,-9700000.0,122000000.0,9400000.0,275400000.0,-35600000.0,-144700000.0,238000000.0,,-35600000.0,-144700000.0,238000000.0,48000000.0,140900000.0,140900000.0,,-112300000.0,-11200000.0,-65800000.0,-122700000.0,-26300000.0,-243400000.0,,4300000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-29 14:08:17+00:00,,11300000.0,48400000.0,52100000.0,158500000.0,-2500000.0,-169200000.0,197000000.0,263000000.0,36800000.0,-115500000.0,88500000.0,,36800000.0,-115500000.0,88500000.0,7300000.0,180000000.0,180000000.0,,-92100000.0,-18900000.0,-126700000.0,-74400000.0,-45500000.0,-277600000.0,,4400000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2015.0,Q2TTM,2014-07-01,2015-06-30,,,23000000.0,87600000.0,106800000.0,305000000.0,6500000.0,-109000000.0,245200000.0,371000000.0,-294800000.0,-665800000.0,302300000.0,,-294800000.0,-665800000.0,302300000.0,-651800000.0,349200000.0,349200000.0,,-265900000.0,-37200000.0,-243700000.0,-590800000.0,-84900000.0,-630100000.0,,9900000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2015.0,Q2,2015-04-01,2015-06-30,,,7100000.0,35500000.0,23300000.0,82300000.0,3700000.0,-251700000.0,174800000.0,246000000.0,141200000.0,-75200000.0,-24800000.0,,141200000.0,-75200000.0,-24800000.0,44900000.0,147600000.0,147600000.0,,-10100000.0,-8300000.0,-64000000.0,-51100000.0,-27700000.0,-207300000.0,,3600000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2015.0,Q1,2015-01-01,2015-03-31,2016-05-02 17:19:55+00:00,,4200000.0,12900000.0,28800000.0,76200000.0,-6200000.0,82500000.0,22200000.0,17000000.0,-104400000.0,-40300000.0,113300000.0,,-104400000.0,-40300000.0,113300000.0,-37600000.0,32400000.0,32400000.0,,-82000000.0,-10600000.0,-62700000.0,-23300000.0,-17800000.0,-70300000.0,,800000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2015.0,Q1TTM,2014-04-01,2015-03-31,,,22300000.0,70600000.0,91800000.0,282200000.0,21700000.0,94000000.0,1004200000.0,1467000000.0,1057600000.0,-2007500000.0,465800000.0,,1057600000.0,-2007500000.0,465800000.0,-462400000.0,310600000.0,310600000.0,,-243300000.0,-36900000.0,-236500000.0,-1935000000.0,-79500000.0,-1140200000.0,,7000000.0
Arthur J Gallagher & Co,AJG,54930049QLLMPART6V29,354190,2016.0,FY,2016-01-01,2016-12-31,2019-02-08 16:36:10+00:00,-243400000.0,28500000.0,66100000.0,112800000.0,350800000.0,-107600000.0,-140100000.0,52100000.0,3066000000.0,-11600000.0,-485300000.0,649600000.0,,-11600000.0,-485300000.0,649600000.0,45100000.0,430300000.0,430300000.0,,-19900000.0,-87300000.0,-272200000.0,-31900000.0,-217800000.0,-2669200000.0,-101000000.0,7800000.0
