company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depositsinterestexpense,dilutedeps,impairmentexpense,incometaxexpense,investmentsecuritiesinterestincome,loansandleaseinterestincome,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,otheradjustmentstonetincometocommon,otherinterestincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,preferreddividends,provisionforcreditlosses,restructuringcharge,salariesandemployeebenefitsexpense,servicechargesondepositsincome,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2009.0,Q1,2009-01-01,2009-03-31,2010-05-07 15:26:57+00:00,,-0.44,-0.44,0.38,627392000.0,-0.44,,-58490000.0,395274000.0,2191618000.0,229629000.0,162712000.0,-108062000.0,-83104000.0,-24958000.0,-172252000.0,,1792988000.0,418189000.0,-363000.0,64190000.0,63117000.0,140090000.0,592330000.0,496973000.0,,1279137000.0,17627000.0,554431000.0,453144000.0,857021000.0,2650009000.0,1745289000.0,1089844000.0,-141594000.0,2882832000.0,391500000.0,391500000.0,391500000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2010.0,Q4,2010-10-01,2010-12-31,,220000000.0,1.54,1.54,0.05,340000000.0,1.52,,332000000.0,304000000.0,3353000000.0,310000000.0,309000000.0,696000000.0,700000000.0,-4000000.0,696000000.0,,3023000000.0,429000000.0,-12000000.0,,16000000.0,350000000.0,395000000.0,599000000.0,,839000000.0,81000000.0,657000000.0,2000000.0,650000000.0,3673000000.0,2091000000.0,939000000.0,1032000000.0,3962000000.0,452000000.0,452000000.0,452000000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2010.0,FY,2010-01-01,2010-12-31,2013-02-28 16:19:23+00:00,220000000.0,6.07,6.07,0.2,1465000000.0,6.01,,1280000000.0,1342000000.0,13934000000.0,1431000000.0,958000000.0,2743000000.0,3050000000.0,-307000000.0,2743000000.0,0.0,12457000000.0,1694000000.0,-128000000.0,,77000000.0,1340000000.0,2387000000.0,2502000000.0,0.0,3907000000.0,81000000.0,2594000000.0,,2896000000.0,15353000000.0,7934000000.0,3714000000.0,4330000000.0,16171000000.0,452000000.0,452000000.0,452000000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2010.0,Q3YTD,2010-01-01,2010-09-30,,,4.53,4.53,0.15,1125000000.0,4.49,,948000000.0,1038000000.0,10581000000.0,1121000000.0,649000000.0,2047000000.0,2350000000.0,-303000000.0,2047000000.0,,9434000000.0,1265000000.0,-116000000.0,,61000000.0,990000000.0,1992000000.0,1903000000.0,,3068000000.0,,1937000000.0,-2000000.0,2246000000.0,11680000000.0,5843000000.0,2775000000.0,3298000000.0,12209000000.0,453000000.0,453000000.0,453000000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2010.0,Q3TTM,2009-10-01,2010-09-30,,,5.5,5.5,0.2,1551608000.0,5.46,,1117490000.0,1441726000.0,12689382000.0,1335371000.0,836288000.0,2422062000.0,2754104000.0,-332042000.0,2422252000.0,,11388012000.0,1686811000.0,-381637000.0,-564190000.0,143883000.0,1102910000.0,2656670000.0,2724027000.0,564000000.0,3911863000.0,32373000.0,2578569000.0,740856000.0,2886979000.0,14274991000.0,7790711000.0,4186156000.0,3871594000.0,15574168000.0,453000000.0,453000000.0,453000000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2010.0,Q3,2010-07-01,2010-09-30,2011-11-07 17:24:51+00:00,,1.78,1.78,0.05,358000000.0,1.76,,335000000.0,347000000.0,3447000000.0,348000000.0,250000000.0,803000000.0,818000000.0,-15000000.0,803000000.0,,3109000000.0,442000000.0,-39000000.0,,21000000.0,346000000.0,663000000.0,587000000.0,,867000000.0,,641000000.0,13000000.0,706000000.0,3815000000.0,1996000000.0,907000000.0,1153000000.0,4016000000.0,453000000.0,453000000.0,453000000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2010.0,Q2YTD,2010-01-01,2010-06-30,,,2.75,2.75,0.1,767000000.0,2.73,,613000000.0,691000000.0,7134000000.0,773000000.0,399000000.0,1244000000.0,1532000000.0,-288000000.0,1244000000.0,,6325000000.0,823000000.0,-77000000.0,,40000000.0,644000000.0,1329000000.0,1316000000.0,,2201000000.0,,1296000000.0,-15000000.0,1540000000.0,7865000000.0,3847000000.0,1868000000.0,2145000000.0,8193000000.0,452000000.0,452000000.0,452000000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2010.0,Q2TTM,2009-07-01,2010-06-30,,,4.6,4.6,0.2,1672608000.0,4.57,,928490000.0,1493726000.0,11462382000.0,1205371000.0,690288000.0,2013062000.0,2373104000.0,-360042000.0,2013252000.0,,10284012000.0,1657811000.0,-353637000.0,-564190000.0,205883000.0,879910000.0,2604670000.0,2857027000.0,564000000.0,4217863000.0,58373000.0,2585569000.0,1448856000.0,2877979000.0,13161991000.0,7596711000.0,4832156000.0,3301594000.0,15116168000.0,452000000.0,452000000.0,452000000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2010.0,Q1TTM,2009-04-01,2010-03-31,,,2.6,2.6,0.2,1864608000.0,2.58,,651490000.0,1563726000.0,10223382000.0,1047371000.0,605288000.0,1628062000.0,1790104000.0,-162042000.0,1128252000.0,,9132012000.0,1685811000.0,-336637000.0,-64190000.0,256883000.0,672910000.0,2556670000.0,3130027000.0,564000000.0,4428863000.0,101373000.0,2569569000.0,1790856000.0,2911979000.0,12043991000.0,7518711000.0,5257156000.0,2441594000.0,14389168000.0,451000000.0,451000000.0,451000000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2010.0,Q1,2010-01-01,2010-03-31,2011-05-10 10:43:36+00:00,,1.41,1.41,0.05,399000000.0,1.4,,244000000.0,349000000.0,3658000000.0,403000000.0,180000000.0,636000000.0,720000000.0,-84000000.0,636000000.0,,3228000000.0,413000000.0,-50000000.0,,23000000.0,311000000.0,608000000.0,836000000.0,,1478000000.0,,646000000.0,-36000000.0,802000000.0,4030000000.0,1847000000.0,1061000000.0,964000000.0,4289000000.0,451000000.0,451000000.0,451000000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2011.0,Q4,2011-10-01,2011-12-31,,222000000.0,0.83,0.83,0.05,264000000.0,0.85,,160000000.0,244000000.0,3445000000.0,255000000.0,420000000.0,407000000.0,411000000.0,-4000000.0,381000000.0,26000000.0,3182000000.0,441000000.0,65000000.0,,12000000.0,346000000.0,691000000.0,460000000.0,,861000000.0,27000000.0,817000000.0,,519000000.0,3701000000.0,2618000000.0,868000000.0,571000000.0,4050000000.0,455500000.0,455500000.0,455500000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 17:30:41+00:00,222000000.0,6.85,6.85,0.2,1187000000.0,6.8,,1334000000.0,1137000000.0,13779000000.0,1059000000.0,1337000000.0,3147000000.0,3253000000.0,-106000000.0,3121000000.0,26000000.0,12741000000.0,1706000000.0,-21000000.0,,71000000.0,1318000000.0,2999000000.0,2241000000.0,0.0,2360000000.0,45000000.0,3023000000.0,,2246000000.0,14987000000.0,9332000000.0,3538000000.0,4587000000.0,16279000000.0,455500000.0,455500000.0,455500000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2011.0,Q3YTD,2011-01-01,2011-09-30,,,6.02,6.02,0.15,923000000.0,5.95,,1174000000.0,893000000.0,10334000000.0,804000000.0,917000000.0,2740000000.0,2842000000.0,-102000000.0,2740000000.0,,9559000000.0,1265000000.0,-86000000.0,,59000000.0,972000000.0,2308000000.0,1781000000.0,,1499000000.0,18000000.0,2206000000.0,,1727000000.0,11286000000.0,6714000000.0,2670000000.0,4016000000.0,12229000000.0,456000000.0,456000000.0,456000000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2011.0,Q3TTM,2010-10-01,2011-09-30,,220000000.0,7.56,7.56,0.2,1263000000.0,7.47,,1506000000.0,1197000000.0,13687000000.0,1114000000.0,1226000000.0,3436000000.0,3542000000.0,-106000000.0,3436000000.0,,12582000000.0,1694000000.0,-98000000.0,,75000000.0,1322000000.0,2703000000.0,2380000000.0,,2338000000.0,99000000.0,2863000000.0,2000000.0,2377000000.0,14959000000.0,8805000000.0,3609000000.0,5048000000.0,16191000000.0,456000000.0,456000000.0,456000000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2011.0,Q3,2011-07-01,2011-09-30,2012-11-08 12:23:25+00:00,,1.78,1.78,0.05,294000000.0,1.77,,370000000.0,264000000.0,3550000000.0,258000000.0,312000000.0,813000000.0,865000000.0,-52000000.0,813000000.0,0.0,3283000000.0,443000000.0,-33000000.0,,21000000.0,321000000.0,774000000.0,583000000.0,,622000000.0,18000000.0,750000000.0,,552000000.0,3835000000.0,2297000000.0,871000000.0,1235000000.0,4154000000.0,456000000.0,456000000.0,456000000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2011.0,Q2YTD,2011-01-01,2011-06-30,,,4.24,4.24,0.1,629000000.0,4.18,,804000000.0,629000000.0,6784000000.0,546000000.0,605000000.0,1927000000.0,1977000000.0,-50000000.0,1927000000.0,,6276000000.0,822000000.0,-53000000.0,,38000000.0,651000000.0,1534000000.0,1198000000.0,,877000000.0,,1456000000.0,,1175000000.0,7451000000.0,4417000000.0,1799000000.0,2781000000.0,8075000000.0,456000000.0,456000000.0,456000000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2011.0,Q2TTM,2010-07-01,2011-06-30,,220000000.0,7.56,7.56,0.2,1327000000.0,7.46,,1471000000.0,1280000000.0,13584000000.0,1204000000.0,1164000000.0,3426000000.0,3495000000.0,-69000000.0,3426000000.0,,12408000000.0,1693000000.0,-104000000.0,,75000000.0,1347000000.0,2592000000.0,2384000000.0,,2583000000.0,81000000.0,2754000000.0,15000000.0,2531000000.0,14939000000.0,8504000000.0,3645000000.0,4966000000.0,16053000000.0,456000000.0,456000000.0,456000000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2011.0,Q2,2011-04-01,2011-06-30,2012-08-09 13:24:21+00:00,,2.0,2.0,0.05,307000000.0,1.97,,450000000.0,313000000.0,3367000000.0,256000000.0,329000000.0,911000000.0,945000000.0,-34000000.0,911000000.0,0.0,3136000000.0,404000000.0,-27000000.0,,19000000.0,331000000.0,807000000.0,553000000.0,,343000000.0,0.0,715000000.0,,563000000.0,3699000000.0,2255000000.0,857000000.0,1395000000.0,3993000000.0,456000000.0,456000000.0,456000000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2011.0,Q1TTM,2010-04-01,2011-03-31,,220000000.0,6.9,6.9,0.2,1388000000.0,6.82,,1390000000.0,1309000000.0,13693000000.0,1318000000.0,1054000000.0,3123000000.0,3362000000.0,-239000000.0,3123000000.0,,12369000000.0,1699000000.0,-104000000.0,,73000000.0,1349000000.0,2506000000.0,2311000000.0,,2963000000.0,81000000.0,2689000000.0,36000000.0,2706000000.0,15075000000.0,8249000000.0,3595000000.0,4752000000.0,15964000000.0,454000000.0,454000000.0,454000000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2011.0,Q1,2011-01-01,2011-03-31,2012-05-08 08:30:43+00:00,,2.24,2.24,0.05,322000000.0,2.21,,354000000.0,316000000.0,3417000000.0,290000000.0,276000000.0,1016000000.0,1032000000.0,-16000000.0,1016000000.0,0.0,3140000000.0,418000000.0,-26000000.0,,19000000.0,320000000.0,727000000.0,645000000.0,,534000000.0,,741000000.0,,612000000.0,3752000000.0,2162000000.0,942000000.0,1386000000.0,4082000000.0,454000000.0,454000000.0,454000000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2012.0,Q4,2012-10-01,2012-12-31,,191000000.0,1.28,1.24,0.05,348000000.0,1.22,,544000000.0,361000000.0,4727000000.0,239000000.0,395000000.0,818000000.0,823000000.0,-5000000.0,801000000.0,2000000.0,4528000000.0,645000000.0,-14000000.0,,27000000.0,-1188000000.0,988000000.0,2298000000.0,15000000.0,1151000000.0,-267000000.0,1154000000.0,,587000000.0,5115000000.0,3106000000.0,1096000000.0,1367000000.0,5624000000.0,561100000.0,561100000.0,561100000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2012.0,FY,2012-01-01,2012-12-31,2015-02-24 17:18:28+00:00,609000000.0,6.21,6.17,0.2,1403000000.0,6.11,,1475000000.0,1329000000.0,17544000000.0,972000000.0,1366000000.0,3492000000.0,3709000000.0,-217000000.0,3462000000.0,15000000.0,16589000000.0,2165000000.0,542000000.0,,91000000.0,,3666000000.0,4265000000.0,15000000.0,4415000000.0,,3991000000.0,,2375000000.0,18964000000.0,11797000000.0,4807000000.0,5184000000.0,21396000000.0,561100000.0,561100000.0,561100000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2012.0,Q3YTD,2012-01-01,2012-09-30,,418000000.0,4.93,4.93,0.15,1055000000.0,4.89,,931000000.0,968000000.0,12817000000.0,733000000.0,971000000.0,2674000000.0,2886000000.0,-212000000.0,2661000000.0,13000000.0,12061000000.0,1520000000.0,556000000.0,,64000000.0,1188000000.0,2678000000.0,1967000000.0,,3264000000.0,267000000.0,2837000000.0,,1788000000.0,13849000000.0,8691000000.0,3711000000.0,3817000000.0,15772000000.0,578300000.0,578300000.0,578300000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2012.0,Q3TTM,2011-10-01,2012-09-30,,640000000.0,5.76,5.76,0.2,1319000000.0,5.74,,1091000000.0,1212000000.0,16262000000.0,988000000.0,1391000000.0,3081000000.0,3297000000.0,-216000000.0,3042000000.0,39000000.0,15243000000.0,1961000000.0,621000000.0,,76000000.0,1534000000.0,3369000000.0,2427000000.0,,4125000000.0,294000000.0,3654000000.0,,2307000000.0,17550000000.0,11309000000.0,4579000000.0,4388000000.0,19822000000.0,578300000.0,578300000.0,578300000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2012.0,Q3,2012-07-01,2012-09-30,2013-11-06 17:30:02+00:00,199000000.0,2.03,2.03,0.05,371000000.0,2.01,,535000000.0,335000000.0,4903000000.0,237000000.0,316000000.0,1178000000.0,1188000000.0,-10000000.0,1173000000.0,5000000.0,4646000000.0,552000000.0,-13000000.0,,16000000.0,452000000.0,928000000.0,697000000.0,0.0,1014000000.0,48000000.0,1002000000.0,,608000000.0,5254000000.0,3045000000.0,1136000000.0,1723000000.0,5782000000.0,578300000.0,578300000.0,578300000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2012.0,Q2YTD,2012-01-01,2012-06-30,,219000000.0,2.9,2.9,0.1,684000000.0,2.88,,396000000.0,633000000.0,7914000000.0,496000000.0,655000000.0,1496000000.0,1698000000.0,-202000000.0,1488000000.0,8000000.0,7415000000.0,968000000.0,569000000.0,,48000000.0,736000000.0,1750000000.0,1270000000.0,,2250000000.0,219000000.0,1835000000.0,,1180000000.0,8595000000.0,5646000000.0,2575000000.0,2094000000.0,9990000000.0,578000000.0,578000000.0,578000000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2012.0,Q2TTM,2011-07-01,2012-06-30,,441000000.0,5.51,5.51,0.2,1242000000.0,5.5,,926000000.0,1141000000.0,14909000000.0,1009000000.0,1387000000.0,2716000000.0,2974000000.0,-258000000.0,2682000000.0,34000000.0,13880000000.0,1852000000.0,601000000.0,,81000000.0,1403000000.0,3215000000.0,2313000000.0,,3733000000.0,264000000.0,3402000000.0,,2251000000.0,16131000000.0,10561000000.0,4314000000.0,3900000000.0,18194000000.0,578000000.0,578000000.0,578000000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2012.0,Q2,2012-04-01,2012-06-30,2013-08-08 15:19:55+00:00,157000000.0,0.16,0.16,0.05,373000000.0,0.16,,43000000.0,335000000.0,4257000000.0,242000000.0,334000000.0,93000000.0,193000000.0,-100000000.0,92000000.0,1000000.0,4001000000.0,526000000.0,-21000000.0,,24000000.0,408000000.0,1021000000.0,667000000.0,0.0,1677000000.0,133000000.0,971000000.0,,615000000.0,4616000000.0,3142000000.0,1054000000.0,236000000.0,5055000000.0,578000000.0,578000000.0,578000000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2012.0,Q1TTM,2011-04-01,2012-03-31,,284000000.0,7.35,7.35,0.2,1176000000.0,7.31,,1333000000.0,1119000000.0,14019000000.0,1023000000.0,1382000000.0,3534000000.0,3726000000.0,-192000000.0,3501000000.0,33000000.0,13015000000.0,1730000000.0,595000000.0,,76000000.0,1326000000.0,3001000000.0,2199000000.0,,2399000000.0,131000000.0,3146000000.0,,2199000000.0,15214000000.0,9674000000.0,4117000000.0,5059000000.0,17132000000.0,509000000.0,509000000.0,509000000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2012.0,Q1,2012-01-01,2012-03-31,2013-05-09 14:59:12+00:00,62000000.0,2.74,2.74,0.05,311000000.0,2.72,,353000000.0,298000000.0,3657000000.0,254000000.0,321000000.0,1403000000.0,1505000000.0,-102000000.0,1396000000.0,7000000.0,3414000000.0,442000000.0,590000000.0,,24000000.0,328000000.0,729000000.0,603000000.0,0.0,573000000.0,86000000.0,864000000.0,,565000000.0,3979000000.0,2504000000.0,1521000000.0,1858000000.0,4935000000.0,509000000.0,509000000.0,509000000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2013.0,FY,2013-01-01,2013-12-31,2016-02-25 16:59:23+00:00,671000000.0,6.99,6.99,0.95,1241000000.0,6.89,,2224000000.0,1575000000.0,18222000000.0,551000000.0,1373000000.0,4121000000.0,4354000000.0,-233000000.0,4051000000.0,17000000.0,18106000000.0,2438000000.0,-41000000.0,,101000000.0,,3391000000.0,4319000000.0,53000000.0,3453000000.0,,4480000000.0,,1792000000.0,19898000000.0,12353000000.0,4278000000.0,6578000000.0,22384000000.0,579700000.0,579700000.0,579700000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2013.0,Q4,2013-10-01,2013-12-31,,166000000.0,1.43,1.45,1.0,288000000.0,1.43,,477000000.0,414000000.0,4398000000.0,128000000.0,427000000.0,852000000.0,875000000.0,-23000000.0,835000000.0,3000000.0,4423000000.0,657000000.0,-1000000.0,,27000000.0,-931000000.0,870000000.0,2053000000.0,14000000.0,957000000.0,,1115000000.0,,416000000.0,4839000000.0,3235000000.0,1121000000.0,1352000000.0,5544000000.0,579700000.0,579700000.0,579700000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2013.0,Q3YTD,2013-01-01,2013-09-30,,505000000.0,5.56,5.54,-0.05,953000000.0,5.46,,1747000000.0,1161000000.0,13824000000.0,423000000.0,946000000.0,3269000000.0,3479000000.0,-210000000.0,3216000000.0,14000000.0,13683000000.0,1781000000.0,-40000000.0,,74000000.0,931000000.0,2521000000.0,2266000000.0,39000000.0,2496000000.0,,3365000000.0,,1376000000.0,15059000000.0,9118000000.0,3157000000.0,5226000000.0,16840000000.0,582300000.0,582300000.0,582300000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2013.0,Q3TTM,2012-10-01,2013-09-30,,696000000.0,6.84,6.78,,1301000000.0,6.68,,2291000000.0,1522000000.0,18551000000.0,662000000.0,1341000000.0,4087000000.0,4302000000.0,-215000000.0,4017000000.0,16000000.0,18211000000.0,2426000000.0,-54000000.0,,101000000.0,-257000000.0,3509000000.0,4564000000.0,54000000.0,3647000000.0,-267000000.0,4519000000.0,,1963000000.0,20174000000.0,12224000000.0,4253000000.0,6593000000.0,22464000000.0,582300000.0,582300000.0,582300000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2013.0,Q3,2013-07-01,2013-09-30,2014-11-03 17:21:48+00:00,161000000.0,1.87,1.87,0.3,309000000.0,1.84,,575000000.0,396000000.0,4579000000.0,129000000.0,299000000.0,1105000000.0,1118000000.0,-13000000.0,1087000000.0,5000000.0,4560000000.0,601000000.0,-11000000.0,,23000000.0,,896000000.0,1102000000.0,13000000.0,849000000.0,,1152000000.0,,438000000.0,4998000000.0,3109000000.0,1091000000.0,1693000000.0,5651000000.0,582300000.0,582300000.0,582300000.0
