company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,employeebenefitassets,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2011.0,Q2,,2011-06-30,2011-08-05 12:59:03+00:00,623000000.0,1672000000.0,637000000.0,2859000000.0,-686000000.0,4501000000.0,2849000000.0,793000000.0,65000000.0,428000000.0,25000000.0,924000000.0,6573000000.0,247000000.0,3498000000.0,334000000.0,1762000000.0,3714000000.0,320000000.0,925000000.0,92000000.0,532000000.0,,,69000000.0,,233000000.0,25726000000.0,,1899000000.0,17098000000.0,10903000000.0,10860000000.0,1753000000.0,10903000000.0,10903000000.0,6195000000.0,17098000000.0,2524000000.0,4442000000.0,0.0,-16986000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2011.0,Q1,,2011-03-31,2011-05-05 12:58:58+00:00,605000000.0,1568000000.0,593000000.0,3055000000.0,-702000000.0,1343000000.0,2808000000.0,771000000.0,247000000.0,348000000.0,28000000.0,924000000.0,6712000000.0,262000000.0,,449000000.0,1678000000.0,3657000000.0,334000000.0,899000000.0,82000000.0,527000000.0,,,47000000.0,,170000000.0,25206000000.0,,1514000000.0,13310000000.0,10574000000.0,7044000000.0,1793000000.0,10574000000.0,10574000000.0,2736000000.0,13310000000.0,2609000000.0,943000000.0,0.0,-16738000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2012.0,FY,,2012-12-31,2014-02-24 11:05:47+00:00,444000000.0,1230000000.0,881000000.0,2979000000.0,-699000000.0,1416000000.0,2917000000.0,473000000.0,81000000.0,524000000.0,68000000.0,4362000000.0,6891000000.0,2700000000.0,4186000000.0,215000000.0,1757000000.0,3912000000.0,603000000.0,280000000.0,572000000.0,269000000.0,,,254000000.0,,805000000.0,27205000000.0,1500000000.0,2549000000.0,20021000000.0,10961000000.0,8230000000.0,3430000000.0,10961000000.0,10961000000.0,9060000000.0,20021000000.0,7879000000.0,5630000000.0,0.0,-18462000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2012.0,Q3,,2012-09-30,2012-11-02 13:03:30+00:00,501000000.0,1623000000.0,766000000.0,2751000000.0,-617000000.0,1210000000.0,2934000000.0,1043000000.0,106000000.0,552000000.0,29000000.0,4452000000.0,6806000000.0,2809000000.0,4190000000.0,225000000.0,1848000000.0,4055000000.0,550000000.0,199000000.0,596000000.0,350000000.0,,,161000000.0,,409000000.0,27179000000.0,1500000000.0,2451000000.0,20514000000.0,11403000000.0,8584000000.0,3425000000.0,11403000000.0,11403000000.0,9111000000.0,20514000000.0,7875000000.0,5686000000.0,0.0,-18093000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2012.0,Q2,,2012-06-30,2012-08-03 11:54:45+00:00,555000000.0,1629000000.0,711000000.0,2666000000.0,-741000000.0,1192000000.0,2905000000.0,1155000000.0,101000000.0,454000000.0,32000000.0,4452000000.0,6840000000.0,2911000000.0,2703000000.0,218000000.0,1885000000.0,4174000000.0,543000000.0,288000000.0,596000000.0,700000000.0,,,93000000.0,,351000000.0,26592000000.0,2000000000.0,1141000000.0,19521000000.0,11158000000.0,7353000000.0,3821000000.0,11158000000.0,11158000000.0,8363000000.0,19521000000.0,7994000000.0,4542000000.0,0.0,-17598000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2012.0,Q1,,2012-03-31,2012-05-04 12:35:07+00:00,589000000.0,1478000000.0,754000000.0,2562000000.0,-742000000.0,1193000000.0,2853000000.0,1192000000.0,106000000.0,382000000.0,37000000.0,4452000000.0,6840000000.0,3016000000.0,4207000000.0,239000000.0,1853000000.0,4278000000.0,516000000.0,302000000.0,622000000.0,684000000.0,,,94000000.0,,303000000.0,26345000000.0,1078000000.0,1572000000.0,20009000000.0,11071000000.0,7591000000.0,2909000000.0,11071000000.0,11071000000.0,8938000000.0,20009000000.0,8140000000.0,6029000000.0,0.0,-17385000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2013.0,FY,,2013-12-31,2015-02-24 16:24:05+00:00,422000000.0,1203000000.0,,3157000000.0,-528000000.0,1627000000.0,2952000000.0,393000000.0,120000000.0,554000000.0,130000000.0,4362000000.0,6556000000.0,2341000000.0,4158000000.0,216000000.0,1731000000.0,3399000000.0,462000000.0,207000000.0,548000000.0,216000000.0,,651000000.0,264000000.0,,863000000.0,28173000000.0,1000000000.0,2202000000.0,18938000000.0,10807000000.0,8019000000.0,2747000000.0,10807000000.0,10807000000.0,8131000000.0,18938000000.0,7520000000.0,5384000000.0,0.0,-19790000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2013.0,Q3,,2013-09-30,2013-11-01 11:22:09+00:00,426000000.0,1524000000.0,691000000.0,3030000000.0,-572000000.0,1435000000.0,2866000000.0,1039000000.0,39000000.0,567000000.0,119000000.0,4362000000.0,6539000000.0,2444000000.0,4161000000.0,210000000.0,1726000000.0,3509000000.0,492000000.0,227000000.0,564000000.0,253000000.0,,,272000000.0,,219000000.0,27993000000.0,1000000000.0,2158000000.0,19244000000.0,11051000000.0,8101000000.0,2723000000.0,11051000000.0,11051000000.0,8193000000.0,19244000000.0,7634000000.0,5470000000.0,0.0,-19236000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2013.0,Q2,,2013-06-30,2013-08-02 10:58:35+00:00,437000000.0,1491000000.0,682000000.0,3068000000.0,-590000000.0,1180000000.0,2858000000.0,1070000000.0,220000000.0,463000000.0,106000000.0,4362000000.0,6679000000.0,2547000000.0,4165000000.0,203000000.0,1720000000.0,3611000000.0,539000000.0,253000000.0,584000000.0,240000000.0,,,278000000.0,,513000000.0,27677000000.0,1000000000.0,2064000000.0,19398000000.0,11068000000.0,8038000000.0,2802000000.0,11068000000.0,11068000000.0,8330000000.0,19398000000.0,7749000000.0,5528000000.0,0.0,-18877000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2013.0,Q1,,2013-03-31,2013-05-03 09:27:09+00:00,440000000.0,1333000000.0,694000000.0,3034000000.0,-650000000.0,1393000000.0,2790000000.0,1051000000.0,111000000.0,365000000.0,62000000.0,4362000000.0,6773000000.0,2642000000.0,4183000000.0,204000000.0,1700000000.0,3739000000.0,600000000.0,264000000.0,598000000.0,258000000.0,,,223000000.0,,259000000.0,27330000000.0,1500000000.0,2469000000.0,19701000000.0,10952000000.0,8205000000.0,3110000000.0,10952000000.0,10952000000.0,8749000000.0,19701000000.0,7757000000.0,5639000000.0,0.0,-18518000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2014.0,FY,,2014-12-31,2015-11-05 10:41:32+00:00,437000000.0,1246000000.0,,3426000000.0,-532000000.0,1199000000.0,3109000000.0,347000000.0,75000000.0,651000000.0,127000000.0,4362000000.0,6266000000.0,1985000000.0,3641000000.0,224000000.0,1784000000.0,2840000000.0,405000000.0,172000000.0,399000000.0,225000000.0,,498000000.0,244000000.0,,850000000.0,29653000000.0,1001000000.0,2342000000.0,17722000000.0,10390000000.0,7768000000.0,2662000000.0,10390000000.0,10390000000.0,7332000000.0,17722000000.0,7114000000.0,4670000000.0,0.0,-21840000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2014.0,Q3,,2014-09-30,2014-10-31 10:12:11+00:00,393000000.0,1477000000.0,,3463000000.0,-468000000.0,1306000000.0,3055000000.0,378000000.0,108000000.0,613000000.0,135000000.0,4362000000.0,6393000000.0,2075000000.0,3643000000.0,219000000.0,1751000000.0,2930000000.0,471000000.0,177000000.0,450000000.0,222000000.0,,527000000.0,246000000.0,,964000000.0,29189000000.0,1002000000.0,1880000000.0,17900000000.0,10471000000.0,7756000000.0,2643000000.0,10471000000.0,10471000000.0,7429000000.0,17900000000.0,7214000000.0,4786000000.0,0.0,-21305000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2014.0,Q2,,2014-06-30,2014-07-31 11:54:07+00:00,402000000.0,1527000000.0,552000000.0,3408000000.0,-512000000.0,1216000000.0,3014000000.0,389000000.0,111000000.0,484000000.0,126000000.0,4362000000.0,6452000000.0,2163000000.0,4394000000.0,219000000.0,1744000000.0,3044000000.0,439000000.0,194000000.0,484000000.0,224000000.0,,,246000000.0,,992000000.0,28686000000.0,254000000.0,1588000000.0,17810000000.0,10466000000.0,7456000000.0,1803000000.0,10466000000.0,10466000000.0,7344000000.0,17810000000.0,7310000000.0,5541000000.0,0.0,-20722000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2014.0,Q1,,2014-03-31,2014-05-02 11:27:34+00:00,405000000.0,1355000000.0,600000000.0,3247000000.0,-520000000.0,1565000000.0,2922000000.0,383000000.0,102000000.0,364000000.0,129000000.0,4362000000.0,6426000000.0,2253000000.0,4652000000.0,212000000.0,1714000000.0,3179000000.0,438000000.0,200000000.0,536000000.0,218000000.0,,,240000000.0,,876000000.0,28331000000.0,1000000000.0,2467000000.0,18935000000.0,10620000000.0,8360000000.0,2471000000.0,10620000000.0,10620000000.0,8315000000.0,18935000000.0,7396000000.0,5844000000.0,0.0,-20113000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2015.0,FY,,2015-12-31,2017-02-23 13:00:41+00:00,386000000.0,1165000000.0,,2869000000.0,-532000000.0,1000000000.0,3370000000.0,,95000000.0,664000000.0,85000000.0,4362000000.0,5465000000.0,1629000000.0,3120000000.0,221000000.0,1691000000.0,2596000000.0,376000000.0,201000000.0,37000000.0,196000000.0,,410000000.0,62000000.0,,1000000000.0,31176000000.0,1000000000.0,2218000000.0,16230000000.0,9946000000.0,7074000000.0,2555000000.0,9946000000.0,9946000000.0,6284000000.0,16230000000.0,6560000000.0,3729000000.0,0.0,-24068000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2015.0,Q3,,2015-09-30,2015-11-05 10:41:32+00:00,367000000.0,1481000000.0,,3113000000.0,-513000000.0,1133000000.0,3303000000.0,357000000.0,87000000.0,615000000.0,76000000.0,4362000000.0,5742000000.0,1716000000.0,3132000000.0,216000000.0,1771000000.0,2629000000.0,383000000.0,160000000.0,308000000.0,247000000.0,,431000000.0,92000000.0,,945000000.0,30731000000.0,1000000000.0,1602000000.0,16540000000.0,9970000000.0,7289000000.0,2500000000.0,9970000000.0,9970000000.0,6570000000.0,16540000000.0,6622000000.0,4070000000.0,0.0,-23551000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2015.0,Q2,,2015-06-30,2015-08-04 10:40:29+00:00,417000000.0,1434000000.0,,3412000000.0,-514000000.0,1184000000.0,3245000000.0,347000000.0,120000000.0,481000000.0,127000000.0,4362000000.0,6097000000.0,1805000000.0,3134000000.0,228000000.0,1885000000.0,2685000000.0,391000000.0,169000000.0,355000000.0,254000000.0,,425000000.0,96000000.0,,1088000000.0,30286000000.0,1750000000.0,2122000000.0,17532000000.0,10205000000.0,8060000000.0,3193000000.0,10205000000.0,10205000000.0,7327000000.0,17532000000.0,6787000000.0,4134000000.0,0.0,-22812000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2015.0,Q1,,2015-03-31,2015-05-05 11:10:12+00:00,432000000.0,1394000000.0,,3419000000.0,-531000000.0,1242000000.0,3151000000.0,340000000.0,79000000.0,349000000.0,128000000.0,4362000000.0,6177000000.0,1895000000.0,3638000000.0,232000000.0,1844000000.0,2758000000.0,397000000.0,174000000.0,403000000.0,253000000.0,,426000000.0,105000000.0,,810000000.0,29948000000.0,1000000000.0,2062000000.0,17346000000.0,10369000000.0,7692000000.0,2286000000.0,10369000000.0,10369000000.0,6977000000.0,17346000000.0,6896000000.0,4691000000.0,0.0,-22199000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2016.0,FY,,2016-12-31,2018-02-22 13:58:19+00:00,396000000.0,1267000000.0,,2411000000.0,-526000000.0,1154000000.0,3415000000.0,,83000000.0,710000000.0,96000000.0,4362000000.0,4923000000.0,1316000000.0,2978000000.0,235000000.0,1790000000.0,2512000000.0,,374000000.0,33000000.0,129000000.0,,444000000.0,79000000.0,554000000.0,910000000.0,33107000000.0,631000000.0,2336000000.0,16431000000.0,10473000000.0,7457000000.0,2264000000.0,10473000000.0,10473000000.0,5958000000.0,16431000000.0,6462000000.0,3694000000.0,0.0,-25523000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2016.0,Q3,,2016-09-30,2016-11-02 18:04:32+00:00,428000000.0,1447000000.0,,2437000000.0,-542000000.0,1369000000.0,3498000000.0,,68000000.0,647000000.0,64000000.0,4362000000.0,4982000000.0,1394000000.0,2977000000.0,233000000.0,1808000000.0,2545000000.0,547000000.0,355000000.0,35000000.0,201000000.0,,393000000.0,82000000.0,,789000000.0,32432000000.0,634000000.0,1768000000.0,16216000000.0,10286000000.0,7181000000.0,2170000000.0,10286000000.0,10286000000.0,5930000000.0,16216000000.0,6490000000.0,3760000000.0,0.0,-25102000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2016.0,Q2,,2016-06-30,2016-08-04 11:32:07+00:00,416000000.0,1348000000.0,,2595000000.0,-536000000.0,1235000000.0,3422000000.0,,58000000.0,493000000.0,85000000.0,4362000000.0,5152000000.0,1476000000.0,2975000000.0,224000000.0,1876000000.0,2557000000.0,532000000.0,231000000.0,40000000.0,193000000.0,,387000000.0,69000000.0,,926000000.0,31850000000.0,637000000.0,1304000000.0,15693000000.0,9962000000.0,6689000000.0,1991000000.0,9962000000.0,9962000000.0,5731000000.0,15693000000.0,6447000000.0,3740000000.0,0.0,-24774000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2016.0,Q1,,2016-03-31,2016-05-04 11:41:30+00:00,387000000.0,1269000000.0,,2736000000.0,-531000000.0,1281000000.0,3299000000.0,,67000000.0,340000000.0,84000000.0,4362000000.0,5290000000.0,1556000000.0,2869000000.0,220000000.0,1805000000.0,2554000000.0,382000000.0,175000000.0,38000000.0,195000000.0,,377000000.0,76000000.0,,785000000.0,31457000000.0,1249000000.0,1519000000.0,15686000000.0,9782000000.0,6659000000.0,2420000000.0,9782000000.0,9782000000.0,5904000000.0,15686000000.0,6473000000.0,3484000000.0,0.0,-24443000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2017.0,FY,,2017-12-31,2019-02-22 12:16:54+00:00,466000000.0,1278000000.0,,2125000000.0,-384000000.0,1656000000.0,3517000000.0,,128000000.0,722000000.0,208000000.0,4362000000.0,4789000000.0,1056000000.0,3577000000.0,268000000.0,1957000000.0,2664000000.0,,264000000.0,78000000.0,89000000.0,,442000000.0,86000000.0,1303000000.0,1030000000.0,34662000000.0,500000000.0,2813000000.0,17642000000.0,10337000000.0,8734000000.0,2258000000.0,10337000000.0,10337000000.0,7305000000.0,17642000000.0,6244000000.0,5047000000.0,0.0,-27458000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2017.0,Q3,,2017-09-30,2017-11-02 11:22:00+00:00,430000000.0,1576000000.0,,2101000000.0,-505000000.0,1296000000.0,3459000000.0,,74000000.0,635000000.0,112000000.0,4362000000.0,4668000000.0,1136000000.0,3084000000.0,258000000.0,1908000000.0,2567000000.0,656000000.0,414000000.0,38000000.0,108000000.0,,417000000.0,89000000.0,,1063000000.0,34935000000.0,499000000.0,2148000000.0,16929000000.0,10988000000.0,7991000000.0,2055000000.0,10988000000.0,10988000000.0,5941000000.0,16929000000.0,6371000000.0,3886000000.0,0.0,-26901000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2017.0,Q2,,2017-06-30,2017-08-03 09:58:34+00:00,450000000.0,1469000000.0,,2142000000.0,-520000000.0,1140000000.0,3424000000.0,,86000000.0,489000000.0,99000000.0,4362000000.0,4656000000.0,1219000000.0,3084000000.0,250000000.0,1947000000.0,2514000000.0,635000000.0,412000000.0,33000000.0,101000000.0,,353000000.0,71000000.0,,1111000000.0,34149000000.0,499000000.0,1844000000.0,16438000000.0,10708000000.0,7511000000.0,1877000000.0,10708000000.0,10708000000.0,5730000000.0,16438000000.0,6413000000.0,3853000000.0,0.0,-26345000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2017.0,Q1,,2017-03-31,2017-05-03 11:32:46+00:00,429000000.0,1337000000.0,,2332000000.0,-527000000.0,1073000000.0,3338000000.0,,77000000.0,352000000.0,102000000.0,4362000000.0,4833000000.0,1300000000.0,2980000000.0,241000000.0,1843000000.0,2501000000.0,624000000.0,361000000.0,36000000.0,97000000.0,,366000000.0,71000000.0,,811000000.0,33595000000.0,378000000.0,1976000000.0,15978000000.0,10639000000.0,7040000000.0,1602000000.0,10639000000.0,10639000000.0,5339000000.0,15978000000.0,6437000000.0,3737000000.0,0.0,-25767000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2018.0,FY,,2018-12-31,2020-02-20 11:57:52+00:00,478000000.0,1207000000.0,,2242000000.0,-473000000.0,2438000000.0,3691000000.0,,103000000.0,724000000.0,92000000.0,4362000000.0,5425000000.0,717000000.0,4319000000.0,251000000.0,2217000000.0,3183000000.0,,295000000.0,42000000.0,118000000.0,,420000000.0,140000000.0,1190000000.0,440000000.0,37906000000.0,749000000.0,1795000000.0,17137000000.0,8994000000.0,8097000000.0,2474000000.0,8994000000.0,8994000000.0,8143000000.0,17137000000.0,5857000000.0,5669000000.0,0.0,-32130000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2018.0,Q3,,2018-09-30,2018-11-02 11:38:05+00:00,492000000.0,1585000000.0,,2199000000.0,-354000000.0,1502000000.0,3659000000.0,,104000000.0,613000000.0,220000000.0,4362000000.0,5250000000.0,801000000.0,4318000000.0,278000000.0,2116000000.0,3051000000.0,,243000000.0,43000000.0,86000000.0,,424000000.0,150000000.0,1228000000.0,654000000.0,37378000000.0,749000000.0,3611000000.0,18573000000.0,10516000000.0,9468000000.0,2382000000.0,10516000000.0,10516000000.0,8057000000.0,18573000000.0,6054000000.0,5675000000.0,0.0,-30167000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2018.0,Q2,,2018-06-30,2018-08-02 11:20:59+00:00,492000000.0,1551000000.0,,2170000000.0,-371000000.0,2919000000.0,3608000000.0,,120000000.0,472000000.0,205000000.0,4362000000.0,5025000000.0,888000000.0,5066000000.0,271000000.0,2090000000.0,2855000000.0,,205000000.0,50000000.0,82000000.0,,382000000.0,149000000.0,1229000000.0,821000000.0,36413000000.0,0.0,2211000000.0,18527000000.0,10634000000.0,9592000000.0,1466000000.0,10634000000.0,10634000000.0,7893000000.0,18527000000.0,6080000000.0,6427000000.0,0.0,-29016000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2018.0,Q1,,2018-03-31,2018-05-03 10:59:44+00:00,488000000.0,1454000000.0,,2171000000.0,-392000000.0,1717000000.0,3511000000.0,,133000000.0,344000000.0,215000000.0,4362000000.0,4907000000.0,968000000.0,3578000000.0,271000000.0,2032000000.0,2736000000.0,,218000000.0,53000000.0,92000000.0,,395000000.0,147000000.0,1282000000.0,1025000000.0,35619000000.0,500000000.0,2362000000.0,17507000000.0,10642000000.0,8590000000.0,1860000000.0,10642000000.0,10642000000.0,6865000000.0,17507000000.0,6181000000.0,5005000000.0,0.0,-28096000000.0
