company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2009.0,Q3,2009-07-01,2009-09-30,,,12000000.0,217000000.0,,21000000.0,34000000.0,,-355000000.0,-950000000.0,834000000.0,-355000000.0,-950000000.0,834000000.0,-471000000.0,538000000.0,538000000.0,,46000000.0,,,-138000000.0,-879000000.0,-226000000.0,,-251000000.0,155000000.0,
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2009.0,Q2YTD,2009-01-01,2009-06-30,2009-07-29 17:24:22+00:00,-155000000.0,22000000.0,451000000.0,,-39000000.0,37000000.0,,-594000000.0,505000000.0,808000000.0,-594000000.0,505000000.0,808000000.0,719000000.0,277000000.0,277000000.0,,97000000.0,0.0,,-280000000.0,-568000000.0,-91000000.0,,-351000000.0,1319000000.0,
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2009.0,Q2TTM,2008-07-01,2009-06-30,,-155000000.0,40000000.0,986000000.0,,800000000.0,82000000.0,,-1633000000.0,-887000000.0,2968000000.0,-1633000000.0,-887000000.0,2968000000.0,448000000.0,946000000.0,946000000.0,,196000000.0,3000000.0,,-552000000.0,-1956000000.0,-365000000.0,,-1166000000.0,1589000000.0,
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2009.0,Q2,2009-04-01,2009-06-30,,-51000000.0,12000000.0,221000000.0,,17000000.0,19000000.0,,-370000000.0,142000000.0,557000000.0,-370000000.0,142000000.0,557000000.0,329000000.0,260000000.0,260000000.0,,47000000.0,,,-139000000.0,-346000000.0,-48000000.0,,-250000000.0,587000000.0,
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2009.0,Q1,2009-01-01,2009-03-31,2010-04-30 15:44:08+00:00,-104000000.0,10000000.0,230000000.0,,-56000000.0,18000000.0,,-224000000.0,363000000.0,251000000.0,-224000000.0,363000000.0,251000000.0,390000000.0,17000000.0,17000000.0,,50000000.0,,,-141000000.0,-222000000.0,-43000000.0,,-101000000.0,732000000.0,
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2010.0,Q4,2010-10-01,2010-12-31,,-140000000.0,12000000.0,226000000.0,,147000000.0,287000000.0,,-456000000.0,-548000000.0,1230000000.0,-456000000.0,-548000000.0,1230000000.0,226000000.0,942000000.0,942000000.0,,-97000000.0,10000000.0,,-153000000.0,-701000000.0,-301000000.0,,-600000000.0,446000000.0,148000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2010.0,FY,2010-01-01,2010-12-31,2013-02-22 11:49:48+00:00,-199000000.0,48000000.0,865000000.0,,-367000000.0,407000000.0,0.0,-2626000000.0,-1057000000.0,3820000000.0,-2626000000.0,-1057000000.0,3820000000.0,137000000.0,3228000000.0,3228000000.0,,46000000.0,13000000.0,,-592000000.0,-2518000000.0,-1199000000.0,0.0,-2454000000.0,2711000000.0,148000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2010.0,Q3YTD,2010-01-01,2010-09-30,2010-11-04 13:17:35+00:00,-59000000.0,36000000.0,639000000.0,,-514000000.0,120000000.0,,-2170000000.0,-509000000.0,2590000000.0,-2170000000.0,-509000000.0,2590000000.0,-89000000.0,2286000000.0,2286000000.0,,143000000.0,3000000.0,,-439000000.0,-1817000000.0,-898000000.0,,-1854000000.0,2265000000.0,
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2010.0,Q3TTM,2009-10-01,2010-09-30,,-59000000.0,50000000.0,848000000.0,,-434000000.0,158000000.0,,-2632000000.0,-1160000000.0,3591000000.0,-2632000000.0,-1160000000.0,3591000000.0,-201000000.0,2941000000.0,2941000000.0,,186000000.0,4000000.0,,-588000000.0,-2652000000.0,-1334000000.0,,-2206000000.0,2885000000.0,
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2010.0,Q3,2010-07-01,2010-09-30,,-59000000.0,11000000.0,213000000.0,,188000000.0,41000000.0,,-701000000.0,-662000000.0,1318000000.0,-701000000.0,-662000000.0,1318000000.0,-45000000.0,859000000.0,859000000.0,,47000000.0,1000000.0,,-143000000.0,-603000000.0,-396000000.0,,-600000000.0,396000000.0,
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2010.0,Q2YTD,2010-01-01,2010-06-30,2010-07-30 15:21:21+00:00,0.0,25000000.0,426000000.0,,-702000000.0,79000000.0,,-1469000000.0,153000000.0,1272000000.0,-1469000000.0,153000000.0,1272000000.0,-44000000.0,1427000000.0,1427000000.0,,96000000.0,2000000.0,,-296000000.0,-1214000000.0,-502000000.0,,-1254000000.0,1869000000.0,
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2010.0,Q2TTM,2009-07-01,2010-06-30,,,51000000.0,852000000.0,,-601000000.0,151000000.0,,-2286000000.0,-1448000000.0,3107000000.0,-2286000000.0,-1448000000.0,3107000000.0,-627000000.0,2620000000.0,2620000000.0,,185000000.0,3000000.0,,-583000000.0,-2928000000.0,-1164000000.0,,-1857000000.0,2644000000.0,
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2010.0,Q2,2010-04-01,2010-06-30,,,12000000.0,215000000.0,,-483000000.0,50000000.0,,-845000000.0,204000000.0,562000000.0,-845000000.0,204000000.0,562000000.0,-79000000.0,769000000.0,769000000.0,,49000000.0,2000000.0,,-147000000.0,-613000000.0,-283000000.0,,-750000000.0,1100000000.0,
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2010.0,Q1,2010-01-01,2010-03-31,2010-04-30 15:44:08+00:00,0.0,13000000.0,211000000.0,,-219000000.0,29000000.0,,-624000000.0,-51000000.0,710000000.0,-624000000.0,-51000000.0,710000000.0,35000000.0,658000000.0,658000000.0,,47000000.0,,,-149000000.0,-601000000.0,-219000000.0,,-504000000.0,769000000.0,
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2010.0,Q1TTM,2009-04-01,2010-03-31,,-51000000.0,51000000.0,858000000.0,,-101000000.0,120000000.0,,-1811000000.0,-1510000000.0,3102000000.0,-1811000000.0,-1510000000.0,3102000000.0,-219000000.0,2111000000.0,2111000000.0,,183000000.0,1000000.0,,-575000000.0,-2661000000.0,-929000000.0,,-1357000000.0,2131000000.0,
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2011.0,Q4,2011-10-01,2011-12-31,,-35000000.0,178000000.0,247000000.0,,182000000.0,127000000.0,,-563000000.0,-997000000.0,971000000.0,-563000000.0,-997000000.0,971000000.0,-589000000.0,298000000.0,298000000.0,,66000000.0,3000000.0,135000000.0,-193000000.0,-1186000000.0,-153000000.0,-200000000.0,-300000000.0,226000000.0,16000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2011.0,FY,2011-01-01,2011-12-31,2014-02-24 11:05:47+00:00,-5425000000.0,204000000.0,904000000.0,,-352000000.0,690000000.0,4697000000.0,2589000000.0,-6172000000.0,3256000000.0,2589000000.0,-6172000000.0,3256000000.0,-327000000.0,2236000000.0,2236000000.0,,264000000.0,31000000.0,151000000.0,-644000000.0,-3653000000.0,-816000000.0,-212000000.0,-1973000000.0,3555000000.0,16000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2011.0,Q3YTD,2011-01-01,2011-09-30,2011-11-04 13:18:14+00:00,-5390000000.0,26000000.0,657000000.0,,-534000000.0,563000000.0,4697000000.0,3152000000.0,-5175000000.0,2285000000.0,3152000000.0,-5175000000.0,2285000000.0,262000000.0,1938000000.0,1938000000.0,,198000000.0,28000000.0,16000000.0,-451000000.0,-2467000000.0,-663000000.0,-12000000.0,-1673000000.0,3329000000.0,
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2011.0,Q3TTM,2010-10-01,2011-09-30,,-5530000000.0,38000000.0,883000000.0,,-387000000.0,850000000.0,4697000000.0,2696000000.0,-5723000000.0,3515000000.0,2696000000.0,-5723000000.0,3515000000.0,488000000.0,2880000000.0,2880000000.0,,101000000.0,38000000.0,16000000.0,-604000000.0,-3168000000.0,-964000000.0,-12000000.0,-2273000000.0,3775000000.0,148000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2011.0,Q3,2011-07-01,2011-09-30,,-5390000000.0,13000000.0,213000000.0,,224000000.0,33000000.0,1200000000.0,636000000.0,-4694000000.0,1138000000.0,636000000.0,-4694000000.0,1138000000.0,-2920000000.0,600000000.0,600000000.0,,88000000.0,1000000.0,16000000.0,-148000000.0,-776000000.0,-193000000.0,,-450000000.0,1649000000.0,
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2011.0,Q2YTD,2011-01-01,2011-06-30,2011-08-05 12:59:03+00:00,,13000000.0,444000000.0,,-758000000.0,530000000.0,3497000000.0,2516000000.0,-481000000.0,1147000000.0,2516000000.0,-481000000.0,1147000000.0,3182000000.0,1338000000.0,1338000000.0,,110000000.0,27000000.0,,-303000000.0,-1691000000.0,-470000000.0,-12000000.0,-1223000000.0,1680000000.0,
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2011.0,Q2TTM,2010-07-01,2011-06-30,,-199000000.0,36000000.0,883000000.0,,-423000000.0,858000000.0,3497000000.0,1359000000.0,-1691000000.0,3695000000.0,1359000000.0,-1691000000.0,3695000000.0,3363000000.0,3139000000.0,3139000000.0,,60000000.0,38000000.0,,-599000000.0,-2995000000.0,-1167000000.0,-12000000.0,-2423000000.0,2522000000.0,148000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2011.0,Q2,2011-04-01,2011-06-30,,,6000000.0,220000000.0,,-320000000.0,180000000.0,3497000000.0,3071000000.0,-544000000.0,631000000.0,3071000000.0,-544000000.0,631000000.0,3158000000.0,672000000.0,672000000.0,,53000000.0,8000000.0,,-150000000.0,-818000000.0,-276000000.0,-12000000.0,-452000000.0,550000000.0,
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2011.0,Q1,2011-01-01,2011-03-31,2011-05-05 12:58:58+00:00,,7000000.0,224000000.0,,-438000000.0,350000000.0,,-555000000.0,63000000.0,516000000.0,-555000000.0,63000000.0,516000000.0,24000000.0,666000000.0,666000000.0,,57000000.0,19000000.0,,-153000000.0,-873000000.0,-194000000.0,,-771000000.0,1130000000.0,
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2011.0,Q1TTM,2010-04-01,2011-03-31,,-199000000.0,42000000.0,878000000.0,,-586000000.0,728000000.0,,-2557000000.0,-943000000.0,3626000000.0,-2557000000.0,-943000000.0,3626000000.0,126000000.0,3236000000.0,3236000000.0,,56000000.0,32000000.0,,-596000000.0,-2790000000.0,-1174000000.0,,-2721000000.0,3072000000.0,148000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2012.0,FY,2012-01-01,2012-12-31,2015-02-24 16:24:05+00:00,,444000000.0,957000000.0,,-9000000.0,523000000.0,1492000000.0,-1951000000.0,-1039000000.0,3414000000.0,-1951000000.0,-1039000000.0,3414000000.0,424000000.0,1759000000.0,1759000000.0,,263000000.0,38000000.0,60000000.0,-819000000.0,-2802000000.0,-495000000.0,-1385000000.0,-1800000000.0,2198000000.0,0.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2012.0,Q4,2012-10-01,2012-12-31,,,187000000.0,232000000.0,,341000000.0,133000000.0,,-693000000.0,-189000000.0,1088000000.0,-693000000.0,-189000000.0,1088000000.0,206000000.0,264000000.0,264000000.0,,64000000.0,12000000.0,60000000.0,-235000000.0,-660000000.0,-96000000.0,-3000000.0,-600000000.0,507000000.0,
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2012.0,Q3YTD,2012-01-01,2012-09-30,2012-11-02 13:03:30+00:00,0.0,257000000.0,725000000.0,,-350000000.0,390000000.0,1492000000.0,-1258000000.0,-850000000.0,2326000000.0,-1258000000.0,-850000000.0,2326000000.0,218000000.0,1495000000.0,1495000000.0,,199000000.0,26000000.0,0.0,-584000000.0,-2142000000.0,-399000000.0,-1382000000.0,-1200000000.0,1691000000.0,
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2012.0,Q3TTM,2011-10-01,2012-09-30,,-35000000.0,435000000.0,972000000.0,,-168000000.0,517000000.0,1492000000.0,-1821000000.0,-1847000000.0,3297000000.0,-1821000000.0,-1847000000.0,3297000000.0,-371000000.0,1793000000.0,1793000000.0,,265000000.0,29000000.0,135000000.0,-777000000.0,-3328000000.0,-552000000.0,-1582000000.0,-1500000000.0,1917000000.0,16000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2012.0,Q3,2012-07-01,2012-09-30,,,86000000.0,241000000.0,,25000000.0,63000000.0,1492000000.0,257000000.0,-1441000000.0,1202000000.0,257000000.0,-1441000000.0,1202000000.0,18000000.0,784000000.0,784000000.0,,66000000.0,3000000.0,,-194000000.0,-1484000000.0,-150000000.0,-507000000.0,-600000000.0,193000000.0,
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2012.0,Q2YTD,2012-01-01,2012-06-30,2012-08-03 11:54:45+00:00,,171000000.0,484000000.0,,-375000000.0,327000000.0,0.0,-1515000000.0,591000000.0,1124000000.0,-1515000000.0,591000000.0,1124000000.0,200000000.0,711000000.0,711000000.0,,133000000.0,23000000.0,0.0,-390000000.0,-658000000.0,-249000000.0,-875000000.0,-600000000.0,1498000000.0,
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2012.0,Q2TTM,2011-07-01,2012-06-30,,-5425000000.0,362000000.0,944000000.0,,31000000.0,487000000.0,1200000000.0,-1442000000.0,-5100000000.0,3233000000.0,-1442000000.0,-5100000000.0,3233000000.0,-3309000000.0,1609000000.0,1609000000.0,,287000000.0,27000000.0,151000000.0,-731000000.0,-2620000000.0,-595000000.0,-1075000000.0,-1350000000.0,3373000000.0,16000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2012.0,Q2,2012-04-01,2012-06-30,,,85000000.0,241000000.0,,-161000000.0,68000000.0,,-997000000.0,321000000.0,675000000.0,-997000000.0,321000000.0,675000000.0,-1000000.0,446000000.0,446000000.0,,64000000.0,5000000.0,,-195000000.0,-415000000.0,-146000000.0,-575000000.0,-300000000.0,882000000.0,
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2012.0,Q1,2012-01-01,2012-03-31,2012-05-04 12:35:07+00:00,,86000000.0,243000000.0,,-214000000.0,259000000.0,,-518000000.0,270000000.0,449000000.0,-518000000.0,270000000.0,449000000.0,201000000.0,265000000.0,265000000.0,,69000000.0,18000000.0,,-195000000.0,-243000000.0,-103000000.0,-300000000.0,-300000000.0,616000000.0,
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2012.0,Q1TTM,2011-04-01,2012-03-31,,-5425000000.0,283000000.0,923000000.0,,-128000000.0,599000000.0,4697000000.0,2626000000.0,-5965000000.0,3189000000.0,2626000000.0,-5965000000.0,3189000000.0,-150000000.0,1835000000.0,1835000000.0,,276000000.0,30000000.0,151000000.0,-686000000.0,-3023000000.0,-725000000.0,-512000000.0,-1502000000.0,3041000000.0,16000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2013.0,FY,2013-01-01,2013-12-31,2015-02-24 16:24:05+00:00,,418000000.0,879000000.0,,-356000000.0,1314000000.0,986000000.0,-3170000000.0,-3000000.0,3384000000.0,-3170000000.0,-3000000.0,3384000000.0,211000000.0,2162000000.0,2162000000.0,,281000000.0,80000000.0,46000000.0,-1175000000.0,-3907000000.0,-412000000.0,-1507000000.0,-2868000000.0,4249000000.0,21000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2013.0,Q4,2013-10-01,2013-12-31,,,165000000.0,213000000.0,,326000000.0,168000000.0,,-884000000.0,-123000000.0,1199000000.0,-884000000.0,-123000000.0,1199000000.0,192000000.0,511000000.0,511000000.0,,-16000000.0,1508000000.0,46000000.0,-326000000.0,-729000000.0,-107000000.0,-1500000000.0,-734000000.0,667000000.0,
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2013.0,Q3YTD,2013-01-01,2013-09-30,2013-11-01 11:22:09+00:00,,253000000.0,666000000.0,,-682000000.0,1146000000.0,986000000.0,-2286000000.0,120000000.0,2185000000.0,-2286000000.0,120000000.0,2185000000.0,19000000.0,1651000000.0,1651000000.0,,297000000.0,-1428000000.0,,-849000000.0,-3178000000.0,-305000000.0,-7000000.0,-2134000000.0,3582000000.0,21000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2013.0,Q3TTM,2012-10-01,2013-09-30,,,440000000.0,898000000.0,,-341000000.0,1279000000.0,986000000.0,-2979000000.0,-69000000.0,3273000000.0,-2979000000.0,-69000000.0,3273000000.0,225000000.0,1915000000.0,1915000000.0,,361000000.0,-1416000000.0,60000000.0,-1084000000.0,-3838000000.0,-401000000.0,-10000000.0,-2734000000.0,4089000000.0,21000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2013.0,Q3,2013-07-01,2013-09-30,,,83000000.0,217000000.0,,123000000.0,349000000.0,,-684000000.0,-211000000.0,1150000000.0,-684000000.0,-211000000.0,1150000000.0,255000000.0,629000000.0,629000000.0,,98000000.0,9000000.0,,-308000000.0,-775000000.0,-123000000.0,,-734000000.0,684000000.0,3000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2013.0,Q2YTD,2013-01-01,2013-06-30,2013-08-02 10:58:35+00:00,,170000000.0,449000000.0,,-805000000.0,797000000.0,986000000.0,-1602000000.0,331000000.0,1035000000.0,-1602000000.0,331000000.0,1035000000.0,-236000000.0,1022000000.0,1022000000.0,,199000000.0,-1437000000.0,,-541000000.0,-2403000000.0,-182000000.0,-7000000.0,-1400000000.0,2898000000.0,18000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2013.0,Q2TTM,2012-07-01,2013-06-30,,,443000000.0,922000000.0,,-439000000.0,993000000.0,2478000000.0,-2038000000.0,-1299000000.0,3325000000.0,-2038000000.0,-1299000000.0,3325000000.0,-12000000.0,2070000000.0,2070000000.0,,329000000.0,-1422000000.0,60000000.0,-970000000.0,-4547000000.0,-428000000.0,-517000000.0,-2600000000.0,3598000000.0,18000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2013.0,Q2,2013-04-01,2013-06-30,,,85000000.0,221000000.0,,-389000000.0,343000000.0,986000000.0,-1197000000.0,309000000.0,675000000.0,-1197000000.0,309000000.0,675000000.0,-213000000.0,660000000.0,660000000.0,,98000000.0,-1489000000.0,,-309000000.0,-1867000000.0,-98000000.0,-7000000.0,-721000000.0,2274000000.0,
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2013.0,Q1,2013-01-01,2013-03-31,2013-05-03 09:27:09+00:00,,85000000.0,228000000.0,,-416000000.0,454000000.0,,-405000000.0,22000000.0,360000000.0,-405000000.0,22000000.0,360000000.0,-23000000.0,362000000.0,362000000.0,,101000000.0,52000000.0,,-232000000.0,-536000000.0,-84000000.0,0.0,-679000000.0,624000000.0,18000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2013.0,Q1TTM,2012-04-01,2013-03-31,,,443000000.0,942000000.0,,-211000000.0,718000000.0,1492000000.0,-1838000000.0,-1287000000.0,3325000000.0,-1838000000.0,-1287000000.0,3325000000.0,200000000.0,1856000000.0,1856000000.0,,295000000.0,72000000.0,60000000.0,-856000000.0,-3095000000.0,-476000000.0,-1085000000.0,-2179000000.0,2206000000.0,18000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2014.0,FY,2014-01-01,2014-12-31,2017-02-23 13:00:41+00:00,,380000000.0,850000000.0,,-201000000.0,554000000.0,498000000.0,-4105000000.0,-377000000.0,4054000000.0,-4105000000.0,-377000000.0,4054000000.0,-428000000.0,2821000000.0,2821000000.0,,204000000.0,,7000000.0,-1323000000.0,-3107000000.0,-385000000.0,-1003000000.0,-2831000000.0,2966000000.0,142000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2014.0,Q4,2014-10-01,2014-12-31,,,94000000.0,211000000.0,,273000000.0,78000000.0,,-1050000000.0,-491000000.0,1434000000.0,-1050000000.0,-491000000.0,1434000000.0,-107000000.0,825000000.0,825000000.0,,31000000.0,-75000000.0,,-356000000.0,-937000000.0,-125000000.0,1000000.0,-698000000.0,475000000.0,96000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-05 10:41:32+00:00,,286000000.0,639000000.0,,-474000000.0,476000000.0,498000000.0,-3055000000.0,114000000.0,2620000000.0,-3055000000.0,114000000.0,2620000000.0,-321000000.0,1996000000.0,1996000000.0,,173000000.0,75000000.0,7000000.0,-967000000.0,-2170000000.0,-260000000.0,-1004000000.0,-2133000000.0,2491000000.0,46000000.0
Texas Instruments Inc,TXN,WDJNR2L6D8RWOEB8T652,97476,2014.0,Q3TTM,2013-10-01,2014-09-30,,,451000000.0,852000000.0,,-148000000.0,644000000.0,498000000.0,-3939000000.0,-9000000.0,3819000000.0,-3939000000.0,-9000000.0,3819000000.0,-129000000.0,2507000000.0,2507000000.0,,157000000.0,1583000000.0,53000000.0,-1293000000.0,-2899000000.0,-367000000.0,-2504000000.0,-2867000000.0,3158000000.0,46000000.0
