company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,customerandotherreceivables,goodwill,intangibleassets,loansandleases,loansheldforsale,longtermdebt,netloansandleases,netpremisesandequipment,noninterestbearingdeposits,otherassets,otherlongtermliabilities,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalpreferredequity,tradingaccountsecurities
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2013.0,Q3,,2013-09-30,2013-11-07 16:06:30+00:00,-420618000.0,1796181000.0,0.0,7329763000.0,6188708000.0,1791809000.0,221628000.0,,8564614000.0,3052760000.0,,246186000.0,25869797000.0,2774521000.0,1515426000.0,738221000.0,-2079571000.0,10279922000.0,45547479000.0,4829574000.0,4829574000.0,4829574000.0,40717905000.0,45547479000.0,,23225611000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2013.0,Q2,,2013-06-30,2013-08-06 17:06:25+00:00,-439667000.0,1045252000.0,0.0,7327294000.0,5970042000.0,1791809000.0,227327000.0,,9105916000.0,3394485000.0,,261939000.0,25548527000.0,2787224000.0,1621428000.0,855352000.0,-2126999000.0,9681457000.0,45006525000.0,4760628000.0,4760628000.0,4760628000.0,40245897000.0,45006525000.0,,22961664000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2013.0,Q1,,2013-03-31,2013-05-07 16:03:33+00:00,-298936000.0,1507722000.0,0.0,7323359000.0,5748626000.0,1934232000.0,254555000.0,9585286000.0,,3031394000.0,9585286000.0,278266000.0,25877748000.0,2705381000.0,1561587000.0,318817000.0,-2072596000.0,9543758000.0,44966314000.0,4951827000.0,4951827000.0,4951827000.0,40014487000.0,44966314000.0,,22633429000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2014.0,FY,,2014-12-31,2015-08-05 12:34:09+00:00,-249000000.0,1783000000.0,0.0,7353000000.0,7675000000.0,1792000000.0,194000000.0,5979000000.0,,2665000000.0,5979000000.0,245000000.0,24890000000.0,2671000000.0,2473000000.0,555000000.0,-1729000000.0,10127000000.0,45530000000.0,5375000000.0,5375000000.0,5375000000.0,40155000000.0,45530000000.0,,24636000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2014.0,Q3,,2014-09-30,2014-11-04 16:12:34+00:00,-299000000.0,1809000000.0,0.0,7343000000.0,8117000000.0,1792000000.0,199000000.0,6302000000.0,,3065000000.0,6302000000.0,240000000.0,24927000000.0,2389000000.0,2110000000.0,608000000.0,-1770000000.0,10443000000.0,45819000000.0,5274000000.0,5274000000.0,5274000000.0,40545000000.0,45819000000.0,,24363000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2014.0,Q2,,2014-06-30,2014-08-05 16:21:15+00:00,-295000000.0,1807000000.0,0.0,7339000000.0,7340000000.0,1792000000.0,205000000.0,,6656000000.0,3061000000.0,,227000000.0,25084000000.0,2313000000.0,2047000000.0,1215000000.0,-1856000000.0,10368000000.0,45748000000.0,5188000000.0,5188000000.0,5188000000.0,40560000000.0,45748000000.0,,24193000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2014.0,Q1,,2014-03-31,2014-05-06 16:24:34+00:00,-379000000.0,1585000000.0,0.0,7336000000.0,7346000000.0,1792000000.0,210000000.0,6982000000.0,795000000.0,3056000000.0,6982000000.0,224000000.0,25749000000.0,2509000000.0,1996000000.0,981000000.0,-1925000000.0,10605000000.0,46438000000.0,5032000000.0,5032000000.0,5032000000.0,41406000000.0,46438000000.0,,24014000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2015.0,FY,,2015-12-31,2017-02-22 17:12:36+00:00,-99000000.0,2233000000.0,0.0,7359000000.0,7918000000.0,1792000000.0,174000000.0,4613000000.0,,997000000.0,4613000000.0,236000000.0,29445000000.0,1802000000.0,575000000.0,1057000000.0,-1461000000.0,8611000000.0,45427000000.0,5799000000.0,5799000000.0,5799000000.0,39628000000.0,45427000000.0,0.0,25602000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2015.0,Q3,,2015-09-30,2015-11-04 16:11:17+00:00,-9000000.0,1453000000.0,0.0,7371000000.0,7933000000.0,1792000000.0,179000000.0,4906000000.0,,1437000000.0,4906000000.0,236000000.0,25610000000.0,2297000000.0,2306000000.0,143000000.0,-1550000000.0,6040000000.0,41205000000.0,5812000000.0,5812000000.0,5812000000.0,35393000000.0,41205000000.0,,22266000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2015.0,Q2,,2015-06-30,2015-08-05 12:34:09+00:00,-253000000.0,1872000000.0,0.0,7364000000.0,8139000000.0,1792000000.0,184000000.0,5252000000.0,,2332000000.0,5252000000.0,238000000.0,26214000000.0,2714000000.0,2536000000.0,767000000.0,-1397000000.0,10319000000.0,47115000000.0,5714000000.0,5714000000.0,5714000000.0,41401000000.0,47115000000.0,,26157000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2015.0,Q1,,2015-03-31,2015-05-06 16:22:01+00:00,-211000000.0,1025000000.0,0.0,7353000000.0,8220000000.0,1792000000.0,189000000.0,5664000000.0,,2329000000.0,5664000000.0,241000000.0,26272000000.0,2487000000.0,2810000000.0,849000000.0,-1689000000.0,9961000000.0,46825000000.0,5453000000.0,5453000000.0,5453000000.0,41372000000.0,46825000000.0,,26358000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2016.0,FY,,2016-12-31,2018-02-21 17:24:00+00:00,-137000000.0,1950000000.0,0.0,6924000000.0,7787000000.0,2370000000.0,320000000.0,,3551000000.0,994000000.0,,239000000.0,31682000000.0,1679000000.0,500000000.0,1460000000.0,-909000000.0,9551000000.0,48999000000.0,5878000000.0,6272000000.0,6272000000.0,42727000000.0,48999000000.0,394000000.0,29643000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2016.0,Q3,,2016-09-30,2016-11-03 16:54:46+00:00,39000000.0,1467000000.0,0.0,6919000000.0,7670000000.0,2370000000.0,328000000.0,3832000000.0,,994000000.0,3832000000.0,231000000.0,31697000000.0,1460000000.0,729000000.0,2159000000.0,-1036000000.0,9463000000.0,49199000000.0,5922000000.0,6316000000.0,6316000000.0,42883000000.0,49199000000.0,394000000.0,29682000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2016.0,Q2,,2016-06-30,2016-08-04 16:10:50+00:00,46000000.0,2393000000.0,0.0,6914000000.0,7516000000.0,1792000000.0,164000000.0,4089000000.0,,993000000.0,4089000000.0,231000000.0,32964000000.0,1585000000.0,595000000.0,1821000000.0,-1175000000.0,8865000000.0,49202000000.0,5785000000.0,5785000000.0,5785000000.0,43417000000.0,49202000000.0,,29611000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2016.0,Q1,,2016-03-31,2016-05-04 16:14:11+00:00,-14000000.0,1627000000.0,0.0,7059000000.0,6947000000.0,1792000000.0,169000000.0,4360000000.0,,993000000.0,4360000000.0,232000000.0,31829000000.0,1685000000.0,745000000.0,2158000000.0,-1308000000.0,8639000000.0,47943000000.0,5737000000.0,5737000000.0,5737000000.0,42206000000.0,47943000000.0,,28973000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2017.0,FY,,2017-12-31,2019-02-21 16:22:29+00:00,-26000000.0,931000000.0,0.0,6585000000.0,10249000000.0,2400000000.0,284000000.0,,2654000000.0,991000000.0,,253000000.0,42742000000.0,1234000000.0,800000000.0,872000000.0,-317000000.0,11901000000.0,63365000000.0,6242000000.0,6931000000.0,6931000000.0,56434000000.0,63365000000.0,689000000.0,44518000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2017.0,Q3,,2017-09-30,2017-11-02 16:06:47+00:00,-50000000.0,896000000.0,0.0,6750000000.0,9643000000.0,2370000000.0,294000000.0,2838000000.0,,991000000.0,2838000000.0,250000000.0,41543000000.0,1295000000.0,476000000.0,696000000.0,-446000000.0,10717000000.0,60375000000.0,6254000000.0,6648000000.0,6648000000.0,53727000000.0,60375000000.0,394000000.0,42093000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2017.0,Q2,,2017-06-30,2017-08-03 16:03:25+00:00,-62000000.0,1091000000.0,0.0,6932000000.0,9010000000.0,2370000000.0,303000000.0,,,992000000.0,,245000000.0,40072000000.0,4453000000.0,532000000.0,889000000.0,-581000000.0,10474000000.0,58753000000.0,6289000000.0,6683000000.0,6683000000.0,52070000000.0,58753000000.0,394000000.0,40392000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2017.0,Q1,,2017-03-31,2017-05-04 16:38:51+00:00,-98000000.0,998000000.0,0.0,6922000000.0,8316000000.0,2370000000.0,312000000.0,,,991000000.0,,239000000.0,37384000000.0,4808000000.0,437000000.0,1876000000.0,-774000000.0,10623000000.0,55879000000.0,6050000000.0,6444000000.0,6444000000.0,49435000000.0,55879000000.0,394000000.0,36960000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2018.0,FY,,2018-12-31,2020-02-19 17:23:53+00:00,-275000000.0,2333000000.0,0.0,5464000000.0,10320000000.0,2485000000.0,491000000.0,,2103000000.0,1409000000.0,,281000000.0,45313000000.0,942000000.0,654000000.0,1011000000.0,684000000.0,11065000000.0,65003000000.0,5873000000.0,6562000000.0,6562000000.0,58441000000.0,65003000000.0,689000000.0,45037000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2018.0,Q3,,2018-09-30,2018-11-01 16:34:48+00:00,-329000000.0,596000000.0,0.0,5956000000.0,11970000000.0,2485000000.0,391000000.0,,2251000000.0,1408000000.0,,261000000.0,43074000000.0,1006000000.0,529000000.0,856000000.0,450000000.0,12929000000.0,64706000000.0,6077000000.0,6766000000.0,6766000000.0,57940000000.0,64706000000.0,689000000.0,44890000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2018.0,Q2,,2018-06-30,2018-08-06 16:06:39+00:00,-235000000.0,532000000.0,0.0,6260000000.0,11581000000.0,2485000000.0,403000000.0,,2375000000.0,1408000000.0,,259000000.0,42664000000.0,1089000000.0,494000000.0,620000000.0,189000000.0,12884000000.0,64353000000.0,6214000000.0,6903000000.0,6903000000.0,57450000000.0,64353000000.0,689000000.0,45009000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2018.0,Q1,,2018-03-31,2018-05-03 16:09:13+00:00,-176000000.0,498000000.0,0.0,6437000000.0,11250000000.0,2370000000.0,275000000.0,,2506000000.0,992000000.0,,251000000.0,42902000000.0,1073000000.0,655000000.0,472000000.0,-61000000.0,12749000000.0,64187000000.0,6200000000.0,6889000000.0,6889000000.0,57298000000.0,64187000000.0,689000000.0,45492000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2019.0,FY,,2019-12-31,2020-05-06 17:30:42+00:00,-28000000.0,750000000.0,0.0,4418000000.0,11070000000.0,2510000000.0,433000000.0,,1595000000.0,1410000000.0,,339000000.0,38606000000.0,1370000000.0,1115000000.0,1879000000.0,1464000000.0,13742000000.0,61416000000.0,5854000000.0,6543000000.0,6543000000.0,54873000000.0,61416000000.0,689000000.0,41470000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2019.0,Q3,,2019-09-30,2019-10-31 16:38:21+00:00,-24000000.0,493000000.0,0.0,4580000000.0,10897000000.0,2485000000.0,446000000.0,,1747000000.0,1410000000.0,,338000000.0,40382000000.0,1374000000.0,1072000000.0,1365000000.0,1324000000.0,12274000000.0,61707000000.0,5880000000.0,6569000000.0,6569000000.0,55138000000.0,61707000000.0,689000000.0,42562000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2019.0,Q2,,2019-06-30,2019-08-01 16:27:42+00:00,-58000000.0,380000000.0,0.0,5135000000.0,10832000000.0,2485000000.0,461000000.0,,1849000000.0,1410000000.0,,325000000.0,40289000000.0,1198000000.0,946000000.0,948000000.0,1104000000.0,12075000000.0,61590000000.0,6181000000.0,6870000000.0,6870000000.0,54720000000.0,61590000000.0,689000000.0,43112000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2019.0,Q1,,2019-03-31,2019-05-02 16:32:05+00:00,-170000000.0,523000000.0,0.0,5344000000.0,10864000000.0,2485000000.0,476000000.0,,1965000000.0,1409000000.0,,308000000.0,46328000000.0,1322000000.0,937000000.0,677000000.0,919000000.0,12062000000.0,67518000000.0,6093000000.0,6782000000.0,6782000000.0,60736000000.0,67518000000.0,689000000.0,48898000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2020.0,Q1,,2020-03-31,2020-05-06 17:30:42+00:00,-168000000.0,1105000000.0,0.0,4320000000.0,8375000000.0,2509000000.0,419000000.0,,1634000000.0,1411000000.0,,339000000.0,42146000000.0,1215000000.0,1044000000.0,5730000000.0,1678000000.0,16736000000.0,67856000000.0,5830000000.0,6519000000.0,6519000000.0,61337000000.0,67856000000.0,689000000.0,46530000000.0
