company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,investmentsecuritiesinterestincome,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,nonoperatingincome,otheradjustmentstoconsolidatednetincome,othergains,otherinterestexpense,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,preferreddividends,propertyliabilityinsuranceclaims,provisionforcreditlosses,restructuringcharge,salariesandemployeebenefitsexpense,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,trustfeeincome,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2011.0,Q3TTM,2010-10-01,2011-09-30,,33830000.0,0.61,0.61,,111733000.0,0.61,,37748000.0,1929501000.0,391849000.0,177067000.0,174008000.0,126171000.0,,174008000.0,1537652000.0,85850000.0,137394000.0,-211904000.0,47837000.0,-47837000.0,,136300000.0,572153000.0,225577000.0,,,118930000.0,677028000.0,14075000.0,407023000.0,391849000.0,1929501000.0,1510991000.0,1069192000.0,211756000.0,2606844000.0,569921000.0,282800000.0,283807000.0,289706000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2011.0,Q2,2011-04-01,2011-06-30,2012-08-03 16:06:18+00:00,6537000.0,0.18,0.18,,22724000.0,0.16,,35490000.0,394653000.0,79232000.0,37019000.0,47118000.0,47118000.0,,47118000.0,315421000.0,17163000.0,28127000.0,-40957000.0,,,,23756000.0,100880000.0,46465000.0,,,24031000.0,103136000.0,2046000.0,80518000.0,79232000.0,394653000.0,290918000.0,202198000.0,82608000.0,517619000.0,103850000.0,261800000.0,269119000.0,289643000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2011.0,Q2YTD,2011-01-01,2011-06-30,,13075000.0,0.34,0.34,,44771000.0,0.34,,69221000.0,782119000.0,156996000.0,81384000.0,92351000.0,92351000.0,,92351000.0,625123000.0,33977000.0,60461000.0,-83618000.0,,,,53332000.0,193948000.0,93177000.0,,,44598000.0,219194000.0,5598000.0,164521000.0,156996000.0,782119000.0,588932000.0,435253000.0,161572000.0,1060376000.0,228283000.0,261800000.0,269119000.0,289643000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2011.0,Q2TTM,2010-07-01,2011-06-30,,34408000.0,0.42,0.42,,112056000.0,0.42,,112644000.0,1921866000.0,390857000.0,175399000.0,111716000.0,63879000.0,,111716000.0,1531009000.0,86685000.0,159957000.0,-201734000.0,47837000.0,-47837000.0,,130467000.0,505486000.0,225632000.0,,,103011000.0,730627000.0,16571000.0,402355000.0,390857000.0,1921866000.0,1436173000.0,1062087000.0,224360000.0,2593096000.0,546031000.0,261800000.0,269119000.0,289643000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2011.0,Q1TTM,2010-04-01,2011-03-31,,27871000.0,0.28,0.28,,89332000.0,0.28,,77154000.0,1527213000.0,311625000.0,138380000.0,64598000.0,16761000.0,,64598000.0,1215588000.0,69522000.0,131830000.0,-160777000.0,47837000.0,-47837000.0,,106711000.0,404606000.0,179167000.0,,,78980000.0,627491000.0,14525000.0,321837000.0,311625000.0,1527213000.0,1145255000.0,859889000.0,141752000.0,2075477000.0,442181000.0,226200000.0,230301000.0,289677000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2012.0,FY,2012-01-01,2012-12-31,2015-02-24 17:30:14+00:00,25000000.0,-0.39,-0.39,,91000000.0,-0.39,0.0,-18000000.0,1371000000.0,286000000.0,139000000.0,-113000000.0,-113000000.0,,-113000000.0,1085000000.0,74000000.0,184000000.0,-514000000.0,,,,93000000.0,355000000.0,160000000.0,,,117000000.0,355000000.0,8000000.0,353000000.0,286000000.0,1371000000.0,1162000000.0,815000000.0,-131000000.0,1900000000.0,378000000.0,289700000.0,285748000.0,285748000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2012.0,Q4,2012-10-01,2012-12-31,,6113000.0,-0.65,-0.65,,22613000.0,-0.65,,-34755000.0,320242000.0,60076000.0,28844000.0,-186476000.0,-186476000.0,,-186476000.0,260166000.0,18479000.0,47827000.0,-329345000.0,,,,25438000.0,103056000.0,39096000.0,,,30101000.0,74773000.0,4485000.0,80383000.0,60076000.0,320242000.0,285273000.0,199193000.0,-221231000.0,459359000.0,86832000.0,289700000.0,285748000.0,285748000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2012.0,Q3,2012-07-01,2012-09-30,2013-11-07 16:06:30+00:00,6296000.0,-0.1,-0.1,,23044000.0,-0.1,0.0,-7678000.0,333977000.0,73100000.0,26001000.0,-28625000.0,-28625000.0,,-28625000.0,260877000.0,19423000.0,76582000.0,-96286000.0,,,,22177000.0,85787000.0,39975000.0,,,31342000.0,141019000.0,2350000.0,94790000.0,73100000.0,333977000.0,289033000.0,229158000.0,-36303000.0,490035000.0,90424000.0,286300000.0,285850000.0,285850000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2012.0,Q3YTD,2012-01-01,2012-09-30,,18887000.0,0.26,0.26,,68387000.0,0.26,,16755000.0,1050758000.0,225924000.0,110156000.0,73476000.0,73476000.0,,73476000.0,824834000.0,55521000.0,136173000.0,-184655000.0,,,,67562000.0,248412000.0,120904000.0,,,86899000.0,280227000.0,3515000.0,272617000.0,225924000.0,1050758000.0,876727000.0,615807000.0,90231000.0,1440641000.0,291168000.0,286300000.0,285850000.0,285850000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2012.0,Q3TTM,2011-10-01,2012-09-30,,25425000.0,0.23,0.23,,90326000.0,0.23,,23919000.0,1417277000.0,303185000.0,146686000.0,67130000.0,67130000.0,,67130000.0,1114092000.0,73363000.0,156697000.0,-232549000.0,,,,92244000.0,368134000.0,157639000.0,,,112053000.0,403263000.0,5165000.0,361290000.0,303185000.0,1417277000.0,1180987000.0,792301000.0,91049000.0,1906393000.0,385721000.0,286300000.0,285850000.0,285850000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2012.0,Q2YTD,2012-01-01,2012-06-30,,12591000.0,0.36,0.36,,45343000.0,0.36,,24433000.0,716781000.0,152824000.0,84155000.0,102101000.0,102101000.0,,102101000.0,563957000.0,36098000.0,59591000.0,-88369000.0,,,,45385000.0,166157000.0,80929000.0,,,55557000.0,139208000.0,1165000.0,177827000.0,152824000.0,716781000.0,587694000.0,386649000.0,126534000.0,950606000.0,200744000.0,282200000.0,285645000.0,290044000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2012.0,Q2TTM,2011-07-01,2012-06-30,,25667000.0,0.58,0.58,,90155000.0,0.58,,-16159000.0,1467001000.0,308208000.0,147943000.0,166451000.0,166451000.0,,166451000.0,1158793000.0,70961000.0,104456000.0,-180502000.0,,,,97412000.0,434101000.0,157464000.0,,,116401000.0,360628000.0,3273000.0,346952000.0,308208000.0,1467001000.0,1233666000.0,768036000.0,150292000.0,1926829000.0,408704000.0,282200000.0,285645000.0,290044000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2012.0,Q1TTM,2011-04-01,2012-03-31,,25909000.0,0.61,0.61,,89775000.0,0.61,,-1699000.0,1507134000.0,312025000.0,148395000.0,174059000.0,174059000.0,,174059000.0,1195109000.0,69880000.0,107898000.0,-178307000.0,,,,99929000.0,457338000.0,164594000.0,,,113237000.0,396503000.0,3730000.0,341921000.0,312025000.0,1507134000.0,1243129000.0,791662000.0,172360000.0,1986771000.0,419241000.0,284500000.0,285478000.0,290017000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2013.0,FY,2013-01-01,2013-12-31,2015-02-24 17:30:14+00:00,24000000.0,0.3,0.3,,89000000.0,0.29,142000000.0,109000000.0,1220000000.0,238000000.0,108000000.0,86000000.0,86000000.0,,86000000.0,982000000.0,73000000.0,58000000.0,-110000000.0,,,,73000000.0,344000000.0,190000000.0,0.0,,104000000.0,143000000.0,28000000.0,363000000.0,238000000.0,1220000000.0,1275000000.0,741000000.0,195000000.0,1723000000.0,420000000.0,286700000.0,286991000.0,292589000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2013.0,Q4,2013-10-01,2013-12-31,,6000000.0,0.2,0.2,,21000000.0,0.2,,47000000.0,317000000.0,60000000.0,27000000.0,57000000.0,59000000.0,,57000000.0,257000000.0,20000000.0,10000000.0,-28000000.0,-2000000.0,1000000.0,,17000000.0,100000000.0,50000000.0,,,25000000.0,17000000.0,5000000.0,93000000.0,60000000.0,317000000.0,295000000.0,187000000.0,105000000.0,444000000.0,110000000.0,286700000.0,286991000.0,292589000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2013.0,Q3YTD,2013-01-01,2013-09-30,,18000000.0,0.1,0.1,,68000000.0,0.09,142000000.0,62000000.0,903000000.0,178000000.0,81000000.0,29000000.0,27000000.0,,29000000.0,725000000.0,53000000.0,48000000.0,-82000000.0,2000000.0,-1000000.0,,56000000.0,244000000.0,140000000.0,,,79000000.0,126000000.0,23000000.0,270000000.0,178000000.0,903000000.0,980000000.0,554000000.0,90000000.0,1279000000.0,310000000.0,282400000.0,287111000.0,292630000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2013.0,Q3TTM,2012-10-01,2013-09-30,,24113000.0,-0.55,-0.55,,90613000.0,-0.56,142000000.0,27245000.0,1223242000.0,238076000.0,109844000.0,-157476000.0,-159476000.0,,-157476000.0,985166000.0,71479000.0,95827000.0,-411345000.0,2000000.0,-1000000.0,,81438000.0,350588000.0,179096000.0,,,109101000.0,200773000.0,27485000.0,350383000.0,238076000.0,1223242000.0,1265273000.0,753193000.0,-131231000.0,1738359000.0,396832000.0,282400000.0,287111000.0,292630000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2013.0,Q3,2013-07-01,2013-09-30,2014-11-04 16:12:34+00:00,6000000.0,0.17,0.17,,22000000.0,0.16,0.0,33000000.0,301000000.0,60000000.0,21000000.0,48000000.0,47000000.0,,48000000.0,241000000.0,17000000.0,12000000.0,-29000000.0,1000000.0,,,13000000.0,85000000.0,49000000.0,0.0,,25000000.0,37000000.0,6000000.0,88000000.0,60000000.0,301000000.0,271000000.0,177000000.0,80000000.0,418000000.0,103000000.0,282400000.0,287111000.0,292630000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2013.0,Q2,2013-04-01,2013-06-30,2014-08-05 16:21:15+00:00,6000000.0,-0.19,-0.19,,23000000.0,-0.19,142000000.0,7000000.0,302000000.0,59000000.0,23000000.0,-54000000.0,-55000000.0,,-54000000.0,243000000.0,18000000.0,21000000.0,-28000000.0,1000000.0,-1000000.0,,21000000.0,81000000.0,50000000.0,,,25000000.0,46000000.0,10000000.0,86000000.0,59000000.0,302000000.0,414000000.0,198000000.0,-47000000.0,441000000.0,106000000.0,284200000.0,286903000.0,286903000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2013.0,Q2YTD,2013-01-01,2013-06-30,,12000000.0,-0.07,-0.07,,46000000.0,-0.07,142000000.0,29000000.0,602000000.0,118000000.0,60000000.0,-19000000.0,-20000000.0,,-19000000.0,484000000.0,36000000.0,36000000.0,-53000000.0,1000000.0,-1000000.0,,43000000.0,160000000.0,91000000.0,,,54000000.0,89000000.0,17000000.0,182000000.0,118000000.0,602000000.0,709000000.0,377000000.0,10000000.0,861000000.0,207000000.0,284200000.0,286903000.0,286903000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2013.0,Q2TTM,2012-07-01,2013-06-30,,24409000.0,-0.82,-0.82,,91657000.0,-0.82,142000000.0,-13433000.0,1256219000.0,251176000.0,114845000.0,-234101000.0,-235101000.0,,-234101000.0,1005043000.0,73902000.0,160409000.0,-478631000.0,1000000.0,-1000000.0,,90615000.0,352375000.0,170071000.0,,,115443000.0,304792000.0,23835000.0,357173000.0,251176000.0,1256219000.0,1283306000.0,805351000.0,-247534000.0,1810394000.0,384256000.0,284200000.0,286903000.0,286903000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2013.0,Q1,2013-01-01,2013-03-31,2014-05-06 16:24:34+00:00,6000000.0,0.12,0.12,,23000000.0,0.12,0.0,22000000.0,300000000.0,59000000.0,37000000.0,35000000.0,35000000.0,,35000000.0,241000000.0,18000000.0,15000000.0,-25000000.0,,,,22000000.0,79000000.0,41000000.0,,,29000000.0,43000000.0,7000000.0,96000000.0,59000000.0,300000000.0,295000000.0,179000000.0,57000000.0,420000000.0,101000000.0,291700000.0,286626000.0,291696000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2013.0,Q1TTM,2012-04-01,2013-03-31,,24704000.0,-0.49,-0.49,,91761000.0,-0.49,,597000.0,1308739000.0,267591000.0,128412000.0,-140591000.0,-140591000.0,,-140591000.0,1041148000.0,74146000.0,164094000.0,-493783000.0,,,,90854000.0,349018000.0,159406000.0,,,117638000.0,326053000.0,15424000.0,356722000.0,267591000.0,1308739000.0,1150761000.0,785923000.0,-139994000.0,1827071000.0,371569000.0,291700000.0,286626000.0,291696000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2014.0,FY,2014-01-01,2014-12-31,2017-02-22 17:12:36+00:00,22000000.0,1.02,1.02,,78000000.0,1.0,,159000000.0,1279000000.0,,120000000.0,293000000.0,293000000.0,,293000000.0,961000000.0,79000000.0,39000000.0,,,,318000000.0,10000000.0,347000000.0,238000000.0,71000000.0,,79000000.0,36000000.0,8000000.0,412000000.0,318000000.0,1279000000.0,1216000000.0,743000000.0,452000000.0,1704000000.0,456000000.0,287300000.0,288705000.0,294103000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2014.0,Q4,2014-10-01,2014-12-31,,6000000.0,0.14,0.14,,18000000.0,0.14,,30000000.0,326000000.0,-158000000.0,32000000.0,41000000.0,41000000.0,,41000000.0,166000000.0,20000000.0,17000000.0,95000000.0,,,318000000.0,-8000000.0,91000000.0,61000000.0,71000000.0,,18000000.0,10000000.0,2000000.0,107000000.0,160000000.0,326000000.0,365000000.0,185000000.0,71000000.0,351000000.0,115000000.0,287300000.0,288705000.0,294103000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2014.0,Q3YTD,2014-01-01,2014-09-30,,16000000.0,0.88,0.88,,60000000.0,0.86,,129000000.0,953000000.0,158000000.0,88000000.0,252000000.0,252000000.0,,252000000.0,795000000.0,59000000.0,22000000.0,-95000000.0,,,,18000000.0,256000000.0,177000000.0,,,61000000.0,26000000.0,6000000.0,305000000.0,158000000.0,953000000.0,851000000.0,558000000.0,381000000.0,1353000000.0,341000000.0,286700000.0,288843000.0,294119000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2014.0,Q3TTM,2013-10-01,2014-09-30,,22000000.0,1.08,1.08,,81000000.0,1.06,,176000000.0,1270000000.0,218000000.0,115000000.0,309000000.0,311000000.0,,309000000.0,1052000000.0,79000000.0,32000000.0,-123000000.0,-2000000.0,1000000.0,,35000000.0,355000000.0,227000000.0,,,86000000.0,43000000.0,11000000.0,398000000.0,218000000.0,1270000000.0,1146000000.0,745000000.0,486000000.0,1797000000.0,451000000.0,286700000.0,288843000.0,294119000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2014.0,Q3,2014-07-01,2014-09-30,2015-11-04 16:11:17+00:00,5000000.0,0.3,0.3,,19000000.0,0.29,,39000000.0,315000000.0,50000000.0,21000000.0,86000000.0,86000000.0,,86000000.0,265000000.0,22000000.0,,-28000000.0,,,,8000000.0,82000000.0,59000000.0,,,18000000.0,10000000.0,2000000.0,108000000.0,50000000.0,315000000.0,277000000.0,175000000.0,125000000.0,440000000.0,108000000.0,286700000.0,288843000.0,294119000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2014.0,Q2YTD,2014-01-01,2014-06-30,,11000000.0,0.58,0.58,,41000000.0,0.57,,90000000.0,638000000.0,108000000.0,67000000.0,166000000.0,166000000.0,,166000000.0,530000000.0,37000000.0,22000000.0,-67000000.0,,,,10000000.0,174000000.0,118000000.0,,,43000000.0,16000000.0,4000000.0,197000000.0,108000000.0,638000000.0,574000000.0,383000000.0,256000000.0,913000000.0,233000000.0,287500000.0,288705000.0,293826000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2014.0,Q2TTM,2013-07-01,2014-06-30,,23000000.0,0.95,0.95,,84000000.0,0.93,,170000000.0,1256000000.0,228000000.0,115000000.0,271000000.0,272000000.0,,271000000.0,1028000000.0,74000000.0,44000000.0,-124000000.0,-1000000.0,1000000.0,,40000000.0,358000000.0,217000000.0,,,93000000.0,70000000.0,15000000.0,378000000.0,228000000.0,1256000000.0,1140000000.0,747000000.0,441000000.0,1775000000.0,446000000.0,287500000.0,288705000.0,293826000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2014.0,Q2,2014-04-01,2014-06-30,2015-08-05 12:34:09+00:00,6000000.0,0.24,0.24,,20000000.0,0.24,,43000000.0,319000000.0,52000000.0,33000000.0,69000000.0,69000000.0,,69000000.0,267000000.0,19000000.0,7000000.0,-30000000.0,,,,0.0,87000000.0,59000000.0,,,19000000.0,12000000.0,1000000.0,99000000.0,52000000.0,319000000.0,284000000.0,171000000.0,112000000.0,438000000.0,105000000.0,287500000.0,288705000.0,293826000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2014.0,Q1TTM,2013-04-01,2014-03-31,,23000000.0,0.52,0.52,,87000000.0,0.5,142000000.0,134000000.0,1239000000.0,235000000.0,105000000.0,148000000.0,148000000.0,,148000000.0,1004000000.0,73000000.0,58000000.0,-122000000.0,,,,61000000.0,352000000.0,208000000.0,,,99000000.0,104000000.0,24000000.0,365000000.0,235000000.0,1239000000.0,1270000000.0,774000000.0,282000000.0,1778000000.0,447000000.0,285300000.0,288051000.0,293819000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2014.0,Q1,2014-01-01,2014-03-31,2015-05-06 16:22:01+00:00,5000000.0,0.34,0.34,,21000000.0,0.33,,47000000.0,319000000.0,56000000.0,34000000.0,97000000.0,97000000.0,,97000000.0,263000000.0,18000000.0,15000000.0,-37000000.0,,,,10000000.0,87000000.0,59000000.0,,,24000000.0,4000000.0,3000000.0,98000000.0,56000000.0,319000000.0,290000000.0,212000000.0,144000000.0,475000000.0,128000000.0,285300000.0,288051000.0,293819000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2015.0,FY,2015-01-01,2015-12-31,2018-02-21 17:24:00+00:00,20000000.0,0.92,0.92,,81000000.0,0.91,,-177000000.0,1215000000.0,,124000000.0,268000000.0,268000000.0,,268000000.0,1021000000.0,88000000.0,-324000000.0,,,,194000000.0,,370000000.0,249000000.0,112000000.0,0.0,41000000.0,-40000000.0,17000000.0,466000000.0,194000000.0,1215000000.0,1319000000.0,349000000.0,91000000.0,1370000000.0,424000000.0,291300000.0,290762000.0,295011000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2015.0,Q4,2015-10-01,2015-12-31,,5000000.0,0.3,0.3,,20000000.0,0.31,,68000000.0,292000000.0,,35000000.0,89000000.0,89000000.0,,89000000.0,270000000.0,24000000.0,9000000.0,,,,22000000.0,,-17000000.0,61000000.0,112000000.0,,5000000.0,-23000000.0,9000000.0,112000000.0,22000000.0,292000000.0,305000000.0,169000000.0,157000000.0,439000000.0,99000000.0,291300000.0,290762000.0,295011000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2015.0,Q3,2015-07-01,2015-09-30,2016-11-03 16:54:46+00:00,5000000.0,-0.53,-0.53,,21000000.0,-0.53,,-93000000.0,297000000.0,,23000000.0,-153000000.0,-153000000.0,,-153000000.0,249000000.0,21000000.0,-358000000.0,,,,48000000.0,,130000000.0,62000000.0,,,7000000.0,-25000000.0,2000000.0,123000000.0,48000000.0,297000000.0,332000000.0,-188000000.0,-246000000.0,61000000.0,108000000.0,288700000.0,290480000.0,290480000.0
