company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2011.0,FY,2011-01-01,2011-12-31,2014-02-25 17:13:07+00:00,-6606000.0,435776000.0,340691000.0,,,243707000.0,,2647331000.0,,259712000.0,-1630174000.0,1095955000.0,259712000.0,-1630174000.0,1095955000.0,-274507000.0,1219455000.0,156701000.0,156701000.0,-85758000.0,-931118000.0,,,440614000.0,-14291819000.0,-89410000.0,-2675956000.0,,,12751055000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-01 16:50:20+00:00,1144000.0,286302000.0,250608000.0,,0.0,-116634000.0,0.0,1927331000.0,,-871764000.0,-400565000.0,576880000.0,-871764000.0,-400565000.0,576880000.0,-695449000.0,-1605000.0,163047000.0,163047000.0,-37719000.0,-871534000.0,,,317578000.0,-9468238000.0,-71909000.0,-1925956000.0,,,9139582000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2011.0,Q3TTM,2010-10-01,2011-09-30,,2456000.0,413998000.0,337387000.0,,-258000.0,-333198000.0,,2427331000.0,,133701000.0,-2095650000.0,510703000.0,133701000.0,-2095650000.0,510703000.0,-1451504000.0,1071043000.0,138932000.0,138932000.0,-143780000.0,-938717000.0,,,511362000.0,-16334900000.0,-92202000.0,-2425956000.0,,,14331452000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2011.0,Q3,2011-07-01,2011-09-30,,1463000.0,73392000.0,85738000.0,,,231563000.0,,499943000.0,,-926400000.0,817999000.0,417587000.0,-926400000.0,817999000.0,417587000.0,309186000.0,-759212000.0,70696000.0,70696000.0,-68794000.0,-167131000.0,,,98384000.0,-2464587000.0,-28353000.0,-500000000.0,,,3310939000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-03 16:06:18+00:00,-319000.0,212910000.0,164870000.0,,0.0,-348197000.0,0.0,1427388000.0,,54636000.0,-1218564000.0,159293000.0,54636000.0,-1218564000.0,159293000.0,-1004635000.0,757607000.0,92351000.0,92351000.0,31075000.0,-704403000.0,,,219194000.0,-7003651000.0,-43556000.0,-1425956000.0,,,5828643000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2011.0,Q2TTM,2010-07-01,2011-06-30,,16618000.0,413195000.0,337875000.0,,2585000.0,-66213000.0,,2427388000.0,,1124380000.0,-3661073000.0,810732000.0,1124380000.0,-3661073000.0,810732000.0,-1723376000.0,2229147000.0,76640000.0,76640000.0,-102531000.0,-1106199000.0,,,564961000.0,-19304281000.0,-86737000.0,-2425956000.0,,,15729945000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2011.0,Q2,2011-04-01,2011-06-30,,-255000.0,143002000.0,82593000.0,,,-439598000.0,,927388000.0,,-672701000.0,377802000.0,-199718000.0,-672701000.0,377802000.0,-199718000.0,-494617000.0,26395000.0,47118000.0,47118000.0,7033000.0,-700528000.0,,,103136000.0,-2750441000.0,-23799000.0,-925956000.0,,,3152042000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2011.0,Q1,2011-01-01,2011-03-31,2012-05-04 16:06:54+00:00,-64000.0,69908000.0,82277000.0,,0.0,91401000.0,0.0,500000000.0,,727337000.0,-1596366000.0,359011000.0,727337000.0,-1596366000.0,359011000.0,-510018000.0,731212000.0,45233000.0,45233000.0,24042000.0,-3875000.0,,,116058000.0,-4253210000.0,-19757000.0,-500000000.0,,,2676601000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2011.0,Q1TTM,2010-04-01,2011-03-31,,-81262000.0,405416000.0,335162000.0,,4692000.0,546917000.0,,2000000000.0,,768364000.0,-3432163000.0,1455084000.0,768364000.0,-3432163000.0,1455084000.0,-1204023000.0,1338041000.0,64598000.0,64598000.0,-119084000.0,-569677000.0,,,627491000.0,-21418756000.0,-79648000.0,-2000000000.0,,,18066241000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2012.0,FY,2012-01-01,2012-12-31,2015-02-24 17:30:14+00:00,6000000.0,592000000.0,409000000.0,0.0,,-655000000.0,,4235000000.0,,156000000.0,665000000.0,-159000000.0,156000000.0,665000000.0,-159000000.0,662000000.0,1932000000.0,-113000000.0,-113000000.0,-155000000.0,-553000000.0,0.0,,355000000.0,-14948000000.0,-80000000.0,-5458000000.0,,,15693000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2012.0,Q4,2012-10-01,2012-12-31,,-194000.0,333252000.0,108392000.0,,,-244545000.0,,1775000000.0,,-1610988000.0,2065297000.0,-517482000.0,-1610988000.0,2065297000.0,-517482000.0,-63173000.0,-734726000.0,-186476000.0,-186476000.0,-269626000.0,-73262000.0,,,74773000.0,-2100201000.0,-14177000.0,-2578000000.0,,,4179675000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2012.0,Q3TTM,2011-10-01,2012-09-30,,-1556000.0,408222000.0,390691000.0,,,-50114000.0,,3180000000.0,,2898464000.0,-2629906000.0,877557000.0,2898464000.0,-2629906000.0,877557000.0,1146115000.0,3887786000.0,67130000.0,67130000.0,66587000.0,-539322000.0,,,403263000.0,-17671380000.0,-83324000.0,-3630000000.0,,,15124798000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2012.0,Q3,2012-07-01,2012-09-30,,1796000.0,57287000.0,107788000.0,,,33920000.0,,820000000.0,,627044000.0,471745000.0,347769000.0,627044000.0,471745000.0,347769000.0,1446558000.0,1215655000.0,-28625000.0,-28625000.0,93667000.0,-168611000.0,,,141019000.0,-4015718000.0,-20811000.0,-1240000000.0,,,4508274000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-06 17:06:25+00:00,4398000.0,201461000.0,192820000.0,,0.0,-444375000.0,0.0,1640000000.0,,1139944000.0,-1872042000.0,10713000.0,1139944000.0,-1872042000.0,10713000.0,-721385000.0,1451071000.0,102101000.0,102101000.0,20959000.0,-311127000.0,,,139208000.0,-8832081000.0,-45012000.0,-1640000000.0,,,7005051000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2012.0,Q2TTM,2011-07-01,2012-06-30,,-1889000.0,424327000.0,368641000.0,,,147529000.0,,2859943000.0,,1345020000.0,-2283652000.0,947375000.0,1345020000.0,-2283652000.0,947375000.0,8743000.0,1912919000.0,166451000.0,166451000.0,-95874000.0,-537842000.0,,,360628000.0,-16120249000.0,-90866000.0,-2890000000.0,,,13927463000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2012.0,Q2,2012-04-01,2012-06-30,,790000.0,139573000.0,100082000.0,,,-122050000.0,,820000000.0,,-1975694000.0,1135895000.0,199815000.0,-1975694000.0,1135895000.0,199815000.0,-639984000.0,-1670310000.0,39510000.0,39510000.0,115012000.0,-305384000.0,,,67261000.0,-3133532000.0,-22125000.0,-820000000.0,,,4291552000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2012.0,Q1,2012-01-01,2012-03-31,2013-05-07 16:03:33+00:00,3608000.0,61888000.0,92738000.0,,0.0,-322325000.0,0.0,820000000.0,,3115638000.0,-3007937000.0,-189102000.0,3115638000.0,-3007937000.0,-189102000.0,-81401000.0,3121381000.0,62591000.0,62591000.0,-94053000.0,-5743000.0,,,71947000.0,-5698549000.0,-22887000.0,-820000000.0,,,2713499000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2012.0,Q1TTM,2011-04-01,2012-03-31,,-2934000.0,427756000.0,351152000.0,,,-170019000.0,,2967331000.0,,2648013000.0,-3041745000.0,547842000.0,2648013000.0,-3041745000.0,547842000.0,154110000.0,3609624000.0,174059000.0,174059000.0,-203853000.0,-932986000.0,,,396503000.0,-15737158000.0,-92540000.0,-2995956000.0,,,12787953000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2013.0,FY,2013-01-01,2013-12-31,2016-02-24 16:54:12+00:00,2000000.0,277000000.0,395000000.0,0.0,,271000000.0,,2180000000.0,,-2327000000.0,286000000.0,1117000000.0,-2327000000.0,286000000.0,1117000000.0,-924000000.0,-2422000000.0,86000000.0,86000000.0,222000000.0,95000000.0,,,143000000.0,-9569000000.0,-47000000.0,-2180000000.0,0.0,0.0,9902000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2013.0,Q4,2013-10-01,2013-12-31,,-1000000.0,97000000.0,84000000.0,,,21000000.0,,1170000000.0,,186000000.0,-373000000.0,229000000.0,186000000.0,-373000000.0,229000000.0,42000000.0,101000000.0,58000000.0,58000000.0,49000000.0,85000000.0,,,17000000.0,-2104000000.0,-16000000.0,-1170000000.0,,,1747000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2013.0,Q3TTM,2012-10-01,2013-09-30,,2806000.0,513252000.0,419392000.0,,,5455000.0,,2785000000.0,,-4123988000.0,2724297000.0,370518000.0,-4123988000.0,2724297000.0,370518000.0,-1029173000.0,-3257726000.0,-158476000.0,-158476000.0,-96626000.0,-63262000.0,,,200773000.0,-9565201000.0,-45177000.0,-3588000000.0,,,12334675000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2013.0,Q3,2013-07-01,2013-09-30,,1000000.0,42000000.0,96000000.0,,,410000000.0,,170000000.0,,-166000000.0,298000000.0,619000000.0,-166000000.0,298000000.0,619000000.0,751000000.0,321000000.0,47000000.0,47000000.0,29000000.0,-137000000.0,,,37000000.0,-1531000000.0,-8000000.0,-520000000.0,,,1837000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-04 16:12:34+00:00,3000000.0,180000000.0,311000000.0,,,250000000.0,,1010000000.0,,-2513000000.0,659000000.0,888000000.0,-2513000000.0,659000000.0,888000000.0,-966000000.0,-2523000000.0,28000000.0,28000000.0,173000000.0,10000000.0,,,126000000.0,-7465000000.0,-31000000.0,-1010000000.0,,,8155000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-05 16:21:15+00:00,2000000.0,138000000.0,215000000.0,0.0,,-160000000.0,,840000000.0,,-2347000000.0,361000000.0,269000000.0,-2347000000.0,361000000.0,269000000.0,-1717000000.0,-2844000000.0,-19000000.0,-19000000.0,144000000.0,147000000.0,0.0,,89000000.0,-5934000000.0,-23000000.0,-490000000.0,,,6318000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2013.0,Q2TTM,2012-07-01,2013-06-30,,3602000.0,528539000.0,431180000.0,,,-370625000.0,,3435000000.0,,-3330944000.0,2898042000.0,99287000.0,-3330944000.0,2898042000.0,99287000.0,-333615000.0,-2363071000.0,-234101000.0,-234101000.0,-31959000.0,-94873000.0,,,304792000.0,-12049919000.0,-57988000.0,-4308000000.0,,,15005949000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2013.0,Q2,2013-04-01,2013-06-30,,1000000.0,99000000.0,101000000.0,,,-417000000.0,,670000000.0,,167000000.0,-440000000.0,-190000000.0,167000000.0,-440000000.0,-190000000.0,-463000000.0,-329000000.0,-54000000.0,-54000000.0,134000000.0,146000000.0,,,46000000.0,-3028000000.0,-8000000.0,-320000000.0,,,2596000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2013.0,Q1,2013-01-01,2013-03-31,2014-05-06 16:24:34+00:00,1000000.0,39000000.0,114000000.0,0.0,,257000000.0,,170000000.0,,-2514000000.0,801000000.0,459000000.0,-2514000000.0,801000000.0,459000000.0,-1254000000.0,-2515000000.0,35000000.0,35000000.0,10000000.0,1000000.0,0.0,,43000000.0,-2906000000.0,-15000000.0,-170000000.0,,,3722000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2013.0,Q1TTM,2012-04-01,2013-03-31,,3392000.0,569112000.0,430262000.0,,,-75675000.0,,3585000000.0,,-5473638000.0,4473937000.0,489102000.0,-5473638000.0,4473937000.0,489102000.0,-510599000.0,-3704381000.0,-140591000.0,-140591000.0,-50947000.0,-546257000.0,,,326053000.0,-12155451000.0,-72113000.0,-4808000000.0,,,16701501000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2014.0,FY,2014-01-01,2014-12-31,2017-02-22 17:12:36+00:00,0.0,318000000.0,331000000.0,67000000.0,,-117000000.0,,1270000000.0,0.0,-2469000000.0,1713000000.0,701000000.0,-2469000000.0,1713000000.0,701000000.0,-55000000.0,-1081000000.0,293000000.0,293000000.0,158000000.0,-988000000.0,,,36000000.0,-4857000000.0,-87000000.0,-1670000000.0,0.0,0.0,6590000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2014.0,Q4,2014-10-01,2014-12-31,,2000000.0,139000000.0,86000000.0,,,149000000.0,,710000000.0,,-648000000.0,289000000.0,333000000.0,-648000000.0,289000000.0,333000000.0,-26000000.0,-37000000.0,41000000.0,41000000.0,47000000.0,-211000000.0,,,10000000.0,-1053000000.0,-25000000.0,-1110000000.0,,,1367000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2014.0,Q3TTM,2013-10-01,2014-09-30,,-3000000.0,276000000.0,329000000.0,67000000.0,,-245000000.0,,1730000000.0,,-1635000000.0,1051000000.0,597000000.0,-1635000000.0,1051000000.0,597000000.0,13000000.0,-943000000.0,310000000.0,310000000.0,160000000.0,-692000000.0,,,43000000.0,-5908000000.0,-78000000.0,-1730000000.0,,,6970000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2014.0,Q3,2014-07-01,2014-09-30,,,35000000.0,86000000.0,-9000000.0,,-151000000.0,,170000000.0,,-90000000.0,24000000.0,68000000.0,-90000000.0,24000000.0,68000000.0,2000000.0,-157000000.0,86000000.0,86000000.0,37000000.0,67000000.0,9000000.0,,10000000.0,-1478000000.0,-32000000.0,-170000000.0,,,1534000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-04 16:11:17+00:00,-2000000.0,179000000.0,245000000.0,67000000.0,,-266000000.0,,560000000.0,,-1821000000.0,1424000000.0,368000000.0,-1821000000.0,1424000000.0,368000000.0,-29000000.0,-1044000000.0,252000000.0,252000000.0,111000000.0,-777000000.0,,,26000000.0,-3804000000.0,-62000000.0,-560000000.0,,0.0,5223000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2014.0,Q2TTM,2013-07-01,2014-06-30,,-2000000.0,283000000.0,339000000.0,76000000.0,,316000000.0,,1730000000.0,,-1711000000.0,1325000000.0,1148000000.0,-1711000000.0,1325000000.0,1148000000.0,762000000.0,-465000000.0,271000000.0,271000000.0,152000000.0,-896000000.0,-9000000.0,,70000000.0,-5961000000.0,-54000000.0,-2080000000.0,,,7273000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2014.0,Q2,2014-04-01,2014-06-30,,-2000000.0,91000000.0,80000000.0,,,238000000.0,,170000000.0,,-1284000000.0,1063000000.0,443000000.0,-1284000000.0,1063000000.0,443000000.0,222000000.0,-665000000.0,69000000.0,69000000.0,44000000.0,-619000000.0,,,12000000.0,-739000000.0,-23000000.0,-170000000.0,,,1825000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-05 12:34:09+00:00,-2000000.0,144000000.0,159000000.0,76000000.0,,-115000000.0,,390000000.0,,-1731000000.0,1400000000.0,300000000.0,-1731000000.0,1400000000.0,300000000.0,-31000000.0,-887000000.0,166000000.0,166000000.0,74000000.0,-844000000.0,-9000000.0,,16000000.0,-2326000000.0,-30000000.0,-390000000.0,,,3689000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2014.0,Q1TTM,2013-04-01,2014-03-31,,1000000.0,291000000.0,360000000.0,76000000.0,,-339000000.0,,2230000000.0,,-260000000.0,-178000000.0,515000000.0,-260000000.0,-178000000.0,515000000.0,77000000.0,-129000000.0,148000000.0,148000000.0,242000000.0,-131000000.0,-9000000.0,,104000000.0,-8250000000.0,-39000000.0,-2230000000.0,,,8044000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2014.0,Q1,2014-01-01,2014-03-31,2015-05-06 16:22:01+00:00,0.0,53000000.0,79000000.0,76000000.0,,-353000000.0,,220000000.0,,-447000000.0,337000000.0,-143000000.0,-447000000.0,337000000.0,-143000000.0,-253000000.0,-222000000.0,97000000.0,97000000.0,30000000.0,-225000000.0,-9000000.0,,4000000.0,-1587000000.0,-7000000.0,-220000000.0,,,1864000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2015.0,FY,2015-01-01,2015-12-31,2018-02-21 17:24:00+00:00,8000000.0,212000000.0,325000000.0,,,70000000.0,,1420000000.0,0.0,-395000000.0,2000000.0,843000000.0,-395000000.0,2000000.0,843000000.0,450000000.0,4555000000.0,268000000.0,268000000.0,220000000.0,-3625000000.0,,0.0,-40000000.0,-8766000000.0,-70000000.0,-2680000000.0,-50000000.0,-15000000.0,8838000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2015.0,Q4,2015-10-01,2015-12-31,,4000000.0,23000000.0,54000000.0,,,-14000000.0,,150000000.0,,3851000000.0,-3246000000.0,175000000.0,3851000000.0,-3246000000.0,175000000.0,780000000.0,3835000000.0,89000000.0,89000000.0,69000000.0,71000000.0,,,-23000000.0,-4318000000.0,-18000000.0,-150000000.0,-50000000.0,-5000000.0,1090000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-03 16:54:46+00:00,4000000.0,189000000.0,271000000.0,,,84000000.0,,1270000000.0,0.0,-4246000000.0,3248000000.0,668000000.0,-4246000000.0,3248000000.0,668000000.0,-330000000.0,720000000.0,179000000.0,179000000.0,151000000.0,-3696000000.0,,,-17000000.0,-4448000000.0,-52000000.0,-2530000000.0,0.0,-10000000.0,7748000000.0
E*TRADE Financial Corp,ETFC,549300LYE2HSVYJFJD24,1015780,2015.0,Q3TTM,2014-10-01,2015-09-30,,6000000.0,328000000.0,357000000.0,,,233000000.0,,1980000000.0,,-4894000000.0,3537000000.0,1001000000.0,-4894000000.0,3537000000.0,1001000000.0,-356000000.0,683000000.0,220000000.0,220000000.0,198000000.0,-3907000000.0,,,-7000000.0,-5501000000.0,-77000000.0,-3640000000.0,,-10000000.0,9115000000.0
