company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,longtermdebtinterestexpense,netincome,netincomecontinuing,netincometocommon,netinterestincome,netrealizedcapitalgains,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,premiumsearned,propertyliabilityinsuranceclaims,restructuringcharge,totalinterestexpense,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Cincinnati Financial Corp,CINF,,20286,2011.0,Q2TTM,2010-07-01,2011-06-30,,1.81,1.79,1.59,1.79,78000000.0,54000000.0,293000000.0,293000000.0,293000000.0,-54000000.0,774000000.0,,,,19000000.0,14000000.0,3123000000.0,2445000000.0,1022000000.0,54000000.0,3486000000.0,3911000000.0,371000000.0,3857000000.0,163300000.0,163300000.0,163300000.0
Cincinnati Financial Corp,CINF,,20286,2011.0,Q1,2011-01-01,2011-03-31,2011-04-27 16:56:00+00:00,0.38,0.38,,0.38,14000000.0,13000000.0,62000000.0,62000000.0,62000000.0,-13000000.0,143000000.0,,,,4000000.0,4000000.0,782000000.0,575000000.0,261000000.0,13000000.0,840000000.0,929000000.0,76000000.0,916000000.0,163200000.0,163200000.0,163200000.0
Cincinnati Financial Corp,CINF,,20286,2011.0,Q1TTM,2010-04-01,2011-03-31,,2.28,2.26,1.59,2.26,120000000.0,53000000.0,369000000.0,369000000.0,369000000.0,-53000000.0,682000000.0,,,,16000000.0,14000000.0,3118000000.0,2239000000.0,1017000000.0,53000000.0,3272000000.0,3814000000.0,489000000.0,3761000000.0,163200000.0,163200000.0,163200000.0
Cincinnati Financial Corp,CINF,,20286,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 08:07:25+00:00,2.59,2.59,1.62,2.57,145000000.0,54000000.0,421000000.0,421000000.0,421000000.0,-54000000.0,573000000.0,,,,14000000.0,16000000.0,3522000000.0,2322000000.0,1155000000.0,54000000.0,3491000000.0,4111000000.0,566000000.0,4057000000.0,162500000.0,162500000.0,162500000.0
Cincinnati Financial Corp,CINF,,20286,2012.0,Q4,2012-10-01,2012-12-31,,1.17,1.17,1.62,1.16,145000000.0,54000000.0,421000000.0,421000000.0,421000000.0,-54000000.0,573000000.0,,,,14000000.0,16000000.0,3522000000.0,2322000000.0,1155000000.0,54000000.0,3491000000.0,4111000000.0,566000000.0,4057000000.0,162500000.0,162500000.0,162500000.0
Cincinnati Financial Corp,CINF,,20286,2012.0,Q3,2012-07-01,2012-09-30,2013-10-24 16:12:39+00:00,0.69,0.69,,0.68,,,,,,,,,,,,,,,,,,,,,,162555000.0,163857000.0
Cincinnati Financial Corp,CINF,,20286,2012.0,Q3YTD,2012-01-01,2012-09-30,,1.42,1.42,,1.41,,,,,,,,,,,,,,,,,,,,,,162555000.0,163857000.0
Cincinnati Financial Corp,CINF,,20286,2012.0,Q3TTM,2011-10-01,2012-09-30,,2.23,2.23,,2.22,51000000.0,14000000.0,132000000.0,132000000.0,132000000.0,-14000000.0,125000000.0,,,,-1000000.0,3000000.0,827000000.0,492000000.0,267000000.0,14000000.0,758000000.0,955000000.0,183000000.0,941000000.0,,162555000.0,163857000.0
Cincinnati Financial Corp,CINF,,20286,2012.0,Q2,2012-04-01,2012-06-30,2013-07-25 16:17:51+00:00,0.2,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,162425000.0,163514000.0
Cincinnati Financial Corp,CINF,,20286,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.73,0.73,,0.73,,,,,,,,,,,,,,,,,,,,,,162425000.0,163514000.0
Cincinnati Financial Corp,CINF,,20286,2012.0,Q2TTM,2011-07-01,2012-06-30,,1.66,1.66,,1.66,43000000.0,27000000.0,151000000.0,151000000.0,151000000.0,-27000000.0,253000000.0,,,,3000000.0,7000000.0,1639000000.0,1148000000.0,527000000.0,27000000.0,1678000000.0,1899000000.0,194000000.0,1872000000.0,,162425000.0,163514000.0
Cincinnati Financial Corp,CINF,,20286,2012.0,Q1,2012-01-01,2012-03-31,2013-04-25 16:14:43+00:00,0.53,0.53,,0.53,,,,,,,,,,,,,,,,,,,,,,162277000.0,163145000.0
Cincinnati Financial Corp,CINF,,20286,2012.0,Q1TTM,2011-04-01,2012-03-31,,1.16,1.16,,1.16,-5000000.0,41000000.0,102000000.0,102000000.0,102000000.0,-41000000.0,452000000.0,,,,9000000.0,10000000.0,2412000000.0,1949000000.0,778000000.0,41000000.0,2736000000.0,2874000000.0,97000000.0,2833000000.0,,162277000.0,163145000.0
Cincinnati Financial Corp,CINF,,20286,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 11:07:26+00:00,3.16,3.16,1.655,3.12,197000000.0,54000000.0,517000000.0,517000000.0,517000000.0,-54000000.0,612000000.0,,,,15000000.0,17000000.0,3902000000.0,2505000000.0,1243000000.0,54000000.0,3763000000.0,4531000000.0,714000000.0,4477000000.0,163500000.0,163500000.0,163500000.0
Cincinnati Financial Corp,CINF,,20286,2013.0,Q4,2013-10-01,2013-12-31,,0.07,0.74,1.66,0.73,197000000.0,54000000.0,517000000.0,517000000.0,517000000.0,-54000000.0,612000000.0,,,,15000000.0,17000000.0,3902000000.0,2505000000.0,1243000000.0,54000000.0,3763000000.0,4531000000.0,714000000.0,4477000000.0,163500000.0,163500000.0,163500000.0
Cincinnati Financial Corp,CINF,,20286,2013.0,Q3,2013-07-01,2013-09-30,2014-10-28 16:08:05+00:00,0.8,0.8,,0.79,,,,,,,,,,,,,,,,,,,,,,163700000.0,165600000.0
Cincinnati Financial Corp,CINF,,20286,2013.0,Q3YTD,2013-01-01,2013-09-30,,3.09,2.42,,2.39,,,,,,,,,,,,,,,,,,,,,,163700000.0,165600000.0
Cincinnati Financial Corp,CINF,,20286,2013.0,Q3TTM,2012-10-01,2013-09-30,,4.26,3.59,1.62,3.55,119000000.0,40000000.0,335000000.0,335000000.0,335000000.0,-40000000.0,429000000.0,,,,10000000.0,13000000.0,2683000000.0,1740000000.0,881000000.0,40000000.0,2631000000.0,3125000000.0,454000000.0,3085000000.0,,163700000.0,165600000.0
Cincinnati Financial Corp,CINF,,20286,2013.0,Q2,2013-04-01,2013-06-30,2014-07-29 16:05:51+00:00,1.34,0.67,,0.66,,,,,,,,,,,,,,,,,,,,,,163500000.0,165400000.0
Cincinnati Financial Corp,CINF,,20286,2013.0,Q2YTD,2013-01-01,2013-06-30,,2.29,1.62,,1.6,,,,,,,,,,,,,,,,,,,,,,163500000.0,165400000.0
Cincinnati Financial Corp,CINF,,20286,2013.0,Q2TTM,2012-07-01,2013-06-30,,4.15,3.48,1.62,3.44,119000000.0,40000000.0,335000000.0,335000000.0,335000000.0,-40000000.0,429000000.0,,,,10000000.0,13000000.0,2683000000.0,1740000000.0,881000000.0,40000000.0,2631000000.0,3125000000.0,454000000.0,3085000000.0,,163500000.0,165400000.0
Cincinnati Financial Corp,CINF,,20286,2013.0,Q1,2013-01-01,2013-03-31,2014-04-24 16:06:20+00:00,0.95,0.95,,0.94,,,,,,,,,,,,,,,,,,,,,,163100000.0,164900000.0
Cincinnati Financial Corp,CINF,,20286,2013.0,Q1TTM,2012-04-01,2013-03-31,,3.01,3.01,1.62,2.98,119000000.0,40000000.0,335000000.0,335000000.0,335000000.0,-40000000.0,429000000.0,,,,10000000.0,13000000.0,2683000000.0,1740000000.0,881000000.0,40000000.0,2631000000.0,3125000000.0,454000000.0,3085000000.0,,163100000.0,164900000.0
Cincinnati Financial Corp,CINF,,20286,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 09:06:54+00:00,3.21,3.21,1.76,3.18,196000000.0,53000000.0,525000000.0,525000000.0,525000000.0,-53000000.0,682000000.0,,,,14000000.0,20000000.0,4243000000.0,2856000000.0,1301000000.0,53000000.0,4171000000.0,4945000000.0,721000000.0,4892000000.0,163500000.0,163500000.0,163500000.0
Cincinnati Financial Corp,CINF,,20286,2014.0,Q4,2014-10-01,2014-12-31,,1.02,1.02,1.76,1.01,69000000.0,13000000.0,167000000.0,167000000.0,167000000.0,-13000000.0,172000000.0,,,,4000000.0,4000000.0,1086000000.0,675000000.0,334000000.0,13000000.0,1013000000.0,1262000000.0,236000000.0,1249000000.0,163500000.0,163500000.0,163500000.0
Cincinnati Financial Corp,CINF,,20286,2014.0,Q3YTD,2014-01-01,2014-09-30,,2.19,2.19,,2.17,127000000.0,40000000.0,358000000.0,358000000.0,358000000.0,-40000000.0,510000000.0,,,,10000000.0,16000000.0,3157000000.0,2181000000.0,967000000.0,40000000.0,3158000000.0,3683000000.0,485000000.0,3643000000.0,163500000.0,163500000.0,163500000.0
Cincinnati Financial Corp,CINF,,20286,2014.0,Q3TTM,2013-10-01,2014-09-30,,3.21,2.93,1.66,2.9,324000000.0,94000000.0,721000000.0,875000000.0,875000000.0,-94000000.0,1122000000.0,-154000000.0,-154000000.0,,25000000.0,33000000.0,7059000000.0,4686000000.0,2210000000.0,94000000.0,6921000000.0,8214000000.0,1199000000.0,8120000000.0,163500000.0,163500000.0,163500000.0
Cincinnati Financial Corp,CINF,,20286,2014.0,Q3,2014-07-01,2014-09-30,2015-10-27 16:09:51+00:00,1.12,1.12,,1.11,76000000.0,13000000.0,183000000.0,183000000.0,183000000.0,-13000000.0,203000000.0,,,,3000000.0,6000000.0,1071000000.0,686000000.0,319000000.0,13000000.0,1008000000.0,1280000000.0,259000000.0,1267000000.0,163500000.0,163500000.0,163500000.0
Cincinnati Financial Corp,CINF,,20286,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.07,1.07,,1.06,51000000.0,27000000.0,175000000.0,175000000.0,175000000.0,-27000000.0,307000000.0,,,,7000000.0,10000000.0,2086000000.0,1495000000.0,648000000.0,27000000.0,2150000000.0,2403000000.0,226000000.0,2376000000.0,163500000.0,163500000.0,163500000.0
Cincinnati Financial Corp,CINF,,20286,2014.0,Q2TTM,2013-07-01,2014-06-30,,2.89,2.61,1.66,2.58,248000000.0,81000000.0,538000000.0,692000000.0,692000000.0,-81000000.0,919000000.0,-154000000.0,-154000000.0,,22000000.0,27000000.0,5988000000.0,4000000000.0,1891000000.0,81000000.0,5913000000.0,6934000000.0,940000000.0,6853000000.0,163500000.0,163500000.0,163500000.0
Cincinnati Financial Corp,CINF,,20286,2014.0,Q2,2014-04-01,2014-06-30,2015-07-28 16:10:16+00:00,0.51,0.51,,0.51,23000000.0,13000000.0,84000000.0,84000000.0,84000000.0,-13000000.0,150000000.0,,,,3000000.0,5000000.0,1059000000.0,763000000.0,328000000.0,13000000.0,1094000000.0,1214000000.0,107000000.0,1201000000.0,163500000.0,163500000.0,163500000.0
Cincinnati Financial Corp,CINF,,20286,2014.0,Q1TTM,2013-04-01,2014-03-31,,3.72,2.77,1.66,2.73,225000000.0,68000000.0,454000000.0,608000000.0,608000000.0,-68000000.0,769000000.0,-154000000.0,-154000000.0,,19000000.0,22000000.0,4929000000.0,3237000000.0,1563000000.0,68000000.0,4819000000.0,5720000000.0,833000000.0,5652000000.0,163400000.0,163400000.0,163400000.0
Cincinnati Financial Corp,CINF,,20286,2014.0,Q1,2014-01-01,2014-03-31,2015-04-28 16:09:46+00:00,0.56,0.56,,0.55,28000000.0,14000000.0,91000000.0,91000000.0,91000000.0,-14000000.0,157000000.0,,,,4000000.0,5000000.0,1027000000.0,732000000.0,320000000.0,14000000.0,1056000000.0,1189000000.0,119000000.0,1175000000.0,163400000.0,163400000.0,163400000.0
Cincinnati Financial Corp,CINF,,20286,2015.0,FY,2015-01-01,2015-12-31,2018-02-23 09:55:38+00:00,3.87,3.87,2.3,3.83,247000000.0,53000000.0,634000000.0,634000000.0,634000000.0,-53000000.0,642000000.0,,,,13000000.0,20000000.0,4480000000.0,2808000000.0,1387000000.0,53000000.0,4208000000.0,5142000000.0,881000000.0,5089000000.0,164000000.0,164000000.0,164000000.0
Cincinnati Financial Corp,CINF,,20286,2015.0,Q4,2015-10-01,2015-12-31,,0.96,0.96,2.3,0.95,60000000.0,13000000.0,156000000.0,156000000.0,156000000.0,-13000000.0,110000000.0,,,,3000000.0,5000000.0,1148000000.0,677000000.0,354000000.0,13000000.0,1034000000.0,1263000000.0,216000000.0,1250000000.0,164000000.0,164000000.0,164000000.0
Cincinnati Financial Corp,CINF,,20286,2015.0,Q3,2015-07-01,2015-09-30,2016-10-25 16:10:47+00:00,1.06,1.06,,1.05,69000000.0,14000000.0,174000000.0,174000000.0,174000000.0,-14000000.0,146000000.0,,,,3000000.0,5000000.0,1127000000.0,670000000.0,348000000.0,14000000.0,1021000000.0,1278000000.0,243000000.0,1264000000.0,164000000.0,164000000.0,164000000.0
Cincinnati Financial Corp,CINF,,20286,2015.0,Q3YTD,2015-01-01,2015-09-30,,2.91,2.91,,2.88,187000000.0,40000000.0,478000000.0,478000000.0,478000000.0,-40000000.0,532000000.0,,,,10000000.0,15000000.0,3332000000.0,2131000000.0,1033000000.0,40000000.0,3174000000.0,3879000000.0,665000000.0,3839000000.0,164000000.0,164000000.0,164000000.0
Cincinnati Financial Corp,CINF,,20286,2015.0,Q3TTM,2014-10-01,2015-09-30,,3.93,3.93,1.76,3.89,256000000.0,53000000.0,645000000.0,645000000.0,645000000.0,-53000000.0,704000000.0,,,,14000000.0,19000000.0,4418000000.0,2806000000.0,1367000000.0,53000000.0,4187000000.0,5141000000.0,901000000.0,5088000000.0,164000000.0,164000000.0,164000000.0
Cincinnati Financial Corp,CINF,,20286,2015.0,Q2,2015-04-01,2015-06-30,2016-07-26 16:10:19+00:00,1.07,1.07,,1.06,72000000.0,13000000.0,176000000.0,176000000.0,176000000.0,-13000000.0,200000000.0,,,,3000000.0,5000000.0,1111000000.0,712000000.0,340000000.0,13000000.0,1055000000.0,1316000000.0,248000000.0,1303000000.0,164100000.0,164100000.0,164100000.0
Cincinnati Financial Corp,CINF,,20286,2015.0,Q2YTD,2015-01-01,2015-06-30,,1.85,1.85,,1.83,118000000.0,26000000.0,304000000.0,304000000.0,304000000.0,-26000000.0,386000000.0,,,,7000000.0,10000000.0,2205000000.0,1461000000.0,685000000.0,26000000.0,2153000000.0,2601000000.0,422000000.0,2575000000.0,164100000.0,164100000.0,164100000.0
Cincinnati Financial Corp,CINF,,20286,2015.0,Q2TTM,2014-07-01,2015-06-30,,3.99,3.99,1.76,3.95,263000000.0,52000000.0,654000000.0,654000000.0,654000000.0,-52000000.0,761000000.0,,,,14000000.0,20000000.0,4362000000.0,2822000000.0,1338000000.0,52000000.0,4174000000.0,5143000000.0,917000000.0,5091000000.0,164100000.0,164100000.0,164100000.0
Cincinnati Financial Corp,CINF,,20286,2015.0,Q1,2015-01-01,2015-03-31,2016-04-26 16:10:53+00:00,0.78,0.78,,0.77,46000000.0,13000000.0,128000000.0,128000000.0,128000000.0,-13000000.0,186000000.0,,,,4000000.0,5000000.0,1094000000.0,749000000.0,345000000.0,13000000.0,1098000000.0,1285000000.0,174000000.0,1272000000.0,164000000.0,164000000.0,164000000.0
Cincinnati Financial Corp,CINF,,20286,2015.0,Q1TTM,2014-04-01,2015-03-31,,3.43,3.43,1.76,3.4,214000000.0,52000000.0,562000000.0,562000000.0,562000000.0,-52000000.0,711000000.0,,,,14000000.0,20000000.0,4310000000.0,2873000000.0,1326000000.0,52000000.0,4213000000.0,5041000000.0,776000000.0,4989000000.0,164000000.0,164000000.0,164000000.0
Cincinnati Financial Corp,CINF,,20286,2016.0,FY,2016-01-01,2016-12-31,2019-02-22 12:23:06+00:00,3.59,3.59,1.92,3.55,221000000.0,53000000.0,591000000.0,591000000.0,591000000.0,-53000000.0,719000000.0,,,,12000000.0,20000000.0,4710000000.0,3107000000.0,1465000000.0,53000000.0,4584000000.0,5449000000.0,812000000.0,5396000000.0,164500000.0,164500000.0,164500000.0
Cincinnati Financial Corp,CINF,,20286,2016.0,Q4,2016-10-01,2016-12-31,,0.61,0.61,1.92,0.6,28000000.0,14000000.0,100000000.0,100000000.0,100000000.0,-14000000.0,116000000.0,,,,2000000.0,4000000.0,1192000000.0,809000000.0,359000000.0,14000000.0,1170000000.0,1312000000.0,128000000.0,1298000000.0,164500000.0,164500000.0,164500000.0
Cincinnati Financial Corp,CINF,,20286,2016.0,Q3,2016-07-01,2016-09-30,2017-10-26 16:12:55+00:00,1.09,1.09,,1.08,73000000.0,13000000.0,180000000.0,180000000.0,180000000.0,-13000000.0,204000000.0,,,,3000000.0,7000000.0,1191000000.0,753000000.0,380000000.0,13000000.0,1136000000.0,1402000000.0,253000000.0,1389000000.0,164600000.0,164600000.0,164600000.0
Cincinnati Financial Corp,CINF,,20286,2016.0,Q3YTD,2016-01-01,2016-09-30,,2.98,2.98,,2.95,193000000.0,39000000.0,491000000.0,491000000.0,491000000.0,-39000000.0,603000000.0,,,,10000000.0,16000000.0,3518000000.0,2298000000.0,1106000000.0,39000000.0,3414000000.0,4137000000.0,684000000.0,4098000000.0,164600000.0,164600000.0,164600000.0
Cincinnati Financial Corp,CINF,,20286,2016.0,Q3TTM,2015-10-01,2016-09-30,,3.94,3.94,2.3,3.9,253000000.0,52000000.0,647000000.0,647000000.0,647000000.0,-52000000.0,713000000.0,,,,13000000.0,21000000.0,4666000000.0,2975000000.0,1460000000.0,52000000.0,4448000000.0,5400000000.0,900000000.0,5348000000.0,164600000.0,164600000.0,164600000.0
Cincinnati Financial Corp,CINF,,20286,2016.0,Q2,2016-04-01,2016-06-30,2017-08-02 16:10:25+00:00,0.75,0.75,,0.74,43000000.0,13000000.0,123000000.0,123000000.0,123000000.0,-13000000.0,193000000.0,,,,5000000.0,5000000.0,1173000000.0,821000000.0,366000000.0,13000000.0,1192000000.0,1371000000.0,166000000.0,1358000000.0,164500000.0,164500000.0,164500000.0
Cincinnati Financial Corp,CINF,,20286,2016.0,Q2YTD,2016-01-01,2016-06-30,,1.89,1.89,,1.87,120000000.0,26000000.0,311000000.0,311000000.0,311000000.0,-26000000.0,399000000.0,,,,7000000.0,9000000.0,2327000000.0,1545000000.0,726000000.0,26000000.0,2278000000.0,2735000000.0,431000000.0,2709000000.0,164500000.0,164500000.0,164500000.0
Cincinnati Financial Corp,CINF,,20286,2016.0,Q2TTM,2015-07-01,2016-06-30,,3.91,3.91,2.3,3.87,249000000.0,53000000.0,641000000.0,641000000.0,641000000.0,-53000000.0,655000000.0,,,,13000000.0,19000000.0,4602000000.0,2892000000.0,1428000000.0,53000000.0,4333000000.0,5276000000.0,890000000.0,5223000000.0,164500000.0,164500000.0,164500000.0
Cincinnati Financial Corp,CINF,,20286,2016.0,Q1,2016-01-01,2016-03-31,2017-04-26 16:11:18+00:00,1.14,1.14,,1.13,77000000.0,13000000.0,188000000.0,188000000.0,188000000.0,-13000000.0,206000000.0,,,,2000000.0,4000000.0,1154000000.0,724000000.0,360000000.0,13000000.0,1086000000.0,1364000000.0,265000000.0,1351000000.0,164200000.0,164200000.0,164200000.0
Cincinnati Financial Corp,CINF,,20286,2016.0,Q1TTM,2015-04-01,2016-03-31,,4.23,4.23,2.3,4.19,278000000.0,53000000.0,694000000.0,694000000.0,694000000.0,-53000000.0,662000000.0,,,,11000000.0,19000000.0,4540000000.0,2783000000.0,1402000000.0,53000000.0,4196000000.0,5221000000.0,972000000.0,5168000000.0,164200000.0,164200000.0,164200000.0
Cincinnati Financial Corp,CINF,,20286,2017.0,FY,2017-01-01,2017-12-31,2020-02-25 11:05:54+00:00,6.36,6.36,2.5,6.29,-315000000.0,53000000.0,1045000000.0,1045000000.0,1045000000.0,-53000000.0,757000000.0,,,,13000000.0,21000000.0,4954000000.0,3390000000.0,1546000000.0,53000000.0,4949000000.0,5732000000.0,730000000.0,5679000000.0,164200000.0,164200000.0,164200000.0
