company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherrevenue,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2010.0,Q3TTM,2009-07-01,2010-06-30,,2.55,2.55,1.22,2.51,77200000.0,361900000.0,338000000.0,23900000.0,361900000.0,,2802000000.0,4574500000.0,,13500000.0,2500000.0,1285800000.0,2802000000.0,1775000000.0,60500000.0,,1299300000.0,475700000.0,-60500000.0,415200000.0,4577000000.0,142100000.0,142000000.0,144300000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2010.0,Q3,2010-04-01,2010-06-30,2011-08-04 11:34:53+00:00,0.84,0.84,0.64,0.83,36100000.0,119400000.0,119400000.0,,119400000.0,,760800000.0,1268100000.0,,3700000.0,,333300000.0,760800000.0,507300000.0,14800000.0,,337000000.0,170300000.0,-14800000.0,155500000.0,1268100000.0,142100000.0,142000000.0,144300000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2010.0,Q2YTD,2009-10-01,2010-03-31,,1.5,1.5,0.58,1.48,41200000.0,213600000.0,189700000.0,23900000.0,213600000.0,,1332100000.0,2232000000.0,,2800000.0,,635700000.0,1332100000.0,899900000.0,30500000.0,,638500000.0,261400000.0,-30500000.0,230900000.0,2232000000.0,142700000.0,142400000.0,144400000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2010.0,Q2TTM,2009-04-01,2010-03-31,,1.94,1.94,1.16,1.91,58500000.0,275300000.0,251400000.0,23900000.0,275300000.0,,2681800000.0,4317200000.0,,9400000.0,2500000.0,1257500000.0,2681800000.0,1637900000.0,61100000.0,,1266900000.0,371000000.0,-61100000.0,309900000.0,4319700000.0,142700000.0,142400000.0,144400000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2010.0,Q2,2010-01-01,2010-03-31,2011-05-05 12:01:08+00:00,0.96,0.96,0.29,0.95,21700000.0,137000000.0,111900000.0,25100000.0,137000000.0,,691400000.0,1164500000.0,,1200000.0,,323200000.0,691400000.0,473100000.0,15100000.0,,324400000.0,148700000.0,-15100000.0,133600000.0,1164500000.0,142700000.0,142400000.0,144400000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2010.0,Q1TTM,2009-01-01,2009-12-31,,1.27,1.27,1.16,1.25,51600000.0,178900000.0,180100000.0,-1200000.0,178900000.0,,2684900000.0,4210800000.0,,8300000.0,2500000.0,1227100000.0,2684900000.0,1528400000.0,61300000.0,,1235400000.0,293000000.0,-61300000.0,231700000.0,4213300000.0,141900000.0,142000000.0,143700000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2010.0,Q1,2009-10-01,2009-12-31,2011-02-03 11:47:45+00:00,0.54,0.54,0.29,0.53,19500000.0,76600000.0,77800000.0,-1200000.0,76600000.0,,640700000.0,1067500000.0,,1600000.0,,312500000.0,640700000.0,426800000.0,15400000.0,,314100000.0,112700000.0,-15400000.0,97300000.0,1067500000.0,141900000.0,142000000.0,143700000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2011.0,Q4,2011-07-01,2011-09-30,,1.41,1.41,,1.39,54300000.0,201800000.0,201800000.0,,201800000.0,,991100000.0,1654300000.0,,4400000.0,,388100000.0,991100000.0,663200000.0,14600000.0,,392500000.0,270700000.0,-14600000.0,256100000.0,1654300000.0,143000000.0,142700000.0,145200000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2011.0,FY,2010-10-01,2011-09-30,2013-11-18 16:27:01+00:00,4.88,4.88,1.475,4.8,170500000.0,697800000.0,697100000.0,700000.0,697800000.0,,3610000000.0,6000400000.0,,2100000.0,,1461200000.0,3610000000.0,2390400000.0,59500000.0,,1463300000.0,927100000.0,-59500000.0,867600000.0,6000400000.0,143000000.0,142700000.0,145200000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2011.0,Q3YTD,2010-10-01,2011-06-30,,3.47,3.47,1.48,3.41,116200000.0,496000000.0,495300000.0,700000.0,496000000.0,,2618900000.0,4346100000.0,,-2300000.0,,1073100000.0,2618900000.0,1727200000.0,44900000.0,,1070800000.0,656400000.0,-44900000.0,611500000.0,4346100000.0,143600000.0,143400000.0,145900000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2011.0,Q3TTM,2010-07-01,2011-06-30,,4.39,4.39,1.47,4.32,142700000.0,627300000.0,626600000.0,700000.0,627300000.0,,3446600000.0,5703000000.0,,-400000.0,,1427400000.0,3446600000.0,2256400000.0,60100000.0,,1427000000.0,829400000.0,-60100000.0,769300000.0,5703000000.0,143600000.0,143400000.0,145900000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2011.0,Q3,2011-04-01,2011-06-30,2012-08-02 11:24:49+00:00,1.25,1.25,0.775,1.23,42400000.0,179500000.0,178800000.0,700000.0,179500000.0,,909400000.0,1516200000.0,,900000.0,,370000000.0,909400000.0,606800000.0,14700000.0,,370900000.0,235900000.0,-14700000.0,221200000.0,1516200000.0,143600000.0,143400000.0,145900000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2011.0,Q2,2011-01-01,2011-03-31,2012-05-03 10:15:42+00:00,1.16,1.16,0.35,1.14,37200000.0,166400000.0,166400000.0,,166400000.0,,887600000.0,1464100000.0,,1400000.0,,356100000.0,887600000.0,576500000.0,15400000.0,,357500000.0,219000000.0,-15400000.0,203600000.0,1464100000.0,143400000.0,143400000.0,146300000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2011.0,Q2YTD,2010-10-01,2011-03-31,,2.22,2.22,0.7,2.18,73800000.0,316500000.0,316500000.0,,316500000.0,,1709500000.0,2829900000.0,,-3200000.0,,703100000.0,1709500000.0,1120400000.0,30200000.0,,699900000.0,420500000.0,-30200000.0,390300000.0,2829900000.0,143400000.0,143400000.0,146300000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2011.0,Q2TTM,2010-04-01,2011-03-31,,3.98,3.98,1.34,3.92,136400000.0,567200000.0,567200000.0,,567200000.0,,3298000000.0,5454900000.0,,2400000.0,,1390700000.0,3298000000.0,2156900000.0,60200000.0,,1393100000.0,763800000.0,-60200000.0,703600000.0,5454900000.0,143400000.0,143400000.0,146300000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2011.0,Q1,2010-10-01,2010-12-31,2012-02-08 11:31:02+00:00,1.06,1.06,0.35,1.04,36600000.0,150100000.0,150100000.0,,150100000.0,,821900000.0,1365800000.0,,-4600000.0,,347000000.0,821900000.0,543900000.0,14800000.0,,342400000.0,201500000.0,-14800000.0,186700000.0,1365800000.0,141600000.0,141800000.0,144500000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2011.0,Q1TTM,2010-01-01,2010-12-31,,3.78,3.78,1.28,3.73,120900000.0,537800000.0,512700000.0,25100000.0,537800000.0,,3101800000.0,5155300000.0,,2200000.0,,1357800000.0,3101800000.0,2053500000.0,59900000.0,,1360000000.0,693500000.0,-59900000.0,633600000.0,5155300000.0,141600000.0,141800000.0,144500000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2012.0,FY,2011-10-01,2012-09-30,2014-11-18 15:33:33+00:00,5.2,5.2,1.745,5.13,228900000.0,737000000.0,737000000.0,,737000000.0,,3736700000.0,6259400000.0,,5000000.0,,1491700000.0,3736700000.0,2522700000.0,60100000.0,,1496700000.0,1026000000.0,-60100000.0,965900000.0,6259400000.0,141700000.0,141500000.0,143400000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2012.0,Q4,2012-07-01,2012-09-30,,1.39,1.39,,1.37,59700000.0,195200000.0,195200000.0,,195200000.0,,1009800000.0,1664000000.0,,-2000000.0,,386400000.0,1009800000.0,654200000.0,14900000.0,,384400000.0,269800000.0,-14900000.0,254900000.0,1664000000.0,141700000.0,141500000.0,143400000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2012.0,Q3,2012-04-01,2012-06-30,2013-08-07 11:04:41+00:00,1.34,1.34,0.895,1.33,54100000.0,190700000.0,190700000.0,,190700000.0,,928900000.0,1560400000.0,,1700000.0,,369800000.0,928900000.0,631500000.0,15200000.0,,371500000.0,260000000.0,-15200000.0,244800000.0,1560400000.0,142300000.0,141700000.0,143500000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2012.0,Q3YTD,2011-10-01,2012-06-30,,3.81,3.81,1.75,3.76,169200000.0,541800000.0,541800000.0,,541800000.0,,2726900000.0,4595400000.0,,7000000.0,,1105300000.0,2726900000.0,1868500000.0,45200000.0,,1112300000.0,756200000.0,-45200000.0,711000000.0,4595400000.0,142300000.0,141700000.0,143500000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2012.0,Q3TTM,2011-07-01,2012-06-30,,5.22,5.22,1.75,5.15,223500000.0,743600000.0,743600000.0,,743600000.0,,3718000000.0,6249700000.0,,11400000.0,,1493400000.0,3718000000.0,2531700000.0,59800000.0,,1504800000.0,1026900000.0,-59800000.0,967100000.0,6249700000.0,142300000.0,141700000.0,143500000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2012.0,Q2YTD,2011-10-01,2012-03-31,,2.47,2.47,0.85,2.43,115100000.0,351100000.0,351100000.0,,351100000.0,,1798000000.0,3035000000.0,,5300000.0,,735500000.0,1798000000.0,1237000000.0,30000000.0,,740800000.0,496200000.0,-30000000.0,466200000.0,3035000000.0,142200000.0,142500000.0,144700000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2012.0,Q2TTM,2011-04-01,2012-03-31,,5.13,5.13,1.63,5.05,211800000.0,732400000.0,731700000.0,700000.0,732400000.0,,3698500000.0,6205500000.0,,10600000.0,,1493600000.0,3698500000.0,2507000000.0,59300000.0,,1504200000.0,1002800000.0,-59300000.0,943500000.0,6205500000.0,142200000.0,142500000.0,144700000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2012.0,Q2,2012-01-01,2012-03-31,2013-05-02 12:07:16+00:00,1.18,1.18,0.425,1.16,55500000.0,167800000.0,167800000.0,,167800000.0,,942800000.0,1561100000.0,,6900000.0,,373100000.0,942800000.0,618300000.0,15000000.0,,380000000.0,238300000.0,-15000000.0,223300000.0,1561100000.0,142200000.0,142500000.0,144700000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2012.0,Q1TTM,2011-01-01,2011-12-31,,5.11,5.11,1.55,5.03,193500000.0,731000000.0,730300000.0,700000.0,731000000.0,,3643300000.0,6108500000.0,,5100000.0,,1476600000.0,3643300000.0,2465200000.0,59700000.0,,1481700000.0,983500000.0,-59700000.0,923800000.0,6108500000.0,142100000.0,141800000.0,143900000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2012.0,Q1,2011-10-01,2011-12-31,2013-02-06 11:51:58+00:00,1.29,1.29,0.425,1.27,59600000.0,183300000.0,183300000.0,,183300000.0,,855200000.0,1473900000.0,,-1600000.0,,362400000.0,855200000.0,618700000.0,15000000.0,,360800000.0,257900000.0,-15000000.0,242900000.0,1473900000.0,142100000.0,141800000.0,143900000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2013.0,FY,2012-10-01,2013-09-30,2015-11-17 12:43:45+00:00,5.43,5.43,1.98,5.36,224600000.0,756300000.0,756300000.0,,756300000.0,,3778100000.0,6351900000.0,,-5700000.0,,1537700000.0,3778100000.0,2573800000.0,60900000.0,,1532000000.0,1041800000.0,-60900000.0,980900000.0,6351900000.0,139300000.0,139200000.0,140900000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2013.0,Q4,2013-07-01,2013-09-30,,1.56,1.56,,1.53,63900000.0,215300000.0,215300000.0,,215300000.0,,1018500000.0,1715700000.0,,-600000.0,,403700000.0,1018500000.0,697200000.0,14900000.0,,403100000.0,294100000.0,-14900000.0,279200000.0,1715700000.0,139300000.0,139200000.0,140900000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2013.0,Q3YTD,2012-10-01,2013-06-30,,3.87,3.87,1.98,3.83,160700000.0,541000000.0,541000000.0,,541000000.0,,2759600000.0,4636200000.0,,-5100000.0,,1134000000.0,2759600000.0,1876600000.0,46000000.0,,1128900000.0,747700000.0,-46000000.0,701700000.0,4636200000.0,139500000.0,138900000.0,140400000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2013.0,Q3TTM,2012-07-01,2013-06-30,,5.26,5.26,1.98,5.2,220400000.0,736200000.0,736200000.0,,736200000.0,,3769400000.0,6300200000.0,,-7100000.0,,1520400000.0,3769400000.0,2530800000.0,60900000.0,,1513300000.0,1017500000.0,-60900000.0,956600000.0,6300200000.0,139500000.0,138900000.0,140400000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2013.0,Q3,2013-04-01,2013-06-30,2014-08-05 15:32:36+00:00,1.46,1.46,1.04,1.45,53700000.0,203700000.0,203700000.0,,203700000.0,,971300000.0,1624200000.0,,-3500000.0,,383700000.0,971300000.0,652900000.0,15300000.0,,380200000.0,272700000.0,-15300000.0,257400000.0,1624200000.0,139500000.0,138900000.0,140400000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2013.0,Q2YTD,2012-10-01,2013-03-31,,2.41,2.41,0.94,2.38,107000000.0,337300000.0,337300000.0,,337300000.0,,1788300000.0,3012000000.0,,-1600000.0,,750300000.0,1788300000.0,1223700000.0,30700000.0,,748700000.0,475000000.0,-30700000.0,444300000.0,3012000000.0,140700000.0,140000000.0,141800000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2013.0,Q2TTM,2012-04-01,2013-03-31,,5.14,5.14,1.83,5.08,220800000.0,723200000.0,723200000.0,,723200000.0,,3727000000.0,6236400000.0,,-1900000.0,,1506500000.0,3727000000.0,2509400000.0,60800000.0,,1504600000.0,1004800000.0,-60800000.0,944000000.0,6236400000.0,140700000.0,140000000.0,141800000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2013.0,Q2,2013-01-01,2013-03-31,2014-05-05 12:56:05+00:00,1.25,1.25,0.47,1.24,51200000.0,175900000.0,175900000.0,,175900000.0,,906400000.0,1522800000.0,,-2800000.0,,376800000.0,906400000.0,616400000.0,15300000.0,,374000000.0,242400000.0,-15300000.0,227100000.0,1522800000.0,140700000.0,140000000.0,141800000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2013.0,Q1TTM,2012-01-01,2012-12-31,,5.07,5.07,1.79,5.0,225100000.0,715100000.0,715100000.0,,715100000.0,,3763400000.0,6274700000.0,,7800000.0,,1502800000.0,3763400000.0,2511300000.0,60500000.0,,1510600000.0,1000700000.0,-60500000.0,940200000.0,6274700000.0,139100000.0,139300000.0,141200000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2013.0,Q1,2012-10-01,2012-12-31,2014-02-06 10:58:12+00:00,1.16,1.16,0.47,1.14,55800000.0,161400000.0,161400000.0,,161400000.0,,881900000.0,1489200000.0,,1200000.0,,373500000.0,881900000.0,607300000.0,15400000.0,,374700000.0,232600000.0,-15400000.0,217200000.0,1489200000.0,139100000.0,139300000.0,141200000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2014.0,FY,2013-10-01,2014-09-30,2016-11-15 13:03:41+00:00,5.98,5.98,2.32,5.91,307400000.0,826800000.0,826800000.0,,826800000.0,,3869600000.0,6623500000.0,,-9700000.0,,1570100000.0,3869600000.0,2753900000.0,59300000.0,,1560400000.0,1193500000.0,-59300000.0,1134200000.0,6623500000.0,138300000.0,138000000.0,139700000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2014.0,Q4,2014-07-01,2014-09-30,,1.81,1.81,,1.79,90300000.0,248700000.0,248700000.0,,248700000.0,,1028900000.0,1781800000.0,,1100000.0,,397800000.0,1028900000.0,752900000.0,15000000.0,,398900000.0,354000000.0,-15000000.0,339000000.0,1781800000.0,138300000.0,138000000.0,139700000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2014.0,Q3YTD,2013-10-01,2014-06-30,,4.17,4.17,2.32,4.12,217100000.0,578100000.0,578100000.0,,578100000.0,,2840700000.0,4841700000.0,,-10800000.0,,1172300000.0,2840700000.0,2001000000.0,44300000.0,,1161500000.0,839500000.0,-44300000.0,795200000.0,4841700000.0,138700000.0,138000000.0,139600000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2014.0,Q3TTM,2013-07-01,2014-06-30,,5.73,5.73,2.32,5.65,281000000.0,793400000.0,793400000.0,,793400000.0,,3859200000.0,6557400000.0,,-11400000.0,,1576000000.0,3859200000.0,2698200000.0,59200000.0,,1564600000.0,1133600000.0,-59200000.0,1074400000.0,6557400000.0,138700000.0,138000000.0,139600000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2014.0,Q3,2014-04-01,2014-06-30,2015-08-04 12:53:22+00:00,1.44,1.44,1.16,1.43,74300000.0,199700000.0,199700000.0,,199700000.0,,968000000.0,1649500000.0,,-1300000.0,,394400000.0,968000000.0,681500000.0,14400000.0,,393100000.0,288400000.0,-14400000.0,274000000.0,1649500000.0,138700000.0,138000000.0,139600000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2014.0,Q2YTD,2013-10-01,2014-03-31,,2.73,2.73,1.16,2.69,142800000.0,378400000.0,378400000.0,,378400000.0,,1872700000.0,3192200000.0,,-9500000.0,,777900000.0,1872700000.0,1319500000.0,29900000.0,,768400000.0,551100000.0,-29900000.0,521200000.0,3192200000.0,138700000.0,138500000.0,140200000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2014.0,Q2TTM,2013-04-01,2014-03-31,,5.75,5.75,2.2,5.67,260400000.0,797400000.0,797400000.0,,797400000.0,,3862500000.0,6532100000.0,,-13600000.0,,1565300000.0,3862500000.0,2669600000.0,60100000.0,,1551700000.0,1117900000.0,-60100000.0,1057800000.0,6532100000.0,138700000.0,138500000.0,140200000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2014.0,Q2,2014-01-01,2014-03-31,2015-05-06 14:00:26+00:00,1.3,1.3,0.58,1.28,68100000.0,180300000.0,180300000.0,,180300000.0,,944700000.0,1600500000.0,,-100000.0,,392500000.0,944700000.0,655800000.0,15000000.0,,392400000.0,263400000.0,-15000000.0,248400000.0,1600500000.0,138700000.0,138500000.0,140200000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2014.0,Q1TTM,2013-01-01,2013-12-31,,5.7,5.7,2.09,5.63,243500000.0,793000000.0,793000000.0,,793000000.0,,3824200000.0,6454400000.0,,-16300000.0,,1549600000.0,3824200000.0,2630200000.0,60400000.0,,1533300000.0,1096900000.0,-60400000.0,1036500000.0,6454400000.0,138500000.0,138600000.0,140400000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2014.0,Q1,2013-10-01,2013-12-31,2015-02-05 14:45:29+00:00,1.43,1.43,0.58,1.41,74700000.0,198100000.0,198100000.0,,198100000.0,,928000000.0,1591700000.0,,-9400000.0,,385400000.0,928000000.0,663700000.0,14900000.0,,376000000.0,287700000.0,-14900000.0,272800000.0,1591700000.0,138500000.0,138600000.0,140400000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2015.0,FY,2014-10-01,2015-09-30,2017-11-15 11:51:58+00:00,6.15,6.15,2.6,6.09,299900000.0,827600000.0,827600000.0,,827600000.0,,3604800000.0,6307900000.0,,5500000.0,,1506400000.0,3604800000.0,2703100000.0,63700000.0,,1511900000.0,1191200000.0,-63700000.0,1127500000.0,6307900000.0,134600000.0,134500000.0,135700000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2015.0,Q4,2015-07-01,2015-09-30,,1.51,1.51,,1.5,77600000.0,201300000.0,201300000.0,,201300000.0,,943300000.0,1607500000.0,,7900000.0,,360700000.0,943300000.0,664200000.0,16700000.0,,368600000.0,295600000.0,-16700000.0,278900000.0,1607500000.0,134600000.0,134500000.0,135700000.0
