company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2011.0,FY,2010-10-01,2011-09-30,2013-11-18 16:27:01+00:00,-45900000.0,34800000.0,96500000.0,,-5800000.0,-286100000.0,0.0,-297900000.0,-160900000.0,643700000.0,-297900000.0,-160900000.0,643700000.0,175500000.0,697800000.0,697100000.0,700000.0,101400000.0,212100000.0,0.0,-3600000.0,-211000000.0,0.0,-120100000.0,-300000.0,-298700000.0,0.0,5100000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2011.0,Q3TTM,2010-07-01,2011-06-30,,-45900000.0,34600000.0,95100000.0,,66000000.0,-333200000.0,,-232400000.0,-156900000.0,523100000.0,-232400000.0,-156900000.0,523100000.0,195800000.0,627300000.0,626600000.0,-700000.0,100000000.0,218900000.0,,-4000000.0,-199900000.0,,-121200000.0,-300000.0,-251100000.0,,10200000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2011.0,Q3,2011-04-01,2011-06-30,,-45900000.0,8900000.0,24000000.0,,13700000.0,-20400000.0,,-155100000.0,-78800000.0,224700000.0,-155100000.0,-78800000.0,224700000.0,1500000.0,179500000.0,178800000.0,700000.0,33400000.0,13800000.0,,-3000000.0,-50300000.0,,-33100000.0,-100000.0,-118500000.0,,200000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2011.0,Q3YTD,2010-10-01,2011-06-30,2012-08-02 11:24:49+00:00,-45900000.0,26200000.0,70400000.0,,31600000.0,-197600000.0,0.0,-164700000.0,-117600000.0,462500000.0,-164700000.0,-117600000.0,462500000.0,208400000.0,496000000.0,495300000.0,-700000.0,68200000.0,208600000.0,,-3400000.0,-150300000.0,0.0,-76000000.0,-300000.0,-222700000.0,0.0,4300000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2011.0,Q2TTM,2010-04-01,2011-03-31,,,34100000.0,93300000.0,,41000000.0,-356800000.0,,-169000000.0,-101800000.0,433900000.0,-169000000.0,-101800000.0,433900000.0,203100000.0,567200000.0,567200000.0,,96100000.0,222500000.0,,-1000000.0,-190900000.0,,-111800000.0,-200000.0,-200400000.0,,10000000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2011.0,Q2,2011-01-01,2011-03-31,,,8200000.0,23600000.0,,20500000.0,11500000.0,,28100000.0,-22600000.0,225200000.0,28100000.0,-22600000.0,225200000.0,251000000.0,166400000.0,166400000.0,,15500000.0,139100000.0,,-200000.0,-50300000.0,,-22600000.0,-100000.0,-60600000.0,,
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2011.0,Q2YTD,2010-10-01,2011-03-31,2012-05-03 10:15:42+00:00,0.0,17300000.0,46400000.0,,17900000.0,-177200000.0,0.0,-9600000.0,-38800000.0,237800000.0,-9600000.0,-38800000.0,237800000.0,206900000.0,316500000.0,316500000.0,,34800000.0,194800000.0,,-400000.0,-100000000.0,0.0,-42900000.0,-200000.0,-104200000.0,,4100000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2011.0,Q1TTM,2010-01-01,2010-12-31,,,33700000.0,93800000.0,,5100000.0,-359300000.0,,-246400000.0,-91700000.0,387200000.0,-246400000.0,-91700000.0,387200000.0,53000000.0,537800000.0,512700000.0,25100000.0,106300000.0,98200000.0,,-1200000.0,-182000000.0,,-106200000.0,-200000.0,-162400000.0,,14500000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2011.0,Q1,2010-10-01,2010-12-31,2012-02-08 11:31:02+00:00,,9100000.0,22800000.0,,-2600000.0,-188700000.0,,-37700000.0,-16200000.0,12600000.0,-37700000.0,-16200000.0,12600000.0,-44100000.0,150100000.0,150100000.0,,19300000.0,55700000.0,,-200000.0,-49700000.0,,-20300000.0,-100000.0,-43600000.0,,4100000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2012.0,Q4,2012-07-01,2012-09-30,,,8500000.0,27200000.0,,17300000.0,121900000.0,-113000000.0,-264300000.0,-44500000.0,390100000.0,-264300000.0,-44500000.0,390100000.0,98300000.0,195200000.0,195200000.0,,37300000.0,5800000.0,,-300000.0,-65900000.0,-87500000.0,-44700000.0,-100000.0,-91100000.0,87500000.0,200000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2012.0,FY,2011-10-01,2012-09-30,2014-11-18 15:33:33+00:00,-16200000.0,34700000.0,103900000.0,,-16800000.0,-288800000.0,157000000.0,-282700000.0,-503200000.0,718700000.0,-282700000.0,-503200000.0,718700000.0,-85000000.0,737000000.0,737000000.0,,131900000.0,67500000.0,0.0,-1000000.0,-247400000.0,-487500000.0,-139600000.0,-400000.0,-259400000.0,137500000.0,2600000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2012.0,Q3TTM,2011-07-01,2012-06-30,,-16200000.0,34800000.0,102800000.0,,-71500000.0,-499200000.0,270000000.0,-151600000.0,-502000000.0,509800000.0,-151600000.0,-502000000.0,509800000.0,-216200000.0,743600000.0,743600000.0,1400000.0,127800000.0,65200000.0,,-900000.0,-242200000.0,-400000000.0,-139000000.0,-300000.0,-244300000.0,50000000.0,3200000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2012.0,Q3,2012-04-01,2012-06-30,,-300000.0,8700000.0,26400000.0,,-30500000.0,2300000.0,11000000.0,-169500000.0,-70100000.0,264100000.0,-169500000.0,-70100000.0,264100000.0,-6200000.0,190700000.0,190700000.0,,36000000.0,2900000.0,,-200000.0,-60500000.0,-87500000.0,-32400000.0,-100000.0,-122800000.0,50000000.0,100000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2012.0,Q3YTD,2011-10-01,2012-06-30,2013-08-07 11:04:41+00:00,-16200000.0,26200000.0,76700000.0,,-34100000.0,-410700000.0,270000000.0,-18400000.0,-458700000.0,328600000.0,-18400000.0,-458700000.0,328600000.0,-183300000.0,541800000.0,541800000.0,,94600000.0,61700000.0,0.0,-700000.0,-181500000.0,-400000000.0,-94900000.0,-300000.0,-168300000.0,50000000.0,2400000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2012.0,Q2TTM,2011-04-01,2012-03-31,,-61800000.0,35000000.0,100400000.0,,-27300000.0,-521900000.0,259000000.0,-137200000.0,-510700000.0,470400000.0,-137200000.0,-510700000.0,470400000.0,-208500000.0,732400000.0,731700000.0,700000.0,125200000.0,76100000.0,,-3700000.0,-232000000.0,-312500000.0,-139700000.0,-300000.0,-240000000.0,,3300000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2012.0,Q2,2012-01-01,2012-03-31,,-5000000.0,8800000.0,26400000.0,,16300000.0,19800000.0,-91000000.0,-143800000.0,-197900000.0,253500000.0,-143800000.0,-197900000.0,253500000.0,-72200000.0,167800000.0,167800000.0,,30700000.0,43800000.0,,-300000.0,-60700000.0,-162500000.0,-30900000.0,-100000.0,-35800000.0,,500000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2012.0,Q2YTD,2011-10-01,2012-03-31,2013-05-02 12:07:16+00:00,-15900000.0,17500000.0,50300000.0,,-3600000.0,-413000000.0,259000000.0,151100000.0,-388600000.0,64500000.0,151100000.0,-388600000.0,64500000.0,-177100000.0,351100000.0,351100000.0,,58600000.0,58800000.0,0.0,-500000.0,-121000000.0,-312500000.0,-62500000.0,-200000.0,-45500000.0,0.0,2300000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2012.0,Q1TTM,2011-01-01,2011-12-31,,-56800000.0,34400000.0,97600000.0,,-23100000.0,-530200000.0,350000000.0,34700000.0,-335400000.0,442100000.0,34700000.0,-335400000.0,442100000.0,114700000.0,731000000.0,730300000.0,700000.0,110000000.0,171400000.0,,-3600000.0,-221600000.0,-150000000.0,-131400000.0,-300000.0,-264800000.0,,2800000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2012.0,Q1,2011-10-01,2011-12-31,2013-02-06 11:51:58+00:00,-10900000.0,8700000.0,23900000.0,,-19900000.0,-432800000.0,350000000.0,294900000.0,-190700000.0,-189000000.0,294900000.0,-190700000.0,-189000000.0,-104900000.0,183300000.0,183300000.0,,27900000.0,15000000.0,,-200000.0,-60300000.0,-150000000.0,-31600000.0,-100000.0,-9700000.0,0.0,1800000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2013.0,FY,2012-10-01,2013-09-30,2015-11-17 12:43:45+00:00,-84800000.0,31400000.0,113800000.0,,600000.0,-66800000.0,22000000.0,-454600000.0,-256800000.0,1014800000.0,-454600000.0,-256800000.0,1014800000.0,297000000.0,756300000.0,756300000.0,,180100000.0,204200000.0,-4100000.0,-7000000.0,-276300000.0,-372200000.0,-146200000.0,-1800000.0,-402700000.0,350000000.0,500000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2013.0,Q4,2013-07-01,2013-09-30,,,7400000.0,28700000.0,,15400000.0,56300000.0,-41000000.0,-131000000.0,-59200000.0,351000000.0,-131000000.0,-59200000.0,351000000.0,176200000.0,215300000.0,215300000.0,,43300000.0,65800000.0,,,-72400000.0,-87600000.0,-59300000.0,,-83400000.0,87500000.0,200000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2013.0,Q3TTM,2012-07-01,2013-06-30,,-84800000.0,32500000.0,112300000.0,,2500000.0,-1200000.0,-50000000.0,-587900000.0,-242100000.0,1053900000.0,-587900000.0,-242100000.0,1053900000.0,219100000.0,736200000.0,736200000.0,,174100000.0,144200000.0,-4100000.0,-7300000.0,-269800000.0,-372100000.0,-131600000.0,-1900000.0,-410400000.0,350000000.0,500000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2013.0,Q3,2013-04-01,2013-06-30,,,7700000.0,30000000.0,,-8500000.0,1300000.0,-16000000.0,-185300000.0,-42500000.0,293900000.0,-185300000.0,-42500000.0,293900000.0,57600000.0,203700000.0,203700000.0,,51200000.0,13000000.0,-2200000.0,,-72300000.0,-96000000.0,-31900000.0,-1800000.0,-108200000.0,87500000.0,100000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2013.0,Q3YTD,2012-10-01,2013-06-30,2014-08-05 15:32:36+00:00,-84800000.0,24000000.0,85100000.0,,-14800000.0,-123100000.0,63000000.0,-323600000.0,-197600000.0,663800000.0,-323600000.0,-197600000.0,663800000.0,120800000.0,541000000.0,541000000.0,,136800000.0,138400000.0,-4100000.0,-7000000.0,-203900000.0,-284600000.0,-86900000.0,-1800000.0,-319300000.0,262500000.0,300000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2013.0,Q2TTM,2012-04-01,2013-03-31,,-85100000.0,33500000.0,108700000.0,,-19500000.0,-200000.0,-23000000.0,-572100000.0,-269700000.0,1024100000.0,-572100000.0,-269700000.0,1024100000.0,155300000.0,723200000.0,723200000.0,,158900000.0,134100000.0,-1900000.0,-7500000.0,-258000000.0,-363600000.0,-132100000.0,-200000.0,-425000000.0,312500000.0,500000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2013.0,Q2,2013-01-01,2013-03-31,,-400000.0,8100000.0,28100000.0,,-15900000.0,-51700000.0,-17000000.0,-124600000.0,-49300000.0,202600000.0,-124600000.0,-49300000.0,202600000.0,12800000.0,175900000.0,175900000.0,,42200000.0,76700000.0,-1900000.0,,-66100000.0,-101100000.0,-33400000.0,,-118200000.0,87500000.0,
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2013.0,Q2YTD,2012-10-01,2013-03-31,2014-05-05 12:56:05+00:00,-84800000.0,16300000.0,55100000.0,,-6300000.0,-124400000.0,79000000.0,-138300000.0,-155100000.0,369900000.0,-138300000.0,-155100000.0,369900000.0,63200000.0,337300000.0,337300000.0,,85600000.0,125400000.0,-1900000.0,-7000000.0,-131600000.0,-188600000.0,-55000000.0,,-211100000.0,175000000.0,200000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2013.0,Q1TTM,2012-01-01,2012-12-31,,-89700000.0,34200000.0,107000000.0,,12700000.0,71300000.0,-97000000.0,-591300000.0,-418300000.0,1075000000.0,-591300000.0,-418300000.0,1075000000.0,70300000.0,715100000.0,715100000.0,,147400000.0,101200000.0,,-7800000.0,-252600000.0,-425000000.0,-129600000.0,-300000.0,-342600000.0,225000000.0,1000000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2013.0,Q1,2012-10-01,2012-12-31,2014-02-06 10:58:12+00:00,-84400000.0,8200000.0,27000000.0,,9600000.0,-72700000.0,96000000.0,-13700000.0,-105800000.0,167300000.0,-13700000.0,-105800000.0,167300000.0,50400000.0,161400000.0,161400000.0,,43400000.0,48700000.0,0.0,-7000000.0,-65500000.0,-87500000.0,-21600000.0,,-92900000.0,87500000.0,200000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2014.0,FY,2013-10-01,2014-09-30,2016-11-15 13:03:41+00:00,-81500000.0,30000000.0,122500000.0,,-37700000.0,-92100000.0,146000000.0,-521800000.0,-483400000.0,1033300000.0,-521800000.0,-483400000.0,1033300000.0,-9600000.0,826800000.0,826800000.0,,146100000.0,138400000.0,-3400000.0,,-320500000.0,-705700000.0,-141000000.0,0.0,-485700000.0,447800000.0,400000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2014.0,Q4,2014-07-01,2014-09-30,,,7200000.0,30900000.0,,-38600000.0,-3900000.0,45100000.0,-170400000.0,-100700000.0,325900000.0,-170400000.0,-100700000.0,325900000.0,16200000.0,248700000.0,248700000.0,,43000000.0,4600000.0,,,-79600000.0,-218700000.0,-44600000.0,,-140500000.0,162500000.0,100000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2014.0,Q3TTM,2013-07-01,2014-06-30,,-81500000.0,30200000.0,120300000.0,,16300000.0,-31900000.0,59900000.0,-482400000.0,-441900000.0,1058400000.0,-482400000.0,-441900000.0,1058400000.0,150400000.0,793400000.0,793400000.0,,146400000.0,199600000.0,-3400000.0,,-313300000.0,-574600000.0,-155700000.0,,-428600000.0,372800000.0,500000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2014.0,Q3,2014-04-01,2014-06-30,,,7000000.0,33100000.0,,-400000.0,28000000.0,-62600000.0,-238700000.0,-126700000.0,301100000.0,-238700000.0,-126700000.0,301100000.0,-64700000.0,199700000.0,199700000.0,,33300000.0,31300000.0,,,-80000000.0,-176200000.0,-38100000.0,,-127400000.0,87500000.0,100000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2014.0,Q3YTD,2013-10-01,2014-06-30,2015-08-04 12:53:22+00:00,-81500000.0,22800000.0,91600000.0,,900000.0,-88200000.0,100900000.0,-351400000.0,-382700000.0,707400000.0,-351400000.0,-382700000.0,707400000.0,-25800000.0,578100000.0,578100000.0,,103100000.0,133800000.0,-3400000.0,,-240900000.0,-487000000.0,-96400000.0,0.0,-345200000.0,285300000.0,300000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2014.0,Q2TTM,2013-04-01,2014-03-31,,-81500000.0,30900000.0,117200000.0,,8200000.0,-58600000.0,106500000.0,-429000000.0,-357700000.0,1051200000.0,-429000000.0,-357700000.0,1051200000.0,272700000.0,797400000.0,797400000.0,,164300000.0,181300000.0,-5600000.0,,-305600000.0,-494400000.0,-149500000.0,-1800000.0,-409400000.0,372800000.0,500000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2014.0,Q2,2014-01-01,2014-03-31,,-13400000.0,8300000.0,30100000.0,,1100000.0,-51600000.0,91500000.0,-53000000.0,-157100000.0,202800000.0,-53000000.0,-157100000.0,202800000.0,-6200000.0,180300000.0,180300000.0,,35700000.0,43700000.0,,,-80400000.0,-223300000.0,-22700000.0,,-107800000.0,102300000.0,
