company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,employeebenefitassets,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2011.0,Q1,,2010-12-31,2011-02-03 11:47:45+00:00,422600000.0,950900000.0,-830000000.0,769300000.0,,1531800000.0,211000000.0,173300000.0,,158200000.0,30600000.0,908200000.0,210300000.0,904900000.0,,612600000.0,530700000.0,,323800000.0,931000000.0,125600000.0,328300000.0,143600000.0,236800000.0,2996500000.0,,,4778900000.0,1586100000.0,2631700000.0,1120100000.0,1586100000.0,1586100000.0,3192800000.0,4778900000.0,1616500000.0,2072700000.0,-2112200000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2012.0,FY,,2012-09-30,2013-11-18 16:27:01+00:00,547600000.0,1187300000.0,-1225300000.0,903900000.0,0.0,1598100000.0,204100000.0,208600000.0,,246400000.0,,948800000.0,209500000.0,905000000.0,,619000000.0,587100000.0,,351100000.0,1105800000.0,118700000.0,376500000.0,152500000.0,242400000.0,3858800000.0,157000000.0,350000000.0,5636500000.0,1851700000.0,3387500000.0,1531600000.0,1851700000.0,1851700000.0,3784800000.0,5636500000.0,1661900000.0,2253200000.0,-2379900000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2012.0,Q3,,2012-06-30,2012-08-02 11:24:49+00:00,486300000.0,1139100000.0,-1038100000.0,805600000.0,0.0,1587200000.0,226000000.0,196300000.0,,168000000.0,6100000.0,933800000.0,209900000.0,905000000.0,,634800000.0,563900000.0,,259000000.0,751500000.0,135800000.0,406100000.0,148100000.0,247000000.0,3665200000.0,270000000.0,350000000.0,5382400000.0,1922500000.0,3261600000.0,1556400000.0,1922500000.0,1922500000.0,3459900000.0,5382400000.0,1556900000.0,1903500000.0,-2291800000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2012.0,Q2,,2012-03-31,2012-05-03 10:15:42+00:00,450700000.0,1150000000.0,-973500000.0,811800000.0,0.0,1576100000.0,244900000.0,208400000.0,,178900000.0,5800000.0,952800000.0,215900000.0,905000000.0,,664100000.0,565700000.0,,284900000.0,762000000.0,123800000.0,348200000.0,138900000.0,255300000.0,3602100000.0,259000000.0,312500000.0,5434600000.0,2030600000.0,3270600000.0,1481700000.0,2030600000.0,2030600000.0,3404000000.0,5434600000.0,1598300000.0,1922300000.0,-2174100000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2012.0,Q1,,2011-12-31,2012-02-08 11:31:02+00:00,447100000.0,1044800000.0,-1027900000.0,884000000.0,0.0,1567700000.0,215300000.0,202300000.0,,158000000.0,7700000.0,942100000.0,212800000.0,905000000.0,,677300000.0,559100000.0,,307000000.0,763600000.0,155600000.0,342400000.0,136400000.0,242900000.0,3495500000.0,350000000.0,150000000.0,5279100000.0,1854800000.0,3114000000.0,1512800000.0,1854800000.0,1854800000.0,3424300000.0,5279100000.0,1606000000.0,1911500000.0,-2180500000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2013.0,FY,,2013-09-30,2014-11-18 15:33:33+00:00,546700000.0,1186100000.0,-817700000.0,1200900000.0,0.0,1637400000.0,210900000.0,189500000.0,,236800000.0,,1023000000.0,212800000.0,905100000.0,,615400000.0,616000000.0,,147300000.0,595900000.0,115300000.0,371300000.0,165600000.0,213400000.0,4333400000.0,179000000.0,372700000.0,5844600000.0,2585500000.0,3679900000.0,1544700000.0,2585500000.0,2585500000.0,3259100000.0,5844600000.0,1548700000.0,1714400000.0,-2567600000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2013.0,Q3,,2013-06-30,2013-08-07 11:04:41+00:00,499300000.0,1155100000.0,-1187700000.0,1024700000.0,0.0,1622900000.0,225100000.0,192100000.0,,187200000.0,,1010700000.0,208700000.0,905100000.0,,619000000.0,581400000.0,,324700000.0,1086600000.0,121900000.0,420700000.0,160700000.0,219500000.0,4118500000.0,220000000.0,372300000.0,5771300000.0,2007800000.0,3485100000.0,1552300000.0,2007800000.0,2007800000.0,3763500000.0,5771300000.0,1704800000.0,2211200000.0,-2545900000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2013.0,Q2,,2013-03-31,2013-05-02 12:07:16+00:00,474200000.0,1139100000.0,-1197100000.0,967100000.0,0.0,1613200000.0,243000000.0,204800000.0,,178100000.0,,1005300000.0,210400000.0,905000000.0,,640000000.0,585000000.0,,331600000.0,1091000000.0,122300000.0,338600000.0,150700000.0,233500000.0,4059200000.0,236000000.0,363600000.0,5719900000.0,2020500000.0,3436900000.0,1469900000.0,2020500000.0,2020500000.0,3699400000.0,5719900000.0,1698000000.0,2229500000.0,-2454800000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2013.0,Q1,,2012-12-31,2013-02-06 11:51:58+00:00,481200000.0,1125700000.0,-1180100000.0,954300000.0,0.0,1600800000.0,224000000.0,200500000.0,,152000000.0,,1025300000.0,216800000.0,905000000.0,,646600000.0,579500000.0,,345300000.0,1109900000.0,115500000.0,377700000.0,151600000.0,240500000.0,3949500000.0,253000000.0,350000000.0,5711100000.0,1967800000.0,3392600000.0,1487900000.0,1967800000.0,1967800000.0,3743300000.0,5711100000.0,1739000000.0,2255400000.0,-2402400000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2014.0,FY,,2014-09-30,2015-11-17 12:43:45+00:00,520600000.0,1215800000.0,-948000000.0,1191300000.0,0.0,1693700000.0,196500000.0,163500000.0,,277700000.0,,1050600000.0,246200000.0,900400000.0,,588400000.0,632900000.0,,205700000.0,767900000.0,146700000.0,372300000.0,154700000.0,205800000.0,4839600000.0,325000000.0,628500000.0,6224300000.0,2658100000.0,3934200000.0,1692100000.0,2658100000.0,2658100000.0,3566200000.0,6224300000.0,1657200000.0,1874100000.0,-2927200000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2014.0,Q3,,2014-06-30,2014-08-05 15:32:36+00:00,564100000.0,1177800000.0,-760600000.0,1175100000.0,0.0,1683000000.0,235000000.0,157800000.0,,216600000.0,,1069300000.0,248800000.0,905400000.0,,655400000.0,610400000.0,,142200000.0,594200000.0,167200000.0,417100000.0,166700000.0,210900000.0,4590500000.0,279900000.0,574400000.0,6145100000.0,2721900000.0,3907700000.0,1712700000.0,2721900000.0,2721900000.0,3423200000.0,6145100000.0,1627000000.0,1710500000.0,-2791000000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2014.0,Q2,,2014-03-31,2014-05-05 12:56:05+00:00,552400000.0,1204400000.0,-775600000.0,1239800000.0,0.0,1670700000.0,248100000.0,161300000.0,,204700000.0,,1063800000.0,248500000.0,905400000.0,,667500000.0,610300000.0,,139800000.0,591800000.0,170600000.0,349000000.0,166300000.0,214000000.0,4550900000.0,342500000.0,485800000.0,6158100000.0,2750200000.0,3929400000.0,1696700000.0,2750200000.0,2750200000.0,3407900000.0,6158100000.0,1618400000.0,1711200000.0,-2695800000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2014.0,Q1,,2013-12-31,2014-02-06 10:58:12+00:00,513600000.0,1169400000.0,-793200000.0,1246000000.0,0.0,1652400000.0,222600000.0,157700000.0,,169400000.0,,1052800000.0,240800000.0,905100000.0,,645600000.0,610300000.0,,145900000.0,597000000.0,136500000.0,382100000.0,171200000.0,212200000.0,4451000000.0,251000000.0,364600000.0,5940800000.0,2687800000.0,3719800000.0,1538700000.0,2687800000.0,2687800000.0,3253000000.0,5940800000.0,1610700000.0,1714300000.0,-2622400000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2015.0,FY,,2015-09-30,2016-11-15 13:03:41+00:00,521700000.0,1041000000.0,-1334600000.0,1427300000.0,0.0,1733500000.0,200800000.0,,,225000000.0,,1028800000.0,229500000.0,1500900000.0,,535600000.0,605600000.0,,494800000.0,1116600000.0,171000000.0,380200000.0,149200000.0,202700000.0,5316900000.0,0.0,721900000.0,6404700000.0,2256800000.0,3896800000.0,1327700000.0,2256800000.0,2256800000.0,4147900000.0,6404700000.0,1902300000.0,2820200000.0,-3459000000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2015.0,Q3,,2015-06-30,2015-08-04 12:53:22+00:00,547100000.0,1084300000.0,-1015400000.0,1567200000.0,0.0,1723300000.0,212000000.0,151800000.0,,209800000.0,,1043300000.0,241200000.0,1492200000.0,,599400000.0,590700000.0,,193600000.0,727200000.0,181600000.0,447100000.0,162800000.0,215100000.0,5115300000.0,0.0,590600000.0,6406500000.0,2556000000.0,4174900000.0,1416000000.0,2556000000.0,2556000000.0,3850500000.0,6406500000.0,1640900000.0,2434500000.0,-3267200000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2015.0,Q2,,2015-03-31,2015-05-06 14:00:26+00:00,515400000.0,1060300000.0,-1040700000.0,1402900000.0,0.0,1708500000.0,209800000.0,152800000.0,,196600000.0,,1028600000.0,246900000.0,1505400000.0,,595600000.0,598000000.0,,191500000.0,726300000.0,199700000.0,357500000.0,169200000.0,202700000.0,5083800000.0,0.0,634700000.0,6280200000.0,2566500000.0,4046000000.0,1279300000.0,2566500000.0,2566500000.0,3713700000.0,6280200000.0,1636200000.0,2434400000.0,-3185100000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2015.0,Q1,,2014-12-31,2015-02-05 14:45:29+00:00,479600000.0,1106700000.0,-1015900000.0,1291900000.0,0.0,1695500000.0,198800000.0,158300000.0,,172500000.0,,1046700000.0,250300000.0,905600000.0,,593500000.0,612400000.0,,198300000.0,753000000.0,161300000.0,411900000.0,161800000.0,203500000.0,4965700000.0,508000000.0,620800000.0,6202000000.0,2569100000.0,3932500000.0,1770800000.0,2569100000.0,2569100000.0,3632900000.0,6202000000.0,1657100000.0,1862100000.0,-3076200000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2016.0,FY,,2016-09-30,2017-11-15 11:51:58+00:00,543100000.0,1079000000.0,-1538800000.0,1526400000.0,0.0,1769600000.0,214500000.0,,,145600000.0,,1073900000.0,255300000.0,1516300000.0,,526600000.0,578300000.0,,633900000.0,1430200000.0,150200000.0,624100000.0,374800000.0,188700000.0,5668400000.0,448600000.0,902800000.0,7101200000.0,1990100000.0,4185000000.0,1975900000.0,1990100000.0,1990100000.0,5111100000.0,7101200000.0,2337900000.0,3135200000.0,-3909100000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2016.0,Q3,,2016-06-30,2016-08-03 12:37:57+00:00,532600000.0,1022500000.0,-1328300000.0,1509300000.0,0.0,1758300000.0,214700000.0,,,143800000.0,,1016100000.0,213400000.0,1521800000.0,,556300000.0,567000000.0,,512700000.0,1104400000.0,142400000.0,454200000.0,392600000.0,408900000.0,5482800000.0,354000000.0,923400000.0,6855700000.0,2121300000.0,4153900000.0,1699300000.0,2121300000.0,2121300000.0,4734400000.0,6855700000.0,2134800000.0,3035100000.0,-3791500000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2016.0,Q2,,2016-03-31,2016-05-04 11:43:39+00:00,500300000.0,1028000000.0,-1325700000.0,1396300000.0,0.0,1745500000.0,226800000.0,,,151700000.0,,1022900000.0,218600000.0,1513200000.0,,569700000.0,571600000.0,,509600000.0,1107300000.0,155400000.0,348500000.0,153900000.0,198600000.0,5480100000.0,277600000.0,913600000.0,6539600000.0,2215600000.0,4063000000.0,1504900000.0,2215600000.0,2215600000.0,4324000000.0,6539600000.0,1905000000.0,2819100000.0,-3684300000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2016.0,Q1,,2015-12-31,2016-02-03 12:07:03+00:00,469600000.0,1015800000.0,-1339000000.0,1449200000.0,0.0,1736000000.0,217100000.0,,,142800000.0,,1019900000.0,221000000.0,1492900000.0,,562200000.0,586300000.0,,496100000.0,1109900000.0,159400000.0,392900000.0,139200000.0,197000000.0,5406700000.0,161000000.0,770600000.0,6419700000.0,2236500000.0,3957200000.0,1383400000.0,2236500000.0,2236500000.0,4183200000.0,6419700000.0,1876200000.0,2799800000.0,-3567200000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2017.0,FY,,2017-09-30,2018-11-09 12:00:41+00:00,623200000.0,1135500000.0,-1179200000.0,1410900000.0,,1819400000.0,240600000.0,,,272600000.0,,1077700000.0,238000000.0,1243400000.0,325700000.0,558700000.0,583900000.0,,443600000.0,892500000.0,191000000.0,409000000.0,72100000.0,216400000.0,6103400000.0,600400000.0,1124600000.0,7161700000.0,2663600000.0,4420700000.0,2145800000.0,2663600000.0,2663600000.0,4498100000.0,7161700000.0,2157100000.0,2352300000.0,-4080000000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2017.0,Q3,,2017-06-30,2017-08-02 12:40:08+00:00,610100000.0,1111900000.0,-1463700000.0,1549400000.0,0.0,1807100000.0,245400000.0,,,252300000.0,,1069700000.0,231900000.0,1243800000.0,,585500000.0,568800000.0,,640500000.0,1401400000.0,144500000.0,490000000.0,248100000.0,196100000.0,5898700000.0,598400000.0,1065200000.0,7215500000.0,2178000000.0,4456500000.0,2196200000.0,2178000000.0,2178000000.0,5037500000.0,7215500000.0,2190200000.0,2841300000.0,-4064100000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2017.0,Q2,,2017-03-31,2017-05-05 14:32:08+00:00,564600000.0,1082600000.0,-1508000000.0,1440800000.0,0.0,1796800000.0,247100000.0,,,196000000.0,,1063300000.0,239200000.0,1240000000.0,,543200000.0,567200000.0,,634000000.0,1402600000.0,158100000.0,394300000.0,243900000.0,199200000.0,5877100000.0,623400000.0,1092700000.0,7065000000.0,2197800000.0,4317400000.0,2025400000.0,2197800000.0,2197800000.0,4867200000.0,7065000000.0,2180400000.0,2841800000.0,-3968100000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2017.0,Q1,,2016-12-31,2017-02-02 13:39:32+00:00,506800000.0,1036500000.0,-1588900000.0,1594600000.0,0.0,1784800000.0,226400000.0,,,164200000.0,,1052200000.0,246200000.0,1240900000.0,,541700000.0,562600000.0,,617300000.0,1404300000.0,426400000.0,647900000.0,128800000.0,195500000.0,5785600000.0,658600000.0,888000000.0,7094300000.0,2049700000.0,4487200000.0,2203900000.0,2049700000.0,2049700000.0,5044600000.0,7094300000.0,2044500000.0,2840700000.0,-3931800000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2018.0,FY,,2018-09-30,2019-11-12 10:58:12+00:00,713400000.0,1190100000.0,-941900000.0,618800000.0,0.0,1862800000.0,249900000.0,,,289400000.0,,1075500000.0,215200000.0,1225200000.0,1288000000.0,581600000.0,576800000.0,,179600000.0,605100000.0,149300000.0,433200000.0,96200000.0,577300000.0,6198100000.0,551000000.0,290900000.0,6262000000.0,1617500000.0,2830700000.0,2236900000.0,1617500000.0,1617500000.0,4644500000.0,6262000000.0,2854500000.0,2407600000.0,-5501500000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2018.0,Q3,,2018-06-30,2018-07-27 09:17:36+00:00,641800000.0,1149300000.0,-1140500000.0,940100000.0,0.0,1851100000.0,261600000.0,,,259800000.0,,1078500000.0,222500000.0,1227100000.0,,570300000.0,537300000.0,,296700000.0,844500000.0,167500000.0,589600000.0,326800000.0,568200000.0,5851500000.0,800000.0,548600000.0,5837600000.0,1444200000.0,3375800000.0,1753600000.0,1444200000.0,1444200000.0,4393400000.0,5837600000.0,1924500000.0,2639800000.0,-5117900000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2018.0,Q2,,2018-03-31,2018-05-02 11:49:15+00:00,630000000.0,1163100000.0,-1081500000.0,1433900000.0,0.0,1841000000.0,286400000.0,,,206600000.0,,1104300000.0,230900000.0,1229800000.0,,570400000.0,557200000.0,,332500000.0,873600000.0,160100000.0,446300000.0,347800000.0,585200000.0,5880900000.0,308500000.0,613400000.0,6513600000.0,1947200000.0,3940900000.0,1877800000.0,1947200000.0,1947200000.0,4566400000.0,6513600000.0,2015500000.0,2688600000.0,-4693200000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2018.0,Q1,,2017-12-31,2018-01-31 16:02:22+00:00,582200000.0,1149900000.0,-1175700000.0,1547000000.0,0.0,1824300000.0,267500000.0,,,194300000.0,,1082300000.0,234000000.0,1239300000.0,,570800000.0,565800000.0,,334800000.0,880600000.0,165700000.0,402600000.0,407900000.0,596000000.0,5759700000.0,840000000.0,1100500000.0,7158700000.0,2156200000.0,4533900000.0,2286600000.0,2156200000.0,2156200000.0,5002500000.0,7158700000.0,2059000000.0,2715900000.0,-4252100000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2019.0,FY,,2019-09-30,2020-04-28 13:46:06+00:00,694600000.0,1178700000.0,-1488000000.0,1018400000.0,0.0,1890500000.0,275600000.0,,,239000000.0,,1071100000.0,194100000.0,1956400000.0,793900000.0,575700000.0,571900000.0,0.0,364100000.0,1231900000.0,212900000.0,427100000.0,132200000.0,583700000.0,6440200000.0,300500000.0,,6113000000.0,404200000.0,2985700000.0,1936800000.0,404200000.0,404200000.0,5708800000.0,6113000000.0,2555400000.0,3772000000.0,-6438500000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2019.0,Q3,,2019-06-30,2019-07-25 13:30:49+00:00,629900000.0,1222600000.0,-930200000.0,788800000.0,0.0,1879400000.0,,,,214100000.0,,1081300000.0,200900000.0,1941100000.0,1057900000.0,656300000.0,556500000.0,,198100000.0,584000000.0,153500000.0,809100000.0,118300000.0,524700000.0,6431600000.0,299400000.0,124600000.0,6158800000.0,1156500000.0,2945800000.0,1952500000.0,1156500000.0,1156500000.0,5002300000.0,6158800000.0,2656500000.0,3049800000.0,-6224300000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2019.0,Q2,,2019-03-31,2019-04-25 13:05:20+00:00,660900000.0,1244400000.0,-940300000.0,780000000.0,0.0,1868100000.0,,,,197200000.0,,1086400000.0,207700000.0,1932400000.0,1111900000.0,665400000.0,557800000.0,,200000000.0,587000000.0,164800000.0,715100000.0,113600000.0,526600000.0,6398000000.0,298700000.0,122200000.0,6254200000.0,1336300000.0,2976800000.0,1871900000.0,1336300000.0,1336300000.0,4917900000.0,6254200000.0,2719600000.0,3046000000.0,-5989500000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2019.0,Q1,,2018-12-31,2019-01-31 13:01:51+00:00,648200000.0,1188700000.0,-976900000.0,632300000.0,0.0,1855800000.0,,,,201500000.0,,1064100000.0,208200000.0,1235400000.0,1060000000.0,627200000.0,559700000.0,,196400000.0,593100000.0,168500000.0,784500000.0,109100000.0,567100000.0,6167600000.0,631300000.0,121200000.0,5935400000.0,1274300000.0,2737900000.0,2265500000.0,1274300000.0,1274300000.0,4661100000.0,5935400000.0,2637800000.0,2395600000.0,-5772200000.0
Rockwell Automation Inc,ROK,VH3R4HHBHH12O0EXZJ88,1024478,2020.0,Q2,,2020-03-31,2020-04-28 13:46:06+00:00,742500000.0,1301100000.0,-1625800000.0,641800000.0,0.0,1972600000.0,326200000.0,,,135500000.0,,1362300000.0,433000000.0,1970200000.0,716300000.0,629000000.0,560800000.0,317100000.0,369300000.0,1198800000.0,186300000.0,476300000.0,466000000.0,797000000.0,6795800000.0,81500000.0,,6665900000.0,620800000.0,2758200000.0,1762000000.0,620800000.0,937900000.0,5728000000.0,6665900000.0,3346900000.0,3966000000.0,-6521800000.0
