company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Ocean Thermal Energy Corp,CPWR,,859014,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-21 15:02:48+00:00,,,0.0,33450.0,7742.0,,,62178.0,,75000.0,53598.0,,-106878.0,53598.0,0.0,-106878.0,-53280.0,,,-176798.0,,,,0.0,-21402.0,,,
Ocean Thermal Energy Corp,CPWR,,859014,2011.0,Q4,2011-01-01,2011-03-31,,,,,,13032000.0,,2797000.0,70984000.0,612000.0,,-20268000.0,-8399000.0,124251000.0,-20268000.0,-8399000.0,124251000.0,98381000.0,34805000.0,34805000.0,5430000.0,27035000.0,,,-8399000.0,,-47915000.0,,
Ocean Thermal Energy Corp,CPWR,,859014,2011.0,Q3TTM,2010-01-01,2010-12-31,,-18165000.0,,,,49821000.0,,-527000.0,-21578000.0,2460000.0,9000000.0,-114976000.0,-49227000.0,158731000.0,-114976000.0,-49227000.0,158731000.0,-5999000.0,109997000.0,109997000.0,20491000.0,55949000.0,,,-31062000.0,-44000000.0,-138385000.0,,
Ocean Thermal Energy Corp,CPWR,,859014,2011.0,Q3,2010-10-01,2010-12-31,,-2450000.0,,,,12795000.0,,307000.0,-28707000.0,660000.0,,-6835000.0,-11301000.0,22424000.0,-6835000.0,-11301000.0,22424000.0,4595000.0,33999000.0,33999000.0,4337000.0,50090000.0,,,-8851000.0,,-57585000.0,,
Ocean Thermal Energy Corp,CPWR,,859014,2011.0,Q2TTM,2009-10-01,2010-09-30,,-300108000.0,,,,48618000.0,,-1255000.0,1152000.0,2372000.0,51000000.0,-96764000.0,-327362000.0,169674000.0,-96764000.0,-327362000.0,169674000.0,-255707000.0,100410000.0,100410000.0,19494000.0,7014000.0,,,-27254000.0,-51000000.0,-106150000.0,,
Ocean Thermal Energy Corp,CPWR,,859014,2011.0,Q2,2010-07-01,2010-09-30,,-15715000.0,,,,12292000.0,,7002000.0,-45036000.0,513000.0,,-41328000.0,-24295000.0,-2781000.0,-41328000.0,-24295000.0,-2781000.0,-61402000.0,25992000.0,25992000.0,3971000.0,1014000.0,,,-8580000.0,,-42855000.0,,
Ocean Thermal Energy Corp,CPWR,,859014,2011.0,Q1TTM,2009-07-01,2010-06-30,,-284393000.0,,,,46832000.0,,-4381000.0,-1071000.0,2355000.0,51000000.0,-108367000.0,-306813000.0,167551000.0,-108367000.0,-306813000.0,167551000.0,-252010000.0,102404000.0,102404000.0,19386000.0,6074000.0,-9778000.0,,-12642000.0,-51000000.0,-116796000.0,,
Ocean Thermal Energy Corp,CPWR,,859014,2011.0,Q1,2010-04-01,2010-06-30,2010-08-06 12:08:40+00:00,,,,,12213000.0,,-5381000.0,-14356000.0,719000.0,,-13214000.0,-8774000.0,16142000.0,-13214000.0,-8774000.0,16142000.0,-11227000.0,12645000.0,12645000.0,5640000.0,2227000.0,,,-8774000.0,,-16160000.0,,0.0
Ocean Thermal Energy Corp,CPWR,,859014,2012.0,FY,2012-01-01,2012-12-31,2015-08-31 13:27:02+00:00,,,0.0,66686.0,13990.0,,,136673.0,,45500.0,36474.0,,-54226.0,36474.0,0.0,-54226.0,-17752.0,,,-204889.0,,,,,-9026.0,,,0.0
Ocean Thermal Energy Corp,CPWR,,859014,2012.0,Q3TTM,2011-10-01,2012-09-30,,,,,73511.0,14733.0,,,100830.0,,70000.0,57934.0,,-88692.0,57934.0,,-88692.0,-30758.0,,,-204255.0,,,,,-12066.0,,,
Ocean Thermal Energy Corp,CPWR,,859014,2012.0,Q3YTD,2012-01-01,2012-09-30,2015-08-31 13:22:41+00:00,,,0.0,50971.0,10937.0,,,92785.0,,45000.0,37935.0,,-54799.0,37935.0,0.0,-54799.0,-16864.0,,,-158521.0,,,,,-7065.0,,,0.0
Ocean Thermal Energy Corp,CPWR,,859014,2012.0,Q2YTD,2012-01-01,2012-06-30,2015-08-31 13:18:41+00:00,,,0.0,35240.0,7468.0,,,54696.0,,40000.0,34865.0,,-49648.0,34865.0,,-49648.0,-14783.0,,,-111812.0,,,,,-5135.0,,,
Ocean Thermal Energy Corp,CPWR,,859014,2012.0,Q1TTM,2010-07-01,2012-03-31,,,,,85533.0,-12193868.0,,5381000.0,14505879.0,-719000.0,165000.0,13343031.0,8774000.0,-16334990.0,13343031.0,8774000.0,-16334990.0,11163041.0,-12645000.0,-12645000.0,-6002001.0,-2227000.0,,,8774000.0,-35969.0,16160000.0,,
Ocean Thermal Energy Corp,CPWR,,859014,2012.0,Q4,2012-01-01,2012-03-31,,,,,,15845000.0,,1749000.0,55721000.0,723000.0,,-77924000.0,-12802000.0,105956000.0,-77924000.0,-12802000.0,105956000.0,16979000.0,27119000.0,27119000.0,7271000.0,2648000.0,-325000.0,,-12477000.0,-65000000.0,-16295000.0,,
Ocean Thermal Energy Corp,CPWR,,859014,2012.0,Q1,2012-01-01,2012-03-31,2015-08-31 13:12:58+00:00,,,0.0,17166.0,3797.0,,,11978.0,,40000.0,37262.0,,-54823.0,37262.0,,-54823.0,-17561.0,,,-70598.0,,,,,-2738.0,,,
Ocean Thermal Energy Corp,CPWR,,859014,2012.0,Q3,2011-10-01,2011-12-31,,,,,,15936000.0,,-770000.0,-1265000.0,698000.0,19000000.0,-13848000.0,-8974000.0,41927000.0,-13848000.0,-8974000.0,41927000.0,18335000.0,21588000.0,21588000.0,5668000.0,2005000.0,-75000.0,,-8899000.0,-34600000.0,-951000.0,,
Ocean Thermal Energy Corp,CPWR,,859014,2012.0,Q2TTM,2010-10-01,2011-09-30,,-251787000.0,,,,54597000.0,,-62000.0,-6507000.0,2675000.0,161200000.0,103090000.0,-294863000.0,178433000.0,103090000.0,-294863000.0,178433000.0,-13402000.0,108468000.0,108468000.0,21875000.0,83623000.0,-500000.0,,-42576000.0,-35600000.0,-108808000.0,,
Ocean Thermal Energy Corp,CPWR,,859014,2012.0,Q2,2011-07-01,2011-09-30,,-249337000.0,,,,15755000.0,,-5274000.0,-28622000.0,624000.0,161200000.0,124272000.0,-266550000.0,16552000.0,124272000.0,-266550000.0,16552000.0,-131000000.0,22679000.0,22679000.0,6740000.0,1356000.0,-500000.0,,-16713000.0,-35600000.0,-3308000.0,,
Ocean Thermal Energy Corp,CPWR,,859014,2013.0,FY,2013-01-01,2013-12-31,2015-08-31 13:48:20+00:00,,,0.0,29674.0,5628.0,,,75503.0,,,-899.0,12250.0,-750.0,-899.0,12250.0,-750.0,10601.0,,,-81881.0,,,,,-899.0,,0.0,12250.0
Ocean Thermal Energy Corp,CPWR,,859014,2013.0,Q3TTM,2012-10-01,2013-09-30,,,,,41708.0,7533.0,,,92020.0,,500.0,-2358.0,12250.0,-10680.0,-2358.0,12250.0,-10680.0,-788.0,,,-110233.0,,,,,-2858.0,,,12250.0
Ocean Thermal Energy Corp,CPWR,,859014,2013.0,Q3YTD,2013-01-01,2013-09-30,2015-08-31 13:43:44+00:00,,,0.0,25993.0,4480.0,,,48132.0,,,-897.0,12250.0,-11253.0,-897.0,12250.0,-11253.0,100.0,,,-63865.0,,,,,-897.0,,0.0,12250.0
Ocean Thermal Energy Corp,CPWR,,859014,2013.0,Q2YTD,2013-01-01,2013-06-30,2015-08-31 13:38:04+00:00,,,,22083.0,3083.0,,,35893.0,,,-899.0,,645.0,-899.0,,645.0,-254.0,,,-38331.0,,,,,-899.0,,,
Ocean Thermal Energy Corp,CPWR,,859014,2013.0,Q4,2013-01-01,2013-03-31,,,,,,16561000.0,,-1777000.0,44714000.0,758000.0,,-45877000.0,-10801000.0,83444000.0,-45877000.0,-10801000.0,83444000.0,24989000.0,-63653000.0,-63653000.0,85822000.0,11454000.0,2212000.0,,-13013000.0,-52714000.0,-5375000.0,,
Ocean Thermal Energy Corp,CPWR,,859014,2013.0,Q1,2013-01-01,2013-03-31,2015-08-31 13:30:54+00:00,,,0.0,17204.0,1593.0,,,9848.0,,,-899.0,,4609.0,-899.0,,4609.0,3710.0,,,-6832.0,,,,,-899.0,,,
Ocean Thermal Energy Corp,CPWR,,859014,2013.0,Q3,2012-10-01,2012-12-31,,,,,,18232000.0,,150000.0,-16693000.0,619000.0,55500000.0,-16930000.0,-14498000.0,32646000.0,-16930000.0,-14498000.0,32646000.0,1368000.0,25340000.0,25340000.0,5767000.0,3289000.0,,,-14498000.0,-44800000.0,-31538000.0,,
Ocean Thermal Energy Corp,CPWR,,859014,2013.0,Q2TTM,2011-10-01,2012-09-30,,,,,,62907000.0,,-622000.0,3142000.0,2848000.0,106300000.0,-112197000.0,-51736000.0,164205000.0,-112197000.0,-51736000.0,164205000.0,-350000.0,69769000.0,69769000.0,28387000.0,13329000.0,-1800000.0,,-49936000.0,-172600000.0,-62074000.0,,
Ocean Thermal Energy Corp,CPWR,,859014,2013.0,Q2,2012-07-01,2012-09-30,,,,,,15757000.0,,1267000.0,-35304000.0,609000.0,46300000.0,-1185000.0,-18270000.0,-1803000.0,-1185000.0,-18270000.0,-1803000.0,-19991000.0,10594000.0,10594000.0,7150000.0,6159000.0,-800000.0,,-17470000.0,-23500000.0,-30753000.0,,
Ocean Thermal Energy Corp,CPWR,,859014,2013.0,Q1TTM,2011-07-01,2012-06-30,,-249337000.0,,,,62905000.0,,-7163000.0,9824000.0,2863000.0,221200000.0,13260000.0,-300016000.0,182560000.0,13260000.0,-300016000.0,182560000.0,-111359000.0,81854000.0,81854000.0,27977000.0,8526000.0,-1500000.0,,-49179000.0,-184700000.0,-34629000.0,,
Ocean Thermal Energy Corp,CPWR,,859014,2014.0,FY,2014-01-01,2014-12-31,2015-08-31 13:48:20+00:00,,,0.0,12554.0,2701.0,,,-6376.0,,,,75000.0,-86280.0,0.0,75000.0,-86280.0,-11280.0,,,-82605.0,,,,,0.0,,75000.0,0.0
Ocean Thermal Energy Corp,CPWR,,859014,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-08-31 13:43:44+00:00,,,0.0,10814.0,2701.0,,,1242.0,,,,75000.0,-42402.0,0.0,75000.0,-42402.0,32598.0,,,-46345.0,,,,,0.0,,75000.0,0.0
Ocean Thermal Energy Corp,CPWR,,859014,2014.0,Q2TTM,2013-07-01,2014-06-30,,,,,14657.0,5246.0,,,55101.0,,,,12250.0,-12633.0,,12250.0,-12633.0,-383.0,-46174.0,-46174.0,-26806.0,,,,,,,,12250.0
Ocean Thermal Energy Corp,CPWR,,859014,2014.0,Q2,2014-04-01,2014-06-30,,,,,3547.0,1758.0,,,13586.0,,,,,-388.0,,,-388.0,-388.0,-46174.0,-46174.0,30442.0,,,,,,,,
Ocean Thermal Energy Corp,CPWR,,859014,2014.0,Q4,2013-01-01,2014-03-31,,,,,,15133000.0,112000000.0,639000.0,93204000.0,589000.0,,-18871000.0,107112000.0,102282000.0,-18871000.0,107112000.0,102282000.0,191162000.0,18982000.0,18982000.0,-25037000.0,8727000.0,3693000.0,-27363000.0,-8581000.0,-15000.0,-809000.0,,
Ocean Thermal Energy Corp,CPWR,,859014,2014.0,Q1,2014-01-01,2014-03-31,2015-08-31 13:54:11+00:00,,,0.0,3519.0,943.0,,,1905.0,,,,,-10850.0,,0.0,-10850.0,-10850.0,,,-13698.0,,0.0,,,,,,
Ocean Thermal Energy Corp,CPWR,,859014,2014.0,Q3TTM,2013-01-01,2013-12-31,,,,,,64855000.0,,-2762000.0,-20609000.0,71018000.0,51000000.0,-54440000.0,-41473000.0,142688000.0,-54440000.0,-41473000.0,142688000.0,44013000.0,-14510000.0,-14510000.0,112952000.0,41739000.0,1937000.0,-80808000.0,-43410000.0,-123111000.0,-14278000.0,,
Ocean Thermal Energy Corp,CPWR,,859014,2014.0,Q3,2013-01-01,2013-12-31,,,,,,15793000.0,,-361000.0,-9399000.0,69025000.0,13500000.0,39521000.0,-12795000.0,32160000.0,39521000.0,-12795000.0,32160000.0,58525000.0,23990000.0,23990000.0,1776000.0,14952000.0,,-27179000.0,-12795000.0,-28289000.0,-2488000.0,,
Ocean Thermal Energy Corp,CPWR,,859014,2014.0,Q1TTM,2012-07-01,2013-06-30,,,,,,67002000.0,,-2621000.0,-15502000.0,2637000.0,128300000.0,-91238000.0,-51256000.0,142937000.0,-91238000.0,-51256000.0,142937000.0,-2178000.0,-17752000.0,-17752000.0,109189000.0,28007000.0,1137000.0,-26741000.0,-52393000.0,-150813000.0,-72628000.0,,
Ocean Thermal Energy Corp,CPWR,,859014,2015.0,Q4,2015-10-01,2015-12-31,,,31526.0,,1836.0,,,,406.0,-100000.0,37500.0,37500.0,,-37069.0,37500.0,,-37069.0,431.0,-69001.0,-69001.0,,100000.0,,,,,,,
Ocean Thermal Energy Corp,CPWR,,859014,2015.0,FY,2015-01-01,2015-12-31,2016-03-30 13:25:14+00:00,,60415.0,0.0,14577.0,0.0,,,103316.0,,87500.0,187500.0,,-183011.0,187500.0,0.0,-183011.0,4489.0,-346742.0,-346742.0,0.0,100000.0,,,,,,0.0,
Ocean Thermal Energy Corp,CPWR,,859014,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-07 14:00:10+00:00,,28889.0,0.0,12741.0,,,,102910.0,100000.0,50000.0,150000.0,,-145942.0,150000.0,,-145942.0,4058.0,-277741.0,-277741.0,0.0,,,,,0.0,,,
Ocean Thermal Energy Corp,CPWR,,859014,2015.0,Q3TTM,2014-10-01,2015-09-30,,,28889.0,,14481.0,,,,95292.0,100000.0,50000.0,150000.0,,-189820.0,150000.0,,-189820.0,-39820.0,-277741.0,-277741.0,-36260.0,,,,,,,,
Ocean Thermal Energy Corp,CPWR,,859014,2015.0,Q3,2015-07-01,2015-09-30,,,28889.0,,8952.0,,,,82572.0,,50000.0,50000.0,,-52181.0,50000.0,,-52181.0,-2181.0,-163642.0,-163642.0,,,,,,,,,
Ocean Thermal Energy Corp,CPWR,,859014,2015.0,Q2,2015-04-01,2015-06-30,,,,,-914.0,,,,-25414.0,,,,,-85000.0,,,-85000.0,-85000.0,-59586.0,-59586.0,,,,,,,,,
Ocean Thermal Energy Corp,CPWR,,859014,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-27 14:06:26+00:00,,0.0,0.0,3789.0,,,,20338.0,100000.0,0.0,100000.0,,-93761.0,100000.0,,-93761.0,6239.0,-114099.0,-114099.0,0.0,,,,,,,,
Ocean Thermal Energy Corp,CPWR,,859014,2015.0,Q1,2015-01-01,2015-03-31,2016-05-16 16:31:51+00:00,,0.0,0.0,4703.0,0.0,,,45752.0,100000.0,0.0,100000.0,,-8761.0,100000.0,0.0,-8761.0,91239.0,-54513.0,-54513.0,0.0,,,,,0.0,,0.0,0.0
Ocean Thermal Energy Corp,CPWR,,859014,2015.0,Q2TTM,2013-10-01,2014-09-30,,-8046000.0,,,,59943000.0,112000000.0,-3050000.0,42358000.0,70231000.0,13500000.0,-3964000.0,65700000.0,146212000.0,-3964000.0,65700000.0,146212000.0,204898000.0,49993000.0,49993000.0,-6082000.0,32882000.0,3693000.0,-82016000.0,-41947000.0,-28304000.0,-10257000.0,,
Ocean Thermal Energy Corp,CPWR,,859014,2015.0,Q1TTM,2013-07-01,2014-06-30,,-8046000.0,,,,61955000.0,112000000.0,2643000.0,35170000.0,70595000.0,24500000.0,-30302000.0,66904000.0,154940000.0,-30302000.0,66904000.0,154940000.0,194185000.0,56802000.0,56802000.0,1013000.0,35293000.0,3693000.0,-108904000.0,-40743000.0,-40613000.0,-11173000.0,,
Ocean Thermal Energy Corp,CPWR,,859014,2016.0,FY,2016-01-01,2016-12-31,2018-04-02 13:01:55+00:00,0.0,1644957.0,0.0,45849.0,4207.0,0.0,,726326.0,1031750.0,999025.0,2060067.0,-119722.0,-2057879.0,2060067.0,-119722.0,-2057879.0,-117534.0,-6108117.0,-6108117.0,1674748.0,36822.0,,,,-7530.0,0.0,,
Ocean Thermal Energy Corp,CPWR,,859014,2016.0,Q4,2016-10-01,2016-12-31,,,2495.0,,2596.0,575.0,,,196852.0,105000.0,,141822.0,-15396.0,-597186.0,141822.0,-15396.0,-597186.0,-470760.0,-1111282.0,-1111282.0,314174.0,36822.0,,,,,,,
Ocean Thermal Energy Corp,CPWR,,859014,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-14 14:14:18+00:00,0.0,1642462.0,0.0,43253.0,3632.0,,,529474.0,926750.0,999025.0,1918245.0,-104326.0,-1460693.0,1918245.0,-104326.0,-1460693.0,353226.0,-4996835.0,-4996835.0,1360574.0,0.0,-104326.0,,,-7530.0,0.0,,
Ocean Thermal Energy Corp,CPWR,,859014,2016.0,Q3TTM,2015-10-01,2016-09-30,,,1673988.0,,45089.0,3632.0,,,529880.0,826750.0,1036525.0,1955745.0,-104326.0,-1497762.0,1955745.0,-104326.0,-1497762.0,353657.0,-5065836.0,-5065836.0,1360574.0,100000.0,-104326.0,,,-7530.0,,,
Ocean Thermal Energy Corp,CPWR,,859014,2016.0,Q3,2016-07-01,2016-09-30,,,1624877.0,,35097.0,3632.0,,,512452.0,926750.0,901525.0,1820745.0,-104326.0,-1358674.0,1820745.0,-104326.0,-1358674.0,357745.0,-4650209.0,-4650209.0,1150574.0,,-104326.0,,,-7530.0,,,
Ocean Thermal Energy Corp,CPWR,,859014,2016.0,Q2TTM,2015-07-01,2016-06-30,,,78000.0,,18944.0,,,,100000.0,-100000.0,185000.0,185000.0,,-191269.0,185000.0,,-191269.0,-6269.0,-579269.0,-579269.0,210000.0,100000.0,,,,,,,
Ocean Thermal Energy Corp,CPWR,,859014,2016.0,Q2,2016-04-01,2016-06-30,,,480.0,,3900.0,,,,28238.0,,30000.0,30000.0,,-30217.0,30000.0,,-30217.0,-217.0,-268935.0,-268935.0,210000.0,,,,,,,,
Ocean Thermal Energy Corp,CPWR,,859014,2016.0,Q2YTD,2016-01-01,2016-06-30,2016-07-27 14:06:26+00:00,,17585.0,0.0,8156.0,,,,17022.0,0.0,97500.0,97500.0,,-102019.0,97500.0,,-102019.0,-4519.0,-346626.0,-346626.0,210000.0,,,,,,,,
Ocean Thermal Energy Corp,CPWR,,859014,2016.0,Q1,2016-01-01,2016-03-31,2016-05-16 16:31:51+00:00,,17105.0,0.0,4256.0,0.0,,,-11216.0,0.0,67500.0,67500.0,,-71802.0,67500.0,0.0,-71802.0,-4302.0,-77691.0,-77691.0,0.0,,,,,0.0,,0.0,0.0
Ocean Thermal Energy Corp,CPWR,,859014,2016.0,Q1TTM,2015-04-01,2016-03-31,,,77520.0,,14130.0,,,,46348.0,-100000.0,155000.0,155000.0,,-246052.0,155000.0,,-246052.0,-91052.0,-369920.0,-369920.0,,100000.0,,,,,,,
Ocean Thermal Energy Corp,CPWR,,859014,2017.0,FY,2017-01-01,2017-12-31,2019-03-22 10:03:48+00:00,-49773.0,44960.0,0.0,17162.0,1014.0,4512.0,,1329606.0,45000.0,1414178.0,2027302.0,-140613.0,-1469169.0,2027302.0,-140613.0,-1469169.0,417520.0,-14591675.0,-14591675.0,11746926.0,743996.0,-95352.0,,,-64432.0,-111440.0,,
Ocean Thermal Energy Corp,CPWR,,859014,2017.0,Q4,2017-10-01,2017-12-31,,-49773.0,,,-850.0,170.0,,,-273351.0,,852432.0,808461.0,-22499.0,-382385.0,808461.0,-22499.0,-382385.0,403577.0,-3977557.0,-3977557.0,3868353.0,-4539.0,27274.0,,,-39432.0,,,
Ocean Thermal Energy Corp,CPWR,,859014,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-13 07:16:29+00:00,,44960.0,0.0,18012.0,844.0,4512.0,,1602957.0,45000.0,561746.0,1218841.0,-118114.0,-1086784.0,1218841.0,-118114.0,-1086784.0,13943.0,-10614118.0,-10614118.0,7878573.0,748535.0,-122626.0,,,-25000.0,-111440.0,,
Ocean Thermal Energy Corp,CPWR,,859014,2017.0,Q3TTM,2016-10-01,2017-09-30,,,47455.0,,20608.0,1419.0,,,1799809.0,150000.0,561746.0,1360663.0,-133510.0,-1683970.0,1360663.0,-133510.0,-1683970.0,-456817.0,-11725400.0,-11725400.0,8192747.0,785357.0,,,,-25000.0,-111440.0,,
Ocean Thermal Energy Corp,CPWR,,859014,2017.0,Q3,2017-07-01,2017-09-30,,,,,4852.0,171.0,,,1062846.0,,361746.0,348568.0,-30000.0,-323713.0,348568.0,-30000.0,-323713.0,-5145.0,-2250941.0,-2250941.0,864211.0,-13178.0,-30000.0,,,,,,
Ocean Thermal Energy Corp,CPWR,,859014,2017.0,Q2YTD,2017-01-01,2017-06-30,2017-08-14 15:12:30+00:00,,44960.0,0.0,13160.0,673.0,4512.0,,540111.0,45000.0,200000.0,870273.0,-88114.0,-763071.0,870273.0,-88114.0,-763071.0,19088.0,-8363177.0,-8363177.0,7014362.0,761713.0,-92626.0,,,-25000.0,-111440.0,,
Ocean Thermal Energy Corp,CPWR,,859014,2017.0,Q2TTM,2016-07-01,2017-06-30,,,1672332.0,,50853.0,4880.0,,,1249415.0,1076750.0,1101525.0,2832840.0,-207836.0,-2718931.0,2832840.0,-207836.0,-2718931.0,-93927.0,-14124668.0,-14124668.0,8479110.0,798535.0,,,,-32530.0,-111440.0,,
Ocean Thermal Energy Corp,CPWR,,859014,2017.0,Q2,2017-04-01,2017-06-30,,,44960.0,,10560.0,673.0,4512.0,,517859.0,45000.0,159849.0,830122.0,-88114.0,-710361.0,830122.0,-88114.0,-710361.0,31647.0,-8288215.0,-8288215.0,7014362.0,761713.0,-92626.0,,,-25000.0,-111440.0,,
Ocean Thermal Energy Corp,CPWR,,859014,2017.0,Q1,2017-01-01,2017-03-31,2017-05-08 13:45:29+00:00,,0.0,0.0,2600.0,,,,22252.0,,40151.0,40151.0,0.0,-52710.0,40151.0,,-52710.0,-12559.0,-74962.0,-74962.0,0.0,,,,,0.0,,,
Ocean Thermal Energy Corp,CPWR,,859014,2017.0,Q1TTM,2016-04-01,2017-03-31,,,1627852.0,,44193.0,4207.0,,,759794.0,1031750.0,971676.0,2032718.0,-119722.0,-2038787.0,2032718.0,-119722.0,-2038787.0,-125791.0,-6105388.0,-6105388.0,1674748.0,36822.0,,,,-7530.0,,,
Ocean Thermal Energy Corp,CPWR,,859014,2018.0,FY,2018-01-01,2018-12-31,2019-03-22 10:03:48+00:00,0.0,1160983.0,0.0,26342.0,680.0,0.0,,3298032.0,155885.0,1114242.0,1221965.0,0.0,-1638582.0,1221965.0,,-1638582.0,-416617.0,-7880013.0,-7880013.0,1781736.0,16312.0,,,,-64474.0,0.0,,
Ocean Thermal Energy Corp,CPWR,,859014,2018.0,Q4,2018-10-01,2018-12-31,,,817252.0,,-6090.0,170.0,,,2049337.0,34745.0,-1.0,45318.0,30000.0,-85094.0,45318.0,30000.0,-85094.0,-9776.0,-4594603.0,-4594603.0,1642750.0,6792.0,30000.0,,,3782.0,,,
