company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxliabilities,currentemployeebenefitliabilities,employeebenefitassets,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2011.0,Q2,,2011-06-30,2011-08-04 16:39:00+00:00,1851000000.0,4385000000.0,13564000000.0,-2961000000.0,3376000000.0,0.0,3692000000.0,365000000.0,586000000.0,82000000.0,7233000000.0,21188000000.0,2025000000.0,4484000000.0,573000000.0,3717000000.0,7624000000.0,412000000.0,1932000000.0,911000000.0,2285000000.0,,1208000000.0,1921000000.0,,27110000000.0,1116000000.0,1148000000.0,32282000000.0,17330000000.0,13537000000.0,6203000000.0,17330000000.0,17742000000.0,14540000000.0,32282000000.0,11121000000.0,8337000000.0,-10511000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2011.0,Q1,,2011-03-31,2011-05-05 13:56:27+00:00,1815000000.0,4209000000.0,13282000000.0,-3237000000.0,2747000000.0,0.0,3608000000.0,393000000.0,479000000.0,78000000.0,7121000000.0,20785000000.0,2004000000.0,4486000000.0,520000000.0,3489000000.0,7503000000.0,393000000.0,1964000000.0,915000000.0,2080000000.0,,1258000000.0,1892000000.0,,26521000000.0,1133000000.0,1285000000.0,31129000000.0,16494000000.0,12645000000.0,5900000000.0,16494000000.0,16887000000.0,14242000000.0,31129000000.0,10981000000.0,8342000000.0,-10398000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2012.0,FY,,2012-12-31,2014-02-13 16:16:20+00:00,1762000000.0,4061000000.0,14147000000.0,-4750000000.0,2883000000.0,0.0,4053000000.0,371000000.0,701000000.0,16000000.0,7385000000.0,22525000000.0,1925000000.0,4916000000.0,1325000000.0,3837000000.0,8378000000.0,465000000.0,3086000000.0,1201000000.0,2281000000.0,,1217000000.0,1634000000.0,,30679000000.0,1085000000.0,1648000000.0,33876000000.0,17575000000.0,13630000000.0,6200000000.0,17575000000.0,18040000000.0,15836000000.0,33876000000.0,11868000000.0,9636000000.0,-12407000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2012.0,Q3,,2012-09-30,2012-11-01 15:38:55+00:00,1805000000.0,4409000000.0,14103000000.0,-4548000000.0,3029000000.0,0.0,4007000000.0,301000000.0,684000000.0,47000000.0,7216000000.0,22042000000.0,1847000000.0,4852000000.0,1542000000.0,3842000000.0,7939000000.0,497000000.0,3114000000.0,1225000000.0,2299000000.0,,1394000000.0,1777000000.0,,30150000000.0,1506000000.0,1989000000.0,34479000000.0,17644000000.0,14494000000.0,6595000000.0,17644000000.0,18141000000.0,16338000000.0,34479000000.0,12046000000.0,9743000000.0,-11965000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2012.0,Q1,,2012-03-31,2012-05-03 12:03:37+00:00,1779000000.0,4323000000.0,13729000000.0,-4785000000.0,2332000000.0,0.0,3903000000.0,423000000.0,473000000.0,43000000.0,7090000000.0,21484000000.0,1865000000.0,4510000000.0,923000000.0,3561000000.0,7755000000.0,437000000.0,3686000000.0,1238000000.0,2069000000.0,,1486000000.0,1792000000.0,,28858000000.0,664000000.0,1399000000.0,32015000000.0,16182000000.0,12853000000.0,5408000000.0,16182000000.0,16619000000.0,15396000000.0,32015000000.0,11407000000.0,9988000000.0,-11794000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2013.0,FY,,2013-12-31,2015-02-12 17:09:33+00:00,1799000000.0,4253000000.0,14416000000.0,-3913000000.0,2581000000.0,0.0,4384000000.0,417000000.0,708000000.0,577000000.0,7345000000.0,23068000000.0,1688000000.0,4326000000.0,1575000000.0,3864000000.0,8652000000.0,446000000.0,1794000000.0,1279000000.0,2891000000.0,,980000000.0,1984000000.0,,32416000000.0,1683000000.0,756000000.0,33550000000.0,17502000000.0,12733000000.0,7498000000.0,17502000000.0,17948000000.0,15602000000.0,33550000000.0,12165000000.0,8104000000.0,-15385000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2013.0,Q3,,2013-09-30,2013-10-31 12:58:37+00:00,1718000000.0,4594000000.0,14421000000.0,-4810000000.0,2340000000.0,0.0,4318000000.0,373000000.0,688000000.0,24000000.0,7342000000.0,22869000000.0,1745000000.0,3533000000.0,1697000000.0,3948000000.0,8448000000.0,456000000.0,2694000000.0,1429000000.0,2416000000.0,,1066000000.0,1686000000.0,,32412000000.0,2244000000.0,971000000.0,33604000000.0,17796000000.0,13282000000.0,7439000000.0,17796000000.0,18252000000.0,15352000000.0,33604000000.0,11874000000.0,7913000000.0,-14124000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2013.0,Q2,,2013-06-30,2013-08-01 16:15:04+00:00,1920000000.0,4542000000.0,14088000000.0,-5166000000.0,2942000000.0,0.0,4252000000.0,460000000.0,589000000.0,22000000.0,7231000000.0,22417000000.0,1786000000.0,4884000000.0,1696000000.0,3919000000.0,8329000000.0,443000000.0,2909000000.0,1270000000.0,2304000000.0,,1083000000.0,1683000000.0,,31716000000.0,1062000000.0,1310000000.0,34130000000.0,17876000000.0,13983000000.0,6335000000.0,17876000000.0,18319000000.0,15811000000.0,34130000000.0,11818000000.0,9476000000.0,-12926000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2013.0,Q1,,2013-03-31,2013-05-02 15:57:56+00:00,1820000000.0,4418000000.0,14150000000.0,-5001000000.0,2928000000.0,0.0,4188000000.0,392000000.0,466000000.0,19000000.0,7247000000.0,22468000000.0,1840000000.0,4864000000.0,1613000000.0,3819000000.0,8318000000.0,446000000.0,3014000000.0,1242000000.0,2187000000.0,,1137000000.0,1686000000.0,,31073000000.0,1072000000.0,1448000000.0,34029000000.0,18082000000.0,13855000000.0,5937000000.0,18082000000.0,18528000000.0,15501000000.0,34029000000.0,11856000000.0,9564000000.0,-12178000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2014.0,FY,,2014-12-31,2016-02-11 17:16:40+00:00,1807000000.0,4238000000.0,14352000000.0,-6289000000.0,1897000000.0,0.0,4388000000.0,435000000.0,732000000.0,46000000.0,7050000000.0,22841000000.0,1435000000.0,6705000000.0,117000000.0,3706000000.0,8489000000.0,33000000.0,3843000000.0,1023000000.0,2884000000.0,,1769000000.0,1555000000.0,,34317000000.0,106000000.0,1439000000.0,31209000000.0,13109000000.0,12303000000.0,5964000000.0,13109000000.0,13142000000.0,18067000000.0,31209000000.0,10417000000.0,12103000000.0,-19307000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2014.0,Q3,,2014-09-30,2014-10-30 17:07:38+00:00,1796000000.0,4711000000.0,14596000000.0,-4108000000.0,1929000000.0,0.0,4286000000.0,382000000.0,728000000.0,720000000.0,7213000000.0,23095000000.0,1516000000.0,5225000000.0,1213000000.0,3945000000.0,8499000000.0,33000000.0,1849000000.0,1329000000.0,2680000000.0,,934000000.0,1791000000.0,,34484000000.0,2119000000.0,767000000.0,32776000000.0,16173000000.0,12681000000.0,7705000000.0,16173000000.0,16206000000.0,16570000000.0,32776000000.0,11596000000.0,8865000000.0,-18489000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2014.0,Q2,,2014-06-30,2014-07-31 17:22:46+00:00,1844000000.0,4759000000.0,14762000000.0,-3666000000.0,2125000000.0,0.0,4650000000.0,478000000.0,656000000.0,672000000.0,7422000000.0,23447000000.0,1603000000.0,5323000000.0,1317000000.0,4093000000.0,8685000000.0,492000000.0,1829000000.0,1332000000.0,2412000000.0,,1078000000.0,1932000000.0,,33836000000.0,1650000000.0,884000000.0,33970000000.0,17354000000.0,13193000000.0,7040000000.0,17354000000.0,17846000000.0,16124000000.0,33970000000.0,12092000000.0,9084000000.0,-17466000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2014.0,Q1,,2014-03-31,2014-05-01 16:10:21+00:00,1866000000.0,4598000000.0,14611000000.0,-3841000000.0,1954000000.0,0.0,4554000000.0,481000000.0,491000000.0,624000000.0,7357000000.0,23241000000.0,1631000000.0,4401000000.0,1480000000.0,3972000000.0,8630000000.0,476000000.0,1809000000.0,1378000000.0,2436000000.0,,1063000000.0,1963000000.0,,33312000000.0,2176000000.0,860000000.0,33547000000.0,17448000000.0,12762000000.0,7450000000.0,17448000000.0,17924000000.0,15623000000.0,33547000000.0,12155000000.0,8173000000.0,-16577000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2015.0,FY,,2015-12-31,2017-02-09 16:56:52+00:00,1694000000.0,4154000000.0,14583000000.0,-6359000000.0,1798000000.0,0.0,4800000000.0,332000000.0,644000000.0,188000000.0,9249000000.0,23098000000.0,2601000000.0,8753000000.0,126000000.0,3518000000.0,8515000000.0,39000000.0,3520000000.0,1398000000.0,2404000000.0,,1218000000.0,2024000000.0,,36296000000.0,2044000000.0,118000000.0,32883000000.0,11429000000.0,10986000000.0,7118000000.0,11429000000.0,11468000000.0,21415000000.0,32883000000.0,13382000000.0,14297000000.0,-23308000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2015.0,Q3,,2015-09-30,2015-10-29 13:40:22+00:00,1600000000.0,4610000000.0,14470000000.0,-6467000000.0,1605000000.0,0.0,4740000000.0,105000000.0,684000000.0,60000000.0,9354000000.0,22940000000.0,2632000000.0,8974000000.0,125000000.0,3709000000.0,8470000000.0,38000000.0,3462000000.0,1531000000.0,2364000000.0,,1009000000.0,1566000000.0,,36235000000.0,2279000000.0,153000000.0,33258000000.0,12186000000.0,11608000000.0,7032000000.0,12186000000.0,12224000000.0,21034000000.0,33258000000.0,13180000000.0,14002000000.0,-22322000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2015.0,Q2,,2015-06-30,2015-07-30 14:28:49+00:00,1714000000.0,4578000000.0,14462000000.0,-6233000000.0,2983000000.0,0.0,4694000000.0,327000000.0,582000000.0,54000000.0,6985000000.0,22851000000.0,1355000000.0,8431000000.0,119000000.0,3847000000.0,8389000000.0,37000000.0,3683000000.0,1521000000.0,2386000000.0,,1055000000.0,1049000000.0,,35615000000.0,86000000.0,502000000.0,31388000000.0,13093000000.0,13431000000.0,5095000000.0,13093000000.0,13130000000.0,18258000000.0,31388000000.0,9568000000.0,13163000000.0,-20983000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2015.0,Q1,,2015-03-31,2015-04-30 12:53:55+00:00,1801000000.0,4408000000.0,14187000000.0,-6321000000.0,1791000000.0,0.0,4616000000.0,464000000.0,446000000.0,56000000.0,6934000000.0,22473000000.0,1396000000.0,6459000000.0,115000000.0,3704000000.0,8286000000.0,35000000.0,3764000000.0,1597000000.0,2239000000.0,,1338000000.0,1386000000.0,,35080000000.0,132000000.0,1018000000.0,30643000000.0,13917000000.0,12518000000.0,5082000000.0,13917000000.0,13952000000.0,16691000000.0,30643000000.0,9839000000.0,11609000000.0,-19458000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2016.0,FY,,2016-12-31,2018-02-08 17:14:52+00:00,1798000000.0,4392000000.0,14983000000.0,-7245000000.0,2398000000.0,0.0,5070000000.0,299000000.0,678000000.0,,9166000000.0,23499000000.0,2320000000.0,10678000000.0,,3385000000.0,8516000000.0,45000000.0,4018000000.0,450000000.0,2472000000.0,,1178000000.0,1648000000.0,821000000.0,37907000000.0,972000000.0,280000000.0,32906000000.0,10298000000.0,11726000000.0,6219000000.0,10298000000.0,10343000000.0,22563000000.0,32906000000.0,12664000000.0,16344000000.0,-25434000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2016.0,Q3,,2016-09-30,2016-11-01 10:38:40+00:00,1621000000.0,4743000000.0,15471000000.0,-6146000000.0,2308000000.0,0.0,5021000000.0,364000000.0,729000000.0,256000000.0,9430000000.0,24142000000.0,2422000000.0,11079000000.0,141000000.0,3611000000.0,8671000000.0,46000000.0,3179000000.0,1159000000.0,2404000000.0,,952000000.0,1345000000.0,,37745000000.0,1282000000.0,358000000.0,34051000000.0,12002000000.0,12179000000.0,6400000000.0,12002000000.0,12048000000.0,22003000000.0,34051000000.0,13201000000.0,15603000000.0,-24618000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2016.0,Q2,,2016-06-30,2016-08-02 14:20:53+00:00,1650000000.0,4667000000.0,15189000000.0,-6184000000.0,1688000000.0,0.0,4972000000.0,169000000.0,580000000.0,242000000.0,9356000000.0,23793000000.0,2477000000.0,9299000000.0,135000000.0,3613000000.0,8604000000.0,43000000.0,3418000000.0,1291000000.0,2405000000.0,,985000000.0,1327000000.0,,37194000000.0,2450000000.0,177000000.0,33235000000.0,11894000000.0,11436000000.0,7254000000.0,11894000000.0,11937000000.0,21298000000.0,33235000000.0,13195000000.0,14044000000.0,-24088000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2016.0,Q1,,2016-03-31,2016-05-03 16:58:47+00:00,1581000000.0,4485000000.0,14950000000.0,-6261000000.0,1337000000.0,0.0,4925000000.0,590000000.0,468000000.0,226000000.0,9375000000.0,23564000000.0,2551000000.0,8927000000.0,130000000.0,3627000000.0,8614000000.0,41000000.0,3454000000.0,1249000000.0,2327000000.0,,1212000000.0,1649000000.0,,36785000000.0,2212000000.0,176000000.0,32982000000.0,11733000000.0,10874000000.0,7178000000.0,11733000000.0,11774000000.0,21208000000.0,32982000000.0,13494000000.0,14030000000.0,-23716000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2017.0,FY,,2017-12-31,2019-02-07 17:15:37+00:00,1945000000.0,4911000000.0,16048000000.0,-7026000000.0,3053000000.0,0.0,5361000000.0,310000000.0,870000000.0,,10513000000.0,24914000000.0,2936000000.0,12096000000.0,,4034000000.0,8866000000.0,59000000.0,3620000000.0,266000000.0,2709000000.0,,1395000000.0,2962000000.0,937000000.0,39115000000.0,1853000000.0,1076000000.0,37987000000.0,11563000000.0,14277000000.0,7687000000.0,11563000000.0,11622000000.0,26365000000.0,37987000000.0,14844000000.0,18678000000.0,-25887000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2017.0,Q3,,2017-09-30,2017-10-31 15:28:45+00:00,1824000000.0,5156000000.0,16001000000.0,-6913000000.0,2831000000.0,0.0,5311000000.0,374000000.0,856000000.0,105000000.0,9221000000.0,24659000000.0,2175000000.0,10828000000.0,156000000.0,3975000000.0,8658000000.0,56000000.0,3748000000.0,1108000000.0,2709000000.0,,1266000000.0,1861000000.0,,39454000000.0,835000000.0,586000000.0,35237000000.0,12146000000.0,13656000000.0,6598000000.0,12146000000.0,12202000000.0,23035000000.0,35237000000.0,12923000000.0,16437000000.0,-25706000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2017.0,Q2,,2017-06-30,2017-08-01 15:35:22+00:00,1782000000.0,4919000000.0,15726000000.0,-6989000000.0,2654000000.0,0.0,5253000000.0,432000000.0,666000000.0,83000000.0,9105000000.0,24292000000.0,2201000000.0,11088000000.0,154000000.0,3838000000.0,8566000000.0,53000000.0,3761000000.0,1090000000.0,2604000000.0,,1207000000.0,1767000000.0,,38793000000.0,213000000.0,140000000.0,33957000000.0,11591000000.0,12641000000.0,5697000000.0,11591000000.0,11644000000.0,22313000000.0,33957000000.0,12750000000.0,16616000000.0,-25466000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2017.0,Q1,,2017-03-31,2017-05-03 16:22:20+00:00,1701000000.0,4722000000.0,15395000000.0,-6949000000.0,2173000000.0,0.0,5198000000.0,433000000.0,532000000.0,61000000.0,9258000000.0,23946000000.0,2269000000.0,10802000000.0,150000000.0,3612000000.0,8551000000.0,51000000.0,3764000000.0,1253000000.0,2420000000.0,,1102000000.0,1691000000.0,,38094000000.0,909000000.0,141000000.0,33292000000.0,10989000000.0,11901000000.0,5995000000.0,10989000000.0,11040000000.0,22252000000.0,33292000000.0,12840000000.0,16257000000.0,-25354000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2018.0,FY,,2018-12-31,2020-02-06 16:16:31+00:00,2266000000.0,5020000000.0,16135000000.0,-6866000000.0,2853000000.0,0.0,5652000000.0,243000000.0,749000000.0,,10051000000.0,24873000000.0,2657000000.0,13411000000.0,,4366000000.0,8738000000.0,52000000.0,2987000000.0,349000000.0,2775000000.0,,1345000000.0,3010000000.0,741000000.0,40636000000.0,1211000000.0,380000000.0,36500000000.0,9796000000.0,13709000000.0,7244000000.0,9796000000.0,9848000000.0,26652000000.0,36500000000.0,14053000000.0,19408000000.0,-29626000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2018.0,Q3,,2018-09-30,2018-10-25 16:57:57+00:00,2029000000.0,5329000000.0,16135000000.0,-6968000000.0,3185000000.0,0.0,5606000000.0,186000000.0,783000000.0,,10123000000.0,24765000000.0,2726000000.0,13539000000.0,,4437000000.0,8630000000.0,63000000.0,3183000000.0,385000000.0,3031000000.0,,1377000000.0,2906000000.0,745000000.0,40120000000.0,1307000000.0,338000000.0,37275000000.0,10248000000.0,14419000000.0,7336000000.0,10248000000.0,10311000000.0,26964000000.0,37275000000.0,14226000000.0,19628000000.0,-28510000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2018.0,Q2,,2018-06-30,2018-07-26 16:29:12+00:00,1871000000.0,5383000000.0,16113000000.0,-7019000000.0,2801000000.0,0.0,5559000000.0,293000000.0,646000000.0,,10107000000.0,24758000000.0,2787000000.0,11294000000.0,,4238000000.0,8645000000.0,63000000.0,3254000000.0,370000000.0,2867000000.0,,1349000000.0,2900000000.0,713000000.0,39442000000.0,3225000000.0,385000000.0,36778000000.0,10365000000.0,13890000000.0,8902000000.0,10365000000.0,10428000000.0,26350000000.0,36778000000.0,14243000000.0,17448000000.0,-27617000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2018.0,Q1,,2018-03-31,2018-05-08 11:26:28+00:00,1874000000.0,5252000000.0,16310000000.0,-6803000000.0,3491000000.0,0.0,5505000000.0,282000000.0,563000000.0,,10570000000.0,25174000000.0,2885000000.0,12211000000.0,,4295000000.0,8864000000.0,62000000.0,3381000000.0,344000000.0,2791000000.0,,1438000000.0,2985000000.0,832000000.0,38453000000.0,3449000000.0,604000000.0,38575000000.0,10977000000.0,14818000000.0,8959000000.0,10977000000.0,11039000000.0,27536000000.0,38575000000.0,14893000000.0,18577000000.0,-26178000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2019.0,FY,,2019-12-31,2020-04-28 15:23:50+00:00,2228000000.0,4791000000.0,16791000000.0,-8139000000.0,2353000000.0,0.0,5916000000.0,194000000.0,702000000.0,,13444000000.0,26124000000.0,6379000000.0,17518000000.0,,4134000000.0,9333000000.0,63000000.0,3911000000.0,891000000.0,3303000000.0,,2532000000.0,3882000000.0,704000000.0,42135000000.0,2795000000.0,98000000.0,44659000000.0,10063000000.0,12971000000.0,9222000000.0,10063000000.0,10126000000.0,34533000000.0,44659000000.0,22355000000.0,25311000000.0,-29849000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2019.0,Q3,,2019-09-30,2019-10-25 14:04:26+00:00,2079000000.0,5020000000.0,16617000000.0,-7388000000.0,7731000000.0,0.0,5870000000.0,137000000.0,669000000.0,,10410000000.0,25508000000.0,2847000000.0,17479000000.0,,4007000000.0,8891000000.0,62000000.0,2667000000.0,515000000.0,2976000000.0,,2382000000.0,3819000000.0,717000000.0,42085000000.0,1960000000.0,30000000.0,42550000000.0,10702000000.0,18020000000.0,7821000000.0,10702000000.0,10764000000.0,31786000000.0,42550000000.0,15639000000.0,23965000000.0,-29865000000.0
