company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2010.0,Q4,2010-10-01,2010-12-31,,1.29,1.29,0.53,1.27,319000000.0,943000000.0,943000000.0,928000000.0,15000000.0,3575000000.0,6709000000.0,11000000.0,,,388000000.0,1445000000.0,3575000000.0,3134000000.0,50000000.0,,1833000000.0,1301000000.0,-39000000.0,1262000000.0,6709000000.0,713700000.0,713700000.0,713700000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2010.0,FY,2010-01-01,2010-12-31,2013-02-14 16:28:05+00:00,5.72,5.72,2.1,5.63,1592000000.0,4163000000.0,4163000000.0,4085000000.0,78000000.0,13831000000.0,26662000000.0,38000000.0,,,1434000000.0,5479000000.0,13831000000.0,12831000000.0,201000000.0,,6913000000.0,5918000000.0,-163000000.0,5755000000.0,26662000000.0,713700000.0,713700000.0,713700000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2010.0,Q3,2010-07-01,2010-09-30,2010-11-05 14:05:57+00:00,1.55,1.55,0.525,1.53,411000000.0,1125000000.0,1125000000.0,1106000000.0,19000000.0,3583000000.0,6874000000.0,11000000.0,,,354000000.0,1361000000.0,3583000000.0,3291000000.0,51000000.0,,1715000000.0,1576000000.0,-40000000.0,1536000000.0,6874000000.0,714000000.0,714000000.0,714000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2010.0,Q3YTD,2010-01-01,2010-09-30,,4.43,4.43,1.58,4.36,1273000000.0,3220000000.0,3220000000.0,3157000000.0,63000000.0,10256000000.0,19953000000.0,27000000.0,,,1046000000.0,4034000000.0,10256000000.0,9697000000.0,151000000.0,,5080000000.0,4617000000.0,-124000000.0,4493000000.0,19953000000.0,714000000.0,714000000.0,714000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2010.0,Q3TTM,2009-10-01,2010-09-30,,5.76,5.76,2.09,5.67,1621000000.0,4171000000.0,4171000000.0,4092000000.0,79000000.0,13445000000.0,26075000000.0,38000000.0,,,1372000000.0,5299000000.0,13445000000.0,12630000000.0,205000000.0,,6671000000.0,5959000000.0,-167000000.0,5792000000.0,26075000000.0,714000000.0,714000000.0,714000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2010.0,Q2,2010-04-01,2010-06-30,2011-08-04 16:39:00+00:00,1.57,1.57,0.525,1.54,414000000.0,1140000000.0,1140000000.0,1121000000.0,19000000.0,3435000000.0,6731000000.0,10000000.0,,,350000000.0,1350000000.0,3435000000.0,3296000000.0,52000000.0,,1700000000.0,1596000000.0,-42000000.0,1554000000.0,6731000000.0,714500000.0,714500000.0,714500000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2010.0,Q2YTD,2010-01-01,2010-06-30,,2.88,2.88,1.05,2.83,862000000.0,2095000000.0,2095000000.0,2051000000.0,44000000.0,6673000000.0,13079000000.0,16000000.0,,,692000000.0,2673000000.0,6673000000.0,6406000000.0,100000000.0,,3365000000.0,3041000000.0,-84000000.0,2957000000.0,13079000000.0,714500000.0,714500000.0,714500000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2010.0,Q2TTM,2009-07-01,2010-06-30,,5.57,5.57,2.07,5.49,1670000000.0,4017000000.0,4017000000.0,3943000000.0,74000000.0,13033000000.0,25394000000.0,35000000.0,,,1353000000.0,5147000000.0,13033000000.0,12361000000.0,209000000.0,,6500000000.0,5861000000.0,-174000000.0,5687000000.0,25394000000.0,714500000.0,714500000.0,714500000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2010.0,Q1,2010-01-01,2010-03-31,2010-05-05 16:12:10+00:00,1.31,1.31,0.525,1.29,448000000.0,955000000.0,955000000.0,930000000.0,25000000.0,3238000000.0,6348000000.0,6000000.0,,,342000000.0,1323000000.0,3238000000.0,3110000000.0,48000000.0,,1665000000.0,1445000000.0,-42000000.0,1403000000.0,6348000000.0,711800000.0,711800000.0,711800000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2010.0,Q1TTM,2009-04-01,2010-03-31,,5.12,5.12,2.05,5.07,1607000000.0,3669000000.0,3669000000.0,3605000000.0,64000000.0,12575000000.0,24382000000.0,32000000.0,,,1312000000.0,5039000000.0,12575000000.0,11807000000.0,212000000.0,,6351000000.0,5456000000.0,-180000000.0,5276000000.0,24382000000.0,711800000.0,711800000.0,711800000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2011.0,Q4,2011-10-01,2011-12-31,,1.36,1.36,0.55,1.35,355000000.0,974000000.0,974000000.0,954000000.0,20000000.0,3824000000.0,7089000000.0,10000000.0,,,379000000.0,1522000000.0,3824000000.0,3265000000.0,45000000.0,,1901000000.0,1364000000.0,-35000000.0,1329000000.0,7089000000.0,708500000.0,708500000.0,708500000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2011.0,FY,2011-01-01,2011-12-31,2014-02-13 16:16:20+00:00,6.05,6.05,2.2,5.96,1674000000.0,4357000000.0,4357000000.0,4283000000.0,74000000.0,15693000000.0,29611000000.0,39000000.0,,,1570000000.0,6170000000.0,15693000000.0,13918000000.0,186000000.0,,7740000000.0,6178000000.0,-147000000.0,6031000000.0,29611000000.0,708500000.0,708500000.0,708500000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2011.0,Q3,2011-07-01,2011-09-30,2011-11-03 15:42:31+00:00,1.54,1.54,0.55,1.52,440000000.0,1103000000.0,1103000000.0,1088000000.0,15000000.0,4027000000.0,7531000000.0,10000000.0,,,389000000.0,1534000000.0,4027000000.0,3504000000.0,48000000.0,,1923000000.0,1581000000.0,-38000000.0,1543000000.0,7531000000.0,707700000.0,707700000.0,707700000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2011.0,Q3YTD,2011-01-01,2011-09-30,,4.69,4.69,1.65,4.61,1319000000.0,3383000000.0,3383000000.0,3329000000.0,54000000.0,11869000000.0,22522000000.0,29000000.0,,,1191000000.0,4648000000.0,11869000000.0,10653000000.0,141000000.0,,5839000000.0,4814000000.0,-112000000.0,4702000000.0,22522000000.0,707700000.0,707700000.0,707700000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2011.0,Q3TTM,2010-10-01,2011-09-30,,5.98,5.98,2.18,5.88,1638000000.0,4326000000.0,4326000000.0,4257000000.0,69000000.0,15444000000.0,29231000000.0,40000000.0,,,1579000000.0,6093000000.0,15444000000.0,13787000000.0,191000000.0,,7672000000.0,6115000000.0,-151000000.0,5964000000.0,29231000000.0,707700000.0,707700000.0,707700000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2011.0,Q2,2011-04-01,2011-06-30,2011-08-04 16:39:00+00:00,1.63,1.63,0.55,1.6,437000000.0,1177000000.0,1177000000.0,1160000000.0,17000000.0,4040000000.0,7680000000.0,9000000.0,,,404000000.0,1581000000.0,4040000000.0,3640000000.0,50000000.0,,1985000000.0,1655000000.0,-41000000.0,1614000000.0,7680000000.0,713400000.0,713400000.0,713400000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2011.0,Q2YTD,2011-01-01,2011-06-30,,3.15,3.15,1.1,3.09,879000000.0,2280000000.0,2280000000.0,2241000000.0,39000000.0,7842000000.0,14991000000.0,19000000.0,,,802000000.0,3114000000.0,7842000000.0,7149000000.0,93000000.0,,3916000000.0,3233000000.0,-74000000.0,3159000000.0,14991000000.0,713400000.0,713400000.0,713400000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2011.0,Q2TTM,2010-07-01,2011-06-30,,5.99,5.99,2.15,5.89,1609000000.0,4348000000.0,4348000000.0,4275000000.0,73000000.0,15000000000.0,28574000000.0,41000000.0,,,1544000000.0,5920000000.0,15000000000.0,13574000000.0,194000000.0,,7464000000.0,6110000000.0,-153000000.0,5957000000.0,28574000000.0,713400000.0,713400000.0,713400000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2011.0,Q1,2011-01-01,2011-03-31,2011-05-05 13:56:27+00:00,1.52,1.52,0.55,1.49,442000000.0,1103000000.0,1103000000.0,1081000000.0,22000000.0,3802000000.0,7311000000.0,10000000.0,,,398000000.0,1533000000.0,3802000000.0,3509000000.0,43000000.0,,1931000000.0,1578000000.0,-33000000.0,1545000000.0,7311000000.0,711500000.0,711500000.0,711500000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2011.0,Q1TTM,2010-04-01,2011-03-31,,5.93,5.93,2.13,5.83,1586000000.0,4311000000.0,4311000000.0,4236000000.0,75000000.0,14395000000.0,27625000000.0,42000000.0,,,1490000000.0,5689000000.0,14395000000.0,13230000000.0,196000000.0,,7179000000.0,6051000000.0,-154000000.0,5897000000.0,27625000000.0,711500000.0,711500000.0,711500000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2012.0,Q4,2012-10-01,2012-12-31,,3.11,3.11,1.18,3.08,914000000.0,2190000000.0,2190000000.0,2158000000.0,32000000.0,7861000000.0,14921000000.0,20000000.0,,,826000000.0,3063000000.0,7861000000.0,7060000000.0,87000000.0,,3889000000.0,3171000000.0,-67000000.0,3104000000.0,14921000000.0,693900000.0,693900000.0,693900000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2012.0,FY,2012-01-01,2012-12-31,2015-02-12 17:09:33+00:00,6.4,6.4,2.36,6.32,1840000000.0,4511000000.0,4511000000.0,4444000000.0,67000000.0,15685000000.0,29904000000.0,39000000.0,,,1634000000.0,6102000000.0,15685000000.0,14219000000.0,171000000.0,,7736000000.0,6483000000.0,-132000000.0,6351000000.0,29904000000.0,693900000.0,693900000.0,693900000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2012.0,Q3,2012-07-01,2012-09-30,2012-11-01 15:38:55+00:00,1.68,1.68,0.59,1.65,464000000.0,1180000000.0,1180000000.0,1161000000.0,19000000.0,3935000000.0,7497000000.0,10000000.0,,,397000000.0,1487000000.0,3935000000.0,3562000000.0,44000000.0,,1884000000.0,1678000000.0,-34000000.0,1644000000.0,7497000000.0,693000000.0,693000000.0,693000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2012.0,Q3YTD,2012-01-01,2012-09-30,,3.29,3.29,1.18,3.24,926000000.0,2321000000.0,2321000000.0,2286000000.0,35000000.0,7824000000.0,14983000000.0,19000000.0,,,808000000.0,3039000000.0,7824000000.0,7159000000.0,84000000.0,,3847000000.0,3312000000.0,-65000000.0,3247000000.0,14983000000.0,693000000.0,693000000.0,693000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2012.0,Q3TTM,2011-10-01,2012-09-30,,4.65,4.65,1.73,4.59,1281000000.0,3295000000.0,3295000000.0,3240000000.0,55000000.0,11648000000.0,22072000000.0,29000000.0,,,1187000000.0,4561000000.0,11648000000.0,10424000000.0,129000000.0,,5748000000.0,4676000000.0,-100000000.0,4576000000.0,22072000000.0,693000000.0,693000000.0,693000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2012.0,Q2YTD,2012-01-01,2012-06-30,,3.29,3.29,1.18,3.25,971000000.0,2327000000.0,2327000000.0,2292000000.0,35000000.0,7759000000.0,15020000000.0,19000000.0,,,819000000.0,3080000000.0,7759000000.0,7261000000.0,83000000.0,,3899000000.0,3362000000.0,-64000000.0,3298000000.0,15020000000.0,694300000.0,694300000.0,694300000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2012.0,Q2TTM,2011-07-01,2012-06-30,,7.82,7.82,2.83,7.72,2203000000.0,5581000000.0,5581000000.0,5494000000.0,87000000.0,19650000000.0,37320000000.0,48000000.0,,,1991000000.0,7717000000.0,19650000000.0,17670000000.0,226000000.0,,9708000000.0,7962000000.0,-178000000.0,7784000000.0,37320000000.0,694300000.0,694300000.0,694300000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2012.0,Q1,2012-01-01,2012-03-31,2012-05-03 12:03:37+00:00,1.61,1.61,0.59,1.59,462000000.0,1141000000.0,1141000000.0,1125000000.0,16000000.0,3889000000.0,7486000000.0,9000000.0,,,411000000.0,1552000000.0,3889000000.0,3597000000.0,40000000.0,,1963000000.0,1634000000.0,-31000000.0,1603000000.0,7486000000.0,696800000.0,696800000.0,696800000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2012.0,Q1TTM,2011-04-01,2012-03-31,,6.14,6.14,2.24,6.06,1694000000.0,4395000000.0,4395000000.0,4327000000.0,68000000.0,15780000000.0,29786000000.0,38000000.0,,,1583000000.0,6189000000.0,15780000000.0,14006000000.0,183000000.0,,7772000000.0,6234000000.0,-145000000.0,6089000000.0,29786000000.0,696800000.0,696800000.0,696800000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2013.0,Q4,2013-10-01,2013-12-31,,1.65,1.65,0.64,1.62,442000000.0,1116000000.0,1116000000.0,1103000000.0,13000000.0,3976000000.0,7569000000.0,11000000.0,,,438000000.0,1576000000.0,3976000000.0,3593000000.0,32000000.0,,2014000000.0,1579000000.0,-21000000.0,1558000000.0,7569000000.0,681900000.0,681900000.0,681900000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2013.0,FY,2013-01-01,2013-12-31,2015-02-12 17:09:33+00:00,6.83,6.83,2.54,6.72,1841000000.0,4721000000.0,4721000000.0,4659000000.0,62000000.0,16106000000.0,30871000000.0,41000000.0,,,1715000000.0,6384000000.0,16106000000.0,14765000000.0,145000000.0,,8099000000.0,6666000000.0,-104000000.0,6562000000.0,30871000000.0,681900000.0,681900000.0,681900000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2013.0,Q3,2013-07-01,2013-09-30,2013-10-31 12:58:37+00:00,1.81,1.81,0.635,1.78,471000000.0,1245000000.0,1245000000.0,1230000000.0,15000000.0,4148000000.0,7916000000.0,10000000.0,,,420000000.0,1609000000.0,4148000000.0,3768000000.0,33000000.0,,2029000000.0,1739000000.0,-23000000.0,1716000000.0,7916000000.0,679800000.0,679800000.0,679800000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2013.0,Q3YTD,2013-01-01,2013-09-30,,5.18,5.18,1.91,5.1,1399000000.0,3605000000.0,3605000000.0,3556000000.0,49000000.0,12130000000.0,23302000000.0,30000000.0,,,1277000000.0,4808000000.0,12130000000.0,11172000000.0,113000000.0,,6085000000.0,5087000000.0,-83000000.0,5004000000.0,23302000000.0,679800000.0,679800000.0,679800000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2013.0,Q3TTM,2012-10-01,2013-09-30,,8.29,8.29,3.09,8.18,2313000000.0,5795000000.0,5795000000.0,5714000000.0,81000000.0,19991000000.0,38223000000.0,50000000.0,,,2103000000.0,7871000000.0,19991000000.0,18232000000.0,200000000.0,,9974000000.0,8258000000.0,-150000000.0,8108000000.0,38223000000.0,679800000.0,679800000.0,679800000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2013.0,Q2,2013-04-01,2013-06-30,2013-08-01 16:15:04+00:00,1.74,1.74,0.635,1.71,458000000.0,1213000000.0,1213000000.0,1197000000.0,16000000.0,4013000000.0,7752000000.0,10000000.0,,,427000000.0,1610000000.0,4013000000.0,3739000000.0,41000000.0,,2037000000.0,1702000000.0,-31000000.0,1671000000.0,7752000000.0,688200000.0,688200000.0,688200000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2013.0,Q2YTD,2013-01-01,2013-06-30,,3.37,3.37,1.27,3.32,928000000.0,2360000000.0,2360000000.0,2326000000.0,34000000.0,7982000000.0,15386000000.0,20000000.0,,,857000000.0,3199000000.0,7982000000.0,7404000000.0,80000000.0,,4056000000.0,3348000000.0,-60000000.0,3288000000.0,15386000000.0,688200000.0,688200000.0,688200000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2013.0,Q2TTM,2012-07-01,2013-06-30,,8.16,8.16,3.04,8.05,2306000000.0,5730000000.0,5730000000.0,5645000000.0,85000000.0,19778000000.0,37804000000.0,50000000.0,,,2080000000.0,7749000000.0,19778000000.0,18026000000.0,211000000.0,,9829000000.0,8197000000.0,-161000000.0,8036000000.0,37804000000.0,688200000.0,688200000.0,688200000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2013.0,Q1,2013-01-01,2013-03-31,2013-05-02 15:57:56+00:00,1.63,1.63,0.635,1.61,470000000.0,1147000000.0,1147000000.0,1129000000.0,18000000.0,3969000000.0,7634000000.0,10000000.0,,,430000000.0,1589000000.0,3969000000.0,3665000000.0,39000000.0,,2019000000.0,1646000000.0,-29000000.0,1617000000.0,7634000000.0,691100000.0,691100000.0,691100000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2013.0,Q1TTM,2012-04-01,2013-03-31,,6.42,6.42,2.41,6.34,1848000000.0,4517000000.0,4517000000.0,4448000000.0,69000000.0,15765000000.0,30052000000.0,40000000.0,,,1653000000.0,6139000000.0,15765000000.0,14287000000.0,170000000.0,,7792000000.0,6495000000.0,-130000000.0,6365000000.0,30052000000.0,691100000.0,691100000.0,691100000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2014.0,FY,2014-01-01,2014-12-31,2017-02-09 16:56:52+00:00,7.63,7.63,3.42,7.49,2028000000.0,4998000000.0,4998000000.0,4956000000.0,42000000.0,16447000000.0,31821000000.0,,,,1770000000.0,6469000000.0,16447000000.0,15374000000.0,142000000.0,33000000.0,8239000000.0,7135000000.0,-109000000.0,7026000000.0,31821000000.0,649200000.0,649200000.0,649200000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2014.0,Q4,2014-10-01,2014-12-31,,1.84,1.84,0.86,1.81,459000000.0,1179000000.0,1179000000.0,1179000000.0,,4027000000.0,7719000000.0,-25000000.0,,,436000000.0,1594000000.0,4027000000.0,3692000000.0,32000000.0,33000000.0,2030000000.0,1662000000.0,-24000000.0,1638000000.0,7719000000.0,649200000.0,649200000.0,649200000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2014.0,Q3,2014-07-01,2014-09-30,2015-10-29 13:40:22+00:00,2.02,2.02,0.855,1.98,569000000.0,1311000000.0,1311000000.0,1303000000.0,8000000.0,4205000000.0,8137000000.0,7000000.0,,,434000000.0,1597000000.0,4205000000.0,3932000000.0,28000000.0,,2031000000.0,1901000000.0,-21000000.0,1880000000.0,8137000000.0,645300000.0,645300000.0,645300000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2014.0,Q3YTD,2014-01-01,2014-09-30,,5.79,5.79,2.57,5.68,1569000000.0,3819000000.0,3819000000.0,3777000000.0,42000000.0,12420000000.0,24102000000.0,25000000.0,,,1334000000.0,4875000000.0,12420000000.0,11682000000.0,110000000.0,,6209000000.0,5473000000.0,-85000000.0,5388000000.0,24102000000.0,645300000.0,645300000.0,645300000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2014.0,Q3TTM,2013-10-01,2014-09-30,,7.44,7.44,3.2,7.3,2011000000.0,4935000000.0,4935000000.0,4880000000.0,55000000.0,16396000000.0,31671000000.0,36000000.0,,,1772000000.0,6451000000.0,16396000000.0,15275000000.0,142000000.0,,8223000000.0,7052000000.0,-106000000.0,6946000000.0,31671000000.0,645300000.0,645300000.0,645300000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2014.0,Q2YTD,2014-01-01,2014-06-30,,3.77,3.77,1.71,3.7,1000000000.0,2508000000.0,2508000000.0,2474000000.0,34000000.0,8215000000.0,15965000000.0,18000000.0,,,900000000.0,3278000000.0,8215000000.0,7750000000.0,82000000.0,,4178000000.0,3572000000.0,-64000000.0,3508000000.0,15965000000.0,652000000.0,652000000.0,652000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2014.0,Q2TTM,2013-07-01,2014-06-30,,7.23,7.23,2.98,7.1,1913000000.0,4869000000.0,4869000000.0,4807000000.0,62000000.0,16339000000.0,31450000000.0,39000000.0,,,1758000000.0,6463000000.0,16339000000.0,15111000000.0,147000000.0,,8221000000.0,6890000000.0,-108000000.0,6782000000.0,31450000000.0,652000000.0,652000000.0,652000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2014.0,Q2,2014-04-01,2014-06-30,2015-07-30 14:28:49+00:00,1.94,1.94,0.855,1.91,537000000.0,1283000000.0,1283000000.0,1267000000.0,16000000.0,4184000000.0,8134000000.0,9000000.0,,,448000000.0,1646000000.0,4184000000.0,3950000000.0,45000000.0,,2094000000.0,1856000000.0,-36000000.0,1820000000.0,8134000000.0,652000000.0,652000000.0,652000000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2014.0,Q1TTM,2013-04-01,2014-03-31,,7.03,7.03,2.76,6.9,1834000000.0,4799000000.0,4799000000.0,4737000000.0,62000000.0,16168000000.0,31068000000.0,40000000.0,,,1737000000.0,6427000000.0,16168000000.0,14900000000.0,143000000.0,,8164000000.0,6736000000.0,-103000000.0,6633000000.0,31068000000.0,661500000.0,661500000.0,661500000.0
3M Co,MMM,LUZQVYP4VS22CLWDAR65,66740,2014.0,Q1,2014-01-01,2014-03-31,2015-04-30 12:53:55+00:00,1.83,1.83,0.855,1.79,463000000.0,1225000000.0,1225000000.0,1207000000.0,18000000.0,4031000000.0,7831000000.0,9000000.0,,,452000000.0,1632000000.0,4031000000.0,3800000000.0,37000000.0,,2084000000.0,1716000000.0,-28000000.0,1688000000.0,7831000000.0,661500000.0,661500000.0,661500000.0
