company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2010.0,Q2YTD,2010-01-01,2010-06-30,,774000000.0,-0.54,-0.54,2536000000.0,-0.54,,118000000.0,-1625000000.0,-1625000000.0,-1625000000.0,,8428000000.0,16110000000.0,,,,,4615000000.0,8428000000.0,7682000000.0,753000000.0,-511000000.0,7925000000.0,-243000000.0,-1264000000.0,-1507000000.0,16110000000.0,2988000000.0,3040000000.0,3040000000.0
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2010.0,Q2,2010-04-01,2010-06-30,2011-08-04 15:03:42+00:00,374000000.0,-0.25,-0.25,1261000000.0,-0.25,,47000000.0,-760000000.0,-760000000.0,-760000000.0,,4230000000.0,8025000000.0,,,,,2223000000.0,4230000000.0,3795000000.0,381000000.0,-269000000.0,3858000000.0,-63000000.0,-650000000.0,-713000000.0,8025000000.0,2988000000.0,3040000000.0,3040000000.0
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2010.0,Q1TTM,2009-04-01,2010-03-31,,1523000000.0,-0.92,-0.92,5685000000.0,-0.92,447000000.0,-457000000.0,-2707000000.0,-2707000000.0,-2707000000.0,,16607000000.0,32136000000.0,157000000.0,-93000000.0,,-327000000.0,9385000000.0,16607000000.0,15529000000.0,1470000000.0,-760000000.0,16620000000.0,-1091000000.0,-2073000000.0,-3164000000.0,32136000000.0,2983000000.0,2982800000.0,2982800000.0
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2010.0,Q1,2010-01-01,2010-03-31,2011-05-05 12:29:23+00:00,400000000.0,-0.29,-0.29,1275000000.0,-0.29,,71000000.0,-865000000.0,-865000000.0,-865000000.0,,4198000000.0,8085000000.0,,,,,2392000000.0,4198000000.0,3887000000.0,372000000.0,-242000000.0,4067000000.0,-180000000.0,-614000000.0,-794000000.0,8085000000.0,2983000000.0,2982800000.0,2982800000.0
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2011.0,FY,2011-01-01,2011-12-31,2014-05-23 21:36:32+00:00,403000000.0,-0.96,-0.96,4455000000.0,-0.96,,254000000.0,-2890000000.0,-2890000000.0,-2890000000.0,,19015000000.0,33679000000.0,-3000000.0,,0.0,106000000.0,9592000000.0,19015000000.0,14664000000.0,1011000000.0,-1730000000.0,14556000000.0,108000000.0,-2744000000.0,-2636000000.0,33679000000.0,2995000000.0,3010400000.0,3010400000.0
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2011.0,Q4,2011-10-01,2011-12-31,,76000000.0,-0.43,-0.43,1098000000.0,-0.43,,106000000.0,-1303000000.0,-1303000000.0,-1303000000.0,,5419000000.0,8722000000.0,-3000000.0,,,106000000.0,2461000000.0,5419000000.0,3303000000.0,287000000.0,-469000000.0,3741000000.0,-438000000.0,-759000000.0,-1197000000.0,8722000000.0,2995000000.0,3010400000.0,3010400000.0
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2011.0,Q3YTD,2011-01-01,2011-09-30,,327000000.0,-0.53,-0.53,3357000000.0,-0.53,,148000000.0,-1587000000.0,-1587000000.0,-1587000000.0,,13596000000.0,24957000000.0,,,,,7131000000.0,13596000000.0,11361000000.0,724000000.0,-1261000000.0,10815000000.0,546000000.0,-1985000000.0,-1439000000.0,24957000000.0,2996000000.0,3010000000.0,3010000000.0
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2011.0,Q3TTM,2010-10-01,2011-09-30,,-695000000.0,-0.85,-0.85,5765000000.0,-0.85,,143000000.0,-2516000000.0,-2516000000.0,-2516000000.0,,18164000000.0,33258000000.0,46000000.0,-82000000.0,,150000000.0,9549000000.0,18164000000.0,15094000000.0,1100000000.0,-1726000000.0,14687000000.0,407000000.0,-2780000000.0,-2373000000.0,33258000000.0,2996000000.0,3010000000.0,3010000000.0
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2011.0,Q3,2011-07-01,2011-09-30,2012-11-07 10:40:52+00:00,,-0.1,-0.1,1194000000.0,-0.1,,12000000.0,-301000000.0,-301000000.0,-301000000.0,,4611000000.0,8333000000.0,,0.0,,0.0,2320000000.0,4611000000.0,3722000000.0,236000000.0,-261000000.0,3514000000.0,208000000.0,-497000000.0,-289000000.0,8333000000.0,2996000000.0,3010000000.0,3010000000.0
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2011.0,Q2YTD,2011-01-01,2011-06-30,,133000000.0,-0.43,-0.43,2357000000.0,-0.43,,136000000.0,-1286000000.0,-1286000000.0,-1286000000.0,,8985000000.0,16624000000.0,,,,,4811000000.0,8985000000.0,7639000000.0,488000000.0,-1000000000.0,7301000000.0,338000000.0,-1488000000.0,-1150000000.0,16624000000.0,2994000000.0,3025000000.0,3025000000.0
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2011.0,Q2TTM,2010-07-01,2011-06-30,,-641000000.0,-1.05,-1.05,6069000000.0,-1.05,,184000000.0,-3126000000.0,-3126000000.0,-3126000000.0,,18049000000.0,33077000000.0,46000000.0,-153000000.0,,133000000.0,9634000000.0,18049000000.0,15028000000.0,1199000000.0,-1775000000.0,15042000000.0,-14000000.0,-2928000000.0,-2942000000.0,33077000000.0,2994000000.0,3025000000.0,3025000000.0
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2011.0,Q2,2011-04-01,2011-06-30,2012-08-02 13:05:16+00:00,,-0.28,-0.28,1235000000.0,-0.28,0.0,99000000.0,-847000000.0,-847000000.0,-847000000.0,,4589000000.0,8311000000.0,,0.0,,,2408000000.0,4589000000.0,3722000000.0,239000000.0,-588000000.0,3643000000.0,79000000.0,-827000000.0,-748000000.0,8311000000.0,2994000000.0,3025000000.0,3025000000.0
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2011.0,Q1TTM,2010-04-01,2011-03-31,,-267000000.0,-1.02,-1.02,6095000000.0,-1.02,,132000000.0,-3039000000.0,-3039000000.0,-3039000000.0,,17690000000.0,32791000000.0,46000000.0,-153000000.0,,133000000.0,9449000000.0,17690000000.0,15101000000.0,1341000000.0,-1456000000.0,15257000000.0,-156000000.0,-2751000000.0,-2907000000.0,32791000000.0,2992000000.0,2926700000.0,2926700000.0
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2011.0,Q1,2011-01-01,2011-03-31,2012-05-03 12:06:17+00:00,133000000.0,-0.15,-0.15,1122000000.0,-0.15,0.0,37000000.0,-439000000.0,-439000000.0,-439000000.0,,4396000000.0,8313000000.0,,0.0,,,2403000000.0,4396000000.0,3917000000.0,249000000.0,-412000000.0,3658000000.0,259000000.0,-661000000.0,-402000000.0,8313000000.0,2992000000.0,2926700000.0,2926700000.0
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2012.0,FY,2012-01-01,2012-12-31,2014-05-23 21:36:32+00:00,303000000.0,-1.44,-1.44,6240000000.0,-1.44,,154000000.0,-4326000000.0,-4326000000.0,-4326000000.0,,20841000000.0,35345000000.0,190000000.0,-282000000.0,0.0,298000000.0,9765000000.0,20841000000.0,14504000000.0,1428000000.0,-1114000000.0,16324000000.0,-1820000000.0,-2352000000.0,-4172000000.0,35345000000.0,3002000000.0,3004200000.0,3004200000.0
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2012.0,Q4,2012-10-01,2012-12-31,,227000000.0,-0.43,-0.43,1266000000.0,-0.43,-268000000.0,44000000.0,-1322000000.0,-1322000000.0,-1322000000.0,,5652000000.0,9005000000.0,190000000.0,,,276000000.0,2557000000.0,5652000000.0,3353000000.0,432000000.0,-331000000.0,4058000000.0,-705000000.0,-573000000.0,-1278000000.0,9005000000.0,3002000000.0,3004200000.0,3004200000.0
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2012.0,Q3YTD,2012-01-01,2012-09-30,,76000000.0,-1.01,-1.01,4974000000.0,-1.01,268000000.0,110000000.0,-3004000000.0,-3004000000.0,-3004000000.0,,15189000000.0,26340000000.0,,-282000000.0,,22000000.0,7208000000.0,15189000000.0,11151000000.0,996000000.0,-783000000.0,12266000000.0,-1115000000.0,-1779000000.0,-2894000000.0,26340000000.0,3003000000.0,2950000000.0,2950000000.0
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2012.0,Q3TTM,2011-10-01,2012-09-30,,152000000.0,-1.44,-1.44,6072000000.0,-1.44,268000000.0,216000000.0,-4307000000.0,-4307000000.0,-4307000000.0,,20608000000.0,35062000000.0,-3000000.0,-282000000.0,,128000000.0,9669000000.0,20608000000.0,14454000000.0,1283000000.0,-1252000000.0,16007000000.0,-1553000000.0,-2538000000.0,-4091000000.0,35062000000.0,3003000000.0,2950000000.0,2950000000.0
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2012.0,Q3,2012-07-01,2012-09-30,2012-11-07 10:40:52+00:00,,-0.26,-0.26,1488000000.0,-0.26,,47000000.0,-767000000.0,-767000000.0,-767000000.0,,5093000000.0,8763000000.0,,0.0,,22000000.0,2391000000.0,5093000000.0,3670000000.0,377000000.0,-112000000.0,3901000000.0,-231000000.0,-489000000.0,-720000000.0,8763000000.0,3003000000.0,2950000000.0,2950000000.0
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2012.0,Q2YTD,2012-01-01,2012-06-30,,76000000.0,-0.75,-0.75,3486000000.0,-0.75,268000000.0,63000000.0,-2237000000.0,-2237000000.0,-2237000000.0,,10096000000.0,17577000000.0,,-282000000.0,,,4817000000.0,10096000000.0,7481000000.0,619000000.0,-671000000.0,8365000000.0,-884000000.0,-1290000000.0,-2174000000.0,17577000000.0,3000000000.0,2987000000.0,2987000000.0
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2012.0,Q2TTM,2011-07-01,2012-06-30,,232000000.0,-1.28,-1.28,5698000000.0,-1.28,268000000.0,181000000.0,-3841000000.0,-3841000000.0,-3841000000.0,,20126000000.0,34632000000.0,-3000000.0,-282000000.0,,106000000.0,9598000000.0,20126000000.0,14506000000.0,1142000000.0,-1401000000.0,15620000000.0,-1114000000.0,-2546000000.0,-3660000000.0,34632000000.0,3000000000.0,2987000000.0,2987000000.0
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2012.0,Q2,2012-04-01,2012-06-30,2013-08-02 18:48:11+00:00,,-0.46,-0.46,1896000000.0,-0.46,,26000000.0,-1374000000.0,-1374000000.0,-1374000000.0,,5011000000.0,8843000000.0,,0.0,,184000000.0,2381000000.0,5011000000.0,3832000000.0,321000000.0,-398000000.0,4461000000.0,-629000000.0,-719000000.0,-1348000000.0,8843000000.0,3000000000.0,2987000000.0,2987000000.0
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2012.0,Q1TTM,2011-04-01,2012-03-31,,346000000.0,-1.1,-1.1,4923000000.0,-1.1,84000000.0,254000000.0,-3314000000.0,-3314000000.0,-3314000000.0,,19704000000.0,34100000000.0,-3000000.0,-282000000.0,,106000000.0,9625000000.0,19704000000.0,14396000000.0,1060000000.0,-1591000000.0,14802000000.0,-406000000.0,-2654000000.0,-3060000000.0,34100000000.0,2999000000.0,2975900000.0,2975900000.0
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2012.0,Q1,2012-01-01,2012-03-31,2013-05-06 14:08:40+00:00,,-0.29,-0.29,1666000000.0,-0.29,,37000000.0,-863000000.0,-863000000.0,-863000000.0,,5085000000.0,8734000000.0,,-282000000.0,,84000000.0,2436000000.0,5085000000.0,3649000000.0,298000000.0,-273000000.0,3904000000.0,-255000000.0,-571000000.0,-826000000.0,8734000000.0,2999000000.0,2975900000.0,2975900000.0
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2013.0,FY,2013-01-01,2013-12-31,2016-05-17 17:21:00+00:00,908000000.0,-0.54,-0.54,2026000000.0,-0.54,0.0,45000000.0,-1860000000.0,-1860000000.0,-1860000000.0,,9777000000.0,16891000000.0,73000000.0,0.0,,309000000.0,4841000000.0,9777000000.0,7114000000.0,918000000.0,0.0,8084000000.0,-970000000.0,-845000000.0,-1815000000.0,16891000000.0,3475000000.0,3444400000.0,3444400000.0
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2013.0,Q4,2013-10-01,2013-12-31,,447000000.0,0.38,0.38,-2040000000.0,0.38,,-138000000.0,1079000000.0,1079000000.0,1079000000.0,,-4543000000.0,-8528000000.0,-92000000.0,22000000.0,,-451000000.0,-2196000000.0,-4543000000.0,-3985000000.0,-358000000.0,442000000.0,-4218000000.0,233000000.0,708000000.0,941000000.0,-8528000000.0,3475000000.0,3444400000.0,3444400000.0
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2013.0,Q3YTD,2013-01-01,2013-09-30,,461000000.0,-0.92,-0.92,4066000000.0,-0.92,,183000000.0,-2939000000.0,-2939000000.0,-2939000000.0,,14320000000.0,25419000000.0,165000000.0,-22000000.0,,760000000.0,7037000000.0,14320000000.0,11099000000.0,1276000000.0,-442000000.0,12302000000.0,-1203000000.0,-1553000000.0,-2756000000.0,25419000000.0,3883300000.0,3802000000.0,3802000000.0
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2013.0,Q3TTM,2012-10-01,2013-09-30,,688000000.0,-1.35,-1.35,5332000000.0,-1.35,-268000000.0,227000000.0,-4261000000.0,-4261000000.0,-4261000000.0,,19972000000.0,34424000000.0,355000000.0,-22000000.0,,1036000000.0,9594000000.0,19972000000.0,14452000000.0,1708000000.0,-773000000.0,16360000000.0,-1908000000.0,-2126000000.0,-4034000000.0,34424000000.0,3883300000.0,3802000000.0,3802000000.0
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2013.0,Q3,2013-07-01,2013-09-30,2014-11-06 17:14:51+00:00,461000000.0,-0.18,-0.18,942000000.0,-0.18,,90000000.0,-699000000.0,-699000000.0,-699000000.0,,4342000000.0,7749000000.0,165000000.0,,,103000000.0,2259000000.0,4342000000.0,3407000000.0,416000000.0,0.0,3765000000.0,-358000000.0,-251000000.0,-609000000.0,7749000000.0,3883300000.0,3802000000.0,3802000000.0
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2013.0,Q2YTD,2013-01-01,2013-06-30,,,-0.74,-0.74,3124000000.0,-0.74,,93000000.0,-2240000000.0,-2240000000.0,-2240000000.0,,9978000000.0,17670000000.0,,-22000000.0,,657000000.0,4778000000.0,9978000000.0,7692000000.0,860000000.0,-442000000.0,8537000000.0,-845000000.0,-1302000000.0,-2147000000.0,17670000000.0,3022000000.0,3013200000.0,3013200000.0
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2013.0,Q2TTM,2012-07-01,2013-06-30,,227000000.0,-1.43,-1.43,5878000000.0,-1.43,-268000000.0,184000000.0,-4329000000.0,-4329000000.0,-4329000000.0,,20723000000.0,35438000000.0,190000000.0,-22000000.0,,955000000.0,9726000000.0,20723000000.0,14715000000.0,1669000000.0,-885000000.0,16496000000.0,-1781000000.0,-2364000000.0,-4145000000.0,35438000000.0,3022000000.0,3013200000.0,3013200000.0
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2013.0,Q2,2013-04-01,2013-06-30,2013-08-02 18:48:11+00:00,,-0.53,-0.53,1632000000.0,-0.53,,55000000.0,-1597000000.0,-1597000000.0,-1597000000.0,,5045000000.0,8877000000.0,,0.0,,632000000.0,2442000000.0,5045000000.0,3832000000.0,428000000.0,-240000000.0,4706000000.0,-874000000.0,-668000000.0,-1542000000.0,8877000000.0,3022000000.0,3013200000.0,3013200000.0
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2013.0,Q1TTM,2012-04-01,2013-03-31,,227000000.0,-1.36,-1.36,6142000000.0,-1.36,-84000000.0,155000000.0,-4106000000.0,-4106000000.0,-4106000000.0,,20689000000.0,35404000000.0,190000000.0,-22000000.0,,323000000.0,9665000000.0,20689000000.0,14715000000.0,1562000000.0,-1043000000.0,16251000000.0,-1536000000.0,-2415000000.0,-3951000000.0,35404000000.0,3013000000.0,3061900000.0,3061900000.0
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2013.0,Q1,2013-01-01,2013-03-31,2013-05-06 14:08:40+00:00,,-0.21,-0.21,1492000000.0,-0.21,,38000000.0,-643000000.0,-643000000.0,-643000000.0,,4933000000.0,8793000000.0,,-22000000.0,,25000000.0,2336000000.0,4933000000.0,3860000000.0,432000000.0,-202000000.0,3831000000.0,29000000.0,-634000000.0,-605000000.0,8793000000.0,3013000000.0,3061900000.0,3061900000.0
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2014.0,FY,2014-04-01,2015-03-31,2017-05-26 11:20:30+00:00,1552000000.0,-0.85,-0.85,3797000000.0,-0.85,2133000000.0,-574000000.0,-3345000000.0,-3345000000.0,-3345000000.0,,18969000000.0,34532000000.0,27000000.0,109000000.0,,304000000.0,9563000000.0,18969000000.0,15563000000.0,2051000000.0,,17458000000.0,-1895000000.0,-2024000000.0,-3919000000.0,34532000000.0,3953000000.0,3935300000.0,3935300000.0
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2014.0,Q4,2015-01-01,2015-03-31,,363000000.0,-0.07,-0.07,1091000000.0,-0.07,,27000000.0,-224000000.0,-224000000.0,-224000000.0,,4208000000.0,8282000000.0,8000000.0,-224000000.0,,304000000.0,2222000000.0,4208000000.0,4074000000.0,523000000.0,,3756000000.0,318000000.0,-515000000.0,-197000000.0,8282000000.0,3953000000.0,3935300000.0,3935300000.0
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2014.0,Q3,2014-10-01,2014-12-31,2016-02-04 17:29:45+00:00,380000000.0,-0.6,-0.6,940000000.0,-0.6,2133000000.0,-657000000.0,-2379000000.0,-2379000000.0,-2379000000.0,,5282000000.0,8973000000.0,10000000.0,22000000.0,,,2756000000.0,5282000000.0,3691000000.0,506000000.0,,6231000000.0,-2540000000.0,-496000000.0,-3036000000.0,8973000000.0,3965000000.0,3957000000.0,3957000000.0
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2014.0,Q3YTD,2014-04-01,2014-12-31,,1189000000.0,-0.78,-0.78,2706000000.0,-0.78,2133000000.0,-601000000.0,-3121000000.0,-3121000000.0,-3121000000.0,,14761000000.0,26250000000.0,19000000.0,333000000.0,,,7341000000.0,14761000000.0,11489000000.0,1528000000.0,,13702000000.0,-2213000000.0,-1509000000.0,-3722000000.0,26250000000.0,3965000000.0,3957000000.0,3957000000.0
