company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2007.0,FY,2007-01-01,2007-12-31,2010-02-26 14:05:08+00:00,-1122000000.0,,8933000000.0,,-1149000000.0,344000000.0,7508000000.0,-2668000000.0,-6377000000.0,9245000000.0,-2668000000.0,-6377000000.0,9245000000.0,200000000.0,-29444000000.0,-29444000000.0,30905000000.0,,1046000000.0,-286000000.0,-194000000.0,-6322000000.0,-8401000000.0,-1833000000.0,215000000.0,
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2008.0,Q4,2008-10-01,2008-12-31,,-146000000.0,,1992000000.0,,1082000000.0,9000000.0,,-1001000000.0,-502000000.0,1078000000.0,-1001000000.0,-502000000.0,1078000000.0,-425000000.0,-1621000000.0,-1621000000.0,-375000000.0,,494000000.0,,,-610000000.0,-1010000000.0,,-164000000.0,-76000000.0
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2008.0,FY,2008-01-01,2008-12-31,2011-02-24 10:39:51+00:00,-801000000.0,,8407000000.0,,-1855000000.0,57000000.0,3826000000.0,-484000000.0,-4250000000.0,6179000000.0,-484000000.0,-4250000000.0,6179000000.0,1445000000.0,-2796000000.0,-2796000000.0,2423000000.0,,-8000000.0,,-51000000.0,-3882000000.0,-4367000000.0,,417000000.0,75000000.0
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2008.0,Q3,2008-07-01,2008-09-30,,-187000000.0,,2057000000.0,,-75000000.0,48000000.0,619000000.0,-371000000.0,-897000000.0,1915000000.0,-371000000.0,-897000000.0,1915000000.0,647000000.0,-326000000.0,-326000000.0,259000000.0,,-41000000.0,,-51000000.0,-703000000.0,-1038000000.0,,9000000.0,76000000.0
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2008.0,Q3YTD,2008-01-01,2008-09-30,2009-11-06 14:47:35+00:00,-655000000.0,,6415000000.0,,-879000000.0,48000000.0,3826000000.0,517000000.0,-3748000000.0,5101000000.0,517000000.0,-3748000000.0,5101000000.0,1870000000.0,-1175000000.0,-1175000000.0,740000000.0,,-10000000.0,,-51000000.0,-3272000000.0,-3357000000.0,,164000000.0,76000000.0
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2008.0,Q2YTD,2008-01-01,2008-06-30,2009-08-04 15:55:36+00:00,-468000000.0,,4358000000.0,,-804000000.0,,3207000000.0,888000000.0,-2851000000.0,3186000000.0,888000000.0,-2851000000.0,3186000000.0,1223000000.0,-849000000.0,-849000000.0,481000000.0,,31000000.0,,,-2569000000.0,-2319000000.0,,155000000.0,
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2009.0,Q4,2009-10-01,2009-12-31,,-1798000000.0,,1802000000.0,,-181000000.0,4000000.0,,-1008000000.0,-1772000000.0,1215000000.0,-1008000000.0,-1772000000.0,1215000000.0,-1565000000.0,-980000000.0,-980000000.0,574000000.0,,112000000.0,,-100000000.0,-484000000.0,-1012000000.0,,555000000.0,-57000000.0
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2009.0,FY,2009-01-01,2009-12-31,2012-02-27 07:13:04+00:00,-2269000000.0,,7416000000.0,,-1209000000.0,4000000.0,1303000000.0,-919000000.0,-3844000000.0,4891000000.0,-919000000.0,-3844000000.0,4891000000.0,128000000.0,-2436000000.0,-2436000000.0,1120000000.0,,105000000.0,,-650000000.0,-1603000000.0,-2226000000.0,,573000000.0,
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-11-05 09:06:54+00:00,-471000000.0,,5614000000.0,,-1028000000.0,,1303000000.0,89000000.0,-2072000000.0,3676000000.0,89000000.0,-2072000000.0,3676000000.0,1693000000.0,-1456000000.0,-1456000000.0,546000000.0,,-7000000.0,,-550000000.0,-1119000000.0,-1214000000.0,,18000000.0,57000000.0
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2009.0,Q3TTM,2008-10-01,2009-09-30,,-617000000.0,,7606000000.0,,54000000.0,9000000.0,1303000000.0,-912000000.0,-2574000000.0,4754000000.0,-912000000.0,-2574000000.0,4754000000.0,1268000000.0,-3077000000.0,-3077000000.0,171000000.0,,487000000.0,,-550000000.0,-1729000000.0,-2224000000.0,,-146000000.0,-19000000.0
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2009.0,Q3,2009-07-01,2009-09-30,,-143000000.0,,1820000000.0,,-124000000.0,,1280000000.0,671000000.0,-1040000000.0,1161000000.0,671000000.0,-1040000000.0,1161000000.0,792000000.0,-478000000.0,-478000000.0,-57000000.0,,-9000000.0,,-550000000.0,-402000000.0,-609000000.0,,7000000.0,57000000.0
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2009.0,Q2,2009-04-01,2009-06-30,,-138000000.0,,1911000000.0,,-629000000.0,,1000000.0,-604000000.0,-472000000.0,1152000000.0,-604000000.0,-472000000.0,1152000000.0,76000000.0,-384000000.0,-384000000.0,254000000.0,,2000000.0,,,-340000000.0,-605000000.0,,4000000.0,
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-05 12:40:46+00:00,-328000000.0,,3794000000.0,,-904000000.0,,23000000.0,-582000000.0,-1032000000.0,2515000000.0,-582000000.0,-1032000000.0,2515000000.0,901000000.0,-978000000.0,-978000000.0,603000000.0,,2000000.0,,,-717000000.0,-605000000.0,,11000000.0,
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2009.0,Q2TTM,2008-07-01,2009-06-30,,-661000000.0,,7843000000.0,,103000000.0,57000000.0,642000000.0,-1954000000.0,-2431000000.0,5508000000.0,-1954000000.0,-2431000000.0,5508000000.0,1123000000.0,-2925000000.0,-2925000000.0,487000000.0,,455000000.0,,-51000000.0,-2030000000.0,-2653000000.0,,-144000000.0,
Sprint Corp,S,549300ZTTY7CXOLJ6539,101830,2009.0,Q1,2009-01-01,2009-03-31,2010-05-05 16:39:46+00:00,-190000000.0,,1883000000.0,,-275000000.0,,22000000.0,22000000.0,-560000000.0,1363000000.0,22000000.0,-560000000.0,1363000000.0,825000000.0,-594000000.0,-594000000.0,349000000.0,,,,,-377000000.0,,,7000000.0,
