company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Cooper Industries plc,CBE,,1141982,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-11-08 13:29:00+00:00,-21800000.0,108100000.0,8400000.0,218200000.0,,-175100000.0,-72100000.0,638400000.0,,-175100000.0,-72100000.0,638400000.0,399600000.0,310300000.0,284800000.0,25500000.0,27300000.0,2900000.0,,-125700000.0,,-70800000.0,-26300000.0,-26000000.0,19100000.0,1400000.0
Cooper Industries plc,CBE,,1141982,2009.0,Q2TTM,2008-07-01,2009-06-30,,-49600000.0,144000000.0,-25300000.0,333100000.0,,-538400000.0,-149000000.0,1007200000.0,,-537400000.0,-149000000.0,1007200000.0,295500000.0,506300000.0,470800000.0,35500000.0,59300000.0,13500000.0,,-171500000.0,,-135000000.0,-120100000.0,-260300000.0,33700000.0,1900000.0
Cooper Industries plc,CBE,,1141982,2009.0,Q2,2009-04-01,2009-06-30,,-5600000.0,36000000.0,13700000.0,75300000.0,,-48800000.0,-29500000.0,210900000.0,,-48800000.0,-29500000.0,210900000.0,146300000.0,89300000.0,89300000.0,,10300000.0,1200000.0,,-41900000.0,,-27200000.0,-8000000.0,-100000.0,3000000.0,300000.0
Cooper Industries plc,CBE,,1141982,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-06 10:49:48+00:00,-22200000.0,71200000.0,13500000.0,113100000.0,,-130500000.0,-67700000.0,376100000.0,,-130500000.0,-67700000.0,376100000.0,191400000.0,189400000.0,170500000.0,18900000.0,21300000.0,1400000.0,,-84000000.0,,-55900000.0,-21900000.0,-26000000.0,9300000.0,1100000.0
Cooper Industries plc,CBE,,1141982,2009.0,Q1,2009-01-01,2009-03-31,2010-04-30 15:19:51+00:00,-16600000.0,35200000.0,-200000.0,37800000.0,,-81700000.0,-38200000.0,165200000.0,,-81700000.0,-38200000.0,165200000.0,45100000.0,100100000.0,81200000.0,18900000.0,11000000.0,200000.0,,-42100000.0,,-28700000.0,-13900000.0,-25900000.0,6300000.0,800000.0
Cooper Industries plc,CBE,,1141982,2010.0,Q4,2010-10-01,2010-12-31,,-36700000.0,32400000.0,800000.0,162000000.0,495200000.0,503100000.0,-68100000.0,315000000.0,-11500000.0,503100000.0,-68100000.0,303500000.0,739300000.0,141900000.0,141900000.0,,-21300000.0,55600000.0,,-44700000.0,,-36000000.0,-2900000.0,-100000.0,,4600000.0
Cooper Industries plc,CBE,,1141982,2010.0,FY,2010-01-01,2010-12-31,2012-02-21 17:20:59+00:00,-93200000.0,140100000.0,8900000.0,32400000.0,495200000.0,131400000.0,-187100000.0,722200000.0,-21700000.0,131400000.0,-187100000.0,700500000.0,653700000.0,443800000.0,443800000.0,,105900000.0,94900000.0,,-177400000.0,,-98500000.0,-5200000.0,-276100000.0,,4600000.0
Cooper Industries plc,CBE,,1141982,2010.0,Q3TTM,2009-10-01,2010-09-30,,-96100000.0,145200000.0,12900000.0,-206300000.0,,-681100000.0,-204700000.0,496700000.0,13800000.0,-681100000.0,-204700000.0,510500000.0,-362400000.0,430700000.0,430700000.0,,127100000.0,59200000.0,,-174400000.0,,-118400000.0,-277400000.0,-288500000.0,3800000.0,6000000.0
Cooper Industries plc,CBE,,1141982,2010.0,Q3,2010-07-01,2010-09-30,,-35900000.0,33700000.0,17200000.0,-12000000.0,-700000.0,-229300000.0,-69100000.0,154200000.0,-9000000.0,-229300000.0,-69100000.0,145200000.0,-136000000.0,141700000.0,141700000.0,,-9200000.0,4000000.0,,-45700000.0,,-32300000.0,-2300000.0,-184600000.0,,-900000.0
Cooper Industries plc,CBE,,1141982,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-03 17:19:53+00:00,-56500000.0,107700000.0,8100000.0,-129600000.0,,-371700000.0,-119000000.0,407200000.0,-10200000.0,-371700000.0,-119000000.0,397000000.0,-85600000.0,301900000.0,301900000.0,,127200000.0,39300000.0,,-132700000.0,,-62500000.0,-2300000.0,-276000000.0,,
Cooper Industries plc,CBE,,1141982,2010.0,Q2TTM,2009-07-01,2010-06-30,,-59800000.0,148400000.0,-9400000.0,-89200000.0,700000.0,-496400000.0,-140000000.0,604800000.0,22800000.0,-496400000.0,-140000000.0,627600000.0,-18200000.0,409900000.0,403300000.0,6600000.0,142300000.0,56700000.0,,-170400000.0,,-101000000.0,-279500000.0,-103900000.0,13600000.0,7200000.0
Cooper Industries plc,CBE,,1141982,2010.0,Q2,2010-04-01,2010-06-30,,-14400000.0,37400000.0,-6000000.0,-45100000.0,700000.0,-89700000.0,-29900000.0,169400000.0,-1200000.0,-89700000.0,-29900000.0,168200000.0,42600000.0,41600000.0,41600000.0,,135500000.0,19000000.0,,-45100000.0,,-15500000.0,,-64300000.0,,
Cooper Industries plc,CBE,,1141982,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-03 13:19:42+00:00,-20600000.0,74000000.0,-9100000.0,-117600000.0,700000.0,-142400000.0,-49900000.0,253000000.0,-1200000.0,-142400000.0,-49900000.0,251800000.0,50400000.0,160200000.0,160200000.0,,136400000.0,35300000.0,,-87000000.0,,-30200000.0,,-91400000.0,,900000.0
Cooper Industries plc,CBE,,1141982,2010.0,Q1TTM,2009-04-01,2010-03-31,,-51000000.0,147000000.0,10300000.0,31200000.0,,-455500000.0,-139600000.0,646300000.0,24000000.0,-455500000.0,-139600000.0,670300000.0,85500000.0,457600000.0,451000000.0,6600000.0,17100000.0,38900000.0,,-167200000.0,,-112700000.0,-287500000.0,-39700000.0,16600000.0,7500000.0
Cooper Industries plc,CBE,,1141982,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 14:45:36+00:00,-6200000.0,36600000.0,-3100000.0,-72500000.0,,-52700000.0,-20000000.0,83600000.0,,-52700000.0,-20000000.0,83600000.0,7800000.0,118600000.0,118600000.0,0.0,900000.0,16300000.0,,-41900000.0,,-14700000.0,,-27100000.0,,900000.0
Cooper Industries plc,CBE,,1141982,2011.0,Q4,2011-10-01,2011-12-31,,-54600000.0,35600000.0,-3400000.0,182300000.0,,-40400000.0,-94500000.0,384400000.0,-100000.0,-40400000.0,-94500000.0,384300000.0,246000000.0,159900000.0,159900000.0,,6600000.0,18900000.0,,-46300000.0,,-40200000.0,-500000.0,-12500000.0,,300000.0
Cooper Industries plc,CBE,,1141982,2011.0,FY,2011-01-01,2011-12-31,2012-02-21 17:20:59+00:00,-304700000.0,132300000.0,-4100000.0,69100000.0,,-502300000.0,-413600000.0,808000000.0,-246700000.0,-502300000.0,-413600000.0,561300000.0,-358700000.0,827600000.0,637300000.0,190300000.0,-30700000.0,87000000.0,,-187700000.0,,-125000000.0,-6100000.0,-395500000.0,,16100000.0
Cooper Industries plc,CBE,,1141982,2011.0,Q3TTM,2010-10-01,2011-09-30,,-286800000.0,129100000.0,100000.0,48800000.0,495200000.0,41200000.0,-387200000.0,738600000.0,-258100000.0,41200000.0,-387200000.0,480500000.0,134600000.0,809600000.0,619300000.0,190300000.0,-58600000.0,123700000.0,,-186100000.0,,-120800000.0,-8500000.0,-383100000.0,,20400000.0
Cooper Industries plc,CBE,,1141982,2011.0,Q3,2011-07-01,2011-09-30,,-240300000.0,33100000.0,-8800000.0,14700000.0,-7700000.0,-391700000.0,-273000000.0,197900000.0,1100000.0,-391700000.0,-273000000.0,199000000.0,-474500000.0,160200000.0,160200000.0,,-10100000.0,9000000.0,,-48400000.0,,-35800000.0,-2100000.0,-342500000.0,,3100000.0
Cooper Industries plc,CBE,,1141982,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-05 15:11:45+00:00,-250100000.0,96700000.0,-700000.0,-113200000.0,,-461900000.0,-319100000.0,423600000.0,-246600000.0,-461900000.0,-319100000.0,177000000.0,-604700000.0,667700000.0,477400000.0,190300000.0,-37300000.0,68100000.0,,-141400000.0,,-84800000.0,-5600000.0,-383000000.0,,15800000.0
Cooper Industries plc,CBE,,1141982,2011.0,Q2TTM,2010-07-01,2011-06-30,,-82400000.0,129700000.0,26100000.0,22100000.0,502200000.0,203600000.0,-183300000.0,694900000.0,-268200000.0,203600000.0,-183300000.0,426700000.0,473100000.0,791100000.0,600800000.0,190300000.0,-57700000.0,118700000.0,,-183400000.0,,-117300000.0,-8700000.0,-225200000.0,,16400000.0
Cooper Industries plc,CBE,,1141982,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-08 16:56:06+00:00,-9800000.0,63600000.0,8100000.0,-127900000.0,7700000.0,-70200000.0,-46100000.0,225700000.0,-247700000.0,-70200000.0,-46100000.0,-22000000.0,-130200000.0,507500000.0,317200000.0,190300000.0,-27200000.0,59100000.0,,-93000000.0,,-49000000.0,-3500000.0,-40500000.0,,12700000.0
Cooper Industries plc,CBE,,1141982,2012.0,Q3TTM,2011-10-01,2012-09-30,,-191500000.0,139800000.0,-400000.0,146800000.0,,-50000000.0,-343900000.0,935100000.0,-5600000.0,-50000000.0,-343900000.0,929500000.0,535200000.0,698000000.0,698000000.0,,-49500000.0,163700000.0,,-190900000.0,,-153600000.0,-2900000.0,-19900000.0,,1200000.0
Cooper Industries plc,CBE,,1141982,2012.0,Q3,2012-07-01,2012-09-30,,-35700000.0,35400000.0,10600000.0,81100000.0,,33000000.0,-73000000.0,288100000.0,900000.0,33000000.0,-73000000.0,289000000.0,259600000.0,188400000.0,188400000.0,,-16800000.0,83400000.0,,-49500000.0,,-37600000.0,-900000.0,,,300000.0
Cooper Industries plc,CBE,,1141982,2012.0,Q3YTD,2012-01-01,2012-09-30,2012-11-05 15:11:45+00:00,-136900000.0,104200000.0,3000000.0,-35500000.0,,-9600000.0,-249400000.0,550700000.0,-5500000.0,-9600000.0,-249400000.0,545200000.0,289200000.0,538100000.0,538100000.0,,-56100000.0,144800000.0,,-144600000.0,,-113400000.0,-2400000.0,-7400000.0,,900000.0
Cooper Industries plc,CBE,,1141982,2012.0,Q2TTM,2011-07-01,2012-06-30,,-396100000.0,137500000.0,-19800000.0,80400000.0,-7700000.0,-474700000.0,-543900000.0,844900000.0,-5400000.0,-474700000.0,-543900000.0,839500000.0,-198900000.0,669800000.0,669800000.0,,-42800000.0,89300000.0,,-189800000.0,,-151800000.0,-4100000.0,-362400000.0,,4000000.0
Cooper Industries plc,CBE,,1141982,2012.0,Q2,2012-04-01,2012-06-30,,-43900000.0,34700000.0,-15800000.0,10300000.0,-200000.0,-13400000.0,-85600000.0,210900000.0,-6400000.0,-13400000.0,-85600000.0,204500000.0,89700000.0,189000000.0,189000000.0,,-23100000.0,37500000.0,,-49300000.0,,-42000000.0,-1400000.0,,,300000.0
Cooper Industries plc,CBE,,1141982,2012.0,Q2YTD,2012-01-01,2012-06-30,2012-08-08 16:56:06+00:00,-101200000.0,68800000.0,-7600000.0,-116600000.0,,-42600000.0,-176400000.0,262600000.0,-6400000.0,-42600000.0,-176400000.0,256200000.0,29600000.0,349700000.0,349700000.0,,-39300000.0,61400000.0,,-95100000.0,,-75800000.0,-1500000.0,-7400000.0,,600000.0
Cooper Industries plc,CBE,,1141982,2012.0,Q1,2012-01-01,2012-03-31,2012-05-04 15:22:15+00:00,-57300000.0,34100000.0,8200000.0,-126900000.0,200000.0,-29200000.0,-90800000.0,51700000.0,,-29200000.0,-90800000.0,51700000.0,-60100000.0,160700000.0,160700000.0,,-16200000.0,23900000.0,,-45800000.0,,-33800000.0,-100000.0,-7400000.0,,300000.0
