company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2010.0,Q2,2010-04-01,2010-06-30,,,,,,,,,3000000.0,-1251000000.0,-262000000.0,,,-1251000000.0,-262000000.0,1034000000.0,-479000000.0,,,,,-41000000.0,,-98000000.0,-196000000.0,-1254000000.0,,73000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2010.0,Q1,2010-01-01,2010-03-31,2011-05-05 10:15:21+00:00,,,,,,,,1000000.0,-367000000.0,-293000000.0,,,-367000000.0,-293000000.0,966000000.0,306000000.0,,,,,35000000.0,,,-328000000.0,-368000000.0,,0.0,0.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2011.0,Q4,2011-10-01,2011-12-31,,,0.0,925000000.0,0.0,,0.0,,316000000.0,-396000000.0,-412000000.0,1158000000.0,,-396000000.0,-412000000.0,1158000000.0,350000000.0,854000000.0,854000000.0,304000000.0,84000000.0,-26000000.0,,-359000000.0,-368000000.0,-796000000.0,,341000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2011.0,FY,2011-01-01,2011-12-31,2014-02-21 20:54:29+00:00,0.0,193000000.0,925000000.0,1523000000.0,,344000000.0,,2713000000.0,-1571000000.0,-1498000000.0,2834000000.0,,-1571000000.0,-1498000000.0,2834000000.0,-235000000.0,854000000.0,854000000.0,-80000000.0,,-10000000.0,0.0,-1078000000.0,-1254000000.0,-4284000000.0,0.0,844000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-10-26 15:38:18+00:00,,,,,,,,2397000000.0,-1175000000.0,-1086000000.0,,,-1175000000.0,-1086000000.0,1676000000.0,-585000000.0,,,,-84000000.0,16000000.0,,-719000000.0,-886000000.0,-3488000000.0,,503000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2011.0,Q3,2011-07-01,2011-09-30,,,,,,,,,798000000.0,-238000000.0,-212000000.0,,,-238000000.0,-212000000.0,-98000000.0,-548000000.0,,,,,8000000.0,,-240000000.0,-233000000.0,-1036000000.0,,253000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-07-25 16:40:07+00:00,,,,,,,,1599000000.0,-937000000.0,-874000000.0,,,-937000000.0,-874000000.0,1774000000.0,-37000000.0,,,,-84000000.0,8000000.0,,-479000000.0,-653000000.0,-2452000000.0,,250000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2011.0,Q2,2011-04-01,2011-06-30,,,,,,,,,1354000000.0,-714000000.0,-298000000.0,,,-714000000.0,-298000000.0,986000000.0,-26000000.0,,,,-84000000.0,4000000.0,,-239000000.0,-313000000.0,-1984000000.0,,250000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2011.0,Q1,2011-01-01,2011-03-31,2012-04-25 16:09:33+00:00,,,,,,,,245000000.0,-223000000.0,-576000000.0,,,-223000000.0,-576000000.0,788000000.0,-11000000.0,,,,,4000000.0,,-240000000.0,-340000000.0,-468000000.0,,0.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2012.0,Q4,2012-10-01,2012-12-31,,,0.0,834000000.0,0.0,,0.0,,1556000000.0,125000000.0,-533000000.0,550000000.0,,125000000.0,-533000000.0,550000000.0,142000000.0,1009000000.0,1009000000.0,-459000000.0,,-18000000.0,,-239000000.0,-538000000.0,-1431000000.0,,262000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2012.0,FY,2012-01-01,2012-12-31,2015-02-10 20:00:23+00:00,0.0,193000000.0,834000000.0,1565000000.0,,157000000.0,,2109000000.0,-755000000.0,-1962000000.0,2476000000.0,,-755000000.0,-1962000000.0,2476000000.0,-241000000.0,1009000000.0,1009000000.0,-448000000.0,,-55000000.0,0.0,-958000000.0,-1968000000.0,-2864000000.0,0.0,1019000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-23 15:41:11+00:00,0.0,,,,,,,553000000.0,-880000000.0,-1429000000.0,,,-880000000.0,-1429000000.0,1926000000.0,-383000000.0,,,,,-37000000.0,0.0,-719000000.0,-1430000000.0,-1433000000.0,0.0,757000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2012.0,Q3,2012-07-01,2012-09-30,,,,,,,,,392000000.0,-300000000.0,-428000000.0,,,-300000000.0,-428000000.0,463000000.0,-265000000.0,,,,,-5000000.0,,-240000000.0,-426000000.0,-692000000.0,,243000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-01 11:59:04+00:00,0.0,,,,,,,161000000.0,-580000000.0,-1001000000.0,,,-580000000.0,-1001000000.0,1463000000.0,-118000000.0,,,,,-32000000.0,,-479000000.0,-1004000000.0,-741000000.0,,514000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2012.0,Q2TTM,2011-07-01,2012-06-30,,,0.0,925000000.0,0.0,,0.0,,1275000000.0,-1214000000.0,-1625000000.0,2523000000.0,,-1214000000.0,-1625000000.0,2523000000.0,-316000000.0,854000000.0,854000000.0,1669000000.0,84000000.0,-50000000.0,,-1078000000.0,-1605000000.0,-2573000000.0,,1108000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2012.0,Q2,2012-04-01,2012-06-30,,,,,,,,,-10000000.0,-352000000.0,-652000000.0,,,-352000000.0,-652000000.0,632000000.0,-372000000.0,,,,,-64000000.0,,-239000000.0,-597000000.0,-342000000.0,,248000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2012.0,Q1,2012-01-01,2012-03-31,2013-04-24 17:10:59+00:00,,,,,,,,171000000.0,-228000000.0,-349000000.0,,,-228000000.0,-349000000.0,831000000.0,254000000.0,,,,,32000000.0,,-240000000.0,-407000000.0,-399000000.0,,266000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2013.0,Q4,2013-10-01,2013-12-31,,,0.0,698000000.0,0.0,,0.0,,335000000.0,-357000000.0,-948000000.0,1131000000.0,,-357000000.0,-948000000.0,1131000000.0,-174000000.0,10540000000.0,10540000000.0,-9409000000.0,,-4000000.0,-51000000.0,-240000000.0,-952000000.0,-484000000.0,-157000000.0,248000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2013.0,FY,2013-01-01,2013-12-31,2015-02-10 20:00:23+00:00,-360000000.0,154000000.0,698000000.0,1658000000.0,,-7066000000.0,,493000000.0,-1320000000.0,-2756000000.0,4504000000.0,,-1320000000.0,-2756000000.0,4504000000.0,428000000.0,10540000000.0,10540000000.0,-782000000.0,,14000000.0,-102000000.0,-959000000.0,-2568000000.0,-1461000000.0,-250000000.0,1117000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2013.0,Q3,2013-07-01,2013-09-30,,,,,,,,,9000000.0,-491000000.0,-617000000.0,,,-491000000.0,-617000000.0,1161000000.0,53000000.0,,,,,-3000000.0,-51000000.0,-240000000.0,-631000000.0,-356000000.0,-93000000.0,257000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-24 17:16:03+00:00,-360000000.0,,,,,,,158000000.0,-963000000.0,-1808000000.0,,,-963000000.0,-1808000000.0,3373000000.0,602000000.0,,,,,18000000.0,-51000000.0,-719000000.0,-1616000000.0,-977000000.0,-93000000.0,869000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2013.0,Q2,2013-04-01,2013-06-30,,-360000000.0,,,,,,,,-318000000.0,-561000000.0,,,-318000000.0,-561000000.0,1208000000.0,329000000.0,,,,,50000000.0,,-239000000.0,-338000000.0,-318000000.0,,326000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-23 18:15:58+00:00,-360000000.0,,,,,,,149000000.0,-472000000.0,-1191000000.0,,,-472000000.0,-1191000000.0,2212000000.0,549000000.0,,,,,21000000.0,0.0,-479000000.0,-985000000.0,-621000000.0,0.0,612000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2013.0,Q1,2013-01-01,2013-03-31,2014-04-24 17:29:00+00:00,,,,,,,,149000000.0,-154000000.0,-630000000.0,,,-154000000.0,-630000000.0,1004000000.0,220000000.0,,,,,-29000000.0,0.0,-240000000.0,-647000000.0,-303000000.0,0.0,286000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2014.0,FY,2014-01-01,2014-12-31,2017-02-13 16:54:00+00:00,0.0,,560000000.0,1771000000.0,,-342000000.0,,1080000000.0,-3240000000.0,-2463000000.0,4947000000.0,,-3240000000.0,-2463000000.0,4947000000.0,-756000000.0,659000000.0,659000000.0,2859000000.0,0.0,48000000.0,-251000000.0,-1795000000.0,-2249000000.0,-2969000000.0,-1100000000.0,1533000000.0,0.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-14 16:15:09+00:00,0.0,,,,,,,987000000.0,-2274000000.0,-2425000000.0,,,-2274000000.0,-2425000000.0,4365000000.0,-334000000.0,,,,,58000000.0,-176000000.0,-1642000000.0,-1589000000.0,-2485000000.0,-600000000.0,748000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2014.0,Q3,2014-07-01,2014-09-30,,,,,,,,,706000000.0,-627000000.0,-1583000000.0,,,-627000000.0,-1583000000.0,1358000000.0,-852000000.0,,,,,21000000.0,-75000000.0,-1402000000.0,-457000000.0,-1008000000.0,-250000000.0,255000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-15 16:28:52+00:00,,,,,,,,281000000.0,-1647000000.0,-842000000.0,,,-1647000000.0,-842000000.0,3007000000.0,518000000.0,,,,,37000000.0,-101000000.0,-240000000.0,-1132000000.0,-1477000000.0,-350000000.0,493000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2014.0,Q2,2014-04-01,2014-06-30,,,,,,,,,222000000.0,-1114000000.0,-279000000.0,,,-1114000000.0,-279000000.0,2056000000.0,663000000.0,,,,,-3000000.0,-50000000.0,,-518000000.0,-1061000000.0,-225000000.0,242000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2014.0,Q1,2014-01-01,2014-03-31,2015-04-15 17:02:46+00:00,,,,,,,,59000000.0,-533000000.0,-563000000.0,,,-533000000.0,-563000000.0,951000000.0,-145000000.0,,,,,40000000.0,-51000000.0,-240000000.0,-614000000.0,-416000000.0,-125000000.0,251000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2015.0,FY,2015-01-01,2015-12-31,2018-02-23 14:24:23+00:00,-500000000.0,,452000000.0,1835000000.0,,3246000000.0,,1038000000.0,-4088000000.0,-3955000000.0,7927000000.0,,-4088000000.0,-3955000000.0,7927000000.0,-116000000.0,4526000000.0,4526000000.0,-1680000000.0,358000000.0,-251000000.0,-359000000.0,-998000000.0,-2945000000.0,-2925000000.0,-2200000000.0,739000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-13 16:35:13+00:00,-500000000.0,,,,,,,1038000000.0,-3391000000.0,-2776000000.0,,,-3391000000.0,-2776000000.0,6448000000.0,281000000.0,,,,128000000.0,21000000.0,-254000000.0,-740000000.0,-2067000000.0,-2528000000.0,-1775000000.0,510000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2015.0,Q3,2015-07-01,2015-09-30,,-500000000.0,,,,,,,996000000.0,-982000000.0,-1009000000.0,,,-982000000.0,-1009000000.0,2067000000.0,76000000.0,,,,128000000.0,4000000.0,-107000000.0,-127000000.0,-562000000.0,-1574000000.0,-425000000.0,176000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-14 17:33:36+00:00,,,,,,,,42000000.0,-2409000000.0,-1767000000.0,,,-2409000000.0,-1767000000.0,4381000000.0,205000000.0,,,,0.0,17000000.0,-147000000.0,-613000000.0,-1505000000.0,-954000000.0,-1350000000.0,334000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2015.0,Q2,2015-04-01,2015-06-30,,,,,,,,,-1000000.0,-1619000000.0,-955000000.0,,,-1619000000.0,-955000000.0,2745000000.0,171000000.0,,,,,14000000.0,-72000000.0,-269000000.0,-919000000.0,-621000000.0,-925000000.0,219000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2015.0,Q1,2015-01-01,2015-03-31,2016-04-14 16:10:55+00:00,,,,,,,,43000000.0,-790000000.0,-812000000.0,,,-790000000.0,-812000000.0,1636000000.0,34000000.0,,,,,3000000.0,-75000000.0,-344000000.0,-586000000.0,-333000000.0,-425000000.0,115000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-11 16:19:44+00:00,0.0,,,,,,,450000000.0,-3814000000.0,-2600000000.0,,,-3814000000.0,-2600000000.0,6080000000.0,-334000000.0,,,,,41000000.0,-360000000.0,-1480000000.0,-2597000000.0,-1603000000.0,-2301000000.0,1436000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2016.0,Q3,2016-07-01,2016-09-30,,,,,,,,,-4000000.0,-991000000.0,-887000000.0,,,-991000000.0,-887000000.0,1854000000.0,-24000000.0,,,,,22000000.0,-150000000.0,-614000000.0,-680000000.0,-337000000.0,-500000000.0,385000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-13 17:06:37+00:00,0.0,,,,,,,454000000.0,-2823000000.0,-1713000000.0,,,-2823000000.0,-1713000000.0,4226000000.0,-310000000.0,,,,,19000000.0,-210000000.0,-866000000.0,-1917000000.0,-1266000000.0,-1801000000.0,1051000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2016.0,Q2,2016-04-01,2016-06-30,,,,,,,,,-213000000.0,-2149000000.0,-1112000000.0,,,-2149000000.0,-1112000000.0,3215000000.0,-46000000.0,,,,,14000000.0,-103000000.0,-378000000.0,-1046000000.0,-807000000.0,-1026000000.0,298000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2016.0,Q1,2016-01-01,2016-03-31,2017-04-12 17:13:59+00:00,0.0,,,,,,,667000000.0,-674000000.0,-601000000.0,,,-674000000.0,-601000000.0,1011000000.0,-264000000.0,,,,,5000000.0,-107000000.0,-488000000.0,-871000000.0,-459000000.0,-775000000.0,753000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2017.0,FY,2017-01-01,2017-12-31,2020-02-12 21:32:24+00:00,,,390000000.0,2222000000.0,,2266000000.0,,2454000000.0,-730000000.0,-5266000000.0,4340000000.0,683000000.0,-730000000.0,-5266000000.0,5023000000.0,-973000000.0,3205000000.0,3205000000.0,-3353000000.0,636000000.0,211000000.0,-731000000.0,-2170000000.0,-3891000000.0,-1412000000.0,-1677000000.0,584000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-11 17:25:12+00:00,-795000000.0,,,,,,,2345000000.0,-480000000.0,-3961000000.0,,,-480000000.0,-3961000000.0,3132000000.0,-1309000000.0,,,,,38000000.0,-516000000.0,-868000000.0,-2731000000.0,-959000000.0,-1350000000.0,395000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2017.0,Q3,2017-07-01,2017-09-30,,-173000000.0,,,,,,,,-1086000000.0,-1295000000.0,,,-1086000000.0,-1295000000.0,1593000000.0,-788000000.0,,,,,32000000.0,-219000000.0,-301000000.0,-941000000.0,-317000000.0,-550000000.0,88000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-12 16:24:02+00:00,-622000000.0,,,,,,,2345000000.0,606000000.0,-2666000000.0,,,606000000.0,-2666000000.0,1539000000.0,-521000000.0,,,,,6000000.0,-297000000.0,-567000000.0,-1790000000.0,-642000000.0,-800000000.0,307000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2017.0,Q2,2017-04-01,2017-06-30,,,,,,,,,7000000.0,-1074000000.0,-958000000.0,,,-1074000000.0,-958000000.0,2369000000.0,337000000.0,,,,,34000000.0,-148000000.0,-104000000.0,-988000000.0,-333000000.0,-600000000.0,100000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2017.0,Q1,2017-01-01,2017-03-31,2018-04-12 17:00:57+00:00,-622000000.0,,,,,,,2338000000.0,1680000000.0,-1708000000.0,,,1680000000.0,-1708000000.0,-830000000.0,-858000000.0,,,,,-28000000.0,-149000000.0,-463000000.0,-802000000.0,-309000000.0,-200000000.0,207000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2018.0,FY,2018-01-01,2018-12-31,2020-02-12 21:32:24+00:00,,,376000000.0,2329000000.0,,691000000.0,,3803000000.0,-1733000000.0,-4393000000.0,6398000000.0,616000000.0,-1726000000.0,-4393000000.0,7014000000.0,895000000.0,3935000000.0,3935000000.0,-557000000.0,,126000000.0,-909000000.0,-145000000.0,-5168000000.0,-3052000000.0,-1575000000.0,794000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-10 16:21:30+00:00,,,,,,,,3124000000.0,-1601000000.0,-3373000000.0,,,-1601000000.0,-3373000000.0,5769000000.0,795000000.0,,,,,87000000.0,-670000000.0,-145000000.0,-3805000000.0,-2805000000.0,-1250000000.0,490000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2018.0,Q3,2018-07-01,2018-09-30,,,,,,,,,,-1208000000.0,-903000000.0,,,-1208000000.0,-903000000.0,1499000000.0,-612000000.0,,,,,17000000.0,-240000000.0,-27000000.0,-962000000.0,-643000000.0,-325000000.0,69000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-11 16:25:49+00:00,,,,,,,,3124000000.0,-393000000.0,-2470000000.0,,,-393000000.0,-2470000000.0,4270000000.0,1407000000.0,,,,,70000000.0,-430000000.0,-118000000.0,-2843000000.0,-2162000000.0,-925000000.0,421000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2018.0,Q2,2018-04-01,2018-06-30,,,,,,,,,3124000000.0,423000000.0,-1543000000.0,,,423000000.0,-1543000000.0,2898000000.0,1778000000.0,,,,,32000000.0,-213000000.0,-55000000.0,-1578000000.0,-1888000000.0,-600000000.0,58000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2018.0,Q1,2018-01-01,2018-03-31,2019-04-10 16:20:17+00:00,,,,,,,,0.0,-816000000.0,-927000000.0,,,-816000000.0,-927000000.0,1372000000.0,-371000000.0,,,,,38000000.0,-217000000.0,-63000000.0,-1265000000.0,-274000000.0,-325000000.0,363000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2019.0,FY,2019-01-01,2019-12-31,2020-02-12 21:32:24+00:00,,,481000000.0,2581000000.0,,1104000000.0,,3807000000.0,-2880000000.0,-4563000000.0,7884000000.0,541000000.0,-2880000000.0,-4563000000.0,8425000000.0,982000000.0,4767000000.0,4767000000.0,-568000000.0,-339000000.0,58000000.0,-980000000.0,-170000000.0,-4936000000.0,-3341000000.0,-2027000000.0,485000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-10 16:21:30+00:00,,,,,,,,2250000000.0,-3722000000.0,-3796000000.0,,,-3722000000.0,-3796000000.0,7468000000.0,-50000000.0,,,,,32000000.0,-721000000.0,-170000000.0,-3864000000.0,-3449000000.0,-1802000000.0,206000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2019.0,Q3,2019-07-01,2019-09-30,,,,,,,,,,-1451000000.0,-1137000000.0,,,-1451000000.0,-1137000000.0,2257000000.0,-331000000.0,,,,8000000.0,-112000000.0,-260000000.0,-81000000.0,-944000000.0,-990000000.0,-209000000.0,,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2019.0,Q2YTD,2019-01-01,2019-06-30,2020-07-14 18:23:01+00:00,,,,,,,,2250000000.0,-2271000000.0,-2659000000.0,,,-2271000000.0,-2659000000.0,5211000000.0,281000000.0,,,,-8000000.0,144000000.0,-461000000.0,-89000000.0,-2920000000.0,-2459000000.0,-1593000000.0,206000000.0,
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2019.0,Q2,2019-04-01,2019-06-30,,,,,,,,,,-1662000000.0,-1563000000.0,,,-1662000000.0,-1563000000.0,3269000000.0,44000000.0,,,,1000000.0,86000000.0,-228000000.0,-89000000.0,-1560000000.0,-1167000000.0,-268000000.0,,
