company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,prepaidexpenses,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2012.0,Q2,,2012-06-30,2012-07-25 16:40:07+00:00,2175000000.0,1828000000.0,1641000000.0,,-6490000000.0,2539000000.0,0.0,14031000000.0,,488000000.0,722000000.0,1229000000.0,9794000000.0,4716000000.0,11221000000.0,,393000000.0,20609000000.0,,,2071000000.0,13613000000.0,,6671000000.0,1144000000.0,4257000000.0,,1882000000.0,368000000.0,-8442000000.0,2255000000.0,959000000.0,44720000000.0,-1135000000.0,8457000000.0,14693000000.0,-1135000000.0,-1135000000.0,45855000000.0,44720000000.0,15654000000.0,31162000000.0,-234000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2012.0,Q1,,2012-03-31,2012-04-25 16:09:33+00:00,1998000000.0,1807000000.0,1041000000.0,,-6518000000.0,2911000000.0,0.0,14015000000.0,,408000000.0,704000000.0,1071000000.0,9794000000.0,4733000000.0,11521000000.0,,364000000.0,20332000000.0,,,1959000000.0,13905000000.0,,6488000000.0,1031000000.0,4169000000.0,,1475000000.0,375000000.0,-8274000000.0,2344000000.0,959000000.0,44189000000.0,-1011000000.0,8299000000.0,13646000000.0,-1011000000.0,-1011000000.0,45200000000.0,44189000000.0,15558000000.0,31554000000.0,-234000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2013.0,FY,,2013-12-31,2015-02-10 20:00:23+00:00,2300000000.0,1609000000.0,2250000000.0,,-5130000000.0,2844000000.0,0.0,13982000000.0,,1736000000.0,,1926000000.0,9794000000.0,4658000000.0,9795000000.0,,1063000000.0,21854000000.0,,4992000000.0,,12392000000.0,585000000.0,6129000000.0,1303000000.0,4270000000.0,,852000000.0,,3049000000.0,1547000000.0,962000000.0,52252000000.0,11643000000.0,9651000000.0,14152000000.0,11643000000.0,11643000000.0,40609000000.0,52252000000.0,20747000000.0,26457000000.0,-258000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2013.0,Q3,,2013-09-30,2013-10-23 15:41:11+00:00,2592000000.0,1969000000.0,571000000.0,,-8324000000.0,3018000000.0,0.0,14096000000.0,,405000000.0,697000000.0,1769000000.0,9794000000.0,4675000000.0,10077000000.0,,1032000000.0,21297000000.0,,,1993000000.0,15379000000.0,,6137000000.0,1280000000.0,4277000000.0,,1355000000.0,213000000.0,-5379000000.0,2368000000.0,959000000.0,45997000000.0,137000000.0,8951000000.0,14134000000.0,137000000.0,137000000.0,45860000000.0,45997000000.0,15749000000.0,31726000000.0,-256000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2013.0,Q2,,2013-06-30,2013-08-01 11:59:04+00:00,2571000000.0,2084000000.0,754000000.0,,-8331000000.0,2965000000.0,0.0,14150000000.0,,451000000.0,789000000.0,1414000000.0,9794000000.0,4692000000.0,10526000000.0,,962000000.0,21049000000.0,,,2037000000.0,15356000000.0,,6948000000.0,1342000000.0,4262000000.0,,1302000000.0,173000000.0,-6748000000.0,2299000000.0,958000000.0,45772000000.0,-1184000000.0,8895000000.0,14775000000.0,-1184000000.0,-1184000000.0,46956000000.0,45772000000.0,15828000000.0,32181000000.0,-255000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2013.0,Q1,,2013-03-31,2013-04-24 17:10:59+00:00,2405000000.0,1994000000.0,873000000.0,,-8426000000.0,2636000000.0,0.0,14120000000.0,,463000000.0,735000000.0,1223000000.0,9794000000.0,4709000000.0,10721000000.0,,995000000.0,20793000000.0,,,2047000000.0,15865000000.0,,6635000000.0,1131000000.0,4310000000.0,,1304000000.0,291000000.0,-7382000000.0,2197000000.0,958000000.0,45068000000.0,-1943000000.0,8641000000.0,14068000000.0,-1943000000.0,-1943000000.0,47011000000.0,45068000000.0,15634000000.0,32943000000.0,-255000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2014.0,FY,,2014-12-31,2015-10-14 16:15:09+00:00,2622000000.0,2297000000.0,2127000000.0,,-7311000000.0,2088000000.0,0.0,12981000000.0,,3275000000.0,,2266000000.0,9794000000.0,4603000000.0,8561000000.0,,852000000.0,21929000000.0,,4320000000.0,,15138000000.0,2003000000.0,8648000000.0,1010000000.0,4730000000.0,,733000000.0,,3456000000.0,1216000000.0,1217000000.0,54121000000.0,8813000000.0,12465000000.0,16879000000.0,8813000000.0,8813000000.0,45308000000.0,54121000000.0,19727000000.0,28429000000.0,-313000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2014.0,Q3,,2014-09-30,2014-10-24 17:16:03+00:00,2577000000.0,2135000000.0,902000000.0,,-5100000000.0,2510000000.0,0.0,13464000000.0,,2187000000.0,687000000.0,2299000000.0,9794000000.0,4614000000.0,8970000000.0,,942000000.0,21722000000.0,,3696000000.0,,11529000000.0,,6576000000.0,1119000000.0,4332000000.0,,1220000000.0,149000000.0,4244000000.0,1772000000.0,1852000000.0,51940000000.0,12296000000.0,10995000000.0,14813000000.0,12296000000.0,12296000000.0,39644000000.0,51940000000.0,19223000000.0,24831000000.0,-312000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2014.0,Q2,,2014-06-30,2014-07-23 18:15:58+00:00,2536000000.0,2104000000.0,768000000.0,,-5137000000.0,3362000000.0,0.0,13687000000.0,,2029000000.0,790000000.0,1802000000.0,9794000000.0,4625000000.0,9089000000.0,,961000000.0,22048000000.0,,4102000000.0,,11523000000.0,,7477000000.0,1105000000.0,4167000000.0,,1221000000.0,121000000.0,3962000000.0,1836000000.0,719000000.0,52191000000.0,12203000000.0,10517000000.0,15209000000.0,12203000000.0,12203000000.0,39988000000.0,52191000000.0,19626000000.0,24779000000.0,-309000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2014.0,Q1,,2014-03-31,2014-04-24 17:29:00+00:00,2341000000.0,2042000000.0,837000000.0,,-5139000000.0,2699000000.0,0.0,13876000000.0,,1764000000.0,810000000.0,1455000000.0,9794000000.0,4642000000.0,9466000000.0,,948000000.0,21972000000.0,,4854000000.0,,11811000000.0,,7385000000.0,1159000000.0,4239000000.0,,1209000000.0,125000000.0,3211000000.0,2182000000.0,959000000.0,52167000000.0,11641000000.0,9746000000.0,15010000000.0,11641000000.0,11641000000.0,40526000000.0,52167000000.0,20449000000.0,25516000000.0,-307000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2015.0,FY,,2015-12-31,2017-02-13 16:54:00+00:00,2743000000.0,2020000000.0,1306000000.0,,-7275000000.0,1972000000.0,0.0,12936000000.0,,,,3195000000.0,9794000000.0,4861000000.0,6766000000.0,,697000000.0,23039000000.0,,4956000000.0,,13855000000.0,1987000000.0,8719000000.0,1428000000.0,4137000000.0,,915000000.0,,5562000000.0,1563000000.0,1465000000.0,53134000000.0,10850000000.0,9056000000.0,17526000000.0,10850000000.0,10850000000.0,42284000000.0,53134000000.0,21039000000.0,24758000000.0,-373000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2015.0,Q3,,2015-09-30,2015-10-14 16:15:09+00:00,2688000000.0,1974000000.0,1379000000.0,,-7316000000.0,2369000000.0,0.0,11285000000.0,,2710000000.0,,2790000000.0,9794000000.0,4589000000.0,7096000000.0,,695000000.0,22608000000.0,,2834000000.0,,13867000000.0,1967000000.0,9046000000.0,1848000000.0,4730000000.0,,816000000.0,,6748000000.0,1705000000.0,1442000000.0,53646000000.0,10345000000.0,11973000000.0,17608000000.0,10345000000.0,10345000000.0,43301000000.0,53646000000.0,19065000000.0,25693000000.0,-372000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2015.0,Q2,,2015-06-30,2015-07-15 16:28:52+00:00,2803000000.0,1966000000.0,1468000000.0,,-7288000000.0,2293000000.0,0.0,11681000000.0,,2892000000.0,,2112000000.0,9794000000.0,4594000000.0,7598000000.0,,881000000.0,22480000000.0,,3374000000.0,,13869000000.0,1100000000.0,9040000000.0,1098000000.0,4669000000.0,,815000000.0,,5540000000.0,1659000000.0,1494000000.0,52781000000.0,9563000000.0,11441000000.0,17082000000.0,9563000000.0,9563000000.0,43218000000.0,52781000000.0,18860000000.0,26136000000.0,-370000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2015.0,Q1,,2015-03-31,2015-04-15 17:02:46+00:00,2492000000.0,2057000000.0,1991000000.0,,-7294000000.0,2122000000.0,0.0,12578000000.0,,3091000000.0,,1622000000.0,9794000000.0,4599000000.0,8305000000.0,,801000000.0,22023000000.0,,4051000000.0,,14170000000.0,1958000000.0,9953000000.0,1019000000.0,4912000000.0,,790000000.0,,4127000000.0,1261000000.0,1447000000.0,53752000000.0,9046000000.0,12266000000.0,17319000000.0,9046000000.0,9046000000.0,44706000000.0,53752000000.0,19463000000.0,27387000000.0,-365000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2016.0,FY,,2016-12-31,2018-02-23 14:24:23+00:00,2572000000.0,2064000000.0,1907000000.0,,-7636000000.0,2762000000.0,0.0,12294000000.0,,,,2924000000.0,9794000000.0,4844000000.0,6201000000.0,,891000000.0,24375000000.0,,3064000000.0,,13378000000.0,,6274000000.0,1733000000.0,4156000000.0,,1247000000.0,,7903000000.0,1562000000.0,487000000.0,51261000000.0,12287000000.0,7451000000.0,15239000000.0,12287000000.0,12287000000.0,38974000000.0,51261000000.0,19435000000.0,23735000000.0,-274000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2016.0,Q3,,2016-09-30,2016-10-13 16:35:13+00:00,2567000000.0,1996000000.0,1366000000.0,,-7212000000.0,1638000000.0,0.0,8887000000.0,,,,2628000000.0,9794000000.0,4848000000.0,6473000000.0,,775000000.0,24105000000.0,,3150000000.0,,12587000000.0,496000000.0,7494000000.0,1722000000.0,4231000000.0,,910000000.0,,11109000000.0,1092000000.0,1514000000.0,50948000000.0,12510000000.0,7329000000.0,15147000000.0,12510000000.0,12510000000.0,38438000000.0,50948000000.0,19514000000.0,23291000000.0,-274000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2016.0,Q2,,2016-06-30,2016-07-14 17:33:36+00:00,2956000000.0,2102000000.0,1503000000.0,,-7279000000.0,1662000000.0,0.0,9361000000.0,,,,2237000000.0,9794000000.0,4852000000.0,6689000000.0,,795000000.0,23975000000.0,,3797000000.0,,12576000000.0,773000000.0,8439000000.0,1578000000.0,4309000000.0,,1017000000.0,,10000000000.0,1115000000.0,1289000000.0,51634000000.0,11810000000.0,7638000000.0,16250000000.0,11810000000.0,11810000000.0,39824000000.0,51634000000.0,20021000000.0,23574000000.0,-272000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2016.0,Q1,,2016-03-31,2016-04-14 16:10:55+00:00,2732000000.0,2179000000.0,1719000000.0,,-7279000000.0,1708000000.0,0.0,10339000000.0,,,,1903000000.0,9794000000.0,4856000000.0,6920000000.0,,693000000.0,23422000000.0,,4489000000.0,,12695000000.0,2633000000.0,10223000000.0,1475000000.0,4367000000.0,,887000000.0,,8462000000.0,1531000000.0,1206000000.0,53342000000.0,11252000000.0,9306000000.0,18108000000.0,11252000000.0,11252000000.0,42090000000.0,53342000000.0,20614000000.0,23982000000.0,-270000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2017.0,FY,,2017-12-31,2019-02-15 16:05:46+00:00,3634000000.0,2377000000.0,1868000000.0,,-7621000000.0,1814000000.0,0.0,12053000000.0,,,,3022000000.0,9794000000.0,4847000000.0,6592000000.0,,1329000000.0,26563000000.0,,1354000000.0,,9810000000.0,,7126000000.0,3309000000.0,5780000000.0,0.0,1459000000.0,,8256000000.0,3309000000.0,825000000.0,53671000000.0,12530000000.0,7804000000.0,18959000000.0,12530000000.0,12530000000.0,41141000000.0,53671000000.0,19304000000.0,22182000000.0,-158000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2017.0,Q3,,2017-09-30,2017-10-11 16:19:44+00:00,3059000000.0,2399000000.0,2243000000.0,,-7476000000.0,1478000000.0,0.0,12133000000.0,,,,2683000000.0,9794000000.0,4851000000.0,7584000000.0,,1136000000.0,25900000000.0,,1422000000.0,,9565000000.0,,7287000000.0,2878000000.0,4282000000.0,,1110000000.0,,9502000000.0,1224000000.0,960000000.0,51928000000.0,14001000000.0,7083000000.0,16496000000.0,14001000000.0,14001000000.0,37927000000.0,51928000000.0,18945000000.0,21431000000.0,-158000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2017.0,Q2,,2017-06-30,2017-07-13 17:06:37+00:00,2726000000.0,2164000000.0,2457000000.0,,-7549000000.0,2241000000.0,0.0,12279000000.0,,,,2259000000.0,9794000000.0,4855000000.0,7916000000.0,,938000000.0,25367000000.0,,2077000000.0,,9623000000.0,,8091000000.0,2545000000.0,4166000000.0,,1087000000.0,,8905000000.0,1098000000.0,747000000.0,51815000000.0,13479000000.0,7177000000.0,16631000000.0,13479000000.0,13479000000.0,38336000000.0,51815000000.0,19271000000.0,21705000000.0,-156000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2017.0,Q1,,2017-03-31,2017-04-12 17:13:59+00:00,2353000000.0,2307000000.0,2619000000.0,,-7571000000.0,1907000000.0,0.0,12443000000.0,,,,1835000000.0,9794000000.0,4855000000.0,8187000000.0,,855000000.0,24817000000.0,,2750000000.0,,10291000000.0,,8106000000.0,2363000000.0,4083000000.0,,1068000000.0,,8226000000.0,1040000000.0,743000000.0,51459000000.0,12945000000.0,6880000000.0,15953000000.0,12945000000.0,12945000000.0,38514000000.0,51459000000.0,19762000000.0,22561000000.0,-153000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2018.0,FY,,2018-12-31,2020-02-12 21:32:24+00:00,2976000000.0,2314000000.0,1117000000.0,-28335000000.0,-7825000000.0,1565000000.0,0.0,11671000000.0,,,,3287000000.0,9781000000.0,4830000000.0,8253000000.0,,1055000000.0,28335000000.0,3652000000.0,,163000000.0,9163000000.0,,8605000000.0,9844000000.0,6770000000.0,1136000000.0,1406000000.0,,10039000000.0,2593000000.0,,60266000000.0,13687000000.0,6340000000.0,18578000000.0,13687000000.0,13687000000.0,46579000000.0,60266000000.0,25591000000.0,28001000000.0,-198000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2018.0,Q3,,2018-09-30,2018-10-11 17:25:12+00:00,3265000000.0,2517000000.0,1329000000.0,,-7535000000.0,1380000000.0,0.0,11740000000.0,2935000000.0,,,2852000000.0,9794000000.0,4835000000.0,8115000000.0,,1170000000.0,28565000000.0,3607000000.0,432000000.0,,8902000000.0,,5535000000.0,3437000000.0,2517000000.0,1214000000.0,1181000000.0,,9696000000.0,2242000000.0,478000000.0,55003000000.0,13704000000.0,6726000000.0,18158000000.0,13704000000.0,13704000000.0,41299000000.0,55003000000.0,19712000000.0,23141000000.0,-197000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2018.0,Q2,,2018-06-30,2018-07-12 16:24:02+00:00,3749000000.0,2427000000.0,1521000000.0,,-7606000000.0,1886000000.0,0.0,11807000000.0,2799000000.0,,,2436000000.0,9794000000.0,4839000000.0,8562000000.0,,1589000000.0,28124000000.0,3692000000.0,804000000.0,,9052000000.0,,6360000000.0,3268000000.0,2365000000.0,1326000000.0,1219000000.0,,8851000000.0,2404000000.0,520000000.0,55796000000.0,12856000000.0,7641000000.0,19269000000.0,12856000000.0,12856000000.0,42940000000.0,55796000000.0,20031000000.0,23671000000.0,-196000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2018.0,Q1,,2018-03-31,2018-04-12 17:00:57+00:00,3351000000.0,2568000000.0,2404000000.0,,-7681000000.0,1447000000.0,0.0,11967000000.0,,,,1915000000.0,9794000000.0,4843000000.0,6360000000.0,,1146000000.0,27096000000.0,,1175000000.0,,9193000000.0,,8991000000.0,3446000000.0,5956000000.0,,2040000000.0,,8465000000.0,3351000000.0,523000000.0,54078000000.0,12557000000.0,7724000000.0,20012000000.0,12557000000.0,12557000000.0,41521000000.0,54078000000.0,19258000000.0,21509000000.0,-194000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2019.0,FY,,2019-12-31,2020-07-14 18:23:01+00:00,3266000000.0,2854000000.0,1078000000.0,-31310000000.0,-7989000000.0,2882000000.0,0.0,11129000000.0,,,,3701000000.0,9781000000.0,5163000000.0,8873000000.0,2568000000.0,1251000000.0,31310000000.0,3509000000.0,,1456000000.0,8452000000.0,,9136000000.0,6825000000.0,6680000000.0,636000000.0,1262000000.0,,12454000000.0,3023000000.0,0.0,64532000000.0,15358000000.0,8249000000.0,20204000000.0,15358000000.0,15358000000.0,49174000000.0,64532000000.0,24973000000.0,28970000000.0,-236000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2019.0,Q3,,2019-09-30,2019-10-10 16:21:30+00:00,3470000000.0,2836000000.0,1181000000.0,,-7645000000.0,1899000000.0,0.0,11177000000.0,0.0,,,3119000000.0,9781000000.0,4821000000.0,7923000000.0,,1072000000.0,30796000000.0,0.0,,1245000000.0,8457000000.0,,9806000000.0,10124000000.0,10315000000.0,753000000.0,1137000000.0,,11772000000.0,2635000000.0,,63219000000.0,15068000000.0,6944000000.0,20211000000.0,15068000000.0,15068000000.0,48151000000.0,63219000000.0,25479000000.0,27940000000.0,-236000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2019.0,Q2,,2019-06-30,2019-07-11 16:25:49+00:00,3359000000.0,2844000000.0,1335000000.0,,-7694000000.0,2009000000.0,0.0,11201000000.0,0.0,,,2617000000.0,9781000000.0,4824000000.0,7710000000.0,,1083000000.0,30165000000.0,0.0,,,8516000000.0,,10505000000.0,9721000000.0,11170000000.0,893000000.0,1198000000.0,,10686000000.0,3348000000.0,,62518000000.0,13958000000.0,7134000000.0,21164000000.0,13958000000.0,13958000000.0,48560000000.0,62518000000.0,25219000000.0,27396000000.0,-235000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2019.0,Q1,,2019-03-31,2019-04-10 16:20:17+00:00,3214000000.0,3154000000.0,1397000000.0,,-7766000000.0,1910000000.0,0.0,11254000000.0,0.0,,,2037000000.0,9781000000.0,4827000000.0,7710000000.0,,1071000000.0,29139000000.0,0.0,,,9086000000.0,,10554000000.0,9880000000.0,10811000000.0,1018000000.0,1061000000.0,,9656000000.0,4121000000.0,,61841000000.0,12911000000.0,7196000000.0,21323000000.0,12911000000.0,12911000000.0,48930000000.0,61841000000.0,25506000000.0,27607000000.0,-233000000.0
