company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2010.0,Q1,2010-01-01,2010-03-31,2011-05-05 10:15:21+00:00,-0.31,-0.31,,385000000.0,-0.31,,10000000.0,364000000.0,-256000000.0,-256000000.0,-256000000.0,5209000000.0,5982000000.0,-8000000.0,392000000.0,866000000.0,,54000000.0,376000000.0,5209000000.0,1639000000.0,306000000.0,,1571000000.0,68000000.0,-314000000.0,-246000000.0,6848000000.0,825800000.0,825800000.0,825800000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2011.0,Q4,2011-10-01,2011-12-31,,0.5,0.5,,382000000.0,0.51,,-9000000.0,393000000.0,425000000.0,425000000.0,425000000.0,5975000000.0,7479000000.0,10000000.0,89000000.0,920000000.0,,88000000.0,746000000.0,5975000000.0,2424000000.0,320000000.0,,1698000000.0,726000000.0,-310000000.0,416000000.0,8399000000.0,838000000.0,838000000.0,838000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2011.0,FY,2011-01-01,2011-12-31,2014-02-21 20:54:29+00:00,1.02,1.02,0.0,1523000000.0,1.01,,-85000000.0,1682000000.0,854000000.0,854000000.0,854000000.0,26159000000.0,31284000000.0,-44000000.0,264000000.0,3831000000.0,,242000000.0,3270000000.0,26159000000.0,8956000000.0,1162000000.0,,6981000000.0,1975000000.0,-1206000000.0,769000000.0,35115000000.0,838000000.0,838000000.0,838000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2011.0,Q3,2011-07-01,2011-09-30,2012-10-26 15:38:18+00:00,0.66,0.66,,384000000.0,0.65,,-2000000.0,480000000.0,549000000.0,549000000.0,549000000.0,7079000000.0,8825000000.0,-31000000.0,167000000.0,991000000.0,,3000000.0,843000000.0,7079000000.0,2737000000.0,282000000.0,,1877000000.0,860000000.0,-313000000.0,547000000.0,9816000000.0,831800000.0,831800000.0,844600000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2011.0,Q3YTD,2011-01-01,2011-09-30,,0.52,0.52,,1141000000.0,0.5,,-76000000.0,1289000000.0,429000000.0,429000000.0,429000000.0,20184000000.0,23805000000.0,-54000000.0,175000000.0,2911000000.0,,154000000.0,2524000000.0,20184000000.0,6532000000.0,842000000.0,,5283000000.0,1249000000.0,-896000000.0,353000000.0,26716000000.0,831800000.0,831800000.0,844600000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2011.0,Q3TTM,2010-10-01,2011-09-30,,0.55,0.55,,1513000000.0,0.53,,-75000000.0,1653000000.0,448000000.0,448000000.0,448000000.0,25970000000.0,30709000000.0,-32000000.0,-545000000.0,3796000000.0,,262000000.0,4109000000.0,25970000000.0,8535000000.0,1138000000.0,,6992000000.0,1543000000.0,-1170000000.0,373000000.0,34505000000.0,831800000.0,831800000.0,844600000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2011.0,Q2,2011-04-01,2011-06-30,2012-07-25 16:40:07+00:00,0.24,0.24,,381000000.0,0.23,,-3000000.0,440000000.0,198000000.0,198000000.0,198000000.0,6872000000.0,8155000000.0,6000000.0,8000000.0,998000000.0,,144000000.0,827000000.0,6872000000.0,2281000000.0,292000000.0,,1800000000.0,481000000.0,-286000000.0,195000000.0,9153000000.0,825000000.0,825000000.0,860900000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2011.0,Q2YTD,2011-01-01,2011-06-30,,-0.14,-0.14,,757000000.0,-0.15,,-74000000.0,809000000.0,-120000000.0,-120000000.0,-120000000.0,13105000000.0,14980000000.0,-23000000.0,8000000.0,1920000000.0,,151000000.0,1681000000.0,13105000000.0,3795000000.0,560000000.0,,3406000000.0,389000000.0,-583000000.0,-194000000.0,16900000000.0,825000000.0,825000000.0,860900000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2011.0,Q2TTM,2010-07-01,2011-06-30,,0.32,0.32,,1504000000.0,0.31,,-70000000.0,1577000000.0,262000000.0,262000000.0,262000000.0,24837000000.0,29886000000.0,24000000.0,-527000000.0,3753000000.0,,465000000.0,4097000000.0,24837000000.0,8802000000.0,1518000000.0,,7116000000.0,1686000000.0,-1494000000.0,192000000.0,33639000000.0,825000000.0,825000000.0,860900000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2011.0,Q1,2011-01-01,2011-03-31,2012-04-25 16:09:33+00:00,-0.38,-0.38,,376000000.0,-0.38,,-71000000.0,369000000.0,-318000000.0,-318000000.0,-318000000.0,6233000000.0,6825000000.0,-29000000.0,,922000000.0,,7000000.0,854000000.0,6233000000.0,1514000000.0,268000000.0,,1606000000.0,-92000000.0,-297000000.0,-389000000.0,7747000000.0,836800000.0,836800000.0,836800000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2011.0,Q1TTM,2010-04-01,2011-03-31,,0.64,0.64,,1502000000.0,0.63,,-66000000.0,1514000000.0,531000000.0,531000000.0,531000000.0,23584000000.0,28951000000.0,-54000000.0,-79000000.0,3703000000.0,,403000000.0,3673000000.0,23584000000.0,9070000000.0,1538000000.0,,7013000000.0,2057000000.0,-1592000000.0,465000000.0,32654000000.0,836800000.0,836800000.0,836800000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2012.0,Q4,2012-10-01,2012-12-31,,0.01,0.01,,399000000.0,0.01,,4000000.0,377000000.0,6000000.0,6000000.0,6000000.0,6542000000.0,7664000000.0,-1000000.0,63000000.0,938000000.0,,122000000.0,748000000.0,6542000000.0,2060000000.0,340000000.0,,1709000000.0,351000000.0,-341000000.0,10000000.0,8602000000.0,845000000.0,845000000.0,845000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2012.0,FY,2012-01-01,2012-12-31,2015-02-10 20:00:23+00:00,1.2,1.2,0.0,1565000000.0,1.19,,16000000.0,1590000000.0,1009000000.0,1009000000.0,1009000000.0,27358000000.0,32744000000.0,-27000000.0,372000000.0,3926000000.0,,452000000.0,3158000000.0,27358000000.0,9312000000.0,1123000000.0,,7137000000.0,2175000000.0,-1150000000.0,1025000000.0,36670000000.0,845000000.0,845000000.0,845000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2012.0,Q3,2012-07-01,2012-09-30,2013-10-23 15:41:11+00:00,1.24,1.24,,392000000.0,1.23,,5000000.0,440000000.0,1047000000.0,1047000000.0,1047000000.0,6637000000.0,8917000000.0,-1000000.0,174000000.0,1006000000.0,,149000000.0,823000000.0,6637000000.0,3286000000.0,255000000.0,,1978000000.0,1308000000.0,-256000000.0,1052000000.0,9923000000.0,844400000.0,844400000.0,851200000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2012.0,Q3YTD,2012-01-01,2012-09-30,,1.19,1.19,,1166000000.0,1.18,,12000000.0,1213000000.0,1003000000.0,1003000000.0,1003000000.0,20816000000.0,25080000000.0,-26000000.0,309000000.0,2988000000.0,,330000000.0,2410000000.0,20816000000.0,7252000000.0,783000000.0,,5428000000.0,1824000000.0,-809000000.0,1015000000.0,28068000000.0,844400000.0,844400000.0,851200000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2012.0,Q3TTM,2011-10-01,2012-09-30,,1.69,1.69,,1548000000.0,1.69,,3000000.0,1606000000.0,1428000000.0,1428000000.0,1428000000.0,26791000000.0,32559000000.0,-16000000.0,398000000.0,3908000000.0,,418000000.0,3156000000.0,26791000000.0,9676000000.0,1103000000.0,,7126000000.0,2550000000.0,-1119000000.0,1431000000.0,36467000000.0,844400000.0,844400000.0,851200000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2012.0,Q2,2012-04-01,2012-06-30,2013-08-01 11:59:04+00:00,-0.2,-0.2,,388000000.0,-0.2,,4000000.0,393000000.0,-168000000.0,-168000000.0,-168000000.0,7696000000.0,8693000000.0,-42000000.0,135000000.0,1039000000.0,,193000000.0,793000000.0,7696000000.0,2036000000.0,256000000.0,,1902000000.0,134000000.0,-298000000.0,-164000000.0,9732000000.0,840000000.0,840000000.0,840000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2012.0,Q2YTD,2012-01-01,2012-06-30,,-0.05,-0.05,,774000000.0,-0.05,,7000000.0,773000000.0,-44000000.0,-44000000.0,-44000000.0,14179000000.0,16163000000.0,-25000000.0,135000000.0,1982000000.0,,181000000.0,1587000000.0,14179000000.0,3966000000.0,528000000.0,,3450000000.0,516000000.0,-553000000.0,-37000000.0,18145000000.0,840000000.0,840000000.0,840000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2012.0,Q2TTM,2011-07-01,2012-06-30,,1.11,1.11,,1540000000.0,1.11,,-4000000.0,1646000000.0,930000000.0,930000000.0,930000000.0,27233000000.0,32467000000.0,-46000000.0,391000000.0,3893000000.0,,272000000.0,3176000000.0,27233000000.0,9127000000.0,1130000000.0,,7025000000.0,2102000000.0,-1176000000.0,926000000.0,36360000000.0,840000000.0,840000000.0,840000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2012.0,Q1,2012-01-01,2012-03-31,2013-04-24 17:10:59+00:00,0.15,0.15,,386000000.0,0.15,,3000000.0,380000000.0,124000000.0,124000000.0,124000000.0,6483000000.0,7470000000.0,17000000.0,0.0,943000000.0,,-12000000.0,794000000.0,6483000000.0,1930000000.0,272000000.0,,1548000000.0,382000000.0,-255000000.0,127000000.0,8413000000.0,826700000.0,826700000.0,826700000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2012.0,Q1TTM,2011-04-01,2012-03-31,,1.55,1.55,,1533000000.0,1.54,,-11000000.0,1693000000.0,1296000000.0,1296000000.0,1296000000.0,26409000000.0,31929000000.0,2000000.0,264000000.0,3852000000.0,,223000000.0,3210000000.0,26409000000.0,9372000000.0,1166000000.0,,6923000000.0,2449000000.0,-1164000000.0,1285000000.0,35781000000.0,826700000.0,826700000.0,826700000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2013.0,Q4,2013-10-01,2013-12-31,,9.98,9.98,0.06,420000000.0,9.89,,-8004000000.0,391000000.0,8479000000.0,8479000000.0,8479000000.0,6499000000.0,8112000000.0,-20000000.0,119000000.0,964000000.0,,160000000.0,786000000.0,6499000000.0,2577000000.0,206000000.0,,1876000000.0,701000000.0,-226000000.0,475000000.0,9076000000.0,849000000.0,849000000.0,849000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2013.0,FY,2013-01-01,2013-12-31,2015-02-10 20:00:23+00:00,12.41,12.41,0.12,1658000000.0,12.29,,-8013000000.0,1603000000.0,10540000000.0,10540000000.0,10540000000.0,27019000000.0,33879000000.0,-21000000.0,506000000.0,3894000000.0,,402000000.0,3185000000.0,27019000000.0,10754000000.0,852000000.0,,7354000000.0,3400000000.0,-873000000.0,2527000000.0,37773000000.0,849000000.0,849000000.0,849000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2013.0,Q3YTD,2013-01-01,2013-09-30,,2.43,2.43,0.06,1238000000.0,2.4,,-9000000.0,1212000000.0,2061000000.0,2061000000.0,2061000000.0,20520000000.0,25767000000.0,-1000000.0,387000000.0,2930000000.0,,242000000.0,2399000000.0,20520000000.0,8177000000.0,646000000.0,,5478000000.0,2699000000.0,-647000000.0,2052000000.0,28697000000.0,851000000.0,851000000.0,851000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2013.0,Q3TTM,2012-10-01,2013-09-30,,2.44,2.44,0.06,1637000000.0,2.41,,-5000000.0,1589000000.0,2067000000.0,2067000000.0,2067000000.0,27062000000.0,33431000000.0,-2000000.0,450000000.0,3868000000.0,,364000000.0,3147000000.0,27062000000.0,10237000000.0,986000000.0,,7187000000.0,3050000000.0,-988000000.0,2062000000.0,37299000000.0,851000000.0,851000000.0,851000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2013.0,Q3,2013-07-01,2013-09-30,2014-10-24 17:16:03+00:00,1.61,1.61,0.06,418000000.0,1.59,,-6000000.0,447000000.0,1369000000.0,1369000000.0,1369000000.0,6839000000.0,9483000000.0,13000000.0,249000000.0,1007000000.0,,106000000.0,868000000.0,6839000000.0,3651000000.0,213000000.0,,2088000000.0,1563000000.0,-200000000.0,1363000000.0,10490000000.0,851000000.0,851000000.0,851000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.82,0.82,,820000000.0,0.81,,-3000000.0,765000000.0,692000000.0,692000000.0,692000000.0,13681000000.0,16284000000.0,-14000000.0,138000000.0,1923000000.0,,136000000.0,1531000000.0,13681000000.0,4526000000.0,433000000.0,,3390000000.0,1136000000.0,-447000000.0,689000000.0,18207000000.0,850000000.0,850000000.0,850000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2013.0,Q2TTM,2012-07-01,2013-06-30,,2.07,2.07,,1611000000.0,2.05,,6000000.0,1582000000.0,1745000000.0,1745000000.0,1745000000.0,26860000000.0,32865000000.0,-16000000.0,375000000.0,3867000000.0,,407000000.0,3102000000.0,26860000000.0,9872000000.0,1028000000.0,,7077000000.0,2795000000.0,-1044000000.0,1751000000.0,36732000000.0,850000000.0,850000000.0,850000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2013.0,Q2,2013-04-01,2013-06-30,2014-07-23 18:15:58+00:00,0.81,0.81,0.0,415000000.0,0.8,,1000000.0,408000000.0,685000000.0,685000000.0,685000000.0,7044000000.0,8726000000.0,-15000000.0,118000000.0,981000000.0,,34000000.0,774000000.0,7044000000.0,2663000000.0,213000000.0,,1749000000.0,914000000.0,-228000000.0,686000000.0,9707000000.0,850000000.0,850000000.0,850000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2013.0,Q1,2013-01-01,2013-03-31,2014-04-24 17:29:00+00:00,0.01,0.01,0.0,405000000.0,0.01,,-4000000.0,357000000.0,7000000.0,7000000.0,7000000.0,6637000000.0,7558000000.0,1000000.0,20000000.0,942000000.0,,102000000.0,757000000.0,6637000000.0,1863000000.0,220000000.0,,1641000000.0,222000000.0,-219000000.0,3000000.0,8500000000.0,700000000.0,700000000.0,700000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2013.0,Q1TTM,2012-04-01,2013-03-31,,1.06,1.06,,1584000000.0,1.05,,9000000.0,1567000000.0,892000000.0,892000000.0,892000000.0,27512000000.0,32832000000.0,-43000000.0,392000000.0,3925000000.0,,566000000.0,3121000000.0,27512000000.0,9245000000.0,1071000000.0,,7230000000.0,2015000000.0,-1114000000.0,901000000.0,36757000000.0,700000000.0,700000000.0,700000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2014.0,Q3,2014-07-01,2014-09-30,2015-10-14 16:15:09+00:00,0.43,0.43,0.09,440000000.0,0.42,,222000000.0,476000000.0,357000000.0,357000000.0,357000000.0,7272000000.0,10020000000.0,-102000000.0,611000000.0,1158000000.0,,570000000.0,974000000.0,7272000000.0,3906000000.0,154000000.0,,3071000000.0,835000000.0,-256000000.0,579000000.0,11178000000.0,834000000.0,834000000.0,834000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2014.0,Q3YTD,2014-01-01,2014-09-30,,1.63,1.63,0.21,1333000000.0,1.61,,841000000.0,1289000000.0,1371000000.0,1371000000.0,1371000000.0,20344000000.0,27410000000.0,-291000000.0,1438000000.0,3305000000.0,,649000000.0,2628000000.0,20344000000.0,10371000000.0,531000000.0,,7337000000.0,3034000000.0,-822000000.0,2212000000.0,30715000000.0,834000000.0,834000000.0,834000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2014.0,Q3TTM,2013-10-01,2014-09-30,,11.61,11.61,0.27,1753000000.0,11.5,,-7163000000.0,1680000000.0,9850000000.0,9850000000.0,9850000000.0,26843000000.0,35522000000.0,-311000000.0,1557000000.0,4269000000.0,,809000000.0,3414000000.0,26843000000.0,12948000000.0,737000000.0,,9213000000.0,3735000000.0,-1048000000.0,2687000000.0,39791000000.0,834000000.0,834000000.0,834000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2014.0,Q2,2014-04-01,2014-06-30,2015-07-15 16:28:52+00:00,0.95,0.95,0.06,451000000.0,0.94,,497000000.0,440000000.0,801000000.0,801000000.0,801000000.0,6718000000.0,9496000000.0,-108000000.0,555000000.0,1125000000.0,,30000000.0,848000000.0,6718000000.0,3903000000.0,173000000.0,,2324000000.0,1579000000.0,-281000000.0,1298000000.0,10621000000.0,841000000.0,841000000.0,841000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.2,1.2,0.12,893000000.0,1.19,,619000000.0,813000000.0,1014000000.0,1014000000.0,1014000000.0,13072000000.0,17390000000.0,-189000000.0,827000000.0,2147000000.0,,79000000.0,1654000000.0,13072000000.0,6465000000.0,377000000.0,,4266000000.0,2199000000.0,-566000000.0,1633000000.0,19537000000.0,841000000.0,841000000.0,841000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2014.0,Q2TTM,2013-07-01,2014-06-30,,12.79,12.79,0.24,1731000000.0,12.67,,-7391000000.0,1651000000.0,10862000000.0,10862000000.0,10862000000.0,26410000000.0,34985000000.0,-196000000.0,1195000000.0,4118000000.0,,345000000.0,3308000000.0,26410000000.0,12693000000.0,796000000.0,,8230000000.0,4463000000.0,-992000000.0,3471000000.0,39103000000.0,841000000.0,841000000.0,841000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2014.0,Q1,2014-01-01,2014-03-31,2015-04-15 17:02:46+00:00,0.25,0.25,0.06,442000000.0,0.25,,122000000.0,373000000.0,213000000.0,213000000.0,213000000.0,6354000000.0,7894000000.0,-81000000.0,272000000.0,1022000000.0,,49000000.0,806000000.0,6354000000.0,2562000000.0,204000000.0,,1942000000.0,620000000.0,-285000000.0,335000000.0,8916000000.0,844000000.0,844000000.0,844000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2014.0,Q1TTM,2013-04-01,2014-03-31,,12.65,12.65,0.18,1695000000.0,12.53,,-7887000000.0,1619000000.0,10746000000.0,10746000000.0,10746000000.0,26736000000.0,34215000000.0,-103000000.0,758000000.0,3974000000.0,,349000000.0,3234000000.0,26736000000.0,11453000000.0,836000000.0,,7655000000.0,3798000000.0,-939000000.0,2859000000.0,38189000000.0,844000000.0,844000000.0,844000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2015.0,FY,2015-01-01,2015-12-31,2018-02-23 14:24:23+00:00,5.68,5.68,0.45,1835000000.0,5.63,,2631000000.0,1672000000.0,4526000000.0,4526000000.0,4526000000.0,25872000000.0,35595000000.0,-164000000.0,1500000000.0,5109000000.0,,,2033000000.0,25872000000.0,14832000000.0,481000000.0,,7040000000.0,7802000000.0,-645000000.0,7157000000.0,40704000000.0,797000000.0,797000000.0,797000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2015.0,Q3,2015-07-01,2015-09-30,2016-10-13 16:35:13+00:00,1.67,1.67,0.135,466000000.0,1.65,,757000000.0,463000000.0,1315000000.0,1315000000.0,1315000000.0,6113000000.0,9791000000.0,-20000000.0,810000000.0,1316000000.0,,,1042000000.0,6113000000.0,4994000000.0,121000000.0,,2781000000.0,2213000000.0,-141000000.0,2072000000.0,11107000000.0,788000000.0,788000000.0,788000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2015.0,Q3YTD,2015-01-01,2015-09-30,,4.43,4.43,0.32,1384000000.0,4.38,,2078000000.0,1270000000.0,3546000000.0,3546000000.0,3546000000.0,17674000000.0,27277000000.0,-82000000.0,1774000000.0,3925000000.0,,,3015000000.0,17674000000.0,13528000000.0,379000000.0,,7443000000.0,6085000000.0,-461000000.0,5624000000.0,31202000000.0,788000000.0,788000000.0,788000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2015.0,Q2,2015-04-01,2015-06-30,2016-07-14 17:33:36+00:00,1.85,1.85,0.09,448000000.0,1.83,,881000000.0,421000000.0,1485000000.0,1485000000.0,1485000000.0,5696000000.0,9346000000.0,19000000.0,638000000.0,1361000000.0,,,1030000000.0,5696000000.0,5011000000.0,127000000.0,,2537000000.0,2474000000.0,-108000000.0,2366000000.0,10707000000.0,803000000.0,803000000.0,803000000.0
Delta Air Lines Inc,DAL,Q2CCMS6R0AS67HJMBN42,27904,2015.0,Q2YTD,2015-01-01,2015-06-30,,2.76,2.76,0.18,918000000.0,2.73,,1321000000.0,807000000.0,2231000000.0,2231000000.0,2231000000.0,11561000000.0,17486000000.0,-62000000.0,964000000.0,2609000000.0,,,1973000000.0,11561000000.0,8534000000.0,258000000.0,,4662000000.0,3872000000.0,-320000000.0,3552000000.0,20095000000.0,803000000.0,803000000.0,803000000.0
