company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Transocean Ltd,RIG,,1451505,2007.0,FY,2007-01-01,2007-12-31,2010-02-24 16:37:48+00:00,-5129000000.0,-70000000.0,499000000.0,695000000.0,-215000000.0,72000000.0,25595000000.0,3378000000.0,-5677000000.0,3073000000.0,3378000000.0,-5677000000.0,3073000000.0,774000000.0,3121000000.0,3121000000.0,-262000000.0,-9749000000.0,-242000000.0,,0.0,-1380000000.0,-12140000000.0,-400000000.0,0.0,379000000.0
Transocean Ltd,RIG,,1451505,2008.0,Q4,2008-10-01,2008-12-31,,,-86000000.0,396000000.0,,-234000000.0,2000000.0,307000000.0,-614000000.0,-448000000.0,1195000000.0,-614000000.0,-448000000.0,1196000000.0,134000000.0,755000000.0,755000000.0,364000000.0,6000000.0,16000000.0,,,-505000000.0,-929000000.0,,45000000.0,-4000000.0
Transocean Ltd,RIG,,1451505,2008.0,FY,2008-01-01,2008-12-31,2010-02-24 16:37:48+00:00,0.0,-514000000.0,1436000000.0,0.0,-417000000.0,51000000.0,2661000000.0,-3041000000.0,-2196000000.0,4953000000.0,-3041000000.0,-2196000000.0,4959000000.0,-278000000.0,4029000000.0,4029000000.0,419000000.0,2000000.0,13000000.0,,-408000000.0,-2208000000.0,-5755000000.0,0.0,59000000.0,348000000.0
Transocean Ltd,RIG,,1451505,2008.0,Q3YTD,2008-01-01,2008-09-30,2009-11-04 11:09:29+00:00,,-428000000.0,1040000000.0,,-183000000.0,49000000.0,2354000000.0,-2427000000.0,-1748000000.0,3758000000.0,-2427000000.0,-1748000000.0,3763000000.0,-412000000.0,3274000000.0,3274000000.0,55000000.0,-4000000.0,-3000000.0,,-408000000.0,-1703000000.0,-4826000000.0,,14000000.0,352000000.0
Transocean Ltd,RIG,,1451505,2009.0,Q4,2009-10-01,2009-12-31,,,5000000.0,382000000.0,,53000000.0,1000000.0,169000000.0,-263000000.0,-668000000.0,1175000000.0,-263000000.0,-668000000.0,1175000000.0,244000000.0,717000000.0,717000000.0,18000000.0,8000000.0,40000000.0,,-1000000.0,-857000000.0,-441000000.0,,142000000.0,8000000.0
Transocean Ltd,RIG,,1451505,2009.0,FY,2009-01-01,2009-12-31,2011-02-28 12:10:27+00:00,,-72000000.0,1464000000.0,,578000000.0,17000000.0,514000000.0,-2737000000.0,-2694000000.0,5598000000.0,-2737000000.0,-2694000000.0,5598000000.0,167000000.0,3170000000.0,3170000000.0,458000000.0,2000000.0,45000000.0,,-269000000.0,-3052000000.0,-3270000000.0,0.0,564000000.0,18000000.0
Transocean Ltd,RIG,,1451505,2009.0,Q3TTM,2008-10-01,2009-09-30,,,-163000000.0,1478000000.0,,291000000.0,18000000.0,652000000.0,-3088000000.0,-2474000000.0,5618000000.0,-3088000000.0,-2474000000.0,5619000000.0,57000000.0,3208000000.0,3208000000.0,804000000.0,,21000000.0,,-268000000.0,-2700000000.0,-3758000000.0,,467000000.0,6000000.0
Transocean Ltd,RIG,,1451505,2009.0,Q3,2009-07-01,2009-09-30,,,-186000000.0,1082000000.0,,263000000.0,-6000000.0,26000000.0,-889000000.0,-538000000.0,1406000000.0,-889000000.0,-538000000.0,1406000000.0,-21000000.0,706000000.0,706000000.0,-459000000.0,10000000.0,5000000.0,,-34000000.0,-540000000.0,-919000000.0,,29000000.0,2000000.0
Transocean Ltd,RIG,,1451505,2009.0,Q3YTD,2009-01-01,2009-09-30,2009-11-04 11:09:29+00:00,,-77000000.0,1082000000.0,,525000000.0,16000000.0,345000000.0,-2474000000.0,-2026000000.0,4423000000.0,-2474000000.0,-2026000000.0,4423000000.0,-77000000.0,2453000000.0,2453000000.0,440000000.0,-6000000.0,5000000.0,,-268000000.0,-2195000000.0,-2829000000.0,,422000000.0,10000000.0
Transocean Ltd,RIG,,1451505,2009.0,Q2,2009-04-01,2009-06-30,,,161000000.0,-355000000.0,,310000000.0,5000000.0,231000000.0,-962000000.0,-1009000000.0,1576000000.0,-962000000.0,-1009000000.0,1576000000.0,-395000000.0,808000000.0,808000000.0,652000000.0,-16000000.0,,,-234000000.0,-947000000.0,-1182000000.0,,172000000.0,
