company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2009.0,FY,2009-01-01,2009-12-31,2012-02-28 14:43:15+00:00,-33000000.0,,52000000.0,,70000000.0,,6000000.0,-3000000.0,,-292000000.0,-84000000.0,370000000.0,-292000000.0,-84000000.0,370000000.0,,263000000.0,263000000.0,40000000.0,-292000000.0,,,,-62000000.0,,,,11000000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2010.0,Q4,2010-10-01,2010-12-31,,-23000000.0,,34000000.0,,25000000.0,,,41000000.0,,-96000000.0,-69000000.0,169000000.0,-96000000.0,-69000000.0,169000000.0,4000000.0,97000000.0,97000000.0,6000000.0,-96000000.0,1000000.0,,,-50000000.0,,,,3000000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2010.0,FY,2010-01-01,2010-12-31,2013-02-25 17:26:08+00:00,-1004000000.0,,110000000.0,0.0,92000000.0,,3000000.0,-47000000.0,0.0,745000000.0,-1093000000.0,395000000.0,745000000.0,-1093000000.0,395000000.0,50000000.0,329000000.0,329000000.0,21000000.0,745000000.0,1000000.0,0.0,,-94000000.0,0.0,0.0,,4000000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-21 16:13:42+00:00,-981000000.0,,76000000.0,,67000000.0,,3000000.0,-88000000.0,,841000000.0,-1024000000.0,226000000.0,841000000.0,-1024000000.0,226000000.0,46000000.0,232000000.0,232000000.0,15000000.0,841000000.0,,,,-44000000.0,,,,1000000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2011.0,Q4,2011-10-01,2011-12-31,,,44000000.0,27000000.0,,-11000000.0,,-7000000.0,115000000.0,9000000.0,-10000000.0,-46000000.0,197000000.0,-10000000.0,-46000000.0,197000000.0,134000000.0,52000000.0,52000000.0,-3000000.0,18000000.0,-1000000.0,-19000000.0,,-47000000.0,-18000000.0,,,2000000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 11:58:31+00:00,-309000000.0,44000000.0,64000000.0,0.0,93000000.0,,-11000000.0,19000000.0,1203000000.0,172000000.0,-423000000.0,449000000.0,172000000.0,-423000000.0,449000000.0,187000000.0,279000000.0,279000000.0,14000000.0,-994000000.0,1000000.0,-19000000.0,,-126000000.0,-18000000.0,0.0,,11000000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2011.0,Q3TTM,2010-10-01,2011-09-30,,-332000000.0,,71000000.0,,129000000.0,,-4000000.0,-55000000.0,1194000000.0,86000000.0,-446000000.0,421000000.0,86000000.0,-446000000.0,421000000.0,57000000.0,324000000.0,324000000.0,23000000.0,-1108000000.0,3000000.0,,,-129000000.0,,,,12000000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2011.0,Q3,2011-07-01,2011-09-30,,-309000000.0,,19000000.0,,36000000.0,,-10000000.0,-34000000.0,1194000000.0,294000000.0,-329000000.0,91000000.0,294000000.0,-329000000.0,91000000.0,46000000.0,77000000.0,77000000.0,12000000.0,-900000000.0,2000000.0,,,-26000000.0,,,,4000000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-05 18:27:03+00:00,-309000000.0,,37000000.0,0.0,104000000.0,,-4000000.0,-96000000.0,1194000000.0,182000000.0,-377000000.0,252000000.0,182000000.0,-377000000.0,252000000.0,53000000.0,227000000.0,227000000.0,17000000.0,-1012000000.0,2000000.0,0.0,,-79000000.0,0.0,0.0,,9000000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2011.0,Q2,2011-04-01,2011-06-30,,,,9000000.0,,35000000.0,,3000000.0,-19000000.0,,-79000000.0,-30000000.0,90000000.0,-79000000.0,-30000000.0,90000000.0,-16000000.0,72000000.0,72000000.0,2000000.0,-79000000.0,1000000.0,,,-34000000.0,,,,3000000.0
