company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2012.0,FY,2012-01-01,2012-12-31,2015-02-26 11:33:26+00:00,1.6,1.6,0.0040479999999999995,1.59,,91000000.0,297000000.0,297000000.0,297000000.0,,2289000000.0,3791000000.0,0.0,22000000.0,106000000.0,17000000.0,914000000.0,2289000000.0,1502000000.0,55000000.0,1059000000.0,443000000.0,-55000000.0,388000000.0,3791000000.0,185600000.0,185784000.0,186230000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2012.0,Q3TTM,2011-10-01,2012-09-30,,1.49,1.49,0.4,1.47,,108000000.0,276000000.0,276000000.0,276000000.0,,2325000000.0,3825000000.0,1000000.0,35000000.0,107000000.0,4000000.0,915000000.0,2325000000.0,1500000000.0,56000000.0,1061000000.0,439000000.0,-55000000.0,384000000.0,3825000000.0,184600000.0,185931000.0,186348000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2012.0,Q3YTD,2012-01-01,2012-09-30,,1.21,1.21,0.3,1.2,,75000000.0,224000000.0,224000000.0,224000000.0,,1702000000.0,2822000000.0,1000000.0,15000000.0,80000000.0,4000000.0,682000000.0,1702000000.0,1120000000.0,41000000.0,781000000.0,339000000.0,-40000000.0,299000000.0,2822000000.0,184600000.0,185931000.0,186348000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2012.0,Q3,2012-07-01,2012-09-30,2013-10-29 11:53:49+00:00,0.39,0.39,0.1012,0.38,,28000000.0,72000000.0,72000000.0,72000000.0,,557000000.0,931000000.0,3000000.0,4000000.0,24000000.0,4000000.0,231000000.0,557000000.0,374000000.0,14000000.0,263000000.0,111000000.0,-11000000.0,100000000.0,931000000.0,184600000.0,185931000.0,186348000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2012.0,Q2TTM,2011-07-01,2012-06-30,,1.52,1.52,0.3,1.51,,85000000.0,281000000.0,281000000.0,281000000.0,,2342000000.0,3833000000.0,2000000.0,77000000.0,106000000.0,2000000.0,899000000.0,2342000000.0,1491000000.0,43000000.0,1084000000.0,407000000.0,-41000000.0,366000000.0,3833000000.0,185400000.0,185849000.0,186248000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.82,0.82,0.2,0.82,,47000000.0,152000000.0,152000000.0,152000000.0,,1145000000.0,1891000000.0,-2000000.0,11000000.0,56000000.0,,451000000.0,1145000000.0,746000000.0,27000000.0,518000000.0,228000000.0,-29000000.0,199000000.0,1891000000.0,185400000.0,185849000.0,186248000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2012.0,Q2,2012-04-01,2012-06-30,2013-07-30 14:21:12+00:00,0.48,0.48,0.1012,0.48,,26000000.0,89000000.0,89000000.0,89000000.0,,583000000.0,966000000.0,-1000000.0,6000000.0,28000000.0,0.0,220000000.0,583000000.0,383000000.0,13000000.0,254000000.0,129000000.0,-14000000.0,115000000.0,966000000.0,185400000.0,185849000.0,186248000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2012.0,Q1TTM,2011-04-01,2012-03-31,,1.43,1.43,0.2,1.42,,102000000.0,264000000.0,264000000.0,264000000.0,,2351000000.0,3838000000.0,3000000.0,89000000.0,104000000.0,2000000.0,898000000.0,2351000000.0,1487000000.0,31000000.0,1093000000.0,394000000.0,-28000000.0,366000000.0,3838000000.0,185300000.0,185398000.0,185859000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2012.0,Q1,2012-01-01,2012-03-31,2013-04-30 10:47:41+00:00,0.34,0.34,0.1012,0.34,,21000000.0,63000000.0,63000000.0,63000000.0,,562000000.0,925000000.0,-1000000.0,5000000.0,28000000.0,0.0,231000000.0,562000000.0,363000000.0,14000000.0,264000000.0,99000000.0,-15000000.0,84000000.0,925000000.0,185300000.0,185398000.0,185859000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 11:19:24+00:00,1.23,1.23,0.004656,1.22,,70000000.0,228000000.0,228000000.0,228000000.0,,2338000000.0,3837000000.0,-10000000.0,,104000000.0,42000000.0,990000000.0,2338000000.0,1499000000.0,55000000.0,1136000000.0,363000000.0,-65000000.0,298000000.0,3837000000.0,185400000.0,185216000.0,186038000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2013.0,Q4,2013-10-01,2013-12-31,,0.37,0.37,-0.34,0.36,,39000000.0,68000000.0,68000000.0,68000000.0,,623000000.0,1033000000.0,-8000000.0,,26000000.0,12000000.0,243000000.0,623000000.0,410000000.0,14000000.0,281000000.0,129000000.0,-22000000.0,107000000.0,1033000000.0,185400000.0,185216000.0,186038000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2013.0,Q3TTM,2012-10-01,2013-09-30,,1.25,1.25,0.05,1.25,,47000000.0,233000000.0,233000000.0,233000000.0,,2302000000.0,3773000000.0,-3000000.0,7000000.0,104000000.0,43000000.0,979000000.0,2302000000.0,1471000000.0,55000000.0,1133000000.0,338000000.0,-58000000.0,280000000.0,3773000000.0,187200000.0,185166000.0,186002000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2013.0,Q3YTD,2013-01-01,2013-09-30,,0.86,0.86,0.35,0.86,,31000000.0,160000000.0,160000000.0,160000000.0,,1715000000.0,2804000000.0,-2000000.0,,78000000.0,30000000.0,747000000.0,1715000000.0,1089000000.0,41000000.0,855000000.0,234000000.0,-43000000.0,191000000.0,2804000000.0,187200000.0,185166000.0,186002000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2013.0,Q3,2013-07-01,2013-09-30,2014-10-28 11:46:47+00:00,0.39,0.39,0.1164,0.39,,10000000.0,73000000.0,73000000.0,73000000.0,,581000000.0,965000000.0,-1000000.0,,24000000.0,5000000.0,257000000.0,581000000.0,384000000.0,14000000.0,286000000.0,98000000.0,-15000000.0,83000000.0,965000000.0,187200000.0,185166000.0,186002000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2013.0,Q2TTM,2012-07-01,2013-06-30,,1.25,1.25,0.03,1.24,,65000000.0,232000000.0,232000000.0,232000000.0,,2278000000.0,3739000000.0,1000000.0,11000000.0,104000000.0,42000000.0,953000000.0,2278000000.0,1461000000.0,55000000.0,1110000000.0,351000000.0,-54000000.0,297000000.0,3739000000.0,184000000.0,185403000.0,186121000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.47,0.47,0.23,0.47,,21000000.0,87000000.0,87000000.0,87000000.0,,1134000000.0,1839000000.0,-1000000.0,,54000000.0,25000000.0,490000000.0,1134000000.0,705000000.0,27000000.0,569000000.0,136000000.0,-28000000.0,108000000.0,1839000000.0,184000000.0,185403000.0,186121000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2013.0,Q2,2013-04-01,2013-06-30,2014-07-29 11:22:31+00:00,0.25,0.25,0.1164,0.25,,11000000.0,46000000.0,46000000.0,46000000.0,,589000000.0,960000000.0,1000000.0,,28000000.0,20000000.0,253000000.0,589000000.0,371000000.0,14000000.0,301000000.0,70000000.0,-13000000.0,57000000.0,960000000.0,184000000.0,185403000.0,186121000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2013.0,Q1TTM,2012-04-01,2013-03-31,,1.48,1.48,0.02,1.47,,80000000.0,275000000.0,275000000.0,275000000.0,,2272000000.0,3745000000.0,-1000000.0,17000000.0,104000000.0,22000000.0,920000000.0,2272000000.0,1473000000.0,54000000.0,1063000000.0,410000000.0,-55000000.0,355000000.0,3745000000.0,186400000.0,185807000.0,186435000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2013.0,Q1,2013-01-01,2013-03-31,2014-04-29 10:45:43+00:00,0.22,0.22,0.1164,0.22,,10000000.0,41000000.0,41000000.0,41000000.0,,545000000.0,879000000.0,-2000000.0,,26000000.0,5000000.0,237000000.0,545000000.0,334000000.0,13000000.0,268000000.0,66000000.0,-15000000.0,51000000.0,879000000.0,186400000.0,185807000.0,186435000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2014.0,FY,2014-01-01,2014-12-31,2017-02-23 11:50:48+00:00,1.84,1.84,0.00512,1.83,,84000000.0,337000000.0,337000000.0,337000000.0,,2403000000.0,3916000000.0,12000000.0,,104000000.0,26000000.0,920000000.0,2403000000.0,1513000000.0,54000000.0,1050000000.0,463000000.0,-42000000.0,421000000.0,3916000000.0,183200000.0,183077000.0,184249000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2014.0,Q4,2014-10-01,2014-12-31,,0.52,0.52,-0.38,0.51,,32000000.0,96000000.0,96000000.0,96000000.0,,635000000.0,1042000000.0,,,26000000.0,8000000.0,232000000.0,635000000.0,407000000.0,13000000.0,266000000.0,141000000.0,-13000000.0,128000000.0,1042000000.0,183200000.0,183077000.0,184249000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2014.0,Q3TTM,2013-10-01,2014-09-30,,1.69,1.69,0.04,1.68,,91000000.0,309000000.0,309000000.0,309000000.0,,2391000000.0,3907000000.0,4000000.0,,104000000.0,30000000.0,931000000.0,2391000000.0,1516000000.0,55000000.0,1065000000.0,451000000.0,-51000000.0,400000000.0,3907000000.0,182800000.0,182244000.0,183432000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2014.0,Q3,2014-07-01,2014-09-30,2015-10-29 10:13:58+00:00,0.58,0.58,0.128,0.58,,22000000.0,106000000.0,106000000.0,106000000.0,,587000000.0,963000000.0,12000000.0,,24000000.0,0.0,222000000.0,587000000.0,376000000.0,14000000.0,246000000.0,130000000.0,-2000000.0,128000000.0,963000000.0,182800000.0,182244000.0,183432000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2014.0,Q3YTD,2014-01-01,2014-09-30,,1.32,1.32,0.38,1.32,,52000000.0,241000000.0,241000000.0,241000000.0,,1768000000.0,2874000000.0,12000000.0,,78000000.0,18000000.0,688000000.0,1768000000.0,1106000000.0,41000000.0,784000000.0,322000000.0,-29000000.0,293000000.0,2874000000.0,182800000.0,182244000.0,183432000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2014.0,Q2TTM,2013-07-01,2014-06-30,,1.5,1.5,0.03,1.49,,79000000.0,276000000.0,276000000.0,276000000.0,,2385000000.0,3909000000.0,-9000000.0,,104000000.0,35000000.0,966000000.0,2385000000.0,1524000000.0,55000000.0,1105000000.0,419000000.0,-64000000.0,355000000.0,3909000000.0,183000000.0,183377000.0,184519000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2014.0,Q2,2014-04-01,2014-06-30,2015-07-30 10:37:02+00:00,0.47,0.47,0.128,0.47,,18000000.0,86000000.0,86000000.0,86000000.0,,617000000.0,1005000000.0,1000000.0,,27000000.0,3000000.0,242000000.0,617000000.0,388000000.0,13000000.0,272000000.0,116000000.0,-12000000.0,104000000.0,1005000000.0,183000000.0,183377000.0,184519000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.74,0.74,0.26,0.74,,30000000.0,135000000.0,135000000.0,135000000.0,,1181000000.0,1911000000.0,,,54000000.0,18000000.0,466000000.0,1181000000.0,730000000.0,27000000.0,538000000.0,192000000.0,-27000000.0,165000000.0,1911000000.0,183000000.0,183377000.0,184519000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2014.0,Q1TTM,2013-04-01,2014-03-31,,1.28,1.28,0.02,1.27,,72000000.0,236000000.0,236000000.0,236000000.0,,2357000000.0,3864000000.0,-9000000.0,,105000000.0,52000000.0,977000000.0,2357000000.0,1507000000.0,56000000.0,1134000000.0,373000000.0,-65000000.0,308000000.0,3864000000.0,181500000.0,184547000.0,185769000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2014.0,Q1,2014-01-01,2014-03-31,2015-04-30 10:49:07+00:00,0.27,0.27,0.128,0.27,,12000000.0,49000000.0,49000000.0,49000000.0,,564000000.0,906000000.0,-1000000.0,,27000000.0,15000000.0,224000000.0,564000000.0,342000000.0,14000000.0,266000000.0,76000000.0,-15000000.0,61000000.0,906000000.0,181500000.0,184547000.0,185769000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2015.0,FY,2015-01-01,2015-12-31,2018-02-23 12:53:26+00:00,1.88,1.88,0.5632,1.87,,63000000.0,340000000.0,340000000.0,340000000.0,0.0,2249000000.0,3653000000.0,9000000.0,,95000000.0,6000000.0,854000000.0,2249000000.0,1404000000.0,55000000.0,955000000.0,449000000.0,-46000000.0,403000000.0,3653000000.0,180900000.0,180893000.0,181737000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2015.0,Q4,2015-10-01,2015-12-31,,0.64,0.64,0.14,0.63,,14000000.0,114000000.0,114000000.0,114000000.0,,604000000.0,994000000.0,,,24000000.0,1000000.0,223000000.0,604000000.0,390000000.0,14000000.0,248000000.0,142000000.0,-14000000.0,128000000.0,994000000.0,180900000.0,180893000.0,181737000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2015.0,Q3,2015-07-01,2015-09-30,2016-11-01 12:27:48+00:00,0.48,0.48,0.1408,0.48,,19000000.0,88000000.0,88000000.0,88000000.0,,551000000.0,902000000.0,0.0,,23000000.0,1000000.0,207000000.0,551000000.0,351000000.0,13000000.0,231000000.0,120000000.0,-13000000.0,107000000.0,902000000.0,183300000.0,180845000.0,181632000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2015.0,Q3YTD,2015-01-01,2015-09-30,,1.24,1.24,0.42,1.24,,49000000.0,226000000.0,226000000.0,226000000.0,,1645000000.0,2659000000.0,9000000.0,,71000000.0,5000000.0,631000000.0,1645000000.0,1014000000.0,41000000.0,707000000.0,307000000.0,-32000000.0,275000000.0,2659000000.0,183300000.0,180845000.0,181632000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2015.0,Q3TTM,2014-10-01,2015-09-30,,1.76,1.76,0.04,1.75,,81000000.0,322000000.0,322000000.0,322000000.0,,2280000000.0,3701000000.0,9000000.0,,97000000.0,13000000.0,863000000.0,2280000000.0,1421000000.0,54000000.0,973000000.0,448000000.0,-45000000.0,403000000.0,3701000000.0,183300000.0,180845000.0,181632000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2015.0,Q2,2015-04-01,2015-06-30,2016-08-02 10:36:50+00:00,0.41,0.41,0.1408,0.41,,17000000.0,74000000.0,74000000.0,74000000.0,,572000000.0,920000000.0,1000000.0,,25000000.0,1000000.0,218000000.0,572000000.0,348000000.0,14000000.0,244000000.0,104000000.0,-13000000.0,91000000.0,920000000.0,180500000.0,181474000.0,182313000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2015.0,Q2YTD,2015-01-01,2015-06-30,,0.76,0.76,0.28,0.76,,30000000.0,138000000.0,138000000.0,138000000.0,,1094000000.0,1757000000.0,9000000.0,,48000000.0,4000000.0,424000000.0,1094000000.0,663000000.0,28000000.0,476000000.0,187000000.0,-19000000.0,168000000.0,1757000000.0,180500000.0,181474000.0,182313000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2015.0,Q2TTM,2014-07-01,2015-06-30,,1.86,1.86,0.03,1.85,,84000000.0,340000000.0,340000000.0,340000000.0,,2316000000.0,3762000000.0,21000000.0,,98000000.0,12000000.0,878000000.0,2316000000.0,1446000000.0,55000000.0,988000000.0,458000000.0,-34000000.0,424000000.0,3762000000.0,180500000.0,181474000.0,182313000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2015.0,Q1,2015-01-01,2015-03-31,2016-05-03 10:21:51+00:00,0.35,0.35,0.1408,0.35,,13000000.0,64000000.0,64000000.0,64000000.0,,522000000.0,837000000.0,8000000.0,,23000000.0,3000000.0,206000000.0,522000000.0,315000000.0,14000000.0,232000000.0,83000000.0,-6000000.0,77000000.0,837000000.0,182900000.0,182095000.0,183064000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2015.0,Q1TTM,2014-04-01,2015-03-31,,1.92,1.92,0.02,1.91,,85000000.0,352000000.0,352000000.0,352000000.0,,2361000000.0,3847000000.0,21000000.0,,100000000.0,14000000.0,902000000.0,2361000000.0,1486000000.0,54000000.0,1016000000.0,470000000.0,-33000000.0,437000000.0,3847000000.0,182900000.0,182095000.0,183064000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2016.0,FY,2016-01-01,2016-12-31,2019-02-22 10:34:01+00:00,1.45,1.45,0.6196,1.45,,80000000.0,260000000.0,260000000.0,260000000.0,0.0,2309000000.0,3771000000.0,2000000.0,,110000000.0,30000000.0,914000000.0,2309000000.0,1462000000.0,70000000.0,1054000000.0,408000000.0,-68000000.0,340000000.0,3771000000.0,179300000.0,179106000.0,180038000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2016.0,Q4,2016-10-01,2016-12-31,,0.28,0.28,0.15,0.28,,40000000.0,50000000.0,50000000.0,50000000.0,,688000000.0,1095000000.0,-1000000.0,,35000000.0,12000000.0,249000000.0,688000000.0,407000000.0,20000000.0,296000000.0,111000000.0,-21000000.0,90000000.0,1095000000.0,179300000.0,179106000.0,180038000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2016.0,Q3,2016-07-01,2016-09-30,2017-10-31 11:51:56+00:00,0.41,0.41,0.1549,0.41,,22000000.0,73000000.0,73000000.0,73000000.0,0.0,540000000.0,897000000.0,2000000.0,,23000000.0,6000000.0,219000000.0,540000000.0,357000000.0,16000000.0,248000000.0,109000000.0,-14000000.0,95000000.0,897000000.0,178000000.0,179300000.0,180300000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2016.0,Q3YTD,2016-01-01,2016-09-30,,1.17,1.17,0.46,1.17,,40000000.0,210000000.0,210000000.0,210000000.0,,1621000000.0,2676000000.0,3000000.0,,75000000.0,18000000.0,665000000.0,1621000000.0,1055000000.0,50000000.0,758000000.0,297000000.0,-47000000.0,250000000.0,2676000000.0,178000000.0,179300000.0,180300000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2016.0,Q3TTM,2015-10-01,2016-09-30,,1.81,1.81,0.61,1.8,,54000000.0,324000000.0,324000000.0,324000000.0,,2225000000.0,3670000000.0,3000000.0,,99000000.0,19000000.0,888000000.0,2225000000.0,1445000000.0,64000000.0,1006000000.0,439000000.0,-61000000.0,378000000.0,3670000000.0,178000000.0,179300000.0,180300000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2016.0,Q2,2016-04-01,2016-06-30,2017-08-01 11:13:17+00:00,0.39,0.39,0.1549,0.39,,19000000.0,71000000.0,71000000.0,71000000.0,0.0,563000000.0,932000000.0,1000000.0,,27000000.0,6000000.0,227000000.0,563000000.0,369000000.0,20000000.0,260000000.0,109000000.0,-19000000.0,90000000.0,932000000.0,182100000.0,179100000.0,179890000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2016.0,Q2YTD,2016-01-01,2016-06-30,,0.76,0.76,0.31,0.76,,18000000.0,137000000.0,137000000.0,137000000.0,,1081000000.0,1779000000.0,1000000.0,,52000000.0,12000000.0,446000000.0,1081000000.0,698000000.0,34000000.0,510000000.0,188000000.0,-33000000.0,155000000.0,1779000000.0,182100000.0,179100000.0,179890000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2016.0,Q2TTM,2015-07-01,2016-06-30,,1.88,1.88,0.59,1.87,,51000000.0,339000000.0,339000000.0,339000000.0,,2236000000.0,3675000000.0,1000000.0,,99000000.0,14000000.0,876000000.0,2236000000.0,1439000000.0,61000000.0,989000000.0,450000000.0,-60000000.0,390000000.0,3675000000.0,182100000.0,179100000.0,179890000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2016.0,Q1,2016-01-01,2016-03-31,2017-05-02 14:48:19+00:00,0.37,0.37,0.1549,0.37,,-1000000.0,66000000.0,66000000.0,66000000.0,,518000000.0,847000000.0,0.0,,25000000.0,6000000.0,219000000.0,518000000.0,329000000.0,14000000.0,250000000.0,79000000.0,-14000000.0,65000000.0,847000000.0,178400000.0,178590000.0,179313000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2016.0,Q1TTM,2015-04-01,2016-03-31,,1.9,1.9,0.58,1.89,,49000000.0,342000000.0,342000000.0,342000000.0,,2245000000.0,3663000000.0,1000000.0,,97000000.0,9000000.0,867000000.0,2245000000.0,1418000000.0,55000000.0,973000000.0,445000000.0,-54000000.0,391000000.0,3663000000.0,178400000.0,178590000.0,179313000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2017.0,FY,2017-01-01,2017-12-31,2020-02-28 12:33:04+00:00,1.84,1.84,0.72,1.83,0.0,136000000.0,330000000.0,330000000.0,331000000.0,-1000000.0,2860000000.0,4707000000.0,-4000000.0,,181000000.0,25000000.0,1089000000.0,2860000000.0,1847000000.0,82000000.0,1295000000.0,552000000.0,-86000000.0,466000000.0,4707000000.0,179900000.0,179600000.0,180900000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2017.0,Q4,2017-10-01,2017-12-31,,0.4,0.4,0.18,0.39,,74000000.0,70000000.0,70000000.0,71000000.0,-1000000.0,770000000.0,1277000000.0,-13000000.0,,50000000.0,3000000.0,277000000.0,770000000.0,507000000.0,20000000.0,330000000.0,177000000.0,-33000000.0,144000000.0,1277000000.0,179900000.0,179600000.0,180900000.0
