company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,otherequity,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2013.0,Q1,,2013-03-31,2013-04-30 10:47:41+00:00,309000000.0,767000000.0,406000000.0,72000000.0,375000000.0,0.0,1713000000.0,43000000.0,1669000000.0,504000000.0,1199000000.0,461000000.0,474000000.0,,179000000.0,397000000.0,,,185000000.0,53000000.0,111000000.0,283000000.0,6000000.0,4589000000.0,2040000000.0,1757000000.0,721000000.0,2040000000.0,2040000000.0,2549000000.0,4589000000.0,2358000000.0,1828000000.0,-28000000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2014.0,FY,,2014-12-31,2016-02-26 11:19:24+00:00,338000000.0,771000000.0,476000000.0,-99000000.0,663000000.0,0.0,1798000000.0,,1635000000.0,470000000.0,1195000000.0,486000000.0,461000000.0,,136000000.0,388000000.0,,,203000000.0,84000000.0,144000000.0,648000000.0,89000000.0,4833000000.0,2127000000.0,2064000000.0,903000000.0,2127000000.0,2127000000.0,2706000000.0,4833000000.0,2308000000.0,1803000000.0,-220000000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2014.0,Q3,,2014-09-30,2014-10-28 11:46:47+00:00,314000000.0,804000000.0,495000000.0,49000000.0,529000000.0,0.0,1787000000.0,35000000.0,1667000000.0,448000000.0,1199000000.0,516000000.0,454000000.0,,183000000.0,319000000.0,,,220000000.0,70000000.0,141000000.0,575000000.0,41000000.0,4814000000.0,2193000000.0,2025000000.0,850000000.0,2193000000.0,2193000000.0,2621000000.0,4814000000.0,2335000000.0,1771000000.0,-218000000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2014.0,Q2,,2014-06-30,2014-07-29 11:22:31+00:00,328000000.0,830000000.0,475000000.0,158000000.0,450000000.0,0.0,1781000000.0,37000000.0,1719000000.0,471000000.0,1199000000.0,527000000.0,469000000.0,,195000000.0,342000000.0,,,225000000.0,73000000.0,172000000.0,493000000.0,43000000.0,4900000000.0,2245000000.0,2016000000.0,846000000.0,2245000000.0,2245000000.0,2655000000.0,4900000000.0,2415000000.0,1809000000.0,-187000000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2014.0,Q1,,2014-03-31,2014-04-29 10:45:43+00:00,325000000.0,803000000.0,488000000.0,166000000.0,466000000.0,0.0,1770000000.0,40000000.0,1719000000.0,480000000.0,1199000000.0,516000000.0,476000000.0,,198000000.0,348000000.0,,,221000000.0,56000000.0,166000000.0,430000000.0,44000000.0,4887000000.0,2229000000.0,1991000000.0,857000000.0,2229000000.0,2229000000.0,2658000000.0,4887000000.0,2420000000.0,1801000000.0,-137000000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2015.0,FY,,2015-12-31,2017-02-23 11:50:48+00:00,338000000.0,749000000.0,407000000.0,-238000000.0,680000000.0,0.0,1836000000.0,,1584000000.0,435000000.0,1196000000.0,433000000.0,439000000.0,0.0,118000000.0,335000000.0,,,194000000.0,101000000.0,143000000.0,885000000.0,78000000.0,4657000000.0,2084000000.0,2005000000.0,823000000.0,2084000000.0,2084000000.0,2573000000.0,4657000000.0,2213000000.0,1750000000.0,-399000000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2015.0,Q3,,2015-09-30,2015-10-29 10:13:58+00:00,314000000.0,762000000.0,422000000.0,-229000000.0,611000000.0,0.0,1824000000.0,35000000.0,1584000000.0,434000000.0,1196000000.0,477000000.0,418000000.0,,141000000.0,374000000.0,,,192000000.0,76000000.0,132000000.0,796000000.0,79000000.0,4645000000.0,2043000000.0,2017000000.0,815000000.0,2043000000.0,2043000000.0,2602000000.0,4645000000.0,2210000000.0,1787000000.0,-348000000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2015.0,Q2,,2015-06-30,2015-07-30 10:37:02+00:00,315000000.0,772000000.0,441000000.0,-198000000.0,600000000.0,0.0,1817000000.0,37000000.0,1592000000.0,442000000.0,1196000000.0,498000000.0,431000000.0,,152000000.0,377000000.0,,,198000000.0,77000000.0,149000000.0,734000000.0,81000000.0,4719000000.0,2080000000.0,2056000000.0,837000000.0,2080000000.0,2080000000.0,2639000000.0,4719000000.0,2232000000.0,1802000000.0,-273000000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2015.0,Q1,,2015-03-31,2015-04-30 10:49:07+00:00,311000000.0,738000000.0,441000000.0,-233000000.0,554000000.0,0.0,1809000000.0,38000000.0,1582000000.0,446000000.0,1195000000.0,502000000.0,434000000.0,,152000000.0,374000000.0,,,185000000.0,77000000.0,141000000.0,686000000.0,81000000.0,4620000000.0,1989000000.0,1973000000.0,833000000.0,1989000000.0,1989000000.0,2631000000.0,4620000000.0,2213000000.0,1798000000.0,-273000000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2016.0,FY,,2016-12-31,2018-02-23 12:53:26+00:00,457000000.0,843000000.0,521000000.0,-318000000.0,308000000.0,0.0,1878000000.0,,2632000000.0,1201000000.0,2108000000.0,522000000.0,616000000.0,17000000.0,352000000.0,408000000.0,,,186000000.0,161000000.0,166000000.0,1033000000.0,260000000.0,6474000000.0,2190000000.0,1839000000.0,1238000000.0,2190000000.0,2207000000.0,4267000000.0,6474000000.0,4019000000.0,3029000000.0,-403000000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2016.0,Q3,,2016-09-30,2016-11-01 12:27:48+00:00,341000000.0,792000000.0,438000000.0,-255000000.0,659000000.0,0.0,1873000000.0,,1621000000.0,444000000.0,1148000000.0,488000000.0,440000000.0,,114000000.0,335000000.0,,,181000000.0,113000000.0,153000000.0,1011000000.0,62000000.0,4778000000.0,2227000000.0,2092000000.0,841000000.0,2227000000.0,2227000000.0,2551000000.0,4778000000.0,2246000000.0,1710000000.0,-402000000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2016.0,Q2,,2016-06-30,2016-08-02 10:36:50+00:00,339000000.0,784000000.0,390000000.0,-252000000.0,586000000.0,0.0,1862000000.0,,1616000000.0,453000000.0,1143000000.0,483000000.0,438000000.0,,117000000.0,336000000.0,,,180000000.0,104000000.0,154000000.0,966000000.0,91000000.0,4694000000.0,2174000000.0,2007000000.0,820000000.0,2174000000.0,2174000000.0,2520000000.0,4694000000.0,2249000000.0,1700000000.0,-402000000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2016.0,Q1,,2016-03-31,2016-05-03 10:21:51+00:00,332000000.0,752000000.0,380000000.0,-212000000.0,1193000000.0,0.0,1850000000.0,,1632000000.0,464000000.0,1153000000.0,482000000.0,446000000.0,,106000000.0,340000000.0,,,187000000.0,114000000.0,148000000.0,923000000.0,720000000.0,5304000000.0,2159000000.0,2575000000.0,1432000000.0,2159000000.0,2159000000.0,3145000000.0,5304000000.0,2283000000.0,1713000000.0,-402000000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2017.0,FY,,2017-12-31,2019-02-22 10:34:01+00:00,549000000.0,956000000.0,551000000.0,-210000000.0,414000000.0,0.0,1914000000.0,,2768000000.0,1168000000.0,2200000000.0,524000000.0,643000000.0,16000000.0,252000000.0,442000000.0,,,210000000.0,347000000.0,177000000.0,1227000000.0,0.0,6860000000.0,2503000000.0,2071000000.0,1100000000.0,2503000000.0,2519000000.0,4341000000.0,6860000000.0,4146000000.0,3241000000.0,-428000000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2017.0,Q3,,2017-09-30,2017-10-31 11:51:56+00:00,477000000.0,990000000.0,562000000.0,-199000000.0,283000000.0,0.0,1902000000.0,,2741000000.0,1174000000.0,2189000000.0,562000000.0,637000000.0,17000000.0,324000000.0,429000000.0,,,236000000.0,225000000.0,160000000.0,1188000000.0,97000000.0,6783000000.0,2463000000.0,1995000000.0,1136000000.0,2463000000.0,2480000000.0,4303000000.0,6783000000.0,4151000000.0,3167000000.0,-428000000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2017.0,Q2,,2017-06-30,2017-08-01 11:13:17+00:00,442000000.0,944000000.0,515000000.0,-220000000.0,288000000.0,0.0,1896000000.0,,2717000000.0,1184000000.0,2168000000.0,554000000.0,627000000.0,17000000.0,329000000.0,427000000.0,,,218000000.0,201000000.0,175000000.0,1117000000.0,243000000.0,6707000000.0,2365000000.0,1961000000.0,1200000000.0,2365000000.0,2382000000.0,4325000000.0,6707000000.0,4119000000.0,3125000000.0,-428000000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2017.0,Q1,,2017-03-31,2017-05-02 14:48:19+00:00,414000000.0,868000000.0,516000000.0,-276000000.0,287000000.0,0.0,1885000000.0,,2658000000.0,1190000000.0,2126000000.0,540000000.0,612000000.0,,350000000.0,414000000.0,,,204000000.0,178000000.0,168000000.0,1050000000.0,261000000.0,6527000000.0,2251000000.0,1863000000.0,1191000000.0,2251000000.0,2251000000.0,4259000000.0,6527000000.0,4052000000.0,3068000000.0,-408000000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2018.0,FY,,2018-12-31,2020-02-28 12:33:04+00:00,586000000.0,1031000000.0,546000000.0,-336000000.0,296000000.0,0.0,1952000000.0,,2976000000.0,1232000000.0,2051000000.0,595000000.0,656000000.0,14000000.0,303000000.0,400000000.0,,,264000000.0,297000000.0,172000000.0,1639000000.0,257000000.0,7222000000.0,2768000000.0,2094000000.0,1389000000.0,2768000000.0,2782000000.0,4440000000.0,7222000000.0,4472000000.0,3051000000.0,-487000000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2018.0,Q3,,2018-09-30,2018-10-30 12:08:17+00:00,570000000.0,1017000000.0,571000000.0,-293000000.0,404000000.0,0.0,1944000000.0,,3008000000.0,1259000000.0,2189000000.0,622000000.0,636000000.0,14000000.0,284000000.0,409000000.0,,,219000000.0,330000000.0,161000000.0,1452000000.0,342000000.0,7326000000.0,2617000000.0,2204000000.0,1483000000.0,2617000000.0,2631000000.0,4695000000.0,7326000000.0,4486000000.0,3212000000.0,-486000000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2018.0,Q2,,2018-06-30,2018-07-31 12:04:55+00:00,580000000.0,1019000000.0,536000000.0,-294000000.0,321000000.0,0.0,1934000000.0,,2996000000.0,1269000000.0,2179000000.0,598000000.0,643000000.0,16000000.0,288000000.0,426000000.0,,,218000000.0,333000000.0,168000000.0,1359000000.0,361000000.0,7232000000.0,2513000000.0,2106000000.0,1477000000.0,2513000000.0,2529000000.0,4703000000.0,7232000000.0,4483000000.0,3226000000.0,-486000000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2018.0,Q1,,2018-03-31,2018-05-01 13:11:29+00:00,543000000.0,999000000.0,546000000.0,-207000000.0,297000000.0,0.0,1927000000.0,,3082000000.0,1303000000.0,2228000000.0,578000000.0,666000000.0,16000000.0,285000000.0,446000000.0,,,233000000.0,374000000.0,192000000.0,1282000000.0,371000000.0,7350000000.0,2541000000.0,2066000000.0,1460000000.0,2541000000.0,2557000000.0,4793000000.0,7350000000.0,4618000000.0,3333000000.0,-461000000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2019.0,FY,,2019-12-31,2020-05-05 13:28:31+00:00,597000000.0,1036000000.0,628000000.0,-375000000.0,724000000.0,0.0,1993000000.0,,2839000000.0,1174000000.0,2040000000.0,539000000.0,658000000.0,10000000.0,310000000.0,445000000.0,,,589000000.0,447000000.0,151000000.0,1866000000.0,276000000.0,7710000000.0,2957000000.0,2450000000.0,1501000000.0,2957000000.0,2967000000.0,4743000000.0,7710000000.0,4602000000.0,3242000000.0,-527000000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2019.0,Q3,,2019-09-30,2019-10-31 15:41:40+00:00,521000000.0,1078000000.0,634000000.0,-364000000.0,453000000.0,0.0,1985000000.0,,2811000000.0,1180000000.0,2030000000.0,580000000.0,641000000.0,9000000.0,310000000.0,385000000.0,,,620000000.0,434000000.0,152000000.0,1791000000.0,306000000.0,7515000000.0,2886000000.0,2263000000.0,1461000000.0,2886000000.0,2895000000.0,4620000000.0,7515000000.0,4611000000.0,3159000000.0,-526000000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2019.0,Q2,,2019-06-30,2019-08-01 13:05:06+00:00,539000000.0,1096000000.0,596000000.0,-327000000.0,383000000.0,0.0,1977000000.0,,2999000000.0,1211000000.0,2051000000.0,604000000.0,661000000.0,12000000.0,305000000.0,396000000.0,,,545000000.0,479000000.0,175000000.0,1770000000.0,402000000.0,7674000000.0,2894000000.0,2258000000.0,1537000000.0,2894000000.0,2906000000.0,4768000000.0,7674000000.0,4755000000.0,3231000000.0,-526000000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2019.0,Q1,,2019-03-31,2019-05-02 13:05:46+00:00,548000000.0,1020000000.0,589000000.0,-316000000.0,275000000.0,0.0,1964000000.0,,2988000000.0,1219000000.0,2044000000.0,617000000.0,653000000.0,12000000.0,312000000.0,394000000.0,,,527000000.0,469000000.0,169000000.0,1674000000.0,304000000.0,7468000000.0,2796000000.0,2081000000.0,1441000000.0,2796000000.0,2808000000.0,4660000000.0,7468000000.0,4734000000.0,3219000000.0,-526000000.0
Xylem Inc,XYL,549300DF5MV96DRYLQ48,1524472,2020.0,Q1,,2020-03-31,2020-05-05 13:28:31+00:00,506000000.0,975000000.0,619000000.0,-461000000.0,739000000.0,0.0,2006000000.0,,2790000000.0,1141000000.0,2031000000.0,573000000.0,628000000.0,9000000.0,315000000.0,433000000.0,,,570000000.0,407000000.0,175000000.0,1854000000.0,459000000.0,7591000000.0,2812000000.0,2462000000.0,1584000000.0,2812000000.0,2821000000.0,4770000000.0,7591000000.0,4501000000.0,3186000000.0,-587000000.0
