company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othernoncurrentassets,othernoncurrentliabilities,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2012.0,Q2,,2012-06-30,2012-08-07 14:50:39+00:00,384800000.0,272400000.0,200000.0,184200000.0,0.0,452000000.0,5800000.0,1800000.0,868400000.0,891600000.0,249800000.0,17400000.0,225900000.0,532800000.0,200000.0,296600000.0,43600000.0,43300000.0,74500000.0,122100000.0,,1821600000.0,32400000.0,,3116300000.0,1985000000.0,731600000.0,419000000.0,1985000000.0,1985200000.0,1131100000.0,3116300000.0,1851900000.0,712100000.0,0.0,-288800000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2012.0,Q1,,2012-03-31,2012-05-08 14:22:36+00:00,373400000.0,270600000.0,9600000.0,232400000.0,0.0,427300000.0,5900000.0,31600000.0,868400000.0,899500000.0,249800000.0,15100000.0,212600000.0,517600000.0,200000.0,291800000.0,44500000.0,37800000.0,75400000.0,113900000.0,,1775600000.0,100000.0,,3135300000.0,2030000000.0,759300000.0,405100000.0,2030000000.0,2030200000.0,1105100000.0,3135300000.0,1858400000.0,700000000.0,0.0,-182500000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2013.0,FY,,2013-12-31,2015-02-20 11:29:47+00:00,495100000.0,330200000.0,200000.0,496900000.0,0.0,499300000.0,16600000.0,2300000.0,1222200000.0,1204300000.0,649500000.0,24500000.0,250500000.0,594100000.0,100000.0,476000000.0,25500000.0,21600000.0,98800000.0,157500000.0,,2168500000.0,153800000.0,,4259700000.0,2299900000.0,1115800000.0,651200000.0,2299900000.0,2300000000.0,1959700000.0,4259700000.0,2549800000.0,1308500000.0,0.0,-368100000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2013.0,Q3,,2013-09-30,2013-11-01 12:32:01+00:00,482700000.0,323900000.0,-4300000.0,445500000.0,0.0,501300000.0,17700000.0,3400000.0,1222200000.0,1218600000.0,649500000.0,25600000.0,258400000.0,576000000.0,200000.0,475200000.0,48100000.0,19800000.0,91100000.0,155200000.0,,2115200000.0,154000000.0,,4198800000.0,2230500000.0,1065300000.0,640100000.0,2230500000.0,2230700000.0,1968100000.0,4198800000.0,2557500000.0,1328000000.0,0.0,-381700000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2013.0,Q2,,2013-06-30,2013-08-02 12:33:59+00:00,423400000.0,327400000.0,-11800000.0,274100000.0,0.0,495000000.0,17700000.0,2200000.0,1222400000.0,1224300000.0,649500000.0,23500000.0,255500000.0,577300000.0,200000.0,469400000.0,48000000.0,36300000.0,89200000.0,153700000.0,,2046100000.0,154800000.0,,4047700000.0,2146500000.0,911000000.0,580400000.0,2146500000.0,2146700000.0,1901000000.0,4047700000.0,2559400000.0,1320600000.0,0.0,-382800000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2013.0,Q1,,2013-03-31,2013-05-02 14:53:59+00:00,413400000.0,332400000.0,-3100000.0,259600000.0,0.0,474800000.0,17600000.0,38300000.0,1223800000.0,1231900000.0,649400000.0,24800000.0,259100000.0,584500000.0,200000.0,466400000.0,49800000.0,23400000.0,87700000.0,157800000.0,,1998400000.0,203900000.0,19700000.0,4064500000.0,2085300000.0,911800000.0,655600000.0,2085300000.0,2085500000.0,1979000000.0,4064500000.0,2568200000.0,1323400000.0,0.0,-384800000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2014.0,FY,,2014-12-31,2016-02-19 12:27:20+00:00,507700000.0,322900000.0,-34700000.0,423000000.0,0.0,511200000.0,,1000000.0,1325000000.0,1272400000.0,690000000.0,24800000.0,245900000.0,616200000.0,,470600000.0,28300000.0,26300000.0,102700000.0,163100000.0,,2414900000.0,396600000.0,,4359200000.0,2101900000.0,1018100000.0,905300000.0,2101900000.0,2101900000.0,2257300000.0,4359200000.0,2724900000.0,1352000000.0,0.0,-789500000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2014.0,Q3,,2014-09-30,2014-11-03 14:02:50+00:00,502300000.0,321300000.0,-13900000.0,370200000.0,0.0,509800000.0,19500000.0,12000000.0,1325000000.0,1283100000.0,649600000.0,24800000.0,261600000.0,595800000.0,100000.0,490600000.0,24000000.0,20200000.0,104300000.0,155800000.0,,2349800000.0,404100000.0,,4325800000.0,2087300000.0,992800000.0,918400000.0,2087300000.0,2087400000.0,2238400000.0,4325800000.0,2737200000.0,1320000000.0,0.0,-758400000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2014.0,Q2,,2014-06-30,2014-08-01 12:25:08+00:00,490400000.0,342800000.0,4500000.0,196900000.0,0.0,489900000.0,19300000.0,1900000.0,1222200000.0,1184400000.0,649600000.0,25100000.0,271000000.0,585700000.0,100000.0,488500000.0,24700000.0,34400000.0,106300000.0,160000000.0,,2275300000.0,153100000.0,,3988100000.0,2019800000.0,864400000.0,645400000.0,2019800000.0,2019900000.0,1968200000.0,3988100000.0,2538000000.0,1322800000.0,0.0,-749900000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2014.0,Q1,,2014-03-31,2014-05-01 13:56:48+00:00,470500000.0,344400000.0,-1400000.0,300000000.0,0.0,473500000.0,18700000.0,34600000.0,1222200000.0,1196400000.0,649600000.0,23900000.0,265000000.0,588400000.0,100000.0,483300000.0,24200000.0,25700000.0,101700000.0,157300000.0,,2228600000.0,153500000.0,,4086400000.0,2113300000.0,953800000.0,658600000.0,2113300000.0,2113400000.0,1973000000.0,4086400000.0,2544200000.0,1314400000.0,0.0,-587400000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2015.0,FY,,2015-12-31,2017-02-24 10:39:11+00:00,508300000.0,276200000.0,-45900000.0,330000000.0,0.0,522800000.0,,7200000.0,1354900000.0,1269500000.0,692800000.0,8400000.0,274000000.0,609600000.0,,484800000.0,,25800000.0,108500000.0,183400000.0,,2650000000.0,357200000.0,,4256900000.0,2023200000.0,906000000.0,872700000.0,2023200000.0,2023200000.0,2233700000.0,4256900000.0,2741300000.0,1361000000.0,0.0,-1103700000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2016.0,FY,,2016-12-31,2018-02-23 11:47:48+00:00,568900000.0,287000000.0,-63800000.0,187800000.0,0.0,544200000.0,,6200000.0,1444100000.0,1431800000.0,693400000.0,8500000.0,258200000.0,588600000.0,,512200000.0,,23800000.0,124300000.0,168700000.0,,2926000000.0,426800000.0,,4354100000.0,1977900000.0,756800000.0,1001900000.0,1977900000.0,1977900000.0,2376200000.0,4354100000.0,3008700000.0,1374300000.0,0.0,-1428500000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2016.0,Q3,,2016-09-30,2016-11-03 12:25:56+00:00,545100000.0,265300000.0,-51800000.0,232100000.0,0.0,541600000.0,,10100000.0,1406100000.0,1353200000.0,699100000.0,8000000.0,285700000.0,592700000.0,,507600000.0,25200000.0,21400000.0,118200000.0,145000000.0,,2861200000.0,230600000.0,,4282700000.0,2120000000.0,804500000.0,785800000.0,2120000000.0,2120000000.0,2162700000.0,4282700000.0,2885500000.0,1376900000.0,0.0,-1231000000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2016.0,Q2,,2016-06-30,2016-08-04 12:42:21+00:00,543700000.0,278900000.0,-50000000.0,210800000.0,0.0,536200000.0,,1600000.0,1406300000.0,1364400000.0,700700000.0,9100000.0,290300000.0,594600000.0,,499900000.0,25300000.0,37900000.0,117900000.0,145500000.0,,2782900000.0,381600000.0,,4310200000.0,2011900000.0,817900000.0,926900000.0,2011900000.0,2011900000.0,2298300000.0,4310200000.0,2897700000.0,1371400000.0,0.0,-1257200000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2016.0,Q1,,2016-03-31,2016-05-05 11:45:44+00:00,521000000.0,277000000.0,-42700000.0,194300000.0,0.0,527400000.0,,40500000.0,1407100000.0,1375800000.0,699800000.0,8000000.0,291000000.0,601100000.0,,491400000.0,25500000.0,23200000.0,114800000.0,142500000.0,,2716900000.0,451300000.0,,4292300000.0,1920300000.0,785500000.0,1012800000.0,1920300000.0,1920300000.0,2372000000.0,4292300000.0,2905700000.0,1359200000.0,0.0,-1281300000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2017.0,FY,,2017-12-31,2019-02-21 12:35:48+00:00,659100000.0,345900000.0,-36400000.0,278900000.0,0.0,557400000.0,,5000000.0,1958900000.0,2320500000.0,2103400000.0,9300000.0,330700000.0,607700000.0,,561200000.0,,44700000.0,118200000.0,197200000.0,,3479000000.0,270900000.0,,6014800000.0,2218000000.0,1000200000.0,935000000.0,2218000000.0,2218000000.0,3796800000.0,6014800000.0,4406900000.0,2861800000.0,0.0,-1782000000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2017.0,Q3,,2017-09-30,2017-11-02 12:53:03+00:00,634200000.0,377900000.0,-35500000.0,236500000.0,0.0,553300000.0,,1200000.0,2072600000.0,2151900000.0,2104100000.0,8500000.0,336100000.0,601800000.0,,753200000.0,,52700000.0,114800000.0,189800000.0,,3120600000.0,317200000.0,,5952800000.0,1953100000.0,1003200000.0,952600000.0,1953100000.0,1953100000.0,3999700000.0,5952800000.0,4347800000.0,3047100000.0,0.0,-1685300000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2017.0,Q2,,2017-06-30,2017-08-03 13:05:37+00:00,581600000.0,303800000.0,-41300000.0,237600000.0,0.0,550900000.0,,800000.0,1534700000.0,1561800000.0,894100000.0,9500000.0,292300000.0,573200000.0,,524700000.0,,43500000.0,110600000.0,188200000.0,,3034700000.0,629300000.0,,4667000000.0,1848300000.0,877200000.0,1211700000.0,1848300000.0,1848300000.0,2818700000.0,4667000000.0,3216600000.0,1607000000.0,0.0,-1696000000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2017.0,Q1,,2017-03-31,2017-05-04 11:13:03+00:00,535600000.0,305200000.0,-56500000.0,139500000.0,0.0,542200000.0,,45500000.0,1481300000.0,1538100000.0,692900000.0,8200000.0,280100000.0,578900000.0,,521000000.0,,29700000.0,126800000.0,171400000.0,,3009100000.0,585700000.0,,4487800000.0,1935700000.0,754500000.0,1166800000.0,1935700000.0,1935700000.0,2552100000.0,4487800000.0,3154400000.0,1385300000.0,0.0,-1559100000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2018.0,FY,,2018-12-31,2020-02-18 11:12:28+00:00,725100000.0,345300000.0,-53600000.0,316700000.0,0.0,573600000.0,,2900000.0,1992900000.0,2274000000.0,1508800000.0,8500000.0,382800000.0,598200000.0,,576400000.0,,33400000.0,117400000.0,203900000.0,,3832600000.0,598300000.0,,6069200000.0,2453800000.0,1078200000.0,1326300000.0,2453800000.0,2453800000.0,3615400000.0,6069200000.0,4392800000.0,2289100000.0,0.0,-1898800000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2018.0,Q3,,2018-09-30,2018-11-01 12:13:20+00:00,707000000.0,361500000.0,-42900000.0,188300000.0,0.0,573100000.0,,19000000.0,1992900000.0,2294200000.0,1803500000.0,8800000.0,390600000.0,587900000.0,,572600000.0,,19900000.0,123200000.0,210400000.0,,3743500000.0,301400000.0,,5967300000.0,2353400000.0,960300000.0,1027400000.0,2353400000.0,2353400000.0,3613900000.0,5967300000.0,4419100000.0,2586500000.0,0.0,-1920300000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2018.0,Q2,,2018-06-30,2018-08-02 11:58:20+00:00,681800000.0,348600000.0,-49300000.0,89300000.0,0.0,564600000.0,,8700000.0,1992900000.0,2311900000.0,1802600000.0,9400000.0,369200000.0,593100000.0,,567200000.0,,63300000.0,121700000.0,207700000.0,,3650600000.0,410300000.0,,5899400000.0,2221100000.0,870400000.0,1100800000.0,2221100000.0,2221100000.0,3678300000.0,5899400000.0,4435900000.0,2577500000.0,0.0,-1944800000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2018.0,Q1,,2018-03-31,2018-05-03 13:39:14+00:00,635300000.0,361100000.0,-33700000.0,119800000.0,0.0,553200000.0,,42700000.0,1991500000.0,2331100000.0,1802100000.0,9400000.0,357200000.0,600600000.0,,565400000.0,,53300000.0,118900000.0,201400000.0,,3582100000.0,552700000.0,,5942900000.0,2143300000.0,891400000.0,1230700000.0,2143300000.0,2143300000.0,3799600000.0,5942900000.0,4450900000.0,2568900000.0,0.0,-1958300000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2019.0,FY,,2019-12-31,2020-04-30 13:12:19+00:00,831900000.0,356400000.0,-66700000.0,155700000.0,0.0,588300000.0,,7500000.0,2079500000.0,2750000000.0,1810200000.0,9700000.0,417400000.0,573000000.0,,579600000.0,,26900000.0,288800000.0,507500000.0,,4237400000.0,252900000.0,,6657400000.0,2667800000.0,956400000.0,1092300000.0,2667800000.0,2667800000.0,3989600000.0,6657400000.0,5128000000.0,2897300000.0,0.0,-2091200000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2019.0,Q3,,2019-09-30,2019-10-31 11:54:55+00:00,754400000.0,384400000.0,-80700000.0,114700000.0,0.0,586400000.0,,14100000.0,2079500000.0,2777300000.0,1809600000.0,10200000.0,388800000.0,553100000.0,,578200000.0,,20900000.0,281200000.0,520900000.0,,4148900000.0,373600000.0,,6610100000.0,2559300000.0,908800000.0,1142100000.0,2559300000.0,2559300000.0,4050800000.0,6610100000.0,5148200000.0,2908700000.0,0.0,-2095300000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2019.0,Q2,,2019-06-30,2019-07-31 12:52:23+00:00,769700000.0,383700000.0,-68400000.0,97900000.0,0.0,581100000.0,,4400000.0,2079500000.0,2803800000.0,1809000000.0,10300000.0,401500000.0,559000000.0,,580600000.0,,42800000.0,284100000.0,483500000.0,,4047800000.0,410600000.0,,6662600000.0,2604800000.0,925900000.0,1184700000.0,2604800000.0,2604800000.0,4057800000.0,6662600000.0,5177700000.0,2873100000.0,0.0,-1955700000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2019.0,Q1,,2019-03-31,2019-05-02 13:57:15+00:00,699100000.0,384600000.0,-59500000.0,97900000.0,0.0,574100000.0,,36700000.0,1992900000.0,2256300000.0,1509400000.0,9400000.0,399500000.0,558800000.0,,580500000.0,,31700000.0,229500000.0,238100000.0,,3965400000.0,397500000.0,,5960600000.0,2499300000.0,913700000.0,1133300000.0,2499300000.0,2499300000.0,3461300000.0,5960600000.0,4488100000.0,2328000000.0,0.0,-1980700000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2020.0,Q1,,2020-03-31,2020-04-30 13:12:19+00:00,741200000.0,353500000.0,-99400000.0,1046600000.0,0.0,588500000.0,,55900000.0,2078200000.0,2721600000.0,1810800000.0,10000000.0,395700000.0,566700000.0,,580200000.0,,33000000.0,280600000.0,508100000.0,,4408200000.0,971900000.0,,7485900000.0,2817800000.0,1828800000.0,1769000000.0,2817800000.0,2817800000.0,4668100000.0,7485900000.0,5090400000.0,2899100000.0,0.0,-2079500000.0
