company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2013.0,FY,2013-01-01,2013-12-31,2016-02-19 12:27:20+00:00,2.85,2.85,1.12,2.79,203400000.0,399800000.0,394400000.0,394400000.0,394400000.0,,1756300000.0,3194300000.0,-2100000.0,,416000000.0,1756300000.0,1438000000.0,27700000.0,5400000.0,815800000.0,622200000.0,-24400000.0,597800000.0,3194300000.0,138400000.0,138600000.0,141200000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2013.0,Q4,2013-10-01,2013-12-31,,0.67,0.67,0.28,0.67,47000000.0,117500000.0,92200000.0,92200000.0,92200000.0,,450900000.0,822600000.0,-700000.0,,109600000.0,450900000.0,371700000.0,6700000.0,2000000.0,227100000.0,144600000.0,-5400000.0,139200000.0,822600000.0,138400000.0,138600000.0,141200000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2013.0,Q3YTD,2013-01-01,2013-09-30,,2.18,2.18,0.84,2.18,156400000.0,282300000.0,302200000.0,302200000.0,302200000.0,,1305400000.0,2371700000.0,-1400000.0,,306400000.0,1305400000.0,1066300000.0,21000000.0,3400000.0,588700000.0,477600000.0,-19000000.0,458600000.0,2371700000.0,138300000.0,138800000.0,141300000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2013.0,Q3TTM,2012-10-01,2013-09-30,,2.76,2.76,1.08,2.76,205800000.0,391000000.0,383000000.0,383000000.0,383000000.0,,1756700000.0,3181400000.0,-1700000.0,,421500000.0,1756700000.0,1424700000.0,27300000.0,5600000.0,812500000.0,612200000.0,-23400000.0,588800000.0,3181400000.0,138300000.0,138800000.0,141300000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2013.0,Q3,2013-07-01,2013-09-30,2014-11-03 14:02:50+00:00,0.78,0.78,0.28,0.76,55300000.0,99700000.0,107900000.0,107900000.0,107900000.0,,439600000.0,804800000.0,-100000.0,,97700000.0,439600000.0,365200000.0,7000000.0,2500000.0,197400000.0,167800000.0,-4600000.0,163200000.0,804800000.0,138300000.0,138800000.0,141300000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.4,1.4,0.56,1.4,101100000.0,182600000.0,194300000.0,194300000.0,194300000.0,,865800000.0,1566900000.0,-1300000.0,,208700000.0,865800000.0,701100000.0,14000000.0,900000.0,391300000.0,309800000.0,-14400000.0,295400000.0,1566900000.0,139700000.0,138500000.0,141100000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2013.0,Q2TTM,2012-07-01,2013-06-30,,2.66,2.66,1.04,2.66,202600000.0,383500000.0,369000000.0,369000000.0,369000000.0,,1714800000.0,3101800000.0,-1200000.0,,413700000.0,1714800000.0,1387000000.0,22900000.0,5900000.0,797200000.0,589800000.0,-18200000.0,571600000.0,3101800000.0,139700000.0,138500000.0,141100000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2013.0,Q2,2013-04-01,2013-06-30,2014-08-01 12:25:08+00:00,0.62,0.62,0.28,0.61,45600000.0,103700000.0,86600000.0,86600000.0,86600000.0,,436600000.0,787600000.0,-900000.0,,106800000.0,436600000.0,351000000.0,7000000.0,-400000.0,210500000.0,140500000.0,-8300000.0,132200000.0,787600000.0,139700000.0,138500000.0,141100000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2013.0,Q1TTM,2012-04-01,2013-03-31,,2.62,2.62,1.0,2.62,200800000.0,368200000.0,361700000.0,361700000.0,361700000.0,,1671600000.0,3010600000.0,200000.0,,399100000.0,1671600000.0,1339000000.0,18300000.0,8900000.0,767300000.0,571700000.0,-9200000.0,562500000.0,3010600000.0,138100000.0,138300000.0,140900000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2013.0,Q1,2013-01-01,2013-03-31,2014-05-01 13:56:48+00:00,0.78,0.78,0.28,0.76,55500000.0,78900000.0,107700000.0,107700000.0,107700000.0,,429200000.0,779300000.0,-400000.0,,101900000.0,429200000.0,350100000.0,7000000.0,1300000.0,180800000.0,169300000.0,-6100000.0,163200000.0,779300000.0,138100000.0,138300000.0,140900000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 10:39:11+00:00,1.53,1.53,0.62,1.51,211000000.0,416900000.0,413900000.0,413900000.0,413900000.0,,1844700000.0,3297600000.0,-2800000.0,,394800000.0,1844700000.0,1452900000.0,27400000.0,13900000.0,811700000.0,641200000.0,-16300000.0,624900000.0,3297600000.0,270500000.0,270200000.0,275000000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2014.0,Q4,2014-10-01,2014-12-31,,0.39,0.39,0.15,0.39,53400000.0,119100000.0,106600000.0,106600000.0,106600000.0,,475900000.0,865500000.0,-1200000.0,,106700000.0,475900000.0,389600000.0,6900000.0,4300000.0,225800000.0,163800000.0,-3800000.0,160000000.0,865500000.0,270500000.0,270200000.0,275000000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2014.0,Q3,2014-07-01,2014-09-30,2015-11-02 11:58:53+00:00,0.87,0.87,0.31,0.85,57300000.0,96600000.0,115900000.0,115900000.0,115900000.0,,474300000.0,841800000.0,-1100000.0,,93700000.0,474300000.0,367500000.0,6900000.0,4000000.0,190300000.0,177200000.0,-4000000.0,173200000.0,841800000.0,133200000.0,133700000.0,136000000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2014.0,Q3YTD,2014-01-01,2014-09-30,,2.3,2.3,0.94,2.3,157600000.0,297800000.0,307300000.0,307300000.0,307300000.0,,1368800000.0,2432100000.0,-1600000.0,,288100000.0,1368800000.0,1063300000.0,20500000.0,9600000.0,585900000.0,477400000.0,-12500000.0,464900000.0,2432100000.0,133200000.0,133700000.0,136000000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2014.0,Q3TTM,2013-10-01,2014-09-30,,2.99,2.99,1.23,2.99,204600000.0,415300000.0,399500000.0,399500000.0,399500000.0,,1819700000.0,3254700000.0,-2300000.0,,397700000.0,1819700000.0,1435000000.0,27200000.0,11600000.0,813000000.0,622000000.0,-17900000.0,604100000.0,3254700000.0,133200000.0,133700000.0,136000000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.42,1.42,0.63,1.42,100300000.0,201200000.0,191400000.0,191400000.0,191400000.0,,894500000.0,1590300000.0,-500000.0,,194400000.0,894500000.0,695800000.0,13600000.0,5600000.0,395600000.0,300200000.0,-8500000.0,291700000.0,1590300000.0,134500000.0,134800000.0,137300000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2014.0,Q2TTM,2013-07-01,2014-06-30,,2.9,2.9,1.2,2.9,202600000.0,418400000.0,391500000.0,391500000.0,391500000.0,,1785000000.0,3217700000.0,-1300000.0,,401700000.0,1785000000.0,1432700000.0,27300000.0,10100000.0,820100000.0,612600000.0,-18500000.0,594100000.0,3217700000.0,134500000.0,134800000.0,137300000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2014.0,Q2,2014-04-01,2014-06-30,2015-08-04 14:11:00+00:00,0.66,0.66,0.31,0.65,46200000.0,113400000.0,88800000.0,88800000.0,88800000.0,,451900000.0,808300000.0,200000.0,,104800000.0,451900000.0,356400000.0,6900000.0,3500000.0,218200000.0,138200000.0,-3200000.0,135000000.0,808300000.0,134500000.0,134800000.0,137300000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2014.0,Q1TTM,2013-04-01,2014-03-31,,2.82,2.82,1.15,2.82,202000000.0,408700000.0,389300000.0,389300000.0,389300000.0,,1769700000.0,3197000000.0,-2400000.0,,403700000.0,1769700000.0,1427300000.0,27400000.0,6200000.0,812400000.0,614900000.0,-23600000.0,591300000.0,3197000000.0,138600000.0,138000000.0,140600000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2014.0,Q1,2014-01-01,2014-03-31,2015-05-07 14:27:19+00:00,0.74,0.74,0.31,0.73,54100000.0,87800000.0,102600000.0,102600000.0,102600000.0,,442600000.0,782000000.0,-700000.0,,89600000.0,442600000.0,339400000.0,6700000.0,2100000.0,177400000.0,162000000.0,-5300000.0,156700000.0,782000000.0,138600000.0,138000000.0,140600000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2015.0,FY,2015-01-01,2015-12-31,2018-02-23 11:47:48+00:00,1.57,1.57,0.67,1.54,225000000.0,417500000.0,410400000.0,410400000.0,410400000.0,,1883000000.0,3394800000.0,-4000000.0,,420100000.0,1883000000.0,1511800000.0,30500000.0,-4300000.0,837600000.0,674200000.0,-38800000.0,635400000.0,3394800000.0,261400000.0,262200000.0,267200000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2015.0,Q4,2015-10-01,2015-12-31,,0.42,0.42,0.17,0.42,55800000.0,120100000.0,109100000.0,109100000.0,109100000.0,,476200000.0,873600000.0,400000.0,,108100000.0,476200000.0,397400000.0,7600000.0,2900000.0,228200000.0,169200000.0,-4300000.0,164900000.0,873600000.0,261400000.0,262200000.0,267200000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2015.0,Q3,2015-07-01,2015-09-30,2016-11-03 12:25:56+00:00,0.46,0.46,0.16699999999999998,0.45,65300000.0,92800000.0,120400000.0,120400000.0,120400000.0,,476000000.0,861800000.0,-800000.0,,102400000.0,476000000.0,385800000.0,7400000.0,3300000.0,195200000.0,190600000.0,-4900000.0,185700000.0,861800000.0,261700000.0,262200000.0,267200000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2015.0,Q3YTD,2015-01-01,2015-09-30,,1.15,1.15,0.5,1.15,169200000.0,297400000.0,301300000.0,301300000.0,301300000.0,,1406800000.0,2521200000.0,-4400000.0,,312000000.0,1406800000.0,1114400000.0,22900000.0,-7200000.0,609400000.0,505000000.0,-34500000.0,470500000.0,2521200000.0,261700000.0,262200000.0,267200000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2015.0,Q3TTM,2014-10-01,2015-09-30,,1.56,1.56,0.66,1.56,222600000.0,416500000.0,407900000.0,407900000.0,407900000.0,,1882700000.0,3386700000.0,-5600000.0,,418700000.0,1882700000.0,1504000000.0,29800000.0,-2900000.0,835200000.0,668800000.0,-38300000.0,630500000.0,3386700000.0,261700000.0,262200000.0,267200000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2015.0,Q2,2015-04-01,2015-06-30,2016-08-04 12:42:21+00:00,0.56,0.56,0.335,0.55,45800000.0,115800000.0,73700000.0,73700000.0,73700000.0,,474000000.0,847100000.0,-1600000.0,,115000000.0,474000000.0,373100000.0,7900000.0,-13300000.0,230800000.0,142300000.0,-22800000.0,119500000.0,847100000.0,131600000.0,130900000.0,133400000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2015.0,Q2YTD,2015-01-01,2015-06-30,,1.38,1.38,0.67,1.38,103900000.0,204600000.0,180900000.0,180900000.0,180900000.0,,930800000.0,1659400000.0,-3600000.0,,209600000.0,930800000.0,728600000.0,15500000.0,-10500000.0,414200000.0,314400000.0,-29600000.0,284800000.0,1659400000.0,131600000.0,130900000.0,133400000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2015.0,Q2TTM,2014-07-01,2015-06-30,,3.08,3.08,1.3,3.08,214600000.0,420300000.0,403400000.0,403400000.0,403400000.0,,1881000000.0,3366700000.0,-5900000.0,,410000000.0,1881000000.0,1485700000.0,29300000.0,-2200000.0,830300000.0,655400000.0,-37400000.0,618000000.0,3366700000.0,131600000.0,130900000.0,133400000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 11:45:44+00:00,0.81,0.81,0.335,0.8,58100000.0,88800000.0,107200000.0,107200000.0,107200000.0,,456800000.0,812300000.0,-2000000.0,,94600000.0,456800000.0,355500000.0,7600000.0,2800000.0,183400000.0,172100000.0,-6800000.0,165300000.0,812300000.0,132300000.0,132000000.0,134600000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2015.0,Q1TTM,2014-04-01,2015-03-31,,3.17,3.17,1.28,3.17,215000000.0,417900000.0,418500000.0,418500000.0,418500000.0,,1858900000.0,3327900000.0,-4100000.0,,399800000.0,1858900000.0,1469000000.0,28300000.0,14600000.0,817700000.0,651300000.0,-17800000.0,633500000.0,3327900000.0,132300000.0,132000000.0,134600000.0
