company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2010.0,Q3YTD,2010-01-01,2010-10-01,2011-11-04 12:01:53+00:00,-80500000.0,20500000.0,117700000.0,15700000.0,33900000.0,-1800000.0,2000000.0,,0.0,-172300000.0,-108200000.0,288700000.0,-172300000.0,-108200000.0,288700000.0,6400000.0,223700000.0,223700000.0,8600000.0,18000000.0,-200000.0,-31900000.0,,-37400000.0,-158300000.0,-100000.0,1700000.0,8200000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2010.0,Q2TTM,2009-06-27,2010-07-02,,-70690000.0,28006000.0,150019000.0,25303000.0,50188000.0,992000.0,-39991000.0,,3711000.0,-165087000.0,-158519000.0,329914000.0,-165087000.0,-158519000.0,329914000.0,7300000.0,277067000.0,277067000.0,14644000.0,24012000.0,1044000.0,-39469000.0,,-98139000.0,-152841000.0,-500000.0,1576000.0,7690000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2010.0,Q2,2010-04-03,2010-07-02,,-70200000.0,6900000.0,70900000.0,9200000.0,11300000.0,-4300000.0,-45300000.0,,,-48100000.0,-81700000.0,51800000.0,-48100000.0,-81700000.0,51800000.0,-82300000.0,74300000.0,74300000.0,4600000.0,5900000.0,-400000.0,-9900000.0,,-11300000.0,-44100000.0,,200000.0,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2010.0,Q2YTD,2010-01-01,2010-07-02,2011-08-05 10:17:36+00:00,-70400000.0,13800000.0,86700000.0,10200000.0,22600000.0,-4900000.0,-69000000.0,,,-120900000.0,-80800000.0,123800000.0,-120900000.0,-80800000.0,123800000.0,-82800000.0,154300000.0,154300000.0,2100000.0,14300000.0,300000.0,-19800000.0,,-20500000.0,-115300000.0,-100000.0,1600000.0,8200000.0
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2011.0,Q4,2011-10-01,2011-12-31,,-7500000.0,6900000.0,36400000.0,4400000.0,11500000.0,-1900000.0,31600000.0,,,-97400000.0,-42900000.0,118600000.0,-97400000.0,-42900000.0,118600000.0,-23600000.0,63800000.0,63800000.0,4800000.0,8300000.0,1900000.0,-24300000.0,,-35800000.0,-1300000.0,-80100000.0,-1500000.0,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2011.0,FY,2011-01-01,2011-12-31,2014-02-21 12:42:51+00:00,-72300000.0,27300000.0,108000000.0,9200000.0,49800000.0,-1300000.0,48400000.0,,0.0,-226500000.0,-147800000.0,437800000.0,-226500000.0,-147800000.0,437800000.0,62200000.0,309600000.0,309600000.0,2700000.0,39200000.0,1100000.0,-97400000.0,,-76600000.0,-88100000.0,-80200000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2011.0,Q3TTM,2010-10-02,2011-09-30,,-110300000.0,27400000.0,74800000.0,18400000.0,48500000.0,100000.0,85200000.0,,304800000.0,-460500000.0,-177100000.0,459000000.0,-460500000.0,-177100000.0,459000000.0,-178500000.0,292800000.0,292800000.0,5100000.0,36100000.0,-1200000.0,-85200000.0,,-67200000.0,-716100000.0,-100000.0,1600000.0,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2011.0,Q3,2011-07-02,2011-09-30,,,6800000.0,6700000.0,,12700000.0,-5800000.0,51900000.0,,,-12400000.0,-17700000.0,147500000.0,-12400000.0,-17700000.0,147500000.0,111600000.0,79600000.0,79600000.0,-3500000.0,8900000.0,-700000.0,-24500000.0,,-17200000.0,3200000.0,,200000.0,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-05 14:47:15+00:00,-64800000.0,20400000.0,71600000.0,4800000.0,38300000.0,600000.0,16800000.0,,0.0,-129100000.0,-104900000.0,319200000.0,-129100000.0,-104900000.0,319200000.0,85800000.0,245800000.0,245800000.0,-2100000.0,30900000.0,-800000.0,-73100000.0,,-40800000.0,-86800000.0,-100000.0,1500000.0,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2011.0,Q2TTM,2010-07-03,2011-07-01,,-120400000.0,27300000.0,99100000.0,23900000.0,47100000.0,9000000.0,104300000.0,,304800000.0,-499500000.0,-186800000.0,476400000.0,-499500000.0,-186800000.0,476400000.0,-200900000.0,282600000.0,282600000.0,15100000.0,30900000.0,-1000000.0,-72800000.0,,-66900000.0,-762300000.0,-100000.0,1500000.0,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2011.0,Q2,2011-04-02,2011-07-01,,-64800000.0,6800000.0,55300000.0,4400000.0,13000000.0,3500000.0,-12600000.0,,,-10300000.0,-81100000.0,92200000.0,-10300000.0,-81100000.0,92200000.0,4300000.0,82600000.0,82600000.0,2400000.0,14000000.0,300000.0,-24300000.0,,-16800000.0,,,200000.0,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2011.0,Q2YTD,2011-01-01,2011-07-01,2012-08-07 14:50:39+00:00,-64800000.0,13600000.0,64900000.0,4800000.0,25600000.0,6400000.0,-35100000.0,,,-116700000.0,-87200000.0,171700000.0,-116700000.0,-87200000.0,171700000.0,-25800000.0,166200000.0,166200000.0,1400000.0,22000000.0,-100000.0,-48600000.0,,-23600000.0,-90000000.0,-100000.0,1300000.0,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2011.0,Q1TTM,2010-04-03,2011-04-01,,-125800000.0,27400000.0,114700000.0,28700000.0,45400000.0,1200000.0,71600000.0,,304800000.0,-537300000.0,-187400000.0,436000000.0,-537300000.0,-187400000.0,436000000.0,-287500000.0,274300000.0,274300000.0,17300000.0,22800000.0,-1700000.0,-58400000.0,,-61400000.0,-806400000.0,-100000.0,1500000.0,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2011.0,Q1,2011-01-01,2011-04-01,2012-05-08 14:22:36+00:00,0.0,6800000.0,9600000.0,400000.0,12600000.0,2900000.0,-22500000.0,,,-106400000.0,-6100000.0,79500000.0,-106400000.0,-6100000.0,79500000.0,-30100000.0,83600000.0,83600000.0,-1000000.0,8000000.0,-400000.0,-24300000.0,,-6800000.0,-90000000.0,-100000.0,1100000.0,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2012.0,Q4,2012-10-01,2012-12-31,,-656300000.0,9800000.0,9600000.0,5000000.0,15800000.0,500000.0,98400000.0,,-700000.0,-76100000.0,-30300000.0,207700000.0,-76100000.0,-30300000.0,207700000.0,101800000.0,80800000.0,80800000.0,2900000.0,8100000.0,650800000.0,-33500000.0,,-24800000.0,,-50000000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2012.0,FY,2012-01-01,2012-12-31,2015-02-20 11:29:47+00:00,-666000000.0,29000000.0,123800000.0,9700000.0,56000000.0,4100000.0,88600000.0,,650900000.0,305200000.0,-741300000.0,523600000.0,305200000.0,-741300000.0,523600000.0,91600000.0,349800000.0,349800000.0,200000.0,42600000.0,-800000.0,-134500000.0,,-74500000.0,-3400000.0,-250400000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2012.0,Q3TTM,2011-10-01,2012-09-30,,-17200000.0,26100000.0,150600000.0,9100000.0,51700000.0,1700000.0,21800000.0,,651600000.0,283900000.0,-753900000.0,434500000.0,283900000.0,-753900000.0,434500000.0,-33800000.0,332800000.0,332800000.0,2100000.0,42800000.0,-649700000.0,-125300000.0,,-85500000.0,-4700000.0,-280500000.0,-1500000.0,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2012.0,Q3,2012-07-01,2012-09-30,,-2900000.0,6400000.0,29100000.0,100000.0,13700000.0,3900000.0,13100000.0,,621800000.0,589200000.0,-662800000.0,126700000.0,589200000.0,-662800000.0,126700000.0,57000000.0,93900000.0,93900000.0,-400000.0,4300000.0,-650200000.0,-33500000.0,,-9700000.0,-3400000.0,,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-01 12:32:01+00:00,-9700000.0,19200000.0,114200000.0,4700000.0,40200000.0,3600000.0,-9800000.0,,651600000.0,381300000.0,-711000000.0,315900000.0,381300000.0,-711000000.0,315900000.0,-10200000.0,269000000.0,269000000.0,-2700000.0,34500000.0,-651600000.0,-101000000.0,,-49700000.0,-3400000.0,-200400000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2012.0,Q2TTM,2011-07-02,2012-06-30,,-14300000.0,26500000.0,128200000.0,9000000.0,50700000.0,-8000000.0,60600000.0,,29800000.0,-317700000.0,-108800000.0,455300000.0,-317700000.0,-108800000.0,455300000.0,20800000.0,318500000.0,318500000.0,-1000000.0,47400000.0,-200000.0,-116300000.0,,-93000000.0,1900000.0,-280500000.0,-1300000.0,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2012.0,Q2,2012-04-01,2012-06-30,,-3800000.0,6400000.0,66400000.0,4600000.0,13700000.0,-3300000.0,-25100000.0,,29800000.0,-90500000.0,-29700000.0,75300000.0,-90500000.0,-29700000.0,75300000.0,-48200000.0,79300000.0,79300000.0,1000000.0,20600000.0,-1000000.0,-33300000.0,,-24900000.0,2500000.0,-110100000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-02 12:33:59+00:00,-6800000.0,12800000.0,85100000.0,4600000.0,26500000.0,-300000.0,-22900000.0,,29800000.0,-207900000.0,-48200000.0,189200000.0,-207900000.0,-48200000.0,189200000.0,-67200000.0,175100000.0,175100000.0,-2300000.0,30200000.0,-1400000.0,-67500000.0,,-40000000.0,0.0,-200400000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2012.0,Q1TTM,2011-04-02,2012-03-31,,-75300000.0,26900000.0,117100000.0,8800000.0,50000000.0,-1200000.0,73100000.0,,,-237500000.0,-160200000.0,472200000.0,-237500000.0,-160200000.0,472200000.0,73300000.0,321800000.0,321800000.0,400000.0,40800000.0,1100000.0,-107300000.0,,-84900000.0,-600000.0,-170400000.0,-1100000.0,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2012.0,Q1,2012-01-01,2012-03-31,2013-05-02 14:53:59+00:00,-3000000.0,6400000.0,18700000.0,0.0,12800000.0,3000000.0,2200000.0,,0.0,-117400000.0,-18500000.0,113900000.0,-117400000.0,-18500000.0,113900000.0,-19000000.0,95800000.0,95800000.0,-3300000.0,9600000.0,-400000.0,-34200000.0,0.0,-15100000.0,-2500000.0,-90300000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2013.0,FY,2013-01-01,2013-12-31,2016-02-19 12:27:20+00:00,0.0,30800000.0,219200000.0,26400000.0,59700000.0,-8800000.0,-5000000.0,,9800000.0,-259800000.0,-77100000.0,499600000.0,-259800000.0,-77100000.0,499600000.0,153900000.0,394400000.0,394400000.0,19700000.0,35100000.0,-10000000.0,-155200000.0,,-67100000.0,-99400000.0,-50100000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2013.0,Q4,2013-10-01,2013-12-31,,5700000.0,7800000.0,48100000.0,11500000.0,14800000.0,-3800000.0,-900000.0,,-1100000.0,-29800000.0,-38000000.0,123000000.0,-29800000.0,-38000000.0,123000000.0,51400000.0,92200000.0,92200000.0,9100000.0,9100000.0,-6900000.0,-38900000.0,,-36800000.0,1200000.0,-100000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2013.0,Q3TTM,2012-10-01,2013-09-30,,-662000000.0,32800000.0,180700000.0,19900000.0,60700000.0,-4500000.0,94300000.0,,10200000.0,-306100000.0,-69400000.0,584300000.0,-306100000.0,-69400000.0,584300000.0,204300000.0,383000000.0,383000000.0,13500000.0,34100000.0,647700000.0,-149800000.0,,-55100000.0,-100600000.0,-100000000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2013.0,Q3,2013-07-01,2013-09-30,,-1200000.0,7500000.0,34000000.0,1700000.0,14100000.0,4100000.0,85900000.0,,,-34900000.0,-13400000.0,215600000.0,-34900000.0,-13400000.0,215600000.0,171400000.0,107900000.0,107900000.0,200000.0,5100000.0,-2000000.0,-38800000.0,,-10200000.0,-1200000.0,,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-03 14:02:50+00:00,-5700000.0,23000000.0,171100000.0,14900000.0,44900000.0,-5000000.0,-4100000.0,,10900000.0,-230000000.0,-39100000.0,376600000.0,-230000000.0,-39100000.0,376600000.0,102500000.0,302200000.0,302200000.0,10600000.0,26000000.0,-3100000.0,-116300000.0,,-30300000.0,-100600000.0,-50000000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2013.0,Q2TTM,2012-07-01,2013-06-30,,-663700000.0,31700000.0,175800000.0,18300000.0,60300000.0,-4700000.0,21500000.0,,632000000.0,318000000.0,-718800000.0,495400000.0,318000000.0,-718800000.0,495400000.0,89900000.0,369000000.0,369000000.0,12900000.0,33300000.0,-500000.0,-144500000.0,,-54600000.0,-102800000.0,-100000000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2013.0,Q2,2013-04-01,2013-06-30,,-1300000.0,7700000.0,86900000.0,11700000.0,15000000.0,-5600000.0,-31000000.0,,,-76200000.0,7600000.0,88700000.0,-76200000.0,7600000.0,88700000.0,14500000.0,86600000.0,86600000.0,10400000.0,11600000.0,-1100000.0,-38900000.0,19700000.0,-9700000.0,-49200000.0,300000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-01 12:25:08+00:00,-4500000.0,15500000.0,137100000.0,13200000.0,30800000.0,-9100000.0,-90000000.0,,10900000.0,-195100000.0,-25700000.0,161000000.0,-195100000.0,-25700000.0,161000000.0,-68900000.0,194300000.0,194300000.0,10400000.0,20900000.0,-1100000.0,-77500000.0,,-20100000.0,-99400000.0,-50000000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2013.0,Q1TTM,2012-04-01,2013-03-31,,-666200000.0,30400000.0,155300000.0,11200000.0,59000000.0,-2400000.0,27400000.0,,661800000.0,303700000.0,-756100000.0,482000000.0,303700000.0,-756100000.0,482000000.0,27200000.0,361700000.0,361700000.0,3500000.0,42300000.0,-400000.0,-138900000.0,-19700000.0,-69800000.0,-51100000.0,-210400000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2013.0,Q1,2013-01-01,2013-03-31,2014-05-01 13:56:48+00:00,-3200000.0,7800000.0,50200000.0,1500000.0,15800000.0,-3500000.0,-59000000.0,,10900000.0,-118900000.0,-33300000.0,72300000.0,-118900000.0,-33300000.0,72300000.0,-83400000.0,107700000.0,107700000.0,0.0,9300000.0,0.0,-38600000.0,-19700000.0,-10400000.0,-50200000.0,-50300000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 10:39:11+00:00,-215700000.0,34100000.0,181500000.0,25700000.0,57100000.0,-19200000.0,26200000.0,,299800000.0,-306600000.0,-288400000.0,540300000.0,-306600000.0,-288400000.0,540300000.0,-73900000.0,413900000.0,413900000.0,9000000.0,51200000.0,-2200000.0,-167500000.0,,-70500000.0,-11300000.0,-478800000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2014.0,Q4,2014-10-01,2014-12-31,,400000.0,9700000.0,59300000.0,11500000.0,13800000.0,-9000000.0,100000.0,,49400000.0,-35000000.0,-34800000.0,131600000.0,-35000000.0,-34800000.0,131600000.0,52800000.0,106600000.0,106600000.0,1400000.0,12100000.0,-900000.0,-41500000.0,,-34300000.0,-11200000.0,-43800000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-02 11:58:53+00:00,-216100000.0,24400000.0,122200000.0,14200000.0,43300000.0,-10200000.0,26100000.0,,250400000.0,-271600000.0,-253600000.0,408700000.0,-271600000.0,-253600000.0,408700000.0,-126700000.0,307300000.0,307300000.0,7600000.0,39100000.0,-1300000.0,-126000000.0,,-36200000.0,-100000.0,-435000000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2014.0,Q3TTM,2013-10-01,2014-09-30,,-210400000.0,32200000.0,170300000.0,25700000.0,58100000.0,-14000000.0,25200000.0,,249300000.0,-301400000.0,-291600000.0,531700000.0,-301400000.0,-291600000.0,531700000.0,-75300000.0,399500000.0,399500000.0,16700000.0,48200000.0,-8200000.0,-164900000.0,,-73000000.0,1100000.0,-435100000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2014.0,Q3,2014-07-01,2014-09-30,,-216100000.0,8100000.0,32900000.0,1700000.0,13900000.0,-11700000.0,61900000.0,-17900000.0,250400000.0,218700000.0,-235600000.0,201900000.0,218700000.0,-235600000.0,201900000.0,173300000.0,115900000.0,115900000.0,2100000.0,26700000.0,-400000.0,-41400000.0,,-19100000.0,900000.0,,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2014.0,Q2TTM,2013-07-01,2014-06-30,,4500000.0,31600000.0,171400000.0,25700000.0,58300000.0,1800000.0,49200000.0,17900000.0,-1100000.0,-555000000.0,-69400000.0,545400000.0,-555000000.0,-69400000.0,545400000.0,-77200000.0,391500000.0,391500000.0,14800000.0,26600000.0,-9800000.0,-162300000.0,,-64100000.0,-1000000.0,-435100000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2014.0,Q2,2014-04-01,2014-06-30,,,8200000.0,77600000.0,11200000.0,14700000.0,4300000.0,-15100000.0,17900000.0,,-200400000.0,-11400000.0,104400000.0,-200400000.0,-11400000.0,104400000.0,-103100000.0,88800000.0,88800000.0,7800000.0,-900000.0,-600000.0,-42100000.0,,-10800000.0,-300000.0,-175000000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-04 14:11:00+00:00,0.0,16300000.0,89300000.0,12500000.0,29400000.0,1500000.0,-35800000.0,17900000.0,,-490300000.0,-18000000.0,206800000.0,-490300000.0,-18000000.0,206800000.0,-300000000.0,191400000.0,191400000.0,5500000.0,12400000.0,-900000.0,-84600000.0,,-17100000.0,-1000000.0,-435000000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2014.0,Q1TTM,2013-04-01,2014-03-31,,3200000.0,31100000.0,180700000.0,26200000.0,58600000.0,-8100000.0,33300000.0,,-1100000.0,-430800000.0,-50400000.0,529700000.0,-430800000.0,-50400000.0,529700000.0,40400000.0,389300000.0,389300000.0,17400000.0,39100000.0,-10300000.0,-159100000.0,19700000.0,-63000000.0,-49900000.0,-259800000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2014.0,Q1,2014-01-01,2014-03-31,2015-05-07 14:27:19+00:00,0.0,8100000.0,11700000.0,1300000.0,14700000.0,-2800000.0,-20700000.0,,,-289900000.0,-6600000.0,102400000.0,-289900000.0,-6600000.0,102400000.0,-196900000.0,102600000.0,102600000.0,-2300000.0,13300000.0,-300000.0,-42500000.0,,-6300000.0,-700000.0,-260000000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2015.0,FY,2015-01-01,2015-12-31,2018-02-23 11:47:48+00:00,-74900000.0,42700000.0,174800000.0,29000000.0,58300000.0,-22900000.0,60700000.0,,211700000.0,-535000000.0,-141200000.0,606100000.0,-535000000.0,-141200000.0,606100000.0,-93000000.0,410400000.0,410400000.0,34000000.0,41700000.0,-4500000.0,-175300000.0,,-61800000.0,-250000000.0,-363100000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2015.0,Q4,2015-10-01,2015-12-31,,,10500000.0,64100000.0,13200000.0,14200000.0,-4600000.0,62300000.0,,211700000.0,-54700000.0,-18600000.0,197300000.0,-54700000.0,-18600000.0,197300000.0,119400000.0,109100000.0,109100000.0,1200000.0,4800000.0,-1500000.0,-43900000.0,,-17100000.0,-127300000.0,-100000000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-03 12:25:56+00:00,-74900000.0,32200000.0,110700000.0,15800000.0,44100000.0,-18300000.0,-1600000.0,,,-480300000.0,-122600000.0,408800000.0,-480300000.0,-122600000.0,408800000.0,-212400000.0,301300000.0,301300000.0,32800000.0,36900000.0,-3000000.0,-131400000.0,,-44700000.0,-122700000.0,-263100000.0,,
Church & Dwight Co Inc,CHD,POOXSI30AWAQGYJZC921,313927,2015.0,Q3TTM,2014-10-01,2015-09-30,,-74500000.0,41900000.0,170000000.0,27300000.0,57900000.0,-27300000.0,-1500000.0,,49400000.0,-515300000.0,-157400000.0,540400000.0,-515300000.0,-157400000.0,540400000.0,-159600000.0,407900000.0,407900000.0,34200000.0,49000000.0,-3900000.0,-172900000.0,,-79000000.0,-133900000.0,-306900000.0,,
