company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2009.0,FY,2008-02-01,2009-01-31,2011-04-01 07:05:33+00:00,,,115040000.0,81949000.0,-6224000.0,-20007000.0,,22325000.0,-56907000.0,251570000.0,22325000.0,-56907000.0,251570000.0,210764000.0,199364000.0,199364000.0,-9736000.0,22325000.0,-809039000.0,-112553000.0,,,864685000.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2010.0,Q4,2009-11-01,2010-01-31,,,,70908000.0,23629000.0,44000.0,15554000.0,,3692000.0,-162645000.0,115617000.0,3692000.0,-162645000.0,115617000.0,-43292000.0,77675000.0,77675000.0,-1241000.0,3692000.0,-261841000.0,-25053000.0,,,124249000.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2010.0,FY,2009-02-01,2010-01-31,2012-04-02 16:13:44+00:00,,,137490000.0,92350000.0,2673000.0,14484000.0,,9688000.0,-494766000.0,325394000.0,9688000.0,-494766000.0,325394000.0,-157011000.0,219893000.0,219893000.0,-1333000.0,9688000.0,-806546000.0,-109260000.0,,,421040000.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2010.0,Q3,2009-08-01,2009-10-31,,,,29065000.0,23628000.0,111000.0,8415000.0,,2594000.0,-47371000.0,94097000.0,2594000.0,-47371000.0,94097000.0,49431000.0,62392000.0,62392000.0,-338000.0,2594000.0,-177266000.0,-26767000.0,,,156662000.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2010.0,Q3YTD,2009-02-01,2009-10-31,2010-12-09 19:36:36+00:00,,,66582000.0,68721000.0,2629000.0,-1070000.0,,5996000.0,-332121000.0,209777000.0,5996000.0,-332121000.0,209777000.0,-113719000.0,142218000.0,142218000.0,-92000.0,5996000.0,-544705000.0,-84207000.0,,,296791000.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2010.0,Q2YTD,2009-02-01,2009-07-31,2010-09-08 14:41:24+00:00,,,37517000.0,45093000.0,2518000.0,-9485000.0,,3402000.0,-284750000.0,115680000.0,3402000.0,-284750000.0,115680000.0,-163150000.0,79826000.0,79826000.0,246000.0,3402000.0,-367439000.0,-57440000.0,,,140129000.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2011.0,Q4,2010-11-01,2011-01-31,,,,44401000.0,26249000.0,448000.0,40598000.0,,14145000.0,-71984000.0,144102000.0,14145000.0,-71984000.0,144102000.0,86711000.0,75238000.0,75238000.0,2017000.0,14140000.0,-209558000.0,-36900000.0,,5000.0,174474000.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2011.0,FY,2010-02-01,2011-01-31,2013-04-01 16:37:27+00:00,,,121341000.0,101105000.0,-603000.0,13053000.0,,-167742000.0,-35535000.0,385113000.0,-167742000.0,-35535000.0,385113000.0,181233000.0,272958000.0,272958000.0,-2003000.0,36976000.0,-463129000.0,-143642000.0,,-204718000.0,571236000.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2011.0,Q3TTM,2009-11-01,2010-10-31,,,,147848000.0,98485000.0,-1007000.0,-11991000.0,,-178195000.0,-126196000.0,356628000.0,-178195000.0,-126196000.0,356628000.0,51230000.0,275395000.0,275395000.0,-5261000.0,26528000.0,-515412000.0,-131795000.0,,-204723000.0,521011000.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2011.0,Q3,2010-08-01,2010-10-31,,,,6516000.0,25805000.0,123000.0,16082000.0,,-131148000.0,22944000.0,116673000.0,-131148000.0,22944000.0,116673000.0,8592000.0,73106000.0,73106000.0,1680000.0,1587000.0,-83925000.0,-42172000.0,,-132735000.0,149041000.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2011.0,Q3YTD,2010-02-01,2010-10-31,2011-12-12 16:14:33+00:00,,,76940000.0,74856000.0,-1051000.0,-27545000.0,,-181887000.0,36449000.0,241011000.0,-181887000.0,36449000.0,241011000.0,94522000.0,197720000.0,197720000.0,-4020000.0,22836000.0,-253571000.0,-106742000.0,,-204723000.0,396762000.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2011.0,Q2TTM,2009-08-01,2010-07-31,,,,170397000.0,96308000.0,-1019000.0,-19658000.0,,-44453000.0,-196511000.0,334052000.0,-44453000.0,-196511000.0,334052000.0,92069000.0,264681000.0,264681000.0,-7279000.0,27535000.0,-608753000.0,-116390000.0,,-71988000.0,528632000.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2011.0,Q2,2010-05-01,2010-07-31,,,,36142000.0,24704000.0,157000.0,-23855000.0,,-62621000.0,-24237000.0,72307000.0,-62621000.0,-24237000.0,72307000.0,-14394000.0,71657000.0,71657000.0,-199000.0,9367000.0,-123347000.0,-32219000.0,,-71988000.0,131329000.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2011.0,Q2YTD,2010-02-01,2010-07-31,2011-09-06 16:29:36+00:00,,,70424000.0,49051000.0,-1174000.0,-43627000.0,,-50739000.0,13505000.0,124338000.0,-50739000.0,13505000.0,124338000.0,85930000.0,124614000.0,124614000.0,-5700000.0,21249000.0,-169646000.0,-64570000.0,,-71988000.0,247721000.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2011.0,Q1,2010-02-01,2010-04-30,2011-06-08 17:01:59+00:00,,,34282000.0,24347000.0,-1331000.0,-19772000.0,,11882000.0,37742000.0,52031000.0,11882000.0,37742000.0,52031000.0,100324000.0,52957000.0,52957000.0,-5501000.0,11882000.0,-46299000.0,-32351000.0,,,116392000.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2012.0,Q4,2011-11-01,2012-01-31,,,,35785000.0,27404000.0,-1120000.0,100738000.0,,1941000.0,-92556000.0,153638000.0,1941000.0,-92556000.0,153638000.0,61903000.0,39255000.0,39255000.0,-13759000.0,9108000.0,-72287000.0,-50444000.0,,-7167000.0,30175000.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2012.0,FY,2011-02-01,2012-01-31,2014-04-01 16:18:31+00:00,,,120847000.0,108112000.0,-631000.0,-5591000.0,,-532347000.0,55292000.0,282702000.0,-532347000.0,55292000.0,282702000.0,-194984000.0,185251000.0,185251000.0,-5070000.0,13131000.0,-169467000.0,-190010000.0,,-545478000.0,414769000.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2012.0,Q3TTM,2010-11-01,2011-10-31,,,,129463000.0,106957000.0,937000.0,-65731000.0,,-520143000.0,75864000.0,273166000.0,-520143000.0,75864000.0,273166000.0,-170176000.0,221234000.0,221234000.0,10706000.0,18163000.0,-306738000.0,-176466000.0,,-538306000.0,559068000.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2012.0,Q3,2011-08-01,2011-10-31,,,,36862000.0,27404000.0,58000.0,-44207000.0,,-322259000.0,141668000.0,37522000.0,-322259000.0,141668000.0,37522000.0,-143011000.0,50679000.0,50679000.0,3646000.0,59000.0,-23440000.0,-62019000.0,,-322318000.0,227127000.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2012.0,Q2TTM,2010-08-01,2011-07-31,,,,99117000.0,105358000.0,1002000.0,-5442000.0,,-329032000.0,-42860000.0,352317000.0,-329032000.0,-42860000.0,352317000.0,-18573000.0,243661000.0,243661000.0,8740000.0,19691000.0,-367223000.0,-156619000.0,,-348723000.0,480982000.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2012.0,Q2,2011-05-01,2011-07-31,,,,1210000.0,26753000.0,-586000.0,-14143000.0,,-66069000.0,-22405000.0,71502000.0,-66069000.0,-22405000.0,71502000.0,-17558000.0,56693000.0,56693000.0,2199000.0,1250000.0,-22621000.0,-41809000.0,,-67319000.0,42025000.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2012.0,Q2YTD,2011-02-01,2011-07-31,2012-09-10 16:34:31+00:00,,,48200000.0,53304000.0,431000.0,-62122000.0,,-212029000.0,6180000.0,91542000.0,-212029000.0,6180000.0,91542000.0,-113876000.0,95317000.0,95317000.0,5043000.0,3964000.0,-73740000.0,-77547000.0,,-215993000.0,157467000.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2012.0,Q1TTM,2010-05-01,2011-04-30,,,,134049000.0,103309000.0,1745000.0,-15154000.0,,-325584000.0,-44692000.0,353122000.0,-325584000.0,-44692000.0,353122000.0,-15409000.0,258625000.0,258625000.0,6342000.0,27808000.0,-467949000.0,-147029000.0,,-353392000.0,570286000.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2012.0,Q1,2011-02-01,2011-04-30,2012-06-11 16:16:57+00:00,,,46990000.0,26551000.0,1017000.0,-47979000.0,,-145960000.0,28585000.0,20040000.0,-145960000.0,28585000.0,20040000.0,-96318000.0,38624000.0,38624000.0,2844000.0,2714000.0,-51119000.0,-35738000.0,,-148674000.0,115442000.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2013.0,FY,2012-02-01,2013-01-31,2015-04-01 16:05:13+00:00,,,103006000.0,118664000.0,978000.0,34907000.0,,37384000.0,-333988000.0,395680000.0,37384000.0,-333988000.0,395680000.0,100054000.0,237314000.0,237314000.0,4795000.0,37384000.0,-372689000.0,-168875000.0,,,207576000.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2013.0,Q4,2012-11-01,2013-01-31,,,,39641000.0,31280000.0,292000.0,91808000.0,,3878000.0,-180779000.0,205288000.0,3878000.0,-180779000.0,205288000.0,28679000.0,82548000.0,82548000.0,-348000.0,3878000.0,-173959000.0,-38405000.0,,,31585000.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2013.0,Q3TTM,2011-11-01,2012-10-31,,,,99150000.0,114788000.0,-434000.0,43837000.0,,35447000.0,-245765000.0,344030000.0,35447000.0,-245765000.0,344030000.0,133278000.0,194021000.0,194021000.0,-8616000.0,42614000.0,-271017000.0,-180914000.0,,-7167000.0,206166000.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2013.0,Q3,2012-08-01,2012-10-31,,,,6864000.0,30292000.0,-114000.0,11783000.0,,29566000.0,-49760000.0,101475000.0,29566000.0,-49760000.0,101475000.0,81167000.0,59517000.0,59517000.0,-117000.0,29566000.0,-66092000.0,-37316000.0,,,53648000.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2013.0,Q3YTD,2012-02-01,2012-10-31,2013-12-10 16:12:24+00:00,,,63365000.0,87384000.0,686000.0,-56901000.0,,33506000.0,-153209000.0,190392000.0,33506000.0,-153209000.0,190392000.0,71375000.0,154766000.0,154766000.0,5143000.0,33506000.0,-198730000.0,-130470000.0,,,175991000.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2013.0,Q2TTM,2011-08-01,2012-07-31,,,,129148000.0,111900000.0,-262000.0,-12153000.0,,-316378000.0,-54337000.0,280077000.0,-316378000.0,-54337000.0,280077000.0,-90900000.0,185183000.0,185183000.0,-4853000.0,13107000.0,-228365000.0,-205617000.0,,-329485000.0,379645000.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2013.0,Q2,2012-05-01,2012-07-31,,,,46475000.0,28979000.0,132000.0,-46754000.0,,860000.0,-42822000.0,46849000.0,860000.0,-42822000.0,46849000.0,5019000.0,61292000.0,61292000.0,3332000.0,860000.0,-70986000.0,-40350000.0,,,68514000.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2013.0,Q2YTD,2012-02-01,2012-07-31,2013-09-09 16:45:24+00:00,,,56501000.0,57092000.0,800000.0,-68684000.0,,3940000.0,-103449000.0,88917000.0,3940000.0,-103449000.0,88917000.0,-9792000.0,95249000.0,95249000.0,5260000.0,3940000.0,-132638000.0,-93154000.0,,,122343000.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2013.0,Q1TTM,2011-05-01,2012-04-30,,,,83883000.0,109674000.0,-980000.0,20458000.0,,-383307000.0,-33920000.0,304730000.0,-383307000.0,-33920000.0,304730000.0,-113477000.0,180584000.0,180584000.0,-5986000.0,13497000.0,-180000000.0,-207076000.0,,-396804000.0,353156000.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2013.0,Q1,2012-02-01,2012-04-30,2013-06-10 16:32:22+00:00,,,10026000.0,28113000.0,668000.0,-21930000.0,,3080000.0,-60627000.0,42068000.0,3080000.0,-60627000.0,42068000.0,-14811000.0,33957000.0,33957000.0,1928000.0,3080000.0,-61652000.0,-52804000.0,,,53829000.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2014.0,FY,2013-02-01,2014-01-31,2016-03-31 16:16:51+00:00,,,159628000.0,132664000.0,2132000.0,-439000.0,,33666000.0,-462222000.0,423155000.0,33666000.0,-462222000.0,423155000.0,-3269000.0,282360000.0,282360000.0,8570000.0,44361000.0,-727987000.0,-186101000.0,,-10695000.0,451866000.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2014.0,Q4,2013-11-01,2014-01-31,,,,49383000.0,34878000.0,1955000.0,84721000.0,,1107000.0,-168461000.0,212528000.0,1107000.0,-168461000.0,212528000.0,47129000.0,88682000.0,88682000.0,4247000.0,1108000.0,-236583000.0,-57641000.0,,-1000.0,125763000.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2014.0,Q3TTM,2012-11-01,2013-10-31,,,,149886000.0,129066000.0,469000.0,6648000.0,,36437000.0,-474540000.0,415915000.0,36437000.0,-474540000.0,415915000.0,-21719000.0,276226000.0,276226000.0,3975000.0,47131000.0,-665363000.0,-166865000.0,,-10694000.0,357688000.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2014.0,Q3,2013-08-01,2013-10-31,,,,55146000.0,33218000.0,1548000.0,-51547000.0,,-5325000.0,-155379000.0,55539000.0,-5325000.0,-155379000.0,55539000.0,-103617000.0,70257000.0,70257000.0,3611000.0,5004000.0,-174029000.0,-61694000.0,,-10329000.0,80344000.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2014.0,Q3YTD,2013-02-01,2013-10-31,2014-12-10 16:09:25+00:00,,,110245000.0,97786000.0,177000.0,-85160000.0,,32559000.0,-293761000.0,210627000.0,32559000.0,-293761000.0,210627000.0,-50398000.0,193678000.0,193678000.0,4323000.0,43253000.0,-491404000.0,-128460000.0,,-10694000.0,326103000.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2014.0,Q2TTM,2012-08-01,2013-07-31,,,,101604000.0,126140000.0,-1193000.0,69978000.0,,71328000.0,-368921000.0,461851000.0,71328000.0,-368921000.0,461851000.0,163065000.0,265486000.0,265486000.0,247000.0,71693000.0,-557426000.0,-142487000.0,,-365000.0,330992000.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2014.0,Q2,2013-05-01,2013-07-31,,,,20314000.0,32490000.0,-382000.0,19276000.0,,15183000.0,-119003000.0,129284000.0,15183000.0,-119003000.0,129284000.0,25082000.0,76363000.0,76363000.0,1155000.0,15548000.0,-170488000.0,-38473000.0,,-365000.0,89958000.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2014.0,Q2YTD,2013-02-01,2013-07-31,2014-09-09 16:19:22+00:00,,,55099000.0,64568000.0,-1371000.0,-33613000.0,,37884000.0,-138382000.0,155088000.0,37884000.0,-138382000.0,155088000.0,53219000.0,123421000.0,123421000.0,712000.0,38249000.0,-317375000.0,-66766000.0,,-365000.0,245759000.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2014.0,Q1TTM,2012-05-01,2013-04-30,,,,127765000.0,122629000.0,-679000.0,3948000.0,,57005000.0,-292740000.0,379416000.0,57005000.0,-292740000.0,379416000.0,143002000.0,250415000.0,250415000.0,2424000.0,57005000.0,-457924000.0,-144364000.0,,,309548000.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2014.0,Q1,2013-02-01,2013-04-30,2014-06-09 16:19:00+00:00,,,34785000.0,32078000.0,-989000.0,-52889000.0,,22701000.0,-19379000.0,25804000.0,22701000.0,-19379000.0,25804000.0,28137000.0,47058000.0,47058000.0,-443000.0,22701000.0,-146887000.0,-28293000.0,,,155801000.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2015.0,FY,2014-02-01,2015-01-31,2017-04-03 16:16:10+00:00,,,144892000.0,138110000.0,-3748000.0,-64320000.0,,-600907000.0,194834000.0,322321000.0,-600907000.0,194834000.0,322321000.0,-87500000.0,232428000.0,232428000.0,16103000.0,10568000.0,-405659000.0,-229804000.0,,-611475000.0,830297000.0
Urban Outfitters Inc,URBN,549300N3DUFR5U6NRN38,912615,2015.0,Q4,2014-11-01,2015-01-31,,,,39718000.0,34733000.0,-2809000.0,73257000.0,,-124714000.0,-37992000.0,191882000.0,-124714000.0,-37992000.0,191882000.0,26367000.0,80298000.0,80298000.0,3594000.0,956000.0,-93722000.0,-53899000.0,,-125670000.0,109629000.0
