company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxliabilities,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,noncurrentnotereceivables,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
LyondellBasell Industries NV,LYB,,1489393,2013.0,Q2,,2013-06-30,2013-07-26 12:15:25+00:00,3324000000.0,4023000000.0,1047000000.0,,-505000000.0,3233000000.0,0.0,10401000000.0,550000000.0,588000000.0,,966000000.0,4306000000.0,1622000000.0,5197000000.0,7979000000.0,37000000.0,1312000000.0,,861000000.0,2325000000.0,577000000.0,,2000000.0,2587000000.0,115000000.0,,25048000000.0,12032000000.0,13032000000.0,5036000000.0,12032000000.0,12069000000.0,12979000000.0,25048000000.0,4037000000.0,7943000000.0,-451000000.0
LyondellBasell Industries NV,LYB,,1489393,2013.0,Q1,,2013-03-31,2013-04-26 12:21:59+00:00,3217000000.0,3878000000.0,1217000000.0,,-599000000.0,2879000000.0,0.0,10398000000.0,557000000.0,582000000.0,,999000000.0,4307000000.0,1607000000.0,5270000000.0,7779000000.0,39000000.0,1277000000.0,,1055000000.0,2306000000.0,622000000.0,,6000000.0,1946000000.0,116000000.0,,24677000000.0,11641000000.0,12655000000.0,5107000000.0,11641000000.0,11680000000.0,12997000000.0,24677000000.0,4243000000.0,7890000000.0,-104000000.0
LyondellBasell Industries NV,LYB,,1489393,2014.0,FY,,2014-12-31,2015-10-23 12:58:49+00:00,3064000000.0,3448000000.0,1554000000.0,3292000000.0,-1026000000.0,1031000000.0,0.0,10418000000.0,469000000.0,566000000.0,12050000000.0,769000000.0,6757000000.0,1636000000.0,4517000000.0,8758000000.0,30000000.0,1623000000.0,,909000000.0,2122000000.0,1054000000.0,,2000000.0,6775000000.0,350000000.0,1593000000.0,24283000000.0,8314000000.0,11645000000.0,5437000000.0,8314000000.0,8344000000.0,15939000000.0,24283000000.0,3880000000.0,10502000000.0,-7853000000.0
LyondellBasell Industries NV,LYB,,1489393,2014.0,Q3,,2014-09-30,2014-10-24 12:48:08+00:00,3431000000.0,4105000000.0,1460000000.0,3184000000.0,-510000000.0,1185000000.0,0.0,10416000000.0,685000000.0,576000000.0,11784000000.0,799000000.0,6753000000.0,1690000000.0,5359000000.0,8600000000.0,32000000.0,1574000000.0,,1034000000.0,1795000000.0,739000000.0,,0.0,6330000000.0,58000000.0,1544000000.0,25631000000.0,9843000000.0,12932000000.0,5634000000.0,9843000000.0,9875000000.0,15756000000.0,25631000000.0,4099000000.0,10122000000.0,-6393000000.0
LyondellBasell Industries NV,LYB,,1489393,2014.0,Q2,,2014-06-30,2014-07-25 12:27:57+00:00,3690000000.0,4264000000.0,1310000000.0,3095000000.0,43000000.0,2030000000.0,0.0,10410000000.0,570000000.0,602000000.0,11835000000.0,838000000.0,6766000000.0,1702000000.0,5326000000.0,8740000000.0,35000000.0,1623000000.0,,1069000000.0,1851000000.0,784000000.0,,2000000.0,5430000000.0,58000000.0,1299000000.0,26656000000.0,10753000000.0,13705000000.0,5628000000.0,10753000000.0,10788000000.0,15868000000.0,26656000000.0,4211000000.0,10240000000.0,-5130000000.0
LyondellBasell Industries NV,LYB,,1489393,2014.0,Q1,,2014-03-31,2014-04-29 15:22:27+00:00,3642000000.0,4141000000.0,1477000000.0,2897000000.0,98000000.0,2702000000.0,0.0,10416000000.0,540000000.0,605000000.0,11453000000.0,870000000.0,6766000000.0,1693000000.0,5589000000.0,8556000000.0,35000000.0,1677000000.0,,1110000000.0,1838000000.0,1156000000.0,,3000000.0,4622000000.0,61000000.0,1402000000.0,27827000000.0,11791000000.0,14993000000.0,5720000000.0,11791000000.0,11826000000.0,16001000000.0,27827000000.0,4278000000.0,10281000000.0,-3345000000.0
LyondellBasell Industries NV,LYB,,1489393,2015.0,FY,,2015-12-31,2017-02-17 13:01:27+00:00,2182000000.0,2517000000.0,1810000000.0,,-1438000000.0,924000000.0,0.0,10233000000.0,,536000000.0,,640000000.0,7671000000.0,1608000000.0,4051000000.0,8991000000.0,24000000.0,2127000000.0,,1193000000.0,2036000000.0,1226000000.0,,7000000.0,9841000000.0,357000000.0,1064000000.0,22757000000.0,6550000000.0,9789000000.0,4349000000.0,6550000000.0,6574000000.0,16183000000.0,22757000000.0,3977000000.0,11834000000.0,-12086000000.0
LyondellBasell Industries NV,LYB,,1489393,2015.0,Q3,,2015-09-30,2015-10-23 12:58:49+00:00,2450000000.0,2924000000.0,1784000000.0,3809000000.0,-1381000000.0,1474000000.0,0.0,10234000000.0,383000000.0,543000000.0,12602000000.0,644000000.0,7742000000.0,1602000000.0,4138000000.0,8793000000.0,24000000.0,1604000000.0,,1155000000.0,2044000000.0,1059000000.0,,1000000.0,9393000000.0,576000000.0,1602000000.0,23935000000.0,7328000000.0,11198000000.0,5193000000.0,7328000000.0,7352000000.0,16583000000.0,23935000000.0,3944000000.0,11390000000.0,-10918000000.0
LyondellBasell Industries NV,LYB,,1489393,2015.0,Q2,,2015-06-30,2015-07-28 12:56:26+00:00,2755000000.0,3373000000.0,1455000000.0,3600000000.0,-1307000000.0,1325000000.0,0.0,10263000000.0,434000000.0,543000000.0,12236000000.0,671000000.0,7728000000.0,1612000000.0,4179000000.0,8636000000.0,23000000.0,1635000000.0,,1153000000.0,2063000000.0,1121000000.0,,3000000.0,8569000000.0,585000000.0,1989000000.0,24605000000.0,7927000000.0,11990000000.0,5229000000.0,7927000000.0,7950000000.0,16655000000.0,24605000000.0,3979000000.0,11426000000.0,-9598000000.0
LyondellBasell Industries NV,LYB,,1489393,2015.0,Q1,,2015-03-31,2015-04-24 12:41:32+00:00,2631000000.0,3089000000.0,1482000000.0,3339000000.0,-1566000000.0,1616000000.0,0.0,10292000000.0,429000000.0,533000000.0,11769000000.0,695000000.0,7749000000.0,1581000000.0,4267000000.0,8430000000.0,28000000.0,1653000000.0,,1120000000.0,2038000000.0,1195000000.0,,2000000.0,7607000000.0,518000000.0,1478000000.0,24006000000.0,7478000000.0,11647000000.0,5060000000.0,7478000000.0,7506000000.0,16500000000.0,24006000000.0,3929000000.0,11440000000.0,-8855000000.0
LyondellBasell Industries NV,LYB,,1489393,2016.0,FY,,2016-12-31,2018-02-22 16:47:15+00:00,2529000000.0,2842000000.0,1415000000.0,,-1511000000.0,875000000.0,0.0,10222000000.0,,528000000.0,,550000000.0,8385000000.0,1575000000.0,3809000000.0,10137000000.0,25000000.0,2331000000.0,,1053000000.0,2113000000.0,923000000.0,,3000000.0,12282000000.0,596000000.0,1147000000.0,23442000000.0,6048000000.0,9599000000.0,4540000000.0,6048000000.0,6073000000.0,17369000000.0,23442000000.0,3706000000.0,12829000000.0,-14945000000.0
LyondellBasell Industries NV,LYB,,1489393,2016.0,Q3,,2016-09-30,2016-11-01 12:36:31+00:00,2329000000.0,2852000000.0,1357000000.0,4506000000.0,-1492000000.0,740000000.0,0.0,10226000000.0,,543000000.0,14563000000.0,562000000.0,8464000000.0,1681000000.0,4015000000.0,10057000000.0,25000000.0,2387000000.0,,1023000000.0,2151000000.0,852000000.0,,4000000.0,11865000000.0,624000000.0,1090000000.0,23419000000.0,6082000000.0,9553000000.0,4310000000.0,6082000000.0,6107000000.0,17312000000.0,23419000000.0,3809000000.0,13002000000.0,-14517000000.0
LyondellBasell Industries NV,LYB,,1489393,2016.0,Q2,,2016-06-30,2016-07-29 14:38:39+00:00,2357000000.0,2806000000.0,1374000000.0,4366000000.0,-1472000000.0,1060000000.0,0.0,10223000000.0,,542000000.0,14047000000.0,588000000.0,8485000000.0,1610000000.0,4009000000.0,9681000000.0,24000000.0,2149000000.0,,1031000000.0,2143000000.0,1081000000.0,,4000000.0,11264000000.0,620000000.0,1023000000.0,23435000000.0,6283000000.0,9983000000.0,4351000000.0,6283000000.0,6307000000.0,17128000000.0,23435000000.0,3771000000.0,12777000000.0,-13732000000.0
LyondellBasell Industries NV,LYB,,1489393,2016.0,Q1,,2016-03-31,2016-04-22 15:18:49+00:00,2243000000.0,2683000000.0,1600000000.0,4185000000.0,-1397000000.0,1318000000.0,0.0,10223000000.0,,548000000.0,13558000000.0,618000000.0,8504000000.0,1734000000.0,3978000000.0,9373000000.0,24000000.0,2134000000.0,,975000000.0,2125000000.0,1009000000.0,,4000000.0,10535000000.0,598000000.0,1332000000.0,23572000000.0,6344000000.0,10324000000.0,4441000000.0,6344000000.0,6368000000.0,17204000000.0,23572000000.0,3875000000.0,12763000000.0,-13017000000.0
LyondellBasell Industries NV,LYB,,1489393,2017.0,FY,,2017-12-31,2019-02-21 13:45:56+00:00,2895000000.0,3539000000.0,1812000000.0,,-1285000000.0,1523000000.0,0.0,10237000000.0,,570000000.0,,568000000.0,8549000000.0,1635000000.0,4217000000.0,10997000000.0,1000000.0,1655000000.0,,698000000.0,2275000000.0,1147000000.0,0.0,5000000.0,15746000000.0,70000000.0,1307000000.0,26206000000.0,8949000000.0,11738000000.0,4777000000.0,8949000000.0,8950000000.0,17256000000.0,26206000000.0,3471000000.0,12479000000.0,-15749000000.0
LyondellBasell Industries NV,LYB,,1489393,2017.0,Q3,,2017-09-30,2017-10-27 12:35:22+00:00,2735000000.0,3275000000.0,1493000000.0,5302000000.0,-1359000000.0,1204000000.0,0.0,10232000000.0,,570000000.0,16039000000.0,480000000.0,8531000000.0,1644000000.0,4177000000.0,10737000000.0,1000000.0,2447000000.0,,750000000.0,2326000000.0,1104000000.0,,7000000.0,14207000000.0,384000000.0,1295000000.0,25243000000.0,7326000000.0,11062000000.0,4612000000.0,7326000000.0,7327000000.0,17916000000.0,25243000000.0,3444000000.0,13304000000.0,-15754000000.0
LyondellBasell Industries NV,LYB,,1489393,2017.0,Q2,,2017-06-30,2017-07-28 12:46:29+00:00,2317000000.0,3086000000.0,1251000000.0,4997000000.0,-1375000000.0,734000000.0,0.0,10229000000.0,,559000000.0,15548000000.0,499000000.0,8496000000.0,1595000000.0,4007000000.0,10551000000.0,2000000.0,2370000000.0,,839000000.0,2253000000.0,964000000.0,,6000000.0,13506000000.0,563000000.0,1278000000.0,24118000000.0,6866000000.0,10075000000.0,4131000000.0,6866000000.0,6868000000.0,17250000000.0,24118000000.0,3492000000.0,13119000000.0,-15494000000.0
LyondellBasell Industries NV,LYB,,1489393,2017.0,Q1,,2017-03-31,2017-04-28 14:14:02+00:00,2627000000.0,3292000000.0,1139000000.0,4757000000.0,-1438000000.0,485000000.0,0.0,10226000000.0,,531000000.0,15118000000.0,517000000.0,8419000000.0,1672000000.0,3875000000.0,10361000000.0,25000000.0,2353000000.0,,1006000000.0,2130000000.0,852000000.0,,1000000.0,12736000000.0,613000000.0,1176000000.0,23768000000.0,6462000000.0,9681000000.0,4379000000.0,6462000000.0,6487000000.0,17281000000.0,23768000000.0,3726000000.0,12902000000.0,-15062000000.0
LyondellBasell Industries NV,LYB,,1489393,2018.0,FY,,2018-12-31,2020-02-20 16:30:38+00:00,3087000000.0,3503000000.0,1536000000.0,,-1363000000.0,332000000.0,0.0,7063000000.0,,1814000000.0,,965000000.0,8497000000.0,1611000000.0,4515000000.0,12477000000.0,23000000.0,1975000000.0,,845000000.0,1897000000.0,1255000000.0,116000000.0,69000000.0,6763000000.0,890000000.0,892000000.0,28278000000.0,10257000000.0,10566000000.0,5513000000.0,10257000000.0,10280000000.0,17882000000.0,28278000000.0,5235000000.0,12369000000.0,-2206000000.0
LyondellBasell Industries NV,LYB,,1489393,2018.0,Q3,,2018-09-30,2018-10-30 10:41:26+00:00,3555000000.0,4087000000.0,1489000000.0,6094000000.0,-1309000000.0,521000000.0,0.0,7055000000.0,,1819000000.0,18116000000.0,982000000.0,7471000000.0,1688000000.0,4596000000.0,12022000000.0,25000000.0,1774000000.0,,802000000.0,2017000000.0,1224000000.0,123000000.0,11000000.0,6453000000.0,1198000000.0,944000000.0,28696000000.0,11044000000.0,11383000000.0,6242000000.0,11044000000.0,11069000000.0,17504000000.0,28696000000.0,5291000000.0,11262000000.0,-1155000000.0
LyondellBasell Industries NV,LYB,,1489393,2018.0,Q2,,2018-06-30,2018-08-03 13:24:47+00:00,3095000000.0,3889000000.0,1306000000.0,5854000000.0,-1358000000.0,2384000000.0,0.0,10221000000.0,,562000000.0,17164000000.0,528000000.0,7490000000.0,1599000000.0,4096000000.0,11310000000.0,1000000.0,1674000000.0,,675000000.0,1805000000.0,1045000000.0,,2000000.0,17939000000.0,1050000000.0,933000000.0,27023000000.0,10602000000.0,12349000000.0,5451000000.0,10602000000.0,10603000000.0,16420000000.0,27023000000.0,3364000000.0,10969000000.0,-16200000000.0
LyondellBasell Industries NV,LYB,,1489393,2018.0,Q1,,2018-03-31,2018-04-27 12:34:08+00:00,3010000000.0,3859000000.0,1506000000.0,5808000000.0,-1301000000.0,1840000000.0,0.0,10217000000.0,,578000000.0,17057000000.0,567000000.0,8531000000.0,1767000000.0,4257000000.0,11249000000.0,1000000.0,1688000000.0,,667000000.0,2350000000.0,1070000000.0,,0.0,16677000000.0,82000000.0,1042000000.0,26896000000.0,9728000000.0,12068000000.0,4598000000.0,9728000000.0,9729000000.0,17167000000.0,26896000000.0,3579000000.0,12569000000.0,-15865000000.0
LyondellBasell Industries NV,LYB,,1489393,2019.0,FY,,2019-12-31,2020-05-01 13:01:00+00:00,2928000000.0,3102000000.0,1822000000.0,7130000000.0,-1784000000.0,858000000.0,0.0,5973000000.0,,1891000000.0,21260000000.0,869000000.0,11614000000.0,1602000000.0,4588000000.0,14130000000.0,19000000.0,2015000000.0,,2433000000.0,3429000000.0,736000000.0,116000000.0,30000000.0,4435000000.0,448000000.0,196000000.0,30435000000.0,8044000000.0,9510000000.0,5198000000.0,8044000000.0,8063000000.0,22256000000.0,30435000000.0,6795000000.0,17058000000.0,-580000000.0
LyondellBasell Industries NV,LYB,,1489393,2019.0,Q3,,2019-09-30,2019-11-01 12:40:04+00:00,3201000000.0,3469000000.0,1745000000.0,6859000000.0,-1683000000.0,476000000.0,0.0,7039000000.0,,1848000000.0,20528000000.0,841000000.0,9628000000.0,1609000000.0,4446000000.0,13669000000.0,18000000.0,2018000000.0,,2517000000.0,3058000000.0,1150000000.0,116000000.0,36000000.0,8430000000.0,2442000000.0,53000000.0,30114000000.0,7888000000.0,9630000000.0,7388000000.0,7888000000.0,7906000000.0,22092000000.0,30114000000.0,6815000000.0,14704000000.0,-5898000000.0
LyondellBasell Industries NV,LYB,,1489393,2019.0,Q2,,2019-06-30,2019-08-02 13:38:13+00:00,3115000000.0,3758000000.0,1607000000.0,6704000000.0,-1462000000.0,1279000000.0,0.0,7028000000.0,,1848000000.0,19989000000.0,892000000.0,7586000000.0,1599000000.0,4685000000.0,13285000000.0,22000000.0,2008000000.0,,2459000000.0,3180000000.0,1285000000.0,116000000.0,29000000.0,7818000000.0,2816000000.0,52000000.0,31171000000.0,10721000000.0,11088000000.0,7538000000.0,10721000000.0,10743000000.0,20312000000.0,31171000000.0,6798000000.0,12774000000.0,-2663000000.0
LyondellBasell Industries NV,LYB,,1489393,2019.0,Q1,,2019-03-31,2019-04-26 12:25:28+00:00,3187000000.0,3680000000.0,1443000000.0,6447000000.0,-1418000000.0,339000000.0,0.0,7018000000.0,,1803000000.0,19244000000.0,945000000.0,7522000000.0,1650000000.0,4496000000.0,12797000000.0,22000000.0,1967000000.0,,2408000000.0,3112000000.0,1329000000.0,116000000.0,19000000.0,7206000000.0,2382000000.0,423000000.0,29889000000.0,10138000000.0,10286000000.0,7012000000.0,10138000000.0,10160000000.0,19613000000.0,29889000000.0,6806000000.0,12601000000.0,-2668000000.0
LyondellBasell Industries NV,LYB,,1489393,2020.0,Q1,,2020-03-31,2020-05-01 13:01:00+00:00,2638000000.0,3043000000.0,1387000000.0,7277000000.0,-2313000000.0,1596000000.0,0.0,5969000000.0,,1800000000.0,21664000000.0,808000000.0,12159000000.0,1539000000.0,3973000000.0,14387000000.0,19000000.0,1961000000.0,,2874000000.0,4000000000.0,844000000.0,116000000.0,37000000.0,4227000000.0,1496000000.0,199000000.0,31100000000.0,7324000000.0,9692000000.0,5521000000.0,7324000000.0,7343000000.0,23641000000.0,31100000000.0,7021000000.0,18120000000.0,-559000000.0
