company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
LyondellBasell Industries NV,LYB,,1489393,2011.0,Q4,2011-10-01,2011-12-31,,,33000000.0,662000000.0,1066000000.0,255000000.0,,-38000000.0,-172000000.0,,1036000000.0,-4538000000.0,-50000000.0,82000000.0,-4538000000.0,-50000000.0,82000000.0,-4544000000.0,-218000000.0,-218000000.0,184000000.0,-37000000.0,239000000.0,-2722000000.0,,-289000000.0,-2815000000.0,,,
LyondellBasell Industries NV,LYB,,1489393,2011.0,FY,2011-01-01,2011-12-31,2014-02-20 14:15:11+00:00,,61000000.0,662000000.0,1066000000.0,931000000.0,,-41000000.0,-212000000.0,,1036000000.0,-4955000000.0,-1021000000.0,2860000000.0,-4955000000.0,-1021000000.0,2860000000.0,-3157000000.0,2140000000.0,2140000000.0,-60000000.0,,-42000000.0,-2893000000.0,,-1050000000.0,-3098000000.0,0.0,,71000000.0
LyondellBasell Industries NV,LYB,,1489393,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-10-26 12:29:49+00:00,,28000000.0,0.0,0.0,676000000.0,,-3000000.0,-40000000.0,0.0,0.0,-417000000.0,-971000000.0,2778000000.0,-417000000.0,-971000000.0,2778000000.0,1387000000.0,2358000000.0,2358000000.0,-244000000.0,37000000.0,-281000000.0,-171000000.0,,-761000000.0,-283000000.0,,0.0,71000000.0
LyondellBasell Industries NV,LYB,,1489393,2011.0,Q3,2011-07-01,2011-09-30,,,8000000.0,,,237000000.0,,-171000000.0,403000000.0,,,-118000000.0,-320000000.0,1531000000.0,-118000000.0,-320000000.0,1531000000.0,922000000.0,895000000.0,895000000.0,-12000000.0,,-42000000.0,-114000000.0,,-279000000.0,-4000000.0,,,1000000.0
LyondellBasell Industries NV,LYB,,1489393,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-07-27 12:16:13+00:00,,20000000.0,0.0,0.0,439000000.0,,168000000.0,-443000000.0,0.0,0.0,-299000000.0,-651000000.0,1247000000.0,-299000000.0,-651000000.0,1247000000.0,465000000.0,1463000000.0,1463000000.0,-232000000.0,37000000.0,-239000000.0,-57000000.0,,-482000000.0,-279000000.0,,0.0,70000000.0
LyondellBasell Industries NV,LYB,,1489393,2011.0,Q2,2011-04-01,2011-06-30,,,12000000.0,,,224000000.0,,40000000.0,114000000.0,,,-327000000.0,-435000000.0,1026000000.0,-327000000.0,-435000000.0,1026000000.0,304000000.0,803000000.0,803000000.0,-127000000.0,,-239000000.0,-57000000.0,,-261000000.0,-270000000.0,,,65000000.0
LyondellBasell Industries NV,LYB,,1489393,2011.0,Q1,2011-01-01,2011-03-31,2012-04-30 15:56:13+00:00,,8000000.0,,,215000000.0,,128000000.0,-557000000.0,,0.0,28000000.0,-216000000.0,221000000.0,28000000.0,-216000000.0,221000000.0,161000000.0,660000000.0,660000000.0,-105000000.0,37000000.0,0.0,0.0,,-221000000.0,-9000000.0,,,5000000.0
LyondellBasell Industries NV,LYB,,1489393,2012.0,Q4,2012-10-01,2012-12-31,,,6000000.0,261000000.0,665000000.0,266000000.0,,20000000.0,549000000.0,,2000000.0,-1808000000.0,-317000000.0,1310000000.0,-1808000000.0,-317000000.0,1310000000.0,-795000000.0,623000000.0,623000000.0,-134000000.0,-1000000.0,28000000.0,-1812000000.0,,-333000000.0,3000000.0,,,-12000000.0
LyondellBasell Industries NV,LYB,,1489393,2012.0,FY,2012-01-01,2012-12-31,2015-02-17 17:12:38+00:00,,58000000.0,261000000.0,665000000.0,983000000.0,,38000000.0,886000000.0,,3002000000.0,-2145000000.0,-1013000000.0,4787000000.0,-2145000000.0,-1013000000.0,4787000000.0,1667000000.0,2834000000.0,2834000000.0,26000000.0,,47000000.0,-2415000000.0,0.0,-1060000000.0,-2732000000.0,0.0,0.0,0.0
LyondellBasell Industries NV,LYB,,1489393,2012.0,Q3TTM,2011-10-01,2012-09-30,,,85000000.0,662000000.0,1066000000.0,972000000.0,,-20000000.0,165000000.0,,4036000000.0,-4875000000.0,-746000000.0,3559000000.0,-4875000000.0,-746000000.0,3559000000.0,-2082000000.0,1993000000.0,1993000000.0,344000000.0,-36000000.0,258000000.0,-3325000000.0,,-1016000000.0,-5550000000.0,,,12000000.0
