company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,assetretirementandlitigationobligation,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentemployeebenefitliabilities,employeebenefitassets,goodwill,grossppe,intangibleassets,longtermdebt,netinventory,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2013.0,Q2,,2012-11-30,2012-12-20 16:37:07+00:00,1730000000.0,5202000000.0,1800000000.0,19400000000.0,-4770000000.0,985000000.0,239000000.0,2517000000.0,0.0,2667000000.0,510000000.0,1297000000.0,,2757000000.0,37749000000.0,,2241000000.0,456000000.0,18349000000.0,910000000.0,973000000.0,5447000000.0,,1047000000.0,146000000.0,474000000.0,17899000000.0,1000000.0,31312000000.0,15543000000.0,9159000000.0,4828000000.0,15543000000.0,15543000000.0,15769000000.0,31312000000.0,3804000000.0,10941000000.0,-253000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2013.0,Q1,,2012-08-31,2012-09-19 16:10:18+00:00,1643000000.0,4780000000.0,1892000000.0,19096000000.0,-4847000000.0,987000000.0,245000000.0,2743000000.0,0.0,2644000000.0,518000000.0,1157000000.0,,2734000000.0,36962000000.0,,2242000000.0,465000000.0,17866000000.0,839000000.0,879000000.0,5519000000.0,,1214000000.0,147000000.0,371000000.0,17505000000.0,117000000.0,30691000000.0,15024000000.0,8877000000.0,4809000000.0,15024000000.0,15024000000.0,15667000000.0,30691000000.0,3948000000.0,10858000000.0,-278000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2014.0,FY,,2014-05-31,2015-07-14 17:22:58+00:00,1971000000.0,5460000000.0,2063000000.0,21141000000.0,506000000.0,1038000000.0,206000000.0,2908000000.0,0.0,2675000000.0,522000000.0,1277000000.0,,2790000000.0,40691000000.0,,4736000000.0,463000000.0,19550000000.0,758000000.0,2114000000.0,3484000000.0,,1047000000.0,145000000.0,330000000.0,16229000000.0,1000000.0,33070000000.0,15277000000.0,9683000000.0,5312000000.0,15277000000.0,15277000000.0,17793000000.0,33070000000.0,3837000000.0,12481000000.0,-4133000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2014.0,Q3,,2014-02-28,2014-03-20 15:33:08+00:00,1903000000.0,5197000000.0,1831000000.0,20734000000.0,-3754000000.0,1028000000.0,208000000.0,3042000000.0,0.0,2291000000.0,624000000.0,1284000000.0,,2739000000.0,40019000000.0,,4735000000.0,462000000.0,19285000000.0,741000000.0,2083000000.0,3586000000.0,,924000000.0,102000000.0,456000000.0,19699000000.0,1000000.0,32729000000.0,15227000000.0,9781000000.0,5019000000.0,15227000000.0,15227000000.0,17502000000.0,32729000000.0,3663000000.0,12483000000.0,-3009000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2014.0,Q2,,2013-11-30,2013-12-19 13:21:23+00:00,1868000000.0,5377000000.0,1884000000.0,20181000000.0,-3769000000.0,1009000000.0,215000000.0,3935000000.0,0.0,2698000000.0,655000000.0,1403000000.0,,2737000000.0,39301000000.0,,2739000000.0,458000000.0,19120000000.0,882000000.0,1945000000.0,3704000000.0,,819000000.0,109000000.0,441000000.0,19366000000.0,251000000.0,33542000000.0,17533000000.0,10866000000.0,5406000000.0,17533000000.0,17533000000.0,16009000000.0,33542000000.0,3556000000.0,10603000000.0,-762000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2014.0,Q1,,2013-08-31,2013-09-19 17:25:31+00:00,1879000000.0,4990000000.0,2024000000.0,19730000000.0,-3857000000.0,996000000.0,221000000.0,5096000000.0,0.0,2728000000.0,604000000.0,1366000000.0,,2712000000.0,38167000000.0,,2739000000.0,451000000.0,18437000000.0,797000000.0,1820000000.0,3813000000.0,,1031000000.0,109000000.0,352000000.0,18913000000.0,254000000.0,33673000000.0,17655000000.0,11493000000.0,5523000000.0,17655000000.0,17655000000.0,16018000000.0,33673000000.0,3743000000.0,10495000000.0,-129000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2015.0,FY,,2015-05-31,2016-07-18 16:29:51+00:00,2066000000.0,5719000000.0,2435000000.0,21989000000.0,172000000.0,1120000000.0,181000000.0,3763000000.0,0.0,2818000000.0,,1436000000.0,,3810000000.0,42864000000.0,,7249000000.0,498000000.0,20875000000.0,711000000.0,1210000000.0,4893000000.0,,1511000000.0,218000000.0,355000000.0,16900000000.0,19000000.0,36531000000.0,14993000000.0,10335000000.0,5956000000.0,14993000000.0,14993000000.0,21538000000.0,36531000000.0,5321000000.0,15582000000.0,-4897000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2015.0,Q3,,2015-02-28,2015-03-19 15:41:08+00:00,2050000000.0,5584000000.0,1962000000.0,22227000000.0,-3909000000.0,1092000000.0,187000000.0,3478000000.0,0.0,2771000000.0,510000000.0,1231000000.0,,3805000000.0,42652000000.0,,7228000000.0,488000000.0,20425000000.0,694000000.0,2497000000.0,2962000000.0,,1396000000.0,193000000.0,422000000.0,21880000000.0,,36108000000.0,16012000000.0,10482000000.0,5243000000.0,16012000000.0,16012000000.0,20096000000.0,36108000000.0,5201000000.0,14853000000.0,-4730000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2015.0,Q2,,2014-11-30,2014-12-18 14:19:34+00:00,1968000000.0,5592000000.0,1986000000.0,21723000000.0,-3787000000.0,1072000000.0,193000000.0,2266000000.0,0.0,2650000000.0,497000000.0,1219000000.0,,2734000000.0,41616000000.0,,4735000000.0,476000000.0,19893000000.0,832000000.0,2104000000.0,3136000000.0,,1145000000.0,176000000.0,381000000.0,21480000000.0,,32984000000.0,15563000000.0,9212000000.0,5173000000.0,15563000000.0,15563000000.0,17421000000.0,32984000000.0,3879000000.0,12248000000.0,-4780000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2015.0,Q1,,2014-08-31,2014-09-18 15:32:04+00:00,1973000000.0,5487000000.0,2076000000.0,21442000000.0,-3694000000.0,1047000000.0,200000000.0,2416000000.0,0.0,2661000000.0,497000000.0,1103000000.0,,2775000000.0,40866000000.0,,4735000000.0,481000000.0,19424000000.0,748000000.0,2107000000.0,3313000000.0,,1138000000.0,163000000.0,369000000.0,20921000000.0,1000000.0,32587000000.0,15121000000.0,9250000000.0,5153000000.0,15121000000.0,15121000000.0,17466000000.0,32587000000.0,3913000000.0,12313000000.0,-4767000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2016.0,FY,,2016-05-31,2017-07-17 08:46:15+00:00,2944000000.0,7252000000.0,3063000000.0,22734000000.0,-169000000.0,,155000000.0,3534000000.0,0.0,2924000000.0,,1972000000.0,,6747000000.0,47018000000.0,,13733000000.0,496000000.0,24284000000.0,400000000.0,1567000000.0,6227000000.0,,2939000000.0,2085000000.0,707000000.0,18371000000.0,29000000.0,45959000000.0,13784000000.0,11989000000.0,8008000000.0,13784000000.0,13784000000.0,32175000000.0,45959000000.0,9686000000.0,24167000000.0,-7342000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2016.0,Q3,,2016-02-29,2016-03-17 14:53:47+00:00,2024000000.0,5634000000.0,2453000000.0,23480000000.0,-159000000.0,1282000000.0,161000000.0,2841000000.0,0.0,2901000000.0,608000000.0,1451000000.0,,3764000000.0,46032000000.0,,8477000000.0,476000000.0,22552000000.0,723000000.0,2046000000.0,4628000000.0,,1266000000.0,236000000.0,678000000.0,18481000000.0,11000000.0,37819000000.0,14327000000.0,10237000000.0,5939000000.0,14327000000.0,14327000000.0,23492000000.0,37819000000.0,5030000000.0,17553000000.0,-6896000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2016.0,Q2,,2015-11-30,2015-12-17 16:27:49+00:00,2129000000.0,5865000000.0,2298000000.0,22964000000.0,-41000000.0,1265000000.0,167000000.0,3647000000.0,0.0,2871000000.0,687000000.0,1510000000.0,,3806000000.0,45242000000.0,,8481000000.0,493000000.0,22278000000.0,840000000.0,1759000000.0,4702000000.0,,1135000000.0,216000000.0,460000000.0,18048000000.0,14000000.0,38371000000.0,14990000000.0,11152000000.0,5951000000.0,14990000000.0,14990000000.0,23381000000.0,38371000000.0,4941000000.0,17430000000.0,-5888000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2016.0,Q1,,2015-08-31,2015-09-17 17:10:31+00:00,2049000000.0,5617000000.0,2426000000.0,22506000000.0,10000000.0,1186000000.0,174000000.0,3543000000.0,0.0,2846000000.0,606000000.0,1355000000.0,,3792000000.0,43989000000.0,,7244000000.0,488000000.0,21483000000.0,766000000.0,1781000000.0,4806000000.0,,1267000000.0,161000000.0,449000000.0,17434000000.0,14000000.0,37245000000.0,15283000000.0,10703000000.0,5844000000.0,15283000000.0,15283000000.0,21962000000.0,37245000000.0,5059000000.0,16118000000.0,-5007000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2017.0,FY,,2017-05-31,2018-07-16 16:19:05+00:00,2752000000.0,7599000000.0,3230000000.0,24645000000.0,-415000000.0,,137000000.0,3969000000.0,0.0,3037000000.0,,1914000000.0,,7154000000.0,50626000000.0,,14909000000.0,514000000.0,25981000000.0,531000000.0,2485000000.0,4487000000.0,,2789000000.0,2012000000.0,546000000.0,20833000000.0,22000000.0,48552000000.0,16073000000.0,12628000000.0,7918000000.0,16073000000.0,16073000000.0,32479000000.0,48552000000.0,9943000000.0,24561000000.0,-7382000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2017.0,Q3,,2017-02-28,2017-03-22 17:08:19+00:00,2707000000.0,7418000000.0,3008000000.0,24139000000.0,-334000000.0,1376000000.0,142000000.0,3173000000.0,0.0,3008000000.0,,1690000000.0,,7000000000.0,49752000000.0,,14713000000.0,527000000.0,25613000000.0,456000000.0,2299000000.0,4670000000.0,,2230000000.0,491000000.0,820000000.0,19830000000.0,45000000.0,46781000000.0,15184000000.0,11938000000.0,7450000000.0,15184000000.0,15184000000.0,31597000000.0,46781000000.0,9230000000.0,24147000000.0,-7320000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2017.0,Q2,,2016-11-30,2016-12-21 16:39:39+00:00,2954000000.0,7575000000.0,3045000000.0,23611000000.0,-425000000.0,1349000000.0,145000000.0,3059000000.0,0.0,2978000000.0,,1765000000.0,,6921000000.0,48918000000.0,,13553000000.0,517000000.0,25307000000.0,547000000.0,2148000000.0,5845000000.0,,2068000000.0,423000000.0,901000000.0,19410000000.0,43000000.0,46348000000.0,14531000000.0,12052000000.0,7807000000.0,14531000000.0,14531000000.0,31817000000.0,46348000000.0,8989000000.0,24010000000.0,-7432000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2017.0,Q1,,2016-08-31,2016-09-21 16:56:07+00:00,2851000000.0,7233000000.0,2973000000.0,23317000000.0,-176000000.0,1338000000.0,150000000.0,2989000000.0,0.0,2950000000.0,,1603000000.0,,6783000000.0,48121000000.0,,13735000000.0,512000000.0,24804000000.0,457000000.0,1762000000.0,6063000000.0,,2587000000.0,454000000.0,667000000.0,18862000000.0,47000000.0,45575000000.0,14142000000.0,11401000000.0,7474000000.0,14142000000.0,14142000000.0,31433000000.0,45575000000.0,9370000000.0,23959000000.0,-7494000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2018.0,FY,,2018-05-31,2019-07-16 16:18:24+00:00,2977000000.0,8481000000.0,3131000000.0,26967000000.0,-578000000.0,,121000000.0,3265000000.0,0.0,3149000000.0,,2177000000.0,,6973000000.0,55121000000.0,,15243000000.0,525000000.0,28154000000.0,551000000.0,2867000000.0,2187000000.0,,3862000000.0,2318000000.0,1070000000.0,24823000000.0,1342000000.0,52330000000.0,19416000000.0,13341000000.0,9627000000.0,19416000000.0,19416000000.0,32914000000.0,52330000000.0,10835000000.0,23287000000.0,-7978000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2018.0,Q3,,2018-02-28,2018-03-21 14:35:33+00:00,3102000000.0,8671000000.0,2893000000.0,26680000000.0,-357000000.0,,124000000.0,2789000000.0,0.0,3117000000.0,,1945000000.0,,7464000000.0,54377000000.0,,16017000000.0,523000000.0,27697000000.0,532000000.0,2401000000.0,2181000000.0,,3115000000.0,2199000000.0,1592000000.0,23710000000.0,1563000000.0,51851000000.0,18894000000.0,13575000000.0,9503000000.0,18894000000.0,18894000000.0,32957000000.0,51851000000.0,10579000000.0,23454000000.0,-7576000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2018.0,Q2,,2017-11-30,2017-12-20 16:17:05+00:00,3147000000.0,8655000000.0,2907000000.0,25950000000.0,-434000000.0,,122000000.0,2768000000.0,0.0,3087000000.0,,1912000000.0,,7325000000.0,53240000000.0,,15180000000.0,533000000.0,27290000000.0,633000000.0,3088000000.0,3868000000.0,,2785000000.0,2108000000.0,925000000.0,21785000000.0,261000000.0,50281000000.0,17055000000.0,12881000000.0,8227000000.0,17055000000.0,17055000000.0,33226000000.0,50281000000.0,10110000000.0,24999000000.0,-7383000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2018.0,Q1,,2017-08-31,2017-09-20 16:22:02+00:00,2938000000.0,8006000000.0,3177000000.0,25305000000.0,-325000000.0,,126000000.0,3503000000.0,0.0,3062000000.0,,1656000000.0,,7382000000.0,51540000000.0,,15137000000.0,516000000.0,26235000000.0,575000000.0,2730000000.0,4313000000.0,,3011000000.0,2061000000.0,697000000.0,21156000000.0,19000000.0,49350000000.0,16618000000.0,12722000000.0,7790000000.0,16618000000.0,16618000000.0,32732000000.0,49350000000.0,10393000000.0,24942000000.0,-7275000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2019.0,FY,,2019-05-31,2020-03-17 16:17:33+00:00,3030000000.0,9116000000.0,3278000000.0,29082000000.0,-865000000.0,1899000000.0,,2319000000.0,0.0,3263000000.0,,1741000000.0,,6884000000.0,59511000000.0,,16617000000.0,553000000.0,30429000000.0,531000000.0,2821000000.0,5095000000.0,,4004000000.0,670000000.0,1098000000.0,24648000000.0,964000000.0,54403000000.0,17757000000.0,13086000000.0,9013000000.0,17757000000.0,17757000000.0,36646000000.0,54403000000.0,10888000000.0,27633000000.0,-9289000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2019.0,Q3,,2019-02-28,2019-03-19 16:20:41+00:00,3156000000.0,9037000000.0,3243000000.0,28396000000.0,-737000000.0,,118000000.0,2872000000.0,0.0,3241000000.0,,1659000000.0,,6916000000.0,58164000000.0,,17218000000.0,546000000.0,29768000000.0,512000000.0,3211000000.0,1847000000.0,,4280000000.0,2408000000.0,1045000000.0,26650000000.0,1198000000.0,54464000000.0,19894000000.0,13500000000.0,9256000000.0,19894000000.0,19894000000.0,34570000000.0,54464000000.0,11196000000.0,25314000000.0,-9260000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2019.0,Q2,,2018-11-30,2018-12-18 16:07:08+00:00,3400000000.0,9573000000.0,3354000000.0,28114000000.0,-817000000.0,,137000000.0,2123000000.0,0.0,3217000000.0,,1850000000.0,,6908000000.0,57501000000.0,,16399000000.0,522000000.0,29387000000.0,605000000.0,3253000000.0,1735000000.0,,3556000000.0,2370000000.0,1220000000.0,26080000000.0,892000000.0,53289000000.0,19294000000.0,13438000000.0,9496000000.0,19294000000.0,19294000000.0,33995000000.0,53289000000.0,10464000000.0,24499000000.0,-9186000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2019.0,Q1,,2018-08-31,2018-09-17 16:27:09+00:00,3066000000.0,8716000000.0,3151000000.0,27547000000.0,-763000000.0,,156000000.0,2369000000.0,0.0,3186000000.0,,1686000000.0,,6869000000.0,56326000000.0,,15241000000.0,523000000.0,28779000000.0,557000000.0,2948000000.0,1963000000.0,,3612000000.0,2257000000.0,1033000000.0,25315000000.0,1703000000.0,51901000000.0,19173000000.0,12641000000.0,9606000000.0,19173000000.0,19173000000.0,32728000000.0,51901000000.0,10481000000.0,23122000000.0,-8565000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2020.0,Q3,,2020-02-29,2020-03-17 16:17:33+00:00,3193000000.0,9323000000.0,3423000000.0,30999000000.0,-887000000.0,1933000000.0,,1766000000.0,0.0,3356000000.0,,1472000000.0,,6814000000.0,64305000000.0,,31205000000.0,568000000.0,33306000000.0,,3101000000.0,4165000000.0,1902000000.0,17353000000.0,454000000.0,884000000.0,25569000000.0,335000000.0,70014000000.0,18831000000.0,12541000000.0,10325000000.0,18831000000.0,18831000000.0,51183000000.0,70014000000.0,24167000000.0,40858000000.0,-9207000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2020.0,Q2,,2019-11-30,2019-12-17 16:17:32+00:00,3283000000.0,9709000000.0,3538000000.0,30307000000.0,-866000000.0,,,2031000000.0,0.0,3319000000.0,,1632000000.0,,6861000000.0,62715000000.0,,31123000000.0,576000000.0,32408000000.0,,3072000000.0,4156000000.0,1928000000.0,17487000000.0,2397000000.0,882000000.0,25431000000.0,166000000.0,69954000000.0,18659000000.0,13198000000.0,10547000000.0,18659000000.0,18659000000.0,51295000000.0,69954000000.0,24348000000.0,40748000000.0,-9225000000.0
FedEx Corp,FDX,549300E707U7WNPZN687,1048911,2020.0,Q1,,2019-08-31,2019-09-17 16:17:01+00:00,3179000000.0,9312000000.0,3303000000.0,29826000000.0,-918000000.0,,12137000000.0,2389000000.0,0.0,3289000000.0,,1522000000.0,,6821000000.0,61436000000.0,,18726000000.0,574000000.0,31610000000.0,,2953000000.0,4132000000.0,1896000000.0,17004000000.0,2403000000.0,742000000.0,25048000000.0,35000000.0,68452000000.0,18166000000.0,13017000000.0,9935000000.0,18166000000.0,18166000000.0,50286000000.0,68452000000.0,23825000000.0,40351000000.0,-9253000000.0
