company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,dividendspayable,employeebenefitassets,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,prepaidexpenses,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Graham Holdings Co,GHC,,104889,2014.0,Q1,,2014-03-31,2014-05-06 20:40:14+00:00,393962000.0,406293000.0,713085000.0,642833000.0,,309402000.0,393289000.0,0.0,125725000.0,19051000.0,1250658000.0,1241949000.0,555622000.0,403160000.0,20953000.0,3234000.0,845868000.0,269000.0,,779803000.0,243055000.0,80431000.0,,397000.0,,61383000.0,84420000.0,113312000.0,,,16244000.0,52035000.0,4877200000.0,49389000.0,645594000.0,5920562000.0,3412195000.0,1830817000.0,981416000.0,3412195000.0,3412464000.0,2491854000.0,5920562000.0,3243877000.0,1510438000.0,0.0,-2487492000.0
Graham Holdings Co,GHC,,104889,2015.0,Q3,,2015-09-30,2015-11-05 16:50:54+00:00,410192000.0,498710000.0,430150000.0,977991000.0,,365074000.0,334328000.0,45630000.0,0.0,6715000.0,1189181000.0,947356000.0,96459000.0,399822000.0,53198000.0,12206000.0,203113000.0,0.0,,447158000.0,253584000.0,53171000.0,10510000.0,,,78891000.0,73182000.0,,,,23415000.0,25347000.0,5396508000.0,3000000.0,343076000.0,4524329000.0,2562423000.0,1956131000.0,764745000.0,2562423000.0,2562423000.0,1938491000.0,4524329000.0,2365085000.0,1173746000.0,0.0,-3629309000.0
Graham Holdings Co,GHC,,104889,2015.0,Q2,,2015-06-30,2015-08-05 16:42:06+00:00,502312000.0,533144000.0,434863000.0,1219334000.0,,331901000.0,348856000.0,8416000.0,8230000.0,15669000.0,1175521000.0,1325761000.0,597786000.0,947219000.0,50898000.0,12019000.0,819343000.0,0.0,,757542000.0,278129000.0,113423000.0,21140000.0,,,99597000.0,82807000.0,,,,33639000.0,25848000.0,6040539000.0,7537000.0,200850000.0,6181940000.0,3178860000.0,2113034000.0,903744000.0,3178860000.0,3178860000.0,2969441000.0,6181940000.0,3249563000.0,2065697000.0,0.0,-3628443000.0
Graham Holdings Co,GHC,,104889,2015.0,Q1,,2015-03-31,2015-05-11 14:28:23+00:00,414155000.0,495631000.0,436552000.0,619367000.0,,322205000.0,376124000.0,4215000.0,11235000.0,15645000.0,1164001000.0,1314351000.0,601820000.0,399645000.0,36120000.0,11634000.0,823376000.0,0.0,,755014000.0,277358000.0,108700000.0,25850000.0,,,99636000.0,90624000.0,,,,33204000.0,31559000.0,5998241000.0,5171000.0,214980000.0,5525390000.0,3121365000.0,1486086000.0,848180000.0,3121365000.0,3121365000.0,2370821000.0,5525390000.0,3215928000.0,1522641000.0,0.0,-3635633000.0
Graham Holdings Co,GHC,,104889,2016.0,Q3,,2016-09-30,2016-11-02 09:56:16+00:00,406185000.0,567348000.0,314350000.0,593183000.0,,380515000.0,334577000.0,19920000.0,,6797000.0,1016908000.0,1150446000.0,183416000.0,490910000.0,64815000.0,35283000.0,225673000.0,,,377564000.0,229960000.0,63162000.0,,,,81810000.0,77305000.0,,,,50000.0,28011000.0,5552019000.0,6498000.0,408670000.0,4438645000.0,2508799000.0,1715577000.0,754057000.0,2508799000.0,2508799000.0,1929796000.0,4438645000.0,2497395000.0,1175739000.0,0.0,-3738085000.0
Graham Holdings Co,GHC,,104889,2016.0,Q2,,2016-06-30,2016-08-03 09:39:34+00:00,451044000.0,522759000.0,307145000.0,600340000.0,,377178000.0,286502000.0,8429000.0,,6797000.0,1004445000.0,1153975000.0,170847000.0,400028000.0,63834000.0,32281000.0,222408000.0,,,403890000.0,226491000.0,64142000.0,,,,85717000.0,81407000.0,,,,0.0,31878000.0,5525689000.0,,367584000.0,4328639000.0,2472480000.0,1627413000.0,744343000.0,2472480000.0,2472480000.0,1856159000.0,4328639000.0,2478818000.0,1111816000.0,0.0,-3737532000.0
Graham Holdings Co,GHC,,104889,2016.0,Q1,,2016-03-31,2016-05-04 16:55:41+00:00,399127000.0,535574000.0,317915000.0,530587000.0,,380229000.0,329885000.0,29826000.0,,6820000.0,992103000.0,1180924000.0,180700000.0,399914000.0,60582000.0,31729000.0,224986000.0,,,416116000.0,223616000.0,58965000.0,,,,67741000.0,70522000.0,,,,26392000.0,34633000.0,5471698000.0,,384175000.0,4312525000.0,2440133000.0,1605489000.0,735832000.0,2440133000.0,2440133000.0,1846000000.0,4312525000.0,2482050000.0,1110168000.0,0.0,-3729709000.0
Graham Holdings Co,GHC,,104889,2017.0,FY,,2017-12-31,2019-02-25 13:34:56+00:00,526323000.0,620319000.0,535555000.0,390014000.0,0.0,390700000.0,339454000.0,23901000.0,6109000.0,,1056777000.0,1299710000.0,340171000.0,486561000.0,128590000.0,60612000.0,259358000.0,,15367000.0,362701000.0,213889000.0,66253000.0,,,,102046000.0,76308000.0,,,,4607000.0,17552000.0,5791724000.0,6726000.0,557153000.0,4937823000.0,2915145000.0,1735804000.0,878612000.0,2915145000.0,2915145000.0,2018071000.0,4937823000.0,2942661000.0,1139459000.0,0.0,-3802834000.0
Graham Holdings Co,GHC,,104889,2017.0,Q3,,2017-09-30,2017-11-01 10:55:04+00:00,446076000.0,525779000.0,311152000.0,395009000.0,,388505000.0,353367000.0,28108000.0,,7025000.0,863098000.0,1299226000.0,349053000.0,486242000.0,122166000.0,62531000.0,259809000.0,,15820000.0,454027000.0,221836000.0,65443000.0,,,,92884000.0,80173000.0,,,,3779000.0,21403000.0,5648479000.0,6713000.0,519586000.0,4619915000.0,2560677000.0,1617859000.0,813181000.0,2560677000.0,2560677000.0,2055459000.0,4619915000.0,2742247000.0,1242278000.0,0.0,-3787459000.0
Graham Holdings Co,GHC,,104889,2017.0,Q2,,2017-06-30,2017-08-02 09:05:31+00:00,451476000.0,509380000.0,271907000.0,432147000.0,,385942000.0,290175000.0,36131000.0,,7081000.0,850262000.0,1279894000.0,358397000.0,489717000.0,67812000.0,58760000.0,263100000.0,,15817000.0,430406000.0,215462000.0,68015000.0,,,,75732000.0,77540000.0,,,,3718000.0,22999000.0,5630743000.0,6492000.0,469993000.0,4508439000.0,2536372000.0,1597425000.0,755224000.0,2536372000.0,2536372000.0,1968349000.0,4508439000.0,2647914000.0,1213125000.0,0.0,-3752220000.0
Graham Holdings Co,GHC,,104889,2017.0,Q1,,2017-03-31,2017-05-03 12:28:52+00:00,444677000.0,493804000.0,254768000.0,632787000.0,,383361000.0,321058000.0,47734000.0,,7100000.0,836430000.0,1179431000.0,247127000.0,487186000.0,60287000.0,35736000.0,243330000.0,,15818000.0,373534000.0,215330000.0,68717000.0,,,,73791000.0,80434000.0,,,,50000.0,24555000.0,5595826000.0,6158000.0,456558000.0,4416105000.0,2480578000.0,1759891000.0,778993000.0,2480578000.0,2480578000.0,1935477000.0,4416105000.0,2412884000.0,1156484000.0,0.0,-3753377000.0
Graham Holdings Co,GHC,,104889,2018.0,FY,,2018-12-31,2019-05-01 09:21:38+00:00,486578000.0,582280000.0,203829000.0,253256000.0,,398837000.0,308728000.0,19166000.0,10496000.0,0.0,1003558000.0,1297712000.0,362313000.0,470777000.0,143813000.0,69477000.0,293085000.0,0.0,13388000.0,322421000.0,179652000.0,82723000.0,0.0,,,117830000.0,57901000.0,,,,4346000.0,10859000.0,6236125000.0,6360000.0,514581000.0,4764041000.0,2916782000.0,1532342000.0,812162000.0,2916782000.0,2916782000.0,1842913000.0,4764041000.0,2938614000.0,1030751000.0,0.0,-3922009000.0
Graham Holdings Co,GHC,,104889,2018.0,Q3,,2018-09-30,2018-10-31 09:09:22+00:00,448240000.0,589645000.0,313055000.0,265159000.0,,396412000.0,335086000.0,0.0,7235000.0,7071000.0,1106162000.0,1310075000.0,374807000.0,473060000.0,142756000.0,73696000.0,271560000.0,,15367000.0,355662000.0,201494000.0,77864000.0,,,,117149000.0,59264000.0,,,,4706000.0,11576000.0,6179948000.0,6568000.0,517927000.0,4873743000.0,2975357000.0,1535867000.0,804200000.0,2975357000.0,2975357000.0,1893680000.0,4873743000.0,3066316000.0,1089480000.0,0.0,-3914058000.0
Graham Holdings Co,GHC,,104889,2018.0,Q2,,2018-06-30,2018-08-01 09:29:32+00:00,457300000.0,563580000.0,318257000.0,288593000.0,,394502000.0,248437000.0,0.0,10463000.0,7134000.0,1090509000.0,1280357000.0,337041000.0,478774000.0,133550000.0,76005000.0,265502000.0,,15367000.0,362986000.0,199930000.0,78721000.0,,,16500000.0,113450000.0,60716000.0,,,,4750000.0,14148000.0,6061932000.0,6553000.0,474110000.0,4730933000.0,2877390000.0,1495157000.0,746387000.0,2877390000.0,2877390000.0,1848793000.0,4730933000.0,2970274000.0,1102406000.0,0.0,-3897301000.0
Graham Holdings Co,GHC,,104889,2018.0,Q1,,2018-03-31,2018-05-02 08:56:00+00:00,435498000.0,540593000.0,351478000.0,315789000.0,,392836000.0,294519000.0,5304000.0,8593000.0,7319000.0,1073873000.0,1301484000.0,334590000.0,91079000.0,131887000.0,66949000.0,258694000.0,,15367000.0,356018000.0,197640000.0,88956000.0,,,,123627000.0,74045000.0,,,,4680000.0,12396000.0,6022315000.0,406654000.0,491449000.0,4760958000.0,2884913000.0,1521436000.0,1152583000.0,2884913000.0,2884913000.0,1871365000.0,4760958000.0,2980828000.0,718782000.0,0.0,-3881716000.0
Graham Holdings Co,GHC,,104889,2019.0,FY,,2019-12-31,2020-05-05 09:04:29+00:00,507701000.0,624216000.0,303295000.0,200165000.0,,401669000.0,355156000.0,10735000.0,4121000.0,0.0,1292350000.0,1388279000.0,373678000.0,430650000.0,162249000.0,108928000.0,384670000.0,7557000.0,11629000.0,427372000.0,193836000.0,13306000.0,92714000.0,,,654896000.0,505056000.0,,,92289000.0,5655000.0,13879000.0,6534427000.0,82179000.0,599967000.0,5931236000.0,3319239000.0,1663485000.0,1041871000.0,3319239000.0,3326796000.0,2598785000.0,5931236000.0,3883081000.0,1556914000.0,0.0,-3920152000.0
Graham Holdings Co,GHC,,104889,2019.0,Q3,,2019-09-30,2019-10-30 09:20:26+00:00,477522000.0,612141000.0,181938000.0,142264000.0,,399923000.0,337573000.0,9440000.0,6668000.0,7387000.0,1038676000.0,1345393000.0,389870000.0,420535000.0,163986000.0,113196000.0,370882000.0,6901000.0,11400000.0,348054000.0,177116000.0,87863000.0,78114000.0,,,633281000.0,490266000.0,,,,3903000.0,15143000.0,6388546000.0,81697000.0,554211000.0,5487746000.0,3052010000.0,1534258000.0,988961000.0,3052010000.0,3058911000.0,2424932000.0,5487746000.0,3582606000.0,1435971000.0,0.0,-3918397000.0
Graham Holdings Co,GHC,,104889,2019.0,Q2,,2019-06-30,2019-07-31 09:06:19+00:00,461051000.0,535108000.0,200024000.0,171969000.0,,398255000.0,241473000.0,16490000.0,14673000.0,7388000.0,1024555000.0,1335961000.0,364661000.0,497094000.0,159660000.0,120415000.0,327084000.0,6042000.0,12010000.0,333729000.0,178460000.0,88748000.0,80628000.0,,,503749000.0,346373000.0,,,,3876000.0,15665000.0,6352787000.0,9351000.0,536875000.0,5212950000.0,3032812000.0,1485270000.0,814564000.0,3032812000.0,3038854000.0,2170220000.0,5212950000.0,3400596000.0,1355656000.0,0.0,-3918254000.0
Graham Holdings Co,GHC,,104889,2019.0,Q1,,2019-03-31,2019-05-01 09:21:38+00:00,422380000.0,551617000.0,212119000.0,170882000.0,,396639000.0,295966000.0,2591000.0,12025000.0,7388000.0,1017584000.0,1339822000.0,378813000.0,500238000.0,140127000.0,107344000.0,319408000.0,5938000.0,12605000.0,327124000.0,176319000.0,96916000.0,82429000.0,,,511340000.0,360395000.0,,,,3866000.0,20243000.0,6303094000.0,9568000.0,527942000.0,5197234000.0,2993598000.0,1477535000.0,829756000.0,2993598000.0,2999536000.0,2193832000.0,5197234000.0,3400291000.0,1364076000.0,0.0,-3918254000.0
Graham Holdings Co,GHC,,104889,2020.0,Q1,,2020-03-31,2020-05-05 09:04:29+00:00,433666000.0,514564000.0,265352000.0,178646000.0,,403237000.0,327830000.0,55812000.0,615000.0,7586000.0,1306843000.0,1362191000.0,351180000.0,430317000.0,167628000.0,117440000.0,382408000.0,6785000.0,11062000.0,406943000.0,179574000.0,11783000.0,89107000.0,,,615488000.0,472991000.0,,,96407000.0,5781000.0,22993000.0,6485893000.0,78575000.0,451380000.0,5645825000.0,3206055000.0,1449025000.0,937379000.0,3206055000.0,3212840000.0,2427204000.0,5645825000.0,3814392000.0,1489825000.0,0.0,-3948427000.0
