company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Graham Holdings Co,GHC,,104889,2010.0,Q2TTM,2009-06-29,2010-07-04,,-24630000.0,26923000.0,58900000.0,26600000.0,259947000.0,18509000.0,-2687000.0,64791000.0,,10662000.0,-175392000.0,-200064000.0,686275000.0,-175392000.0,-200064000.0,686275000.0,308132000.0,237270000.0,237270000.0,97344000.0,,9867000.0,-82877000.0,-2241000.0,-210535000.0,-110000.0,-103067000.0,,,8966000.0
Graham Holdings Co,GHC,,104889,2010.0,Q2,2010-04-05,2010-07-04,,-92000.0,7604000.0,,,62837000.0,23176000.0,-1312000.0,-51381000.0,,9593000.0,-19775000.0,-27452000.0,138582000.0,-19775000.0,-27452000.0,138582000.0,90043000.0,92127000.0,92127000.0,27395000.0,,1351000.0,-20930000.0,-2699000.0,-49807000.0,7216000.0,-15654000.0,,,619000.0
Graham Holdings Co,GHC,,104889,2010.0,Q2YTD,2010-01-04,2010-07-04,2011-08-11 17:16:22+00:00,-3626000.0,14120000.0,,,125633000.0,23176000.0,-5218000.0,1251000.0,,9593000.0,-75886000.0,-54860000.0,317318000.0,-75886000.0,-54860000.0,317318000.0,181354000.0,137955000.0,137955000.0,38359000.0,,781000.0,-41997000.0,-2699000.0,-84835000.0,,-43482000.0,,,12343000.0
Graham Holdings Co,GHC,,104889,2010.0,Q1,2010-01-04,2010-04-04,2011-05-11 11:47:44+00:00,-3534000.0,6516000.0,,,62796000.0,,-3906000.0,52632000.0,,,-56111000.0,-27408000.0,178736000.0,-56111000.0,-27408000.0,178736000.0,91311000.0,45828000.0,45828000.0,10964000.0,,-570000.0,-21067000.0,,-35028000.0,-7216000.0,-27828000.0,,,11724000.0
Graham Holdings Co,GHC,,104889,2011.0,Q4,2011-10-03,2011-12-31,,-4476000.0,6819000.0,38500000.0,32650000.0,64040000.0,,-454000.0,-24507000.0,,109671000.0,-1467000.0,-57866000.0,129727000.0,-1467000.0,-57866000.0,129727000.0,69940000.0,61731000.0,61731000.0,21644000.0,,20274000.0,-18367000.0,-2905000.0,-70759000.0,-24170000.0,-68601000.0,,,
Graham Holdings Co,GHC,,104889,2011.0,FY,2011-01-03,2011-12-31,2014-02-28 17:01:43+00:00,-83699000.0,30333000.0,38500000.0,32650000.0,255975000.0,,-2243000.0,-98661000.0,,162147000.0,-186961000.0,-260728000.0,393291000.0,-186961000.0,-260728000.0,393291000.0,-56641000.0,117157000.0,117157000.0,88487000.0,,47517000.0,-75493000.0,-8165000.0,-216381000.0,-25560000.0,-248055000.0,,,
Graham Holdings Co,GHC,,104889,2011.0,Q3TTM,2010-10-04,2011-10-02,,-88942000.0,30064000.0,213000000.0,30500000.0,444392000.0,-23064000.0,-1077000.0,-73492000.0,,27260000.0,-361974000.0,-282364000.0,413813000.0,-361974000.0,-282364000.0,413813000.0,-231602000.0,134415000.0,134415000.0,-121566000.0,,81793000.0,-76361000.0,-6566000.0,-230167000.0,-5656000.0,-307217000.0,,,-15418000.0
Graham Holdings Co,GHC,,104889,2011.0,Q3,2011-07-04,2011-10-02,,-158000.0,9299000.0,,,62962000.0,,-5839000.0,-24477000.0,,36178000.0,-32010000.0,-33904000.0,83550000.0,-32010000.0,-33904000.0,83550000.0,11797000.0,-5966000.0,-5966000.0,41732000.0,,19366000.0,-18864000.0,-332000.0,-52780000.0,-1390000.0,-47934000.0,,,
Graham Holdings Co,GHC,,104889,2011.0,Q3YTD,2011-01-03,2011-10-02,2012-11-07 10:43:35+00:00,-79223000.0,23514000.0,,,191935000.0,,-1789000.0,-74154000.0,,52476000.0,-185494000.0,-202862000.0,263564000.0,-185494000.0,-202862000.0,263564000.0,-126581000.0,55426000.0,55426000.0,66843000.0,,27243000.0,-57126000.0,-5260000.0,-145622000.0,-1390000.0,-179454000.0,,,
Graham Holdings Co,GHC,,104889,2011.0,Q2TTM,2010-07-05,2011-07-03,,-88784000.0,27286000.0,213000000.0,30500000.0,255797000.0,-23176000.0,11777000.0,16805000.0,,6705000.0,-568770000.0,-323970000.0,556412000.0,-568770000.0,-323970000.0,556412000.0,-324551000.0,201457000.0,201457000.0,55067000.0,,62351000.0,-78355000.0,-10299000.0,-251719000.0,-4266000.0,-492854000.0,,,-12343000.0
Graham Holdings Co,GHC,,104889,2011.0,Q2,2011-04-04,2011-07-03,,-69392000.0,7407000.0,,,65059000.0,,1629000.0,9693000.0,,-8949000.0,-37946000.0,-124146000.0,130655000.0,-37946000.0,-124146000.0,130655000.0,-29808000.0,45763000.0,45763000.0,2733000.0,,7608000.0,-18872000.0,-4928000.0,-53567000.0,,-10125000.0,,,-3867000.0
Graham Holdings Co,GHC,,104889,2011.0,Q2YTD,2011-01-03,2011-07-03,2012-08-07 17:08:24+00:00,-79065000.0,14215000.0,,,128973000.0,,4050000.0,-49677000.0,,16298000.0,-153484000.0,-168958000.0,180014000.0,-153484000.0,-168958000.0,180014000.0,-138378000.0,61392000.0,61392000.0,25111000.0,,7877000.0,-38262000.0,-4928000.0,-92842000.0,,-131520000.0,,,
Graham Holdings Co,GHC,,104889,2011.0,Q1TTM,2010-04-05,2011-04-03,,-19484000.0,27483000.0,213000000.0,30500000.0,253575000.0,,8836000.0,-44269000.0,,25247000.0,-550599000.0,-227276000.0,564339000.0,-550599000.0,-227276000.0,564339000.0,-204700000.0,247821000.0,247821000.0,79729000.0,,56094000.0,-80413000.0,-8070000.0,-247959000.0,2950000.0,-498383000.0,,,-7857000.0
Graham Holdings Co,GHC,,104889,2011.0,Q1,2011-01-03,2011-04-03,2012-05-09 11:47:11+00:00,-9673000.0,6808000.0,,,63914000.0,0.0,2421000.0,-59370000.0,,25247000.0,-115538000.0,-44812000.0,49359000.0,-115538000.0,-44812000.0,49359000.0,-108570000.0,15629000.0,15629000.0,22378000.0,,269000.0,-19390000.0,,-39275000.0,,-121395000.0,,0.0,3867000.0
Graham Holdings Co,GHC,,104889,2012.0,Q4,2012-10-01,2012-12-31,,-31368000.0,7611000.0,50531000.0,35500000.0,79881000.0,,-32000.0,-4458000.0,,110889000.0,122045000.0,-103633000.0,188397000.0,122045000.0,-103633000.0,188397000.0,206777000.0,-45375000.0,-45375000.0,150738000.0,,1739000.0,-91092000.0,-1707000.0,-72297000.0,107899000.0,-5651000.0,,,
Graham Holdings Co,GHC,,104889,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 17:23:49+00:00,-40339000.0,21444000.0,50531000.0,35500000.0,269992000.0,,4006000.0,-75305000.0,,130450000.0,-121845000.0,-234736000.0,483907000.0,-121845000.0,-234736000.0,483907000.0,131332000.0,132187000.0,132187000.0,135589000.0,0.0,78322000.0,-147327000.0,-48031000.0,-224688000.0,-1772000.0,-103196000.0,,0.0,
Graham Holdings Co,GHC,,104889,2012.0,Q3TTM,2011-10-03,2012-09-30,,-13447000.0,20652000.0,38500000.0,32650000.0,254151000.0,,3584000.0,-95354000.0,,129232000.0,-245357000.0,-188969000.0,425237000.0,-245357000.0,-188969000.0,425237000.0,-5505000.0,239293000.0,239293000.0,6495000.0,,96857000.0,-74602000.0,-49229000.0,-223150000.0,-133841000.0,-166146000.0,,,
Graham Holdings Co,GHC,,104889,2012.0,Q3,2012-07-01,2012-09-30,,,5095000.0,,,63835000.0,,2893000.0,-58901000.0,,8123000.0,-33410000.0,-53751000.0,125803000.0,-33410000.0,-53751000.0,125803000.0,41535000.0,93947000.0,93947000.0,21827000.0,,1001000.0,-18460000.0,-191000.0,-54561000.0,,-23073000.0,,,
Graham Holdings Co,GHC,,104889,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-05 19:00:22+00:00,-8971000.0,13833000.0,,,190111000.0,,4038000.0,-70847000.0,,19561000.0,-243890000.0,-131103000.0,295510000.0,-243890000.0,-131103000.0,295510000.0,-75445000.0,177562000.0,177562000.0,-15149000.0,0.0,76583000.0,-56235000.0,-46324000.0,-152391000.0,-109671000.0,-97545000.0,,,
Graham Holdings Co,GHC,,104889,2012.0,Q2TTM,2011-07-04,2012-06-30,,-13605000.0,24856000.0,38500000.0,32650000.0,253278000.0,,-5148000.0,-60930000.0,,157287000.0,-243957000.0,-169122000.0,382984000.0,-243957000.0,-169122000.0,382984000.0,-35243000.0,139380000.0,139380000.0,26400000.0,,115222000.0,-75006000.0,-49370000.0,-221369000.0,-135231000.0,-191007000.0,,,
Graham Holdings Co,GHC,,104889,2012.0,Q2,2012-04-01,2012-06-30,,-6426000.0,4460000.0,,,63022000.0,,-2118000.0,-4120000.0,,-5021000.0,-98243000.0,-16202000.0,85691000.0,-98243000.0,-16202000.0,85691000.0,-30872000.0,52047000.0,52047000.0,-29718000.0,,66309000.0,-18886000.0,-23130000.0,-52955000.0,,-74336000.0,,,
Graham Holdings Co,GHC,,104889,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-07 14:36:37+00:00,-8971000.0,8738000.0,,,126276000.0,,1145000.0,-11946000.0,,11438000.0,-210480000.0,-77352000.0,169707000.0,-210480000.0,-77352000.0,169707000.0,-116980000.0,83615000.0,83615000.0,-36976000.0,0.0,75582000.0,-37775000.0,-46133000.0,-97830000.0,-109671000.0,-74472000.0,,,
Graham Holdings Co,GHC,,104889,2012.0,Q1TTM,2011-04-04,2012-03-31,,-76571000.0,27803000.0,38500000.0,32650000.0,255315000.0,,-1401000.0,-47117000.0,,153359000.0,-183660000.0,-277066000.0,427948000.0,-183660000.0,-277066000.0,427948000.0,-34179000.0,133096000.0,133096000.0,58851000.0,,56521000.0,-74992000.0,-31168000.0,-221981000.0,-135231000.0,-126796000.0,,,-3867000.0
Graham Holdings Co,GHC,,104889,2012.0,Q1,2012-01-01,2012-03-31,2013-05-07 16:08:01+00:00,-2545000.0,4278000.0,,,63254000.0,,3263000.0,-7826000.0,,16459000.0,-112237000.0,-61150000.0,84016000.0,-112237000.0,-61150000.0,84016000.0,-86108000.0,31568000.0,31568000.0,-7258000.0,,9273000.0,-18889000.0,-23003000.0,-44875000.0,-109671000.0,-136000.0,,,
Graham Holdings Co,GHC,,104889,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 15:23:00+00:00,-20027000.0,13598000.0,144500000.0,35500000.0,251262000.0,,-1745000.0,-118682000.0,,,-243430000.0,-7765000.0,310228000.0,-243430000.0,-7765000.0,310228000.0,57288000.0,237345000.0,237345000.0,-73295000.0,6366000.0,246792000.0,-863000.0,-28073000.0,-206457000.0,-244737000.0,-4196000.0,0.0,0.0,
Graham Holdings Co,GHC,,104889,2013.0,Q4,2013-10-01,2013-12-31,,-100000.0,3731000.0,144500000.0,35500000.0,59874000.0,,-349000.0,-118668000.0,,,4115000.0,161692000.0,-37398000.0,4115000.0,161692000.0,-37398000.0,128060000.0,156528000.0,156528000.0,-138863000.0,6366000.0,240995000.0,-214000.0,-16044000.0,-63159000.0,-2037000.0,,,,
Graham Holdings Co,GHC,,104889,2013.0,Q3TTM,2012-10-01,2013-09-30,,-51295000.0,17478000.0,50531000.0,35500000.0,271269000.0,,-1428000.0,-4472000.0,,110889000.0,-125500000.0,-273090000.0,536023000.0,-125500000.0,-273090000.0,536023000.0,136005000.0,35442000.0,35442000.0,216306000.0,,7536000.0,-91741000.0,-13736000.0,-215595000.0,-134801000.0,-9847000.0,,,
Graham Holdings Co,GHC,,104889,2013.0,Q3,2013-07-01,2013-09-30,,-18727000.0,2837000.0,,,61540000.0,,3072000.0,30738000.0,,-23216000.0,-22892000.0,-75203000.0,150115000.0,-22892000.0,-75203000.0,150115000.0,55092000.0,30424000.0,30424000.0,24576000.0,3115000.0,11199000.0,-212000.0,-12029000.0,-55646000.0,-2579000.0,,,,
Graham Holdings Co,GHC,,104889,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-05 17:20:54+00:00,-19927000.0,9867000.0,,,191388000.0,,-1396000.0,-14000.0,,,-247545000.0,-169457000.0,347626000.0,-247545000.0,-169457000.0,347626000.0,-70772000.0,80817000.0,80817000.0,65568000.0,,5797000.0,-649000.0,-12029000.0,-143298000.0,-242700000.0,-4196000.0,,0.0,
Graham Holdings Co,GHC,,104889,2013.0,Q2TTM,2012-07-01,2013-06-30,,-32568000.0,19736000.0,50531000.0,35500000.0,273564000.0,,-1607000.0,-94111000.0,,142228000.0,-136018000.0,-251638000.0,511711000.0,-136018000.0,-251638000.0,511711000.0,122448000.0,98965000.0,98965000.0,213557000.0,-3115000.0,-2662000.0,-109989000.0,-1898000.0,-214510000.0,-132222000.0,-32920000.0,,,
Graham Holdings Co,GHC,,104889,2013.0,Q2,2013-04-01,2013-06-30,,-500000.0,3313000.0,,,63875000.0,,-2066000.0,-9640000.0,,19905000.0,16575000.0,-52087000.0,123493000.0,16575000.0,-52087000.0,123493000.0,85915000.0,45134000.0,45134000.0,20811000.0,-3115000.0,-9020000.0,-215000.0,8623000.0,-51190000.0,,,,,
Graham Holdings Co,GHC,,104889,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-06 13:39:48+00:00,-1200000.0,7030000.0,,,129848000.0,,-4468000.0,-30752000.0,,23216000.0,-224653000.0,-94254000.0,197511000.0,-224653000.0,-94254000.0,197511000.0,-125864000.0,50393000.0,50393000.0,40992000.0,-3115000.0,-5402000.0,-437000.0,,-87652000.0,-240121000.0,-4196000.0,,0.0,
Graham Holdings Co,GHC,,104889,2013.0,Q1TTM,2012-04-01,2013-03-31,,-38494000.0,20883000.0,50531000.0,35500000.0,272711000.0,,-1659000.0,-88591000.0,,117302000.0,-250836000.0,-215753000.0,473909000.0,-250836000.0,-215753000.0,473909000.0,5661000.0,105878000.0,105878000.0,163028000.0,,72667000.0,-128660000.0,-33651000.0,-216275000.0,-132222000.0,-107256000.0,,,
Graham Holdings Co,GHC,,104889,2013.0,Q1,2013-01-01,2013-03-31,2014-05-06 20:40:14+00:00,-700000.0,3717000.0,,,65973000.0,,-2402000.0,-21112000.0,,3311000.0,-241228000.0,-42167000.0,74018000.0,-241228000.0,-42167000.0,74018000.0,-211779000.0,5259000.0,5259000.0,20181000.0,,3618000.0,-222000.0,-8623000.0,-36462000.0,-240121000.0,-4196000.0,,,
Graham Holdings Co,GHC,,104889,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 14:37:09+00:00,-206035000.0,,188000000.0,35000000.0,249457000.0,,-8502000.0,105554000.0,,0.0,-388616000.0,229013000.0,313499000.0,-388616000.0,229015000.0,313499000.0,145396000.0,1293260000.0,1293260000.0,-1334772000.0,9363000.0,389347000.0,-68114000.0,-60283000.0,-237292000.0,-2147000.0,-327718000.0,0.0,343276000.0,
Graham Holdings Co,GHC,,104889,2014.0,Q4,2014-10-01,2014-12-31,,-5242000.0,-13847000.0,188000000.0,35000000.0,89540000.0,,-5566000.0,-40213000.0,,-972000.0,-12480000.0,323271000.0,-33371000.0,-12480000.0,323273000.0,-33371000.0,271856000.0,334666000.0,334666000.0,-403517000.0,4307000.0,545207000.0,-14983000.0,-51838000.0,-64858000.0,-832000.0,,,-99998000.0,
Graham Holdings Co,GHC,,104889,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-05 16:50:54+00:00,-200793000.0,13847000.0,,,159917000.0,,-2936000.0,145767000.0,,972000.0,-376136000.0,-94258000.0,346870000.0,-376136000.0,-94258000.0,346870000.0,-126460000.0,958594000.0,958594000.0,-931255000.0,5056000.0,-155860000.0,-53131000.0,-8445000.0,-172434000.0,-1315000.0,-327718000.0,,443274000.0,
Graham Holdings Co,GHC,,104889,2014.0,Q3TTM,2013-10-01,2014-09-30,,-200893000.0,17578000.0,144500000.0,35500000.0,219791000.0,,-3285000.0,27099000.0,,972000.0,-372021000.0,67434000.0,309472000.0,-372021000.0,67434000.0,309472000.0,1600000.0,1115122000.0,1115122000.0,-1070118000.0,11422000.0,85135000.0,-53345000.0,-24489000.0,-235593000.0,-3352000.0,-327718000.0,,443274000.0,
Graham Holdings Co,GHC,,104889,2014.0,Q3,2014-07-01,2014-09-30,,-70026000.0,7406000.0,,,53095000.0,,-5005000.0,66165000.0,,332000.0,-14293000.0,-1358000.0,138892000.0,-14293000.0,-1358000.0,138892000.0,118236000.0,76439000.0,76439000.0,-64213000.0,368000.0,-115072000.0,-14983000.0,-5880000.0,-60280000.0,-10000.0,,,249900000.0,
Graham Holdings Co,GHC,,104889,2014.0,Q2TTM,2013-07-01,2014-06-30,,-149594000.0,13009000.0,144500000.0,35500000.0,228236000.0,,4792000.0,-8328000.0,,-22576000.0,-380620000.0,-6411000.0,320695000.0,-380620000.0,-6411000.0,320695000.0,-61544000.0,1069107000.0,1069107000.0,-981329000.0,14169000.0,211406000.0,-38574000.0,-30638000.0,-230959000.0,-5921000.0,-327718000.0,,193374000.0,
Graham Holdings Co,GHC,,104889,2014.0,Q2,2014-04-01,2014-06-30,,-125159000.0,3360000.0,,,52698000.0,,881000.0,21033000.0,,612000.0,-342811000.0,-84237000.0,108357000.0,-342811000.0,-84237000.0,108357000.0,-317810000.0,749850000.0,749850000.0,-718584000.0,4688000.0,-198102000.0,-19097000.0,98676000.0,-53026000.0,-1296000.0,-327718000.0,,193374000.0,
Graham Holdings Co,GHC,,104889,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-05 16:42:06+00:00,-130767000.0,6441000.0,,,106822000.0,,2069000.0,79602000.0,,640000.0,-361843000.0,-92900000.0,207978000.0,-361843000.0,-92900000.0,207978000.0,-244696000.0,882155000.0,882155000.0,-867042000.0,4688000.0,-40788000.0,-38148000.0,-2565000.0,-112154000.0,-1305000.0,-327718000.0,,193374000.0,
Graham Holdings Co,GHC,,104889,2014.0,Q1TTM,2013-04-01,2014-03-31,,-24935000.0,12962000.0,144500000.0,35500000.0,239413000.0,,1845000.0,-39001000.0,,-3283000.0,-21234000.0,25739000.0,335831000.0,-21234000.0,25739000.0,335831000.0,342181000.0,364391000.0,364391000.0,-241934000.0,6366000.0,400488000.0,-19692000.0,-120691000.0,-229123000.0,-4625000.0,,,,
Graham Holdings Co,GHC,,104889,2014.0,Q1,2014-01-01,2014-03-31,2015-05-11 14:28:23+00:00,-5608000.0,3081000.0,,,54124000.0,,1188000.0,58569000.0,,28000.0,-19032000.0,-8663000.0,99621000.0,-19032000.0,-8663000.0,99621000.0,73114000.0,132305000.0,132305000.0,-148458000.0,,157314000.0,-19051000.0,-101241000.0,-59128000.0,-9000.0,,,,
Graham Holdings Co,GHC,,104889,2015.0,FY,2015-01-01,2015-12-31,2018-02-23 16:59:48+00:00,-159320000.0,,209000000.0,33000000.0,428437000.0,,-11164000.0,-258835000.0,,551095000.0,342151000.0,-425570000.0,70651000.0,342151000.0,-425570000.0,70651000.0,-23932000.0,-99220000.0,-99220000.0,269000.0,27140000.0,41683000.0,-147836000.0,-171074000.0,-136859000.0,-54759000.0,-22979000.0,-10510000.0,0.0,
Graham Holdings Co,GHC,,104889,2015.0,Q4,2015-10-01,2015-12-31,,-159320000.0,,209000000.0,33000000.0,24993000.0,,-227000.0,-91536000.0,,-4239000.0,-31611000.0,-150643000.0,-45456000.0,-31611000.0,-150643000.0,-45456000.0,-227937000.0,51109000.0,51109000.0,-30022000.0,15832000.0,42430000.0,-6715000.0,-16912000.0,-16841000.0,-3000000.0,-22979000.0,-10510000.0,,
Graham Holdings Co,GHC,,104889,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-02 09:56:16+00:00,0.0,,,,403444000.0,,-10937000.0,-167299000.0,,555334000.0,373762000.0,-274927000.0,116107000.0,373762000.0,-274927000.0,116107000.0,204005000.0,-150329000.0,-150329000.0,30291000.0,11308000.0,-747000.0,-141121000.0,-154162000.0,-120018000.0,-51759000.0,0.0,,0.0,
Graham Holdings Co,GHC,,104889,2015.0,Q3TTM,2014-10-01,2015-09-30,,-5242000.0,-13847000.0,188000000.0,35000000.0,492984000.0,,-16503000.0,-207512000.0,,554362000.0,361282000.0,48344000.0,82736000.0,361282000.0,48346000.0,82736000.0,475861000.0,184337000.0,184337000.0,-373226000.0,15615000.0,544460000.0,-156104000.0,-206000000.0,-184876000.0,-52591000.0,,,-99998000.0,
Graham Holdings Co,GHC,,104889,2015.0,Q3,2015-07-01,2015-09-30,,,,,,267563000.0,,-7040000.0,-45210000.0,,-11200000.0,-112248000.0,-160872000.0,38817000.0,-112248000.0,-160872000.0,38817000.0,-241343000.0,-230556000.0,-230556000.0,47020000.0,11308000.0,-3766000.0,-109805000.0,-137328000.0,-19778000.0,-2551000.0,,,,
Graham Holdings Co,GHC,,104889,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-03 09:39:34+00:00,0.0,,,,135881000.0,,-3897000.0,-122089000.0,,566534000.0,486010000.0,-114055000.0,77290000.0,486010000.0,-114055000.0,77290000.0,445348000.0,80227000.0,80227000.0,-16729000.0,,3019000.0,-31316000.0,-16834000.0,-100240000.0,-49208000.0,0.0,,0.0,
Graham Holdings Co,GHC,,104889,2015.0,Q2TTM,2014-07-01,2015-06-30,,-75268000.0,-6441000.0,188000000.0,35000000.0,278516000.0,,-14468000.0,-96137000.0,,565894000.0,459237000.0,207858000.0,182811000.0,459237000.0,207860000.0,182811000.0,835440000.0,491332000.0,491332000.0,-484459000.0,4675000.0,433154000.0,-61282000.0,-74552000.0,-225378000.0,-50050000.0,,,149902000.0,
Graham Holdings Co,GHC,,104889,2015.0,Q2,2015-04-01,2015-06-30,,,,,,72567000.0,,1638000.0,5387000.0,,561928000.0,536392000.0,-61224000.0,123161000.0,536392000.0,-61224000.0,123161000.0,599967000.0,58427000.0,58427000.0,-13220000.0,,7350000.0,-15671000.0,-15929000.0,-52645000.0,-9865000.0,,,,
Graham Holdings Co,GHC,,104889,2015.0,Q1,2015-01-01,2015-03-31,2016-05-04 16:55:41+00:00,0.0,,,,63314000.0,,-5535000.0,-127476000.0,,4606000.0,-50382000.0,-52831000.0,-45871000.0,-50382000.0,-52831000.0,-45871000.0,-154619000.0,21800000.0,21800000.0,-3509000.0,,-4331000.0,-15645000.0,-905000.0,-47595000.0,-39343000.0,0.0,,0.0,
