company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,othercostofrevenue,otherincome,otherspecialcharges,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2009.0,Q1,2009-01-01,2009-03-31,2010-05-05 12:25:44+00:00,0.07,0.07,0.18,102900000.0,0.07,10300000.0,26300000.0,26300000.0,26300000.0,1561100000.0,1986200000.0,25000000.0,-15300000.0,,52300000.0,109700000.0,1586100000.0,400100000.0,91300000.0,8000000.0,264900000.0,135200000.0,-98600000.0,36600000.0,1986200000.0,375700000.0,363100000.0,364000000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2010.0,FY,2010-01-01,2010-12-31,2012-02-29 06:12:25+00:00,1.25,1.25,,451600000.0,1.25,202700000.0,457600000.0,457600000.0,457600000.0,8198800000.0,967800000.0,61000000.0,9315800000.0,0.0,238500000.0,481500000.0,8259800000.0,-7292000000.0,213000000.0,21100000.0,1171600000.0,-8463600000.0,9123900000.0,660300000.0,967800000.0,366100000.0,365000000.0,366200000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2010.0,Q4,2010-10-01,2010-12-31,,0.46,0.46,-0.27,109200000.0,0.46,69100000.0,169800000.0,169800000.0,169800000.0,2456900000.0,-6269500000.0,12300000.0,9324900000.0,,65400000.0,129900000.0,2469200000.0,-8738700000.0,49600000.0,6800000.0,304500000.0,-9043200000.0,9282100000.0,238900000.0,-6269500000.0,366100000.0,365000000.0,366200000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2010.0,Q3YTD,2010-01-01,2010-09-30,,0.79,0.79,0.27,342400000.0,0.79,133600000.0,287800000.0,287800000.0,287800000.0,5741900000.0,7237300000.0,48700000.0,-9100000.0,,173100000.0,351600000.0,5790600000.0,1446700000.0,163400000.0,14300000.0,867100000.0,579600000.0,-158200000.0,421400000.0,7237300000.0,363300000.0,364900000.0,366100000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2010.0,Q3TTM,2009-10-01,2010-09-30,,0.92,0.92,0.36,468000000.0,0.92,181200000.0,333900000.0,333900000.0,333900000.0,7524900000.0,9477700000.0,58800000.0,-13900000.0,,223800000.0,467800000.0,7583700000.0,1894000000.0,224200000.0,18800000.0,1159600000.0,734400000.0,-219300000.0,515100000.0,9477700000.0,363300000.0,364900000.0,366100000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2010.0,Q3,2010-07-01,2010-09-30,2011-11-07 16:27:23+00:00,0.33,0.33,0.09,110200000.0,0.33,56900000.0,119900000.0,119900000.0,119900000.0,2019200000.0,2542500000.0,12900000.0,-1000000.0,,59900000.0,116200000.0,2032100000.0,510400000.0,51800000.0,5500000.0,286300000.0,224100000.0,-47300000.0,176800000.0,2542500000.0,363300000.0,364900000.0,366100000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2010.0,Q2YTD,2010-01-01,2010-06-30,,0.46,0.46,0.18,232200000.0,0.46,76700000.0,167900000.0,167900000.0,167900000.0,3722700000.0,4694800000.0,35800000.0,-8100000.0,,113200000.0,235400000.0,3758500000.0,936300000.0,111600000.0,8800000.0,580800000.0,355500000.0,-110900000.0,244600000.0,4694800000.0,368900000.0,364900000.0,366000000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2010.0,Q2TTM,2009-07-01,2010-06-30,,0.62,0.62,0.36,477800000.0,0.62,128100000.0,227000000.0,227000000.0,227000000.0,7152200000.0,8946200000.0,72500000.0,-18600000.0,-18300000.0,207300000.0,460100000.0,7224700000.0,1721500000.0,239100000.0,18200000.0,1126900000.0,594600000.0,-239500000.0,355100000.0,8946200000.0,368900000.0,364900000.0,366000000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2010.0,Q2,2010-04-01,2010-06-30,2011-08-08 16:34:37+00:00,0.27,0.27,0.09,110900000.0,0.27,49000000.0,99600000.0,99600000.0,99600000.0,1954900000.0,2464100000.0,17400000.0,-3900000.0,,58400000.0,119800000.0,1972300000.0,491800000.0,54500000.0,4300000.0,289100000.0,202700000.0,-54100000.0,148600000.0,2464100000.0,368900000.0,364900000.0,366000000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2010.0,Q1TTM,2009-04-01,2010-03-31,,0.42,0.42,0.45,474500000.0,0.42,80500000.0,153900000.0,153900000.0,153900000.0,6690100000.0,8331000000.0,84200000.0,-32500000.0,-66000000.0,201700000.0,440800000.0,6774300000.0,1556700000.0,257600000.0,18800000.0,1051000000.0,505700000.0,-271300000.0,234400000.0,8331000000.0,359500000.0,364600000.0,365700000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 12:03:04+00:00,0.19,0.19,0.09,121300000.0,0.19,27700000.0,68300000.0,68300000.0,68300000.0,1767800000.0,2230700000.0,18400000.0,-4200000.0,,54800000.0,115600000.0,1786200000.0,444500000.0,57100000.0,4500000.0,291700000.0,152800000.0,-56800000.0,96000000.0,2230700000.0,359500000.0,364600000.0,365700000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 16:27:31+00:00,2.87,2.87,,476200000.0,2.86,464600000.0,1042300000.0,1042300000.0,1042300000.0,13341800000.0,16355200000.0,41400000.0,-10700000.0,,288200000.0,546900000.0,13383200000.0,2972000000.0,181300000.0,38200000.0,1311300000.0,1660700000.0,-153800000.0,1506900000.0,16355200000.0,363200000.0,363300000.0,364400000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2011.0,Q4,2011-10-01,2011-12-31,,0.9,0.9,-0.42,123300000.0,0.91,145000000.0,327700000.0,327700000.0,327700000.0,3994400000.0,4853800000.0,9200000.0,-3600000.0,,72300000.0,143500000.0,4003600000.0,850200000.0,44100000.0,9300000.0,339100000.0,511100000.0,-38400000.0,472700000.0,4853800000.0,363200000.0,363300000.0,364400000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2011.0,Q3YTD,2011-01-01,2011-09-30,,1.97,1.97,0.42,352900000.0,1.95,319600000.0,714600000.0,714600000.0,714600000.0,9347400000.0,11501400000.0,32200000.0,-7100000.0,,215900000.0,403400000.0,9379600000.0,2121800000.0,137200000.0,28900000.0,972200000.0,1149600000.0,-115400000.0,1034200000.0,11501400000.0,361000000.0,363300000.0,364200000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2011.0,Q3TTM,2010-10-01,2011-09-30,,2.43,2.43,0.15,462100000.0,2.41,388700000.0,884400000.0,884400000.0,884400000.0,11804300000.0,5231900000.0,44500000.0,9317800000.0,,281300000.0,533300000.0,11848800000.0,-6616900000.0,186800000.0,35700000.0,1276700000.0,-7893600000.0,9166700000.0,1273100000.0,5231900000.0,361000000.0,363300000.0,364200000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2011.0,Q3,2011-07-01,2011-09-30,2012-11-07 16:21:28+00:00,0.78,0.78,0.18,123000000.0,0.77,113100000.0,281600000.0,281600000.0,281600000.0,3484000000.0,4257100000.0,10700000.0,-4000000.0,,70000000.0,137100000.0,3494700000.0,762400000.0,44600000.0,11000000.0,330100000.0,432300000.0,-37600000.0,394700000.0,4257100000.0,361000000.0,363300000.0,364200000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2011.0,Q2YTD,2011-01-01,2011-06-30,,1.19,1.19,0.24,229900000.0,1.18,206500000.0,433000000.0,433000000.0,433000000.0,5863400000.0,7244300000.0,21500000.0,-3100000.0,,145900000.0,266300000.0,5884900000.0,1359400000.0,92600000.0,17900000.0,642100000.0,717300000.0,-77800000.0,639500000.0,7244300000.0,363200000.0,365900000.0,367200000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2011.0,Q2TTM,2010-07-01,2011-06-30,,1.98,1.98,0.06,449300000.0,1.97,332500000.0,722700000.0,722700000.0,722700000.0,10339500000.0,3517300000.0,46700000.0,9320800000.0,,271200000.0,512400000.0,10386200000.0,-6868900000.0,194000000.0,30200000.0,1232900000.0,-8101800000.0,9157000000.0,1055200000.0,3517300000.0,363200000.0,365900000.0,367200000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2011.0,Q2,2011-04-01,2011-06-30,2012-08-08 16:56:17+00:00,0.66,0.66,0.12,119400000.0,0.65,113500000.0,239700000.0,239700000.0,239700000.0,3231100000.0,3960700000.0,11000000.0,900000.0,,77500000.0,133200000.0,3242100000.0,718600000.0,46100000.0,9900000.0,330100000.0,388500000.0,-35300000.0,353200000.0,3960700000.0,363200000.0,365900000.0,367200000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2011.0,Q1TTM,2010-04-01,2011-03-31,,1.59,1.59,0.03,440800000.0,1.59,268000000.0,582600000.0,582600000.0,582600000.0,9063300000.0,2020700000.0,53100000.0,9316000000.0,,252100000.0,499000000.0,9116400000.0,-7095700000.0,202400000.0,24600000.0,1191900000.0,-8287600000.0,9138200000.0,850600000.0,2020700000.0,364700000.0,365800000.0,367200000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2011.0,Q1,2011-01-01,2011-03-31,2012-05-10 14:23:52+00:00,0.53,0.53,0.12,110500000.0,0.53,93000000.0,193300000.0,193300000.0,193300000.0,2632300000.0,3283600000.0,10500000.0,-4000000.0,,68400000.0,133100000.0,2642800000.0,640800000.0,46500000.0,8000000.0,312000000.0,328800000.0,-42500000.0,286300000.0,3283600000.0,364700000.0,365800000.0,367200000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2012.0,FY,2012-01-01,2012-12-31,2015-02-26 16:20:55+00:00,3.13,3.13,,517400000.0,3.12,517300000.0,1111600000.0,1111600000.0,1111600000.0,13908300000.0,17050500000.0,20000000.0,300000.0,,279300000.0,571600000.0,13928300000.0,3122200000.0,158400000.0,33100000.0,1368300000.0,1753900000.0,-125000000.0,1628900000.0,17050500000.0,355100000.0,355100000.0,355800000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2012.0,Q4,2012-10-01,2012-12-31,,0.72,0.72,-0.58,149900000.0,0.72,104700000.0,253500000.0,253500000.0,253500000.0,3247400000.0,3997000000.0,4800000.0,100000.0,,66400000.0,138600000.0,3252200000.0,744800000.0,40000000.0,8200000.0,354900000.0,389900000.0,-31700000.0,358200000.0,3997000000.0,355100000.0,355100000.0,355800000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2012.0,Q3YTD,2012-01-01,2012-09-30,,2.41,2.41,0.58,367500000.0,2.4,412600000.0,858100000.0,858100000.0,858100000.0,10660900000.0,13053500000.0,15200000.0,200000.0,,212900000.0,433000000.0,10676100000.0,2377400000.0,118400000.0,24900000.0,1013400000.0,1364000000.0,-93300000.0,1270700000.0,13053500000.0,353900000.0,353700000.0,354300000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2012.0,Q3TTM,2011-10-01,2012-09-30,,3.31,3.31,0.16,490800000.0,3.31,557600000.0,1185800000.0,1185800000.0,1185800000.0,14655300000.0,17907300000.0,24400000.0,-3400000.0,,285200000.0,576500000.0,14679700000.0,3227600000.0,162500000.0,34200000.0,1352500000.0,1875100000.0,-131700000.0,1743400000.0,17907300000.0,353900000.0,353700000.0,354300000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2012.0,Q3,2012-07-01,2012-09-30,2013-11-07 16:38:39+00:00,0.66,0.66,0.2,127200000.0,0.66,111800000.0,233600000.0,233600000.0,233600000.0,3108500000.0,3820200000.0,2700000.0,-300000.0,,66800000.0,136500000.0,3111200000.0,709000000.0,40600000.0,7800000.0,330500000.0,378500000.0,-33100000.0,345400000.0,3820200000.0,353900000.0,353700000.0,354300000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2012.0,Q2YTD,2012-01-01,2012-06-30,,1.75,1.75,0.38,240300000.0,1.74,300800000.0,624500000.0,624500000.0,624500000.0,7552400000.0,9233300000.0,12500000.0,500000.0,,146100000.0,296500000.0,7564900000.0,1668400000.0,77800000.0,17100000.0,682900000.0,985500000.0,-60200000.0,925300000.0,9233300000.0,358100000.0,356000000.0,356800000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2012.0,Q2TTM,2011-07-01,2012-06-30,,3.43,3.43,0.14,486600000.0,3.42,558900000.0,1233800000.0,1233800000.0,1233800000.0,15030800000.0,18344200000.0,32400000.0,-7100000.0,,288400000.0,577100000.0,15063200000.0,3281000000.0,166500000.0,37400000.0,1352100000.0,1928900000.0,-136200000.0,1792700000.0,18344200000.0,358100000.0,356000000.0,356800000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2012.0,Q2,2012-04-01,2012-06-30,2013-08-07 16:12:33+00:00,0.83,0.83,0.2,121500000.0,0.83,149100000.0,297200000.0,297200000.0,297200000.0,3632500000.0,4457200000.0,5000000.0,-1600000.0,,73800000.0,146600000.0,3637500000.0,819700000.0,38100000.0,8200000.0,341900000.0,477800000.0,-31500000.0,446300000.0,4457200000.0,358100000.0,356000000.0,356800000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2012.0,Q1TTM,2011-04-01,2012-03-31,,3.26,3.26,0.06,484500000.0,3.24,523300000.0,1176300000.0,1176300000.0,1176300000.0,14629400000.0,17847700000.0,38400000.0,-4600000.0,,292100000.0,563700000.0,14667800000.0,3179900000.0,174500000.0,39100000.0,1340300000.0,1839600000.0,-140000000.0,1699600000.0,17847700000.0,355800000.0,357000000.0,357800000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2012.0,Q1,2012-01-01,2012-03-31,2013-05-08 16:16:31+00:00,0.92,0.92,0.18,118800000.0,0.91,151700000.0,327300000.0,327300000.0,327300000.0,3919900000.0,4776100000.0,7500000.0,2100000.0,,72300000.0,149900000.0,3927400000.0,848700000.0,39700000.0,8900000.0,341000000.0,507700000.0,-28700000.0,479000000.0,4776100000.0,355800000.0,357000000.0,357800000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2013.0,FY,2013-01-01,2013-12-31,2015-02-26 16:20:55+00:00,3.31,3.31,,571700000.0,3.3,523700000.0,1171300000.0,1171300000.0,1171300000.0,13900700000.0,17123800000.0,12900000.0,-5300000.0,,251400000.0,559500000.0,13913600000.0,3210200000.0,155900000.0,28600000.0,1382600000.0,1827600000.0,-132600000.0,1695000000.0,17123800000.0,353900000.0,354200000.0,355200000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2013.0,Q4,2013-10-01,2013-12-31,,0.95,0.95,-0.6,148500000.0,0.94,150700000.0,334200000.0,334200000.0,334200000.0,3725700000.0,4598900000.0,-2500000.0,-900000.0,,60900000.0,147600000.0,3723200000.0,875700000.0,39700000.0,6800000.0,357000000.0,518700000.0,-33800000.0,484900000.0,4598900000.0,353900000.0,354200000.0,355200000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2013.0,Q3,2013-07-01,2013-09-30,2014-11-06 16:16:32+00:00,0.87,0.87,0.2,140200000.0,0.87,130600000.0,309400000.0,309400000.0,309400000.0,3491100000.0,4300100000.0,3600000.0,-3300000.0,,56600000.0,134700000.0,3494700000.0,805400000.0,37900000.0,7300000.0,331500000.0,473900000.0,-33900000.0,440000000.0,4300100000.0,355600000.0,354400000.0,355400000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2013.0,Q3YTD,2013-01-01,2013-09-30,,2.36,2.36,0.6,423200000.0,2.36,373000000.0,837100000.0,837100000.0,837100000.0,10175000000.0,12524900000.0,15400000.0,-4400000.0,,190500000.0,411900000.0,10190400000.0,2334500000.0,116200000.0,21800000.0,1025600000.0,1308900000.0,-98800000.0,1210100000.0,12524900000.0,355600000.0,354400000.0,355400000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2013.0,Q3TTM,2012-10-01,2013-09-30,,3.08,3.08,0.02,573100000.0,3.08,477700000.0,1090600000.0,1090600000.0,1090600000.0,13422400000.0,16521900000.0,20200000.0,-4300000.0,,256900000.0,550500000.0,13442600000.0,3079300000.0,156200000.0,30000000.0,1380500000.0,1698800000.0,-130500000.0,1568300000.0,16521900000.0,355600000.0,354400000.0,355400000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.49,1.49,0.4,283000000.0,1.49,242400000.0,527700000.0,527700000.0,527700000.0,6683900000.0,8224800000.0,11800000.0,-1100000.0,,133900000.0,277200000.0,6695700000.0,1529100000.0,78300000.0,14500000.0,694100000.0,835000000.0,-64900000.0,770100000.0,8224800000.0,355600000.0,354100000.0,355000000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2013.0,Q2TTM,2012-07-01,2013-06-30,,2.87,2.87,0.02,560100000.0,2.87,458900000.0,1014800000.0,1014800000.0,1014800000.0,13039800000.0,16042000000.0,19300000.0,-1300000.0,,267100000.0,552300000.0,13059100000.0,2982900000.0,158900000.0,30500000.0,1379500000.0,1603400000.0,-129700000.0,1473700000.0,16042000000.0,355600000.0,354100000.0,355000000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2013.0,Q2,2013-04-01,2013-06-30,2014-08-07 16:51:32+00:00,0.82,0.82,0.2,138900000.0,0.82,141300000.0,291600000.0,291600000.0,291600000.0,3494600000.0,4300500000.0,5300000.0,400000.0,,61800000.0,136000000.0,3499900000.0,800600000.0,39400000.0,8000000.0,336700000.0,463900000.0,-31000000.0,432900000.0,4300500000.0,355600000.0,354100000.0,355000000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2013.0,Q1TTM,2012-04-01,2013-03-31,,2.88,2.88,0.02,542700000.0,2.88,466700000.0,1020400000.0,1020400000.0,1020400000.0,13177700000.0,16198700000.0,19000000.0,-3300000.0,,279100000.0,562900000.0,13196700000.0,3002000000.0,157600000.0,30700000.0,1384700000.0,1617300000.0,-130200000.0,1487100000.0,16198700000.0,352400000.0,354000000.0,354800000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2013.0,Q1,2013-01-01,2013-03-31,2014-05-07 16:19:40+00:00,0.67,0.67,0.2,144100000.0,0.67,101100000.0,236100000.0,236100000.0,236100000.0,3189300000.0,3924300000.0,6500000.0,-1500000.0,,72100000.0,141200000.0,3195800000.0,728500000.0,38900000.0,6500000.0,357400000.0,371100000.0,-33900000.0,337200000.0,3924300000.0,352400000.0,354000000.0,354800000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2014.0,FY,2014-01-01,2014-12-31,2015-02-26 16:20:55+00:00,3.83,3.83,,588500000.0,3.82,658800000.0,1358800000.0,1358800000.0,1358800000.0,15481600000.0,18997000000.0,15400000.0,-5500000.0,,215600000.0,561400000.0,15497000000.0,3500000000.0,133700000.0,22300000.0,1365500000.0,2134500000.0,-116900000.0,2017600000.0,18997000000.0,354800000.0,355000000.0,356100000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2014.0,Q4,2014-10-01,2014-12-31,,1.11,1.11,-0.64,148500000.0,1.11,183400000.0,394300000.0,394300000.0,394300000.0,4160400000.0,5119100000.0,2900000.0,-1500000.0,,62500000.0,140100000.0,4163300000.0,955800000.0,30800000.0,5300000.0,351100000.0,604700000.0,-27000000.0,577700000.0,5119100000.0,354800000.0,355000000.0,356100000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2014.0,Q3,2014-07-01,2014-09-30,2015-11-05 16:14:19+00:00,1.05,1.05,0.22,147300000.0,1.04,181000000.0,371400000.0,371400000.0,371400000.0,4006300000.0,4928400000.0,4800000.0,-3500000.0,,50500000.0,136700000.0,4011100000.0,917300000.0,32600000.0,5700000.0,334500000.0,582800000.0,-30400000.0,552400000.0,4928400000.0,353700000.0,355200000.0,356300000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2014.0,Q3YTD,2014-01-01,2014-09-30,,2.72,2.72,0.64,440000000.0,2.71,475400000.0,964500000.0,964500000.0,964500000.0,11321200000.0,13877900000.0,12500000.0,-4000000.0,,153100000.0,421300000.0,11333700000.0,2544200000.0,102900000.0,17000000.0,1014400000.0,1529800000.0,-89900000.0,1439900000.0,13877900000.0,353700000.0,355200000.0,356300000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2014.0,Q3TTM,2013-10-01,2014-09-30,,3.67,3.67,0.04,588500000.0,3.65,626100000.0,1298700000.0,1298700000.0,1298700000.0,15046900000.0,18476800000.0,10000000.0,-4900000.0,,214000000.0,568900000.0,15056900000.0,3419900000.0,142600000.0,23800000.0,1371400000.0,2048500000.0,-123700000.0,1924800000.0,18476800000.0,353700000.0,355200000.0,356300000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.67,1.67,0.42,292700000.0,1.67,294400000.0,593100000.0,593100000.0,593100000.0,7314900000.0,8949500000.0,7700000.0,-500000.0,,102600000.0,284600000.0,7322600000.0,1626900000.0,70300000.0,11300000.0,679900000.0,947000000.0,-59500000.0,887500000.0,8949500000.0,354700000.0,355100000.0,356300000.0
