company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2007.0,FY,2007-01-01,2007-12-31,2010-02-26 14:58:49+00:00,526400000.0,85500000.0,293900000.0,,879500000.0,-838500000.0,-1296800000.0,2055400000.0,-838500000.0,-1296800000.0,2055400000.0,5600000.0,1227300000.0,1227300000.0,7800000.0,30800000.0,-66500000.0,-736700000.0,-4399500000.0,-1267400000.0,-651600000.0,-360500000.0,4182800000.0,253800000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2008.0,FY,2008-01-01,2008-12-31,2011-03-01 13:49:29+00:00,653100000.0,-87800000.0,-396200000.0,,1190900000.0,-868100000.0,-251900000.0,1304900000.0,-868100000.0,-251900000.0,1304900000.0,97100000.0,1017900000.0,1017900000.0,30100000.0,11500000.0,12800000.0,-629200000.0,-2974800000.0,-1550000000.0,-1210700000.0,-230600000.0,3856100000.0,404000000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2008.0,Q4,2008-10-01,2008-12-31,,170900000.0,-51200000.0,135200000.0,,195000000.0,-29800000.0,295100000.0,345400000.0,-29800000.0,295100000.0,345400000.0,559500000.0,113100000.0,113100000.0,-73800000.0,300000.0,,-65300000.0,-524200000.0,-408200000.0,-159700000.0,-100000.0,998600000.0,228900000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2008.0,Q3,2008-07-01,2008-09-30,,166800000.0,-112700000.0,-316900000.0,,73300000.0,-174300000.0,-211200000.0,205900000.0,-174300000.0,-211200000.0,205900000.0,-292300000.0,299000000.0,299000000.0,57000000.0,2300000.0,18400000.0,-65300000.0,-741300000.0,-459300000.0,-146400000.0,-38200000.0,880500000.0,90500000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2008.0,Q3YTD,2008-01-01,2008-09-30,2009-11-05 14:05:32+00:00,482200000.0,-36600000.0,-531400000.0,,995900000.0,-838300000.0,-547000000.0,959500000.0,-838300000.0,-547000000.0,959500000.0,-462400000.0,904800000.0,904800000.0,103900000.0,11200000.0,12800000.0,-563900000.0,-2450600000.0,-1141800000.0,-1051000000.0,-230500000.0,2857500000.0,175100000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2008.0,Q2YTD,2008-01-01,2008-06-30,2009-08-28 11:47:25+00:00,315400000.0,76100000.0,-214500000.0,,922600000.0,-664000000.0,-335800000.0,753600000.0,-664000000.0,-335800000.0,753600000.0,-170100000.0,605800000.0,605800000.0,46900000.0,8900000.0,-5600000.0,-498600000.0,-1709300000.0,-682500000.0,-904600000.0,-192300000.0,1977000000.0,84600000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2009.0,Q4,2009-10-01,2009-12-31,,-299200000.0,-100000.0,394900000.0,,267200000.0,-312400000.0,-84000000.0,509300000.0,-312400000.0,-84000000.0,509300000.0,112800000.0,46100000.0,46100000.0,367500000.0,6300000.0,2300000.0,-32700000.0,-527500000.0,-358500000.0,-553200000.0,,508500000.0,291200000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2009.0,Q3TTM,2008-10-01,2009-09-30,,658100000.0,38000000.0,463700000.0,,1300800000.0,-1533600000.0,689700000.0,1209400000.0,-1533600000.0,689700000.0,1209400000.0,403500000.0,178900000.0,178900000.0,-91300000.0,11600000.0,-2300000.0,-264700000.0,-1567200000.0,-1020700000.0,-2581200000.0,-100000.0,2818600000.0,461300000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2009.0,Q3,2009-07-01,2009-09-30,,173000000.0,60700000.0,281100000.0,,150900000.0,-490000000.0,-95200000.0,454000000.0,-490000000.0,-95200000.0,454000000.0,-70500000.0,13000000.0,13000000.0,-13100000.0,5600000.0,-14700000.0,-32700000.0,-455100000.0,-283500000.0,-613800000.0,,639600000.0,18500000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-11-08 13:50:45+00:00,487200000.0,89200000.0,328500000.0,,1105800000.0,-1503800000.0,394600000.0,864000000.0,-1503800000.0,394600000.0,864000000.0,-156000000.0,65800000.0,65800000.0,-17500000.0,11300000.0,-2300000.0,-199400000.0,-1043000000.0,-612500000.0,-2421500000.0,,1820000000.0,232400000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2009.0,Q2TTM,2008-07-01,2009-06-30,,651900000.0,-135400000.0,-134300000.0,,1223200000.0,-1217900000.0,573700000.0,961300000.0,-1217900000.0,573700000.0,961300000.0,181700000.0,464900000.0,464900000.0,-21200000.0,8300000.0,30800000.0,-297300000.0,-1853400000.0,-1196500000.0,-2113800000.0,-38300000.0,3059500000.0,533300000.0
PACCAR Inc,PCAR,KDTEY8BWE486IKZ3CC07,75362,2009.0,Q2,2009-04-01,2009-06-30,,159400000.0,91300000.0,134400000.0,,12100000.0,-603400000.0,137700000.0,319200000.0,-603400000.0,137700000.0,319200000.0,-55200000.0,26500000.0,26500000.0,-1100000.0,-1300000.0,7500000.0,-65400000.0,-323800000.0,-216100000.0,-548800000.0,,547600000.0,122500000.0
