company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accruedinvestmentincome,aoci,cashandequivalents,claimsandclaimexpenses,commitmentsandcontingencies,commonequity,deferredacquisitioncost,futurepolicybenefits,goodwill,longtermdebt,otherassets,otherlongtermliabilities,participatingpolicyholderequity,retainedearnings,separateaccountbusinessassets,separateaccountbusinessliabilities,shorttermdebt,totalassets,totalcommonequity,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalpreferredequity,tradingaccountsecurities,treasurystock,unearnedpremiumscredit
Globe Life Inc,GL,,320335,2012.0,Q2,,2012-06-30,2012-08-08 10:22:43+00:00,193445000.0,734379000.0,70666000.0,221652000.0,,555942000.0,2966272000.0,9820893000.0,396891000.0,791066000.0,1206715000.0,1869184000.0,92984000.0,3462272000.0,,,319829000.0,17185003000.0,3997661000.0,3997661000.0,3997661000.0,13187342000.0,17185003000.0,0.0,12351014000.0,-754932000.0,71734000.0
Globe Life Inc,GL,,320335,2012.0,Q1,,2012-03-31,2012-05-09 15:53:16+00:00,199474000.0,501290000.0,78302000.0,241191000.0,,549349000.0,2951155000.0,9704961000.0,396891000.0,790817000.0,1111503000.0,1770608000.0,93322000.0,3349856000.0,,,224884000.0,16734412000.0,3834154000.0,3834154000.0,3834154000.0,12900258000.0,16734412000.0,0.0,11997087000.0,-566341000.0,74475000.0
Globe Life Inc,GL,,320335,2013.0,FY,,2013-12-31,2015-02-27 15:32:32+00:00,200038000.0,210981000.0,36943000.0,223380000.0,,613276000.0,3337649000.0,11256155000.0,441591000.0,990865000.0,1281299000.0,1547472000.0,94286000.0,3495533000.0,,,229070000.0,18191744000.0,3776342000.0,3776342000.0,3776342000.0,14415402000.0,18191744000.0,0.0,12894224000.0,-543448000.0,74174000.0
Globe Life Inc,GL,,320335,2013.0,Q3,,2013-09-30,2013-11-08 08:45:28+00:00,203473000.0,237143000.0,38792000.0,248821000.0,,577378000.0,3306417000.0,11118833000.0,441591000.0,990566000.0,1374331000.0,1602245000.0,94348000.0,3724146000.0,,,227927000.0,18137714000.0,3776876000.0,3776876000.0,3776876000.0,14360838000.0,18137714000.0,0.0,12773110000.0,-761791000.0,78098000.0
Globe Life Inc,GL,,320335,2013.0,Q2,,2013-06-30,2013-08-08 11:39:59+00:00,196521000.0,333900000.0,44937000.0,228545000.0,,566047000.0,3262943000.0,10967788000.0,441591000.0,990270000.0,1315816000.0,1609872000.0,94269000.0,3613315000.0,,,348910000.0,18141273000.0,3822286000.0,3822286000.0,3822286000.0,14318987000.0,18141273000.0,0.0,12879465000.0,-690976000.0,79333000.0
Globe Life Inc,GL,,320335,2013.0,Q1,,2013-03-31,2013-05-09 14:21:09+00:00,205266000.0,850030000.0,25256000.0,226946000.0,,556055000.0,3229000000.0,10839599000.0,441591000.0,989976000.0,1389656000.0,1974557000.0,93902000.0,3498727000.0,,,368903000.0,18878702000.0,4304598000.0,4304598000.0,4304598000.0,14574104000.0,18878702000.0,0.0,13587933000.0,-600214000.0,80221000.0
Globe Life Inc,GL,,320335,2014.0,FY,,2014-12-31,2016-02-26 16:43:01+00:00,204879000.0,997452000.0,66019000.0,254149000.0,0.0,591831000.0,3457397000.0,11750495000.0,441591000.0,992130000.0,1597387000.0,2172472000.0,95446000.0,3376846000.0,,,238398000.0,20272259000.0,4697466000.0,4697466000.0,4697466000.0,15574793000.0,20272259000.0,0.0,14504986000.0,-268663000.0,71703000.0
Globe Life Inc,GL,,320335,2014.0,Q3,,2014-09-30,2014-11-07 12:24:07+00:00,211250000.0,882827000.0,66998000.0,227421000.0,,599240000.0,3433890000.0,11638992000.0,441591000.0,991808000.0,1550704000.0,2021312000.0,96558000.0,3443803000.0,,,290422000.0,19870507000.0,4529792000.0,4529792000.0,4529792000.0,15340715000.0,19870507000.0,0.0,14166074000.0,-396078000.0,74202000.0
Globe Life Inc,GL,,320335,2014.0,Q2,,2014-06-30,2014-08-08 11:58:06+00:00,202465000.0,887974000.0,45803000.0,213553000.0,,589952000.0,3398379000.0,11521630000.0,441591000.0,991491000.0,1421678000.0,1969720000.0,96542000.0,3329397000.0,,,274944000.0,19651801000.0,4508948000.0,4508948000.0,4508948000.0,15142853000.0,19651801000.0,0.0,14141885000.0,-298375000.0,74973000.0
Globe Life Inc,GL,,320335,2014.0,Q1,,2014-03-31,2014-05-09 10:18:00+00:00,209801000.0,606058000.0,40016000.0,231269000.0,,574773000.0,3363952000.0,11376058000.0,441591000.0,991176000.0,1376216000.0,1838018000.0,95906000.0,3659477000.0,,,264918000.0,19063977000.0,4188721000.0,4188721000.0,4188721000.0,14875256000.0,19063977000.0,0.0,13632401000.0,-651587000.0,77911000.0
Globe Life Inc,GL,,320335,2015.0,FY,,2015-12-31,2017-02-27 16:27:05+00:00,209915000.0,231947000.0,61383000.0,272898000.0,0.0,612502000.0,3617135000.0,12245811000.0,441591000.0,743733000.0,1726727000.0,1882081000.0,95988000.0,3614369000.0,,,490129000.0,19853213000.0,4055552000.0,4055552000.0,4055552000.0,15797661000.0,19853213000.0,0.0,13796462000.0,-403266000.0,67021000.0
Globe Life Inc,GL,,320335,2015.0,Q3,,2015-09-30,2015-11-06 12:29:23+00:00,215919000.0,499829000.0,59485000.0,245706000.0,,622536000.0,3585302000.0,12117926000.0,441591000.0,743518000.0,1726500000.0,1944420000.0,95798000.0,3686375000.0,,,618236000.0,20119240000.0,4283302000.0,4283302000.0,4283302000.0,15835938000.0,20119240000.0,0.0,14090443000.0,-525438000.0,70334000.0
Globe Life Inc,GL,,320335,2015.0,Q2,,2015-06-30,2015-08-07 12:15:30+00:00,206653000.0,555319000.0,62849000.0,232352000.0,,611009000.0,3550836000.0,12004366000.0,441591000.0,743306000.0,1624935000.0,1925522000.0,95468000.0,3568715000.0,,,636862000.0,20020910000.0,4306056000.0,4306056000.0,4306056000.0,15714854000.0,20020910000.0,0.0,14134046000.0,-428987000.0,76978000.0
Globe Life Inc,GL,,320335,2015.0,Q1,,2015-03-31,2015-05-08 12:50:35+00:00,213864000.0,1165641000.0,3086000.0,222668000.0,,597171000.0,3510564000.0,11871991000.0,441591000.0,992463000.0,1621408000.0,2296689000.0,95418000.0,3472042000.0,,,258921000.0,20696507000.0,4883628000.0,4883628000.0,4883628000.0,15812879000.0,20696507000.0,0.0,14905994000.0,-351226000.0,74729000.0
Globe Life Inc,GL,,320335,2016.0,FY,,2016-12-31,2018-02-27 17:01:35+00:00,223148000.0,577574000.0,76163000.0,299565000.0,0.0,617639000.0,3783158000.0,12825837000.0,441591000.0,1133165000.0,1612314000.0,2185174000.0,96993000.0,3890798000.0,,,264475000.0,21436087000.0,4566861000.0,4566861000.0,4566861000.0,16869226000.0,21436087000.0,0.0,15299713000.0,-519150000.0,64017000.0
Globe Life Inc,GL,,320335,2016.0,Q3,,2016-09-30,2016-11-04 12:25:34+00:00,224155000.0,1142826000.0,104900000.0,281047000.0,0.0,626289000.0,3739526000.0,12678227000.0,441591000.0,1133544000.0,1672073000.0,2471117000.0,96617000.0,3934026000.0,,,266892000.0,22077031000.0,5086383000.0,5086383000.0,5086383000.0,16990648000.0,22077031000.0,0.0,15894786000.0,-616758000.0,63204000.0
Globe Life Inc,GL,,320335,2016.0,Q2,,2016-06-30,2016-08-05 15:17:46+00:00,216443000.0,989157000.0,49678000.0,265712000.0,0.0,619944000.0,3698449000.0,12544683000.0,441591000.0,1133928000.0,1669412000.0,2297115000.0,96184000.0,3817666000.0,,,286011000.0,21574040000.0,4877758000.0,4877758000.0,4877758000.0,16696282000.0,21574040000.0,0.0,15498467000.0,-549009000.0,72649000.0
Globe Life Inc,GL,,320335,2016.0,Q1,,2016-03-31,2016-05-06 15:26:58+00:00,221186000.0,535475000.0,12758000.0,269198000.0,0.0,612890000.0,3656449000.0,12394378000.0,441591000.0,743953000.0,1790585000.0,2097517000.0,95532000.0,3715179000.0,,,557163000.0,20621021000.0,4391743000.0,4391743000.0,4391743000.0,16229278000.0,20621021000.0,0.0,14498452000.0,-471801000.0,71537000.0
Globe Life Inc,GL,,320335,2017.0,FY,,2017-12-31,2019-02-28 18:04:51+00:00,233453000.0,1424274000.0,118563000.0,333294000.0,0.0,632694000.0,3958063000.0,13439472000.0,441591000.0,1132201000.0,1645431000.0,1851465000.0,97635000.0,4806208000.0,,,328067000.0,23474985000.0,6231421000.0,6231421000.0,6231421000.0,17243564000.0,23474985000.0,0.0,17077884000.0,-631755000.0,61430000.0
Globe Life Inc,GL,,320335,2017.0,Q3,,2017-09-30,2017-11-07 17:26:36+00:00,238278000.0,1039302000.0,88462000.0,318832000.0,0.0,635604000.0,3911800000.0,13298069000.0,441591000.0,1130806000.0,1590467000.0,2610661000.0,97016000.0,4239582000.0,,,309002000.0,22993607000.0,5167685000.0,5167685000.0,5167685000.0,17825922000.0,22993607000.0,0.0,16723009000.0,-746803000.0,61536000.0
Globe Life Inc,GL,,320335,2017.0,Q2,,2017-06-30,2017-08-08 14:43:35+00:00,228347000.0,984560000.0,97652000.0,307384000.0,0.0,627341000.0,3862418000.0,13127651000.0,441591000.0,1131796000.0,1574114000.0,2485079000.0,97237000.0,4112757000.0,,,306271000.0,22577940000.0,5053416000.0,5053416000.0,5053416000.0,17524524000.0,22577940000.0,0.0,16373818000.0,-671242000.0,69106000.0
Globe Life Inc,GL,,320335,2017.0,Q1,,2017-03-31,2017-05-08 12:10:22+00:00,235120000.0,722865000.0,61754000.0,301944000.0,0.0,618990000.0,3821718000.0,12972517000.0,441591000.0,1132791000.0,1598921000.0,2440841000.0,97015000.0,3994665000.0,,,327019000.0,22086976000.0,4744827000.0,4744827000.0,4744827000.0,17342149000.0,22086976000.0,0.0,15927872000.0,-591693000.0,70022000.0
Globe Life Inc,GL,,320335,2018.0,FY,,2018-12-31,2020-02-27 16:12:53+00:00,243003000.0,319475000.0,121026000.0,350826000.0,0.0,645632000.0,4137925000.0,13953826000.0,441591000.0,1357185000.0,1646987000.0,1552193000.0,97459000.0,5213468000.0,,,307848000.0,23095722000.0,5415177000.0,5415177000.0,5415177000.0,17680545000.0,23095722000.0,0.0,16505190000.0,-763398000.0,61208000.0
Globe Life Inc,GL,,320335,2018.0,Q3,,2018-09-30,2018-11-06 18:23:39+00:00,244851000.0,477624000.0,77439000.0,337981000.0,0.0,651707000.0,4091601000.0,13842694000.0,441591000.0,1358947000.0,2191344000.0,1616804000.0,97007000.0,5267964000.0,,,615011000.0,23469488000.0,5538905000.0,5538905000.0,5538905000.0,17930583000.0,23469488000.0,0.0,16422662000.0,-858390000.0,62139000.0
Globe Life Inc,GL,,320335,2018.0,Q2,,2018-06-30,2018-08-08 16:38:08+00:00,237985000.0,603499000.0,82230000.0,329469000.0,0.0,641295000.0,4045890000.0,13702887000.0,441591000.0,817474000.0,1604638000.0,1622149000.0,96575000.0,5115071000.0,,,671666000.0,22878701000.0,5571609000.0,5571609000.0,5571609000.0,17307092000.0,22878701000.0,0.0,16466367000.0,-788256000.0,66872000.0
Globe Life Inc,GL,,320335,2018.0,Q1,,2018-03-31,2018-05-07 16:43:35+00:00,240817000.0,940199000.0,88615000.0,333760000.0,0.0,633159000.0,4002181000.0,13571585000.0,441591000.0,1131215000.0,1604633000.0,1795800000.0,97468000.0,4955608000.0,,,365156000.0,23182343000.0,5820301000.0,5820301000.0,5820301000.0,17362042000.0,23182343000.0,0.0,16804506000.0,-708665000.0,67058000.0
Globe Life Inc,GL,,320335,2019.0,FY,,2019-12-31,2020-05-06 18:11:47+00:00,245129000.0,1844830000.0,75933000.0,365402000.0,0.0,648772000.0,4341941000.0,14508134000.0,441591000.0,1348988000.0,1639372000.0,2001900000.0,96282000.0,5551329000.0,,,298738000.0,25977460000.0,7294307000.0,7294307000.0,7294307000.0,18683153000.0,25977460000.0,0.0,19233494000.0,-750624000.0,63709000.0
Globe Life Inc,GL,,320335,2019.0,Q3,,2019-09-30,2019-11-12 08:33:05+00:00,253125000.0,1943124000.0,66675000.0,351729000.0,0.0,659269000.0,4281018000.0,14358592000.0,441591000.0,1351190000.0,1636288000.0,2026089000.0,95875000.0,5686636000.0,,,233314000.0,25791906000.0,7312531000.0,7312531000.0,7312531000.0,18479375000.0,25791906000.0,0.0,19113209000.0,-976498000.0,62586000.0
Globe Life Inc,GL,,320335,2019.0,Q2,,2019-06-30,2019-08-08 17:19:33+00:00,247383000.0,1439250000.0,89319000.0,351347000.0,0.0,647736000.0,4232717000.0,14218030000.0,441591000.0,1353395000.0,1621014000.0,1812177000.0,95753000.0,5514517000.0,,,257453000.0,24855445000.0,6700398000.0,6700398000.0,6700398000.0,18155047000.0,24855445000.0,0.0,18223421000.0,-901105000.0,66892000.0
Globe Life Inc,GL,,320335,2019.0,Q1,,2019-03-31,2019-05-07 16:41:15+00:00,255148000.0,870067000.0,67342000.0,357294000.0,0.0,639747000.0,4185231000.0,14084082000.0,441591000.0,1355601000.0,1728607000.0,1834747000.0,96986000.0,5364820000.0,,,294378000.0,24133438000.0,6043426000.0,6043426000.0,6043426000.0,18090012000.0,24133438000.0,0.0,17455519000.0,-831208000.0,66924000.0
Globe Life Inc,GL,,320335,2020.0,Q1,,2020-03-31,2020-05-06 18:11:47+00:00,258437000.0,1066247000.0,90370000.0,364276000.0,0.0,636646000.0,4386478000.0,14617072000.0,441591000.0,1346795000.0,1918258000.0,1880969000.0,96525000.0,5686431000.0,,,458127000.0,25351914000.0,6520282000.0,6520282000.0,6520282000.0,18831632000.0,25351914000.0,0.0,18256780000.0,-869042000.0,67868000.0
