company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationofdeferredpolicyacquisitioncosts,basicdilutedeps,basiceps,cashdividendspershare,currentandfuturebenefits,dilutedeps,incometaxexpense,longtermdebtinterestexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netinterestincome,netrealizedcapitalgains,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,policyacquisitioncosts,premiumsearned,salariesandemployeebenefitsexpense,totalinterestexpense,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Globe Life Inc,GL,,320335,2011.0,Q3TTM,2010-10-01,2011-09-30,,317918000.0,4.88,4.88,0.48,1794014000.0,4.88,228641000.0,77371000.0,510932000.0,505534000.0,5398000.0,510932000.0,-77371000.0,735869000.0,-3138000.0,187121000.0,2093000.0,375011000.0,2656194000.0,-94592000.0,77371000.0,2579472000.0,3391018000.0,734175000.0,3313647000.0,104779422.0,104779422.0,104779422.0
Globe Life Inc,GL,,320335,2011.0,Q3,2011-07-01,2011-09-30,2012-11-08 14:36:50+00:00,89899000.0,1.25,1.25,0.12,438774000.0,1.25,58867000.0,19510000.0,131400000.0,131256000.0,144000.0,131400000.0,-19510000.0,186091000.0,,45268000.0,625000.0,53667000.0,650525000.0,,19510000.0,627608000.0,837241000.0,190123000.0,817731000.0,104779422.0,104779422.0,104779422.0
Globe Life Inc,GL,,320335,2011.0,Q2YTD,2011-01-01,2011-06-30,,184127000.0,2.19,2.19,0.22,918821000.0,2.19,113048000.0,38871000.0,242922000.0,243521000.0,-599000.0,242922000.0,-38871000.0,353300000.0,,96701000.0,1055000.0,111517000.0,1352251000.0,,38871000.0,1311166000.0,1706606000.0,356569000.0,1667735000.0,111010134.0,111010134.0,111010134.0
Globe Life Inc,GL,,320335,2011.0,Q2TTM,2010-07-01,2011-06-30,,332064000.0,4.45,4.45,0.45,1788754000.0,4.45,239990000.0,76651000.0,494063000.0,512375000.0,-18312000.0,494063000.0,-76651000.0,730160000.0,-3138000.0,185007000.0,2147000.0,321344000.0,2663496000.0,-63520000.0,76651000.0,2563649000.0,3392665000.0,752365000.0,3316014000.0,111010134.0,111010134.0,111010134.0
Globe Life Inc,GL,,320335,2011.0,Q2,2011-04-01,2011-06-30,2012-08-08 10:22:43+00:00,91664000.0,1.29,1.29,0.11,454694000.0,1.27,66271000.0,19411000.0,142781000.0,142781000.0,0.0,142781000.0,-19411000.0,204376000.0,,46514000.0,608000.0,55999000.0,672350000.0,,19411000.0,648871000.0,877334000.0,209052000.0,857923000.0,111010134.0,111010134.0,111010134.0
Globe Life Inc,GL,,320335,2011.0,Q1TTM,2010-04-01,2011-03-31,,345251000.0,4.09,4.09,0.43,1788237000.0,4.09,234591000.0,76052000.0,477331000.0,489442000.0,-12111000.0,477331000.0,-76052000.0,691394000.0,-3138000.0,183787000.0,2255000.0,265345000.0,2660715000.0,-31479000.0,76052000.0,2551141000.0,3351226000.0,724033000.0,3275174000.0,116817327.0,116817327.0,116817327.0
Globe Life Inc,GL,,320335,2011.0,Q1,2011-01-01,2011-03-31,2012-05-09 15:53:16+00:00,92463000.0,0.86,0.86,0.11,464127000.0,0.84,46777000.0,19460000.0,100141000.0,100740000.0,-599000.0,100141000.0,-19460000.0,148924000.0,,50187000.0,447000.0,55518000.0,679901000.0,,19460000.0,662295000.0,829272000.0,147517000.0,809812000.0,116817327.0,116817327.0,116817327.0
Globe Life Inc,GL,,320335,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 15:32:32+00:00,385167000.0,3.65,3.65,0.4,1955682000.0,3.6,236669000.0,80512000.0,529324000.0,529324000.0,,529324000.0,-80512000.0,737077000.0,-5600000.0,198176000.0,1577000.0,203986000.0,2856462000.0,,80512000.0,2743011000.0,3589516000.0,765993000.0,3509004000.0,144921299.0,144921299.0,144921299.0
Globe Life Inc,GL,,320335,2012.0,Q4,2012-10-01,2012-12-31,,98052000.0,1.04,1.04,0.1,479109000.0,1.04,69600000.0,21349000.0,150987000.0,150987000.0,,150987000.0,-21349000.0,201430000.0,-5600000.0,53869000.0,323000.0,55732000.0,732545000.0,,21349000.0,686762000.0,928698000.0,220587000.0,907349000.0,144921299.0,144921299.0,144921299.0
Globe Life Inc,GL,,320335,2012.0,Q3,2012-07-01,2012-09-30,2013-11-08 08:45:28+00:00,94016000.0,1.37,1.37,0.15,479119000.0,1.36,58119000.0,19843000.0,130672000.0,130672000.0,,130672000.0,-19843000.0,176683000.0,0.0,48433000.0,557000.0,46898000.0,699860000.0,,19843000.0,668466000.0,877100000.0,188791000.0,857257000.0,95125843.0,95125843.0,95125843.0
Globe Life Inc,GL,,320335,2012.0,Q3YTD,2012-01-01,2012-09-30,,287115000.0,3.98,3.98,0.43,1476573000.0,3.98,167069000.0,59163000.0,378337000.0,378337000.0,,378337000.0,-59163000.0,535647000.0,,144307000.0,1254000.0,148254000.0,2123917000.0,,59163000.0,2056249000.0,2660818000.0,545406000.0,2601655000.0,95125843.0,95125843.0,95125843.0
Globe Life Inc,GL,,320335,2012.0,Q3TTM,2011-10-01,2012-09-30,,377672000.0,5.27,5.27,0.56,1912254000.0,5.27,221320000.0,78690000.0,501176000.0,501176000.0,,501176000.0,-78690000.0,715208000.0,-20000.0,203974000.0,1725000.0,199286000.0,2777459000.0,,78690000.0,2693186000.0,3494372000.0,722496000.0,3415682000.0,95125843.0,95125843.0,95125843.0
Globe Life Inc,GL,,320335,2012.0,Q2,2012-04-01,2012-06-30,2013-08-08 11:39:59+00:00,96601000.0,1.33,1.33,0.15,484807000.0,1.32,57392000.0,19649000.0,128988000.0,128988000.0,,128988000.0,-19649000.0,179837000.0,0.0,47758000.0,376000.0,50600000.0,705582000.0,,19649000.0,679766000.0,885795000.0,186380000.0,866146000.0,96896301.0,96896301.0,96896301.0
Globe Life Inc,GL,,320335,2012.0,Q2YTD,2012-01-01,2012-06-30,,193099000.0,2.56,2.56,0.28,997454000.0,2.56,108950000.0,39320000.0,247665000.0,247665000.0,,247665000.0,-39320000.0,358964000.0,,95874000.0,697000.0,101356000.0,1424057000.0,,39320000.0,1387783000.0,1783718000.0,356615000.0,1744398000.0,96896301.0,96896301.0,96896301.0
Globe Life Inc,GL,,320335,2012.0,Q2TTM,2011-07-01,2012-06-30,,373555000.0,5.18,5.18,0.53,1871909000.0,5.18,222068000.0,78357000.0,501904000.0,501760000.0,144000.0,501904000.0,-78357000.0,724616000.0,-20000.0,200809000.0,1793000.0,206055000.0,2728124000.0,,78357000.0,2652328000.0,3454513000.0,723828000.0,3376156000.0,96896301.0,96896301.0,96896301.0
Globe Life Inc,GL,,320335,2012.0,Q1,2012-01-01,2012-03-31,2013-05-09 14:21:09+00:00,96498000.0,1.19,1.19,0.15,512647000.0,1.17,51558000.0,19671000.0,118677000.0,118677000.0,,118677000.0,-19671000.0,179127000.0,0.0,48116000.0,321000.0,50756000.0,718475000.0,,19671000.0,708017000.0,897923000.0,170235000.0,878252000.0,100068360.0,100068360.0,100068360.0
Globe Life Inc,GL,,320335,2012.0,Q1TTM,2011-04-01,2012-03-31,,368618000.0,5.15,5.15,0.49,1841796000.0,5.15,230947000.0,78119000.0,515697000.0,515553000.0,144000.0,515697000.0,-78119000.0,749155000.0,-20000.0,199565000.0,2025000.0,211454000.0,2694892000.0,,78119000.0,2621433000.0,3446052000.0,746500000.0,3367933000.0,100068360.0,100068360.0,100068360.0
Globe Life Inc,GL,,320335,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 16:43:01+00:00,400869000.0,3.84,3.84,0.45,1838766000.0,3.79,248110000.0,80461000.0,528472000.0,507205000.0,21267000.0,528472000.0,-80461000.0,745318000.0,-2678000.0,211443000.0,1931000.0,207399000.0,2749682000.0,,80461000.0,2658477000.0,3494253000.0,755315000.0,3413792000.0,137646885.0,137646885.0,137646885.0
Globe Life Inc,GL,,320335,2013.0,Q4,2013-10-01,2013-12-31,,98223000.0,1.04,1.04,0.11,245481000.0,1.04,77068000.0,19080000.0,142817000.0,121550000.0,21267000.0,142817000.0,-19080000.0,204716000.0,,50598000.0,174000.0,40909000.0,448019000.0,,19080000.0,435211000.0,652909000.0,198618000.0,633829000.0,137646885.0,137646885.0,137646885.0
Globe Life Inc,GL,,320335,2013.0,Q3YTD,2013-01-01,2013-09-30,,302646000.0,2.82,2.82,0.33,1593285000.0,2.82,171042000.0,61381000.0,385655000.0,385655000.0,,385655000.0,-61381000.0,540602000.0,-2678000.0,160845000.0,1757000.0,166490000.0,2301663000.0,,61381000.0,2223266000.0,2841344000.0,556697000.0,2779963000.0,136903754.0,136903754.0,136903754.0
Globe Life Inc,GL,,320335,2013.0,Q3TTM,2012-10-01,2013-09-30,,400698000.0,3.92,3.92,0.44,2072394000.0,3.92,240642000.0,82730000.0,536642000.0,536642000.0,,536642000.0,-82730000.0,742032000.0,-8278000.0,214714000.0,2080000.0,222222000.0,3034208000.0,,82730000.0,2910028000.0,3770042000.0,777284000.0,3687312000.0,136903754.0,136903754.0,136903754.0
Globe Life Inc,GL,,320335,2013.0,Q3,2013-07-01,2013-09-30,2014-11-07 12:24:07+00:00,98444000.0,0.97,0.97,0.11,516783000.0,0.95,58728000.0,19676000.0,132122000.0,132122000.0,,132122000.0,-19676000.0,181115000.0,0.0,53245000.0,676000.0,53791000.0,750998000.0,,19676000.0,722263000.0,932789000.0,190850000.0,913113000.0,136903754.0,136903754.0,136903754.0
Globe Life Inc,GL,,320335,2013.0,Q2YTD,2013-01-01,2013-06-30,,204202000.0,1.83,1.83,0.22,1076502000.0,1.83,112314000.0,41705000.0,253533000.0,253533000.0,,253533000.0,-41705000.0,359487000.0,-2678000.0,107600000.0,1081000.0,112699000.0,1550665000.0,,41705000.0,1501003000.0,1908555000.0,365847000.0,1866850000.0,138293052.0,138293052.0,138293052.0
Globe Life Inc,GL,,320335,2013.0,Q2TTM,2012-07-01,2013-06-30,,396270000.0,3.87,3.87,0.42,2034730000.0,3.87,240033000.0,82897000.0,535192000.0,535192000.0,,535192000.0,-82897000.0,737600000.0,-8278000.0,209902000.0,1961000.0,215329000.0,2983070000.0,,82897000.0,2856231000.0,3714353000.0,775225000.0,3631456000.0,138293052.0,138293052.0,138293052.0
Globe Life Inc,GL,,320335,2013.0,Q2,2013-04-01,2013-06-30,2014-08-08 11:58:06+00:00,102488000.0,0.97,0.97,0.11,524499000.0,0.96,58883000.0,20828000.0,133901000.0,133901000.0,,133901000.0,-20828000.0,183877000.0,0.0,55292000.0,611000.0,54448000.0,765851000.0,,20828000.0,736727000.0,950339000.0,192784000.0,929511000.0,138293052.0,138293052.0,138293052.0
Globe Life Inc,GL,,320335,2013.0,Q1TTM,2012-04-01,2013-03-31,,390383000.0,5.67,5.67,0.62,1995038000.0,5.67,238542000.0,81718000.0,530279000.0,530279000.0,,530279000.0,-81718000.0,733560000.0,-8278000.0,202368000.0,1726000.0,211481000.0,2922801000.0,,81718000.0,2799270000.0,3649809000.0,768821000.0,3568091000.0,93580778.0,93580778.0,93580778.0
Globe Life Inc,GL,,320335,2013.0,Q1,2013-01-01,2013-03-31,2014-05-09 10:18:00+00:00,101714000.0,1.28,1.28,0.17,552003000.0,1.27,53431000.0,20877000.0,119632000.0,119632000.0,,119632000.0,-20877000.0,175610000.0,-2678000.0,52308000.0,470000.0,58251000.0,784814000.0,,20877000.0,764276000.0,958216000.0,173063000.0,937339000.0,93580778.0,93580778.0,93580778.0
Globe Life Inc,GL,,320335,2014.0,FY,2014-01-01,2014-12-31,2017-02-27 16:27:05+00:00,415914000.0,4.15,4.15,0.51,1903384000.0,4.09,256603000.0,76126000.0,542939000.0,528074000.0,14865000.0,542939000.0,-76126000.0,781834000.0,,217531000.0,2121000.0,222463000.0,2836140000.0,,76126000.0,2759292000.0,3620095000.0,784677000.0,3543969000.0,130721738.0,130721738.0,130721738.0
Globe Life Inc,GL,,320335,2014.0,Q4,2014-10-01,2014-12-31,,102786000.0,1.12,1.12,0.13,226128000.0,1.12,64394000.0,19007000.0,146748000.0,131883000.0,14865000.0,146748000.0,-19007000.0,198552000.0,,48773000.0,309000.0,37429000.0,431539000.0,,19007000.0,415116000.0,630400000.0,196277000.0,611393000.0,130721738.0,130721738.0,130721738.0
Globe Life Inc,GL,,320335,2014.0,Q3YTD,2014-01-01,2014-09-30,,313128000.0,3.05,3.05,0.37,1677256000.0,3.05,192209000.0,57119000.0,396191000.0,396191000.0,,396191000.0,-57119000.0,583282000.0,,168758000.0,1812000.0,185034000.0,2404601000.0,,57119000.0,2344176000.0,2989695000.0,588400000.0,2932576000.0,129969902.0,129969902.0,129969902.0
Globe Life Inc,GL,,320335,2014.0,Q3TTM,2013-10-01,2014-09-30,,411351000.0,4.15,4.15,0.49,1922737000.0,4.15,269277000.0,76199000.0,539008000.0,517741000.0,21267000.0,539008000.0,-76199000.0,787998000.0,,219356000.0,1986000.0,225943000.0,2852620000.0,,76199000.0,2779387000.0,3642604000.0,787018000.0,3566405000.0,129969902.0,129969902.0,129969902.0
Globe Life Inc,GL,,320335,2014.0,Q3,2014-07-01,2014-09-30,2015-11-06 12:29:23+00:00,103834000.0,1.02,1.02,0.13,535532000.0,1.0,64639000.0,19033000.0,132412000.0,132412000.0,,132412000.0,-19033000.0,188105000.0,,55402000.0,668000.0,63636000.0,785715000.0,,19033000.0,758404000.0,974488000.0,197051000.0,955455000.0,129969902.0,129969902.0,129969902.0
Globe Life Inc,GL,,320335,2014.0,Q2YTD,2014-01-01,2014-06-30,,209294000.0,2.01,2.01,0.24,1141724000.0,2.01,127570000.0,38086000.0,263779000.0,263779000.0,,263779000.0,-38086000.0,395177000.0,,113356000.0,1144000.0,121398000.0,1618886000.0,,38086000.0,1585772000.0,2015207000.0,391349000.0,1977121000.0,131491182.0,131491182.0,131491182.0
Globe Life Inc,GL,,320335,2014.0,Q2TTM,2013-07-01,2014-06-30,,405961000.0,4.1,4.1,0.48,1903988000.0,4.1,263366000.0,76842000.0,538718000.0,517451000.0,21267000.0,538718000.0,-76842000.0,781008000.0,,217199000.0,1994000.0,216098000.0,2817903000.0,,76842000.0,2743246000.0,3600905000.0,780817000.0,3524063000.0,131491182.0,131491182.0,131491182.0
Globe Life Inc,GL,,320335,2014.0,Q2,2014-04-01,2014-06-30,2015-08-07 12:15:30+00:00,104561000.0,1.0,1.0,0.13,555207000.0,0.98,62888000.0,19037000.0,130923000.0,130923000.0,,130923000.0,-19037000.0,190507000.0,,56400000.0,663000.0,62020000.0,799866000.0,,19037000.0,778188000.0,991036000.0,193811000.0,971999000.0,131491182.0,131491182.0,131491182.0
Globe Life Inc,GL,,320335,2014.0,Q1TTM,2013-04-01,2014-03-31,,403888000.0,4.07,4.07,0.47,1873280000.0,4.07,259361000.0,78633000.0,541696000.0,520429000.0,21267000.0,541696000.0,-78633000.0,774378000.0,,216091000.0,1942000.0,208526000.0,2783888000.0,,78633000.0,2701785000.0,3560208000.0,779790000.0,3481575000.0,133163464.0,133163464.0,133163464.0
Globe Life Inc,GL,,320335,2014.0,Q1,2014-01-01,2014-03-31,2015-05-08 12:50:35+00:00,104733000.0,1.0,1.0,0.13,586517000.0,0.98,64682000.0,19049000.0,132856000.0,132856000.0,,132856000.0,-19049000.0,204670000.0,,56956000.0,481000.0,59378000.0,819020000.0,,19049000.0,807584000.0,1024171000.0,197538000.0,1005122000.0,133163464.0,133163464.0,133163464.0
Globe Life Inc,GL,,320335,2015.0,FY,2015-01-01,2015-12-31,2018-02-27 17:01:35+00:00,445625000.0,4.21,4.21,0.54,2016212000.0,4.16,249894000.0,76642000.0,527100000.0,516293000.0,10807000.0,527100000.0,-76642000.0,765160000.0,,223858000.0,2185000.0,237541000.0,2998720000.0,,76642000.0,2923236000.0,3766065000.0,766187000.0,3689423000.0,125094628.0,125094628.0,125094628.0
Globe Life Inc,GL,,320335,2015.0,Q4,2015-10-01,2015-12-31,,111584000.0,1.06,1.06,0.13,508965000.0,1.06,56848000.0,19222000.0,132956000.0,119130000.0,13826000.0,132956000.0,-19222000.0,177656000.0,,56725000.0,133000.0,61386000.0,756071000.0,,19222000.0,738660000.0,933860000.0,175978000.0,914638000.0,125094628.0,125094628.0,125094628.0
Globe Life Inc,GL,,320335,2015.0,Q3,2015-07-01,2015-09-30,2016-11-04 12:25:34+00:00,111643000.0,1.17,1.17,0.14,501156000.0,1.15,65151000.0,19246000.0,145386000.0,133858000.0,11528000.0,145386000.0,-19246000.0,198353000.0,,56182000.0,692000.0,59918000.0,748109000.0,,19246000.0,728899000.0,947154000.0,199009000.0,927908000.0,124457996.0,124457996.0,124457996.0
Globe Life Inc,GL,,320335,2015.0,Q3YTD,2015-01-01,2015-09-30,,334041000.0,3.17,3.17,0.4,1507247000.0,3.17,193046000.0,57420000.0,394144000.0,397163000.0,-3019000.0,394144000.0,-57420000.0,587504000.0,,167133000.0,2052000.0,176155000.0,2242649000.0,,57420000.0,2184576000.0,2832205000.0,590209000.0,2774785000.0,124457996.0,124457996.0,124457996.0
Globe Life Inc,GL,,320335,2015.0,Q3TTM,2014-10-01,2015-09-30,,436827000.0,4.35,4.35,0.54,1733375000.0,4.35,257440000.0,76427000.0,540892000.0,529046000.0,11846000.0,540892000.0,-76427000.0,786056000.0,,215906000.0,2361000.0,213584000.0,2674188000.0,,76427000.0,2599692000.0,3462605000.0,786486000.0,3386178000.0,124457996.0,124457996.0,124457996.0
Globe Life Inc,GL,,320335,2015.0,Q2,2015-04-01,2015-06-30,2016-08-05 15:17:46+00:00,111738000.0,1.01,1.01,0.14,508316000.0,1.0,64196000.0,19114000.0,127110000.0,132527000.0,-5417000.0,127110000.0,-19114000.0,197436000.0,,55588000.0,691000.0,59132000.0,752484000.0,,19114000.0,734774000.0,950611000.0,196723000.0,931497000.0,125816943.0,125816943.0,125816943.0
Globe Life Inc,GL,,320335,2015.0,Q2YTD,2015-01-01,2015-06-30,,222398000.0,1.98,1.98,0.26,1006091000.0,1.98,127895000.0,38174000.0,248758000.0,263305000.0,-14547000.0,248758000.0,-38174000.0,389151000.0,,110951000.0,1360000.0,116237000.0,1494540000.0,,38174000.0,1455677000.0,1885051000.0,391200000.0,1846877000.0,125816943.0,125816943.0,125816943.0
Globe Life Inc,GL,,320335,2015.0,Q2TTM,2014-07-01,2015-06-30,,429018000.0,4.2,4.2,0.53,1767751000.0,4.2,256928000.0,76214000.0,527918000.0,527600000.0,318000.0,527918000.0,-76214000.0,775808000.0,,215126000.0,2337000.0,217302000.0,2711794000.0,,76214000.0,2629197000.0,3489939000.0,784528000.0,3413725000.0,125816943.0,125816943.0,125816943.0
Globe Life Inc,GL,,320335,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 15:26:58+00:00,110660000.0,0.96,0.96,0.14,497775000.0,0.95,63699000.0,19060000.0,121648000.0,130778000.0,-9130000.0,121648000.0,-19060000.0,191715000.0,,55363000.0,669000.0,57105000.0,742056000.0,,19060000.0,720903000.0,934440000.0,194477000.0,915380000.0,127121101.0,127121101.0,127121101.0
Globe Life Inc,GL,,320335,2015.0,Q1TTM,2014-04-01,2015-03-31,,421841000.0,4.18,4.18,0.52,1814642000.0,4.18,255620000.0,76137000.0,531731000.0,525996000.0,5735000.0,531731000.0,-76137000.0,768879000.0,,215938000.0,2309000.0,220190000.0,2759176000.0,,76137000.0,2672611000.0,3530364000.0,781616000.0,3454227000.0,127121101.0,127121101.0,127121101.0
Globe Life Inc,GL,,320335,2016.0,FY,2016-01-01,2016-12-31,2019-02-28 18:04:51+00:00,469063000.0,4.58,4.58,0.56,2128748000.0,4.49,232645000.0,83345000.0,549779000.0,539590000.0,10189000.0,549779000.0,-83345000.0,796220000.0,,232064000.0,1375000.0,249174000.0,3137034000.0,,83345000.0,3079049000.0,3934629000.0,772235000.0,3851284000.0,120001191.0,120001191.0,120001191.0
