company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofplantpropertyandequipment
Amcor PLC,AMCR,,1748790,2017.0,FY,2016-07-01,2017-06-30,2019-09-03 07:55:13+00:00,-335600000.0,3100000.0,160200000.0,188000000.0,374200000.0,0.0,-85200000.0,23800000.0,4073500000.0,-223000000.0,-632000000.0,908900000.0,-223000000.0,-632000000.0,908900000.0,53900000.0,581000000.0,581000000.0,35800000.0,-83800000.0,0.0,-489700000.0,0.0,-379300000.0,-3746800000.0,,82900000.0
Amcor PLC,AMCR,,1748790,2018.0,FY,2017-07-01,2018-06-30,2019-09-03 07:55:13+00:00,0.0,700000.0,149700000.0,209400000.0,357100000.0,0.0,-195600000.0,28100000.0,4694300000.0,-542700000.0,-241900000.0,871400000.0,-542700000.0,-241900000.0,871400000.0,86800000.0,586600000.0,586600000.0,122600000.0,-74700000.0,-700000.0,-526900000.0,-13200000.0,-365000000.0,-4663500000.0,,137000000.0
Amcor PLC,AMCR,,1748790,2019.0,Q4,2018-04-01,2019-06-30,,1200000.0,-5100000.0,48200000.0,91800000.0,183400000.0,258200000.0,551700000.0,-10200000.0,6182200000.0,-767300000.0,194000000.0,654700000.0,-767300000.0,194000000.0,654700000.0,81400000.0,82900000.0,82900000.0,-158200000.0,13600000.0,-500000.0,-388100000.0,400000.0,-81300000.0,-6564800000.0,,16000000.0
Amcor PLC,AMCR,,1748790,2019.0,FY,2018-07-01,2019-06-30,2019-09-03 07:55:13+00:00,,-1200000.0,147700000.0,219800000.0,453000000.0,258200000.0,1600000.0,19300000.0,7797900000.0,-764900000.0,10200000.0,776100000.0,-764900000.0,10200000.0,776100000.0,21400000.0,437400000.0,437400000.0,-114700000.0,-48400000.0,-500000.0,-676100000.0,0.0,-332200000.0,-7857600000.0,,84700000.0
Amcor PLC,AMCR,,1748790,2019.0,Q3,2018-04-01,2019-03-31,,-400000.0,1300000.0,37200000.0,30100000.0,82600000.0,-200000.0,-327900000.0,12800000.0,320800000.0,232300000.0,-70900000.0,-113300000.0,232300000.0,-70900000.0,-113300000.0,48100000.0,112400000.0,112400000.0,18300000.0,-19900000.0,600000.0,-900000.0,-400000.0,-78900000.0,-80500000.0,,8400000.0
Amcor PLC,AMCR,,1748790,2019.0,Q3YTD,2018-07-01,2019-03-31,2020-05-11 17:24:06+00:00,-1200000.0,3900000.0,99500000.0,128000000.0,269600000.0,0.0,-550100000.0,29500000.0,1615700000.0,2400000.0,-183800000.0,121400000.0,2400000.0,-183800000.0,121400000.0,-60000000.0,354500000.0,354500000.0,43500000.0,-62000000.0,,-288000000.0,-400000.0,-250900000.0,-1292800000.0,0.0,68700000.0
Amcor PLC,AMCR,,1748790,2019.0,Q2,2018-10-01,2018-12-31,,,1200000.0,38200000.0,66400000.0,101000000.0,200000.0,290300000.0,7600000.0,-292000000.0,-384200000.0,-7100000.0,540500000.0,-384200000.0,-7100000.0,540500000.0,149200000.0,140600000.0,140600000.0,7400000.0,8300000.0,-600000.0,-285000000.0,,-59200000.0,176900000.0,,52500000.0
Amcor PLC,AMCR,,1748790,2019.0,Q2YTD,2018-07-01,2018-12-31,2020-02-11 16:41:07+00:00,-800000.0,2600000.0,62300000.0,97900000.0,187000000.0,200000.0,-222200000.0,16700000.0,1294900000.0,-229900000.0,-112900000.0,234700000.0,-229900000.0,-112900000.0,234700000.0,-108100000.0,242100000.0,242100000.0,25200000.0,-42100000.0,-600000.0,-287100000.0,,-172000000.0,-1212300000.0,0.0,60300000.0
Amcor PLC,AMCR,,1748790,2019.0,Q1,2019-01-01,2018-09-30,2019-11-07 17:11:38+00:00,-800000.0,1400000.0,24100000.0,31500000.0,86000000.0,0.0,-512500000.0,9100000.0,1586900000.0,154300000.0,-105800000.0,-305800000.0,154300000.0,-105800000.0,-305800000.0,-257300000.0,101500000.0,101500000.0,17800000.0,-50400000.0,,-2100000.0,,-112800000.0,-1389200000.0,0.0,7800000.0
Amcor PLC,AMCR,,1748790,2020.0,Q3TTM,2019-04-01,2020-03-31,,1200000.0,-700000.0,273900000.0,226100000.0,682700000.0,683100000.0,-19400000.0,-9300000.0,9200100000.0,-1357200000.0,310400000.0,1125000000.0,-1357200000.0,310400000.0,1125000000.0,78200000.0,522300000.0,522300000.0,-59900000.0,1600000.0,-500000.0,-957300000.0,200000.0,-394000000.0,-9114100000.0,-478200000.0,20400000.0
