company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,preferreddividends,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2011.0,Q1,2011-01-01,2011-03-31,2012-05-10 17:22:14+00:00,0.4,0.4,8607000.0,0.39,14823000.0,32335000.0,32335000.0,32335000.0,26209000.0,111005000.0,34000.0,,,25702000.0,26209000.0,84796000.0,3363000.0,,34309000.0,50487000.0,-3329000.0,47158000.0,111005000.0,80800000.0,79937000.0,83378000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2012.0,Q4,2012-10-01,2012-12-31,,0.72,0.72,15116000.0,0.71,29108000.0,60071000.0,60071000.0,60071000.0,49884000.0,202617000.0,-602000.0,,,44446000.0,49884000.0,152733000.0,3390000.0,,59562000.0,93171000.0,-3992000.0,89179000.0,202617000.0,83500000.0,83328000.0,85736000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2012.0,FY,2012-01-01,2012-12-31,2015-03-02 17:06:32+00:00,2.59,2.59,52036000.0,2.52,94591000.0,216199000.0,216199000.0,216199000.0,174019000.0,707534000.0,-1121000.0,,,156551000.0,174019000.0,533515000.0,13017000.0,,208587000.0,324928000.0,-14138000.0,310790000.0,707534000.0,83500000.0,83328000.0,85736000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2012.0,Q3YTD,2012-01-01,2012-09-30,,1.87,1.87,36920000.0,1.81,65483000.0,156128000.0,156128000.0,156128000.0,124135000.0,504917000.0,-519000.0,,,112105000.0,124135000.0,380782000.0,9627000.0,,149025000.0,231757000.0,-10146000.0,221611000.0,504917000.0,84000000.0,84002000.0,86224000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2012.0,Q3TTM,2011-10-01,2012-09-30,,2.34,2.34,46844000.0,2.26,78492000.0,193899000.0,193899000.0,193899000.0,164760000.0,645077000.0,-538000.0,,,147484000.0,164760000.0,480317000.0,13060000.0,,194328000.0,285989000.0,-13598000.0,272391000.0,645077000.0,84000000.0,84002000.0,86224000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2012.0,Q3,2012-07-01,2012-09-30,2013-11-08 16:08:52+00:00,0.71,0.71,13591000.0,0.69,22943000.0,59648000.0,59648000.0,59648000.0,43498000.0,186932000.0,3000.0,,,44009000.0,43498000.0,143434000.0,3246000.0,,57600000.0,85834000.0,-3243000.0,82591000.0,186932000.0,84000000.0,84002000.0,86224000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2012.0,Q2YTD,2012-01-01,2012-06-30,,1.16,1.16,23329000.0,1.12,42540000.0,96480000.0,96480000.0,96480000.0,80637000.0,317985000.0,-522000.0,,,68096000.0,80637000.0,237348000.0,6381000.0,,91425000.0,145923000.0,-6903000.0,139020000.0,317985000.0,83700000.0,83294000.0,85737000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2012.0,Q2TTM,2011-07-01,2012-06-30,,2.13,2.13,42305000.0,2.05,74146000.0,174765000.0,174765000.0,174765000.0,155487000.0,592358000.0,-23000.0,,,132688000.0,155487000.0,436871000.0,12944000.0,,174993000.0,261878000.0,-12967000.0,248911000.0,592358000.0,83700000.0,83294000.0,85737000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2012.0,Q2,2012-04-01,2012-06-30,2013-08-07 16:46:59+00:00,0.65,0.65,11609000.0,0.63,24295000.0,54401000.0,54401000.0,54401000.0,44665000.0,171820000.0,66000.0,,,34098000.0,44665000.0,127155000.0,2818000.0,,45707000.0,81448000.0,-2752000.0,78696000.0,171820000.0,83700000.0,83294000.0,85737000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2012.0,Q1TTM,2011-04-01,2012-03-31,,1.94,1.94,39284000.0,1.86,66964000.0,157079000.0,157079000.0,157079000.0,145478000.0,554751000.0,-33000.0,,,129667000.0,145478000.0,409273000.0,16246000.0,,168951000.0,240322000.0,-16279000.0,224043000.0,554751000.0,82500000.0,82565000.0,85164000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2012.0,Q1,2012-01-01,2012-03-31,2013-05-10 11:47:57+00:00,0.51,0.51,11720000.0,0.49,18245000.0,42079000.0,42079000.0,42079000.0,35972000.0,146165000.0,-588000.0,,,33998000.0,35972000.0,110193000.0,3563000.0,,45718000.0,64475000.0,-4151000.0,60324000.0,146165000.0,82500000.0,82565000.0,85164000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2013.0,FY,2013-01-01,2013-12-31,2016-02-29 17:35:54+00:00,3.48,3.48,72737000.0,3.36,119068000.0,284501000.0,284501000.0,284501000.0,202173000.0,895171000.0,-602000.0,,,199629000.0,202173000.0,692998000.0,16461000.0,,272366000.0,420632000.0,-17063000.0,403569000.0,895171000.0,81800000.0,81793000.0,84655000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2013.0,Q4,2013-10-01,2013-12-31,,0.82,0.82,24158000.0,0.79,31957000.0,68120000.0,68120000.0,68120000.0,56387000.0,255501000.0,-472000.0,,,68906000.0,56387000.0,199114000.0,5501000.0,,93064000.0,106050000.0,-5973000.0,100077000.0,255501000.0,81800000.0,81793000.0,84655000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2013.0,Q3YTD,2013-01-01,2013-09-30,,2.66,2.66,48579000.0,2.57,87111000.0,216381000.0,216381000.0,216381000.0,145786000.0,639670000.0,-130000.0,,,130723000.0,145786000.0,493884000.0,10960000.0,,179302000.0,314582000.0,-11090000.0,303492000.0,639670000.0,81900000.0,81974000.0,84905000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2013.0,Q3TTM,2012-10-01,2013-09-30,,3.38,3.38,63695000.0,3.28,116219000.0,276452000.0,276452000.0,276452000.0,195670000.0,842287000.0,-732000.0,,,175169000.0,195670000.0,646617000.0,14350000.0,,238864000.0,407753000.0,-15082000.0,392671000.0,842287000.0,81900000.0,81974000.0,84905000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2013.0,Q3,2013-07-01,2013-09-30,2014-11-10 17:03:05+00:00,0.96,0.96,18060000.0,0.93,29035000.0,78620000.0,78620000.0,78620000.0,50417000.0,225150000.0,156000.0,,,45418000.0,50417000.0,174733000.0,3756000.0,,63478000.0,111255000.0,-3600000.0,107655000.0,225150000.0,81900000.0,81974000.0,84905000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.7,1.7,30519000.0,1.64,58076000.0,137761000.0,137761000.0,137761000.0,95369000.0,414520000.0,-286000.0,,,85305000.0,95369000.0,319151000.0,7204000.0,,115824000.0,203327000.0,-7490000.0,195837000.0,414520000.0,81200000.0,81573000.0,84461000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2013.0,Q2TTM,2012-07-01,2013-06-30,,3.13,3.13,59226000.0,3.04,110127000.0,257480000.0,257480000.0,257480000.0,188751000.0,804069000.0,-885000.0,,,173760000.0,188751000.0,615318000.0,13840000.0,,232986000.0,382332000.0,-14725000.0,367607000.0,804069000.0,81200000.0,81573000.0,84461000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2013.0,Q2,2013-04-01,2013-06-30,2014-08-06 17:27:02+00:00,0.9,0.9,15890000.0,0.87,32225000.0,73099000.0,73099000.0,73099000.0,51565000.0,220869000.0,6000.0,,,44340000.0,51565000.0,169304000.0,3756000.0,,60230000.0,109074000.0,-3750000.0,105324000.0,220869000.0,81200000.0,81573000.0,84461000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2013.0,Q1TTM,2012-04-01,2013-03-31,,2.88,2.88,54945000.0,2.8,102197000.0,238782000.0,238782000.0,238782000.0,181851000.0,755020000.0,-825000.0,,,163518000.0,181851000.0,573169000.0,12902000.0,,218463000.0,354706000.0,-13727000.0,340979000.0,755020000.0,80800000.0,81222000.0,83960000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2013.0,Q1,2013-01-01,2013-03-31,2014-05-12 17:08:57+00:00,0.8,0.8,14629000.0,0.77,25851000.0,64662000.0,64662000.0,64662000.0,43804000.0,193651000.0,-292000.0,,,40965000.0,43804000.0,149847000.0,3448000.0,,55594000.0,94253000.0,-3740000.0,90513000.0,193651000.0,80800000.0,81222000.0,83960000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2014.0,FY,2014-01-01,2014-12-31,2017-03-01 16:29:55+00:00,4.37,4.37,112361000.0,4.24,144236000.0,368707000.0,368707000.0,368707000.0,269591000.0,1199390000.0,700000.0,-29501000.0,,281490000.0,269591000.0,929799000.0,44620000.0,-8586000.0,364350000.0,565449000.0,-52506000.0,512943000.0,1199390000.0,84400000.0,84317000.0,86982000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2014.0,Q4,2014-10-01,2014-12-31,,1.25,1.25,37800000.0,1.22,30763000.0,109540000.0,109540000.0,109540000.0,89475000.0,376697000.0,1570000.0,-29501000.0,,106301000.0,89475000.0,287222000.0,28992000.0,-4897000.0,114600000.0,172622000.0,-32319000.0,140303000.0,376697000.0,84400000.0,84317000.0,86982000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2014.0,Q3,2014-07-01,2014-09-30,2015-11-09 16:56:26+00:00,1.14,1.14,25714000.0,1.11,41045000.0,95509000.0,95509000.0,95509000.0,66465000.0,295283000.0,-594000.0,,,58897000.0,66465000.0,228818000.0,4859000.0,-2200000.0,84611000.0,144207000.0,-7653000.0,136554000.0,295283000.0,83800000.0,83611000.0,86134000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2014.0,Q3YTD,2014-01-01,2014-09-30,,3.12,3.12,74561000.0,3.02,113473000.0,259167000.0,259167000.0,259167000.0,180116000.0,822693000.0,-870000.0,,,175189000.0,180116000.0,642577000.0,15628000.0,-3689000.0,249750000.0,392827000.0,-20187000.0,372640000.0,822693000.0,83800000.0,83611000.0,86134000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2014.0,Q3TTM,2013-10-01,2014-09-30,,3.94,3.94,98719000.0,3.81,145430000.0,327287000.0,327287000.0,327287000.0,236503000.0,1078194000.0,-1342000.0,,,244095000.0,236503000.0,841691000.0,21129000.0,-3689000.0,342814000.0,498877000.0,-26160000.0,472717000.0,1078194000.0,83800000.0,83611000.0,86134000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.98,1.98,48847000.0,1.91,72428000.0,163658000.0,163658000.0,163658000.0,113651000.0,527410000.0,-276000.0,,,116292000.0,113651000.0,413759000.0,10769000.0,-1489000.0,165139000.0,248620000.0,-12534000.0,236086000.0,527410000.0,82800000.0,82996000.0,85817000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2014.0,Q2TTM,2013-07-01,2014-06-30,,3.76,3.76,91065000.0,3.63,133420000.0,310398000.0,310398000.0,310398000.0,220455000.0,1008061000.0,-592000.0,,,230616000.0,220455000.0,787606000.0,20026000.0,-1489000.0,321681000.0,465925000.0,-22107000.0,443818000.0,1008061000.0,82800000.0,82996000.0,85817000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2014.0,Q2,2014-04-01,2014-06-30,2015-08-10 17:09:57+00:00,1.07,1.07,24429000.0,1.03,39406000.0,88549000.0,88549000.0,88549000.0,59172000.0,273502000.0,268000.0,,,55417000.0,59172000.0,214330000.0,5308000.0,-1489000.0,79846000.0,134484000.0,-6529000.0,127955000.0,273502000.0,82800000.0,82996000.0,85817000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2014.0,Q1TTM,2013-04-01,2014-03-31,,3.59,3.59,82526000.0,3.47,126239000.0,294948000.0,294948000.0,294948000.0,212848000.0,955428000.0,-854000.0,,,219539000.0,212848000.0,742580000.0,18474000.0,,302065000.0,440515000.0,-19328000.0,421187000.0,955428000.0,82500000.0,82737000.0,85695000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2014.0,Q1,2014-01-01,2014-03-31,2015-05-11 16:05:33+00:00,0.91,0.91,24418000.0,0.88,33022000.0,75109000.0,75109000.0,75109000.0,54479000.0,253908000.0,-544000.0,,,60875000.0,54479000.0,199429000.0,5461000.0,,85293000.0,114136000.0,-6005000.0,108131000.0,253908000.0,82500000.0,82737000.0,85695000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2015.0,FY,2015-01-01,2015-12-31,2018-03-01 16:46:14+00:00,3.94,3.94,193453000.0,3.85,173573000.0,362431000.0,362431000.0,362431000.0,439330000.0,1702865000.0,-2523000.0,-4242000.0,,406790000.0,439330000.0,1263535000.0,71339000.0,-57668000.0,596001000.0,667534000.0,-131530000.0,536004000.0,1702865000.0,92000000.0,92023000.0,94139000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2015.0,Q4,2015-10-01,2015-12-31,,0.57,0.57,48018000.0,0.56,32878000.0,52830000.0,52830000.0,52830000.0,111674000.0,430601000.0,-178000.0,-1767000.0,,126527000.0,111674000.0,318927000.0,16521000.0,-43742000.0,172778000.0,146149000.0,-60441000.0,85708000.0,430601000.0,92000000.0,92023000.0,94139000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2015.0,Q3,2015-07-01,2015-09-30,2016-11-09 16:48:09+00:00,1.27,1.27,48526000.0,1.24,48587000.0,116770000.0,116770000.0,116770000.0,122685000.0,451493000.0,168000.0,-1703000.0,,93525000.0,122685000.0,328808000.0,17163000.0,-6108000.0,140348000.0,188460000.0,-23103000.0,165357000.0,451493000.0,91900000.0,92110000.0,94157000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2015.0,Q3YTD,2015-01-01,2015-09-30,,3.37,3.37,145435000.0,3.29,140695000.0,309601000.0,309601000.0,309601000.0,327656000.0,1272264000.0,-2345000.0,-2475000.0,,280263000.0,327656000.0,944608000.0,54818000.0,-13926000.0,423223000.0,521385000.0,-71089000.0,450296000.0,1272264000.0,91900000.0,92110000.0,94157000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2015.0,Q3TTM,2014-10-01,2015-09-30,,4.62,4.62,183235000.0,4.51,171458000.0,419141000.0,419141000.0,419141000.0,417131000.0,1648961000.0,-775000.0,-31976000.0,,386564000.0,417131000.0,1231830000.0,83810000.0,-18823000.0,537823000.0,694007000.0,-103408000.0,590599000.0,1648961000.0,91900000.0,92110000.0,94157000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2015.0,Q2,2015-04-01,2015-06-30,2016-08-09 17:05:28+00:00,1.07,1.07,48827000.0,1.05,46613000.0,98678000.0,98678000.0,98678000.0,96289000.0,404605000.0,-653000.0,-347000.0,,90685000.0,96289000.0,308316000.0,18089000.0,-5118000.0,139165000.0,169151000.0,-23860000.0,145291000.0,404605000.0,92200000.0,91904000.0,94050000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2015.0,Q2YTD,2015-01-01,2015-06-30,,2.1,2.1,96909000.0,2.05,92108000.0,192831000.0,192831000.0,192831000.0,204971000.0,820771000.0,-2513000.0,-772000.0,,186738000.0,204971000.0,615800000.0,37655000.0,-7818000.0,282875000.0,332925000.0,-47986000.0,284939000.0,820771000.0,92200000.0,91904000.0,94050000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2015.0,Q2TTM,2014-07-01,2015-06-30,,4.49,4.49,160423000.0,4.38,163916000.0,397880000.0,397880000.0,397880000.0,360911000.0,1492751000.0,-1537000.0,-30273000.0,,351936000.0,360911000.0,1131840000.0,71506000.0,-14915000.0,482086000.0,649754000.0,-87958000.0,561796000.0,1492751000.0,92200000.0,91904000.0,94050000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2015.0,Q1,2015-01-01,2015-03-31,2016-05-09 16:27:10+00:00,1.03,1.03,48082000.0,1.0,45495000.0,94153000.0,94153000.0,94153000.0,108682000.0,416166000.0,-1860000.0,-425000.0,,96053000.0,108682000.0,307484000.0,19566000.0,-2700000.0,143710000.0,163774000.0,-24126000.0,139648000.0,416166000.0,91400000.0,91750000.0,93934000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2015.0,Q1TTM,2014-04-01,2015-03-31,,4.49,4.49,136025000.0,4.36,156709000.0,387751000.0,387751000.0,387751000.0,323794000.0,1361648000.0,-616000.0,-29926000.0,,316668000.0,323794000.0,1037854000.0,58725000.0,-11286000.0,422767000.0,615087000.0,-70627000.0,544460000.0,1361648000.0,91400000.0,91750000.0,93934000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2016.0,FY,2016-01-01,2016-12-31,2019-03-01 16:44:55+00:00,4.89,4.89,203256000.0,4.75,190534000.0,452385000.0,452385000.0,452385000.0,459759000.0,1831546000.0,-2982000.0,-690000.0,,415068000.0,459759000.0,1371787000.0,71896000.0,-36356000.0,617634000.0,754153000.0,-111234000.0,642919000.0,1831546000.0,92500000.0,92597000.0,95213000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2016.0,Q4,2016-10-01,2016-12-31,,1.07,1.04,61408000.0,1.0,58031000.0,95424000.0,95424000.0,95424000.0,124266000.0,514953000.0,-1926000.0,,,113304000.0,124266000.0,390687000.0,21991000.0,-38603000.0,174712000.0,215975000.0,-62520000.0,153455000.0,514953000.0,92500000.0,92597000.0,95213000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2016.0,Q3,2016-07-01,2016-09-30,2017-11-09 17:11:18+00:00,1.4,1.4,57084000.0,1.36,40586000.0,129618000.0,129618000.0,129618000.0,124447000.0,484426000.0,-293000.0,-244000.0,,112084000.0,124447000.0,359979000.0,17814000.0,-2744000.0,168924000.0,191055000.0,-20851000.0,170204000.0,484426000.0,92600000.0,92631000.0,95307000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2016.0,Q3YTD,2016-01-01,2016-09-30,,3.82,3.85,141848000.0,3.75,132503000.0,356961000.0,356961000.0,356961000.0,335493000.0,1316593000.0,-1056000.0,-690000.0,,301764000.0,335493000.0,981100000.0,49905000.0,2247000.0,442922000.0,538178000.0,-48714000.0,489464000.0,1316593000.0,92600000.0,92631000.0,95307000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2016.0,Q3TTM,2015-10-01,2016-09-30,,4.39,4.42,189866000.0,4.31,165381000.0,409791000.0,409791000.0,409791000.0,447167000.0,1747194000.0,-1234000.0,-2457000.0,,428291000.0,447167000.0,1300027000.0,66426000.0,-41495000.0,615700000.0,684327000.0,-109155000.0,575172000.0,1747194000.0,92600000.0,92631000.0,95307000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2016.0,Q2,2016-04-01,2016-06-30,2017-08-08 17:05:14+00:00,1.23,1.25,48436000.0,1.22,46095000.0,116253000.0,116253000.0,116253000.0,102999000.0,417905000.0,-104000.0,-231000.0,,95533000.0,102999000.0,314906000.0,15900000.0,7184000.0,143738000.0,171168000.0,-8820000.0,162348000.0,417905000.0,94500000.0,92665000.0,95279000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2016.0,Q2YTD,2016-01-01,2016-06-30,,2.42,2.45,84764000.0,2.39,91917000.0,227343000.0,227343000.0,227343000.0,211046000.0,832167000.0,-763000.0,-446000.0,,189680000.0,211046000.0,621121000.0,32091000.0,4991000.0,273998000.0,347123000.0,-27863000.0,319260000.0,832167000.0,94500000.0,92665000.0,95279000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2016.0,Q2TTM,2015-07-01,2016-06-30,,4.26,4.29,181308000.0,4.19,173382000.0,396943000.0,396943000.0,396943000.0,445405000.0,1714261000.0,-773000.0,-3916000.0,,409732000.0,445405000.0,1268856000.0,65775000.0,-44859000.0,587124000.0,681732000.0,-111407000.0,570325000.0,1714261000.0,94500000.0,92665000.0,95279000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2016.0,Q1,2016-01-01,2016-03-31,2017-05-08 20:24:55+00:00,1.19,1.2,36328000.0,1.17,45822000.0,111090000.0,111090000.0,111090000.0,108047000.0,414262000.0,-659000.0,-215000.0,,94147000.0,108047000.0,306215000.0,16191000.0,-2193000.0,130260000.0,175955000.0,-19043000.0,156912000.0,414262000.0,93400000.0,92516000.0,95030000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2016.0,Q1TTM,2015-04-01,2016-03-31,,4.1,4.11,181699000.0,4.02,173900000.0,379368000.0,379368000.0,379368000.0,438695000.0,1700961000.0,-1322000.0,-4032000.0,,404884000.0,438695000.0,1262266000.0,67964000.0,-57161000.0,582551000.0,679715000.0,-126447000.0,553268000.0,1700961000.0,93400000.0,92516000.0,95030000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2017.0,FY,2017-01-01,2017-12-31,2020-03-02 16:06:12+00:00,8.12,8.12,264560000.0,7.91,153390000.0,740200000.0,740200000.0,740200000.0,542746000.0,2249538000.0,173436000.0,61000.0,,558411000.0,542746000.0,1706792000.0,110442000.0,-53164000.0,823032000.0,883760000.0,9830000.0,893590000.0,2249538000.0,91200000.0,91129000.0,93594000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2017.0,Q4,2017-10-01,2017-12-31,,3.13,3.13,65829000.0,3.03,-74366000.0,282697000.0,282697000.0,282697000.0,143627000.0,609991000.0,-190000.0,61000.0,,160462000.0,143627000.0,466364000.0,30824000.0,-667000.0,226352000.0,240012000.0,-31681000.0,208331000.0,609991000.0,91200000.0,91129000.0,93594000.0
