company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2011.0,Q2TTM,2010-07-01,2011-06-30,,-3971000.0,23158000.0,41360000.0,14508000.0,11468000.0,,17231000.0,-109304000.0,10499000.0,318000000.0,,-61787000.0,-16104000.0,89731000.0,-61787000.0,-16104000.0,89731000.0,29071000.0,119961000.0,119961000.0,44448000.0,13598000.0,,-7634000.0,-12133000.0,-396250000.0,
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2011.0,Q2,2011-04-01,2011-06-30,,-785000.0,5782000.0,17181000.0,153000.0,2806000.0,,1976000.0,-48455000.0,371000.0,308000000.0,,-27696000.0,-4107000.0,11248000.0,-27696000.0,-4107000.0,11248000.0,-18579000.0,36714000.0,36714000.0,14401000.0,1034000.0,,,-3322000.0,-337101000.0,
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-09 16:17:13+00:00,-785000.0,11664000.0,20284000.0,4335000.0,5531000.0,,9347000.0,-105392000.0,855000.0,318000000.0,,-18704000.0,-6701000.0,2454000.0,-18704000.0,-6701000.0,2454000.0,-13604000.0,69049000.0,69049000.0,21602000.0,1821000.0,,,-5916000.0,-339380000.0,
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2011.0,Q1,2011-01-01,2011-03-31,2012-05-10 17:22:14+00:00,,5882000.0,3103000.0,4182000.0,2725000.0,,7371000.0,-56937000.0,484000.0,10000000.0,,8992000.0,-2594000.0,-8794000.0,8992000.0,-2594000.0,-8794000.0,4975000.0,32335000.0,32335000.0,7201000.0,787000.0,,,-2594000.0,-2279000.0,
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2012.0,Q4,2012-10-01,2012-12-31,,-628000.0,13280000.0,8741000.0,3902000.0,1836000.0,,1527000.0,23224000.0,5796000.0,317000000.0,,-114163000.0,-6105000.0,102329000.0,-114163000.0,-6105000.0,102329000.0,-16412000.0,60071000.0,60071000.0,3918000.0,6178000.0,,,-5477000.0,-243137000.0,-200000000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2012.0,FY,2012-01-01,2012-12-31,2015-03-02 17:06:32+00:00,-190447000.0,37920000.0,38169000.0,14760000.0,14116000.0,,10600000.0,-144591000.0,27187000.0,723000000.0,,61988000.0,-209558000.0,135460000.0,61988000.0,-209558000.0,135460000.0,-1510000.0,216199000.0,216199000.0,11816000.0,29355000.0,,,-19111000.0,-517554000.0,-200000000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2012.0,Q3TTM,2011-10-01,2012-09-30,,-501649000.0,28324000.0,43462000.0,14606000.0,18520000.0,,4498000.0,-12593000.0,24802000.0,661000000.0,,436369000.0,-520329000.0,242239000.0,436369000.0,-520329000.0,242239000.0,162777000.0,193900000.0,193900000.0,14088000.0,28734000.0,,,-18680000.0,-278167000.0,
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2012.0,Q3,2012-07-01,2012-09-30,,-154329000.0,9232000.0,5264000.0,3649000.0,4359000.0,,7835000.0,-7212000.0,9807000.0,189138000.0,,126250000.0,-159532000.0,69929000.0,126250000.0,-159532000.0,69929000.0,44482000.0,59648000.0,59648000.0,3902000.0,8427000.0,,,-5203000.0,-81122000.0,
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-08 16:08:52+00:00,-189819000.0,24640000.0,29428000.0,10858000.0,12280000.0,,9073000.0,-167815000.0,21391000.0,406000000.0,,176151000.0,-203453000.0,33131000.0,176151000.0,-203453000.0,33131000.0,14902000.0,156128000.0,156128000.0,7898000.0,23177000.0,,,-13634000.0,-274417000.0,
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2012.0,Q2TTM,2011-07-01,2012-06-30,,-368468000.0,25198000.0,53085000.0,17835000.0,17107000.0,,-6383000.0,10997000.0,19206000.0,459862000.0,,304826000.0,-384437000.0,240373000.0,304826000.0,-384437000.0,240373000.0,154379000.0,174766000.0,174766000.0,12305000.0,26656000.0,,,-15969000.0,-200898000.0,
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2012.0,Q2,2012-04-01,2012-06-30,,-35480000.0,6806000.0,18160000.0,3181000.0,4802000.0,,-6080000.0,7039000.0,3847000.0,6902000.0,,-62248000.0,-40348000.0,77136000.0,-62248000.0,-40348000.0,77136000.0,-31540000.0,54401000.0,54401000.0,4088000.0,5867000.0,,,-4868000.0,-78864000.0,
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-07 16:46:59+00:00,-35490000.0,15408000.0,24164000.0,7209000.0,7921000.0,,1238000.0,-160603000.0,11584000.0,216862000.0,,49901000.0,-43921000.0,-36798000.0,49901000.0,-43921000.0,-36798000.0,-29580000.0,96480000.0,96480000.0,3996000.0,14750000.0,,,-8431000.0,-193295000.0,
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2012.0,Q1TTM,2011-04-01,2012-03-31,,-333773000.0,24174000.0,52106000.0,14807000.0,15111000.0,,1673000.0,-44497000.0,15730000.0,760960000.0,,339378000.0,-348196000.0,174485000.0,339378000.0,-348196000.0,174485000.0,167340000.0,157079000.0,157079000.0,22618000.0,21823000.0,,,-14423000.0,-459135000.0,
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2012.0,Q1,2012-01-01,2012-03-31,2013-05-10 11:47:57+00:00,-10000.0,8602000.0,6004000.0,4028000.0,3119000.0,,7318000.0,-167642000.0,7737000.0,209960000.0,,112149000.0,-3573000.0,-113934000.0,112149000.0,-3573000.0,-113934000.0,1960000.0,42079000.0,42079000.0,-92000.0,8883000.0,,,-3563000.0,-114431000.0,
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2013.0,FY,2013-01-01,2013-12-31,2016-02-29 17:35:54+00:00,-728343000.0,55852000.0,99308000.0,25886000.0,16885000.0,,-7826000.0,5439000.0,30438000.0,851378000.0,,435725000.0,-749128000.0,375685000.0,435725000.0,-749128000.0,375685000.0,54456000.0,284501000.0,284501000.0,13008000.0,32535000.0,,,-20785000.0,-478626000.0,
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2013.0,Q4,2013-10-01,2013-12-31,,-351372000.0,21883000.0,14613000.0,12845000.0,2275000.0,,-569000.0,64579000.0,7638000.0,421884000.0,,182120000.0,-356809000.0,167674000.0,182120000.0,-356809000.0,167674000.0,-7584000.0,68120000.0,68120000.0,10817000.0,8216000.0,,,-5437000.0,-255618000.0,
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2013.0,Q3TTM,2012-10-01,2013-09-30,,-377599000.0,47249000.0,93436000.0,16943000.0,16446000.0,,-5730000.0,-35916000.0,28596000.0,746494000.0,,139442000.0,-398424000.0,310340000.0,139442000.0,-398424000.0,310340000.0,45628000.0,276452000.0,276452000.0,6109000.0,30497000.0,,,-20825000.0,-466145000.0,-200000000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2013.0,Q3,2013-07-01,2013-09-30,,-220015000.0,13137000.0,24575000.0,4779000.0,4924000.0,,9219000.0,31669000.0,10289000.0,243599000.0,,143521000.0,-225255000.0,125299000.0,143521000.0,-225255000.0,125299000.0,52784000.0,78620000.0,78620000.0,-3051000.0,12303000.0,,,-5240000.0,-122670000.0,
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-10 17:03:05+00:00,-376971000.0,33969000.0,84695000.0,13041000.0,14610000.0,,-7257000.0,-59140000.0,22800000.0,429494000.0,,253605000.0,-392319000.0,208011000.0,253605000.0,-392319000.0,208011000.0,62040000.0,216381000.0,216381000.0,2191000.0,24319000.0,,,-15348000.0,-223008000.0,
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2013.0,Q2TTM,2012-07-01,2013-06-30,,-311913000.0,43344000.0,74125000.0,15813000.0,15881000.0,,-7114000.0,-74797000.0,28114000.0,692033000.0,,122171000.0,-332701000.0,254970000.0,122171000.0,-332701000.0,254970000.0,37326000.0,257480000.0,257480000.0,13062000.0,26621000.0,,,-20788000.0,-424597000.0,-200000000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2013.0,Q2,2013-04-01,2013-06-30,,-62183000.0,11050000.0,21694000.0,4399000.0,4839000.0,,-7074000.0,4951000.0,7255000.0,98895000.0,,46493000.0,-67529000.0,96402000.0,46493000.0,-67529000.0,96402000.0,68292000.0,73099000.0,73099000.0,2463000.0,6173000.0,,,-5346000.0,-65830000.0,
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-06 17:27:02+00:00,-156956000.0,20832000.0,60120000.0,8262000.0,9686000.0,,-16476000.0,-90809000.0,12511000.0,185895000.0,,110084000.0,-167064000.0,82712000.0,110084000.0,-167064000.0,82712000.0,9256000.0,137761000.0,137761000.0,5242000.0,12016000.0,,,-10108000.0,-100338000.0,
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2013.0,Q1TTM,2012-04-01,2013-03-31,,-285210000.0,39100000.0,70591000.0,14595000.0,15844000.0,,-6120000.0,-72709000.0,24706000.0,600040000.0,,13430000.0,-305520000.0,235704000.0,13430000.0,-305520000.0,235704000.0,-62506000.0,238782000.0,238782000.0,14687000.0,26315000.0,,,-20310000.0,-437631000.0,-200000000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2013.0,Q1,2013-01-01,2013-03-31,2014-05-12 17:08:57+00:00,-94773000.0,9782000.0,38426000.0,3863000.0,4847000.0,,-9402000.0,-95760000.0,5256000.0,87000000.0,,63591000.0,-99535000.0,-13690000.0,63591000.0,-99535000.0,-13690000.0,-59036000.0,64662000.0,64662000.0,2779000.0,5843000.0,,,-4762000.0,-34508000.0,
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2014.0,FY,2014-01-01,2014-12-31,2017-03-01 16:29:55+00:00,-2395778000.0,92204000.0,79124000.0,29098000.0,21100000.0,,-37548000.0,124206000.0,29641000.0,3458320000.0,,2162265000.0,-2594087000.0,608337000.0,2162265000.0,-2594087000.0,608334000.0,138964000.0,368707000.0,368707000.0,2120000.0,56790000.0,-171239000.0,,-27070000.0,-1382486000.0,0.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2014.0,Q4,2014-10-01,2014-12-31,,-2133859000.0,32423000.0,15571000.0,9860000.0,6320000.0,,-22451000.0,135281000.0,7719000.0,3179331000.0,,2218458000.0,-2313889000.0,290845000.0,2218458000.0,-2313889000.0,290842000.0,172960000.0,109540000.0,109540000.0,7281000.0,3539000.0,-171239000.0,,-8791000.0,-972131000.0,
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-09 16:56:26+00:00,-261919000.0,59781000.0,63553000.0,19238000.0,14780000.0,,-15097000.0,-11075000.0,21922000.0,278989000.0,,-56193000.0,-280198000.0,317492000.0,-56193000.0,-280198000.0,317492000.0,-33996000.0,259167000.0,259167000.0,-5161000.0,53251000.0,,,-18279000.0,-410355000.0,
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2014.0,Q3TTM,2013-10-01,2014-09-30,,-613291000.0,81664000.0,78166000.0,32083000.0,17055000.0,,-15666000.0,53504000.0,29560000.0,700873000.0,,125927000.0,-637007000.0,485166000.0,125927000.0,-637007000.0,485166000.0,-41580000.0,327287000.0,327287000.0,5656000.0,61467000.0,,,-23716000.0,-665973000.0,
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2014.0,Q3,2014-07-01,2014-09-30,,-72069000.0,20607000.0,10856000.0,6441000.0,5107000.0,,-16533000.0,57146000.0,13645000.0,19737000.0,,-57975000.0,-78796000.0,159771000.0,-57975000.0,-78796000.0,159771000.0,6467000.0,95509000.0,95509000.0,-18598000.0,34617000.0,,,-6727000.0,-125974000.0,
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2014.0,Q2TTM,2013-07-01,2014-06-30,,-761237000.0,74194000.0,91885000.0,30421000.0,16872000.0,,10086000.0,28027000.0,26204000.0,924735000.0,,327423000.0,-783466000.0,450694000.0,327423000.0,-783466000.0,450694000.0,4737000.0,310398000.0,310398000.0,21203000.0,39153000.0,,,-22229000.0,-662669000.0,
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2014.0,Q2,2014-04-01,2014-06-30,,-170558000.0,19557000.0,31832000.0,6533000.0,4872000.0,,1892000.0,-20148000.0,3765000.0,214737000.0,,82675000.0,-176526000.0,106227000.0,82675000.0,-176526000.0,106227000.0,14268000.0,88549000.0,88549000.0,13397000.0,2508000.0,,,-5968000.0,-138335000.0,
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-10 17:09:57+00:00,-189850000.0,39174000.0,52697000.0,12797000.0,9673000.0,,1436000.0,-68221000.0,8277000.0,259252000.0,,1782000.0,-201402000.0,157721000.0,1782000.0,-201402000.0,157721000.0,-40463000.0,163658000.0,163658000.0,13437000.0,18634000.0,,,-11552000.0,-284381000.0,
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2014.0,Q1TTM,2013-04-01,2014-03-31,,-652862000.0,65687000.0,81747000.0,28287000.0,16839000.0,,1120000.0,53126000.0,29694000.0,808893000.0,,291241000.0,-674469000.0,440869000.0,291241000.0,-674469000.0,440869000.0,58761000.0,294948000.0,294948000.0,10269000.0,42818000.0,,,-21607000.0,-590164000.0,
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2014.0,Q1,2014-01-01,2014-03-31,2015-05-11 16:05:33+00:00,-19292000.0,19617000.0,20865000.0,6264000.0,4801000.0,,-456000.0,-48073000.0,4512000.0,44515000.0,,-80893000.0,-24876000.0,51494000.0,-80893000.0,-24876000.0,51494000.0,-54731000.0,75109000.0,75109000.0,40000.0,16126000.0,,,-5584000.0,-146046000.0,
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2015.0,FY,2015-01-01,2015-12-31,2018-03-01 16:46:14+00:00,-49069000.0,169999000.0,83380000.0,72537000.0,30500000.0,0.0,-37022000.0,49902000.0,19926000.0,0.0,,-648065000.0,-99414000.0,754582000.0,-648065000.0,-99414000.0,754584000.0,-29917000.0,362431000.0,362431000.0,141750000.0,-15750000.0,-8470000.0,,-41875000.0,-652241000.0,0.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2015.0,Q4,2015-10-01,2015-12-31,,-39830000.0,42210000.0,36041000.0,16578000.0,7559000.0,,-6702000.0,35450000.0,5949000.0,,,-145801000.0,-52867000.0,230130000.0,-145801000.0,-52867000.0,230132000.0,24762000.0,52830000.0,52830000.0,92081000.0,105000.0,-688000.0,,-12349000.0,-151855000.0,
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-09 16:48:09+00:00,-9239000.0,127789000.0,47339000.0,55959000.0,22941000.0,,-30320000.0,14452000.0,13977000.0,0.0,,-502264000.0,-46547000.0,524452000.0,-502264000.0,-46547000.0,524452000.0,-54679000.0,309601000.0,309601000.0,49669000.0,-15855000.0,-7782000.0,,-29526000.0,-500386000.0,0.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2015.0,Q3TTM,2014-10-01,2015-09-30,,-2143098000.0,160212000.0,62910000.0,65819000.0,29261000.0,,-52771000.0,149733000.0,21696000.0,3179331000.0,,1716194000.0,-2360436000.0,815297000.0,1716194000.0,-2360436000.0,815294000.0,118281000.0,419141000.0,419141000.0,56950000.0,-12316000.0,-179021000.0,,-38317000.0,-1472517000.0,
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2015.0,Q3,2015-07-01,2015-09-30,,-1285000.0,42445000.0,17105000.0,17076000.0,7845000.0,,-16538000.0,150226000.0,6872000.0,-98441000.0,,-248928000.0,-22359000.0,326040000.0,-248928000.0,-22359000.0,326040000.0,38215000.0,116770000.0,116770000.0,8740000.0,14314000.0,-7782000.0,,-13292000.0,-171673000.0,
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-09 17:05:28+00:00,-7954000.0,85344000.0,30234000.0,38883000.0,15096000.0,,-13782000.0,-135774000.0,7105000.0,98441000.0,,-253336000.0,-24188000.0,198412000.0,-253336000.0,-24188000.0,198412000.0,-92894000.0,192831000.0,192831000.0,40929000.0,-30169000.0,,,-16234000.0,-328713000.0,0.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2015.0,Q2TTM,2014-07-01,2015-06-30,,-2213882000.0,138374000.0,56661000.0,55184000.0,26523000.0,,-52766000.0,56653000.0,28469000.0,3297509000.0,,1907147000.0,-2416873000.0,649028000.0,1907147000.0,-2416873000.0,649025000.0,86533000.0,397880000.0,397880000.0,29612000.0,7987000.0,-171239000.0,,-31752000.0,-1426818000.0,
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2015.0,Q2,2015-04-01,2015-06-30,,-7103000.0,43016000.0,14242000.0,17593000.0,7598000.0,,-300000.0,-38245000.0,4534000.0,63576000.0,,-110695000.0,-15232000.0,131009000.0,-110695000.0,-15232000.0,131009000.0,4782000.0,98678000.0,98678000.0,19976000.0,3221000.0,,,-8129000.0,-182026000.0,
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2015.0,Q1,2015-01-01,2015-03-31,2016-05-09 16:27:10+00:00,-851000.0,42328000.0,15992000.0,21290000.0,7498000.0,,-13482000.0,-97529000.0,2571000.0,34865000.0,,-142641000.0,-8956000.0,67403000.0,-142641000.0,-8956000.0,67403000.0,-97676000.0,94153000.0,94153000.0,20953000.0,-33390000.0,,,-8105000.0,-146687000.0,
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2015.0,Q1TTM,2014-04-01,2015-03-31,,-2377337000.0,114915000.0,74251000.0,44124000.0,23797000.0,,-50574000.0,74750000.0,27700000.0,3448670000.0,,2100517000.0,-2578167000.0,624246000.0,2100517000.0,-2578167000.0,624243000.0,96019000.0,387751000.0,387751000.0,23033000.0,7274000.0,-171239000.0,,-29591000.0,-1383127000.0,
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2016.0,FY,2016-01-01,2016-12-31,2019-03-01 16:44:55+00:00,-1331985000.0,174382000.0,101951000.0,70339000.0,36456000.0,0.0,-43476000.0,-90502000.0,21231000.0,1851713000.0,,753969000.0,-1389585000.0,708218000.0,753969000.0,-1389585000.0,708218000.0,29126000.0,452385000.0,452385000.0,135497000.0,,1411000.0,,-59011000.0,-931297000.0,-187678000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2016.0,Q4,2016-10-01,2016-12-31,,-906000.0,52627000.0,22352000.0,21814000.0,10750000.0,,7395000.0,81189000.0,2611000.0,99418000.0,,-222444000.0,-18040000.0,303887000.0,-222444000.0,-18040000.0,303932000.0,70843000.0,95424000.0,95424000.0,63897000.0,,,,-17134000.0,-172287000.0,-152186000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-09 17:11:18+00:00,-1331079000.0,121755000.0,79599000.0,48525000.0,25706000.0,0.0,-50871000.0,-171691000.0,18620000.0,1752295000.0,,976413000.0,-1371545000.0,404331000.0,976413000.0,-1371545000.0,404286000.0,-41717000.0,356961000.0,356961000.0,71600000.0,,1411000.0,,-41877000.0,-759010000.0,-35492000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2016.0,Q3TTM,2015-10-01,2016-09-30,,-1370909000.0,163965000.0,115640000.0,65103000.0,33265000.0,,-57573000.0,-136241000.0,24569000.0,1752295000.0,,830612000.0,-1424412000.0,634461000.0,830612000.0,-1424412000.0,634418000.0,-16955000.0,409791000.0,409791000.0,163681000.0,105000.0,723000.0,,-54226000.0,-910865000.0,-35492000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2016.0,Q3,2016-07-01,2016-09-30,,-1325780000.0,49651000.0,15254000.0,18164000.0,9395000.0,,-44175000.0,-27063000.0,10656000.0,1513295000.0,,1097902000.0,-1333621000.0,192289000.0,1097902000.0,-1333621000.0,192244000.0,-87650000.0,129618000.0,129618000.0,30688000.0,,9279000.0,,-17120000.0,-416594000.0,-9455000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-08 17:05:14+00:00,-5299000.0,72104000.0,64345000.0,30361000.0,16311000.0,,-6696000.0,-144628000.0,7964000.0,239000000.0,,-121489000.0,-37924000.0,212042000.0,-121489000.0,-37924000.0,212042000.0,45933000.0,227343000.0,227343000.0,40912000.0,,-7868000.0,,-24757000.0,-342416000.0,-26037000.0
