company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,customerdeposits,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netppe,noncurrentdeferredtaxliabilities,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2013.0,Q2,,2013-06-30,2013-08-07 16:46:59+00:00,528161000.0,1029675000.0,65865000.0,54719000.0,-37500000.0,292905000.0,0.0,574719000.0,7642000.0,158459000.0,994648000.0,101373000.0,515702000.0,485997000.0,,46654000.0,176502000.0,,50267000.0,,27122000.0,48474000.0,888458000.0,548091000.0,3013089000.0,1050014000.0,1405818000.0,1300576000.0,1050014000.0,1050014000.0,1963075000.0,3013089000.0,1560617000.0,662499000.0,,-375663000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2013.0,Q1,,2013-03-31,2013-05-10 11:47:57+00:00,501036000.0,1011464000.0,61383000.0,51212000.0,-14078000.0,224613000.0,0.0,557395000.0,7710000.0,170035000.0,973335000.0,97104000.0,502103000.0,491988000.0,,45892000.0,175554000.0,,50988000.0,,24932000.0,49347000.0,815359000.0,507375000.0,2890384000.0,983013000.0,1318066000.0,1239829000.0,983013000.0,983013000.0,1907371000.0,2890384000.0,1526426000.0,667542000.0,,-375663000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2014.0,FY,,2014-12-31,2016-02-29 17:35:54+00:00,716676000.0,1348797000.0,178375000.0,61499000.0,-291508000.0,477069000.0,0.0,1852562000.0,101451000.0,492257000.0,3713182000.0,135062000.0,2386242000.0,2168953000.0,141933000.0,73563000.0,799939000.0,84546000.0,72431000.0,40629000.0,74889000.0,135144000.0,1403905000.0,1424764000.0,8524701000.0,2618562000.0,2137350000.0,2896618000.0,2618562000.0,2618562000.0,5906139000.0,8524701000.0,6313788000.0,3009521000.0,,-346397000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2014.0,Q3,,2014-09-30,2014-11-10 17:03:05+00:00,612691000.0,1109262000.0,109258000.0,71156000.0,-93146000.0,304109000.0,0.0,733251000.0,3444000.0,180131000.0,1557011000.0,127340000.0,865116000.0,434820000.0,147512000.0,56184000.0,233695000.0,106665000.0,93942000.0,68428000.0,45512000.0,42348000.0,1294365000.0,919945000.0,4224440000.0,1558807000.0,1504675000.0,1928690000.0,1558807000.0,1558807000.0,2665633000.0,4224440000.0,2663581000.0,736943000.0,,-375663000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2014.0,Q2,,2014-06-30,2014-08-06 17:27:02+00:00,573482000.0,1112927000.0,124027000.0,68695000.0,-24667000.0,297642000.0,0.0,676994000.0,4415000.0,193604000.0,1572930000.0,125195000.0,848635000.0,450207000.0,162383000.0,56500000.0,245984000.0,115726000.0,89863000.0,53666000.0,61917000.0,46153000.0,1198856000.0,1021149000.0,4253365000.0,1475520000.0,1523054000.0,2027988000.0,1475520000.0,1475520000.0,2777845000.0,4253365000.0,2673811000.0,749857000.0,,-375663000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2014.0,Q1,,2014-03-31,2014-05-12 17:08:57+00:00,578507000.0,1076253000.0,111275000.0,63567000.0,-31499000.0,283374000.0,0.0,663035000.0,4258000.0,174683000.0,1561530000.0,118458000.0,860898000.0,459916000.0,,54891000.0,248066000.0,119260000.0,87989000.0,52462000.0,60684000.0,46840000.0,1110307000.0,926368000.0,4036717000.0,1366180000.0,1471409000.0,1910093000.0,1366180000.0,1366180000.0,2670537000.0,4036717000.0,2510417000.0,760444000.0,,-375663000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2015.0,FY,,2015-12-31,2017-03-01 16:29:55+00:00,669528000.0,1252954000.0,150677000.0,82809000.0,-570811000.0,447152000.0,0.0,1989038000.0,8913000.0,507233000.0,3546034000.0,163569000.0,2183595000.0,2059900000.0,76568000.0,80760000.0,713428000.0,44936000.0,58225000.0,38957000.0,68113000.0,167492000.0,1766336000.0,875100000.0,7889806000.0,2830047000.0,1944624000.0,2247474000.0,2830047000.0,2830047000.0,5059759000.0,7889806000.0,5864422000.0,2812285000.0,,-354516000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2015.0,Q3,,2015-09-30,2015-11-09 16:56:26+00:00,760413000.0,1396957000.0,178974000.0,79127000.0,-332610000.0,422390000.0,0.0,1935382000.0,33081000.0,461958000.0,3712326000.0,154987000.0,2270524000.0,2086664000.0,125176000.0,75860000.0,759871000.0,38290000.0,67704000.0,34768000.0,51669000.0,129446000.0,1713506000.0,1001624000.0,8285133000.0,2962571000.0,2033543000.0,2441259000.0,2962571000.0,2962571000.0,5322562000.0,8285133000.0,6175730000.0,2881303000.0,,-353707000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2015.0,Q2,,2015-06-30,2015-08-10 17:09:57+00:00,815544000.0,1575477000.0,160983000.0,73816000.0,-243143000.0,384175000.0,0.0,1899808000.0,54143000.0,456693000.0,3767071000.0,146978000.0,2338148000.0,2112245000.0,121807000.0,73162000.0,794135000.0,42038000.0,73477000.0,39687000.0,57857000.0,129354000.0,1596736000.0,1246342000.0,8574671000.0,2907004000.0,2201006000.0,2721600000.0,2907004000.0,2907004000.0,5667667000.0,8574671000.0,6300503000.0,2946067000.0,,-346397000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2015.0,Q1,,2015-03-31,2015-05-11 16:05:33+00:00,775929000.0,1452474000.0,151974000.0,65542000.0,-249990000.0,379393000.0,0.0,1878503000.0,77638000.0,451588000.0,3761378000.0,137608000.0,2369922000.0,2139704000.0,124086000.0,72066000.0,794381000.0,40680000.0,68007000.0,34186000.0,70198000.0,129562000.0,1498058000.0,1336108000.0,8504724000.0,2780174000.0,2109265000.0,2756279000.0,2780174000.0,2780174000.0,5724550000.0,8504724000.0,6323393000.0,2968271000.0,,-346397000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2016.0,FY,,2016-12-31,2018-03-01 16:46:14+00:00,1151432000.0,1793009000.0,238812000.0,,-666403000.0,475018000.0,0.0,2074215000.0,,530787000.0,4195150000.0,,2653233000.0,2521727000.0,36200000.0,142504000.0,668580000.0,38781000.0,71952000.0,56069000.0,90914000.0,168752000.0,2218721000.0,1336506000.0,9626732000.0,3084038000.0,2527693000.0,3296318000.0,3084038000.0,3084038000.0,6542694000.0,9626732000.0,6956535000.0,3246376000.0,,-542495000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2016.0,Q3,,2016-09-30,2016-11-09 16:48:09+00:00,1230339000.0,1990686000.0,206386000.0,106908000.0,-612150000.0,405435000.0,0.0,2057683000.0,8879000.0,595405000.0,4183981000.0,251394000.0,2758877000.0,2552357000.0,79717000.0,144486000.0,692221000.0,39080000.0,63837000.0,37982000.0,80837000.0,199319000.0,2123297000.0,1383763000.0,9916054000.0,3178521000.0,2685156000.0,3454973000.0,3178521000.0,3178521000.0,6737533000.0,9916054000.0,7086412000.0,3282560000.0,,-390309000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2016.0,Q2,,2016-06-30,2016-08-09 17:05:28+00:00,904151000.0,1621385000.0,160566000.0,99242000.0,-559741000.0,493085000.0,0.0,2032808000.0,7106000.0,503112000.0,3557446000.0,189665000.0,2112238000.0,2007918000.0,90803000.0,90423000.0,705130000.0,40303000.0,66853000.0,40665000.0,73355000.0,156014000.0,1990492000.0,824158000.0,8268708000.0,3082705000.0,2350945000.0,2432290000.0,3082705000.0,3082705000.0,5186003000.0,8268708000.0,5827340000.0,2753713000.0,,-380854000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2016.0,Q1,,2016-03-31,2016-05-09 16:27:10+00:00,796803000.0,1431808000.0,185505000.0,91562000.0,-539609000.0,399318000.0,0.0,2005729000.0,7969000.0,471109000.0,3564211000.0,177167000.0,2155157000.0,2032905000.0,82626000.0,85605000.0,713404000.0,42469000.0,69650000.0,39738000.0,70251000.0,145235000.0,1876308000.0,742128000.0,8011830000.0,2987769000.0,2054581000.0,2238014000.0,2987769000.0,2987769000.0,5024061000.0,8011830000.0,5871644000.0,2786047000.0,,-354659000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2017.0,FY,,2017-12-31,2019-03-01 16:44:55+00:00,1437314000.0,2231011000.0,238472000.0,,-551857000.0,913595000.0,0.0,2214346000.0,,732171000.0,4715823000.0,,2724957000.0,2902104000.0,32859000.0,180057000.0,518912000.0,71033000.0,114962000.0,125319000.0,187820000.0,217275000.0,2958921000.0,1616512000.0,11318359000.0,3676522000.0,3549701000.0,4095502000.0,3676522000.0,3676522000.0,7641837000.0,11318359000.0,7588601000.0,3546335000.0,,-944888000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2017.0,Q3,,2017-09-30,2017-11-09 17:11:18+00:00,1435585000.0,2250255000.0,285841000.0,,-466367000.0,834756000.0,0.0,2165448000.0,,731501000.0,4644559000.0,,2876440000.0,2933976000.0,33526000.0,168065000.0,742498000.0,117464000.0,86203000.0,50504000.0,252975000.0,183515000.0,2676224000.0,1602507000.0,11330294000.0,3430418000.0,3521501000.0,4172898000.0,3430418000.0,3430418000.0,7899876000.0,11330294000.0,7640728000.0,3726978000.0,,-944887000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2017.0,Q2,,2017-06-30,2017-08-08 17:05:14+00:00,1240766000.0,2170563000.0,206073000.0,,-610049000.0,564578000.0,0.0,2137035000.0,,688574000.0,4212523000.0,,2562326000.0,2394621000.0,40845000.0,154278000.0,637162000.0,40169000.0,86381000.0,45402000.0,109178000.0,201039000.0,2473401000.0,1443444000.0,10101711000.0,3405500000.0,3045358000.0,3619026000.0,3405500000.0,3405500000.0,6696211000.0,10101711000.0,6902075000.0,3077185000.0,,-594887000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2017.0,Q1,,2017-03-31,2017-05-08 20:24:55+00:00,1246182000.0,2036833000.0,213999000.0,122497000.0,-572789000.0,546560000.0,0.0,2114682000.0,,589387000.0,4227472000.0,271534000.0,2633651000.0,2460629000.0,40763000.0,149037000.0,666572000.0,43389000.0,76940000.0,40276000.0,110265000.0,188433000.0,2342414000.0,1407708000.0,10009954000.0,3341812000.0,2882091000.0,3500665000.0,3341812000.0,3341812000.0,6668142000.0,10009954000.0,6978826000.0,3167477000.0,,-542495000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2018.0,FY,,2018-12-31,2020-03-02 16:06:12+00:00,1117649000.0,2311815000.0,261594000.0,,-913858000.0,1031145000.0,0.0,2306966000.0,,926685000.0,4542074000.0,,2407910000.0,2748431000.0,42674000.0,186201000.0,491946000.0,118669000.0,147632000.0,126707000.0,199278000.0,333748000.0,3817656000.0,2070616000.0,11202477000.0,3340180000.0,3875986000.0,4495213000.0,3340180000.0,3340180000.0,7862297000.0,11202477000.0,7140290000.0,3367084000.0,,-1870584000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2018.0,Q3,,2018-09-30,2018-11-08 17:22:04+00:00,1616949000.0,2742339000.0,252069000.0,,-944746000.0,924442000.0,0.0,2316876000.0,,825371000.0,4517348000.0,,2438627000.0,2773378000.0,33032000.0,184979000.0,506310000.0,90531000.0,143913000.0,124486000.0,202102000.0,264108000.0,3515657000.0,1699548000.0,11450890000.0,3562248000.0,4132991000.0,4484468000.0,3562248000.0,3562248000.0,7888642000.0,11450890000.0,7132920000.0,3404174000.0,,-1325539000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2018.0,Q2,,2018-06-30,2018-08-09 16:49:40+00:00,1532741000.0,2655937000.0,214682000.0,,-870688000.0,919662000.0,0.0,2277350000.0,,852617000.0,4556206000.0,,2515232000.0,2832316000.0,39859000.0,179096000.0,498918000.0,85789000.0,145533000.0,113300000.0,207832000.0,265776000.0,3357962000.0,1915685000.0,11485133000.0,3439085000.0,4049207000.0,4601514000.0,3439085000.0,3439085000.0,8046048000.0,11485133000.0,7256830000.0,3444534000.0,,-1325539000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2018.0,Q1,,2018-03-31,2018-05-10 17:14:01+00:00,1609240000.0,2520762000.0,261309000.0,,-508603000.0,979573000.0,0.0,2248725000.0,,746332000.0,4744292000.0,,2682516000.0,2867532000.0,32859000.0,184031000.0,505150000.0,68882000.0,141702000.0,124055000.0,163802000.0,242928000.0,3181110000.0,1621913000.0,11692465000.0,3888052000.0,3907065000.0,4307676000.0,3888052000.0,3888052000.0,7804413000.0,11692465000.0,7601369000.0,3496737000.0,,-1033180000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2019.0,FY,,2019-12-31,2020-05-11 17:24:22+00:00,1249586000.0,2539934000.0,275511000.0,,-972465000.0,1271494000.0,0.0,2494845000.0,,1007631000.0,4833047000.0,,2341882000.0,3289947000.0,30440000.0,199825000.0,519980000.0,183502000.0,224776000.0,263930000.0,403400000.0,403743000.0,4712729000.0,1746838000.0,12248541000.0,3711616000.0,4618571000.0,4463068000.0,3711616000.0,3711616000.0,8536925000.0,12248541000.0,7430145000.0,4073857000.0,,-2523493000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2019.0,Q3,,2019-09-30,2019-11-12 06:10:11+00:00,1375929000.0,2695998000.0,290957000.0,,-1114678000.0,1058762000.0,0.0,2503713000.0,,957667000.0,4707383000.0,,2315645000.0,3307480000.0,26250000.0,185522000.0,457174000.0,189170000.0,239387000.0,270293000.0,278132000.0,407115000.0,4477219000.0,1165214000.0,11914194000.0,3900310000.0,4440007000.0,3978937000.0,3900310000.0,3900310000.0,8013884000.0,11914194000.0,7288665000.0,4034947000.0,,-1965944000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2019.0,Q2,,2019-06-30,2019-08-09 16:02:10+00:00,1523862000.0,2701183000.0,269913000.0,,-928197000.0,1170339000.0,0.0,2427763000.0,,870217000.0,4720471000.0,,2417188000.0,2676374000.0,26635000.0,190215000.0,452113000.0,152824000.0,234725000.0,254523000.0,196549000.0,318287000.0,4251414000.0,1932394000.0,11975592000.0,3843372000.0,4386358000.0,4749210000.0,3843372000.0,3843372000.0,8132220000.0,11975592000.0,7399019000.0,3383010000.0,,-1907608000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2019.0,Q1,,2019-03-31,2019-05-10 16:57:06+00:00,1518827000.0,2597459000.0,311357000.0,,-934192000.0,1057465000.0,0.0,2382302000.0,,768342000.0,4549099000.0,,2355639000.0,2708251000.0,26506000.0,186251000.0,494025000.0,156254000.0,225361000.0,219574000.0,202029000.0,315106000.0,3989763000.0,1807318000.0,11514915000.0,3530967000.0,4172059000.0,4562098000.0,3530967000.0,3530967000.0,7983948000.0,11514915000.0,7156605000.0,3421850000.0,,-1906906000.0
Fleetcor Technologies Inc,FLT,549300DG6RR0NQSFLN74,1175454,2020.0,Q1,,2020-03-31,2020-05-11 17:24:22+00:00,1058713000.0,2157056000.0,250232000.0,,-1592124000.0,1070681000.0,0.0,2657294000.0,,906065000.0,4583881000.0,,2169742000.0,3246241000.0,28068000.0,183229000.0,486551000.0,331596000.0,216218000.0,321053000.0,419720000.0,481555000.0,4859789000.0,1913470000.0,11310150000.0,2796229000.0,4129012000.0,4460076000.0,2796229000.0,2796229000.0,8513921000.0,11310150000.0,6997909000.0,4053845000.0,,-3128730000.0
