company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,investmentbankingincome,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,nonoperatingincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,restructuringcharge,salariesandemployeebenefitsexpense,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2009.0,Q1,2009-01-01,2009-03-31,2010-05-10 14:02:01+00:00,63000000.0,0.63,0.63,0.78,0.62,30000000.0,800000000.0,62000000.0,62000000.0,84000000.0,-22000000.0,-179000000.0,,280000000.0,187000000.0,22000000.0,351000000.0,716000000.0,987000000.0,92000000.0,987000000.0,133300000.0,130216218.0,131797189.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2010.0,FY,2010-01-01,2010-12-31,2013-02-28 17:48:24+00:00,262000000.0,10.67,10.67,4.0,10.55,971000000.0,7290000000.0,2050000000.0,2050000000.0,2063000000.0,-13000000.0,-156000000.0,,1668000000.0,914000000.0,,3097000000.0,5027000000.0,8204000000.0,3021000000.0,8204000000.0,193300000.0,190554510.0,192692047.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2010.0,Q4,2010-10-01,2010-12-31,,63000000.0,3.39,3.39,1.0,3.34,309000000.0,1951000000.0,649000000.0,649000000.0,657000000.0,-8000000.0,-161000000.0,,264000000.0,336000000.0,,841000000.0,1168000000.0,2287000000.0,958000000.0,2287000000.0,193300000.0,190554510.0,192692047.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2010.0,Q3,2010-07-01,2010-09-30,2011-11-08 18:46:58+00:00,66000000.0,2.85,2.85,1.0,2.83,201000000.0,1794000000.0,584000000.0,584000000.0,551000000.0,33000000.0,78000000.0,,440000000.0,193000000.0,,774000000.0,1280000000.0,1987000000.0,785000000.0,1987000000.0,193300000.0,190494905.0,192326841.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2010.0,Q3YTD,2010-01-01,2010-09-30,,199000000.0,7.28,7.28,3.0,7.21,662000000.0,5339000000.0,1401000000.0,1401000000.0,1406000000.0,-5000000.0,5000000.0,,1404000000.0,578000000.0,,2256000000.0,3859000000.0,5917000000.0,2063000000.0,5917000000.0,193300000.0,190494905.0,192326841.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2010.0,Q3TTM,2009-10-01,2010-09-30,,262000000.0,8.96,8.96,3.78,8.84,812000000.0,6593000000.0,1658000000.0,1658000000.0,1662000000.0,-4000000.0,23000000.0,,1402000000.0,391000000.0,,2873000000.0,4537000000.0,6984000000.0,2470000000.0,6984000000.0,193300000.0,190494905.0,192326841.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2010.0,Q2,2010-04-01,2010-06-30,2011-08-08 16:25:09+00:00,67000000.0,2.23,2.23,1.0,2.21,233000000.0,1792000000.0,389000000.0,389000000.0,432000000.0,-43000000.0,-75000000.0,,462000000.0,143000000.0,,709000000.0,1238000000.0,1935000000.0,622000000.0,1935000000.0,193700000.0,190975161.0,192569539.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2010.0,Q2YTD,2010-01-01,2010-06-30,,133000000.0,4.43,4.43,2.0,4.38,461000000.0,3545000000.0,817000000.0,817000000.0,855000000.0,-38000000.0,-73000000.0,,964000000.0,385000000.0,,1482000000.0,2579000000.0,3930000000.0,1278000000.0,3930000000.0,193700000.0,190975161.0,192569539.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2010.0,Q2TTM,2009-07-01,2010-06-30,,255000000.0,8.42,8.42,3.56,8.28,712000000.0,5714000000.0,1408000000.0,1408000000.0,1428000000.0,-20000000.0,23000000.0,,1242000000.0,423000000.0,,2543000000.0,4040000000.0,6137000000.0,2120000000.0,6137000000.0,193700000.0,190975161.0,192569539.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2010.0,Q1TTM,2009-04-01,2010-03-31,,250000000.0,7.81,7.81,3.34,7.66,573000000.0,4779000000.0,1263000000.0,1263000000.0,1214000000.0,49000000.0,175000000.0,,1096000000.0,452000000.0,,2224000000.0,3570000000.0,5231000000.0,1836000000.0,5231000000.0,192300000.0,189676023.0,192152251.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2010.0,Q1,2010-01-01,2010-03-31,2011-05-09 16:09:58+00:00,66000000.0,2.2,2.2,1.0,2.17,228000000.0,1753000000.0,428000000.0,428000000.0,423000000.0,5000000.0,2000000.0,,502000000.0,242000000.0,,773000000.0,1341000000.0,1995000000.0,656000000.0,1995000000.0,192300000.0,189676023.0,192152251.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2011.0,Q4,2011-10-01,2011-12-31,,57000000.0,3.1,3.1,1.38,3.04,232000000.0,1863000000.0,583000000.0,583000000.0,555000000.0,28000000.0,7000000.0,,665000000.0,473000000.0,32000000.0,774000000.0,1528000000.0,2336000000.0,815000000.0,2336000000.0,186100000.0,184265367.0,187116410.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2011.0,FY,2011-01-01,2011-12-31,2014-02-28 14:29:28+00:00,237000000.0,12.56,12.56,5.5,12.37,796000000.0,7896000000.0,2339000000.0,2339000000.0,2337000000.0,2000000.0,-114000000.0,,2364000000.0,1185000000.0,32000000.0,3199000000.0,5832000000.0,9081000000.0,3135000000.0,9081000000.0,186100000.0,184265367.0,187116410.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2011.0,Q3YTD,2011-01-01,2011-09-30,,180000000.0,9.46,9.46,4.13,9.33,564000000.0,6033000000.0,1756000000.0,1756000000.0,1782000000.0,-26000000.0,-121000000.0,,1699000000.0,712000000.0,,2425000000.0,4304000000.0,6745000000.0,2320000000.0,6745000000.0,181400000.0,179034837.0,181825329.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2011.0,Q3TTM,2010-10-01,2011-09-30,,243000000.0,12.85,12.85,5.13,12.67,873000000.0,7984000000.0,2405000000.0,2405000000.0,2439000000.0,-34000000.0,-282000000.0,,1963000000.0,1048000000.0,,3266000000.0,5472000000.0,9032000000.0,3278000000.0,9032000000.0,181400000.0,179034837.0,181825329.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2011.0,Q3,2011-07-01,2011-09-30,2012-11-08 17:02:05+00:00,59000000.0,3.28,3.28,1.375,3.23,95000000.0,1949000000.0,570000000.0,570000000.0,595000000.0,-25000000.0,-112000000.0,,618000000.0,276000000.0,,771000000.0,1448000000.0,2225000000.0,665000000.0,2225000000.0,181400000.0,179034837.0,181825329.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2011.0,Q2YTD,2011-01-01,2011-06-30,,121000000.0,6.18,6.18,2.75,6.1,469000000.0,4084000000.0,1186000000.0,1186000000.0,1187000000.0,-1000000.0,-9000000.0,,1081000000.0,436000000.0,,1654000000.0,2856000000.0,4520000000.0,1655000000.0,4520000000.0,189900000.0,187870001.0,190579963.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2011.0,Q2TTM,2010-07-01,2011-06-30,,250000000.0,12.42,12.42,4.75,12.27,979000000.0,7829000000.0,2419000000.0,2419000000.0,2395000000.0,24000000.0,-92000000.0,,1785000000.0,965000000.0,,3269000000.0,5304000000.0,8794000000.0,3398000000.0,8794000000.0,189900000.0,187870001.0,190579963.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2011.0,Q2,2011-04-01,2011-06-30,2012-08-08 15:00:59+00:00,59000000.0,3.26,3.26,1.375,3.21,220000000.0,2100000000.0,622000000.0,622000000.0,619000000.0,3000000.0,-24000000.0,,598000000.0,247000000.0,,824000000.0,1481000000.0,2347000000.0,842000000.0,2347000000.0,189900000.0,187870001.0,190579963.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2011.0,Q1,2011-01-01,2011-03-31,2012-05-09 15:32:45+00:00,62000000.0,2.92,2.92,1.375,2.89,249000000.0,1984000000.0,564000000.0,564000000.0,568000000.0,-4000000.0,15000000.0,,483000000.0,189000000.0,,830000000.0,1375000000.0,2173000000.0,813000000.0,2173000000.0,194500000.0,191797365.0,194296504.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2011.0,Q1TTM,2010-04-01,2011-03-31,,258000000.0,11.39,11.39,4.38,11.27,992000000.0,7521000000.0,2186000000.0,2186000000.0,2208000000.0,-22000000.0,-143000000.0,,1649000000.0,861000000.0,,3154000000.0,5061000000.0,8382000000.0,3178000000.0,8382000000.0,194500000.0,191797365.0,194296504.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2012.0,Q4,2012-10-01,2012-12-31,,52000000.0,3.99,3.99,1.5,3.92,288000000.0,2081000000.0,650000000.0,650000000.0,690000000.0,-40000000.0,-67000000.0,,634000000.0,458000000.0,,848000000.0,1534000000.0,2539000000.0,938000000.0,2539000000.0,175200000.0,174961018.0,178017679.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 16:34:29+00:00,212000000.0,14.03,14.03,6.0,13.79,1030000000.0,8072000000.0,2440000000.0,2440000000.0,2458000000.0,-18000000.0,-54000000.0,,2314000000.0,1265000000.0,,3287000000.0,5813000000.0,9337000000.0,3470000000.0,9337000000.0,175200000.0,174961018.0,178017679.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2012.0,Q3YTD,2012-01-01,2012-09-30,,160000000.0,10.04,10.04,4.5,9.87,742000000.0,5991000000.0,1790000000.0,1790000000.0,1768000000.0,22000000.0,13000000.0,,1680000000.0,807000000.0,,2439000000.0,4279000000.0,6798000000.0,2532000000.0,6798000000.0,172600000.0,172359141.0,175450532.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2012.0,Q3TTM,2011-10-01,2012-09-30,,217000000.0,13.14,13.14,5.88,12.91,974000000.0,7854000000.0,2373000000.0,2373000000.0,2323000000.0,50000000.0,20000000.0,,2345000000.0,1280000000.0,32000000.0,3213000000.0,5807000000.0,9134000000.0,3347000000.0,9134000000.0,172600000.0,172359141.0,175450532.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2012.0,Q3,2012-07-01,2012-09-30,2013-11-08 14:22:06+00:00,52000000.0,3.72,3.72,1.5,3.65,250000000.0,2024000000.0,655000000.0,655000000.0,642000000.0,13000000.0,30000000.0,,565000000.0,296000000.0,,828000000.0,1445000000.0,2320000000.0,905000000.0,2320000000.0,172600000.0,172359141.0,175450532.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2012.0,Q2YTD,2012-01-01,2012-06-30,,108000000.0,6.32,6.32,3.0,6.22,492000000.0,3967000000.0,1135000000.0,1135000000.0,1126000000.0,9000000.0,-17000000.0,,1115000000.0,511000000.0,,1611000000.0,2834000000.0,4478000000.0,1627000000.0,4478000000.0,177000000.0,177010239.0,179590702.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2012.0,Q2TTM,2011-07-01,2012-06-30,,224000000.0,12.7,12.7,5.75,12.49,819000000.0,7779000000.0,2288000000.0,2288000000.0,2276000000.0,12000000.0,-122000000.0,,2398000000.0,1260000000.0,32000000.0,3156000000.0,5810000000.0,9039000000.0,3107000000.0,9039000000.0,177000000.0,177010239.0,179590702.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2012.0,Q2,2012-04-01,2012-06-30,2013-08-08 16:20:02+00:00,53000000.0,3.13,3.13,1.5,3.08,229000000.0,1990000000.0,560000000.0,560000000.0,554000000.0,6000000.0,-40000000.0,,561000000.0,239000000.0,,786000000.0,1400000000.0,2229000000.0,789000000.0,2229000000.0,177000000.0,177010239.0,179590702.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2012.0,Q1TTM,2011-04-01,2012-03-31,,230000000.0,12.83,12.83,5.63,12.62,810000000.0,7889000000.0,2350000000.0,2350000000.0,2341000000.0,9000000.0,-106000000.0,,2435000000.0,1268000000.0,32000000.0,3194000000.0,5891000000.0,9157000000.0,3160000000.0,9157000000.0,179300000.0,179022840.0,181917864.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2012.0,Q1,2012-01-01,2012-03-31,2013-05-09 14:06:08+00:00,55000000.0,3.19,3.19,1.5,3.14,263000000.0,1977000000.0,575000000.0,575000000.0,572000000.0,3000000.0,23000000.0,,554000000.0,272000000.0,,825000000.0,1434000000.0,2249000000.0,838000000.0,2249000000.0,179300000.0,179022840.0,181917864.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 13:40:10+00:00,213000000.0,17.23,17.23,6.72,16.87,1022000000.0,8739000000.0,2951000000.0,2951000000.0,2932000000.0,19000000.0,116000000.0,,2550000000.0,1441000000.0,,3560000000.0,6323000000.0,10180000000.0,3973000000.0,10180000000.0,170200000.0,170185870.0,173828902.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2013.0,Q4,2013-10-01,2013-12-31,,55000000.0,4.97,4.97,1.68,4.85,307000000.0,2280000000.0,850000000.0,850000000.0,841000000.0,9000000.0,24000000.0,,664000000.0,497000000.0,,925000000.0,1644000000.0,2777000000.0,1157000000.0,2777000000.0,170200000.0,170185870.0,173828902.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2013.0,Q3YTD,2013-01-01,2013-09-30,,158000000.0,12.26,12.26,5.04,12.02,715000000.0,6459000000.0,2101000000.0,2101000000.0,2091000000.0,10000000.0,92000000.0,,1886000000.0,944000000.0,,2635000000.0,4679000000.0,7403000000.0,2816000000.0,7403000000.0,169800000.0,169811633.0,173371508.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2013.0,Q3TTM,2012-10-01,2013-09-30,,210000000.0,16.25,16.25,6.54,15.94,1003000000.0,8540000000.0,2751000000.0,2751000000.0,2781000000.0,-30000000.0,25000000.0,,2520000000.0,1402000000.0,,3483000000.0,6213000000.0,9942000000.0,3754000000.0,9942000000.0,169800000.0,169811633.0,173371508.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2013.0,Q3,2013-07-01,2013-09-30,2014-11-07 15:06:37+00:00,54000000.0,4.3,4.3,1.68,4.21,219000000.0,2153000000.0,729000000.0,729000000.0,730000000.0,-1000000.0,-18000000.0,,586000000.0,319000000.0,,866000000.0,1506000000.0,2472000000.0,948000000.0,2472000000.0,169800000.0,169811633.0,173371508.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2013.0,Q2YTD,2013-01-01,2013-06-30,,104000000.0,7.96,7.96,3.36,7.81,496000000.0,4306000000.0,1372000000.0,1372000000.0,1361000000.0,11000000.0,110000000.0,,1300000000.0,625000000.0,,1769000000.0,3173000000.0,4931000000.0,1868000000.0,4931000000.0,170700000.0,170648731.0,173873583.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2013.0,Q2TTM,2012-07-01,2013-06-30,,208000000.0,15.67,15.67,6.36,15.38,1034000000.0,8411000000.0,2677000000.0,2677000000.0,2693000000.0,-16000000.0,73000000.0,,2499000000.0,1379000000.0,,3445000000.0,6152000000.0,9790000000.0,3711000000.0,9790000000.0,170700000.0,170648731.0,173873583.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2013.0,Q2,2013-04-01,2013-06-30,2014-08-08 10:57:27+00:00,52000000.0,4.27,4.27,1.68,4.19,212000000.0,2177000000.0,706000000.0,706000000.0,729000000.0,-23000000.0,69000000.0,,717000000.0,305000000.0,,864000000.0,1633000000.0,2482000000.0,918000000.0,2482000000.0,170700000.0,170648731.0,173873583.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2013.0,Q1TTM,2012-04-01,2013-03-31,,209000000.0,14.53,14.53,6.18,14.27,1051000000.0,8224000000.0,2531000000.0,2531000000.0,2518000000.0,13000000.0,-36000000.0,,2343000000.0,1313000000.0,,3367000000.0,5919000000.0,9537000000.0,3582000000.0,9537000000.0,171300000.0,171301800.0,174561132.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2013.0,Q1,2013-01-01,2013-03-31,2014-05-09 14:55:06+00:00,52000000.0,3.69,3.69,1.68,3.62,284000000.0,2129000000.0,666000000.0,666000000.0,632000000.0,34000000.0,41000000.0,,583000000.0,320000000.0,,905000000.0,1540000000.0,2449000000.0,950000000.0,2449000000.0,171300000.0,171301800.0,174561132.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2014.0,FY,2014-01-01,2014-12-31,2017-02-28 15:14:26+00:00,213000000.0,19.58,19.58,7.72,19.25,1131000000.0,9589000000.0,3264000000.0,3264000000.0,3294000000.0,-30000000.0,-203000000.0,,2441000000.0,1492000000.0,0.0,3829000000.0,6483000000.0,11081000000.0,4395000000.0,11081000000.0,168200000.0,168225154.0,171112261.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2014.0,Q4,2014-10-01,2014-12-31,,48000000.0,4.86,4.86,1.93,4.76,278000000.0,2396000000.0,806000000.0,806000000.0,813000000.0,-7000000.0,-184000000.0,,542000000.0,388000000.0,,926000000.0,1516000000.0,2784000000.0,1084000000.0,2784000000.0,168200000.0,168225154.0,171112261.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2014.0,Q3YTD,2014-01-01,2014-09-30,,165000000.0,14.72,14.72,5.79,14.49,853000000.0,7193000000.0,2458000000.0,2458000000.0,2481000000.0,-23000000.0,-19000000.0,,1899000000.0,1104000000.0,,2903000000.0,4967000000.0,8297000000.0,3311000000.0,8297000000.0,167900000.0,167933040.0,170778766.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2014.0,Q3TTM,2013-10-01,2014-09-30,,220000000.0,19.69,19.69,7.47,19.34,1160000000.0,9473000000.0,3308000000.0,3308000000.0,3322000000.0,-14000000.0,5000000.0,,2563000000.0,1601000000.0,,3828000000.0,6611000000.0,11074000000.0,4468000000.0,11074000000.0,167900000.0,167933040.0,170778766.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2014.0,Q3,2014-07-01,2014-09-30,2015-11-06 12:35:27+00:00,54000000.0,5.46,5.46,1.93,5.37,232000000.0,2468000000.0,873000000.0,873000000.0,917000000.0,-44000000.0,-52000000.0,,665000000.0,381000000.0,,973000000.0,1692000000.0,2849000000.0,1105000000.0,2849000000.0,167900000.0,167933040.0,170778766.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2014.0,Q2YTD,2014-01-01,2014-06-30,,111000000.0,9.26,9.26,3.86,9.12,621000000.0,4725000000.0,1585000000.0,1585000000.0,1564000000.0,21000000.0,33000000.0,,1234000000.0,723000000.0,,1930000000.0,3275000000.0,5448000000.0,2206000000.0,5448000000.0,168700000.0,168712221.0,171150153.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2014.0,Q2TTM,2013-07-01,2014-06-30,,220000000.0,18.53,18.53,7.22,18.18,1147000000.0,9158000000.0,3164000000.0,3164000000.0,3135000000.0,29000000.0,39000000.0,,2484000000.0,1539000000.0,,3721000000.0,6425000000.0,10697000000.0,4311000000.0,10697000000.0,168700000.0,168712221.0,171150153.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2014.0,Q2,2014-04-01,2014-06-30,2015-08-07 16:43:13+00:00,55000000.0,4.79,4.79,1.93,4.72,297000000.0,2434000000.0,841000000.0,841000000.0,808000000.0,33000000.0,16000000.0,,653000000.0,344000000.0,,948000000.0,1656000000.0,2778000000.0,1138000000.0,2778000000.0,168700000.0,168712221.0,171150153.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2014.0,Q1TTM,2013-04-01,2014-03-31,,217000000.0,18.01,18.01,6.97,17.65,1062000000.0,8901000000.0,3029000000.0,3029000000.0,3056000000.0,-27000000.0,92000000.0,,2548000000.0,1500000000.0,,3637000000.0,6402000000.0,10401000000.0,4091000000.0,10401000000.0,169100000.0,169081421.0,171933803.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2014.0,Q1,2014-01-01,2014-03-31,2015-05-08 13:17:37+00:00,56000000.0,4.47,4.47,1.93,4.4,324000000.0,2291000000.0,744000000.0,744000000.0,756000000.0,-12000000.0,17000000.0,,581000000.0,379000000.0,,982000000.0,1619000000.0,2670000000.0,1068000000.0,2670000000.0,169100000.0,169081421.0,171933803.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 14:38:00+00:00,176000000.0,20.1,20.1,8.72,19.79,1250000000.0,9840000000.0,3352000000.0,3352000000.0,3345000000.0,7000000.0,-178000000.0,,2440000000.0,1561000000.0,0.0,4005000000.0,6621000000.0,11401000000.0,4602000000.0,11401000000.0,166400000.0,166390009.0,169038571.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2015.0,Q4,2015-10-01,2015-12-31,,35000000.0,5.18,5.18,2.18,5.11,279000000.0,2460000000.0,869000000.0,869000000.0,861000000.0,8000000.0,-105000000.0,,586000000.0,403000000.0,,989000000.0,1610000000.0,2863000000.0,1148000000.0,2863000000.0,166400000.0,166390009.0,169038571.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2015.0,Q3,2015-07-01,2015-09-30,2016-11-08 12:43:31+00:00,46000000.0,5.08,5.08,2.18,5.0,342000000.0,2456000000.0,832000000.0,832000000.0,843000000.0,-11000000.0,-48000000.0,,619000000.0,454000000.0,,1023000000.0,1688000000.0,2910000000.0,1174000000.0,2910000000.0,165900000.0,166045291.0,168665303.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2015.0,Q3YTD,2015-01-01,2015-09-30,,141000000.0,14.92,14.92,6.54,14.68,971000000.0,7380000000.0,2483000000.0,2483000000.0,2484000000.0,-1000000.0,-73000000.0,,1854000000.0,1158000000.0,,3016000000.0,5011000000.0,8538000000.0,3454000000.0,8538000000.0,165900000.0,166045291.0,168665303.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2015.0,Q3TTM,2014-10-01,2015-09-30,,189000000.0,19.78,19.78,8.47,19.44,1249000000.0,9776000000.0,3289000000.0,3289000000.0,3297000000.0,-8000000.0,-257000000.0,,2396000000.0,1546000000.0,,3942000000.0,6527000000.0,11322000000.0,4538000000.0,11322000000.0,165900000.0,166045291.0,168665303.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2015.0,Q2,2015-04-01,2015-06-30,2016-08-08 13:33:41+00:00,47000000.0,4.92,4.92,2.18,4.84,371000000.0,2534000000.0,826000000.0,826000000.0,819000000.0,7000000.0,-41000000.0,,608000000.0,371000000.0,,1012000000.0,1667000000.0,2905000000.0,1197000000.0,2905000000.0,166500000.0,166616558.0,169114759.0
