company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2007.0,FY,2007-01-01,2007-12-31,2010-03-10 17:25:57+00:00,,108000000.0,376000000.0,30000000.0,202000000.0,,18000000.0,-381000000.0,7000000.0,1108000000.0,959000000.0,-1068000000.0,587000000.0,959000000.0,-1068000000.0,587000000.0,496000000.0,1357000000.0,1357000000.0,-699000000.0,580000000.0,7000000.0,,-353000000.0,-1230000000.0,-111000000.0,0.0,-383000000.0,266000000.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2008.0,FY,2008-01-01,2008-12-31,2011-02-28 17:20:47+00:00,,130000000.0,644000000.0,63000000.0,236000000.0,,-259000000.0,111000000.0,6000000.0,300000000.0,-887000000.0,-394000000.0,1916000000.0,-887000000.0,-394000000.0,1916000000.0,376000000.0,629000000.0,629000000.0,810000000.0,-124000000.0,15000000.0,,-419000000.0,-495000000.0,-77000000.0,-604000000.0,-46000000.0,163000000.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2008.0,Q4,2008-10-01,2008-12-31,,,33000000.0,212000000.0,2000000.0,58000000.0,,-176000000.0,210000000.0,1000000.0,,-322000000.0,-23000000.0,760000000.0,-322000000.0,-23000000.0,760000000.0,239000000.0,-67000000.0,-67000000.0,526000000.0,-218000000.0,3000000.0,,-106000000.0,-116000000.0,-5000000.0,3000000.0,-2000000.0,95000000.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2008.0,Q3,2008-07-01,2008-09-30,,,34000000.0,137000000.0,28000000.0,61000000.0,,-89000000.0,185000000.0,2000000.0,200000000.0,-169000000.0,-52000000.0,675000000.0,-169000000.0,-52000000.0,675000000.0,365000000.0,196000000.0,196000000.0,199000000.0,39000000.0,4000000.0,,-105000000.0,-35000000.0,-32000000.0,-304000000.0,-1000000.0,11000000.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2008.0,Q3YTD,2008-01-01,2008-09-30,2009-11-06 15:59:01+00:00,,97000000.0,432000000.0,61000000.0,178000000.0,,-83000000.0,-99000000.0,5000000.0,300000000.0,-565000000.0,-371000000.0,1156000000.0,-565000000.0,-371000000.0,1156000000.0,137000000.0,696000000.0,696000000.0,284000000.0,94000000.0,12000000.0,,-313000000.0,-379000000.0,-72000000.0,-607000000.0,-44000000.0,68000000.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2008.0,Q2YTD,2008-01-01,2008-06-30,2009-08-07 15:13:33+00:00,,63000000.0,295000000.0,33000000.0,117000000.0,,6000000.0,-284000000.0,3000000.0,100000000.0,-396000000.0,-319000000.0,481000000.0,-396000000.0,-319000000.0,481000000.0,-228000000.0,500000000.0,500000000.0,85000000.0,55000000.0,8000000.0,,-208000000.0,-344000000.0,-40000000.0,-303000000.0,-43000000.0,57000000.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2009.0,Q4,2009-10-01,2009-12-31,,,24000000.0,98000000.0,,64000000.0,27000000.0,-13000000.0,142000000.0,2500000000.0,4529000000.0,6920000000.0,-5530000000.0,568000000.0,6920000000.0,-5530000000.0,568000000.0,1945000000.0,257000000.0,257000000.0,81000000.0,7000000.0,37000000.0,,-106000000.0,-5608000000.0,-13000000.0,-5000000.0,-5000000.0,27000000.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2009.0,FY,2009-01-01,2009-12-31,2012-02-28 17:27:56+00:00,,100000000.0,503000000.0,52000000.0,239000000.0,27000000.0,47000000.0,-280000000.0,2804000000.0,4599000000.0,6749000000.0,-5519000000.0,1399000000.0,6749000000.0,-5519000000.0,1399000000.0,2676000000.0,897000000.0,897000000.0,443000000.0,-179000000.0,87000000.0,,-422000000.0,-5828000000.0,-65000000.0,-7000000.0,-46000000.0,260000000.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2009.0,Q3TTM,2008-10-01,2009-09-30,,,109000000.0,617000000.0,54000000.0,233000000.0,,-116000000.0,-212000000.0,305000000.0,70000000.0,-493000000.0,-12000000.0,1591000000.0,-493000000.0,-12000000.0,1591000000.0,970000000.0,573000000.0,573000000.0,888000000.0,-404000000.0,53000000.0,,-422000000.0,-336000000.0,-57000000.0,1000000.0,-43000000.0,328000000.0
BlackRock Inc,BLK,549300LRIF3NWCU26A80,1364742,2009.0,Q3,2009-07-01,2009-09-30,,,23000000.0,65000000.0,26000000.0,60000000.0,,-26000000.0,197000000.0,,,-66000000.0,-7000000.0,557000000.0,-66000000.0,-7000000.0,557000000.0,458000000.0,334000000.0,334000000.0,-57000000.0,44000000.0,30000000.0,,-108000000.0,-47000000.0,-19000000.0,-1000000.0,-1000000.0,29000000.0
