company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Alaska Air Group Inc,ALK,,766421,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-02 20:00:52+00:00,,-4900000.0,79300000.0,172000000.0,124300000.0,29100000.0,0.0,-242400000.0,-299000000.0,506400000.0,-242400000.0,-299000000.0,506400000.0,-35000000.0,186300000.0,186300000.0,23800000.0,,300000.0,,-796700000.0,-153900000.0,-240300000.0,-31200000.0,646600000.0,4700000.0
Alaska Air Group Inc,ALK,,766421,2010.0,Q2,2010-03-31,2010-06-30,,,-4800000.0,18900000.0,58000000.0,155400000.0,9900000.0,,-96700000.0,-192000000.0,279100000.0,-96700000.0,-192000000.0,279100000.0,-9600000.0,58600000.0,58600000.0,7100000.0,,900000.0,,-294100000.0,-85900000.0,-90800000.0,-15800000.0,185200000.0,1900000.0
Alaska Air Group Inc,ALK,,766421,2010.0,Q2TTM,2009-07-01,2010-06-30,,,-4700000.0,93800000.0,226700000.0,237200000.0,31200000.0,122400000.0,-123400000.0,-434700000.0,502900000.0,-123400000.0,-434700000.0,502900000.0,-55200000.0,175600000.0,175600000.0,-136600000.0,,3400000.0,,-1005700000.0,-241700000.0,-238700000.0,-38300000.0,810200000.0,-900000.0
Alaska Air Group Inc,ALK,,766421,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-03 19:15:45+00:00,,-4800000.0,47500000.0,114200000.0,143400000.0,21000000.0,,-149800000.0,-239900000.0,333600000.0,-149800000.0,-239900000.0,333600000.0,-56100000.0,63900000.0,63900000.0,12100000.0,,500000.0,,-578100000.0,-111800000.0,-144500000.0,-26300000.0,446200000.0,3300000.0
Alaska Air Group Inc,ALK,,766421,2010.0,Q1,2010-01-01,2010-03-31,2011-05-04 17:28:17+00:00,,0.0,28600000.0,56200000.0,-12000000.0,11100000.0,,-53100000.0,-47900000.0,54500000.0,-53100000.0,-47900000.0,54500000.0,-46500000.0,5300000.0,5300000.0,5000000.0,,-400000.0,,-284000000.0,-25900000.0,-53700000.0,-10500000.0,261000000.0,1400000.0
Alaska Air Group Inc,ALK,,766421,2011.0,Q4,2011-10-01,2011-12-31,,,5800000.0,8000000.0,62800000.0,98900000.0,2300000.0,3500000.0,-88800000.0,35600000.0,87200000.0,-88800000.0,35600000.0,87200000.0,34000000.0,64500000.0,64500000.0,-139000000.0,4000000.0,-28400000.0,,-102300000.0,-92500000.0,-80200000.0,-18400000.0,258800000.0,
Alaska Air Group Inc,ALK,,766421,2011.0,FY,2011-01-01,2011-12-31,2014-02-13 08:30:35+00:00,,8000000.0,74000000.0,247000000.0,328000000.0,19000000.0,110000000.0,-281000000.0,-403000000.0,696000000.0,-281000000.0,-403000000.0,696000000.0,12000000.0,245000000.0,245000000.0,-124000000.0,4000000.0,-88000000.0,0.0,-884000000.0,-387000000.0,-334000000.0,-80000000.0,956000000.0,
Alaska Air Group Inc,ALK,,766421,2011.0,Q3TTM,2010-10-01,2011-09-30,,,7100000.0,92700000.0,242200000.0,305800000.0,24600000.0,106500000.0,-281800000.0,-434600000.0,655400000.0,-281800000.0,-434600000.0,655400000.0,-61000000.0,245200000.0,245200000.0,-137800000.0,,-78900000.0,,-1007000000.0,-325600000.0,-337500000.0,-75400000.0,981600000.0,-4700000.0
Alaska Air Group Inc,ALK,,766421,2011.0,Q3,2011-07-01,2011-09-30,,,2100000.0,26300000.0,62200000.0,107400000.0,1800000.0,106500000.0,-42900000.0,-196700000.0,240100000.0,-42900000.0,-196700000.0,240100000.0,500000.0,77500000.0,77500000.0,-7000000.0,,-27500000.0,,-354000000.0,-53400000.0,-122900000.0,-28300000.0,238200000.0,
Alaska Air Group Inc,ALK,,766421,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-07 07:01:29+00:00,,2200000.0,66000000.0,184200000.0,229100000.0,16700000.0,106500000.0,-192200000.0,-438600000.0,608800000.0,-192200000.0,-438600000.0,608800000.0,-22000000.0,180500000.0,180500000.0,15000000.0,0.0,-59600000.0,,-781700000.0,-294500000.0,-253800000.0,-61600000.0,697200000.0,
Alaska Air Group Inc,ALK,,766421,2011.0,Q2TTM,2010-07-01,2011-06-30,,,4900000.0,98200000.0,237800000.0,179300000.0,30900000.0,,-331500000.0,-297000000.0,588100000.0,-331500000.0,-297000000.0,588100000.0,-40400000.0,290100000.0,290100000.0,-119100000.0,,-51600000.0,,-871600000.0,-314300000.0,-310400000.0,-52000000.0,943800000.0,-3300000.0
Alaska Air Group Inc,ALK,,766421,2011.0,Q2,2011-04-01,2011-06-30,,,100000.0,14600000.0,61700000.0,143100000.0,6600000.0,,-35000000.0,-208100000.0,249900000.0,-35000000.0,-208100000.0,249900000.0,6800000.0,28800000.0,28800000.0,16300000.0,,-15000000.0,,-246100000.0,-92000000.0,-34600000.0,-7000000.0,145000000.0,
Alaska Air Group Inc,ALK,,766421,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-07 19:22:16+00:00,,100000.0,39700000.0,122000000.0,121700000.0,14900000.0,,-149300000.0,-241900000.0,368700000.0,-149300000.0,-241900000.0,368700000.0,-22500000.0,103000000.0,103000000.0,22000000.0,0.0,-32100000.0,,-427700000.0,-241100000.0,-130900000.0,-33300000.0,459000000.0,
Alaska Air Group Inc,ALK,,766421,2011.0,Q1TTM,2010-04-01,2011-03-31,,,,102500000.0,234100000.0,191600000.0,34200000.0,,-393200000.0,-280900000.0,617300000.0,-393200000.0,-280900000.0,617300000.0,-56800000.0,319900000.0,319900000.0,-128300000.0,,-35700000.0,,-919600000.0,-308200000.0,-366600000.0,-60800000.0,984000000.0,-1400000.0
Alaska Air Group Inc,ALK,,766421,2011.0,Q1,2011-01-01,2011-03-31,2012-05-02 20:10:08+00:00,,0.0,25100000.0,60300000.0,-21400000.0,8300000.0,,-114300000.0,-33800000.0,118800000.0,-114300000.0,-33800000.0,118800000.0,-29300000.0,74200000.0,74200000.0,5700000.0,,-17100000.0,,-181600000.0,-149100000.0,-96300000.0,-26300000.0,314000000.0,
Alaska Air Group Inc,ALK,,766421,2012.0,Q4,2012-10-01,2012-12-31,,,29000000.0,6000000.0,69000000.0,114000000.0,8000000.0,17000000.0,111000000.0,-131000000.0,115000000.0,111000000.0,-131000000.0,115000000.0,95000000.0,44000000.0,44000000.0,-112000000.0,129000000.0,19000000.0,,-319000000.0,-178000000.0,-35000000.0,-8000000.0,347000000.0,
Alaska Air Group Inc,ALK,,766421,2012.0,FY,2012-01-01,2012-12-31,2015-02-11 17:13:00+00:00,,78000000.0,46000000.0,264000000.0,277000000.0,31000000.0,38000000.0,-88000000.0,-645000000.0,753000000.0,-88000000.0,-645000000.0,753000000.0,20000000.0,316000000.0,316000000.0,-104000000.0,178000000.0,-45000000.0,0.0,-1130000000.0,-518000000.0,-275000000.0,-60000000.0,1048000000.0,
Alaska Air Group Inc,ALK,,766421,2012.0,Q3TTM,2011-10-01,2012-09-30,,,54800000.0,48000000.0,257800000.0,261900000.0,25300000.0,24500000.0,-287800000.0,-478400000.0,725200000.0,-287800000.0,-478400000.0,725200000.0,-41000000.0,336500000.0,336500000.0,-131000000.0,53000000.0,-92400000.0,,-913300000.0,-432500000.0,-320200000.0,-70400000.0,959800000.0,
Alaska Air Group Inc,ALK,,766421,2012.0,Q3,2012-07-01,2012-09-30,,,52000000.0,15000000.0,66000000.0,-48000000.0,9000000.0,4000000.0,-88000000.0,-103000000.0,183000000.0,-88000000.0,-103000000.0,183000000.0,-8000000.0,163000000.0,163000000.0,2000000.0,,-15000000.0,,-274000000.0,-85000000.0,-75000000.0,-26000000.0,271000000.0,
Alaska Air Group Inc,ALK,,766421,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-05 18:49:50+00:00,,49000000.0,40000000.0,195000000.0,163000000.0,23000000.0,21000000.0,-199000000.0,-514000000.0,638000000.0,-199000000.0,-514000000.0,638000000.0,-75000000.0,272000000.0,272000000.0,8000000.0,49000000.0,-64000000.0,0.0,-811000000.0,-340000000.0,-240000000.0,-52000000.0,701000000.0,
Alaska Air Group Inc,ALK,,766421,2012.0,Q2TTM,2011-07-01,2012-06-30,,,4900000.0,59300000.0,254000000.0,417300000.0,18100000.0,127000000.0,-242700000.0,-572100000.0,782300000.0,-242700000.0,-572100000.0,782300000.0,-32500000.0,251000000.0,251000000.0,-140000000.0,53000000.0,-104900000.0,,-993300000.0,-400900000.0,-368100000.0,-72700000.0,927000000.0,
Alaska Air Group Inc,ALK,,766421,2012.0,Q2,2012-04-01,2012-06-30,,,,9000000.0,65000000.0,138000000.0,10000000.0,17000000.0,-47000000.0,-238000000.0,272000000.0,-47000000.0,-238000000.0,272000000.0,-13000000.0,68000000.0,68000000.0,1000000.0,49000000.0,-26000000.0,,-297000000.0,-157000000.0,-106000000.0,-17000000.0,242000000.0,
Alaska Air Group Inc,ALK,,766421,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-06 18:28:26+00:00,,-3000000.0,25000000.0,129000000.0,211000000.0,14000000.0,17000000.0,-111000000.0,-411000000.0,455000000.0,-111000000.0,-411000000.0,455000000.0,-67000000.0,109000000.0,109000000.0,6000000.0,49000000.0,-49000000.0,,-537000000.0,-255000000.0,-165000000.0,-26000000.0,430000000.0,
Alaska Air Group Inc,ALK,,766421,2012.0,Q1TTM,2011-04-01,2012-03-31,,,5000000.0,64900000.0,250700000.0,422400000.0,14700000.0,110000000.0,-230700000.0,-542200000.0,760200000.0,-230700000.0,-542200000.0,760200000.0,-12700000.0,211800000.0,211800000.0,-124700000.0,4000000.0,-93900000.0,,-942400000.0,-335900000.0,-296700000.0,-62700000.0,830000000.0,
Alaska Air Group Inc,ALK,,766421,2012.0,Q1,2012-01-01,2012-03-31,2013-05-07 18:49:13+00:00,,-3000000.0,16000000.0,64000000.0,73000000.0,4000000.0,,-64000000.0,-173000000.0,183000000.0,-64000000.0,-173000000.0,183000000.0,-54000000.0,41000000.0,41000000.0,5000000.0,,-23000000.0,,-240000000.0,-98000000.0,-59000000.0,-9000000.0,188000000.0,
Alaska Air Group Inc,ALK,,766421,2013.0,Q4,2013-10-01,2013-12-31,,,49000000.0,4000000.0,67000000.0,287000000.0,24000000.0,-13000000.0,-102000000.0,-18000000.0,159000000.0,-102000000.0,-18000000.0,159000000.0,39000000.0,78000000.0,78000000.0,-273000000.0,2000000.0,,-14000000.0,-224000000.0,-171000000.0,-25000000.0,-76000000.0,377000000.0,
Alaska Air Group Inc,ALK,,766421,2013.0,FY,2013-01-01,2013-12-31,2015-02-11 17:13:00+00:00,,149000000.0,35000000.0,270000000.0,450000000.0,24000000.0,0.0,-325000000.0,-698000000.0,981000000.0,-325000000.0,-698000000.0,981000000.0,-42000000.0,508000000.0,508000000.0,-247000000.0,2000000.0,-3000000.0,-28000000.0,-1218000000.0,-566000000.0,-164000000.0,-159000000.0,1089000000.0,
Alaska Air Group Inc,ALK,,766421,2013.0,Q3TTM,2012-10-01,2013-09-30,,,129000000.0,37000000.0,272000000.0,277000000.0,8000000.0,30000000.0,-112000000.0,-811000000.0,937000000.0,-112000000.0,-811000000.0,937000000.0,14000000.0,474000000.0,474000000.0,-86000000.0,129000000.0,16000000.0,-14000000.0,-1313000000.0,-573000000.0,-174000000.0,-91000000.0,1059000000.0,
Alaska Air Group Inc,ALK,,766421,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-04 19:20:13+00:00,,100000000.0,31000000.0,203000000.0,163000000.0,,13000000.0,-223000000.0,-680000000.0,822000000.0,-223000000.0,-680000000.0,822000000.0,-81000000.0,430000000.0,430000000.0,26000000.0,,-3000000.0,-14000000.0,-994000000.0,-395000000.0,-139000000.0,-83000000.0,712000000.0,
Alaska Air Group Inc,ALK,,766421,2013.0,Q3,2013-07-01,2013-09-30,,,94000000.0,10000000.0,67000000.0,-135000000.0,,-2000000.0,-78000000.0,-168000000.0,230000000.0,-78000000.0,-168000000.0,230000000.0,-16000000.0,289000000.0,289000000.0,9000000.0,,-4000000.0,-14000000.0,-274000000.0,-137000000.0,-30000000.0,-32000000.0,247000000.0,
Alaska Air Group Inc,ALK,,766421,2013.0,Q2TTM,2012-07-01,2013-06-30,,,87000000.0,42000000.0,271000000.0,364000000.0,17000000.0,36000000.0,-122000000.0,-746000000.0,890000000.0,-122000000.0,-746000000.0,890000000.0,22000000.0,348000000.0,348000000.0,-93000000.0,129000000.0,5000000.0,,-1313000000.0,-521000000.0,-219000000.0,-85000000.0,1083000000.0,
Alaska Air Group Inc,ALK,,766421,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-05 19:15:05+00:00,,6000000.0,21000000.0,136000000.0,298000000.0,,15000000.0,-145000000.0,-512000000.0,592000000.0,-145000000.0,-512000000.0,592000000.0,-65000000.0,141000000.0,141000000.0,17000000.0,,1000000.0,0.0,-720000000.0,-258000000.0,-109000000.0,-51000000.0,465000000.0,
Alaska Air Group Inc,ALK,,766421,2013.0,Q2,2013-04-01,2013-06-30,,,,6000000.0,67000000.0,206000000.0,,-4000000.0,-57000000.0,-361000000.0,380000000.0,-57000000.0,-361000000.0,380000000.0,-38000000.0,104000000.0,104000000.0,3000000.0,,8000000.0,,-440000000.0,-155000000.0,-21000000.0,-32000000.0,226000000.0,
Alaska Air Group Inc,ALK,,766421,2013.0,Q1TTM,2012-04-01,2013-03-31,,,87000000.0,45000000.0,269000000.0,296000000.0,27000000.0,57000000.0,-112000000.0,-623000000.0,782000000.0,-112000000.0,-623000000.0,782000000.0,47000000.0,312000000.0,312000000.0,-95000000.0,178000000.0,-29000000.0,,-1170000000.0,-523000000.0,-304000000.0,-70000000.0,1099000000.0,
Alaska Air Group Inc,ALK,,766421,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 20:56:16+00:00,,6000000.0,15000000.0,69000000.0,92000000.0,,19000000.0,-88000000.0,-151000000.0,212000000.0,-88000000.0,-151000000.0,212000000.0,-27000000.0,37000000.0,37000000.0,14000000.0,,-7000000.0,0.0,-280000000.0,-103000000.0,-88000000.0,-19000000.0,239000000.0,
Alaska Air Group Inc,ALK,,766421,2014.0,FY,2014-01-01,2014-12-31,2017-02-27 20:14:49+00:00,0.0,326000000.0,28000000.0,294000000.0,125000000.0,,73000000.0,-462000000.0,-541000000.0,1030000000.0,-462000000.0,-541000000.0,1030000000.0,27000000.0,605000000.0,605000000.0,6000000.0,,10000000.0,-68000000.0,-949000000.0,-694000000.0,-119000000.0,-348000000.0,1092000000.0,
Alaska Air Group Inc,ALK,,766421,2014.0,Q4,2014-10-01,2014-12-31,,,141000000.0,2000000.0,76000000.0,-65000000.0,,3000000.0,-142000000.0,77000000.0,138000000.0,-142000000.0,77000000.0,138000000.0,73000000.0,148000000.0,148000000.0,-21000000.0,,14000000.0,-17000000.0,-155000000.0,-135000000.0,-22000000.0,-106000000.0,353000000.0,
Alaska Air Group Inc,ALK,,766421,2014.0,Q3TTM,2013-10-01,2014-09-30,,,234000000.0,30000000.0,285000000.0,477000000.0,24000000.0,57000000.0,-422000000.0,-636000000.0,1051000000.0,-422000000.0,-636000000.0,1051000000.0,-7000000.0,535000000.0,535000000.0,-246000000.0,2000000.0,-4000000.0,-65000000.0,-1018000000.0,-730000000.0,-122000000.0,-318000000.0,1116000000.0,
Alaska Air Group Inc,ALK,,766421,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-03 19:27:38+00:00,,185000000.0,26000000.0,218000000.0,190000000.0,,70000000.0,-320000000.0,-618000000.0,892000000.0,-320000000.0,-618000000.0,892000000.0,-46000000.0,457000000.0,457000000.0,27000000.0,,-4000000.0,-51000000.0,-794000000.0,-559000000.0,-97000000.0,-242000000.0,739000000.0,
Alaska Air Group Inc,ALK,,766421,2014.0,Q3,2014-07-01,2014-09-30,,,92000000.0,10000000.0,75000000.0,-22000000.0,,,-209000000.0,-36000000.0,257000000.0,-209000000.0,-36000000.0,257000000.0,12000000.0,198000000.0,198000000.0,6000000.0,,-2000000.0,-17000000.0,-166000000.0,-209000000.0,-33000000.0,-159000000.0,341000000.0,
Alaska Air Group Inc,ALK,,766421,2014.0,Q2TTM,2013-07-01,2014-06-30,,,236000000.0,30000000.0,277000000.0,364000000.0,24000000.0,55000000.0,-291000000.0,-768000000.0,1024000000.0,-291000000.0,-768000000.0,1024000000.0,-35000000.0,626000000.0,626000000.0,-243000000.0,2000000.0,-6000000.0,-62000000.0,-1126000000.0,-658000000.0,-119000000.0,-191000000.0,1022000000.0,
Alaska Air Group Inc,ALK,,766421,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-04 19:30:35+00:00,,93000000.0,16000000.0,143000000.0,212000000.0,,70000000.0,-111000000.0,-582000000.0,635000000.0,-111000000.0,-582000000.0,635000000.0,-58000000.0,259000000.0,259000000.0,21000000.0,,-2000000.0,-34000000.0,-628000000.0,-350000000.0,-64000000.0,-83000000.0,398000000.0,
Alaska Air Group Inc,ALK,,766421,2014.0,Q2,2014-04-01,2014-06-30,,,87000000.0,5000000.0,73000000.0,138000000.0,,54000000.0,-43000000.0,-418000000.0,393000000.0,-43000000.0,-418000000.0,393000000.0,-68000000.0,165000000.0,165000000.0,17000000.0,,-9000000.0,-17000000.0,-323000000.0,-257000000.0,-27000000.0,-53000000.0,171000000.0,
Alaska Air Group Inc,ALK,,766421,2014.0,Q1TTM,2013-04-01,2014-03-31,,,149000000.0,31000000.0,271000000.0,432000000.0,24000000.0,-3000000.0,-305000000.0,-711000000.0,1011000000.0,-305000000.0,-711000000.0,1011000000.0,-5000000.0,565000000.0,565000000.0,-257000000.0,2000000.0,11000000.0,-45000000.0,-1243000000.0,-556000000.0,-113000000.0,-170000000.0,1077000000.0,
Alaska Air Group Inc,ALK,,766421,2014.0,Q1,2014-01-01,2014-03-31,2015-05-07 17:05:50+00:00,,6000000.0,11000000.0,70000000.0,74000000.0,,16000000.0,-68000000.0,-164000000.0,242000000.0,-68000000.0,-164000000.0,242000000.0,10000000.0,94000000.0,94000000.0,4000000.0,,7000000.0,-17000000.0,-305000000.0,-93000000.0,-37000000.0,-30000000.0,227000000.0,
Alaska Air Group Inc,ALK,,766421,2015.0,FY,2015-01-01,2015-12-31,2018-02-14 18:02:45+00:00,0.0,349000000.0,8000000.0,320000000.0,391000000.0,,35000000.0,-688000000.0,-930000000.0,1584000000.0,-688000000.0,-930000000.0,1584000000.0,-34000000.0,848000000.0,848000000.0,25000000.0,,53000000.0,-102000000.0,-1327000000.0,-831000000.0,-116000000.0,-505000000.0,1175000000.0,
Alaska Air Group Inc,ALK,,766421,2015.0,Q4,2015-10-01,2015-12-31,,,87000000.0,-1000000.0,84000000.0,77000000.0,,4000000.0,-167000000.0,-203000000.0,355000000.0,-167000000.0,-203000000.0,355000000.0,-15000000.0,191000000.0,191000000.0,3000000.0,,54000000.0,-24000000.0,-451000000.0,-163000000.0,-23000000.0,-124000000.0,357000000.0,
Alaska Air Group Inc,ALK,,766421,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-01 17:35:22+00:00,,262000000.0,9000000.0,236000000.0,314000000.0,,31000000.0,-521000000.0,-727000000.0,1229000000.0,-521000000.0,-727000000.0,1229000000.0,-19000000.0,657000000.0,657000000.0,22000000.0,,-1000000.0,-78000000.0,-876000000.0,-668000000.0,-93000000.0,-381000000.0,818000000.0,
Alaska Air Group Inc,ALK,,766421,2015.0,Q3TTM,2014-10-01,2015-09-30,,,403000000.0,11000000.0,312000000.0,249000000.0,,34000000.0,-663000000.0,-650000000.0,1367000000.0,-663000000.0,-650000000.0,1367000000.0,54000000.0,805000000.0,805000000.0,1000000.0,,13000000.0,-95000000.0,-1031000000.0,-803000000.0,-115000000.0,-487000000.0,1171000000.0,
Alaska Air Group Inc,ALK,,766421,2015.0,Q3,2015-07-01,2015-09-30,,,154000000.0,1000000.0,81000000.0,-23000000.0,,16000000.0,-164000000.0,-133000000.0,340000000.0,-164000000.0,-133000000.0,340000000.0,43000000.0,274000000.0,274000000.0,8000000.0,,-1000000.0,-26000000.0,-165000000.0,-109000000.0,-35000000.0,-119000000.0,142000000.0,
Alaska Air Group Inc,ALK,,766421,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-02 16:34:32+00:00,,108000000.0,8000000.0,155000000.0,337000000.0,,15000000.0,-357000000.0,-594000000.0,889000000.0,-357000000.0,-594000000.0,889000000.0,-62000000.0,383000000.0,383000000.0,14000000.0,,0.0,-52000000.0,-711000000.0,-559000000.0,-58000000.0,-262000000.0,676000000.0,
Alaska Air Group Inc,ALK,,766421,2015.0,Q2TTM,2014-07-01,2015-06-30,,,341000000.0,20000000.0,306000000.0,250000000.0,,18000000.0,-708000000.0,-553000000.0,1284000000.0,-708000000.0,-553000000.0,1284000000.0,23000000.0,729000000.0,729000000.0,-1000000.0,,12000000.0,-86000000.0,-1032000000.0,-903000000.0,-113000000.0,-527000000.0,1370000000.0,
Alaska Air Group Inc,ALK,,766421,2015.0,Q2,2015-04-01,2015-06-30,,,173000000.0,1000000.0,79000000.0,57000000.0,,1000000.0,-208000000.0,-173000000.0,375000000.0,-208000000.0,-173000000.0,375000000.0,-6000000.0,234000000.0,234000000.0,5000000.0,,-2000000.0,-26000000.0,-308000000.0,-280000000.0,-23000000.0,-160000000.0,417000000.0,
Alaska Air Group Inc,ALK,,766421,2015.0,Q1,2015-01-01,2015-03-31,2016-05-09 16:57:02+00:00,,-65000000.0,7000000.0,76000000.0,280000000.0,,14000000.0,-149000000.0,-421000000.0,514000000.0,-149000000.0,-421000000.0,514000000.0,-56000000.0,149000000.0,149000000.0,9000000.0,,2000000.0,-26000000.0,-403000000.0,-279000000.0,-35000000.0,-102000000.0,259000000.0,
Alaska Air Group Inc,ALK,,766421,2015.0,Q1TTM,2014-04-01,2015-03-31,,,255000000.0,24000000.0,300000000.0,331000000.0,,71000000.0,-543000000.0,-798000000.0,1302000000.0,-543000000.0,-798000000.0,1302000000.0,-39000000.0,660000000.0,660000000.0,11000000.0,,5000000.0,-77000000.0,-1047000000.0,-880000000.0,-117000000.0,-420000000.0,1124000000.0,
Alaska Air Group Inc,ALK,,766421,2016.0,FY,2016-01-01,2016-12-31,2019-02-15 16:12:29+00:00,-1951000000.0,459000000.0,24000000.0,363000000.0,200000000.0,,2069000000.0,1491000000.0,-2622000000.0,1386000000.0,1491000000.0,-2622000000.0,1386000000.0,255000000.0,797000000.0,797000000.0,26000000.0,,5000000.0,-136000000.0,-960000000.0,-678000000.0,-249000000.0,-193000000.0,962000000.0,
