company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otherincome,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Kraft Heinz Foods Co,HNZ,,46640,2010.0,Q3YTD,2009-04-30,2010-01-27,,2.12,2.12,1.26,2.12,272323000.0,687568000.0,734698000.0,-47130000.0,672526000.0,15042000.0,4984974000.0,7821777000.0,,-17479000.0,,1626053000.0,4984974000.0,2836803000.0,226592000.0,40342000.0,1626053000.0,1210750000.0,-203729000.0,1007021000.0,7821777000.0,317400000.0,315955000.0,318036000.0
Kraft Heinz Foods Co,HNZ,,46640,2010.0,Q3TTM,2009-01-29,2010-01-27,,2.67,2.67,1.67,2.66,357387000.0,865010000.0,917969000.0,-46520000.0,847661000.0,17349000.0,6560623000.0,10263245000.0,-6439000.0,-21683000.0,,2150378000.0,6560623000.0,3702622000.0,311713000.0,56508000.0,2150378000.0,1552244000.0,-276888000.0,1275356000.0,10263245000.0,317400000.0,315955000.0,318036000.0
Kraft Heinz Foods Co,HNZ,,46640,2010.0,Q3,2009-10-29,2010-01-27,2010-02-25 15:26:19+00:00,0.72,0.72,0.42,0.72,99523000.0,231149000.0,266737000.0,-35588000.0,228527000.0,2622000.0,1676436000.0,2681702000.0,,-2438000.0,,568756000.0,1676436000.0,1005266000.0,71978000.0,4166000.0,568756000.0,436510000.0,-70250000.0,366260000.0,2681702000.0,317400000.0,315955000.0,318036000.0
Kraft Heinz Foods Co,HNZ,,46640,2010.0,Q2YTD,2009-04-30,2009-10-28,,1.4,1.4,0.84,1.4,172800000.0,456419000.0,467961000.0,-11542000.0,443999000.0,12420000.0,3308538000.0,5140075000.0,,-15041000.0,,1057297000.0,3308538000.0,1831537000.0,154614000.0,36176000.0,1057297000.0,774240000.0,-133479000.0,640761000.0,5140075000.0,317000000.0,315477000.0,317405000.0
Kraft Heinz Foods Co,HNZ,,46640,2010.0,Q2TTM,2008-10-30,2009-10-28,,2.72,2.72,1.67,2.7,343523000.0,877637000.0,896295000.0,-12219000.0,861397000.0,16240000.0,6413184000.0,9961254000.0,-6439000.0,-1747000.0,,2048894000.0,6413184000.0,3548070000.0,335666000.0,78055000.0,2048894000.0,1499176000.0,-259358000.0,1239818000.0,9961254000.0,317000000.0,315477000.0,317405000.0
Kraft Heinz Foods Co,HNZ,,46640,2010.0,Q2,2009-07-30,2009-10-28,2009-11-24 16:44:23+00:00,0.73,0.73,0.42,0.73,85668000.0,237327000.0,248869000.0,-11542000.0,231435000.0,5892000.0,1714762000.0,2672152000.0,,-9626000.0,,549119000.0,1714762000.0,957390000.0,71625000.0,7517000.0,549119000.0,408271000.0,-73734000.0,334537000.0,2672152000.0,317000000.0,315477000.0,317405000.0
Kraft Heinz Foods Co,HNZ,,46640,2010.0,Q1TTM,2008-07-31,2009-07-29,,2.87,2.87,1.67,2.84,370516000.0,922769000.0,929208000.0,,906672000.0,16097000.0,6386779000.0,9896046000.0,-6439000.0,90211000.0,,2033116000.0,6386779000.0,3509267000.0,348019000.0,81381000.0,2033116000.0,1476151000.0,-176427000.0,1299724000.0,9896046000.0,317300000.0,315074000.0,317229000.0
Kraft Heinz Foods Co,HNZ,,46640,2010.0,Q1,2009-04-30,2009-07-29,2009-08-20 17:08:55+00:00,0.67,0.67,0.42,0.67,87132000.0,219092000.0,219092000.0,,212564000.0,6528000.0,1593776000.0,2467923000.0,,-5415000.0,,508178000.0,1593776000.0,874147000.0,82989000.0,28659000.0,508178000.0,365969000.0,-59745000.0,306224000.0,2467923000.0,317300000.0,315074000.0,317229000.0
Kraft Heinz Foods Co,HNZ,,46640,2011.0,FY,2010-04-29,2011-04-27,2014-03-10 08:28:38+00:00,,,,,370817000.0,1005948000.0,1045505000.0,-39557000.0,989510000.0,16438000.0,6614259000.0,10558636000.0,0.0,-21204000.0,0.0,2256739000.0,6614259000.0,3944377000.0,272660000.0,22548000.0,2256739000.0,1687638000.0,-271316000.0,1416322000.0,10558636000.0,,,
Kraft Heinz Foods Co,HNZ,,46640,2011.0,Q4,2011-01-27,2011-04-27,,-2.39,-2.39,-1.35,-2.37,96545000.0,226884000.0,266441000.0,-39557000.0,223863000.0,3021000.0,1699358000.0,2740838000.0,,-2075000.0,,614754000.0,1699358000.0,1041480000.0,69259000.0,7594000.0,614754000.0,426726000.0,-63740000.0,362986000.0,2740838000.0,,,
Kraft Heinz Foods Co,HNZ,,46640,2011.0,Q3YTD,2010-04-29,2011-01-26,,2.39,2.39,1.35,2.37,274272000.0,779064000.0,779064000.0,,765647000.0,13417000.0,4914901000.0,7817798000.0,,-19129000.0,,1641985000.0,4914901000.0,2902897000.0,203401000.0,14954000.0,1641985000.0,1260912000.0,-207576000.0,1053336000.0,7817798000.0,322100000.0,321277000.0,324199000.0
Kraft Heinz Foods Co,HNZ,,46640,2011.0,Q3TTM,2010-01-28,2011-01-26,,3.0,3.0,1.77,2.96,360463000.0,973839000.0,976306000.0,47130000.0,958013000.0,15826000.0,6630604000.0,10491004000.0,-49597000.0,-19850000.0,,2251010000.0,6630604000.0,3860400000.0,272520000.0,19749000.0,2251010000.0,1609390000.0,-272621000.0,1336769000.0,10491004000.0,322100000.0,321277000.0,324199000.0
Kraft Heinz Foods Co,HNZ,,46640,2011.0,Q3,2010-10-28,2011-01-26,2011-03-03 10:43:44+00:00,0.85,0.85,0.45,0.84,97488000.0,276527000.0,276527000.0,0.0,273785000.0,2742000.0,1694057000.0,2722350000.0,,-1321000.0,,589895000.0,1694057000.0,1028293000.0,69321000.0,6259000.0,589895000.0,438398000.0,-64383000.0,374015000.0,2722350000.0,322100000.0,321277000.0,324199000.0
Kraft Heinz Foods Co,HNZ,,46640,2011.0,Q2YTD,2010-04-29,2010-10-27,,1.54,1.54,0.9,1.53,176784000.0,502537000.0,502537000.0,,491862000.0,10675000.0,3220844000.0,5095448000.0,,-17808000.0,,1052090000.0,3220844000.0,1874604000.0,134080000.0,8695000.0,1052090000.0,822514000.0,-143193000.0,679321000.0,5095448000.0,322400000.0,319467000.0,322465000.0
Kraft Heinz Foods Co,HNZ,,46640,2011.0,Q2TTM,2009-10-29,2010-10-27,,2.87,2.87,1.74,2.84,362498000.0,928461000.0,966516000.0,11542000.0,912755000.0,15706000.0,6612983000.0,10450356000.0,-49597000.0,-20967000.0,,2229871000.0,6612983000.0,3837373000.0,275177000.0,17656000.0,2229871000.0,1607502000.0,-278488000.0,1329014000.0,10450356000.0,322400000.0,319467000.0,322465000.0
Kraft Heinz Foods Co,HNZ,,46640,2011.0,Q2,2010-07-29,2010-10-27,2010-11-23 08:14:58+00:00,0.78,0.78,0.45,0.78,92588000.0,253942000.0,253942000.0,0.0,251435000.0,2507000.0,1647996000.0,2614623000.0,,-7519000.0,,549828000.0,1647996000.0,966627000.0,67328000.0,4578000.0,549828000.0,416799000.0,-70269000.0,346530000.0,2614623000.0,322400000.0,319467000.0,322465000.0
Kraft Heinz Foods Co,HNZ,,46640,2011.0,Q1TTM,2009-07-30,2010-07-28,,2.82,2.82,1.71,2.79,355578000.0,911846000.0,961443000.0,,892755000.0,19091000.0,6679749000.0,10507885000.0,-49597000.0,-23074000.0,,2229162000.0,6679749000.0,3828136000.0,279474000.0,20595000.0,2229162000.0,1598974000.0,-281953000.0,1317021000.0,10507885000.0,316400000.0,318060000.0,321009000.0
Kraft Heinz Foods Co,HNZ,,46640,2011.0,Q1,2010-04-29,2010-07-28,2010-09-01 10:30:56+00:00,0.76,0.76,0.45,0.75,84196000.0,248595000.0,248595000.0,0.0,240427000.0,8168000.0,1572848000.0,2480825000.0,,-10289000.0,,502262000.0,1572848000.0,907977000.0,66752000.0,4117000.0,502262000.0,405715000.0,-72924000.0,332791000.0,2480825000.0,316400000.0,318060000.0,321009000.0
Kraft Heinz Foods Co,HNZ,,46640,2012.0,FY,2011-04-28,2012-04-29,2014-03-10 08:28:38+00:00,,,,,244966000.0,939908000.0,991123000.0,-51215000.0,923159000.0,16749000.0,7512783000.0,11507572000.0,0.0,-7756000.0,0.0,2492482000.0,7512783000.0,3994789000.0,293009000.0,34547000.0,2492482000.0,1502307000.0,-266218000.0,1236089000.0,11507572000.0,,,
Kraft Heinz Foods Co,HNZ,,46640,2012.0,Q4,2012-01-26,2012-04-29,,-2.33,-2.33,-1.44,-2.31,54461000.0,177574000.0,228789000.0,-51215000.0,175342000.0,2232000.0,1909546000.0,2908082000.0,,-4014000.0,,645983000.0,1909546000.0,998536000.0,74150000.0,8861000.0,645983000.0,352553000.0,-69303000.0,283250000.0,2908082000.0,,,
Kraft Heinz Foods Co,HNZ,,46640,2012.0,Q3YTD,2011-04-28,2012-01-25,,2.33,2.33,1.44,2.31,190505000.0,762334000.0,762334000.0,,747817000.0,14517000.0,5603237000.0,8599490000.0,,-3742000.0,,1846499000.0,5603237000.0,2996253000.0,218859000.0,25686000.0,1846499000.0,1149754000.0,-196915000.0,952839000.0,8599490000.0,319900000.0,320159000.0,322713000.0
Kraft Heinz Foods Co,HNZ,,46640,2012.0,Q3TTM,2011-01-27,2012-01-25,,-0.06,-0.06,0.09,-0.06,287050000.0,989218000.0,1028775000.0,-39557000.0,971680000.0,17538000.0,7302595000.0,11340328000.0,,-5817000.0,,2461253000.0,7302595000.0,4037733000.0,288118000.0,33280000.0,2461253000.0,1576480000.0,-260655000.0,1315825000.0,11340328000.0,319900000.0,320159000.0,322713000.0
Kraft Heinz Foods Co,HNZ,,46640,2012.0,Q3,2011-10-27,2012-01-25,2012-02-21 11:03:40+00:00,0.89,0.89,0.48,0.88,66502000.0,287239000.0,287239000.0,,284694000.0,2545000.0,1877355000.0,2918077000.0,,-2706000.0,,618266000.0,1877355000.0,1040722000.0,72727000.0,6718000.0,618266000.0,422456000.0,-68715000.0,353741000.0,2918077000.0,319900000.0,320159000.0,322713000.0
Kraft Heinz Foods Co,HNZ,,46640,2012.0,Q2YTD,2011-04-28,2011-10-26,,1.44,1.44,0.96,1.43,124003000.0,475095000.0,475095000.0,,463123000.0,11972000.0,3725882000.0,5681413000.0,,-1036000.0,,1228233000.0,3725882000.0,1955531000.0,146132000.0,18968000.0,1228233000.0,727298000.0,-128200000.0,599098000.0,5681413000.0,320300000.0,320876000.0,323561000.0
Kraft Heinz Foods Co,HNZ,,46640,2012.0,Q2TTM,2010-10-28,2011-10-26,,-0.1,-0.1,0.06,-0.1,318036000.0,978506000.0,1018063000.0,-39557000.0,960771000.0,17735000.0,7119297000.0,11144601000.0,,-4432000.0,,2432882000.0,7119297000.0,4025304000.0,284712000.0,32821000.0,2432882000.0,1592422000.0,-256323000.0,1336099000.0,11144601000.0,320300000.0,320876000.0,323561000.0
Kraft Heinz Foods Co,HNZ,,46640,2012.0,Q2,2011-07-28,2011-10-26,2011-11-22 10:12:09+00:00,0.74,0.74,0.48,0.73,52857000.0,240136000.0,240136000.0,,237009000.0,3127000.0,1861794000.0,2831832000.0,,1244000.0,,612303000.0,1861794000.0,970038000.0,75177000.0,9191000.0,612303000.0,357735000.0,-64742000.0,292993000.0,2831832000.0,320300000.0,320876000.0,323561000.0
Kraft Heinz Foods Co,HNZ,,46640,2012.0,Q1TTM,2010-07-29,2011-07-27,,-0.06,-0.06,0.03,-0.05,357767000.0,992312000.0,1031869000.0,-39557000.0,975197000.0,17115000.0,6905499000.0,10927392000.0,,-13195000.0,,2370407000.0,6905499000.0,4021893000.0,276863000.0,28208000.0,2370407000.0,1651486000.0,-261850000.0,1389636000.0,10927392000.0,323000000.0,321411000.0,324246000.0
Kraft Heinz Foods Co,HNZ,,46640,2012.0,Q1,2011-04-28,2011-07-27,2011-08-26 10:59:09+00:00,0.7,0.7,0.48,0.7,71146000.0,234959000.0,234959000.0,,226114000.0,8845000.0,1864088000.0,2849581000.0,,-2280000.0,,615930000.0,1864088000.0,985493000.0,70955000.0,9777000.0,615930000.0,369563000.0,-63458000.0,306105000.0,2849581000.0,323000000.0,321411000.0,324246000.0
Kraft Heinz Foods Co,HNZ,,46640,2013.0,FY,2012-04-30,2013-04-28,2014-03-10 08:28:38+00:00,,,,,241598000.0,1027333000.0,1102045000.0,-74712000.0,1012903000.0,14430000.0,7333416000.0,11528886000.0,0.0,-62196000.0,44814000.0,2489005000.0,7333416000.0,4195470000.0,283607000.0,27795000.0,2533819000.0,1661651000.0,-318008000.0,1343643000.0,11528886000.0,,,
Kraft Heinz Foods Co,HNZ,,46640,2013.0,Q4,2013-01-28,2013-04-28,,-0.84,-0.84,-0.52,-0.83,71641000.0,198253000.0,200885000.0,-2632000.0,195886000.0,2367000.0,1916576000.0,2990570000.0,,-44098000.0,44814000.0,647518000.0,1916576000.0,1073994000.0,70538000.0,5500000.0,692332000.0,381662000.0,-109136000.0,272526000.0,2990570000.0,,,
Kraft Heinz Foods Co,HNZ,,46640,2013.0,Q3YTD,2012-04-30,2013-01-27,,0.84,0.84,0.52,0.83,169957000.0,829080000.0,901160000.0,-72080000.0,817017000.0,12063000.0,5416840000.0,8538316000.0,,-18098000.0,,1841487000.0,5416840000.0,3121476000.0,213069000.0,22295000.0,1841487000.0,1279989000.0,-208872000.0,1071117000.0,8538316000.0,320900000.0,320745000.0,323218000.0
Kraft Heinz Foods Co,HNZ,,46640,2013.0,Q3TTM,2012-01-26,2013-01-27,,-1.49,-1.49,-0.93,-1.48,224418000.0,1006654000.0,1129949000.0,-123295000.0,992359000.0,14295000.0,7326386000.0,11446398000.0,,-22112000.0,,2487470000.0,7326386000.0,4120012000.0,287219000.0,31156000.0,2487470000.0,1632542000.0,-278175000.0,1354367000.0,11446398000.0,320900000.0,320745000.0,323218000.0
Kraft Heinz Foods Co,HNZ,,46640,2013.0,Q3,2012-10-29,2013-01-27,2013-02-21 17:14:35+00:00,0.84,0.84,0.515,0.83,77333000.0,272814000.0,311482000.0,-38668000.0,269546000.0,3268000.0,1826816000.0,2933331000.0,,-14104000.0,,638654000.0,1826816000.0,1106515000.0,71091000.0,6149000.0,638654000.0,467861000.0,-79046000.0,388815000.0,2933331000.0,320900000.0,320745000.0,323218000.0
Kraft Heinz Foods Co,HNZ,,46640,2013.0,Q2,2012-07-30,2012-10-28,2013-12-11 12:24:41+00:00,,,,,31037000.0,291588000.0,296850000.0,-5262000.0,289444000.0,2144000.0,1808517000.0,2821534000.0,,-6277000.0,0.0,617286000.0,1808517000.0,1013017000.0,69388000.0,7821000.0,617286000.0,395731000.0,-67844000.0,327887000.0,2821534000.0,,,
Kraft Heinz Foods Co,HNZ,,46640,2013.0,Q2YTD,2012-04-30,2012-10-28,,,,,,92624000.0,556266000.0,589678000.0,-33412000.0,547471000.0,8795000.0,3590024000.0,5604985000.0,,-3994000.0,,1202833000.0,3590024000.0,2014961000.0,141978000.0,16146000.0,1202833000.0,812128000.0,-129826000.0,682302000.0,5604985000.0,,,
Kraft Heinz Foods Co,HNZ,,46640,2013.0,Q2TTM,2011-10-27,2012-10-28,,-1.44,-1.44,-0.96,-1.43,213587000.0,1021079000.0,1105706000.0,-84627000.0,1007507000.0,13572000.0,7376925000.0,11431144000.0,,-10714000.0,,2467082000.0,7376925000.0,4054219000.0,288855000.0,31725000.0,2467082000.0,1587137000.0,-267844000.0,1319293000.0,11431144000.0,,,
Kraft Heinz Foods Co,HNZ,,46640,2013.0,Q1,2012-04-30,2012-07-29,2013-09-11 15:44:43+00:00,,,,,61587000.0,264678000.0,292828000.0,-28150000.0,258027000.0,6651000.0,1781507000.0,2783451000.0,,2283000.0,0.0,585547000.0,1781507000.0,1001944000.0,72590000.0,8325000.0,585547000.0,416397000.0,-61982000.0,354415000.0,2783451000.0,,,
Kraft Heinz Foods Co,HNZ,,46640,2013.0,Q1TTM,2011-07-28,2012-07-29,,-0.7,-0.7,-0.48,-0.7,235407000.0,969627000.0,1048992000.0,-79365000.0,955072000.0,14555000.0,7430202000.0,11441442000.0,,-3193000.0,,2462099000.0,7430202000.0,4011240000.0,294644000.0,33095000.0,2462099000.0,1549141000.0,-264742000.0,1284399000.0,11441442000.0,,,
Kraft Heinz Foods Co,HNZ,,46640,2014.0,Q2,2013-07-30,2013-10-27,2013-12-11 12:24:41+00:00,,,,,-34182000.0,70153000.0,40048000.0,-7872000.0,68082000.0,2071000.0,1827088000.0,2717336000.0,37977000.0,-11296000.0,7538000.0,710917000.0,1827088000.0,890248000.0,160333000.0,5702000.0,718455000.0,171793000.0,-165927000.0,5866000.0,2717336000.0,,,
