company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,extraordinaryincome,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othercostofrevenue,othergains,otherincome,otheroperatingexpenses,otherspecialcharges,preferreddividends,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2010.0,Q3YTD,2010-01-01,2010-09-30,,0.68,0.68,0.73,1699000000.0,0.68,,1537000000.0,719000000.0,394000000.0,893000000.0,1000000.0,893000000.0,1000000.0,8235000000.0,10827000000.0,-500000000.0,-500000000.0,692000000.0,500000000.0,378000000.0,-2739000000.0,-18000000.0,,8927000000.0,1900000000.0,772000000.0,85000000.0,3218000000.0,1421000000.0,-309000000.0,1112000000.0,10827000000.0,2627400000.0,1320000000.0,1322000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2010.0,Q2YTD,2010-01-01,2010-06-30,,0.17,0.17,0.75,1252000000.0,0.17,,1493000000.0,418000000.0,-272000000.0,227000000.0,1000000.0,223000000.0,5000000.0,5993000000.0,6881000000.0,-500000000.0,-500000000.0,510000000.0,500000000.0,262000000.0,-3205000000.0,-14000000.0,,6503000000.0,378000000.0,570000000.0,65000000.0,454000000.0,388000000.0,-243000000.0,145000000.0,6881000000.0,,1314000000.0,1314000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2010.0,Q1,2010-01-01,2010-03-31,2011-05-09 13:41:45+00:00,0.34,0.34,0.24,456000000.0,0.34,,,226000000.0,445000000.0,445000000.0,,445000000.0,0.0,2186000000.0,3594000000.0,,,193000000.0,,91000000.0,,-2000000.0,,2379000000.0,1215000000.0,210000000.0,29000000.0,454000000.0,761000000.0,-90000000.0,671000000.0,3594000000.0,1308800000.0,1310000000.0,1311000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2011.0,Q4,2011-10-01,2011-12-31,,0.65,0.65,0.77,-1280000000.0,0.65,,26000000.0,-76000000.0,-64000000.0,-64000000.0,,288000000.0,2000000.0,1653000000.0,3368000000.0,,-354000000.0,-13000000.0,,9000000.0,3089000000.0,4000000.0,,1640000000.0,1728000000.0,75000000.0,37000000.0,1840000000.0,-111000000.0,-29000000.0,-140000000.0,3368000000.0,445400000.0,444000000.0,444000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2011.0,FY,2011-01-01,2011-12-31,2014-02-28 15:50:25+00:00,3.83,3.83,2.97,,3.83,,335000000.0,752000000.0,1714000000.0,1713000000.0,1000000.0,1706000000.0,8000000.0,10721000000.0,14529000000.0,,,704000000.0,,387000000.0,,-8000000.0,,11425000000.0,3104000000.0,859000000.0,160000000.0,327000000.0,2777000000.0,-312000000.0,2465000000.0,14529000000.0,445400000.0,444000000.0,444000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2011.0,Q3,2011-07-01,2011-09-30,2012-11-08 14:35:56+00:00,1.06,1.06,0.0,,0.0,,300000000.0,208000000.0,470000000.0,469000000.0,1000000.0,472000000.0,-2000000.0,2709000000.0,3964000000.0,,,183000000.0,,80000000.0,,5000000.0,,2892000000.0,1072000000.0,213000000.0,43000000.0,305000000.0,767000000.0,-90000000.0,677000000.0,3964000000.0,445300000.0,444000000.0,0.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2011.0,Q3YTD,2011-01-01,2011-09-30,,3.19,3.19,2.28,1280000000.0,3.19,,309000000.0,828000000.0,1778000000.0,1777000000.0,1000000.0,1418000000.0,6000000.0,9068000000.0,11161000000.0,,354000000.0,717000000.0,,378000000.0,-3090000000.0,-12000000.0,,9785000000.0,1376000000.0,784000000.0,123000000.0,-1513000000.0,2888000000.0,-283000000.0,2605000000.0,11161000000.0,445300000.0,444000000.0,0.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2011.0,Q3TTM,2010-10-01,2011-09-30,,4.16,4.16,3.03,-419000000.0,4.16,,-502000000.0,999000000.0,2707000000.0,2204000000.0,3000000.0,1845000000.0,8000000.0,11369000000.0,14606000000.0,500000000.0,854000000.0,727000000.0,-500000000.0,473000000.0,-349000000.0,-147000000.0,,12096000000.0,2510000000.0,852000000.0,154000000.0,-1417000000.0,3928000000.0,-225000000.0,3703000000.0,14606000000.0,445300000.0,444000000.0,0.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2011.0,Q2,2011-04-01,2011-06-30,2012-08-08 16:16:53+00:00,0.98,0.98,1.485,437000000.0,0.98,,9000000.0,192000000.0,441000000.0,441000000.0,0.0,435000000.0,6000000.0,2244000000.0,3534000000.0,,,169000000.0,,109000000.0,,-5000000.0,,2413000000.0,1121000000.0,203000000.0,48000000.0,441000000.0,679000000.0,-46000000.0,633000000.0,3534000000.0,443900000.0,444000000.0,444000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2011.0,Q2YTD,2011-01-01,2011-06-30,,2.13,2.13,1.52,1280000000.0,2.13,,9000000.0,620000000.0,1308000000.0,1308000000.0,,946000000.0,8000000.0,6359000000.0,7197000000.0,,354000000.0,534000000.0,,298000000.0,-3090000000.0,-17000000.0,,6893000000.0,304000000.0,571000000.0,80000000.0,-1818000000.0,2121000000.0,-193000000.0,1928000000.0,7197000000.0,443900000.0,444000000.0,444000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2011.0,Q2TTM,2010-07-01,2011-06-30,,4.6,4.6,2.2,28000000.0,4.6,,-758000000.0,1092000000.0,2903000000.0,2401000000.0,2000000.0,2043000000.0,6000000.0,10902000000.0,14588000000.0,500000000.0,854000000.0,726000000.0,-500000000.0,509000000.0,-349000000.0,-156000000.0,,11628000000.0,2960000000.0,841000000.0,131000000.0,-1235000000.0,4194000000.0,-201000000.0,3993000000.0,14588000000.0,443900000.0,444000000.0,444000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2011.0,Q1TTM,2010-04-01,2011-03-31,,1.04,1.04,0.99,387000000.0,1.04,,726000000.0,1092000000.0,1745000000.0,1742000000.0,3000000.0,1386000000.0,5000000.0,12465000000.0,14341000000.0,,354000000.0,874000000.0,,571000000.0,-3090000000.0,-163000000.0,,13339000000.0,1002000000.0,998000000.0,119000000.0,-2140000000.0,3142000000.0,-308000000.0,2834000000.0,14341000000.0,1344700000.0,1330000000.0,1331000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2012.0,Q4,2012-10-01,2012-12-31,,-0.09,-0.09,-0.32,,-0.09,,-2000000.0,58000000.0,437000000.0,271000000.0,166000000.0,-52000000.0,2000000.0,3138000000.0,3983000000.0,,490000000.0,284000000.0,,112000000.0,,11000000.0,-3000000.0,3422000000.0,561000000.0,387000000.0,52000000.0,9000000.0,552000000.0,-223000000.0,329000000.0,3983000000.0,575900000.0,574000000.0,575000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 19:04:35+00:00,3.07,3.07,,,3.07,,666000000.0,623000000.0,1782000000.0,1611000000.0,171000000.0,1768000000.0,14000000.0,13380000000.0,17912000000.0,,,965000000.0,,397000000.0,,-10000000.0,,14345000000.0,3567000000.0,1244000000.0,170000000.0,656000000.0,2911000000.0,-677000000.0,2234000000.0,17912000000.0,575900000.0,574000000.0,575000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2012.0,Q3YTD,2012-01-01,2012-09-30,,2.6,2.6,2.8,,2.6,,668000000.0,565000000.0,1345000000.0,1340000000.0,5000000.0,1820000000.0,12000000.0,10242000000.0,13929000000.0,,-490000000.0,681000000.0,,285000000.0,,-21000000.0,3000000.0,10923000000.0,3006000000.0,857000000.0,118000000.0,647000000.0,2359000000.0,-454000000.0,1905000000.0,13929000000.0,928200000.0,699000000.0,699000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2012.0,Q3TTM,2011-10-01,2012-09-30,,3.02,3.02,3.29,-1280000000.0,3.02,,694000000.0,489000000.0,1281000000.0,1276000000.0,5000000.0,2108000000.0,14000000.0,11895000000.0,17297000000.0,,-844000000.0,668000000.0,,294000000.0,3090000000.0,-17000000.0,3000000.0,12563000000.0,4734000000.0,932000000.0,155000000.0,2487000000.0,2248000000.0,-483000000.0,1765000000.0,17297000000.0,928200000.0,699000000.0,699000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2012.0,Q2YTD,2012-01-01,2012-06-30,,2.31,2.31,2.59,,2.31,,402000000.0,317000000.0,747000000.0,746000000.0,1000000.0,1031000000.0,8000000.0,5176000000.0,7207000000.0,,-294000000.0,355000000.0,,153000000.0,,-7000000.0,2000000.0,5531000000.0,1676000000.0,456000000.0,85000000.0,395000000.0,1281000000.0,-218000000.0,1063000000.0,7207000000.0,281800000.0,446000000.0,446000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2012.0,Q2TTM,2011-07-01,2012-06-30,,4.02,4.02,4.12,-1280000000.0,4.02,,728000000.0,449000000.0,1153000000.0,1151000000.0,2000000.0,1791000000.0,8000000.0,9538000000.0,14539000000.0,,-648000000.0,525000000.0,,242000000.0,3090000000.0,2000000.0,2000000.0,10063000000.0,4476000000.0,744000000.0,165000000.0,2540000000.0,1937000000.0,-337000000.0,1600000000.0,14539000000.0,281800000.0,446000000.0,446000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2012.0,Q1TTM,2011-04-01,2012-03-31,,3.74,3.74,3.66,-843000000.0,3.74,,737000000.0,427000000.0,1146000000.0,1143000000.0,3000000.0,1668000000.0,10000000.0,9158000000.0,14496000000.0,,-534000000.0,523000000.0,,282000000.0,3090000000.0,1000000.0,2000000.0,9681000000.0,4815000000.0,715000000.0,173000000.0,2985000000.0,1830000000.0,-260000000.0,1570000000.0,14496000000.0,716700000.0,446000000.0,446000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2013.0,FY,2013-01-01,2013-12-31,2016-02-25 17:07:24+00:00,3.77,3.77,,,3.76,,399000000.0,1205000000.0,2676000000.0,2590000000.0,86000000.0,2665000000.0,11000000.0,16213000000.0,22756000000.0,,,1274000000.0,,262000000.0,,16000000.0,,17487000000.0,5269000000.0,1543000000.0,222000000.0,415000000.0,4854000000.0,-1059000000.0,3795000000.0,22756000000.0,706900000.0,706000000.0,706000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2013.0,Q4,2013-10-01,2013-12-31,,0.97,0.97,0.79,,0.97,,11000000.0,287000000.0,692000000.0,665000000.0,27000000.0,688000000.0,4000000.0,3286000000.0,4762000000.0,,,289000000.0,,79000000.0,,18000000.0,,3575000000.0,1187000000.0,417000000.0,132000000.0,29000000.0,1158000000.0,-206000000.0,952000000.0,4762000000.0,706900000.0,706000000.0,706000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2013.0,Q3YTD,2013-01-01,2013-09-30,,2.8,2.8,2.33,,2.8,,388000000.0,918000000.0,1984000000.0,1925000000.0,59000000.0,1977000000.0,7000000.0,12927000000.0,17994000000.0,,,985000000.0,,183000000.0,,-2000000.0,,13912000000.0,4082000000.0,1126000000.0,90000000.0,386000000.0,3696000000.0,-853000000.0,2843000000.0,17994000000.0,707000000.0,706000000.0,706000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2013.0,Q3TTM,2012-10-01,2013-09-30,,2.73,2.73,2.07,,2.73,,386000000.0,976000000.0,2421000000.0,2196000000.0,225000000.0,1925000000.0,9000000.0,16065000000.0,21977000000.0,,490000000.0,1269000000.0,,295000000.0,,9000000.0,-3000000.0,17334000000.0,4643000000.0,1513000000.0,142000000.0,395000000.0,4248000000.0,-1076000000.0,3172000000.0,21977000000.0,707000000.0,706000000.0,706000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2013.0,Q3,2013-07-01,2013-09-30,2014-11-07 16:30:53+00:00,1.42,1.42,,,1.42,,2000000.0,423000000.0,1008000000.0,946000000.0,62000000.0,1004000000.0,4000000.0,4235000000.0,6217000000.0,,,319000000.0,,55000000.0,,1000000.0,,4554000000.0,1663000000.0,378000000.0,32000000.0,3000000.0,1660000000.0,-291000000.0,1369000000.0,6217000000.0,707000000.0,706000000.0,706000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.38,1.38,1.55,,1.38,,386000000.0,495000000.0,976000000.0,979000000.0,-3000000.0,973000000.0,3000000.0,8692000000.0,11777000000.0,,,666000000.0,,128000000.0,,-3000000.0,,9358000000.0,2419000000.0,748000000.0,58000000.0,383000000.0,2036000000.0,-562000000.0,1474000000.0,11777000000.0,706300000.0,706000000.0,706000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2013.0,Q2TTM,2012-07-01,2013-06-30,,2.42,2.42,2.43,,2.42,,650000000.0,801000000.0,2011000000.0,1844000000.0,167000000.0,1710000000.0,9000000.0,16896000000.0,22482000000.0,,294000000.0,1276000000.0,,372000000.0,,-6000000.0,-2000000.0,18172000000.0,4310000000.0,1536000000.0,143000000.0,644000000.0,3666000000.0,-1021000000.0,2645000000.0,22482000000.0,706300000.0,706000000.0,706000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2013.0,Q2,2013-04-01,2013-06-30,2014-08-07 11:21:59+00:00,0.48,0.48,,,0.48,,386000000.0,165000000.0,342000000.0,345000000.0,-3000000.0,339000000.0,3000000.0,4350000000.0,5879000000.0,,,323000000.0,,48000000.0,,-1000000.0,,4673000000.0,1206000000.0,381000000.0,22000000.0,385000000.0,821000000.0,-311000000.0,510000000.0,5879000000.0,706300000.0,706000000.0,706000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2013.0,Q1,2013-01-01,2013-03-31,2014-05-09 16:15:03+00:00,0.89,0.89,,,0.89,,0.0,330000000.0,634000000.0,634000000.0,0.0,634000000.0,0.0,4342000000.0,5898000000.0,,,343000000.0,,80000000.0,,-2000000.0,0.0,4685000000.0,1213000000.0,367000000.0,36000000.0,-2000000.0,1215000000.0,-251000000.0,964000000.0,5898000000.0,712400000.0,705000000.0,705000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2013.0,Q1TTM,2012-04-01,2013-03-31,,2.74,2.74,2.42,,2.74,,264000000.0,850000000.0,2117000000.0,1948000000.0,169000000.0,1929000000.0,10000000.0,15170000000.0,20180000000.0,,180000000.0,1124000000.0,,393000000.0,,-9000000.0,-2000000.0,16294000000.0,3886000000.0,1387000000.0,161000000.0,255000000.0,3631000000.0,-833000000.0,2798000000.0,20180000000.0,712400000.0,705000000.0,705000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 16:22:25+00:00,2.66,2.66,,,2.66,,81000000.0,1225000000.0,1889000000.0,2538000000.0,-649000000.0,1883000000.0,6000000.0,16392000000.0,22509000000.0,,,1204000000.0,,320000000.0,,-10000000.0,,17596000000.0,4913000000.0,1529000000.0,130000000.0,71000000.0,4842000000.0,-1079000000.0,3763000000.0,22509000000.0,1415800000.0,707000000.0,707000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2014.0,Q4,2014-10-01,2014-12-31,,0.14,0.14,,,0.14,,,144000000.0,100000000.0,171000000.0,-71000000.0,97000000.0,3000000.0,3302000000.0,4143000000.0,,,268000000.0,,27000000.0,,1000000.0,,3570000000.0,573000000.0,317000000.0,33000000.0,1000000.0,572000000.0,-257000000.0,315000000.0,4143000000.0,1415800000.0,707000000.0,707000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2014.0,Q3,2014-07-01,2014-09-30,2015-11-05 16:47:50+00:00,1.8,1.8,,,1.8,,1000000.0,460000000.0,1269000000.0,891000000.0,378000000.0,1274000000.0,-5000000.0,4504000000.0,6395000000.0,,,275000000.0,,109000000.0,,-4000000.0,,4779000000.0,1616000000.0,405000000.0,28000000.0,-3000000.0,1619000000.0,-268000000.0,1351000000.0,6395000000.0,707800000.0,707000000.0,707000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2014.0,Q3YTD,2014-01-01,2014-09-30,,2.53,2.53,2.43,,2.53,,81000000.0,1081000000.0,1789000000.0,2367000000.0,-578000000.0,1786000000.0,3000000.0,13090000000.0,18366000000.0,,,936000000.0,,293000000.0,,-11000000.0,,14026000000.0,4340000000.0,1212000000.0,97000000.0,70000000.0,4270000000.0,-822000000.0,3448000000.0,18366000000.0,707800000.0,707000000.0,707000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2014.0,Q3TTM,2013-10-01,2014-09-30,,3.5,3.5,3.21,,3.5,,92000000.0,1368000000.0,2481000000.0,3032000000.0,-551000000.0,2474000000.0,7000000.0,16376000000.0,23128000000.0,,,1225000000.0,,372000000.0,,7000000.0,,17601000000.0,5527000000.0,1629000000.0,229000000.0,99000000.0,5428000000.0,-1028000000.0,4400000000.0,23128000000.0,707800000.0,707000000.0,707000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.72,0.72,1.58,,0.72,,80000000.0,621000000.0,520000000.0,1476000000.0,-956000000.0,512000000.0,8000000.0,8586000000.0,11971000000.0,,,661000000.0,,184000000.0,,-7000000.0,,9247000000.0,2724000000.0,807000000.0,69000000.0,73000000.0,2651000000.0,-554000000.0,2097000000.0,11971000000.0,708100000.0,707000000.0,707000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2014.0,Q2TTM,2013-07-01,2014-06-30,,3.12,3.12,3.15,,3.12,,93000000.0,1331000000.0,2220000000.0,3087000000.0,-867000000.0,2204000000.0,16000000.0,16107000000.0,22950000000.0,,,1269000000.0,,318000000.0,,12000000.0,,17376000000.0,5574000000.0,1602000000.0,233000000.0,105000000.0,5469000000.0,-1051000000.0,4418000000.0,22950000000.0,708100000.0,707000000.0,707000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2014.0,Q2,2014-04-01,2014-06-30,2015-08-07 13:35:51+00:00,0.86,0.86,,,0.86,,-16000000.0,282000000.0,613000000.0,726000000.0,-113000000.0,609000000.0,4000000.0,4130000000.0,5708000000.0,,,311000000.0,,89000000.0,,-6000000.0,,4441000000.0,1267000000.0,403000000.0,33000000.0,-22000000.0,1289000000.0,-281000000.0,1008000000.0,5708000000.0,708100000.0,707000000.0,707000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2014.0,Q1TTM,2013-04-01,2014-03-31,,2.74,2.74,3.14,,2.74,,495000000.0,1214000000.0,1949000000.0,2706000000.0,-757000000.0,1934000000.0,15000000.0,16327000000.0,23121000000.0,,,1281000000.0,,277000000.0,,17000000.0,,17608000000.0,5513000000.0,1580000000.0,222000000.0,512000000.0,5001000000.0,-1081000000.0,3920000000.0,23121000000.0,692900000.0,706000000.0,706000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2014.0,Q1,2014-01-01,2014-03-31,2015-05-08 16:07:11+00:00,-0.14,-0.14,,,-0.14,,96000000.0,339000000.0,-93000000.0,750000000.0,-843000000.0,-97000000.0,4000000.0,4456000000.0,6263000000.0,,,350000000.0,,95000000.0,,-1000000.0,,4806000000.0,1457000000.0,404000000.0,36000000.0,95000000.0,1362000000.0,-273000000.0,1089000000.0,6263000000.0,692900000.0,706000000.0,706000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2015.0,FY,2015-01-01,2015-12-31,2018-02-22 20:21:45+00:00,4.05,4.05,,,4.05,,106000000.0,1256000000.0,2831000000.0,2654000000.0,177000000.0,2816000000.0,15000000.0,16088000000.0,22371000000.0,,,1129000000.0,,359000000.0,,-30000000.0,,17217000000.0,5154000000.0,1527000000.0,0.0,76000000.0,5078000000.0,-1168000000.0,3910000000.0,22371000000.0,695300000.0,694000000.0,694000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2015.0,Q4,2015-10-01,2015-12-31,,0.7,0.7,,,0.7,,-5000000.0,138000000.0,482000000.0,334000000.0,148000000.0,477000000.0,5000000.0,3257000000.0,4234000000.0,,,293000000.0,,156000000.0,,1000000.0,,3550000000.0,684000000.0,319000000.0,-53000000.0,-4000000.0,688000000.0,-216000000.0,472000000.0,4234000000.0,695300000.0,694000000.0,694000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2015.0,Q3,2015-07-01,2015-09-30,2016-11-04 15:13:37+00:00,1.35,1.35,,,1.35,,111000000.0,420000000.0,935000000.0,940000000.0,-5000000.0,932000000.0,3000000.0,4395000000.0,6483000000.0,,,293000000.0,,57000000.0,,-4000000.0,,4688000000.0,1795000000.0,402000000.0,17000000.0,107000000.0,1688000000.0,-328000000.0,1360000000.0,6483000000.0,690400000.0,688000000.0,688000000.0
